region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
10101,138,159,297,235,248,483,123,694,817,302,1823,2125,1768,1145,2913,1607,812,2419,1558,530,2088,1552,499,2051,1412,321,1733,2311,380,2691,1770,29,1799,1131,196,1327,858,11,869,333,0,333,547,6,553,1917,73,1990,354,409,763,17916,7335,25251
10102,69,96,165,83,96,179,72,291,363,124,817,941,616,555,1171,626,519,1145,651,512,1163,777,560,1337,894,496,1390,1783,629,2412,1803,86,1889,1464,389,1853,1377,29,1406,724,20,744,1342,13,1355,1369,81,1450,185,210,395,13959,5399,19358
10103,24,48,72,66,83,149,33,207,240,83,503,586,436,348,784,442,281,723,467,200,667,440,162,602,395,100,495,604,114,718,472,16,488,276,81,357,188,16,204,62,0,62,82,0,82,483,36,519,98,107,205,4651,2302,6953
10104,132,169,301,291,245,536,152,847,999,354,2182,2536,2684,1509,4193,2326,995,3321,2375,620,2995,1924,441,2365,1554,259,1813,2027,276,2303,1263,41,1304,659,130,789,409,6,415,133,3,136,160,3,163,1909,100,2009,413,488,901,18765,8314,27079
10201,256,348,604,430,476,906,284,1485,1769,525,4282,4807,3655,3178,6833,3779,1924,5703,3638,1446,5084,3593,1242,4835,3465,838,4303,5737,1065,6802,4419,169,4588,3399,583,3982,2364,47,2411,980,17,997,1260,17,1277,4457,274,4731,811,1048,1859,43052,18439,61491
10202,242,319,561,447,403,850,310,1547,1857,617,4329,4946,4791,2736,7527,4137,1765,5902,3692,1165,4857,3487,918,4405,3289,581,3870,5103,663,5766,3895,116,4011,2225,276,2501,1467,25,1492,561,9,570,611,9,620,3793,228,4021,882,1073,1955,39549,16162,55711
10301,62,85,147,94,130,224,75,425,500,160,971,1131,969,640,1609,905,533,1438,922,390,1312,890,373,1263,910,254,1164,1532,288,1820,1266,44,1310,799,171,970,588,11,599,182,3,185,275,9,284,1048,93,1141,215,220,435,10892,4640,15532
10302,185,161,346,248,238,486,133,745,878,342,1875,2217,1868,975,2843,1582,722,2304,1571,437,2008,1342,367,1709,1202,221,1423,1563,240,1803,1074,27,1101,590,140,730,414,8,422,137,0,137,211,5,216,1509,56,1565,447,470,917,14418,6687,21105
10303,85,114,199,153,175,328,106,555,661,232,1412,1644,1446,767,2213,1132,542,1674,1054,311,1365,860,300,1160,807,193,1000,1315,234,1549,910,26,936,837,197,1034,603,8,611,230,0,230,238,5,243,1163,57,1220,298,316,614,11469,5212,16681
10304,87,110,197,131,175,306,107,499,606,220,1280,1500,1194,766,1960,1062,631,1693,1054,459,1513,1161,434,1595,1123,305,1428,1919,350,2269,1482,64,1546,1067,216,1283,815,23,838,360,8,368,473,17,490,1434,102,1536,301,350,651,13990,5789,19779
