region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
10101,0,52,1014,2372,2795,2827,2114,984,179,12337,0,264,620,549,455,282,109,28,3,2310,0,11,44,138,159,84,33,31,15,515,6538,0,0,0,0,0,0,0,0,6538,0,1310,0,0,0,0,0,0,0,1310,0,1231,441,225,169,65,8,0,0,2139,0,142,56,51,50,69,49,40,13,470,0,60,49,29,32,27,13,0,0,210,0,136,126,83,91,79,55,21,3,594,0,157,283,399,644,685,574,363,120,3225,124,173,116,98,92,100,62,30,12,807,6662,3536,2749,3944,4487,4218,3017,1497,345,30455,0,130,1458,2689,2884,2835,1752,675,97,12520,0,437,656,574,410,252,61,15,0,2405,0,152,427,677,460,183,142,139,76,2256,6185,0,0,0,0,0,0,0,0,6185,0,1318,0,0,0,0,0,0,0,1318,0,765,213,95,76,53,7,0,0,1209,0,111,37,19,49,75,79,71,40,481,0,87,33,18,11,6,5,4,0,164
10102,0,49,1152,2385,2497,1968,1036,433,52,9572,0,223,657,538,420,226,51,6,0,2121,0,3,38,101,173,96,22,8,6,447,5247,0,0,0,0,0,0,0,0,5247,0,1226,0,0,0,0,0,0,0,1226,0,1129,446,153,95,21,7,0,0,1851,0,149,94,44,40,48,20,18,7,420,0,77,62,35,23,20,8,3,0,228,0,154,186,77,103,63,33,12,3,631,0,122,389,498,527,467,265,145,54,2467,77,110,109,88,83,62,29,11,3,572,5324,3242,3133,3919,3961,2971,1471,636,125,24782,0,123,1565,2686,2449,1765,861,259,19,9727,0,353,649,513,387,169,34,6,0,2111,0,97,270,447,421,156,75,69,37,1572,5071,0,0,0,0,0,0,0,0,5071,0,1271,0,0,0,0,0,0,0,1271,0,740,244,71,36,31,4,0,0,1126,0,98,67,32,42,75,58,58,45,475,0,74,36,12,13,9,3,0,3,150
10103,0,7,220,610,764,713,517,265,62,3158,0,71,188,170,144,84,35,6,0,698,0,3,11,26,49,20,22,3,10,144,1653,0,0,0,0,0,0,0,0,1653,0,313,0,0,0,0,0,0,0,313,0,268,59,50,31,23,0,0,0,431,0,45,16,7,4,10,11,6,4,103,0,35,19,12,10,3,3,3,0,85,0,73,86,27,34,29,7,13,0,269,0,70,105,124,229,253,163,97,41,1082,46,44,45,35,28,37,30,16,0,281,1699,929,749,1061,1293,1172,788,409,117,8217,0,25,318,726,807,661,462,156,33,3188,0,121,199,163,134,68,20,8,0,713,0,24,74,146,146,46,27,31,27,521,1539,0,0,0,0,0,0,0,0,1539,0,308,0,0,0,0,0,0,0,308,0,140,33,16,18,17,0,4,0,228,0,20,7,3,6,13,19,17,8,93,0,24,9,4,0,0,0,0,0,37
10104,0,25,604,1583,2381,3347,2958,1506,304,12708,0,200,501,593,584,503,209,40,0,2630,0,12,36,158,206,94,30,21,22,579,5484,0,0,0,0,0,0,0,0,5484,0,1204,0,0,0,0,0,0,0,1204,0,1006,309,228,147,70,9,0,0,1769,0,108,52,35,46,61,43,44,24,413,0,67,63,45,38,25,8,7,3,256,0,151,116,88,118,135,73,51,11,743,0,90,248,382,714,843,652,478,177,3584,121,162,130,106,154,208,163,60,11,1115,5605,3025,2059,3218,4388,5286,4145,2207,552,30485,0,90,896,1929,2719,3492,2555,1028,160,12869,0,360,558,586,628,433,135,27,4,2731,0,111,431,693,644,186,91,129,67,2352,5201,0,0,0,0,0,0,0,0,5201,0,1224,0,0,0,0,0,0,0,1224,0,557,151,54,73,52,6,0,0,893,0,86,17,16,49,91,74,83,73,489,0,77,22,7,19,13,5,0,3,146
10201,0,123,2676,5748,6444,6151,4518,2850,770,29280,0,468,1467,1238,990,612,280,75,19,5149,0,15,73,283,473,252,100,108,44,1348,14671,0,0,0,0,0,0,0,0,14671,0,3874,0,0,0,0,0,0,0,3874,0,3575,1465,609,400,190,21,0,0,6260,0,337,183,115,138,151,125,90,46,1185,0,237,193,107,109,56,29,13,5,749,0,358,520,232,287,256,186,93,16,1948,0,211,601,868,1249,1367,1121,847,484,6748,204,369,289,210,166,173,152,54,16,1633,14875,9567,7467,9410,10256,9208,6532,4130,1400,72845,0,265,3615,6437,6823,5960,4036,2138,434,29708,0,753,1549,1191,1021,561,182,51,8,5316,0,240,879,1775,1984,752,334,323,222,6509,14205,0,0,0,0,0,0,0,0,14205,0,4029,0,0,0,0,0,0,0,4029,0,2275,780,237,201,168,26,0,0,3687,0,273,120,50,149,256,289,293,153,1583,0,239,114,61,53,33,22,6,7,535
10202,0,159,2603,4772,5181,5044,4341,2621,584,25305,0,556,1584,1269,895,493,246,67,5,5115,0,22,112,348,487,219,75,75,42,1380,14688,0,0,0,0,0,0,0,0,14688,0,3277,0,0,0,0,0,0,0,3277,0,3517,1224,607,420,179,22,3,0,5972,0,350,208,120,158,161,105,81,39,1222,0,273,194,125,129,73,41,16,7,858,0,223,360,228,303,280,197,95,23,1709,0,200,578,930,1179,1231,1132,886,372,6508,245,392,281,206,170,142,122,48,16,1622,14933,8969,7144,8605,8922,7822,6281,3892,1088,67656,0,331,3388,5278,5423,5077,3989,1905,280,25671,0,897,1638,1217,866,474,162,47,8,5309,0,410,1330,2213,1736,690,342,337,226,7284,13946,0,0,0,0,0,0,0,0,13946,0,3352,0,0,0,0,0,0,0,3352,0,2361,661,214,177,139,36,0,0,3588,0,291,100,55,189,283,273,297,179,1667,0,287,81,51,71,46,10,12,4,562
10301,0,53,771,1420,1590,1637,1090,535,94,7190,0,276,487,317,274,155,56,4,3,1572,0,8,31,63,98,51,29,10,3,293,4380,0,0,0,0,0,0,0,0,4380,0,841,0,0,0,0,0,0,0,841,0,801,279,128,92,24,3,0,0,1327,0,109,39,23,28,35,24,17,7,282,0,84,46,29,23,16,0,3,0,201,0,326,162,71,46,45,39,15,3,707,0,118,249,290,384,389,284,177,55,1946,64,141,90,60,39,49,40,13,6,502,4444,2757,2154,2401,2574,2401,1565,774,171,19241,0,83,993,1639,1731,1543,882,397,41,7309,0,408,469,316,243,140,39,3,0,1618,0,131,312,442,342,125,74,65,25,1516,4058,0,0,0,0,0,0,0,0,4058,0,894,0,0,0,0,0,0,0,894,0,445,130,44,36,15,3,0,0,673,0,85,28,18,33,45,56,48,43,356,0,63,16,7,9,3,5,0,3,106
10302,0,51,882,1617,2085,2288,1778,1008,204,9913,0,251,554,359,311,211,85,16,0,1787,0,7,34,125,141,80,44,43,13,487,5416,0,0,0,0,0,0,0,0,5416,0,922,0,0,0,0,0,0,0,922,0,890,305,201,185,78,3,5,0,1667,0,159,47,36,57,50,55,34,10,448,0,64,28,18,23,12,8,3,0,156,0,186,95,54,69,56,42,26,0,528,0,173,286,353,567,653,526,404,121,3083,108,135,90,76,85,73,68,29,9,673,5524,2838,2321,2839,3523,3501,2609,1568,357,25080,0,97,1207,1860,2239,2226,1552,728,114,10023,0,397,524,408,272,170,62,12,0,1845,0,159,363,522,354,140,114,113,62,1827,5188,0,0,0,0,0,0,0,0,5188,0,995,0,0,0,0,0,0,0,995,0,455,136,53,61,27,11,0,0,743,0,92,28,20,33,69,86,54,32,414,0,68,16,10,8,4,6,3,0,115
10303,0,42,655,1378,1680,1732,1380,676,108,7651,0,211,446,385,308,177,74,15,3,1619,0,8,21,83,116,62,27,26,13,356,4112,0,0,0,0,0,0,0,0,4112,0,755,0,0,0,0,0,0,0,755,0,821,273,175,124,58,12,0,0,1463,0,113,46,34,42,39,46,28,11,359,0,58,29,25,23,16,7,4,3,165,0,97,84,55,65,78,53,25,3,460,0,134,209,285,489,552,504,246,60,2479,90,146,87,75,76,67,60,19,3,623,4202,2385,1850,2495,2923,2781,2163,1039,204,20042,0,87,885,1605,1767,1737,1178,454,42,7755,0,326,453,349,320,143,44,8,3,1646,0,142,291,433,336,119,88,91,57,1557,3770,0,0,0,0,0,0,0,0,3770,0,805,0,0,0,0,0,0,0,805,0,479,121,52,52,28,5,0,0,737,0,78,13,15,31,50,72,61,26,346,0,47,17,14,13,4,4,3,0,102
10304,0,65,1091,1966,2103,1974,1349,754,133,9435,0,268,620,376,281,173,56,13,3,1790,0,9,34,91,135,63,26,31,7,396,5795,0,0,0,0,0,0,0,0,5795,0,993,0,0,0,0,0,0,0,993,0,1066,320,175,138,48,9,0,0,1756,0,126,60,31,41,58,33,27,12,388,0,87,51,35,25,18,9,0,0,225,0,208,187,65,72,75,35,12,4,658,0,152,315,342,415,500,369,230,86,2409,108,126,107,74,65,54,34,27,6,601,5903,3100,2785,3155,3275,2963,1920,1094,251,24446,0,146,1449,2124,2222,1941,1151,521,74,9628,0,413,607,384,277,134,39,5,3,1862,0,161,389,560,437,152,86,107,55,1947,5491,0,0,0,0,0,0,0,0,5491,0,1109,0,0,0,0,0,0,0,1109,0,665,194,55,54,46,3,0,0,1017,0,105,30,21,47,78,61,71,34,447,0,95,21,14,9,0,0,0,4,143
