region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
10401,7582,250,201,295,5,8333,5155,79,67,44,3,5348,1676,255,469,16,3,2419,286,44,97,4,0,431,1062,99,162,28,0,1351,107,27,23,0,12,169,139,8,30,80,3,260,131,3,6,8,0,148,3401,436,787,136,18,4778,102,4,9,9,3,127,391,25,38,39,3,496,16631,794,1102,523,32,19082
10402,9886,704,443,571,0,11604,8185,404,218,41,4,8852,2947,959,1154,19,3,5082,638,303,312,0,0,1253,1691,269,305,82,4,2351,94,77,77,10,0,258,193,32,38,168,3,434,166,25,36,22,0,249,5729,1665,1922,301,10,9627,193,111,54,25,3,386,534,97,119,41,0,791,24527,2981,2756,979,17,31260
10501,3290,18,10,181,16,3515,1791,10,3,17,9,1830,359,22,69,11,0,461,515,7,49,3,0,574,685,18,57,40,5,805,339,12,65,4,0,420,699,35,109,27,0,870,266,3,15,18,0,302,2863,97,364,103,5,3432,131,4,0,19,0,154,343,3,21,40,0,407,8418,132,398,360,30,9338
10502,3598,6,78,36,21,3739,2226,5,43,13,4,2291,589,13,56,0,0,658,158,8,27,3,11,207,494,21,65,5,6,591,65,3,3,0,0,71,263,7,38,13,7,328,75,4,5,0,0,84,1644,56,194,21,24,1939,76,6,3,0,3,88,320,3,33,12,3,371,7864,76,351,82,55,8428
10503,8349,123,169,88,5,8734,7583,96,78,26,7,7790,2139,435,705,20,3,3302,811,90,231,0,0,1132,1464,68,115,35,0,1682,139,28,76,0,0,243,356,16,48,39,3,462,253,8,21,6,0,288,5162,645,1196,100,6,7109,159,14,89,3,0,265,518,41,87,45,3,694,21771,919,1619,262,21,24592
10601,9706,186,120,75,3,10090,10561,153,65,24,3,10806,3072,645,405,9,9,4140,728,102,221,0,0,1051,1295,64,56,22,0,1437,32,45,7,0,0,84,273,35,9,60,3,380,178,18,8,4,0,208,5578,909,706,95,12,7300,154,33,8,0,0,195,668,51,38,9,3,769,26667,1332,937,203,21,29160
10602,6633,309,126,33,0,7101,8862,202,88,19,0,9171,2357,535,537,34,0,3463,813,193,180,0,0,1186,768,104,76,15,0,963,29,28,32,0,0,89,228,17,17,40,3,305,64,7,4,3,0,78,4259,884,846,92,3,6084,76,25,38,0,0,139,344,60,60,12,0,476,20174,1480,1158,156,3,22971
10603,8187,741,275,309,0,9512,7076,431,112,34,3,7656,2551,983,437,16,4,3991,585,126,129,0,3,843,905,178,106,21,3,1213,96,54,8,0,0,158,485,57,17,115,0,674,90,25,8,0,3,126,4712,1423,705,152,13,7005,207,76,21,6,0,310,480,82,45,31,0,638,20662,2753,1158,532,16,25121
10604,3222,41,27,67,3,3360,3398,23,37,12,3,3473,1196,154,262,5,11,1628,346,33,68,0,0,447,670,12,42,4,3,731,74,16,21,0,0,111,331,9,17,64,0,421,178,0,12,3,0,193,2795,224,422,76,14,3531,87,11,3,0,0,101,249,25,31,8,3,316,9751,324,520,163,23,10781
10701,9080,439,146,205,3,9873,8141,326,112,13,7,8599,1692,283,522,25,0,2522,1390,449,546,0,0,2385,918,110,153,20,3,1204,42,58,13,0,0,113,130,13,32,29,0,204,78,10,26,4,0,118,4250,923,1292,78,3,6546,110,66,9,7,0,192,547,72,78,16,0,713,22128,1826,1637,319,13,25923
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
10703,9402,837,359,254,0,10852,9756,640,181,6,0,10583,2177,917,574,44,5,3717,1187,303,245,0,0,1735,1102,253,150,22,0,1527,59,29,56,0,0,144,97,21,15,45,0,178,85,18,22,5,0,130,4707,1541,1062,116,5,7431,105,39,119,5,0,268,497,99,74,19,0,689,24467,3156,1795,400,5,29823
10704,12342,1453,1531,207,6,15539,10848,1409,1468,22,3,13750,2357,1629,3977,76,18,8057,1036,1153,1215,0,4,3408,1277,426,935,36,7,2681,68,59,120,0,0,247,130,28,115,41,0,314,122,25,81,5,0,233,4990,3320,6443,158,29,14940,152,46,192,5,0,395,648,196,339,37,0,1220,28980,6424,9973,429,38,45844
10801,4453,743,325,239,5,5765,2577,149,89,26,3,2844,946,318,540,10,3,1817,42,112,72,0,0,226,554,111,109,18,0,792,47,59,9,0,0,115,71,14,17,53,0,155,48,7,6,15,0,76,1708,621,753,96,3,3181,55,47,4,12,0,118,244,102,59,29,0,434,9037,1662,1230,402,11,12342
10802,7332,268,165,172,3,7940,4511,127,45,28,3,4714,1689,247,442,22,0,2400,549,52,98,0,0,699,991,55,86,20,3,1155,167,39,46,0,0,252,124,16,22,69,0,231,150,12,16,5,0,183,3670,421,710,116,3,4920,96,8,11,6,0,121,425,46,54,24,0,549,16034,870,985,346,9,18244
10803,48,0,3,0,0,51,25,0,3,0,0,28,0,0,0,3,0,3,4,0,0,0,0,4,20,0,7,0,0,27,0,0,0,0,0,0,13,3,3,0,0,19,3,0,0,0,0,3,40,3,10,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,113,3,16,3,0,135
10804,9949,1165,647,424,3,12188,7058,455,303,34,3,7853,2418,801,1130,49,4,4402,400,245,233,3,0,881,1186,226,246,31,4,1693,74,64,41,4,0,183,132,27,35,159,3,356,103,22,32,10,0,167,4313,1385,1717,256,11,7682,187,195,75,46,0,503,487,148,168,36,3,842,21994,3348,2910,796,20,29068
10805,7955,359,195,158,3,8670,5292,94,58,23,0,5467,1963,367,563,31,4,2928,433,41,161,0,0,635,962,88,95,26,6,1177,97,44,53,0,0,194,115,17,24,50,3,209,121,12,15,12,0,160,3691,569,911,119,13,5303,82,41,23,3,0,149,422,40,74,8,3,547,17442,1103,1261,311,19,20136
10901,6328,233,335,50,3,6949,7096,165,342,9,3,7615,1890,441,1634,12,5,3982,598,17,230,0,0,845,959,98,278,9,3,1347,51,49,58,0,0,158,186,15,28,25,3,257,125,3,17,3,0,148,3809,623,2245,49,11,6737,151,24,7,0,0,182,476,50,140,6,3,675,17860,1095,3069,114,20,22158
10902,1734,4,22,48,0,1808,1323,8,7,13,3,1354,242,13,93,0,0,348,90,6,6,0,0,102,394,3,22,10,0,429,75,15,7,0,0,97,193,3,20,17,0,233,64,3,0,9,0,76,1058,43,148,36,0,1285,40,0,0,0,0,40,147,0,16,21,0,184,4302,55,193,118,3,4671
10903,6256,147,272,159,12,6846,4483,44,75,28,10,4640,1173,163,371,15,4,1726,182,9,31,0,0,222,931,52,108,28,3,1122,80,18,34,0,0,132,297,5,12,44,3,361,192,8,9,4,0,213,2855,255,565,91,10,3776,153,12,20,8,0,193,438,32,69,22,0,561,14185,490,1001,308,32,16016
11001,4648,81,74,30,5,4838,3533,42,58,11,3,3647,1230,216,631,7,0,2084,334,69,124,0,0,527,740,48,94,13,3,898,61,33,28,0,0,122,223,10,12,32,0,277,149,8,10,3,0,170,2737,384,899,55,3,4078,98,15,4,8,0,125,286,17,40,16,0,359,11302,539,1075,120,11,13047
11002,6138,38,63,104,9,6352,3894,12,7,44,6,3963,1153,113,280,0,0,1546,297,8,69,0,0,374,926,12,65,24,0,1027,98,15,84,0,0,197,308,5,21,26,4,364,221,3,14,7,0,245,3003,156,533,57,4,3753,148,19,5,3,0,175,392,6,44,11,0,453,13575,231,652,219,19,14696
11003,2917,25,30,67,6,3045,2379,10,18,9,5,2421,553,53,351,3,0,960,385,43,124,0,0,552,645,11,93,9,0,758,169,5,34,0,0,208,511,5,55,21,0,592,192,3,16,4,0,215,2455,120,673,37,0,3285,96,0,7,0,0,103,279,5,41,19,0,344,8126,160,769,132,11,9198
11004,9915,273,199,93,13,10493,8611,115,92,37,10,8865,2975,301,963,25,4,4268,771,111,174,0,3,1059,1717,69,184,27,6,2003,87,49,60,0,0,196,499,12,50,36,6,603,253,11,33,6,0,303,6302,553,1464,94,19,8432,185,56,8,6,0,255,645,98,105,42,0,890,25658,1095,1868,272,42,28935
11101,15208,1366,514,192,3,17283,14482,479,250,14,6,15231,3346,888,877,33,3,5147,1276,534,576,0,0,2386,1633,270,231,26,3,2163,51,45,84,0,0,180,128,24,18,43,0,213,112,14,21,5,0,152,6546,1775,1807,107,6,10241,144,103,63,5,0,315,788,159,114,25,0,1086,37168,3882,2748,343,15,44156
11102,8485,422,272,174,9,9362,9218,114,57,8,0,9397,2474,172,195,18,0,2859,721,216,82,0,0,1019,1224,60,60,8,0,1352,109,37,89,0,0,235,151,57,8,101,6,323,103,5,13,7,0,128,4782,547,447,134,6,5916,87,86,117,5,0,295,490,46,73,34,0,643,23062,1215,966,355,15,25613
11103,16872,1410,907,40,10,19239,17287,1185,958,35,12,19477,5615,2015,3031,75,30,10766,958,1070,1715,0,6,3749,2883,700,883,37,18,4521,135,213,120,3,0,471,366,98,65,11,0,540,205,56,60,0,0,321,10162,4152,5874,126,54,20368,205,121,79,3,0,408,1055,217,364,3,7,1646,45581,7085,8182,207,83,61138
11201,9068,828,569,516,10,10991,6881,617,299,40,7,7844,2366,1032,926,28,3,4355,310,166,320,0,0,796,1934,402,329,80,13,2758,93,61,72,3,0,229,228,18,31,174,0,451,185,33,26,12,0,256,5116,1712,1704,297,16,8845,152,27,124,10,0,313,478,97,134,91,0,800,21695,3281,2830,954,33,28793
11202,9377,213,212,191,7,10000,7985,135,132,50,5,8307,2053,393,772,29,3,3250,525,115,170,3,0,813,1873,128,210,50,3,2264,173,45,60,0,0,278,207,17,33,117,0,374,203,11,13,10,0,237,5034,709,1258,209,6,7216,152,24,33,6,0,215,513,60,71,27,0,671,23061,1141,1706,483,18,26409
11203,9360,2238,1026,764,13,13401,7587,1256,509,51,4,9407,2136,1353,1424,18,10,4941,265,383,264,0,0,912,1540,644,509,47,10,2750,66,61,53,0,0,180,160,66,70,193,5,494,136,42,42,20,0,240,4303,2549,2362,278,25,9517,129,131,58,13,0,331,514,242,191,53,3,1003,21893,6416,4146,1159,45,33659
11301,5617,151,140,68,0,5976,4742,86,83,11,6,4928,1417,314,412,9,3,2155,460,23,50,0,0,533,1118,75,106,13,5,1317,73,17,33,0,0,123,401,13,53,39,0,506,207,10,23,3,0,243,3676,452,677,64,8,4877,110,9,4,3,0,126,465,26,51,23,0,565,14610,724,955,169,14,16472
11302,2179,20,35,19,0,2253,1540,0,14,6,0,1560,443,8,134,0,0,585,180,18,12,0,0,210,361,5,39,7,0,412,13,10,0,0,0,23,126,3,14,13,0,156,63,3,12,0,0,78,1186,47,211,20,0,1464,32,4,5,0,0,41,148,3,6,10,18,185,5085,74,271,55,18,5503
11303,10825,254,361,65,3,11508,10346,144,194,34,3,10721,2786,352,1307,41,14,4500,1255,69,185,4,0,1513,1825,80,231,32,4,2172,74,26,78,0,7,185,651,28,44,27,0,750,243,9,21,10,6,289,6834,564,1866,114,31,9409,184,46,58,4,3,295,724,49,140,16,6,935,28913,1057,2619,233,46,32868
11401,14275,529,294,429,22,15549,9714,166,107,18,11,10016,3486,556,484,15,0,4541,806,217,258,0,0,1281,1721,124,138,30,5,2018,162,53,76,0,0,291,460,15,26,104,10,615,178,13,11,6,0,208,6813,978,993,155,15,8954,177,90,42,8,8,325,813,84,80,41,4,1022,31792,1847,1516,651,60,35866
11402,6467,376,61,43,4,6951,5399,233,11,9,3,5655,1485,329,96,19,5,1934,270,75,37,0,0,382,689,63,27,11,0,790,92,46,20,0,0,158,147,12,3,12,4,178,104,12,3,4,0,123,2787,537,186,46,9,3565,120,8,22,4,0,154,313,43,15,6,3,380,15086,1197,295,108,19,16705
11501,13397,1329,437,0,4,15167,17009,2011,537,3,11,19571,2527,1042,661,0,0,4230,49,99,0,0,3,151,732,234,99,3,0,1068,22,104,62,0,5,193,85,112,7,0,0,204,62,26,9,0,0,97,3477,1617,838,3,8,5943,177,279,138,0,10,604,391,113,76,0,0,580,34451,5349,2026,6,33,41865
11502,3056,91,135,74,3,3359,3079,74,29,10,3,3195,457,45,15,6,0,523,4,0,0,0,0,4,413,23,18,17,0,471,11,20,3,0,0,34,72,3,0,21,0,96,72,5,3,0,0,80,1029,96,39,44,0,1208,75,31,12,4,3,125,116,11,17,4,0,148,7355,303,232,136,9,8035
11503,2533,5,3,27,3,2571,3824,7,3,3,4,3841,404,13,8,4,0,429,0,0,0,0,0,0,314,3,17,6,0,340,4,0,12,0,0,16,70,0,0,44,3,117,41,0,0,6,0,47,833,16,37,60,3,949,44,0,3,3,0,50,134,0,0,3,0,137,7368,28,46,96,10,7548
11504,2133,81,14,37,0,2265,4285,57,27,5,0,4374,677,61,39,0,0,777,4,3,0,3,0,10,293,15,5,3,3,319,9,0,0,0,0,9,60,5,0,21,0,86,34,0,3,0,0,37,1077,84,47,27,3,1238,24,4,0,0,0,28,102,13,0,7,0,122,7621,239,88,76,3,8027
11601,10861,461,143,9,21,11495,13971,1691,527,6,14,16209,3940,994,1148,32,11,6125,2072,919,521,0,0,3512,1604,244,176,10,5,2039,75,57,111,3,0,246,168,22,21,5,3,219,123,22,22,0,3,170,7982,2258,1999,50,22,12311,157,44,27,0,0,228,845,129,121,4,4,1103,33816,4583,2817,69,61,41346
11602,4100,219,8,105,3,4435,11135,1495,45,15,0,12690,2397,761,147,23,3,3331,222,65,16,0,0,303,684,146,8,21,0,859,58,3,0,0,0,61,158,18,3,119,3,301,50,13,0,4,0,67,3569,1006,174,167,6,4922,85,4,0,0,0,89,291,48,9,24,0,372,19180,2772,236,311,9,22508
11603,5501,433,83,0,0,6017,11027,1033,244,4,0,12308,3305,891,730,0,0,4926,3026,793,558,0,0,4377,1131,191,77,11,0,1410,89,42,49,0,0,180,134,23,14,0,3,174,112,14,15,0,0,141,7797,1954,1443,11,3,11208,126,48,9,0,0,183,683,109,110,0,0,902,25134,3577,1889,15,3,30618
11701,2575,505,887,9,3,3979,1870,744,1719,10,8,4351,489,281,2141,28,12,2951,172,338,875,0,5,1390,218,71,378,21,3,691,29,20,44,0,3,96,23,32,45,4,0,104,30,10,44,0,0,84,961,752,3527,53,23,5316,29,13,40,0,0,82,141,54,198,0,0,393,5576,2068,6371,72,34,14121
11702,2805,1239,598,30,3,4675,2476,1991,1524,14,9,6014,1001,1241,3305,121,12,5680,89,116,414,0,0,619,417,380,563,68,6,1434,62,36,97,0,0,195,29,23,44,13,0,109,42,25,35,0,0,102,1640,1821,4458,202,18,8139,39,27,24,3,0,93,202,106,187,6,0,501,7162,5184,6791,255,30,19422
11703,1086,3381,6066,32,16,10581,931,4869,11760,29,45,17634,779,4577,24163,129,106,29754,178,1601,4526,10,265,6580,276,1661,4801,74,44,6856,32,177,583,0,7,799,23,76,453,10,5,567,26,112,318,4,5,465,1314,8204,34844,227,432,45021,21,112,265,0,18,416,91,392,1179,11,22,1695,3443,16958,54114,299,533,75347
11801,4988,3554,5572,22,20,14156,3220,3223,4789,26,25,11283,918,2105,11419,104,46,14592,12,29,482,0,5,528,464,838,3132,52,8,4494,8,20,143,0,0,171,40,39,143,9,9,240,65,63,252,0,0,380,1507,3094,15571,165,68,20405,41,55,235,0,0,331,217,236,809,6,0,1268,9973,10162,26976,219,113,47443
11802,7204,2216,3686,32,3,13141,4537,2435,4613,15,10,11610,1349,1359,10908,102,23,13741,245,510,2336,0,0,3091,586,449,2450,33,12,3530,55,43,210,0,0,308,82,139,184,6,0,411,68,30,171,4,5,278,2385,2530,16259,145,40,21359,61,55,172,5,3,296,364,172,614,3,4,1157,14551,7408,25344,200,60,47563
11901,14237,1877,843,25,6,16988,11583,3299,1840,18,7,16747,2922,1335,2185,71,7,6520,2065,954,1652,0,5,4676,1494,433,377,29,5,2338,95,148,183,4,0,430,252,75,68,30,0,425,163,45,47,3,0,258,6991,2990,4512,137,17,14647,200,54,92,3,0,349,981,258,345,9,0,1593,33992,8478,7632,192,30,50324
11902,9991,872,1800,36,35,12734,7311,1403,2994,20,39,11767,2196,969,6244,98,65,9572,464,451,695,0,0,1610,898,264,891,26,14,2093,76,81,121,0,0,278,174,43,187,7,6,417,94,30,92,3,0,219,3902,1838,8230,134,85,14189,130,33,80,0,3,246,748,138,621,11,5,1523,22082,4284,13725,201,167,40459
11903,11313,1437,1843,19,3,14615,8308,1465,3253,13,4,13043,1967,664,4176,92,5,6904,534,571,1173,0,4,2282,768,224,908,37,3,1940,70,70,105,0,0,245,99,52,66,3,4,224,86,24,73,4,0,187,3524,1605,6501,136,16,11782,130,74,86,0,0,290,518,143,315,4,0,980,23793,4724,11998,172,23,40710
11904,10354,1812,2732,57,6,14961,6921,1685,4688,35,18,13347,2185,837,6469,131,27,9649,164,111,668,0,0,943,900,249,1067,43,10,2269,79,30,77,4,3,193,108,40,95,32,0,275,120,21,96,3,0,240,3556,1288,8472,213,40,13569,108,23,95,0,0,226,637,110,484,20,0,1251,21576,4918,16471,325,64,43354
12001,6153,854,2180,15,10,9212,4256,1167,3115,13,9,8560,1185,802,4235,59,32,6313,91,174,475,0,0,740,431,171,749,35,4,1390,16,23,76,0,0,115,44,72,158,4,0,278,62,15,59,5,0,141,1829,1257,5752,103,36,8977,69,20,53,0,0,142,297,67,248,4,0,616,12604,3365,11348,135,55,27507
12002,2706,1922,554,23,0,5205,2965,2938,1074,39,3,7019,1123,1896,2772,102,9,5902,50,244,614,0,0,908,458,538,445,67,6,1514,20,33,79,0,0,132,21,48,29,10,0,108,31,24,26,3,0,84,1703,2783,3965,182,15,8648,28,22,34,0,0,84,127,95,123,14,3,362,7529,7760,5750,258,21,21318
12003,10399,1264,2693,31,8,14395,7041,1665,5324,36,10,14076,2308,1181,9670,139,39,13337,148,228,659,0,0,1035,853,328,1575,79,12,2847,133,65,269,5,0,472,102,39,159,16,4,320,112,26,113,3,0,254,3656,1867,12445,242,55,18265,134,42,144,0,4,324,567,126,575,7,3,1278,21797,4964,21181,316,80,48338
12101,8623,746,3031,12,0,12412,6583,903,3915,18,4,11423,1686,599,6834,38,5,9162,111,73,416,0,0,600,706,212,1240,17,0,2175,25,15,134,0,0,174,44,16,110,5,29,204,90,7,81,0,0,178,2662,922,8815,60,34,12493,79,22,227,0,3,331,275,41,277,0,3,596,18222,2634,16265,90,44,37255
12102,7403,492,856,7,5,8763,8575,586,1822,10,6,10999,1418,343,2319,17,9,4106,78,168,299,0,0,545,641,76,533,15,3,1268,36,28,166,3,0,233,81,9,43,3,0,136,61,6,38,0,0,105,2315,630,3398,38,12,6393,77,32,96,3,3,211,242,36,128,0,0,406,18612,1776,6300,58,26,26772
12103,13717,734,1945,7,9,16412,11389,304,1392,6,8,13099,1977,232,1574,3,8,3794,21,0,10,0,0,31,724,78,382,3,11,1198,30,23,97,3,4,157,54,12,36,3,3,108,82,4,43,0,0,129,2888,349,2142,12,26,5417,104,66,173,0,3,346,358,76,160,0,3,597,28456,1529,5812,25,49,35871
