region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
10101,0,20,2032,2052,49,244,1020,1313,1015,621,1000,2636,2372,549,921,3842,2797,455,1140,4392,2826,281,1013,4120,2114,109,728,2951,984,27,459,1470,180,3,152,335,12337,2309,8465,23111,0,70,1818,1888,130,369,873,1372,1458,656,962,3076,2690,574,1046,4310,2883,409,1089,4381,2835,252,1074,4161,1751,61,1075,2887,675,16,1058,1749,97,0,486,583,12519,2407,9481,24407,0,90,3850,3940,179,613,1893,2685,2473,1277,1962,5712,5062,1123,1967,8152,5680,864,2229,8773,5661,533,2087,8281,3865,170,1803,5838,1659,43,1517,3219,277,3,638,918,24856,4716,17946,47518
10102,4,13,1651,1668,48,207,1210,1465,1153,659,1212,3024,2383,539,907,3829,2498,420,963,3881,1966,227,716,2909,1035,50,354,1439,434,7,190,631,53,0,68,121,9574,2122,7271,18967,8,35,1515,1558,114,321,986,1421,1564,647,1022,3233,2686,512,897,4095,2449,385,942,3776,1765,169,815,2749,862,35,559,1456,259,6,461,726,19,0,251,270,9726,2110,7448,19284,12,48,3166,3226,162,528,2196,2886,2717,1306,2234,6257,5069,1051,1804,7924,4947,805,1905,7657,3731,396,1531,5658,1897,85,913,2895,693,13,651,1357,72,0,319,391,19300,4232,14719,38251
10103,0,9,527,536,8,62,273,343,222,190,293,705,610,170,247,1027,763,143,359,1265,712,82,340,1134,518,36,204,758,264,8,126,398,62,0,55,117,3159,700,2424,6283,0,24,438,462,24,100,187,311,318,198,244,760,725,163,237,1125,808,134,330,1272,661,68,312,1041,462,19,242,723,156,5,266,427,33,0,138,171,3187,711,2394,6292,0,33,965,998,32,162,460,654,540,388,537,1465,1335,333,484,2152,1571,277,689,2537,1373,150,652,2175,980,55,446,1481,420,13,392,825,95,0,193,288,6346,1411,4818,12575
10104,3,24,1881,1908,23,174,758,955,603,502,826,1931,1584,594,934,3112,2380,584,1273,4237,3347,504,1225,5076,2957,208,821,3986,1505,39,601,2145,305,0,233,538,12707,2629,8552,23888,3,73,1707,1783,89,286,545,920,896,558,802,2256,1926,583,998,3507,2720,627,1436,4783,3493,435,1321,5249,2556,137,1160,3853,1028,28,1202,2258,159,5,586,750,12870,2732,9757,25359,6,97,3588,3691,112,460,1303,1875,1499,1060,1628,4187,3510,1177,1932,6619,5100,1211,2709,9020,6840,939,2546,10325,5513,345,1981,7839,2533,67,1803,4403,464,5,819,1288,25577,5361,18309,49247
10201,4,31,5065,5100,119,436,3537,4092,2675,1465,3042,7182,5747,1239,2215,9201,6444,990,2657,10091,6151,614,2271,9036,4518,281,1583,6382,2851,75,1150,4076,770,18,593,1381,29279,5149,22113,56541,7,72,4634,4713,258,682,2953,3893,3616,1551,2627,7794,6437,1189,2758,10384,6824,1020,3520,11364,5960,560,3320,9840,4035,183,2992,7210,2138,50,3242,5430,432,8,1816,2256,29707,5315,27862,62884,11,103,9699,9813,377,1118,6490,7985,6291,3016,5669,14976,12184,2428,4973,19585,13268,2010,6177,21455,12111,1174,5591,18876,8553,464,4575,13592,4989,125,4392,9506,1202,26,2409,3637,58986,10464,49975,119425
10202,4,57,4882,4943,158,499,2977,3634,2602,1584,2676,6862,4773,1269,2358,8400,5180,895,2674,8749,5044,493,2147,7684,4343,248,1572,6163,2619,66,1156,3841,583,5,483,1071,25306,5116,20925,51347,3,114,4551,4668,326,784,2555,3665,3389,1637,2707,7733,5277,1217,3034,9528,5424,867,3226,9517,5077,474,2948,8499,3987,161,2859,7007,1905,47,2728,4680,281,8,1352,1641,25669,5309,25960,56938,7,171,9433,9611,484,1283,5532,7299,5991,3221,5383,14595,10050,2486,5392,17928,10604,1762,5900,18266,10121,967,5095,16183,8330,409,4431,13170,4524,113,3884,8521,864,13,1835,2712,50975,10425,46885,108285
10301,3,17,1297,1317,49,257,992,1298,771,488,809,2068,1420,317,607,2344,1590,276,664,2530,1636,155,560,2351,1090,55,381,1526,536,3,219,758,94,3,68,165,7189,1571,5597,14357,0,67,1192,1259,82,344,875,1301,994,469,710,2173,1640,318,684,2642,1730,240,702,2672,1545,140,627,2312,882,39,604,1525,396,3,570,969,42,0,287,329,7311,1620,6251,15182,3,84,2489,2576,131,601,1867,2599,1765,957,1519,4241,3060,635,1291,4986,3320,516,1366,5202,3181,295,1187,4663,1972,94,985,3051,932,6,789,1727,136,3,355,494,14500,3191,11848,29539
10302,3,25,1554,1582,52,223,849,1124,883,555,791,2229,1617,360,785,2762,2084,310,1044,3438,2287,212,930,3429,1778,86,678,2542,1007,15,514,1536,204,0,147,351,9915,1786,7292,18993,3,84,1391,1478,92,318,607,1017,1207,523,758,2488,1861,407,793,3061,2239,272,858,3369,2226,168,854,3248,1554,62,941,2557,728,12,952,1692,113,0,494,607,10023,1846,7648,19517,6,109,2945,3060,144,541,1456,2141,2090,1078,1549,4717,3478,767,1578,5823,4323,582,1902,6807,4513,380,1784,6677,3332,148,1619,5099,1735,27,1466,3228,317,0,641,958,19938,3632,14940,38510
10303,3,18,1288,1309,44,196,695,935,655,445,661,1761,1378,385,656,2419,1680,308,856,2844,1732,177,804,2713,1381,75,649,2105,674,14,332,1020,106,3,91,200,7653,1621,6032,15306,0,57,1151,1208,84,267,542,893,884,454,591,1929,1605,349,673,2627,1768,320,765,2853,1736,143,757,2636,1177,43,779,1999,458,10,660,1128,44,3,309,356,7756,1646,6227,15629,3,75,2439,2517,128,463,1237,1828,1539,899,1252,3690,2983,734,1329,5046,3448,628,1621,5697,3468,320,1561,5349,2558,118,1428,4104,1132,24,992,2148,150,6,400,556,15409,3267,12259,30935
10304,0,24,1586,1610,66,245,1047,1358,1091,621,970,2682,1968,379,736,3083,2103,280,827,3210,1974,173,764,2911,1350,56,483,1889,754,11,300,1065,131,3,107,241,9437,1792,6820,18049,6,72,1573,1651,139,342,863,1344,1449,605,960,3014,2124,383,888,3395,2222,277,936,3435,1940,135,870,2945,1151,39,752,1942,521,5,789,1315,75,3,360,438,9627,1861,7991,19479,6,96,3159,3261,205,587,1910,2702,2540,1226,1930,5696,4092,762,1624,6478,4325,557,1763,6645,3914,308,1634,5856,2501,95,1235,3831,1275,16,1089,2380,206,6,467,679,19064,3653,14811,37528
10401,0,25,1455,1480,47,153,696,896,518,346,684,1548,1250,395,710,2355,1765,372,971,3108,2237,280,941,3458,1848,119,617,2584,983,33,416,1432,185,7,133,325,8833,1730,6623,17186,4,59,1347,1410,69,211,608,888,780,378,716,1874,1491,421,809,2721,1944,394,1016,3354,2253,251,925,3429,1635,71,854,2560,679,20,860,1559,81,3,430,514,8936,1808,7565,18309,4,84,2802,2890,116,364,1304,1784,1298,724,1400,3422,2741,816,1519,5076,3709,766,1987,6462,4490,531,1866,6887,3483,190,1471,5144,1662,53,1276,2991,266,10,563,839,17769,3538,14188,35495
10402,6,23,2564,2593,70,230,1308,1608,1105,706,1356,3167,2403,668,1133,4204,2947,611,1527,5085,3368,541,1443,5352,2459,174,804,3437,1455,46,509,2010,318,5,242,565,14131,3004,10886,28021,3,73,2383,2459,174,366,1163,1703,1511,729,1356,3596,2779,706,1492,4977,3367,686,1941,5994,3222,406,1685,5313,2187,128,1346,3661,1006,39,1191,2236,150,0,667,817,14399,3133,13224,30756,9,96,4947,5052,244,596,2471,3311,2616,1435,2712,6763,5182,1374,2625,9181,6314,1297,3468,11079,6590,947,3128,10665,4646,302,2150,7098,2461,85,1700,4246,468,5,909,1382,28530,6137,24110,58777
10501,3,23,594,620,25,136,402,563,363,307,513,1183,660,273,477,1410,794,236,657,1687,784,133,580,1497,567,44,457,1068,287,8,204,499,29,0,50,79,3512,1160,3934,8606,3,33,537,573,56,188,370,614,510,319,461,1290,720,269,419,1408,833,233,421,1487,729,98,380,1207,482,25,403,910,184,3,309,496,13,3,112,128,3530,1171,3412,8113,6,56,1131,1193,81,324,772,1177,873,626,974,2473,1380,542,896,2818,1627,469,1078,3174,1513,231,960,2704,1049,69,860,1978,471,11,513,995,42,3,162,207,7042,2331,7346,16719
