region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
10603,8332,16492,130,707,707,3265,286,1290,3826,15320,4949,20582,318,1308,563,1869,1391,4335,2272,7512,7221,28094,39,185,250,891,132,461,1402,3843,1823,5380,105,320,246,546,904,1889,1255,2755,3078,8135,173,359,18804,53080
10604,3058,6070,59,332,343,1588,106,473,2007,7999,2515,10392,112,449,196,608,540,1665,848,2722,3363,13114,14,77,94,343,45,162,567,1573,720,2155,46,140,89,191,330,669,465,1000,1185,3155,97,199,7703,22538
10701,6947,13863,183,1003,835,3879,318,1423,4299,17044,5635,23349,524,2181,676,2333,2083,6713,3283,11227,8918,34576,63,310,273,1006,165,577,1461,4079,1962,5972,137,436,284,634,1369,3003,1790,4073,3752,10045,291,610,19908,59094
10702,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8
10703,8626,17161,229,1224,1119,5142,370,1717,5155,20545,6873,28628,661,2794,843,2837,2279,7187,3783,12818,10656,41446,48,213,328,1179,173,652,1692,4611,2241,6655,151,480,387,873,1288,2750,1826,4103,4067,10758,266,547,23615,69912
10704,11842,23475,204,1112,1354,6228,334,1536,7419,28862,9311,37738,748,3113,1225,4176,2516,7978,4489,15267,13800,53005,58,245,359,1249,168,536,1899,4884,2484,6914,246,779,573,1286,1889,4009,2708,6074,5192,12988,522,1074,31356,90542
10801,4411,8690,29,147,264,1198,88,407,1247,4957,1628,6709,107,409,194,620,498,1497,799,2526,2427,9235,17,72,117,431,51,195,610,1688,795,2386,26,88,124,256,454,936,604,1280,1399,3666,103,202,8340,21793
10802,5792,11502,74,398,475,2294,143,672,2021,8245,2713,11609,147,582,322,998,787,2377,1256,3957,3969,15566,27,142,218,814,126,522,1273,3746,1644,5224,61,185,221,468,751,1595,1033,2248,2677,7472,191,397,12629,34937
10803,44,79,0,0,4,8,3,3,24,89,31,100,0,4,0,3,7,13,7,20,38,120,0,3,0,5,0,0,3,3,3,11,0,0,0,0,6,7,6,7,9,18,0,0,91,217
10804,10054,19901,106,573,783,3537,197,853,3844,15233,4930,20196,279,1088,606,1915,1195,3662,2080,6665,7010,26861,42,186,268,934,137,453,1467,3887,1914,5460,107,321,365,772,977,2010,1449,3103,3363,8563,210,427,20637,55752
10805,6838,13550,89,500,524,2442,171,777,2456,9959,3240,13678,195,784,412,1272,898,2773,1505,4829,4745,18507,31,141,202,723,103,376,1184,3319,1520,4559,48,153,234,498,746,1572,1028,2223,2548,6782,162,327,14293,39166
10901,6042,11889,110,621,670,3083,190,886,3426,13570,4396,18160,261,1052,519,1647,954,2939,1734,5638,6130,23798,35,151,184,665,101,383,1158,3148,1478,4347,93,288,272,583,700,1472,1065,2343,2543,6690,199,408,14914,42785
10902,1496,2960,27,156,136,646,44,196,737,2949,944,3947,53,211,93,279,243,745,389,1235,1333,5182,6,30,38,146,17,61,210,592,271,829,16,40,36,75,148,315,200,430,471,1259,42,86,3342,9487
10903,5535,10897,75,418,513,2363,125,548,2152,8627,2865,11956,171,680,308,939,608,1857,1087,3476,3952,15432,18,68,117,400,69,257,660,1832,864,2557,41,126,121,247,397,828,559,1201,1423,3758,114,237,11024,30324
11001,3800,7472,82,469,408,1900,116,505,1972,7838,2578,10712,155,604,337,1074,556,1677,1048,3355,3626,14067,26,126,117,431,56,198,701,1922,900,2677,27,90,147,303,392,824,566,1217,1466,3894,132,271,9024,25704
11002,4691,9246,53,296,419,1956,99,452,2046,8339,2617,11043,117,468,255,746,680,2050,1052,3264,3669,14307,25,113,130,516,67,263,807,2386,1029,3278,34,102,128,260,471,995,633,1357,1662,4635,150,299,10172,28487
11003,2583,5112,46,254,242,1057,105,506,1671,6704,2064,8521,102,394,169,499,425,1328,696,2221,2760,10742,17,82,81,298,59,232,558,1639,715,2251,28,80,66,144,321,701,415,925,1130,3176,108,228,6581,19258
11004,8554,16903,147,807,850,3846,280,1277,4469,17780,5746,23710,291,1169,588,1807,1464,4479,2343,7455,8089,31165,48,216,236,833,153,542,1857,5345,2294,6936,86,271,274,587,1111,2365,1471,3223,3765,10159,304,641,20712,58868
11101,12828,25495,259,1379,1356,6153,470,2110,6968,27252,9053,36894,783,3184,1273,4371,2948,9230,5004,16785,14057,53679,90,391,380,1329,236,797,2210,5985,2916,8502,216,643,539,1191,2023,4317,2778,6151,5694,14653,457,947,33036,94774
11102,8022,15944,167,928,759,3472,341,1533,3861,15216,5128,21149,431,1805,578,1911,1774,5558,2783,9274,7911,30423,59,273,256,884,180,639,1432,3886,1927,5682,121,385,274,610,1120,2393,1515,3388,3442,9070,207,432,19582,55869
11103,15558,30803,204,1099,1397,6300,461,2042,9082,34868,11144,44309,758,3089,1363,4502,2871,8963,4992,16554,16136,60863,68,306,447,1537,269,900,2857,7487,3641,10230,274,829,765,1660,2733,5762,3772,8251,7413,18481,833,1720,39940,111867
11201,8315,16444,126,635,768,3482,196,849,4034,15728,5124,20694,256,1009,682,2103,1193,3630,2131,6742,7255,27436,36,138,284,954,103,352,1734,4430,2157,5874,104,308,484,1006,1124,2328,1712,3642,3869,9516,229,462,19668,53858
11202,7423,14704,108,609,854,3963,233,1092,3761,15149,4956,20813,275,1130,567,1829,1206,3695,2048,6654,7004,27467,50,233,312,1118,121,455,1751,4830,2234,6636,103,329,361,747,1045,2203,1509,3279,3743,9915,269,565,18439,52651
11203,10443,20650,127,682,846,3960,283,1270,4457,17484,5713,23396,349,1423,692,2253,1484,4564,2525,8240,8238,31636,62,259,309,1093,130,460,1873,5091,2374,6903,142,456,439,954,1367,2880,1948,4290,4322,11193,293,605,23296,64084
11301,4554,9052,105,584,608,2837,200,931,2944,12095,3857,16447,208,849,327,1009,1006,3190,1541,5048,5398,21495,36,163,101,354,78,288,875,2536,1090,3341,59,181,113,249,559,1216,731,1646,1821,4987,192,401,11965,35935
11302,1718,3383,30,186,164,738,54,258,854,3481,1102,4663,58,230,128,387,265,812,451,1429,1553,6092,4,20,33,119,25,81,250,712,312,932,10,39,47,91,169,348,226,478,538,1410,42,83,3851,10968
11303,9512,18738,208,1186,1046,4971,311,1364,5479,22250,7044,29771,388,1589,733,2327,1464,4492,2585,8408,9629,38179,43,198,277,997,163,611,1758,4889,2241,6695,104,308,310,670,1095,2315,1509,3293,3750,9988,352,728,23243,67633
11401,12104,23941,164,908,927,4240,330,1482,4502,17810,5923,24440,396,1635,740,2362,1641,5043,2777,9040,8700,33480,62,257,359,1248,185,630,1966,5375,2572,7510,137,433,403,852,1295,2679,1835,3964,4407,11474,280,582,25491,69477
11402,5547,10931,101,563,516,2368,143,669,2565,10331,3325,13931,228,923,384,1233,834,2599,1446,4755,4771,18686,27,112,158,534,59,200,767,2088,1011,2934,62,184,180,383,579,1217,821,1784,1832,4718,124,260,12274,34595
11501,10886,21715,346,1920,2539,11510,443,1971,10303,40675,13631,56076,1820,7659,2692,9571,4260,13781,8772,31011,22403,87087,52,226,294,1004,77,254,1111,2978,1534,4462,263,846,542,1307,1483,3316,2288,5469,3822,9931,335,724,37446,119457
11502,2344,4648,105,570,458,2196,105,472,1562,6467,2230,9705,304,1287,402,1406,879,2851,1585,5544,3815,15249,13,71,66,231,23,71,251,670,353,1043,47,152,69,150,277,621,393,923,746,1966,69,150,6974,22013
11503,2311,4589,95,509,370,1741,146,720,1555,6335,2166,9305,240,1011,265,865,713,2309,1218,4185,3384,13490,10,46,62,226,31,112,268,708,371,1092,39,120,54,128,285,625,378,873,749,1965,40,87,6484,20131
11504,1941,3899,80,451,457,2114,151,703,2513,10293,3201,13561,282,1195,300,1064,765,2526,1347,4785,4548,18346,12,50,54,193,30,126,291,787,387,1156,44,141,60,148,254,578,358,867,745,2023,53,118,7287,24386
11601,9747,19783,322,1872,1546,7353,546,2562,9042,35449,11456,47236,1025,4447,1337,4699,3580,11843,5942,20989,17398,68225,98,506,418,1586,309,1153,2324,6553,3149,9798,258,884,493,1132,2524,5711,3275,7727,6424,17525,595,1281,34164,106814
11602,5073,10234,216,1233,1267,5916,356,1634,7232,28356,9071,37139,630,2750,862,3041,1773,5886,3265,11677,12336,48816,30,153,209,750,98,351,992,2761,1329,4015,128,419,269,633,842,1921,1239,2973,2568,6988,203,440,20180,66478
11603,5815,11793,468,2837,1462,7371,688,3400,6761,27675,9379,41283,781,3471,905,3201,2646,8884,4332,15556,13711,56839,174,898,509,2043,423,1695,2971,9010,4077,13646,257,869,440,1030,2015,4620,2712,6519,6789,20165,457,1000,26772,89797
11701,3251,6552,58,319,438,1946,149,647,2682,10195,3327,13107,236,997,396,1367,1044,3412,1676,5776,5003,18883,15,61,89,309,58,211,622,1610,784,2191,75,248,192,449,776,1733,1043,2430,1827,4621,290,631,10371,30687
11702,5057,10023,42,226,284,1313,69,299,3088,11372,3483,13210,172,757,339,1141,886,2933,1397,4831,4880,18041,17,94,92,319,60,228,702,1717,871,2358,77,259,251,551,818,1792,1146,2602,2017,4960,386,818,12340,33842
11703,21598,42381,34,175,365,1576,93,379,5518,19011,6010,21141,216,849,673,2131,1087,3365,1976,6345,7986,27486,29,128,151,502,99,336,1351,3304,1630,4270,138,405,601,1264,1552,3261,2291,4930,3921,9200,1733,3660,35238,82727
11801,12663,24756,105,546,948,4238,101,405,7179,27077,8333,32266,539,2137,1202,4069,1466,4470,3207,10676,11540,42942,8,32,209,658,46,127,1161,2724,1424,3541,151,464,513,1140,1217,2500,1881,4104,3305,7645,684,1414,28192,76757
11802,11534,22910,103,546,1078,4828,194,865,7835,29404,9210,35643,663,2718,1229,4192,2309,7381,4201,14291,13411,49934,24,104,214,703,95,331,1502,3689,1835,4827,201,618,637,1435,1876,4023,2714,6076,4549,10903,1050,2233,30544,85980
11901,11071,22386,543,3261,2222,10926,663,3210,10468,42968,13896,60365,1454,6459,1593,5695,4607,15451,7654,27605,21550,87970,136,680,548,2096,311,1200,2597,7624,3592,11600,391,1324,719,1707,3154,7218,4264,10249,7856,21849,714,1557,41191,133762
11902,9185,18698,335,1980,1680,8205,456,2172,8950,35363,11421,47720,953,4262,1203,4235,3700,12369,5856,20866,17277,68586,70,347,365,1355,181,677,1913,5232,2529,7611,235,817,618,1433,2318,5279,3171,7529,5700,15140,731,1621,32893,104045
11903,10366,20917,230,1316,1508,6898,337,1538,7868,30216,9943,39968,983,4188,1649,5752,3282,10644,5914,20584,15857,60552,48,224,319,1132,118,404,1430,3842,1915,5602,252,814,619,1449,2015,4425,2886,6688,4801,12290,654,1400,31678,95159
11904,11496,23236,235,1383,1356,6330,342,1575,8214,31228,10147,40516,804,3494,1174,4054,3350,10796,5328,18344,15475,58860,54,268,286,1005,168,616,1543,4071,2051,5960,196,669,575,1326,2268,5030,3039,7025,5090,12985,801,1730,32862,96811
12001,7844,15553,93,492,757,3389,157,689,5293,19742,6300,24312,473,1964,844,2936,1825,5837,3142,10737,9442,35049,11,47,150,497,48,159,753,1865,962,2568,135,416,327,747,1070,2332,1532,3495,2494,6063,421,871,20201,57536
12002,5829,11407,26,135,280,1229,41,176,4117,14916,4464,16456,158,621,402,1275,656,2013,1216,3909,5680,20365,3,15,72,243,38,109,607,1436,720,1803,49,161,240,496,680,1419,969,2076,1689,3879,334,699,13532,36350
12003,12196,24629,163,897,1566,7120,261,1115,8534,31941,10524,41073,960,4161,1783,6188,3060,10016,5803,20365,16327,61438,32,159,294,994,95,330,1675,4208,2096,5691,250,795,801,1819,2177,4713,3228,7327,5324,13018,1076,2331,34923,101416
12101,9723,19255,98,507,1130,4994,140,604,8123,30794,9491,36899,623,2564,1466,5038,1724,5415,3813,13017,13304,49916,20,75,189,590,30,92,964,2378,1203,3135,160,498,629,1430,1187,2491,1976,4419,3179,7554,663,1404,26869,78129
12102,6950,13828,131,710,1011,4525,199,898,6400,24530,7741,30663,628,2610,1160,3919,1818,5839,3606,12368,11347,43031,28,119,183,591,51,171,808,2057,1070,2938,141,457,440,1033,1104,2386,1685,3876,2755,6814,270,574,21322,64247
12103,9681,19101,209,1097,2250,10196,198,822,8094,32362,10751,44477,1149,4730,2571,8949,2626,8112,6346,21791,17097,66268,24,93,295,1002,35,121,755,1978,1109,3194,206,635,577,1373,1094,2356,1877,4364,2986,7558,346,743,30110,93670
12104,11586,22625,50,229,599,2612,78,317,5163,18855,5890,22013,291,1144,869,2899,925,2748,2085,6791,7975,28804,14,50,124,392,17,41,768,1795,923,2278,113,327,401,873,812,1635,1326,2835,2249,5113,524,1074,22334,57616
12201,4410,8604,50,232,433,1915,40,194,3080,11772,3603,14113,195,730,452,1528,563,1751,1210,4009,4813,18122,3,22,70,234,14,31,410,1020,497,1307,46,141,173,386,397,818,616,1345,1113,2652,137,284,10473,29662
12202,5783,11421,102,498,789,3511,161,709,4290,16832,5342,21550,508,2039,753,2536,1353,4203,2614,8778,7956,30328,16,74,137,466,46,129,580,1466,779,2135,103,324,255,572,751,1587,1109,2483,1888,4618,136,282,15763,46649
12203,13567,26881,232,1246,1766,7955,332,1463,11336,43881,13666,54545,1070,4435,1550,5375,3114,9939,5734,19749,19400,74294,36,163,343,1120,120,364,1530,3822,2029,5469,231,723,527,1196,1960,4173,2718,6092,4747,11561,527,1105,38241,113841
12301,4253,8481,160,903,816,3805,254,1179,4478,17937,5708,23824,449,1883,508,1750,1326,4338,2283,7971,7991,31795,37,176,174,618,95,325,817,2281,1123,3400,114,363,190,426,575,1293,879,2082,2002,5482,133,288,14379,46046
12302,10841,21869,507,3004,1823,8820,839,4010,8781,35229,11950,51063,1262,5463,1411,4892,4527,14991,7200,25346,19150,76409,156,753,622,2377,431,1622,3627,10433,4836,15185,379,1246,678,1584,2853,6386,3910,9216,8746,24401,624,1329,39361,124008
12303,3386,6771,125,695,483,2312,241,1120,2555,10439,3404,14566,297,1270,324,1059,1092,3551,1713,5880,5117,20446,19,91,108,413,69,254,569,1588,765,2346,60,183,93,193,491,1072,644,1448,1409,3794,101,221,10013,31232
12401,7773,15338,184,1012,952,4384,243,1116,4830,19028,6209,25540,504,2106,863,2815,1637,5108,3004,10029,9213,35569,36,174,263,891,95,312,1247,3284,1641,4661,139,407,357,753,1036,2170,1532,3330,3173,7991,180,374,20339,59272
12402,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,7
12403,10483,21033,394,2221,1621,7709,621,2870,8663,34325,11299,47125,1002,4273,976,3362,3574,11640,5552,19275,16851,66400,100,472,397,1455,294,1082,2574,7029,3365,10038,248,811,510,1147,2040,4472,2798,6430,6163,16468,484,1004,33981,104905
12404,2757,5494,112,659,386,1847,203,937,2274,8942,2975,12385,241,1005,239,814,886,2901,1366,4720,4341,17105,24,120,128,447,104,379,825,2240,1081,3186,78,269,166,362,660,1439,904,2070,1985,5256,121,256,9204,28111
12405,3761,7611,168,960,692,3294,308,1464,3185,12837,4353,18555,494,2128,475,1645,1716,5706,2685,9479,7038,28034,60,284,206,756,135,509,1210,3406,1611,4955,132,442,227,544,1137,2587,1496,3573,3107,8528,234,481,14140,44654
12501,5372,10948,216,1350,944,4781,269,1290,5070,20104,6499,27525,555,2457,878,3098,1791,6030,3224,11585,9723,39110,48,232,195,772,92,380,925,2635,1260,4019,149,496,347,863,1087,2497,1583,3856,2843,7875,543,1222,18481,59155
12502,4937,9891,104,586,966,4322,164,728,4241,16461,5475,22097,561,2412,987,3470,1617,5232,3165,11114,8640,33211,31,138,179,621,77,245,665,1810,952,2814,132,446,319,755,977,2123,1428,3324,2380,6138,244,526,16201,49766
12503,9356,19021,544,3376,1741,8909,638,3184,8894,36337,11817,51806,1122,5207,1259,4501,3647,12365,6028,22073,17845,73879,129,646,472,1879,259,1008,2281,6656,3141,10189,313,1122,594,1443,2670,6139,3577,8704,6718,18893,776,1712,34695,113505
12504,11636,23500,172,994,1226,5642,262,1231,9963,36804,11623,44671,703,3074,1172,4081,2340,7598,4215,14753,15838,59424,46,215,270,999,138,473,1556,4106,2010,5793,208,652,575,1312,1772,3933,2555,5897,4565,11690,794,1716,32833,96330
12601,3760,7459,82,426,774,3457,79,348,3042,11811,3977,16042,507,2150,1018,3575,1215,3860,2740,9585,6717,25627,7,47,90,292,21,64,331,866,449,1269,81,251,250,586,502,1065,833,1902,1282,3171,203,424,11962,36681
12602,11011,22001,142,739,1339,5935,228,1007,8402,31869,10111,39550,918,3876,1589,5527,2837,9171,5344,18574,15455,58124,22,107,200,665,99,335,1153,2832,1474,3939,221,685,585,1363,1797,3898,2603,5946,4077,9885,675,1408,31218,91418
12701,4478,9142,355,2060,1468,7165,519,2526,5408,22445,7750,34196,870,3922,883,3145,2540,8781,4293,15848,12043,50044,59,304,319,1221,199,747,1420,4251,1997,6523,223,791,284,697,1346,3178,1853,4666,3850,11189,253,571,20624,70946
12702,10907,22436,580,3411,2672,13081,893,4355,9986,40908,14131,61755,1967,8880,2087,7565,6257,21395,10311,37840,24442,99595,187,894,812,3136,436,1655,3614,10532,5049,16217,537,1894,988,2443,3910,9345,5435,13682,10484,29899,995,2224,46828,154154
12703,6949,14025,280,1609,1651,7880,462,2143,7888,31315,10281,42947,867,3777,1119,3998,2739,9098,4725,16873,15006,59820,90,413,361,1325,191,716,1746,4926,2388,7380,227,769,426,1000,1736,3997,2389,5766,4777,13146,357,786,27089,87777
12801,10885,21536,205,1096,1259,5673,256,1155,6911,26954,8631,34878,895,3757,1132,3961,2726,8685,4753,16403,13384,51281,35,138,222,733,115,384,1386,3532,1758,4787,207,661,431,963,1705,3642,2343,5266,4101,10053,413,849,28783,83719
12802,9302,18478,243,1305,1549,7084,377,1687,7985,31535,10154,41611,1290,5434,1401,4982,3384,11021,6075,21437,16229,63048,35,149,269,945,109,368,1172,3125,1585,4587,260,845,404,936,1459,3160,2123,4941,3708,9528,291,612,29530,91666
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
