region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
10101,254,265,299,139,32,3,1093,10,83,173,207,225,79,11,0,788,150,822,1171,993,895,456,157,43,4687,148,512,859,811,806,447,147,49,3779,78,108,206,234,220,96,45,13,1000,962,1652,2137,2044,1528,873,336,84,9616,149,167,180,152,90,45,10,0,793,1189,1927,2523,2430,1838,1014,391,97,11409,35,58,127,173,178,110,58,23,762,755,640,763,795,843,886,823,370,5875,2291,4139,5870,5674,5084,3131,1619,585,28393
10102,628,575,426,159,35,0,2189,8,189,308,313,231,67,12,0,1128,257,1437,1469,1158,792,340,91,23,5567,228,688,1036,955,585,238,66,14,3810,56,99,183,168,148,53,14,7,728,742,1436,1583,1503,996,418,144,44,6866,131,111,119,89,39,18,6,3,516,929,1646,1885,1760,1183,489,164,54,8110,36,58,98,145,100,62,18,8,525,560,502,572,660,562,436,290,135,3717,2024,4880,5996,5566,3879,1791,676,234,25046
10103,59,73,84,43,6,3,304,0,23,43,69,62,20,8,0,225,47,242,341,359,268,117,44,14,1432,37,137,246,254,219,120,50,12,1075,21,41,52,67,61,31,19,9,301,272,513,648,713,484,277,117,25,3049,58,41,56,46,32,8,3,3,247,351,595,756,826,577,316,139,37,3597,19,14,41,46,59,30,21,7,237,294,231,318,335,281,227,202,96,1984,752,1274,1804,1962,1550,873,470,169,8854
10104,159,184,291,184,56,13,930,3,76,134,250,346,148,32,4,993,73,511,865,1061,1291,765,290,88,4944,76,303,611,880,1140,679,297,100,4086,53,89,145,216,299,196,69,16,1083,673,1372,1915,2500,2251,1430,681,171,10993,160,141,156,164,145,50,19,8,843,886,1602,2216,2880,2695,1676,769,195,12919,32,55,96,190,239,184,87,42,925,617,396,578,746,1037,1128,1010,521,6033,1690,2983,4659,6191,7039,4764,2541,963,30830
10201,748,787,693,321,120,25,3095,23,225,412,500,464,173,62,10,1869,664,3042,3391,2856,2301,1125,575,163,14117,595,1626,2758,2621,2064,1220,665,167,11716,217,277,499,599,636,423,150,55,2856,2337,4128,4750,5315,3720,2369,1323,459,24401,387,358,345,323,268,102,56,18,1857,2941,4763,5594,6237,4624,2894,1529,532,29114,128,175,301,418,438,299,215,104,2078,1634,1152,1512,1925,1935,2082,2329,1668,14237,6006,11363,14716,15344,12519,8114,5495,2669,76226
10202,264,313,271,134,43,3,1219,3,130,183,259,259,92,35,4,965,446,1777,1778,1342,1142,585,235,66,7371,452,1331,1939,1645,1289,782,352,74,7864,239,351,434,508,464,282,119,30,2427,2317,4630,4953,4852,3550,2393,1302,356,24353,478,421,379,311,224,68,30,7,1918,3034,5402,5766,5671,4238,2743,1451,393,28698,101,184,249,356,320,245,124,55,1634,1654,984,1424,1609,1687,2116,2200,1083,12757,5697,9992,11603,11195,9206,6697,4440,1678,60508
10301,154,199,206,91,28,4,761,3,56,106,142,133,51,11,0,502,220,795,794,645,562,257,94,23,3390,123,290,474,552,465,269,115,39,2327,71,76,140,155,163,72,33,14,724,824,1382,1363,1291,910,452,198,52,6472,158,125,110,92,65,21,3,3,577,1053,1583,1613,1538,1138,545,234,69,7773,33,36,77,119,109,72,47,15,508,775,584,535,491,508,472,419,179,3963,2213,3417,3753,3686,3121,1757,948,329,19224
10302,82,58,79,35,6,0,315,5,56,70,107,82,29,13,4,366,136,725,723,498,419,203,92,36,2832,94,314,495,541,517,268,124,22,2375,50,88,139,184,153,98,26,10,748,793,1371,1463,1598,1203,637,294,53,7412,152,136,143,130,93,40,13,3,710,995,1595,1745,1912,1449,775,333,66,8870,36,43,78,161,164,86,40,24,632,623,393,525,633,743,865,757,318,4857,1889,3181,3718,3910,3453,2261,1365,470,20247
10303,75,81,74,47,12,6,340,3,39,64,91,120,34,10,3,364,108,467,530,428,457,225,94,26,2335,66,240,452,491,427,241,97,19,2033,54,66,128,146,127,67,21,6,615,715,1225,1503,1491,1076,652,292,53,7007,100,110,108,106,77,32,6,0,539,869,1401,1739,1743,1280,751,319,59,8161,27,43,70,108,122,87,35,19,511,568,420,544,626,685,663,506,231,4243,1650,2646,3474,3568,3165,2048,1073,363,17987
10304,216,207,208,80,23,4,863,3,78,115,146,136,47,19,0,544,250,1087,1029,807,722,292,118,29,4334,154,497,708,712,623,327,122,30,3173,72,109,148,158,158,91,27,11,774,957,1763,1652,1597,1029,541,249,64,7852,190,165,138,116,89,26,5,3,732,1219,2037,1938,1871,1276,658,281,78,9358,41,43,90,140,128,93,41,8,584,631,434,575,549,596,556,515,181,4037,2308,4291,4671,4432,3689,2053,1119,330,22893
10401,82,79,123,62,12,6,399,6,25,78,115,130,39,8,3,404,76,402,517,574,602,256,137,28,2592,76,225,398,545,566,350,129,23,2312,74,89,121,178,214,101,40,16,833,603,1044,1392,1765,1550,891,411,75,7731,153,125,126,135,100,36,13,3,691,830,1258,1639,2078,1864,1028,464,94,9255,29,45,85,133,185,113,62,15,667,507,356,492,576,621,704,655,289,4200,1524,2346,3291,4100,4091,2552,1467,458,19829
10402,252,279,305,138,53,11,1151,8,84,190,218,279,83,22,6,890,258,1190,1574,1413,1347,548,216,54,6600,203,579,1052,1252,1124,586,226,48,5070,113,148,190,292,317,145,58,26,1289,1022,1898,2333,3010,2338,1267,600,185,12653,258,199,180,230,146,51,21,3,1088,1393,2245,2703,3532,2801,1463,679,214,15030,41,81,137,223,236,183,81,34,1016,815,519,652,858,962,972,1018,685,6481,2722,4807,6560,7775,7054,3973,2295,1052,36238
10501,36,29,23,7,3,0,142,0,21,33,40,29,7,0,0,130,105,433,321,207,150,59,19,6,1300,44,174,242,230,129,59,25,7,910,24,32,60,61,34,32,8,0,251,306,574,594,657,445,229,100,16,2921,62,51,63,44,33,9,3,0,265,392,657,717,762,512,270,111,16,3437,8,20,23,47,42,25,17,6,188,421,285,390,408,445,406,319,73,2747,974,1630,1762,1723,1330,833,494,108,8854
10502,32,38,28,11,3,0,146,6,24,41,43,43,8,3,0,168,54,232,198,195,164,48,20,6,917,35,118,165,208,126,45,24,7,728,27,37,44,51,41,19,4,3,226,318,473,533,647,519,252,105,17,2864,66,63,49,38,29,0,3,0,248,411,573,626,736,589,271,112,20,3338,10,16,26,54,36,15,13,0,170,266,254,237,334,361,369,462,251,2534,782,1251,1325,1608,1347,767,637,284,8001
