region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
11002,48,17,24,43,32,29,28,39,521,3,0,0,0,0,0,0,3,0,3,9,1533,100,179,69,47,66,46,66,44,145,2295
11003,37,27,18,42,43,23,14,27,400,6,0,0,0,0,3,0,0,0,0,9,605,74,84,53,29,55,62,54,33,86,1135
11004,136,58,59,94,56,38,37,42,1013,3,0,0,3,0,0,0,0,0,0,6,2539,210,289,107,91,149,103,80,72,206,3846
11101,345,85,113,107,99,109,71,147,3223,22,0,5,0,0,0,0,0,3,0,30,7550,731,861,226,277,280,257,204,139,498,11023
11102,141,55,61,81,59,80,35,104,1684,3,0,3,0,3,3,0,0,0,6,18,5149,392,482,101,116,136,109,144,79,380,7088
11103,963,342,434,586,727,759,406,467,9173,25,8,12,3,0,0,9,3,8,37,105,10544,1141,1735,553,617,831,983,1103,605,1029,19141
11201,284,84,99,72,104,103,34,112,2033,8,0,6,0,0,0,0,0,0,0,14,6318,736,963,241,245,234,272,246,113,482,9850
11202,172,51,52,75,91,76,38,98,1488,7,3,3,0,0,3,0,3,0,3,22,3968,368,453,107,90,152,146,117,67,280,5748
11203,238,89,102,130,144,120,54,138,2263,15,0,0,5,0,3,4,0,0,0,27,8615,867,1038,267,327,328,310,254,121,656,12783
11301,434,102,149,273,244,156,104,220,3748,8,4,6,0,0,3,8,4,0,6,39,2843,482,612,146,185,328,323,214,141,361,5635
11302,33,8,24,26,35,20,9,41,385,0,0,0,0,0,0,0,3,0,0,3,746,66,89,23,37,59,55,45,15,74,1209
11303,429,144,178,151,264,248,120,245,2528,3,0,12,0,0,3,4,5,5,3,35,3048,435,701,223,260,251,345,319,174,402,6158
11401,161,40,39,56,65,31,21,251,2477,13,3,3,0,0,0,0,0,3,4,26,9327,480,517,105,112,131,175,103,83,695,11728
11402,112,35,31,25,48,34,23,106,1320,6,0,3,3,0,3,0,0,0,3,18,5155,327,381,101,76,67,111,62,56,409,6745
11501,3947,787,882,778,697,654,322,777,29310,89,26,18,4,3,3,4,6,8,16,177,27190,5974,5756,1132,1317,1298,1079,1200,633,1337,46916
11502,150,45,52,53,49,56,22,104,2298,12,3,0,0,0,0,0,0,0,0,15,3791,508,381,85,113,110,108,80,38,223,5437
11503,18,8,6,14,4,13,4,34,554,7,0,0,0,0,0,0,0,0,0,7,2287,154,137,21,24,32,25,29,9,143,2861
11504,385,84,75,97,52,37,40,93,3316,19,3,0,0,0,0,0,0,0,8,30,3811,770,721,152,145,196,127,76,70,223,6291
11601,6146,1781,1829,2020,1618,1057,583,1198,37105,103,40,52,21,10,30,22,13,3,39,333,23928,5909,7323,2062,2109,2285,1855,1231,674,1747,49123
11602,3711,800,720,766,493,437,207,687,19077,63,15,33,3,0,5,9,4,0,15,147,12320,4082,4838,1027,951,971,715,626,334,980,26844
11603,4369,967,1103,1158,1017,744,448,1081,28923,117,37,50,11,18,13,10,17,9,43,325,19399,5593,5274,1175,1314,1394,1182,941,526,1585,38383
11701,1517,408,465,525,496,451,219,471,12592,60,9,6,3,7,3,7,0,0,11,106,9176,1810,1892,511,550,606,583,520,257,699,16604
11702,919,326,444,537,488,293,176,570,11666,51,8,7,3,0,10,6,3,3,20,111,10654,1468,1637,484,628,688,687,447,280,820,17793
11703,6383,2181,2876,3626,3869,3830,2330,2219,43089,99,30,35,11,18,31,38,44,31,48,385,24743,6714,10219,3238,4205,5273,5540,6113,3916,3479,73440
11801,1567,520,560,656,713,714,472,563,14201,67,10,6,3,3,6,6,10,4,17,132,20364,4068,5177,1400,1641,1933,2108,2280,1393,1685,42049
11802,3313,1078,1342,1810,2195,2299,1401,1537,30010,93,9,31,3,7,12,13,14,8,31,221,22130,4360,5892,1779,2049,2650,3062,3288,2031,2404,49645
11901,5169,1286,1219,1362,1130,1017,525,2152,49570,186,32,48,7,10,16,8,12,8,60,387,36589,6068,5847,1437,1359,1545,1268,1129,610,2662,58514
11902,6377,1965,2399,2441,2256,1702,880,2258,54265,205,38,41,11,11,25,20,18,15,78,462,32474,6606,7011,2124,2546,2614,2404,1838,956,2646,61219
11903,5772,1368,1809,1849,1655,1238,506,1363,39254,95,31,30,3,6,12,4,7,4,27,219,24190,6106,6495,1497,1963,2034,1799,1371,587,1733,47775
11904,5249,1587,2088,2143,1810,1225,677,1739,44075,155,37,25,7,25,18,17,20,9,46,359,29427,5275,6141,1858,2333,2385,2015,1453,805,2213,53905
12001,2254,617,681,833,659,588,290,738,17689,68,11,8,5,3,0,4,0,3,15,117,14511,2172,3092,799,902,1084,894,841,482,1005,25782
12002,553,154,200,178,204,237,128,228,5210,27,3,0,0,3,3,0,0,0,12,48,7923,1434,1870,460,573,558,537,625,355,608,14943
12003,6882,2278,3090,3509,2876,2080,1197,2147,52263,153,31,53,20,29,46,33,19,8,113,505,31140,5836,8034,2557,3402,3882,3234,2461,1403,2765,64714
12101,3592,1016,1207,1552,1315,1467,736,962,24735,58,12,20,3,4,14,7,9,6,25,158,18582,4299,5286,1432,1612,2061,1690,2035,1085,1526,39608
12102,2717,658,921,979,766,674,350,493,15497,37,14,12,6,6,8,6,3,6,6,104,12496,3297,3827,887,1181,1235,937,836,449,839,25984
12103,2076,555,660,657,627,663,368,613,17800,44,17,11,3,3,3,0,5,6,12,104,21108,4926,4631,1107,1235,1307,1204,1334,776,1256,38884
12104,1691,562,780,819,774,857,516,373,12001,27,14,9,3,3,6,6,3,3,12,86,13637,2941,4098,1218,1528,1708,1644,1926,1134,995,30829
12201,489,162,206,252,302,331,177,142,3606,3,3,0,4,4,3,0,3,0,3,23,5073,1318,1951,588,663,744,804,1066,525,487,13219
12202,335,75,87,92,98,110,52,126,2992,8,3,4,3,0,0,0,0,0,6,24,8007,1282,1391,311,337,342,320,290,166,520,12966
12203,2060,567,729,909,672,548,307,681,16377,54,9,18,6,6,6,0,8,4,24,135,20992,4363,5229,1288,1441,1667,1224,1150,661,1627,39642
12301,257,52,73,90,74,46,15,82,2700,12,0,3,0,0,0,0,3,0,4,22,5628,606,569,132,174,186,152,128,47,274,7896
12302,3378,906,921,965,801,550,374,916,26542,90,38,29,12,12,8,10,4,0,40,243,24909,4964,4361,1092,1123,1157,978,714,467,1673,41438
12303,60,14,13,17,22,21,12,51,1127,3,0,0,4,0,0,0,0,0,0,7,3612,238,194,60,42,65,43,39,18,206,4517
12401,233,50,58,71,66,58,38,79,2512,12,0,3,0,0,0,0,0,0,3,18,9887,690,689,150,149,165,168,113,81,443,12535
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
12403,1194,299,389,395,302,254,143,384,9777,45,6,10,0,4,7,6,6,0,12,96,15980,1725,1864,473,566,571,476,371,210,943,23179
12404,123,25,34,45,32,36,15,297,1620,10,0,6,0,0,0,0,0,0,6,22,3363,287,317,71,74,82,75,63,35,498,4865
12405,989,212,241,223,219,171,100,312,7989,39,4,17,8,0,6,6,0,3,6,89,8585,1341,1419,293,311,300,267,226,138,534,13414
12501,5973,1528,2139,2368,2234,1531,894,1954,38301,92,47,37,15,17,38,24,19,4,48,341,17117,5071,6474,1642,2271,2552,2401,1650,946,2186,42310
12502,2988,560,543,638,514,522,220,629,18749,60,16,16,9,3,6,6,3,3,17,139,12687,3402,3398,672,660,750,603,613,276,848,23909
12503,6422,1531,1753,1913,1650,1130,519,2270,47917,177,46,57,15,15,22,19,6,9,78,444,30861,6546,7218,1688,1945,2116,1825,1267,608,2767,56841
12504,8829,2917,3719,4092,3272,2593,1356,1675,48015,73,45,60,16,20,32,27,26,18,58,375,20205,6718,9996,3199,4083,4490,3579,2914,1603,2224,59011
12601,1728,443,401,484,525,468,280,339,11785,19,10,9,3,0,3,0,3,6,8,61,8486,2142,2175,525,497,577,593,586,329,499,16409
12602,5073,1374,1612,2018,2096,2056,988,1303,36769,74,21,26,6,8,16,15,9,6,56,237,23797,5311,6233,1630,1885,2354,2384,2347,1165,1839,48945
12701,2284,455,373,485,381,268,203,1024,25252,121,24,16,10,6,0,8,0,0,20,205,20334,3548,2568,517,424,549,429,308,231,1251,30159
12702,7913,1948,1858,2101,2486,1580,941,3546,83687,384,82,77,18,7,17,24,13,14,106,742,58626,9499,8482,2076,1981,2207,2602,1659,1007,4040,92179
12703,5089,1181,1171,1606,1255,813,637,1191,34802,137,37,38,9,5,18,17,3,4,44,312,21557,6047,5752,1345,1333,1784,1396,923,706,1561,42404
12801,849,202,228,294,208,213,82,301,8129,31,0,6,3,0,0,0,3,0,6,49,12112,1594,1717,454,491,550,456,442,215,783,18814
12802,713,142,169,204,173,137,65,237,7125,16,3,6,3,0,0,0,3,3,3,37,11975,1581,1638,294,359,396,337,289,118,660,17647
19797,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,3,0,0,3,45
19999,129,43,63,86,96,116,208,357,1548,5,0,0,0,0,0,0,0,0,7,12,1129,154,239,63,93,135,139,220,464,483,3119
