region_id,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_Country_birth_ns,Tot_P_Tot_Resp
10101,2361,50375,4848,67500
10102,2682,31231,3467,53512
10103,881,12069,1850,18924
10104,2961,45608,4504,67865
10201,8597,98437,11475,163101
10202,7086,98534,9906,149079
10301,1594,31686,3646,43551
10302,1448,44271,3864,54800
10303,1543,32091,3508,43923
10304,1748,41016,3650,54472
10401,1744,37635,3164,49239
10402,3660,54745,5179,81357
10501,539,19833,2463,25293
10502,428,16849,1826,21200
10503,1696,53777,4934,67095
10601,2922,62368,5597,81995
10602,2372,48841,3455,64205
10603,2945,46456,4580,67505
10604,886,22651,2400,29541
10701,3778,34797,4402,71917
10702,0,5,7,15
10703,4643,47842,4111,83522
10704,6844,62031,6940,120526
10801,1168,21111,2202,29848
10802,1625,34732,3594,46833
10803,17,248,11,364
10804,3065,51177,4503,72709
10805,1771,38505,3409,51353
10901,1954,42065,3803,57438
10902,333,9605,973,12427
10903,1184,31768,2517,40457
11001,1273,26424,2499,35950
11002,1077,30147,2417,37760
11003,603,20717,2326,25685
11004,1939,62014,5322,76810
11101,5035,83871,6284,116865
11102,2990,49777,3885,70005
11103,6653,104468,10458,155732
11201,3750,47591,4709,73224
11202,2617,51457,4212,69286
11203,4009,54714,5742,85110
11301,1266,30694,3642,46595
11302,432,10957,944,14329
11303,2526,70028,5693,89203
11401,4266,60672,7131,92625
11402,2433,27324,2723,44385
11501,6213,50703,4988,133821
11502,1393,13019,1105,25342
11503,1282,15026,1733,24072
11504,1338,13293,1328,27181
11601,4656,40477,7326,125020
11602,3119,26354,3846,74776
11603,3556,33566,8130,103729
11701,1575,10533,2941,39361
11702,2663,16414,4168,50611
11703,7258,48733,24366,174571
11801,6901,37533,14327,120560
11802,6025,40519,12316,128987
11901,5461,39896,12620,159076
11902,3458,17086,10604,125431
11903,4215,33709,6586,116601
11904,4203,26486,9232,122498
12001,3332,24234,5286,74155
12002,3197,21422,3585,52190
12003,4972,29944,10970,137212
12101,5622,33721,5432,100201
12102,4146,31199,3352,76533
12103,6628,42352,5069,109584
12104,4974,33170,7971,88355
12201,2533,15665,2876,39741
12202,3868,28967,3101,57147
12203,8772,61575,7745,140742
12301,2839,30826,2183,52239
12302,6463,62543,10857,147166
12303,1926,23011,1997,36409
12401,4700,42868,4805,75690
12402,0,3,0,6
12403,6605,67912,7239,124673
12404,1885,21380,2934,35751
12405,2307,23270,3503,52063
12501,1587,6998,7738,74417
12502,2305,18381,3430,59604
12503,4281,27585,11352,135913
12504,4026,30849,9732,124772
12601,2027,16244,1462,43002
12602,5154,37479,6802,119836
12701,2718,18904,6188,80343
12702,3817,21236,11673,175627
12703,3378,27277,8385,104187
12801,5645,58931,5562,104370
12802,5701,62200,4668,105899
19797,9,44,8,119
19999,512,5475,2883,12918
