region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
10101,13225,6936,6129,8636,9151,8588,6120,3553,1347,63685,28,22,19,17,21,14,16,9,0,146,311,398,359,320,309,340,195,121,43,2396,9,11,14,23,19,48,38,14,3,179,3,9,12,13,12,22,16,5,0,92,0,4,9,5,8,15,12,4,0,57,13,3,5,11,8,7,4,0,0,51,0,0,3,4,4,3,5,0,0,19,0,6,0,0,0,0,0,0,0,6,26,48,30,27,34,28,14,3,3,213,0,0,0,0,0,0,0,0,0,0,362,479,432,403,394,463,284,147,49,3013,390,501,451,420,415,477,300,156,49,3159,13615,7437,6580,9056,9566,9065,6420,3709,1396,66844
10102,10799,6389,6548,8246,7988,5916,3009,1479,521,50895,21,7,14,15,4,13,4,5,0,83,332,236,227,214,283,223,111,55,19,1700,10,11,12,3,35,23,22,9,4,129,197,53,19,31,27,46,21,0,4,398,6,0,0,4,7,11,12,4,0,44,55,7,9,4,3,3,4,3,3,91,0,0,3,0,3,8,4,0,0,18,3,6,0,0,0,0,0,0,0,9,39,138,72,49,45,23,14,3,0,383,0,0,0,0,0,0,0,0,0,0,642,451,342,305,403,337,188,74,30,2772,663,458,356,320,407,350,192,79,30,2855,11462,6847,6904,8566,8395,6266,3201,1558,551,53750
10103,3509,1988,1733,2446,2792,2324,1571,900,385,17648,18,14,13,11,6,17,6,4,0,89,1535,2302,1079,1199,1212,1113,602,129,31,9202,42,84,57,61,74,60,33,3,0,414,467,330,211,216,188,136,60,7,0,1615,22,38,27,25,6,31,33,3,0,185,25,30,31,18,30,8,4,0,0,146,3,16,8,7,8,14,3,0,0,59,3,0,4,0,3,4,0,0,0,14,78,84,79,80,97,88,62,20,0,588,0,0,0,0,0,0,0,0,0,0,2175,2884,1496,1606,1618,1454,797,162,31,12223,2193,2898,1509,1617,1624,1471,803,166,31,12312,5702,4886,3242,4063,4416,3795,2374,1066,416,29960
10104,11087,5745,4366,6849,9306,10681,8127,4773,1841,62775,26,29,23,17,34,25,22,10,15,201,253,324,282,274,398,427,279,160,58,2455,66,42,66,74,115,275,368,321,44,1371,9,7,19,17,20,38,29,9,5,153,4,5,6,4,4,20,9,0,0,52,3,0,6,8,8,16,3,0,0,44,0,0,3,3,9,13,12,4,0,44,3,0,0,3,3,0,0,0,0,9,25,59,44,33,64,93,99,27,3,447,0,0,0,0,0,0,0,0,0,0,363,437,426,416,621,882,799,521,110,4575,389,466,449,433,655,907,821,531,125,4776,11476,6211,4815,7282,9961,11588,8948,5304,1966,67551
10201,29835,18479,15598,20315,22278,19537,14179,10304,4885,155410,27,40,17,27,27,22,23,20,24,227,607,902,628,473,517,492,385,303,196,4503,4,8,26,27,19,41,26,9,3,163,11,32,21,26,40,48,47,7,3,235,0,9,7,6,11,10,6,0,0,49,4,3,3,11,6,11,4,3,0,45,3,3,5,0,3,10,6,0,0,30,0,3,0,0,0,0,3,0,0,6,5,6,8,3,3,10,15,3,3,56,0,0,0,0,0,0,0,0,0,0,634,966,698,546,599,622,492,325,205,5087,661,1006,715,573,626,644,515,345,229,5314,30496,19485,16313,20888,22904,20181,14694,10649,5114,160724
10202,29510,17413,15022,18491,18790,16670,13616,9203,3615,142330,35,29,14,29,16,29,8,12,8,180,637,818,592,470,442,406,373,266,148,4152,6,9,12,12,15,27,39,11,0,131,12,19,21,22,22,38,27,11,0,172,0,5,3,4,0,5,6,3,0,26,3,0,6,0,12,7,4,0,0,32,0,0,0,0,3,9,3,6,0,21,0,5,3,0,3,0,3,0,0,14,4,4,3,3,3,8,3,0,0,28,0,0,0,0,0,0,0,0,0,0,662,860,640,511,500,500,458,297,148,4576,697,889,654,540,516,529,466,309,156,4756,30207,18302,15676,19031,19306,17199,14082,9512,3771,147086
10301,8834,6363,4668,5343,5441,4851,3221,1884,705,41310,9,21,15,3,4,15,10,7,0,84,323,874,239,152,211,202,111,69,24,2205,4,5,6,4,8,9,3,3,0,42,12,11,18,10,13,13,4,0,0,81,0,3,3,0,0,3,4,0,0,13,0,4,4,0,4,6,4,0,0,22,0,0,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,7,8,6,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,346,908,279,172,236,233,126,72,24,2396,355,929,294,175,240,248,136,79,24,2480,9189,7292,4962,5518,5681,5099,3357,1963,729,43790
10302,10996,5448,4882,6007,7019,6887,5348,3545,1353,51485,45,31,18,23,19,17,10,13,5,181,224,345,291,272,295,302,174,84,43,2030,3,15,16,13,35,70,81,18,7,258,20,26,32,25,50,70,42,3,0,268,3,3,10,0,4,25,25,3,0,73,0,3,5,3,3,13,6,4,0,37,0,0,0,3,0,9,9,0,0,21,0,3,0,0,0,0,0,4,0,7,3,15,8,5,8,20,5,0,0,64,0,0,0,0,0,0,0,0,0,0,253,410,362,321,395,509,342,116,50,2758,298,441,380,344,414,526,352,129,55,2939,11294,5889,5262,6351,7433,7413,5700,3674,1408,54424
10303,8215,4588,3975,5373,5978,5579,4267,2370,830,41175,24,12,19,14,17,18,8,8,3,123,166,319,265,272,258,260,165,87,31,1823,0,4,9,0,9,11,12,0,0,45,22,10,20,21,21,10,16,3,0,123,0,4,3,6,5,4,5,0,0,27,0,0,5,0,0,4,0,3,0,12,3,0,0,3,0,0,0,0,0,6,3,0,0,5,0,0,0,0,0,8,0,4,6,3,3,8,10,0,3,37,0,0,0,0,0,0,0,0,0,0,194,341,308,310,296,297,208,93,34,2081,218,353,327,324,313,315,216,101,37,2204,8433,4941,4302,5697,6291,5894,4483,2471,867,43379
10304,11837,6465,5932,6782,6873,6095,3992,2610,952,51538,41,28,16,16,6,11,6,7,0,131,221,489,398,315,320,268,166,82,37,2296,10,16,29,27,28,16,12,0,0,138,11,23,50,58,46,36,13,0,0,237,3,3,10,12,10,4,6,0,0,48,0,16,23,21,21,15,6,0,0,102,0,3,8,0,9,6,0,0,0,26,0,0,7,0,0,0,0,0,0,7,0,16,5,6,0,3,4,0,0,34,0,0,0,0,0,0,0,0,0,0,245,566,530,439,434,348,207,82,37,2888,286,594,546,455,440,359,213,89,37,3019,12123,7059,6478,7237,7313,6454,4205,2699,989,54557
