SA3_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
10304,0,30,0,295,11,8,0,15,3,11,0,12,3,45,262,370,13,0,0,6,3,3,0,5,5,58,38,130,1251,253,56,862,82,568,42,403,78,1858,344,5793
10401,0,25,0,108,11,6,0,11,3,8,3,9,4,85,282,417,4,4,0,0,0,4,0,0,0,83,42,141,652,314,44,694,61,460,39,500,81,3291,382,6509
10402,3,25,0,252,18,3,0,21,3,14,5,8,5,81,474,630,9,4,4,3,0,8,0,11,3,90,57,194,1313,544,61,1221,88,757,94,815,101,4264,594,9862
10501,0,6,0,98,10,0,0,5,0,13,0,7,0,15,117,173,15,0,3,6,0,0,0,0,3,28,30,94,661,94,26,295,37,229,9,125,21,618,169,2298
10502,0,3,0,62,8,0,0,4,0,7,0,0,4,25,114,154,6,0,3,0,0,4,0,0,0,48,25,89,391,65,23,226,28,204,13,134,34,831,167,2108
10503,0,24,0,265,29,3,4,13,0,23,3,7,0,51,390,530,18,3,7,9,0,9,0,3,3,74,70,200,1764,258,73,968,91,639,52,473,72,2231,506,7126
10601,0,33,0,374,18,7,0,22,3,27,3,19,3,68,404,568,8,4,3,9,3,3,0,3,4,91,39,175,1528,346,66,1135,114,911,73,626,95,3149,501,8537
10602,0,15,0,260,17,0,3,8,3,15,4,8,8,44,324,427,5,3,4,3,0,0,0,9,3,71,41,144,1535,238,44,990,102,699,52,481,87,2643,398,7270
10603,6,54,0,247,10,7,0,3,3,18,3,15,0,89,386,536,4,5,0,10,4,10,3,3,3,121,57,221,1000,354,39,942,95,704,62,598,101,4397,511,8804
10604,0,11,0,148,9,0,0,11,7,5,0,4,4,19,153,215,13,0,4,11,0,3,0,0,3,39,19,89,702,128,23,484,55,297,32,186,42,952,187,3077
10701,0,22,0,170,12,0,3,10,0,13,3,3,3,77,268,381,4,0,0,6,0,3,0,0,0,83,63,162,1085,189,33,757,95,655,50,421,69,3322,387,7064
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,39,4,297,12,3,0,16,3,27,0,10,0,101,424,603,8,3,0,10,5,6,0,0,4,97,62,192,1347,335,63,1012,117,810,55,663,104,4270,545,9319
10704,9,60,3,712,23,4,5,20,7,17,3,14,7,102,622,828,10,4,6,10,0,3,3,6,4,102,88,224,2352,462,56,1423,147,1060,88,888,149,4857,769,12250
10801,0,25,0,101,8,0,0,5,0,13,0,8,3,52,186,272,3,0,3,0,0,3,0,3,4,101,28,145,364,192,28,388,34,240,32,330,50,2683,247,4593
10802,3,17,0,108,3,5,0,3,0,7,3,3,4,61,251,344,8,0,8,8,0,0,0,3,0,81,56,166,529,293,52,575,66,405,54,496,95,2924,351,5832
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,8,0,3,0,0,0,10,7,50
10804,3,47,0,282,16,7,3,18,3,11,4,22,3,129,436,644,9,4,3,10,3,4,3,5,4,125,82,246,1291,455,60,1088,89,642,67,740,106,5462,581,10577
10805,3,24,0,119,9,5,4,6,3,12,0,18,0,83,327,457,6,3,7,3,0,4,0,3,4,86,61,182,710,352,67,694,68,500,55,571,88,3630,437,7177
10901,0,24,3,226,15,3,0,11,3,12,0,9,3,54,337,447,3,3,5,7,0,3,3,3,3,73,55,158,1224,302,49,1029,79,602,39,467,73,2112,439,6418
10902,0,0,0,52,4,0,0,5,0,4,0,4,0,9,91,120,3,0,3,3,0,0,0,0,3,24,17,51,296,60,20,212,20,126,10,94,20,464,115,1438
10903,0,27,0,137,12,3,0,11,0,10,0,10,3,63,247,364,10,0,3,10,0,6,0,4,3,97,49,201,887,213,60,689,90,429,70,407,90,2185,352,5470
11001,0,13,0,162,14,4,0,4,0,8,0,5,0,26,187,251,12,3,4,0,0,4,0,4,0,34,18,81,799,232,32,604,45,350,28,272,46,1222,232,3855
11002,0,6,0,95,9,5,3,8,6,8,3,6,0,47,213,315,14,3,7,4,3,4,0,3,3,49,50,141,810,243,40,579,63,361,44,318,48,1900,303,4718
11003,0,6,3,114,9,0,0,8,0,11,3,5,3,19,117,172,14,0,3,4,3,3,0,4,7,29,27,95,677,94,39,385,40,243,32,143,25,621,175,2473
11004,0,33,4,293,14,13,5,11,5,18,7,13,8,67,404,570,28,0,7,9,3,13,0,3,6,108,82,248,1798,328,92,1256,125,790,51,566,83,2872,576,8538
11101,6,61,0,521,27,0,3,10,3,19,3,14,4,127,591,796,6,3,7,3,0,3,3,5,4,115,68,222,2028,450,75,1510,133,1019,70,918,145,5928,724,12996
11102,0,31,0,249,15,5,0,13,0,5,3,11,0,97,347,500,6,3,9,6,0,0,0,7,0,95,38,161,1281,285,44,956,88,694,59,601,97,3920,447,8471
11103,0,78,3,898,26,8,3,25,10,28,0,12,3,103,875,1091,12,3,3,5,0,8,0,6,3,117,73,241,3493,652,92,2138,218,1461,99,1100,173,5673,1022,16116
11201,9,64,0,380,10,4,0,6,3,15,3,12,7,84,450,595,7,7,3,7,0,3,3,9,3,86,40,172,1147,627,65,1116,89,624,82,811,95,3560,564,8782
11202,0,18,0,166,12,8,5,9,3,16,4,13,3,65,311,456,7,3,0,8,0,3,0,3,4,67,40,143,1139,469,53,1030,82,653,55,628,103,2748,427,7380
11203,3,42,3,233,13,4,5,17,0,17,4,10,3,132,484,684,11,6,3,3,3,7,3,7,0,138,99,284,1279,521,55,1195,104,755,74,791,126,5180,683,10759
11301,0,14,0,151,14,10,0,8,3,11,0,5,4,48,192,304,10,9,9,6,3,0,0,7,0,77,42,159,1076,205,57,764,66,416,44,241,54,1457,279,4651
11302,0,4,0,52,7,0,0,4,3,16,0,7,3,21,104,157,9,0,0,0,0,0,0,0,0,29,20,60,320,58,16,296,28,154,14,103,29,606,139,1775
11303,0,36,4,356,29,3,0,21,9,22,4,15,7,88,520,723,16,5,7,13,0,12,3,10,4,106,62,230,2091,400,92,1441,147,853,59,650,125,3231,631,9715
11401,5,57,0,295,17,11,0,12,4,22,0,18,5,148,646,886,10,3,11,5,0,0,3,10,4,171,99,312,1308,566,86,1258,82,842,76,970,152,6901,841,13081
11402,3,71,0,385,10,0,0,14,0,24,0,7,0,52,340,451,15,3,3,5,0,3,0,6,3,40,37,121,904,317,34,701,55,484,44,529,47,2614,421,6155
11501,6,71,0,1199,22,3,4,6,3,16,0,16,3,76,537,685,13,0,5,3,0,3,0,6,3,74,50,157,2296,482,50,1213,112,1171,54,887,111,4720,624,11719
11502,0,34,0,279,5,3,0,4,4,5,3,4,0,21,118,164,9,0,3,0,0,0,0,5,4,17,6,42,428,138,14,332,33,216,22,196,28,904,146,2453
11503,3,14,0,158,3,0,0,5,0,8,0,8,0,13,111,151,8,0,0,3,0,4,0,0,3,18,6,45,569,116,25,346,41,254,17,147,26,744,130,2419
11504,0,9,0,180,11,3,0,3,0,11,0,4,0,18,80,127,10,3,0,4,0,0,0,0,0,12,5,37,651,94,13,289,30,235,9,140,12,660,96,2231
11601,0,10,0,271,28,3,5,13,6,32,3,8,11,70,350,525,12,3,5,4,3,8,0,10,7,66,69,185,2477,310,59,1101,122,1370,41,573,119,3296,478,9959
11602,0,4,0,410,22,3,0,4,0,5,0,4,0,28,214,283,11,0,6,3,0,3,0,0,3,23,29,80,1998,169,43,735,87,704,35,274,58,1466,256,5831
11603,0,7,0,117,20,3,0,5,3,27,0,7,10,49,223,354,7,0,3,0,0,5,0,5,4,72,54,153,1477,159,49,671,96,911,24,359,91,2194,319,6342
11701,0,6,0,300,5,0,0,3,3,12,0,5,0,22,232,284,4,0,0,4,0,3,0,0,0,23,18,61,1294,170,36,435,66,430,24,190,36,1043,269,4000
11702,3,8,0,761,23,0,3,8,4,14,0,3,0,15,344,414,7,4,3,0,0,3,0,3,3,21,15,60,2209,229,45,738,91,525,24,235,28,932,371,5431
11703,20,151,4,5851,88,18,14,31,19,36,3,13,13,45,1892,2176,30,5,15,10,3,10,0,3,4,30,83,199,11944,1475,246,3451,409,2691,143,1077,137,2878,2040,26486
11801,18,370,18,3852,70,10,7,10,8,16,4,18,6,42,918,1100,29,10,12,12,7,9,0,13,3,59,45,189,4882,719,135,1706,194,1254,69,890,104,2370,1011,13325
11802,4,84,0,1797,52,4,11,20,5,14,3,8,3,55,767,949,14,4,12,5,3,6,0,9,0,80,66,202,4176,508,94,1473,165,1073,60,734,76,3082,879,12320
11901,0,24,0,366,35,5,7,10,11,33,4,18,6,87,476,684,11,0,8,7,3,6,0,3,4,96,84,233,2020,361,73,1006,126,1287,58,758,132,4539,633,10990
11902,0,16,5,275,12,4,3,19,0,22,3,11,5,73,492,645,8,0,11,3,4,3,0,5,3,76,79,188,1784,467,55,1008,102,1195,56,703,124,3575,639,9712
11903,3,57,0,600,29,9,7,10,3,21,0,13,8,67,509,684,11,9,0,8,0,10,0,7,3,79,69,184,2224,543,66,1151,116,1249,64,808,123,4174,627,11147
11904,3,40,0,709,31,12,4,13,4,18,5,26,6,77,607,807,8,3,13,0,0,5,3,0,0,83,97,217,3422,704,103,1606,189,1391,74,829,114,3917,755,13102
12001,9,82,0,1395,21,8,4,14,0,12,0,11,3,38,478,588,19,0,0,0,3,5,0,5,0,38,41,113,2864,368,67,963,116,986,53,573,85,2489,554,9118
12002,10,50,0,1687,21,3,0,4,3,8,0,7,5,16,431,486,4,0,3,6,0,0,3,0,0,8,21,47,2393,214,48,742,86,580,39,320,53,830,462,5776
12003,6,36,3,1025,39,9,4,15,15,19,3,9,8,46,681,846,12,5,10,5,0,3,0,5,3,53,67,170,3844,783,91,1783,194,1532,86,844,106,3427,806,13495
12101,3,208,0,2178,27,0,8,10,5,10,0,12,0,44,675,793,13,3,0,8,0,0,0,0,0,40,28,106,3529,453,67,1209,150,1243,42,680,65,2677,725,10851
12102,5,38,0,623,14,7,3,6,4,10,0,8,5,29,322,409,10,0,0,3,3,0,0,4,0,35,29,82,1674,285,45,860,89,755,39,543,50,2251,374,6972
12103,12,393,7,2007,17,3,0,8,0,15,0,14,3,75,522,655,11,3,7,5,0,3,6,9,0,61,32,135,1816,456,54,984,81,1015,41,944,94,4238,584,10299
12104,21,330,3,3638,60,3,0,14,3,15,4,6,3,39,831,970,21,3,11,10,7,7,5,0,3,27,27,107,4933,523,74,1447,158,1233,53,772,84,2066,881,12226
12201,3,134,0,1205,20,0,0,3,3,8,0,6,0,18,306,373,13,3,0,4,3,0,3,4,0,28,16,69,1530,213,32,507,68,383,27,289,27,1075,334,4485
12202,4,150,7,808,16,3,3,11,3,9,3,9,0,42,366,455,8,7,6,4,0,3,0,9,0,40,30,111,1047,338,38,803,61,495,41,580,49,2199,418,6059
12203,5,119,3,1519,46,11,0,17,6,17,4,19,3,94,711,932,26,0,9,10,3,0,5,3,3,90,58,211,3801,697,100,1711,170,1053,78,956,96,4274,835,13768
12301,0,14,0,260,26,0,0,8,4,16,0,7,3,33,175,268,9,0,3,4,0,4,0,4,0,51,20,96,1498,129,34,654,90,511,33,277,60,1415,221,4922
12302,3,11,0,274,24,4,3,9,9,25,3,21,7,93,428,639,15,0,6,13,0,6,0,8,0,96,65,210,2756,350,73,1378,145,1619,66,782,142,3935,570,11816
12303,0,7,0,184,14,0,0,10,0,12,0,5,3,32,170,245,6,0,9,0,3,3,0,8,3,31,27,83,868,124,29,517,70,443,32,256,51,1259,224,3874
12401,3,43,0,453,16,8,3,17,4,12,0,11,3,44,378,490,7,3,4,3,0,3,0,0,0,46,33,101,1426,456,43,1089,87,825,70,737,84,2967,433,8222
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,24,0,435,57,3,0,22,8,28,0,19,10,67,436,655,14,5,7,8,3,12,0,6,0,94,51,193,3449,334,59,1540,194,1389,66,650,121,3345,559,11707
12404,0,8,0,88,10,5,0,9,0,12,0,6,3,29,108,178,8,0,0,4,0,3,0,0,0,26,14,49,753,115,26,381,29,349,23,190,28,865,133,2899
12405,0,4,0,78,23,0,4,3,0,21,3,3,3,31,146,240,10,0,3,0,3,3,0,0,0,40,26,76,1094,96,27,502,52,575,17,231,44,1189,186,4012
12501,0,4,0,285,18,0,0,10,3,17,3,5,4,18,317,401,3,0,3,3,0,0,0,0,3,29,61,108,1687,406,43,809,90,978,48,481,82,1731,418,6763
12502,3,23,0,321,12,3,0,7,0,9,0,7,5,26,256,316,6,5,0,4,0,0,0,3,0,40,18,85,1099,200,20,522,55,580,23,344,48,2051,302,5241
12503,0,8,0,228,22,8,0,7,0,21,3,11,3,88,441,609,12,4,3,6,0,4,0,3,3,91,73,207,1806,291,65,907,113,1204,39,611,123,3780,562,9502
12504,0,21,0,585,31,8,6,14,7,15,0,7,6,48,495,630,3,3,3,6,4,4,0,3,0,49,57,138,3409,461,88,1343,141,1775,57,626,96,3181,602,11777
12601,7,48,0,526,0,0,0,8,0,6,0,0,0,34,208,261,3,0,0,0,0,5,0,0,0,23,15,46,752,152,15,434,41,448,20,325,22,1591,235,4035
12602,3,94,0,1200,26,4,3,18,4,18,3,13,0,58,613,781,15,0,5,4,0,6,3,3,3,58,55,143,3411,506,76,1428,159,1498,68,784,114,3783,702,12523
12701,0,22,0,202,15,0,4,8,7,17,0,10,0,30,196,285,9,3,6,8,0,10,0,0,4,70,50,152,1691,156,59,654,104,743,23,299,61,1974,280,6040
12702,0,22,0,213,12,11,0,13,3,37,4,14,14,116,437,667,9,0,8,5,6,10,0,7,11,98,98,246,1637,344,61,895,102,1385,59,729,140,5365,622,11344
12703,3,11,0,226,25,0,3,6,6,23,3,13,10,54,336,482,12,3,7,3,0,8,0,3,0,72,53,159,1784,189,62,698,104,1011,34,418,99,2518,446,7360
12801,10,118,3,1055,22,0,0,17,3,20,0,6,0,85,552,715,8,4,8,3,6,8,0,4,3,106,47,195,2598,460,84,1216,154,915,55,772,98,3923,641,10922
12802,3,35,0,695,32,0,3,11,5,18,0,12,3,59,413,554,8,0,3,4,3,8,0,4,6,77,27,135,2216,313,49,1153,108,933,59,701,96,3529,476,9623
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
