SA3_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
10602,0,0,0,3,5,342,4,0,0,3,3,0,0,0,13,371,88,0,0,0,0,0,0,0,0,4,92,35,0,0,0,0,0,0,0,0,5,38,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,3,54,3,0,0,0,0,0,0,0,0,3,3,133,0,0,0,0,0,0,0,0,16,154,2695,322,372,102,58,73,54,49,21,102,3852,577,239,520,85,109,86,66,54,24,38,1805,81,14,38,12,9,12,30,12,10,18,226,11,3,0,0,0,0,0,0,0,4,14,661,258,556,96,113,101,93,71,38,57,2044,7,0,0,0,0,0,0,0,0,16,27,3361,585,937,196,174,170,146,119,60,174,5922
10603,0,0,0,9,15,951,14,14,0,3,4,3,3,3,37,1035,232,5,0,0,0,0,0,0,0,16,248,39,0,0,0,0,0,0,0,0,3,43,14,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,0,0,0,0,7,59,3,0,0,0,0,0,0,0,0,3,7,284,5,0,0,0,0,0,0,0,19,313,4689,448,523,114,87,75,70,46,27,230,6310,896,119,258,31,29,32,45,41,18,45,1517,64,12,20,0,3,9,0,6,11,17,141,17,3,3,0,0,0,0,0,0,0,26,975,134,277,34,36,38,49,46,26,68,1682,10,0,0,0,0,0,0,0,0,25,41,5670,577,799,152,121,114,115,94,56,325,8036
10604,0,0,0,3,5,98,3,0,0,0,0,0,0,0,20,125,29,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,3,36,898,102,168,56,35,60,28,40,21,56,1465,138,49,178,31,60,63,41,53,17,20,654,17,4,13,8,10,7,3,23,11,4,100,0,0,0,0,0,0,0,3,0,0,4,160,58,193,39,65,73,46,83,21,25,758,3,3,0,0,0,0,0,0,0,98,102,1059,167,358,94,99,130,75,118,51,181,2323
10701,0,0,0,7,10,2226,7,8,0,3,4,0,0,0,129,2380,301,0,0,0,0,0,0,0,0,33,335,196,0,0,0,0,0,0,0,0,21,219,230,0,0,0,0,0,0,0,0,21,253,10,0,0,0,0,0,0,0,0,47,53,433,0,0,0,0,0,0,0,0,85,519,6,0,0,0,0,0,0,0,0,9,19,740,3,0,0,0,0,0,0,0,127,871,6200,291,332,54,56,87,45,40,28,303,7428,4302,364,487,75,109,139,149,70,28,175,5899,1594,73,78,13,20,47,64,39,80,102,2101,70,6,3,0,0,0,0,0,0,95,175,5968,434,564,86,135,189,214,108,109,365,8177,25,3,0,0,0,0,0,0,0,34,60,12192,734,900,142,185,272,255,150,137,702,15671
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,7,12,1720,11,13,4,4,0,0,0,0,87,1837,298,7,0,0,0,0,0,0,0,47,356,159,0,0,0,0,0,0,0,0,27,180,90,4,0,0,0,0,0,0,0,36,137,0,0,0,0,0,0,0,0,0,0,0,252,4,0,0,0,0,0,0,0,64,322,3,0,0,0,0,0,0,0,0,0,3,554,7,0,0,0,0,0,0,0,119,683,7458,488,508,106,99,87,76,67,16,328,9232,2955,254,407,51,87,62,70,66,34,154,4140,616,37,34,9,13,9,16,8,18,113,878,32,0,4,0,0,0,0,0,0,8,55,3607,290,448,56,98,74,90,77,48,284,5072,26,0,3,0,0,0,0,0,0,20,51,11093,782,956,163,197,159,164,143,69,625,14353
10704,0,0,0,8,16,2477,24,24,0,7,12,3,0,3,126,2677,446,0,3,0,0,0,0,0,0,34,492,328,0,0,0,0,0,3,0,0,20,350,197,7,0,0,0,0,0,0,0,32,235,10,0,0,0,0,0,0,0,0,0,10,533,7,0,0,0,4,3,0,0,53,596,6,0,0,0,0,0,0,0,0,3,5,982,8,3,0,0,3,3,0,0,88,1089,8846,907,924,217,237,216,223,200,129,383,12296,5255,1019,1601,386,573,787,985,1053,706,402,12776,1287,168,214,64,98,169,282,292,257,207,3028,56,3,3,4,3,0,3,3,3,5,89,6601,1190,1819,451,676,959,1272,1347,965,613,15890,29,0,6,0,0,0,0,0,0,29,60,15474,2095,2748,670,914,1177,1496,1548,1099,1028,28251
10801,0,0,0,3,3,507,8,3,3,3,0,0,0,0,25,549,134,0,0,0,0,0,0,0,0,17,151,18,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,6,10,154,0,0,0,0,0,0,0,0,30,189,2119,128,79,20,19,14,7,17,3,124,2532,325,44,64,18,15,27,8,18,3,24,548,23,6,8,0,5,0,3,4,4,0,57,4,0,0,0,0,0,0,0,0,0,8,350,53,73,19,24,28,11,19,9,25,612,9,0,0,0,0,0,0,0,0,10,20,2478,188,151,34,44,37,22,39,18,152,3157
10802,0,0,0,3,5,431,3,4,3,0,0,0,0,0,27,472,129,0,0,0,0,0,0,0,0,10,141,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,4,149,0,0,0,0,0,0,0,0,14,166,2523,122,110,25,28,12,18,26,11,148,3034,323,56,88,19,22,27,30,36,20,18,641,21,6,5,4,3,6,3,10,8,11,79,3,3,0,0,0,0,0,0,0,0,11,348,68,93,23,29,28,37,48,28,34,728,12,0,0,0,0,0,0,0,0,48,53,2878,190,205,51,61,40,56,72,40,228,3815
10803,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,3,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,32,5,3,3,3,3,0,0,0,4,60
10804,0,0,0,6,21,1260,27,20,0,3,0,0,3,0,53,1365,343,9,3,0,0,0,0,0,0,58,413,52,0,0,0,0,0,0,0,0,17,65,11,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,61,3,0,0,0,0,0,0,0,18,85,4,0,0,0,0,0,0,0,0,4,10,411,10,3,0,0,0,0,0,0,77,501,5506,489,462,66,89,115,77,54,38,312,7199,715,173,285,71,74,63,41,42,23,54,1539,45,11,25,9,3,8,8,10,7,13,142,12,0,4,0,0,0,3,0,0,5,28,778,189,306,78,77,71,57,53,24,71,1708,28,3,0,0,0,0,0,0,0,19,49,6311,678,770,148,161,184,134,106,67,403,8960
10805,0,0,0,3,7,543,14,3,0,0,0,0,0,0,16,581,139,0,3,0,0,0,0,0,0,12,156,23,0,0,0,0,0,0,0,0,4,28,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0,0,12,10,173,3,3,0,0,0,0,0,0,24,205,2983,193,136,31,23,13,18,20,7,133,3552,398,102,174,24,43,21,39,18,16,29,860,23,10,18,5,0,0,3,9,3,13,80,11,0,3,0,0,0,0,0,3,3,19,438,109,192,32,39,23,41,26,21,46,958,8,0,0,0,0,0,0,0,0,20,32,3426,301,330,60,59,37,56,46,26,195,4551
10901,0,0,0,0,7,487,4,11,4,3,4,0,0,0,19,540,113,0,0,0,0,0,0,0,0,24,139,48,0,0,0,0,0,0,0,0,8,57,8,0,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,13,80,3,0,0,0,0,0,0,0,0,0,3,175,0,5,0,0,0,0,0,0,39,216,2465,274,272,59,62,33,39,46,37,119,3410,654,169,659,152,154,99,109,102,55,58,2205,84,6,102,58,42,48,52,46,24,13,480,11,0,7,0,0,0,0,0,0,4,29,747,181,771,216,195,152,163,142,79,70,2715,11,0,0,0,0,3,0,0,0,3,16,3225,451,1042,277,263,183,204,190,118,197,6145
10902,0,0,0,0,3,80,0,0,0,0,0,0,0,0,3,82,11,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,19,312,32,38,9,3,11,12,6,8,22,452,111,15,55,3,12,8,18,8,0,14,238,22,4,6,0,0,3,4,4,0,0,44,0,0,0,0,0,0,0,0,0,3,0,130,15,58,3,12,10,22,9,3,16,281,4,0,0,0,0,0,0,0,0,0,8,445,46,99,12,16,27,30,21,9,37,738
10903,0,0,0,0,4,346,6,0,0,0,0,0,0,0,30,376,75,0,0,0,0,0,0,0,0,13,94,14,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,16,114,1597,114,97,31,43,23,15,28,9,123,2088,198,60,148,26,62,37,48,46,28,27,690,10,3,10,4,3,3,20,38,12,20,116,6,0,0,0,0,0,0,0,0,0,6,219,65,156,29,66,39,77,86,40,50,812,8,0,0,0,0,0,0,0,0,6,12,1819,173,255,61,108,62,91,116,53,175,2918
11001,0,0,0,0,0,190,0,4,0,0,0,0,0,3,14,215,54,0,0,0,0,0,0,0,0,3,64,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,6,76,1485,182,195,37,55,38,35,39,25,69,2161,283,146,331,63,96,121,191,265,150,51,1694,22,5,17,4,3,11,36,65,45,36,254,3,0,5,0,0,0,0,0,0,0,11,311,152,348,70,96,135,228,333,193,86,1959,3,0,0,0,0,0,0,0,0,0,7,1795,334,550,103,153,175,265,370,221,158,4126
11002,0,0,0,0,3,229,3,3,0,0,0,0,0,0,10,243,46,0,0,0,0,0,0,0,0,0,55,9,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,65,1249,141,94,22,19,19,10,14,3,84,1667,196,49,121,31,38,38,39,39,3,24,580,12,7,18,3,6,3,10,15,10,14,92,5,0,3,0,4,0,0,0,0,0,17,212,60,142,36,52,38,51,48,13,40,687,3,0,0,0,0,0,0,0,0,25,28,1467,203,238,57,73,55,65,60,17,149,2386
11003,0,0,0,0,0,67,0,0,0,0,0,0,0,0,6,73,16,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,474,50,79,28,18,22,9,13,3,26,712,120,40,118,20,23,46,28,29,6,13,448,13,6,14,4,0,0,0,0,5,8,51,3,0,3,0,0,0,0,0,0,0,6,138,42,128,25,27,47,30,29,11,25,510,5,0,0,0,0,0,0,0,0,4,7,613,94,204,54,45,70,37,51,17,55,1231
11004,0,0,0,0,4,341,4,0,0,0,3,0,0,0,26,370,88,0,0,0,0,0,0,0,0,8,102,15,0,0,0,0,0,0,0,0,0,22,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,112,0,3,0,0,0,0,0,0,10,127,2009,196,218,69,62,55,43,48,23,159,2884,338,145,405,74,136,133,138,173,78,63,1682,32,15,35,8,19,12,20,100,64,77,383,0,4,3,0,3,0,4,0,0,6,23,370,159,443,86,162,155,159,269,141,147,2095,5,0,0,0,0,0,0,0,0,16,21,2387,357,662,151,225,209,205,320,167,323,4997
11101,0,0,0,16,20,1087,10,3,3,0,0,3,0,0,67,1186,275,3,0,0,0,0,0,0,0,27,307,120,3,0,0,0,0,0,0,0,11,135,32,4,0,0,0,0,0,0,0,5,45,3,0,0,0,0,0,0,0,0,0,3,158,3,0,0,0,0,0,0,0,18,176,3,0,0,0,0,0,0,0,0,26,31,441,9,0,0,0,0,0,0,0,67,520,5617,608,715,152,177,80,92,88,46,253,7832,1669,378,513,94,94,118,87,103,54,89,3190,219,37,52,11,17,17,26,24,28,29,445,13,5,3,3,0,0,0,0,0,7,33,1899,421,564,108,109,136,109,130,74,121,3671,16,3,0,0,0,0,0,0,0,53,73,7533,1032,1279,258,289,212,205,213,123,423,11575
11102,0,0,0,8,12,829,20,9,0,0,0,0,4,0,65,920,231,0,0,0,0,0,0,0,0,60,291,52,0,0,0,0,0,0,0,0,11,63,12,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,3,5,60,0,0,0,0,0,0,0,0,21,83,6,0,0,0,0,0,0,0,0,8,19,298,3,0,0,0,0,0,0,0,90,398,4340,386,371,71,66,56,46,28,24,248,5643,909,226,397,70,102,64,59,44,18,64,1945,72,11,23,8,7,22,15,22,23,24,219,12,3,4,0,0,0,0,0,0,13,28,988,239,423,75,105,86,78,63,35,92,2192,16,0,0,0,0,0,0,0,0,37,51,5346,633,796,150,176,143,129,95,63,375,7886
11103,0,0,0,56,63,1443,3,17,0,3,0,0,3,3,112,1595,263,4,0,0,0,0,0,0,0,13,288,182,0,0,0,0,0,0,0,0,17,201,117,0,0,0,0,0,0,0,0,7,133,0,0,0,0,0,0,0,0,0,0,3,300,3,0,0,0,0,0,0,0,27,329,17,0,0,0,0,0,0,0,0,81,99,582,8,4,0,0,0,0,3,0,121,725,6819,914,1008,253,296,226,226,286,161,354,10541,3168,890,1702,401,584,580,741,771,498,298,9629,707,93,146,40,76,109,193,217,226,196,2005,25,11,9,0,3,0,4,3,5,5,62,3901,985,1860,442,668,692,932,993,728,496,11697,51,0,3,0,0,0,4,0,0,176,234,10771,1907,2869,697,962,914,1159,1277,893,1025,22471
11201,0,0,0,4,11,702,22,11,4,0,0,0,0,0,34,784,265,3,0,0,0,0,0,0,0,16,282,59,0,0,0,0,0,0,0,0,3,61,11,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,7,78,8,0,0,0,0,0,0,0,0,0,8,337,3,0,0,0,0,0,0,0,19,370,5512,743,739,129,150,122,131,106,81,352,8064,912,299,415,79,106,130,95,93,48,100,2276,54,3,17,0,0,5,7,11,11,22,130,14,3,3,0,0,6,0,0,0,3,34,977,309,436,78,108,139,106,110,62,120,2448,30,0,0,0,0,0,0,0,0,15,49,6519,1050,1175,211,255,257,236,210,150,487,10558
11202,0,0,0,0,8,442,8,3,0,0,0,0,0,0,18,471,119,0,0,3,0,0,0,0,0,9,132,36,0,0,0,0,0,0,0,0,5,47,17,3,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,4,6,61,4,0,0,0,0,0,0,0,13,76,0,0,0,0,0,0,0,0,0,0,0,180,4,0,3,3,0,0,0,0,24,211,3342,278,271,58,40,43,32,35,16,156,4260,637,185,235,62,50,62,41,67,24,47,1404,45,14,28,7,4,8,12,12,24,11,169,10,4,0,3,0,0,0,0,0,4,21,691,204,265,72,53,73,46,80,49,70,1592,12,0,3,0,0,0,0,0,0,10,26,4044,486,533,126,95,109,77,109,61,233,5878
11203,0,0,0,11,15,1676,66,22,7,0,6,4,3,3,109,1898,538,22,7,0,0,0,3,0,0,88,651,51,0,0,0,0,0,0,0,0,8,65,22,0,0,0,0,0,0,0,0,4,27,3,0,0,0,0,0,0,0,0,0,3,76,3,0,0,0,0,0,0,0,10,92,7,0,0,0,0,0,0,0,0,21,25,618,25,9,0,0,0,3,0,0,120,769,7709,924,806,173,158,122,89,99,51,484,10616,987,276,497,104,94,84,121,79,45,95,2381,87,26,26,3,9,21,11,26,19,20,248,19,0,3,0,0,3,0,0,0,3,33,1087,305,528,108,108,112,131,103,68,123,2663,31,0,0,0,0,0,0,0,0,36,67,8828,1230,1336,285,263,232,219,207,119,638,13348
11301,0,0,0,3,3,529,13,0,0,0,0,0,0,0,44,590,45,0,0,0,0,0,0,0,0,8,50,102,0,0,0,0,0,0,0,0,18,123,96,0,0,0,0,0,0,0,0,20,114,0,0,0,0,0,0,0,0,0,0,0,197,0,3,0,0,0,0,0,0,39,241,0,0,0,0,0,0,0,0,0,0,0,243,0,3,0,0,0,0,0,0,48,294,1120,212,201,59,52,45,42,66,32,111,1940,1167,349,677,115,162,195,187,184,88,155,3276,399,72,102,28,53,62,70,107,74,164,1123,15,12,7,0,0,4,0,3,0,8,48,1582,430,782,140,215,258,258,290,163,324,4447,4,0,0,0,0,0,0,0,0,7,14,2704,643,983,203,268,301,303,360,193,444,6402
11302,0,0,0,0,0,111,0,3,0,0,0,0,0,0,4,115,30,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,47,568,45,79,6,9,4,6,14,0,36,761,102,29,89,8,25,21,15,22,8,12,333,19,4,10,0,0,0,9,14,5,4,65,7,0,0,0,0,0,0,0,0,0,7,124,32,97,8,24,19,32,37,11,20,404,0,0,0,0,0,0,0,0,0,45,50,696,73,172,12,37,24,34,46,11,98,1211
11303,0,0,0,0,0,377,6,6,3,0,3,0,0,4,24,420,128,0,0,0,0,0,0,0,0,19,146,40,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,4,4,176,0,3,0,0,0,0,0,0,22,198,2521,312,322,72,64,78,62,50,17,149,3652,556,341,746,178,360,287,237,228,83,106,3127,43,32,85,30,57,67,57,75,81,75,602,3,3,10,0,4,0,0,0,0,4,22,602,382,841,209,423,354,291,302,168,179,3747,3,0,0,3,0,0,0,0,0,125,128,3132,689,1163,286,490,429,356,349,186,450,7528
11401,0,0,0,5,13,1883,23,8,3,0,0,0,0,0,63,1981,409,0,3,0,0,0,0,0,0,50,464,77,0,0,0,0,0,0,0,0,14,95,24,0,0,0,0,0,0,3,0,7,36,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3,0,20,128,3,0,0,0,0,0,0,0,0,0,3,515,4,4,0,0,0,0,3,0,74,595,8009,463,446,94,71,59,56,65,22,384,9673,1539,194,297,40,71,79,94,65,31,96,2510,172,18,36,10,19,9,14,32,27,21,358,11,0,0,0,0,0,0,0,0,3,17,1720,215,338,50,88,97,108,101,56,119,2887,35,0,0,0,0,0,0,0,0,154,190,9766,682,780,142,157,152,166,162,82,664,12759
11402,0,0,0,0,3,908,21,11,4,0,0,0,0,0,43,984,215,3,3,0,0,0,0,0,0,31,250,46,0,0,0,0,0,0,0,0,7,55,11,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0,277,9,3,0,0,0,0,0,0,37,322,4616,351,287,59,51,24,60,33,18,211,5713,829,114,320,34,36,38,65,72,55,55,1619,78,11,8,9,3,7,16,36,44,33,246,9,0,0,0,0,0,0,0,0,0,13,921,125,328,42,44,44,78,108,100,87,1881,15,0,0,0,0,0,0,0,0,0,13,5554,473,614,104,92,69,139,144,124,298,7606
11501,0,0,0,29,40,2157,134,121,32,24,10,14,16,9,125,2629,348,7,3,0,0,0,0,0,0,34,393,237,13,9,0,3,0,0,3,0,25,292,192,17,8,0,3,0,3,0,0,18,249,5,0,0,0,0,0,0,0,0,3,5,435,32,17,5,3,0,3,3,0,47,552,5,0,0,0,0,0,0,0,0,71,76,787,40,23,5,5,4,3,3,0,156,1022,10883,2140,1923,371,388,364,360,391,238,397,17463,16947,6230,5078,775,780,732,801,708,448,476,32971,1983,606,836,187,238,229,272,292,216,338,5194,102,34,24,4,0,0,4,4,4,21,190,19031,6864,5938,965,1016,960,1071,1001,669,837,38360,29,3,4,0,0,0,0,0,0,124,157,29940,9008,7867,1333,1411,1330,1432,1395,907,1357,55973
11502,0,0,0,0,0,461,9,4,0,3,0,0,3,0,23,507,72,0,0,0,0,0,0,0,0,3,82,66,3,0,0,0,0,0,0,0,0,66,40,0,0,0,0,0,0,0,0,10,47,0,0,0,0,0,0,0,0,0,0,0,103,3,0,0,0,0,0,0,0,10,116,0,0,0,0,0,0,0,0,0,3,3,174,6,4,0,0,0,0,0,0,11,199,2228,307,268,39,35,32,35,15,14,78,3056,1485,229,248,34,51,43,35,14,14,39,2200,186,29,44,13,9,0,24,9,8,29,348,8,3,0,0,0,0,0,0,0,0,14,1680,258,294,46,57,45,62,30,20,72,2566,4,0,0,0,0,0,0,0,0,3,9,3914,566,565,88,95,77,99,44,40,152,5629
11503,0,0,0,0,4,251,4,0,0,0,0,0,0,0,10,268,41,5,0,0,0,0,0,0,0,0,42,15,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,61,1751,144,122,26,18,13,5,8,3,68,2157,411,27,54,9,8,4,11,8,0,15,550,42,3,0,0,0,0,0,3,0,3,65,3,0,0,0,0,0,0,0,0,0,5,462,35,52,8,12,5,12,13,0,24,616,3,0,0,0,0,0,0,0,0,3,8,2216,174,171,31,26,23,14,26,9,89,2785
