SA3_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
11102,0,11,3,623,154,21,12,164,14,92,10,42,9,86,428,1041,17,3,6,17,0,4,0,3,8,18,18,84,1724,312,73,2774,294,1468,114,448,92,800,466,8559
11103,9,34,0,2197,272,48,11,268,33,138,10,64,15,123,953,1942,17,0,14,15,10,9,3,9,6,17,37,146,3316,707,130,5777,681,2695,171,826,184,1419,1022,16936
11201,0,17,0,561,125,50,13,166,15,68,7,50,9,69,457,1038,8,3,6,13,3,5,0,7,0,7,17,70,1357,657,90,2240,184,963,108,560,104,613,506,7375
11202,3,7,0,262,110,35,8,108,9,60,9,37,11,70,289,736,3,3,5,3,0,4,0,3,8,15,13,61,1368,408,51,1790,175,980,90,472,76,721,314,6464
11203,6,4,0,550,149,49,4,183,10,95,3,72,3,70,479,1130,10,0,4,12,0,3,3,3,4,10,30,84,1529,510,70,2786,252,1423,114,606,87,836,545,8751
11301,3,3,0,287,168,18,5,152,20,54,6,16,3,42,228,719,14,0,6,10,3,7,0,0,3,14,21,76,1253,158,58,1715,191,850,60,197,47,408,283,5210
11302,0,0,0,45,42,8,0,43,0,27,3,3,3,12,81,222,3,0,3,0,0,3,0,0,0,0,0,20,293,59,17,445,37,232,20,50,22,116,88,1376
11303,0,10,4,705,227,30,8,238,25,93,13,21,6,53,523,1235,19,0,5,19,4,14,0,3,0,19,32,111,2473,312,83,3144,386,1451,108,347,86,632,576,9600
11401,3,18,3,468,157,45,14,184,20,91,13,44,17,107,520,1213,10,5,7,16,3,6,0,3,6,16,22,96,1581,477,83,2653,274,1444,100,580,123,1023,583,8924
11402,0,8,0,551,129,22,7,130,16,81,7,18,4,50,285,742,11,3,3,10,4,7,0,0,0,6,13,58,1069,241,44,1676,150,853,49,210,36,335,308,4983
11501,29,115,6,6469,454,62,22,416,30,250,11,94,24,159,1171,2677,31,3,16,28,5,15,3,0,8,7,32,144,6808,803,151,6824,646,4833,159,1029,187,1454,1236,24133
11502,5,18,0,951,111,15,5,93,4,65,9,19,13,31,159,530,12,0,3,7,3,5,7,3,0,3,4,53,990,178,26,1187,97,659,41,171,32,252,178,3802
11503,3,3,0,447,98,13,4,84,10,36,0,16,3,20,123,406,13,0,8,10,0,4,0,4,3,0,10,52,917,114,41,1208,118,538,33,106,30,160,146,3420
11504,3,15,3,1205,98,8,4,106,3,66,3,22,8,35,255,609,10,0,6,8,0,4,0,0,0,0,8,47,1707,169,38,1849,163,974,35,175,54,257,280,5702
11601,12,46,0,1489,276,35,17,173,20,193,17,64,32,193,647,1664,21,0,9,18,3,12,3,5,13,31,63,184,4977,616,154,4052,557,4359,160,1048,282,2014,766,18995
11602,7,31,4,2359,268,22,16,181,26,144,13,36,14,83,612,1416,18,0,10,21,0,8,0,0,4,6,33,102,4985,387,128,4194,530,3297,123,553,136,756,668,15758
11603,3,36,3,724,234,26,16,136,25,218,12,67,39,195,519,1478,9,4,11,10,3,17,0,9,9,35,74,176,3523,413,125,2599,382,3673,109,1001,230,2091,652,14796
11701,0,7,0,801,100,14,9,75,3,52,6,24,8,59,255,605,9,0,6,9,0,0,0,0,3,9,21,54,1475,220,44,1459,206,1009,42,317,51,530,296,5661
11702,7,20,0,1262,69,5,0,52,5,42,9,16,8,57,227,490,5,0,3,4,3,0,0,0,0,3,16,37,1239,216,42,1494,239,763,50,250,53,552,246,5145
11703,23,44,3,2928,121,16,8,77,11,77,6,32,12,62,589,1003,14,0,3,8,3,3,0,0,0,4,16,64,2378,374,97,2372,575,1960,94,474,108,733,628,9788
11801,30,107,4,5458,234,44,14,287,11,195,8,65,12,78,818,1753,21,0,10,34,9,13,0,5,7,5,18,128,2953,471,90,3844,531,2638,91,548,124,579,856,12720
11802,18,81,7,4506,267,37,13,259,28,129,6,53,7,99,827,1727,23,0,15,24,4,13,4,0,6,14,22,117,3766,548,136,4319,598,2523,111,603,116,999,881,14591
11901,14,101,3,1965,252,50,33,237,29,264,23,148,58,379,951,2430,21,0,22,17,9,18,0,5,25,39,135,293,4174,809,181,4432,519,5234,195,2159,419,3946,1194,23256
11902,13,95,0,1311,164,29,33,144,28,244,7,105,50,285,794,1881,13,3,11,14,4,14,3,8,17,38,79,198,2867,717,146,3158,389,4403,130,1839,375,3135,938,18094
11903,10,78,3,2666,234,54,20,210,33,169,20,71,27,157,789,1793,18,0,15,14,4,11,3,0,3,19,51,135,3716,711,149,4206,464,3428,147,1148,197,1782,867,16820
11904,10,76,4,1968,243,45,16,226,28,175,12,80,26,198,788,1850,14,3,15,16,6,7,0,3,8,19,55,145,3662,675,145,3964,541,3400,135,1180,241,1831,879,16647
12001,12,48,6,3033,173,36,5,162,26,93,4,24,9,101,513,1149,5,0,10,10,3,6,4,0,3,10,16,69,2708,372,65,2921,419,2030,98,467,87,876,550,10596
12002,13,21,5,2917,85,14,3,84,9,51,3,20,3,31,358,662,11,0,3,3,0,5,0,0,0,0,9,31,1874,210,55,1934,337,1100,39,202,48,259,383,6451
12003,21,103,9,3658,243,48,18,226,32,143,10,66,18,154,843,1805,12,0,13,14,3,5,0,7,8,16,41,109,4272,721,129,4274,533,3525,131,1032,200,1706,919,17432
12101,19,91,3,5751,225,42,11,199,22,157,9,56,15,98,958,1789,21,3,12,24,0,4,0,3,5,10,34,114,3697,491,107,4079,532,3414,102,662,120,915,1006,15111
12102,10,30,4,2569,221,33,6,216,20,107,11,49,17,59,561,1303,11,0,3,16,3,10,0,0,0,3,19,77,3100,445,74,3802,388,2479,93,532,109,676,595,12281
12103,29,171,5,7860,339,60,10,372,12,269,11,77,26,127,1256,2555,22,3,11,36,5,12,3,4,11,10,38,159,4716,585,94,5411,443,3965,117,804,130,1189,1304,18770
12104,20,97,3,4164,119,40,8,127,13,138,5,42,11,50,636,1194,10,6,3,9,0,3,0,3,3,0,16,56,2226,286,77,2432,464,2205,77,378,94,429,659,9323
12201,11,47,3,2373,89,14,11,114,13,77,0,31,6,29,333,723,5,0,0,11,4,7,0,0,0,0,4,31,1106,177,34,1756,211,1140,34,217,45,243,352,5315
12202,7,35,0,2258,203,37,8,242,17,76,10,52,9,52,475,1180,11,0,11,19,3,3,0,0,0,3,12,67,1922,401,81,3129,218,1220,79,353,72,425,508,8412
12203,32,88,7,6070,368,61,16,412,36,200,12,86,21,123,1070,2396,23,10,14,35,9,19,7,7,6,16,39,175,5049,781,163,7518,756,3458,188,811,149,1060,1134,21065
12301,0,16,0,1302,186,13,9,149,21,108,14,19,11,41,340,918,12,0,3,20,0,6,3,0,3,6,15,81,2730,226,86,3123,446,1695,85,274,78,415,371,9517
12302,11,34,3,1462,338,34,16,253,38,265,15,101,45,269,727,2093,38,4,12,14,3,19,4,3,3,48,72,220,4824,621,157,4468,579,4927,172,1286,312,2303,857,20512
12303,0,6,0,711,133,13,3,162,15,83,4,26,5,37,238,721,11,0,6,19,0,9,0,0,5,4,15,71,1454,181,61,1894,227,998,68,201,64,333,271,5750
12401,3,14,0,1208,157,33,11,209,14,104,7,23,14,74,440,1088,13,0,0,10,0,3,0,0,0,17,11,67,2020,440,60,3005,320,1625,96,434,99,580,460,9141
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,11,40,7,2078,313,27,19,282,35,170,11,79,25,126,616,1703,28,0,13,27,3,14,0,5,5,22,40,164,5071,458,169,5396,773,3661,159,695,200,1152,704,18443
12404,0,10,0,419,79,10,3,86,11,57,9,12,7,31,168,485,14,0,5,11,0,3,0,3,0,8,11,57,1029,132,42,1248,130,867,47,176,57,273,190,4185
12405,3,13,0,487,144,7,5,99,7,82,8,22,15,67,247,719,4,0,6,3,3,8,0,0,8,6,32,79,1733,174,56,1625,213,1574,47,350,117,682,307,6876
12501,0,39,0,758,83,38,11,75,14,127,3,65,29,158,504,1109,5,0,9,3,0,12,0,3,10,24,68,136,1762,433,88,1504,224,2805,58,1218,250,1968,611,10916
12502,3,27,3,1438,137,21,11,110,10,79,4,40,18,80,529,1039,10,0,3,7,3,3,0,0,0,6,32,74,2345,374,65,2415,260,2154,63,636,116,997,580,10006
12503,15,80,3,1335,180,47,17,154,21,293,0,146,76,365,872,2175,12,5,5,9,6,10,4,7,23,74,106,260,3178,651,136,3232,419,4628,142,1974,437,3988,1073,19863
12504,8,33,3,1971,206,19,10,173,19,151,6,63,26,118,801,1600,13,3,7,15,4,8,3,0,6,7,59,118,4736,553,137,3992,593,5324,132,1080,256,1629,906,19349
12601,3,32,0,2215,108,23,3,112,11,80,4,25,14,51,383,811,10,3,0,7,0,3,0,3,0,4,11,49,2013,283,51,1939,173,1524,42,349,76,561,405,7408
12602,20,101,0,4147,237,41,13,243,25,150,13,79,18,150,905,1871,19,0,8,25,4,15,0,0,5,5,40,128,4289,601,128,4569,571,3663,143,914,171,1408,967,17427
12701,12,59,3,1348,220,37,27,204,27,204,8,61,32,232,531,1586,9,4,16,12,3,8,3,11,11,27,60,161,3476,526,152,3265,434,3179,118,989,250,2194,640,15226
12702,14,133,3,1450,266,60,33,222,28,335,16,154,65,562,885,2612,30,0,14,11,3,10,0,19,12,97,174,377,3870,786,183,3422,373,5362,140,2364,441,6744,1163,24842
12703,16,56,0,1470,225,22,18,153,28,172,7,65,41,218,698,1641,16,0,12,14,0,15,3,8,10,39,58,178,3793,456,128,3397,468,3673,116,1058,262,2545,800,16698
12801,13,67,4,3495,256,52,18,323,28,143,23,72,22,97,710,1747,14,0,15,30,11,7,3,3,3,14,23,128,3332,490,134,5113,550,2283,150,610,125,846,752,14388
12802,15,50,0,3568,307,39,17,341,24,155,16,70,22,97,685,1775,26,4,4,32,4,8,4,3,3,13,20,124,4022,516,127,6276,578,2464,164,593,134,875,713,16470
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
