SA3_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
10102,22,4,5,0,33,0,0,0,33,0,0,33,9,0,0,6,20,0,0,0,20,3,0,19,1097,74,26,17,1215,13,3,17,1232,63,3,1300,9,0,0,0,9,0,0,0,6,0,0,10,10,0,0,0,10,0,0,0,10,0,0,7,13,0,0,0,13,0,0,0,16,0,0,16,1114,74,26,17,1233,10,3,17,1245,65,3,1312,133,13,3,3,149,7,0,7,157,19,0,172,0,0,0,0,0,0,0,0,0,0,0,0,1248,89,31,19,1378,18,3,20,1401,83,3,1485,215,19,3,0,236,0,3,4,240,16,0,255,107,16,5,0,125,0,0,0,130,8,0,139,10,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,3,0,0,0,3,0,0,8,328,32,9,0,376,3,3,5,379,30,0,408,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
10103,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,6,9,0,0,0,9,0,0,8,235,36,7,13,297,4,0,4,300,16,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,3,3,0,0,5,0,0,0,5,0,0,5,244,40,7,13,300,4,0,4,304,16,0,316,22,14,0,0,34,3,0,3,39,5,0,45,3,0,0,0,3,0,0,0,3,0,4,4,263,50,7,13,336,4,0,4,343,24,4,367,33,4,0,0,40,0,0,0,40,0,0,40,9,3,0,0,11,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,7,0,0,49,0,0,0,49,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,23,0,3,0,27,0,0,0,27,0,0,26,0,0,0,5,11,0,0,0,11,0,0,11,646,173,20,14,850,16,8,24,875,62,0,932,10,4,0,0,15,7,0,7,17,0,0,22,6,0,0,0,5,0,0,0,8,0,0,12,16,8,0,0,19,7,3,7,26,0,0,30,660,178,20,21,873,15,10,31,899,66,0,962,90,25,0,3,127,5,0,9,131,55,0,192,0,0,0,0,3,0,0,0,3,0,3,9,757,204,22,25,1003,28,13,36,1038,117,3,1160,55,13,0,0,63,0,0,0,65,3,0,68,59,11,3,0,75,0,0,0,75,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,110,24,3,0,137,0,0,0,138,5,3,154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10105,0,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0,7,0,0,7,436,46,10,8,507,11,3,11,515,21,0,537,4,0,0,0,3,5,0,5,8,0,0,8,9,0,0,0,9,0,0,0,7,0,0,8,15,0,0,0,13,5,0,6,15,0,0,21,443,46,10,8,518,9,3,17,534,24,0,554,88,6,4,0,95,3,3,5,106,16,0,125,0,0,0,0,0,0,0,0,0,0,0,0,532,57,15,8,611,17,5,20,638,40,0,673,49,4,0,0,56,0,0,0,56,0,0,56,39,4,0,0,37,0,0,0,37,0,0,42,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,86,5,0,0,94,0,0,0,94,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10106,10,0,6,0,16,0,0,0,16,0,0,17,8,3,0,8,19,0,0,0,19,0,0,19,561,67,22,13,662,5,0,7,670,33,0,706,3,0,0,0,3,0,0,0,3,4,0,3,7,0,0,0,11,0,0,0,11,0,0,13,12,0,0,0,12,0,0,0,12,5,0,14,572,67,24,13,675,5,0,7,686,39,0,720,76,10,5,0,86,0,0,0,89,20,0,111,5,0,0,0,5,0,0,0,5,0,0,9,648,83,31,14,769,7,0,10,778,60,0,837,66,10,3,0,77,0,0,0,77,4,0,77,56,8,3,0,67,0,0,0,67,3,0,65,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,4,3,0,0,0,3,0,0,3,123,11,6,3,146,0,0,0,146,5,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,34,9,15,0,57,0,0,0,57,4,0,59,15,3,0,10,31,0,0,0,31,0,0,34,2364,281,44,32,2715,48,3,50,2765,134,4,2905,22,0,3,0,22,8,0,8,33,3,0,30,45,0,0,0,40,0,0,6,43,5,0,51,59,3,3,0,65,13,0,10,76,7,0,85,2422,278,48,32,2783,57,6,65,2843,142,4,2991,430,65,12,11,514,13,5,18,534,85,0,620,3,0,3,0,6,0,0,0,6,0,8,15,2854,346,62,41,3307,69,12,85,3384,223,13,3621,427,63,8,0,494,8,0,9,510,25,0,535,482,60,5,0,550,8,0,8,557,29,0,583,13,4,10,0,25,0,0,0,25,4,0,27,12,0,0,9,16,0,0,0,16,0,0,17,926,130,26,7,1090,17,0,23,1109,63,0,1170,13,0,0,0,13,0,0,0,17,0,0,17,12,3,0,0,17,0,0,0
10202,35,5,11,0,49,3,0,3,50,3,0,54,6,0,0,9,18,0,0,5,23,3,0,20,1924,233,25,22,2207,39,5,48,2254,132,3,2389,40,3,0,0,41,3,3,5,46,0,0,45,32,4,0,0,39,3,0,3,43,12,0,55,75,7,0,0,86,8,3,12,91,9,0,105,1997,239,26,22,2290,42,8,55,2348,138,3,2490,388,63,12,10,469,15,0,20,492,108,0,596,4,0,0,0,6,0,0,0,6,0,5,10,2387,310,41,38,2764,59,9,71,2842,248,11,3095,290,41,4,0,342,8,0,11,353,16,3,371,327,31,6,0,365,3,0,4,376,19,0,390,12,0,0,0,12,0,0,0,12,0,0,12,6,0,0,5,14,0,0,0,14,0,0,12,640,78,12,7,741,15,0,17,754,35,3,794,7,3,0,0,10,0,3,7,12,0,0,12,8,0,0,0,8,0,0,0
10301,14,0,3,0,23,0,0,0,23,0,0,23,5,0,0,4,10,0,0,0,10,0,0,10,726,70,15,15,822,12,0,14,832,33,0,865,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,5,8,0,0,0,8,0,0,0,8,0,0,15,735,70,15,15,836,12,0,14,842,34,0,876,92,13,0,3,110,7,0,7,119,33,0,149,0,0,0,0,0,0,0,0,0,0,0,0,828,78,15,16,938,17,3,25,961,66,3,1027,85,4,0,0,88,4,0,4,87,5,0,92,74,4,0,0,80,0,0,3,77,3,0,84,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,154,14,0,0,168,4,0,6,173,6,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,13,0,5,0,15,0,0,0,15,0,0,17,4,0,0,9,15,0,0,0,15,0,0,15,604,62,17,25,709,6,0,11,720,26,0,748,3,0,0,0,7,5,0,5,13,0,0,16,6,5,0,0,12,0,6,3,12,0,0,16,15,11,0,0,17,6,6,5,27,3,0,34,616,74,17,25,727,13,3,13,748,29,0,778,84,12,5,4,106,3,7,8,117,45,0,160,0,0,0,0,0,0,0,0,0,0,0,3,705,85,16,33,840,17,12,28,861,77,3,940,65,8,0,0,68,0,0,0,72,3,0,75,48,5,0,0,59,0,0,0,61,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,16,0,0,128,3,0,3,134,5,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10303,8,0,0,0,9,0,0,0,9,5,0,8,8,0,0,6,10,0,0,0,10,0,0,14,518,57,16,9,595,12,0,10,611,44,0,652,3,0,0,0,7,0,0,3,6,7,0,15,3,0,0,0,6,0,0,0,8,4,0,10,6,3,0,0,9,3,0,7,18,11,0,25,527,54,16,9,605,12,4,14,625,58,0,683,85,10,0,3,98,10,0,15,113,35,0,147,0,0,0,0,0,0,0,0,0,0,0,3,610,72,12,11,709,30,3,31,740,91,0,834,41,5,0,0,44,4,0,4,45,5,0,55,48,3,0,0,51,3,0,3,55,3,0,60,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,91,9,4,3,104,8,0,8,111,10,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
