SA3_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
10503,17288,17731,35024,3254,3744,7003,6243,6616,12865,145,186,325,363,432,796,42,48,92,90,84,174,21,16,30,36,52,85,53,39,100,0,0,0,7000,7470,14470,448,560,1008,173,138,303,10878,11907,22784,3647,3257,6908,31820,32892,64714
10601,22959,22702,45657,4862,5182,10047,7394,7934,15331,165,127,300,611,597,1207,58,43,99,138,130,263,31,23,61,54,43,97,43,27,71,0,0,0,8490,8940,17425,326,376,696,219,254,473,13890,14753,28640,4146,3419,7562,40995,40879,81871
10602,17704,18202,35900,3434,3739,7169,8759,9684,18442,142,152,292,449,525,973,71,78,149,71,69,143,22,30,52,67,76,144,51,59,109,0,3,3,9646,10671,20312,417,535,954,210,176,382,13705,15119,28821,1934,1957,3894,33340,35277,68613
10603,17795,18153,35950,3937,4128,8071,6970,7205,14181,258,248,512,568,530,1097,112,92,205,129,116,248,55,59,109,115,129,245,115,97,215,0,0,0,8328,8478,16802,388,478,862,195,223,418,12849,13309,26154,2725,2743,5466,33367,34207,67571
10604,7509,7348,14853,1923,1959,3883,2397,2668,5057,60,62,125,269,256,516,24,14,40,44,50,92,9,7,15,18,12,31,4,7,9,0,0,0,2813,3078,5889,274,277,558,86,85,176,5101,5406,10507,1511,1229,2742,14122,13977,28096
10701,22043,22545,44586,2440,2486,4929,6776,7468,14246,73,85,155,203,196,402,30,40,73,52,58,104,18,18,38,11,19,28,54,62,111,0,0,0,7211,7947,15160,581,647,1225,184,166,354,10412,11254,21672,2129,2210,4335,34584,36005,70592
10702,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
10703,24493,25466,49957,3466,3605,7070,8995,9816,18812,133,146,277,342,343,683,26,44,66,85,87,175,28,38,70,26,41,66,113,110,225,3,0,3,9759,10622,20377,563,620,1178,201,204,404,13982,15054,29036,2622,2784,5404,41100,43301,84401
10704,32978,34199,67170,4193,4316,8509,13586,14164,27750,232,279,512,377,398,774,53,66,124,143,118,264,50,51,101,45,36,81,217,252,465,5,3,4,14706,15368,30074,4045,3382,7427,317,326,639,23260,23391,46654,3587,3620,7207,59817,61210,121032
10801,7925,8206,16127,1522,1729,3247,3223,3407,6633,69,68,142,247,216,464,15,24,33,26,24,55,15,17,40,5,9,16,19,29,42,0,0,0,3629,3791,7426,122,155,277,94,127,223,5366,5809,11173,1300,1362,2665,14586,15375,29966
10802,12997,13140,26137,2261,2537,4798,3452,3729,7181,154,146,297,488,512,1003,44,40,81,66,71,133,34,24,54,36,25,63,37,50,88,0,0,0,4307,4595,8900,198,222,424,144,131,276,6916,7479,14392,2725,2411,5140,22636,23032,45669
10803,102,106,201,14,14,27,37,32,67,0,0,0,0,3,9,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,40,38,80,3,7,11,0,0,3,64,57,117,20,20,38,183,177,361
10804,18390,19849,38236,4044,4563,8608,8342,9193,17532,283,297,584,739,749,1488,79,82,157,125,146,270,71,87,157,70,78,147,123,141,264,0,0,0,9828,10775,20604,511,573,1089,220,221,445,14607,16135,30739,2763,2998,5762,35760,38977,74743
10805,13873,14420,28297,2830,3222,6046,5169,5450,10615,94,95,191,336,364,697,24,23,42,54,64,116,22,30,52,32,25,58,34,44,81,3,4,7,5760,6103,11861,160,213,367,151,162,318,8898,9698,18592,2089,2227,4312,24860,26348,51206
10901,14941,15440,30384,2484,2763,5244,4828,5405,10230,1761,1976,3739,379,401,780,86,84,164,114,112,223,53,54,110,63,58,122,84,112,196,0,0,0,7362,8200,15566,505,641,1147,181,202,384,10537,11810,22344,2280,2364,4641,27760,29613,57371
10902,3607,3320,6926,569,601,1169,372,385,758,456,488,949,44,45,94,73,84,152,29,25,60,3,3,10,13,14,30,4,3,5,0,0,0,1001,1051,2053,50,74,122,71,64,138,1686,1791,3481,741,662,1399,6032,5771,11807
10903,11520,11439,22961,2138,2271,4411,1129,1191,2322,2068,2208,4274,239,229,469,57,49,103,76,77,154,27,33,67,49,57,103,17,24,39,0,0,0,3667,3874,7533,253,280,535,84,97,178,6148,6516,12664,2011,2086,4091,19680,20037,39718
11001,8916,9274,18185,2379,2529,4907,2675,3129,5808,112,143,254,408,479,887,20,33,55,44,50,94,22,25,49,34,41,79,34,36,70,3,0,3,3361,3925,7288,676,740,1418,97,94,193,6517,7283,13808,1467,1558,3022,16896,18114,35015
11002,10415,10512,20930,2172,2454,4622,2038,2157,4198,59,64,126,718,796,1519,17,21,43,37,35,72,19,17,35,33,40,71,7,7,11,0,0,0,2921,3147,6069,162,198,355,85,79,166,5340,5874,11213,2077,1938,4016,17830,18327,36157
11003,6980,6636,13613,1415,1536,2945,1282,1357,2633,41,29,77,372,400,770,10,10,25,21,17,36,3,3,3,9,7,15,5,9,12,0,0,0,1748,1826,3572,133,137,262,78,67,141,3365,3558,6924,1557,1561,3125,11900,11760,23661
11004,19704,20296,39996,3998,4462,8455,7434,8127,15556,141,145,286,731,776,1510,56,56,115,105,123,228,36,21,55,59,52,112,41,48,85,3,3,8,8608,9348,17951,739,636,1374,217,182,404,13560,14623,28184,3482,3501,6987,36748,38421,75166
11101,33994,35633,69623,3863,3981,7838,12170,13334,25501,194,209,404,472,494,966,66,62,127,138,125,265,39,37,73,54,60,108,92,95,185,3,3,4,13227,14412,27643,764,895,1655,308,290,603,18163,19574,37739,2669,2874,5542,54828,58085,112906
11102,19707,20348,40054,2861,3112,5972,8588,9283,17874,169,150,317,337,386,723,37,34,72,91,102,190,21,26,54,46,36,86,47,62,112,0,0,0,9345,10084,19428,411,486,899,186,161,348,12803,13846,26644,1851,2058,3915,34364,36250,70616
11103,39764,41202,80966,4413,4343,8754,21179,22522,43709,420,486,908,881,892,1767,186,172,359,219,245,458,88,115,199,144,145,293,212,218,434,4,3,4,23334,24804,48134,3430,3405,6830,541,569,1111,31716,33121,64840,4241,4172,8412,75723,78497,154213
11201,18559,19440,37996,3726,4045,7776,6152,6900,13054,608,739,1350,1374,1573,2945,98,111,203,188,217,409,73,70,145,69,70,140,81,97,173,5,0,5,8647,9781,18430,952,1087,2037,257,270,531,13591,15180,28771,3727,3930,7660,35873,38554,74427
11202,18834,19421,38250,2914,3219,6139,5266,5677,10945,203,217,414,1156,1190,2342,52,75,133,97,106,206,47,34,83,78,102,176,34,35,69,0,0,0,6930,7425,14358,351,422,775,263,229,499,10469,11300,21766,3114,3033,6143,32416,33748,66165
11203,21710,23045,44758,3445,3735,7176,6860,7883,14747,449,506,956,3900,4210,8110,113,107,217,174,212,391,86,76,164,100,116,218,105,105,210,8,7,17,11801,13235,25039,791,909,1704,301,307,612,16336,18189,34530,3555,3757,7307,41609,44990,86595
11301,12980,12733,25712,3000,3248,6247,2388,2447,4833,274,263,535,254,245,497,72,75,148,43,40,79,23,21,43,16,15,31,49,67,115,0,0,0,3123,3168,6290,808,758,1568,94,83,175,7027,7256,14284,2463,2466,4926,22469,22453,44919
11302,4091,3948,8039,789,858,1649,774,814,1595,86,95,180,107,94,205,5,6,15,20,22,45,7,9,13,10,5,23,41,49,88,0,0,0,1051,1098,2155,85,104,184,21,23,46,1953,2077,4027,848,700,1556,6891,6726,13622
11303,22918,23478,46399,4386,4855,9243,8236,9190,17427,547,624,1176,773,755,1535,165,164,330,152,146,293,52,62,107,131,116,249,293,302,599,0,3,3,10356,11366,21724,1116,1028,2146,242,185,429,16103,17434,33533,4176,3316,7489,43199,44225,87427
11401,24933,25451,50384,4982,5414,10397,9583,10370,19956,308,323,628,592,613,1209,94,89,187,182,167,350,74,84,158,78,76,150,399,386,788,14,12,28,11336,12115,23450,524,670,1197,299,306,610,17142,18503,35649,4484,3844,8337,46564,47800,94367
11402,11401,12374,23767,1983,2157,4142,5566,6341,11904,110,122,229,207,214,425,22,27,50,48,60,114,21,30,48,17,15,31,108,125,234,0,0,0,6100,6937,13039,426,501,927,121,133,250,8631,9730,18362,1629,1754,3384,21651,23858,45514
11501,40282,42136,82417,2298,2333,4628,16314,16891,33208,312,309,616,349,379,729,108,119,225,132,129,254,30,29,63,26,32,55,120,114,232,0,0,4,17399,17987,35386,3974,4446,8422,212,284,499,23883,25053,48934,1933,2177,4113,66097,69367,135463
11502,7815,7865,15675,614,634,1242,2927,2977,5903,17,31,46,56,48,103,4,4,10,10,7,16,5,7,7,3,3,5,8,10,21,0,0,0,3030,3094,6121,280,281,557,36,36,70,3957,4042,7998,626,661,1288,12394,12567,24960
11503,7367,7141,14509,806,822,1627,2394,2446,4839,11,20,24,68,53,120,4,13,17,10,12,23,0,4,4,8,10,12,7,6,17,0,0,0,2508,2557,5063,74,102,172,32,46,77,3423,3519,6941,870,820,1689,11657,11485,23145
11504,8280,8225,16506,922,908,1830,4696,4792,9497,54,59,114,127,122,248,17,19,31,21,24,46,13,7,22,10,10,13,29,23,51,0,0,0,4972,5054,10025,552,623,1179,45,36,78,6497,6614,13108,587,621,1212,15371,15461,30832
11601,35863,36645,72504,2665,2702,5360,14390,13760,28152,198,142,339,300,263,568,68,49,115,96,69,162,19,18,39,29,22,53,49,43,92,9,0,8,15160,14378,29538,4903,4956,9856,299,222,517,23016,22253,45273,3453,3514,6968,62327,62418,124750
11602,21713,21913,43632,2035,2156,4190,12823,13024,25849,134,129,262,313,301,608,102,106,208,74,70,145,17,17,32,28,14,40,72,73,141,0,0,0,13562,13726,27288,2338,2697,5040,180,153,328,18119,18736,36849,2741,1713,4451,42572,42365,84936
11603,29354,30501,59854,2816,2966,5782,10875,11354,22229,108,103,215,229,227,459,63,45,112,45,29,79,17,9,24,32,31,66,30,25,52,0,0,0,11399,11838,23235,2849,3287,6135,267,235,502,17334,18318,35653,3533,3758,7289,50221,52571,102795
11701,10612,11271,21880,1303,1234,2533,5020,4848,9871,140,88,232,212,226,436,40,39,83,70,49,119,11,10,25,25,13,41,66,49,114,0,0,0,5589,5327,10917,2560,2538,5093,123,115,233,9567,9209,18776,1585,1554,3140,21756,22040,43793
11702,12184,12404,24588,1117,1157,2276,6915,7210,14127,225,226,450,210,277,491,87,71,160,101,109,209,16,25,49,11,27,39,119,146,265,0,0,0,7695,8090,15790,1996,2220,4220,231,195,428,11047,11670,22713,2228,2129,4361,25457,26203,51661
11703,30234,27123,57352,5468,4850,10316,25693,23293,48989,1642,1409,3045,1790,1710,3498,482,475,956,718,697,1413,137,135,278,92,85,176,716,669,1382,9,4,8,31288,28482,59765,24282,26488,50767,974,779,1756,62010,60598,122612,14956,12077,27028,107199,99794,206994
11801,23811,26323,50131,4064,4199,8267,13485,14774,28257,680,777,1459,611,787,1397,151,189,335,320,360,679,33,36,72,22,37,62,208,219,424,0,0,0,15504,17181,32691,6951,7914,14865,379,354,741,26904,29655,56558,5958,6583,12532,56668,62556,119231
11802,28358,31114,59474,3028,3105,6135,14423,15100,29523,488,522,1015,566,654,1221,132,143,274,214,234,449,59,66,124,50,59,110,312,327,643,0,3,3,16246,17116,33356,10570,10793,21365,373,342,714,30223,31356,61582,6706,5248,11952,65289,67710,133005
11901,46869,48600,95461,3881,3991,7873,16926,17504,34428,162,156,325,198,190,387,62,67,129,91,72,165,16,9,27,26,18,44,33,45,74,0,0,0,17510,18066,35576,4431,4780,9203,388,351,741,26208,27183,53395,4909,5066,9976,77981,80850,158828
11902,35040,35792,70835,4148,3653,7800,11744,11035,22787,168,165,336,157,137,297,64,65,134,77,64,139,20,13,32,26,13,39,52,44,99,0,3,3,12307,11550,23854,7198,6765,13971,311,247,554,23959,22213,46177,4142,4007,8149,63144,62015,125161
11903,32745,34912,67657,3106,3365,6469,12138,12455,24598,205,187,389,238,257,500,83,86,166,66,67,133,25,30,51,19,8,33,78,81,156,0,3,3,12858,13169,26025,6304,7043,13350,294,247,548,22563,23828,46387,2795,3070,5868,58106,61812,119916
11904,32944,34730,67673,3368,3221,6591,13910,13773,27681,248,212,459,337,343,675,107,92,198,101,69,170,26,30,54,30,34,66,87,108,198,0,0,0,14843,14651,29496,8081,8210,16288,357,341,695,26648,26429,53070,4244,4332,8573,63824,65486,129314
12001,18724,20782,39506,2542,2720,5261,9260,9897,19161,295,296,588,359,366,723,82,111,188,134,131,267,35,39,75,25,18,49,84,92,175,0,0,0,10281,10948,21230,4074,4546,8622,224,220,444,17125,18431,35553,2322,2625,4945,38172,41840,80006
12002,11438,12863,24302,1751,1926,3679,6360,6925,13283,307,320,627,302,316,619,85,77,170,125,139,258,18,29,45,18,23,36,114,136,256,0,0,0,7339,7960,15300,1919,2040,3960,187,190,377,11194,12114,23311,2143,2191,4328,24781,27162,51945
12003,33453,35987,69447,3598,3595,7193,15695,15953,31644,419,418,832,458,457,912,139,137,270,133,136,272,44,47,97,36,36,73,146,192,334,0,0,3,17073,17370,34445,11201,11364,22566,515,445,962,32389,32778,65165,4783,4573,9358,70628,73340,143969
12101,23957,26076,50034,3321,3523,6845,12551,12888,25436,411,434,849,378,418,796,137,152,293,184,188,372,33,51,82,25,18,44,139,145,281,3,0,3,13863,14294,28156,6475,7354,13834,282,263,546,23943,25434,49377,2636,2787,5424,50541,54298,104836
12102,21602,22605,44211,1897,2082,3978,8173,8458,16635,151,153,307,190,197,387,57,41,101,57,52,114,9,10,19,12,14,24,53,51,104,0,0,4,8709,8984,17691,2875,3270,6148,166,142,314,13647,14484,28125,1385,1471,2859,36634,38559,75196
12103,30186,32996,63180,2800,2994,5798,12940,13847,26784,324,327,642,295,327,618,99,125,228,137,144,287,30,29,59,15,15,29,105,100,209,0,0,0,13949,14913,28860,4590,5099,9691,195,205,396,21531,23217,44749,1986,2387,4374,53706,58603,112308
12104,16497,19598,36096,3103,3531,6637,11533,12703,24233,455,523,979,506,579,1087,141,164,303,205,225,430,34,37,73,26,31,57,190,201,394,4,0,4,13091,14457,27552,5143,5956,11096,314,280,596,21654,24222,45877,3327,3611,6936,41481,47434,88910
12201,8982,9636,18617,1782,1773,3556,4179,4363,8539,128,150,282,130,149,277,17,34,51,38,42,73,13,7,22,13,8,20,32,43,73,0,0,0,4555,4786,9345,2367,2514,4881,106,98,207,8813,9175,17994,1290,1362,2654,19083,20173,39257
12202,15892,16675,32565,2326,2433,4753,6394,6933,13328,117,135,254,178,170,351,31,31,54,61,69,126,13,15,29,11,11,14,36,27,65,0,0,0,6836,7392,14229,1047,1032,2076,132,167,301,10335,11024,21355,1410,1673,3082,27635,29373,57009
12203,38941,40825,79768,4392,4545,8942,15868,16479,32350,243,298,538,398,424,823,79,81,163,143,119,261,36,39,73,6,13,22,79,102,183,3,3,6,16856,17565,34422,4482,4806,9287,371,347,726,26111,27272,53381,3657,4135,7793,68705,72225,140933
12301,14854,15676,30535,2174,2347,4524,8637,9295,17930,64,71,137,192,195,384,31,26,52,32,34,67,3,7,11,19,22,49,34,36,74,0,0,0,9021,9687,18701,496,551,1045,142,133,278,11832,12716,24552,1156,1309,2463,27846,29703,57553
12302,41744,43153,84902,4131,4416,8546,17107,17724,34835,185,170,353,380,395,776,69,77,148,124,100,217,20,21,42,41,37,80,55,39,95,0,0,0,17987,18568,36553,2906,3379,6285,402,335,741,25416,26703,52118,4684,5063,9747,71847,74915,146765
12303,11183,11006,22192,1301,1363,2664,4905,5193,10100,40,46,86,93,107,207,13,12,22,16,20,38,9,9,17,13,14,28,25,28,52,0,0,0,5109,5430,10542,158,177,338,94,92,188,6668,7061,13732,1181,1245,2425,19026,19322,38347
12401,21375,23009,44380,3152,3316,6468,7183,7780,14963,87,129,216,235,275,509,31,49,75,58,56,113,36,47,76,24,39,61,54,58,107,3,0,3,7702,8429,16130,608,747,1361,184,185,363,11651,12673,24323,1824,1947,3767,34847,37625,72469
12402,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
12403,35331,36476,71816,4024,4249,8275,17146,18342,35491,144,168,314,450,466,918,72,75,148,89,101,188,26,36,56,36,31,68,66,69,137,3,0,4,18039,19281,37323,1626,1778,3409,327,327,657,24019,25644,49659,3719,3914,7633,63072,66031,129107
12404,9325,9712,19031,1314,1387,2703,3797,4189,7990,60,62,120,175,148,315,20,25,51,22,17,37,12,10,29,24,15,40,26,26,51,0,0,0,4137,4492,8634,234,260,495,103,75,183,5789,6217,12009,1851,1388,3238,16963,17316,34281
12405,15235,15258,30496,1141,1276,2417,5484,5733,11219,61,72,127,124,125,248,16,20,40,24,30,55,6,10,9,8,3,11,8,7,17,0,0,0,5725,6003,11727,820,866,1690,148,128,274,7828,8279,16101,1717,1784,3501,24784,25316,50099
12501,18757,18566,37327,2554,2382,4940,8670,8019,16687,237,183,424,233,215,450,114,48,161,129,73,204,20,21,45,16,9,23,61,52,117,3,0,3,9495,8627,18120,8781,6120,14903,354,272,626,21188,17406,38590,4526,2822,7351,44473,38793,83273
12502,17257,18053,35311,1424,1464,2892,7322,7347,14666,159,142,303,172,211,387,56,64,127,77,71,146,22,19,43,22,23,43,55,43,94,3,3,4,7898,7916,15811,2424,2748,5174,146,123,270,11896,12251,24146,1382,1399,2779,30532,31700,62229
12503,39687,40611,80297,3897,3827,7721,13974,13911,27888,225,176,397,210,174,387,102,80,176,96,68,169,19,14,31,34,20,56,49,44,97,12,0,7,14720,14497,29217,6403,5318,11724,344,307,646,25361,23942,49306,5080,4565,9644,70129,69125,139247
12504,28799,30231,59026,3637,3387,7029,14760,14016,28775,432,380,811,374,315,687,148,120,273,154,112,270,29,19,51,40,41,82,108,99,206,4,3,10,16046,15108,31155,11792,10949,22740,414,328,743,31894,29775,61666,4431,4325,8758,65123,64326,129450
12601,12306,13162,25463,1306,1364,2664,4618,4735,9348,110,96,206,117,94,212,43,60,100,63,49,114,8,13,23,6,5,15,33,32,67,0,0,0,5002,5080,10078,2495,2563,5061,86,83,169,8884,9095,17979,749,811,1556,21932,23059,44995
12602,31196,33321,64520,3140,3273,6417,14865,14908,29778,356,358,712,408,434,840,122,116,239,141,120,259,33,36,70,26,20,48,121,134,252,3,0,3,16077,16121,32198,7738,8735,16479,296,240,539,27254,28374,55634,2987,3316,6302,61443,65012,126455
12701,25700,25997,51701,1525,1567,3087,14321,14900,29217,105,122,228,182,195,378,45,48,90,35,34,68,12,3,12,21,14,33,36,33,62,0,0,0,14742,15355,30095,1505,1745,3255,212,178,387,17990,18845,36829,3221,3170,6396,46910,48015,94924
12702,55153,57166,112319,4124,4280,8404,14409,14904,29319,190,202,389,191,166,361,50,52,105,56,39,94,11,8,27,7,3,13,25,32,53,0,0,5,14942,15412,30358,6643,7312,13954,378,293,671,26094,27298,53395,4469,4508,8973,85716,88971,174688
