SA3_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
11003,0,15,607,621,24,96,430,555,412,305,499,1220,749,190,350,1282,812,168,531,1511,875,119,484,1474,674,58,327,1056,300,11,183,489,43,0,49,97,3891,960,3467,8317,0,27,490,522,40,149,371,559,560,301,534,1394,798,186,379,1359,871,155,424,1452,859,105,370,1333,542,40,384,961,197,4,308,517,29,0,127,159,3891,979,3394,8255,0,48,1099,1144,69,246,801,1114,978,607,1030,2617,1539,371,731,2644,1680,323,957,2960,1734,222,849,2807,1214,102,708,2024,503,18,493,1008,72,0,180,262,7780,1939,6855,16573
11004,6,30,2128,2163,68,355,1339,1756,1378,907,1693,3976,2306,541,1089,3941,2515,501,1356,4372,2810,341,1343,4489,2382,173,932,3489,1338,51,536,1929,287,5,204,502,13091,2905,10625,26618,4,87,1934,2029,130,501,1140,1775,1857,896,1597,4345,2494,544,1274,4314,2745,530,1526,4796,2828,319,1536,4685,2162,126,1411,3703,969,21,1256,2245,128,3,696,834,13310,3038,12381,28725,7,122,4064,4190,200,859,2479,3530,3236,1800,3291,8324,4798,1084,2366,8249,5254,1035,2880,9174,5636,665,2873,9173,4552,299,2346,7191,2310,70,1796,4176,417,14,903,1334,26402,5943,22999,55348
11101,0,24,3627,3654,52,347,2692,3096,2092,1332,2408,5829,3947,872,1587,6411,4382,815,2020,7219,4661,519,1807,6988,4116,258,1200,5574,2237,95,732,3060,566,15,430,1005,22054,4269,16509,42837,0,54,3299,3352,128,517,2252,2899,2775,1367,2047,6185,4348,912,1856,7119,4741,796,2307,7839,4700,430,2365,7501,3823,234,2281,6341,1674,61,2091,3821,284,9,1277,1575,22472,4376,19773,46630,0,81,6930,7008,179,870,4950,5997,4864,2702,4452,12017,8299,1779,3443,13525,9121,1612,4329,15059,9360,951,4174,14481,7936,491,3486,11911,3905,153,2828,6883,854,23,1703,2581,44531,8650,36287,89463
11102,3,18,2224,2241,49,234,1602,1887,1460,790,1383,3635,2254,580,1015,3850,2549,547,1145,4239,2888,363,1129,4380,2751,203,785,3736,1360,77,470,1901,333,6,257,601,13651,2815,10004,26470,4,42,2055,2092,132,346,1302,1778,1867,822,1253,3941,2511,632,1166,4303,2760,510,1312,4580,2984,357,1355,4700,2458,180,1370,4009,1014,33,1155,2202,179,7,632,814,13906,2922,11599,28422,3,55,4276,4340,188,584,2897,3666,3328,1611,2640,7574,4766,1212,2179,8152,5310,1059,2453,8819,5866,724,2486,9081,5210,382,2156,7744,2374,112,1623,4104,507,14,894,1417,27558,5738,21603,54897
11103,3,39,4207,4251,109,649,5156,5919,3123,2591,5357,11074,5163,1340,2753,9257,4969,1015,3147,9132,4919,707,2776,8405,3997,322,1785,6104,2120,85,980,3181,577,13,512,1101,24987,6764,26670,58420,4,95,3850,3955,224,978,4647,5848,4071,2641,4396,11104,5595,1398,3004,9998,5242,1029,3447,9713,4829,658,3440,8937,3586,231,2830,6649,1600,56,2344,4001,293,5,1557,1853,25453,7102,29508,62066,7,132,8057,8199,339,1630,9802,11772,7191,5238,9752,22182,10758,2740,5754,19249,10211,2047,6594,18852,9755,1366,6214,17336,7589,556,4612,12756,3719,145,3321,7180,873,15,2067,2955,50437,13866,56180,120487
11201,0,13,1983,1989,13,158,1019,1190,758,701,1434,2891,1859,799,1205,3857,2329,714,1482,4526,2856,671,1694,5224,2621,352,1139,4114,1279,66,510,1859,386,15,306,715,12115,3486,10771,26369,3,30,1771,1804,57,223,947,1223,1071,826,1383,3272,2198,830,1475,4499,2550,795,1908,5253,2940,591,2071,5601,2235,241,1593,4069,998,54,1254,2298,181,7,894,1088,12228,3595,13291,29111,8,41,3750,3792,73,380,1965,2413,1824,1520,2818,6167,4055,1627,2675,8353,4882,1511,3386,9782,5798,1261,3770,10834,4858,594,2729,8181,2278,122,1764,4162,566,29,1207,1800,24346,7083,24064,55487
11202,3,25,1979,2001,57,248,1230,1538,852,589,1281,2716,1579,591,1064,3232,2050,607,1496,4153,2545,525,1703,4772,2155,214,1008,3374,1097,49,485,1628,278,9,192,481,10617,2853,10430,23898,5,56,1878,1941,102,317,1107,1528,1158,658,1199,3019,1802,641,1318,3761,2229,608,1658,4490,2602,464,1729,4794,1880,159,1313,3356,812,34,1044,1889,112,0,661,776,10704,2939,11905,25556,7,83,3860,3946,159,564,2335,3065,2011,1249,2476,5737,3385,1229,2378,6996,4276,1213,3150,8645,5141,992,3437,9570,4030,377,2321,6725,1909,83,1531,3517,392,12,850,1259,21322,5794,22337,49450
11203,6,18,2307,2326,30,202,1566,1804,1098,781,1551,3429,2391,774,1120,4290,2682,702,1575,4963,3171,584,1804,5558,3361,348,1455,5157,2011,110,880,3009,583,12,464,1054,15330,3530,12735,31596,7,36,2209,2248,68,295,1282,1649,1568,888,1361,3811,2702,785,1476,4964,2986,716,2010,5719,3400,542,2424,6365,3040,280,2088,5405,1540,77,1847,3460,270,11,1087,1371,15589,3625,15775,34983,12,54,4510,4581,98,495,2853,3450,2664,1669,2913,7246,5094,1560,2595,9249,5672,1420,3591,10683,6573,1120,4229,11927,6397,619,3542,10561,3557,192,2728,6472,854,25,1543,2425,30921,7157,28504,66581
11301,0,13,1351,1362,35,180,924,1132,912,489,1098,2496,1447,321,663,2436,1763,247,761,2767,1736,187,748,2671,1242,66,431,1739,754,22,314,1094,187,3,113,301,8079,1527,6398,16003,0,37,1167,1205,84,268,689,1042,1180,497,900,2576,1582,304,616,2508,1877,252,674,2800,1670,135,686,2495,1172,53,620,1837,504,13,673,1196,76,7,380,462,8154,1565,6401,16117,3,51,2512,2568,115,449,1610,2177,2091,984,1998,5072,3035,627,1280,4940,3642,496,1429,5571,3408,320,1439,5164,2419,115,1045,3577,1261,36,988,2290,261,6,495,766,16237,3091,12795,32124
11302,0,4,341,344,5,57,200,266,203,156,228,582,370,125,187,683,460,115,277,851,582,70,249,902,487,41,229,759,278,13,125,410,54,0,54,101,2432,591,1895,4910,0,18,293,310,23,78,168,263,291,173,168,623,412,129,177,712,494,108,207,814,597,81,238,911,457,27,251,733,193,6,205,399,27,0,137,166,2484,620,1840,4944,0,26,633,658,26,135,367,528,491,327,389,1207,779,256,364,1397,954,226,486,1668,1179,153,493,1818,945,68,477,1496,465,18,331,810,80,3,191,268,4914,1208,3733,9854
11303,0,38,2664,2706,75,483,1829,2385,1780,1079,1849,4706,2820,527,1244,4591,3091,492,1332,4913,3286,364,1332,4985,2615,154,946,3714,1370,40,526,1935,347,9,243,593,15395,3183,11970,30545,3,93,2367,2464,154,673,1793,2625,2262,1098,1844,5205,3105,535,1334,4974,3289,518,1583,5393,3251,328,1587,5161,2336,117,1413,3869,1093,24,1311,2431,148,0,743,896,15654,3388,13975,33014,3,130,5037,5170,230,1155,3624,5011,4044,2172,3693,9914,5929,1061,2575,9567,6382,1009,2919,10309,6543,693,2918,10151,4956,270,2355,7585,2467,64,1836,4367,499,11,985,1491,31051,6570,25944,63561
11401,3,30,2356,2391,73,309,1532,1919,1226,899,1595,3732,2228,678,1230,4133,2830,703,1608,5138,3841,591,1943,6375,4413,362,1552,6326,2362,104,944,3407,532,25,404,963,17508,3705,13166,34382,7,57,2276,2340,136,481,1173,1793,1666,974,1445,4087,2525,699,1400,4628,3097,731,1854,5682,4240,558,2110,6910,4043,310,2153,6509,1758,82,1734,3566,259,17,990,1267,17738,3902,15143,36784,8,88,4635,4730,216,790,2711,3712,2896,1876,3048,7815,4750,1378,2632,8758,5931,1434,3460,10822,8077,1152,4054,13286,8456,670,3712,12838,4114,179,2675,6970,793,41,1397,2235,35244,7613,28312,71162
11402,0,12,1215,1228,32,115,713,861,702,357,684,1747,1334,313,457,2102,1692,332,620,2652,1812,275,662,2749,2106,182,600,2893,1170,63,351,1583,241,8,130,383,9095,1661,5434,16189,0,22,1200,1226,67,171,538,773,874,379,538,1790,1559,328,575,2454,1908,341,887,3129,1923,245,985,3148,2005,138,1211,3356,808,31,869,1708,99,3,433,530,9236,1649,7232,18118,0,30,2414,2451,98,284,1247,1635,1577,732,1227,3535,2890,639,1027,4555,3600,671,1512,5780,3734,520,1638,5902,4116,317,1816,6247,1977,98,1214,3286,338,12,565,913,18333,3313,12666,34309
11501,0,6,5134,5136,44,109,4390,4541,2531,523,3613,6669,7510,470,1231,9211,7993,497,999,9489,7030,325,816,8176,5023,157,628,5807,2007,41,409,2454,496,8,232,746,32639,2137,17461,52238,0,10,4775,4786,88,157,3849,4097,3679,552,2786,7012,8597,515,1403,10510,8233,484,1742,10457,6693,299,1819,8813,4212,108,1818,6134,1395,20,1380,2795,225,6,916,1148,33118,2157,20489,55766,0,20,9904,9922,136,267,8241,8641,6215,1072,6398,13684,16103,986,2636,19719,16228,988,2737,19948,13722,627,2641,16990,9235,263,2442,11945,3397,62,1793,5250,726,16,1150,1898,65754,4298,37950,108000
11502,5,0,991,999,11,31,750,790,336,86,570,991,971,114,218,1301,1401,125,322,1848,1218,102,234,1553,1017,65,199,1286,466,13,123,600,114,3,65,179,5536,529,3474,9543,0,0,891,891,22,29,641,703,480,107,425,1013,1129,130,248,1509,1502,155,325,1978,1200,83,304,1590,900,42,335,1274,344,6,264,610,44,4,188,241,5614,565,3634,9810,5,0,1887,1886,37,58,1390,1490,813,194,992,2005,2099,240,474,2810,2896,284,646,3826,2418,190,540,3143,1915,108,534,2562,809,17,388,1214,160,6,254,419,11149,1093,7107,19354
11503,0,4,840,847,27,64,589,683,442,227,455,1118,923,157,252,1335,1250,199,353,1805,1091,136,269,1497,749,71,216,1033,283,9,95,386,57,3,36,98,4822,875,3107,8801,0,9,745,752,52,95,539,684,586,212,327,1118,1064,172,245,1479,1294,200,318,1814,1021,147,312,1479,658,44,310,1008,177,13,178,359,23,0,75,97,4872,887,3045,8800,0,13,1589,1601,82,156,1132,1367,1029,434,782,2237,1982,330,496,2806,2545,401,668,3623,2112,284,579,2978,1400,114,530,2044,459,21,266,744,82,3,116,196,9696,1764,6148,17602
11504,0,3,1291,1297,27,41,866,937,767,180,720,1669,2002,194,285,2480,1862,171,292,2326,1238,90,206,1532,778,44,154,973,271,10,68,353,38,0,34,76,6990,739,3916,11646,0,9,1184,1195,46,57,761,861,1063,193,541,1796,2237,196,340,2774,1773,149,364,2286,1138,86,313,1541,648,23,309,981,152,6,202,362,22,0,106,130,7081,733,4127,11933,0,13,2479,2490,71,103,1628,1798,1827,378,1265,3466,4240,392,630,5257,3637,316,656,4608,2379,177,524,3079,1431,69,455,1956,424,21,276,716,60,0,143,204,14069,1464,8043,23577
11601,0,30,4172,4203,139,243,4037,4418,4405,942,4835,10186,6431,703,2301,9442,4954,566,2106,7622,4560,334,1806,6700,3227,172,1014,4407,1385,37,554,1970,286,10,257,547,25394,3027,21084,49500,13,47,3771,3823,390,345,3213,3945,5973,1014,3434,10427,6293,698,2176,9172,4834,544,2356,7729,4358,317,2490,7166,2610,107,1960,4668,860,31,1540,2422,139,5,712,861,25463,3106,21647,50217,10,79,7936,8028,533,585,7249,8365,10381,1957,8274,20609,12729,1399,4483,18616,9787,1107,4454,15353,8912,648,4302,13865,5835,278,2972,9079,2240,67,2091,4394,426,15,966,1412,50853,6131,42731,99715
11602,0,9,3118,3119,54,110,2468,2634,3004,659,2229,5890,6484,511,942,7934,4317,427,756,5500,2937,190,583,3720,1672,73,370,2118,522,19,184,724,86,0,61,155,19076,1999,10713,31784,4,19,2874,2890,146,185,2157,2490,4378,715,1833,6924,6419,514,1179,8114,4116,393,1238,5745,2609,180,1085,3879,1264,44,898,2210,290,11,494,797,32,0,199,231,19266,2054,11959,33277,4,23,5987,6011,199,297,4627,5126,7381,1371,4065,12816,12904,1027,2121,16050,8433,822,1987,11241,5545,376,1671,7595,2944,116,1273,4328,814,23,676,1519,120,0,264,386,38339,4054,22668,65065
11603,3,20,4103,4122,119,277,3397,3797,2768,847,3539,7155,4365,656,1694,6717,4123,530,1645,6298,3380,343,1207,4930,2158,148,809,3117,796,41,363,1201,142,5,100,242,17854,2874,16856,37583,12,42,3908,3961,321,351,3175,3854,3919,908,3270,8099,4418,660,2109,7191,4038,528,2139,6703,2995,309,1951,5263,1689,123,1617,3426,470,11,915,1396,63,3,338,398,17922,2946,19429,40295,15,61,8005,8085,440,633,6575,7649,6689,1756,6813,15259,8783,1322,3807,13911,8154,1054,3783,13001,6378,656,3158,10191,3848,271,2426,6546,1267,50,1275,2590,200,6,435,641,35775,5816,36284,77876
11701,3,4,1292,1295,54,133,1542,1726,1254,732,1983,3970,1985,372,840,3199,1605,287,788,2679,1223,152,619,1991,857,66,439,1363,557,38,260,856,117,5,96,220,7664,1778,7861,17303,0,6,1159,1164,129,208,1363,1702,1650,706,1543,3902,2111,346,876,3332,1558,249,909,2721,1096,113,852,2056,792,50,786,1633,335,14,640,993,54,3,331,384,7718,1705,8460,17881,3,10,2449,2459,175,343,2904,3420,2910,1438,3526,7871,4092,718,1724,6532,3166,534,1704,5399,2323,263,1468,4049,1655,117,1224,2989,893,55,908,1849,171,10,422,603,15380,3484,16316,35187
11702,0,3,844,848,26,159,1480,1660,1071,1346,2938,5353,1842,937,1325,4108,1364,629,1117,3113,992,319,879,2192,806,130,458,1395,501,20,261,774,134,6,95,233,6732,3548,9397,19679,7,6,819,828,81,246,1613,1939,1355,1417,2813,5585,1932,931,1463,4327,1304,593,1318,3217,990,263,1090,2334,724,66,737,1526,341,26,556,921,51,3,289,349,6784,3544,10706,21029,3,11,1660,1680,104,401,3096,3598,2427,2766,5757,10942,3775,1872,2790,8436,2673,1223,2434,6330,1984,579,1963,4530,1526,197,1200,2923,844,45,813,1702,187,9,389,576,13517,7091,20106,40712
11703,3,71,2692,2766,167,1196,8628,9984,5248,8099,16110,29456,5324,4297,6601,16227,2909,2566,4751,10228,2428,1235,3345,7003,1857,456,2051,4367,872,99,820,1790,236,10,264,516,19042,18039,45259,82340,9,104,3148,3256,372,1633,10122,12125,6339,7517,14813,28670,4978,2472,5812,13258,2929,1214,3890,8034,2367,642,3482,6494,1504,229,2427,4168,604,41,1391,2036,74,4,594,676,19172,13861,45680,78711,13,171,5845,6030,537,2827,18744,22111,11579,15619,30922,58122,10305,6767,12411,29484,5847,3775,8642,18263,4798,1877,6822,13497,3358,691,4481,8533,1474,140,2208,3823,307,21,862,1188,38215,31901,90935,161053
11801,0,6,2158,2163,21,197,2448,2671,1992,2906,5323,10224,4586,1873,2282,8745,4019,1042,1711,6776,3040,561,1358,4958,2690,347,1061,4096,1377,107,567,2049,490,36,347,872,18213,7074,17250,42538,3,9,2112,2128,54,399,2684,3141,2920,3240,5964,12127,4971,1467,2778,9214,4019,777,2326,7121,2961,411,2102,5473,2421,210,2137,4772,958,59,1639,2655,206,7,1072,1292,18513,6588,22818,47920,3,17,4271,4287,76,600,5137,5811,4914,6142,11289,22352,9553,3343,5060,17956,8033,1815,4042,13889,5995,974,3459,10426,5109,561,3193,8868,2334,170,2203,4707,702,46,1416,2163,36725,13667,40073,90462
11802,0,28,3255,3283,34,363,5486,5879,2405,2692,6028,11123,5146,1474,2257,8874,4385,885,1918,7194,3257,515,1714,5485,2532,241,1189,3960,1533,70,650,2244,466,19,351,829,19750,6276,22844,48875,0,39,3227,3267,95,532,5299,5918,3185,2864,5611,11660,5461,1398,2741,9603,4408,807,2750,7958,3245,425,2471,6145,2274,170,2116,4563,1085,31,1719,2836,197,7,1118,1314,19946,6282,27049,53270,0,69,6485,6558,126,899,10778,11799,5589,5559,11638,22788,10612,2868,5000,18479,8789,1690,4666,15150,6507,945,4180,11634,4804,405,3311,8521,2618,100,2364,5081,661,21,1467,2150,39700,12554,49893,102151
11901,0,12,5477,5493,226,162,5241,5628,4239,765,5657,10661,6772,676,2633,10083,6620,589,2366,9570,5853,452,2285,8589,4060,222,1417,5700,2154,68,792,3018,598,9,507,1113,30530,2963,26372,59862,39,30,5207,5274,728,232,4524,5486,5947,898,4576,11417,7231,684,2954,10866,6480,602,3167,10250,5268,386,3237,8888,3236,161,2384,5780,1451,49,2134,3635,260,0,1387,1655,30647,3041,29567,63253,42,38,10685,10770,955,401,9760,11120,10188,1659,10232,22078,14004,1360,5581,20947,13100,1182,5537,19819,11117,843,5520,17482,7296,386,3802,11480,3610,113,2925,6652,865,11,1891,2766,61176,6000,55940,123115
11902,3,5,3918,3933,185,123,4342,4654,4266,633,5949,10842,5936,527,2593,9050,5044,507,2260,7808,4012,360,1669,6040,2918,153,1087,4159,1884,58,617,2559,534,7,312,853,24774,2371,22743,49893,31,22,3617,3674,825,195,3236,4257,5912,728,3631,10271,5710,572,2328,8608,4865,482,2668,8017,3679,286,2416,6382,2393,109,1722,4221,1257,29,1576,2870,205,0,901,1114,24879,2430,22104,49407,35,27,7541,7605,1013,320,7573,8913,10175,1359,9577,21110,11642,1099,4926,17664,9907,990,4925,15823,7688,652,4088,12427,5308,261,2810,8376,3138,89,2198,5424,738,7,1219,1966,49651,4800,44843,99303
11903,4,3,3772,3782,144,176,4502,4822,3588,907,4966,9458,5008,551,1698,7258,5283,482,1712,7473,4685,349,1506,6538,3313,185,1058,4557,1947,65,620,2633,550,3,356,913,24517,2722,20200,47438,15,17,3667,3695,359,259,3674,4287,4518,988,4224,9728,5457,583,2055,8096,5329,455,2509,8290,4514,311,2497,7318,2847,105,1987,4947,1400,30,1755,3184,251,3,1194,1448,24688,2761,23557,51000,14,22,7439,7478,503,438,8174,9113,8107,1898,9187,19190,10459,1137,3754,15357,10607,940,4219,15765,9206,655,3997,13857,6163,293,3049,9504,3350,94,2370,5814,805,9,1551,2361,49208,5476,43754,98439
11904,0,5,3398,3401,197,222,4299,4719,4797,1604,6180,12587,5789,909,2412,9118,4749,606,2173,7527,3902,429,1779,6109,3144,220,1232,4595,1940,64,637,2637,558,18,391,964,25075,4083,22508,51662,13,11,3213,3236,601,375,3664,4642,6108,1540,4729,12378,5693,846,2588,9123,4691,559,2704,7952,3761,350,2619,6732,2721,131,2076,4924,1379,37,1794,3202,207,5,1062,1279,25177,3855,24449,53478,18,16,6612,6645,794,603,7958,9359,10905,3144,10915,24959,11485,1756,5005,18242,9433,1165,4878,15481,7662,778,4395,12846,5865,350,3305,9522,3311,103,2429,5848,768,25,1456,2246,50244,7936,46957,105141
12001,0,10,1836,1847,43,209,2324,2571,2565,1165,3035,6765,3917,653,1194,5761,3223,445,1041,4711,2722,330,819,3870,2111,162,589,2868,1156,42,348,1543,353,9,210,575,16088,3025,11402,30512,6,10,1772,1784,110,295,2323,2731,3282,1261,2673,7213,4041,608,1574,6218,3337,487,1683,5507,2623,278,1582,4485,1922,121,1228,3267,821,24,1073,1921,118,6,718,839,16254,3085,14630,33972,6,19,3605,3630,151,504,4650,5302,5846,2422,5712,13978,7954,1253,2767,11979,6564,932,2724,10223,5344,610,2405,8350,4037,278,1817,6140,1979,67,1425,3467,466,17,931,1414,32341,6110,26034,64480
12002,0,5,819,828,10,105,1083,1201,974,1002,1531,3512,2689,891,922,4504,2036,653,891,3579,1315,396,716,2432,961,190,509,1653,383,48,211,632,92,4,89,184,8461,3285,6772,18521,0,10,836,847,9,172,1093,1274,1387,1077,1635,4100,2895,882,1242,5022,1935,632,1341,3911,1229,411,1267,2909,807,155,1039,1999,266,18,502,785,28,4,249,288,8564,3363,9209,21134,0,14,1652,1671,21,274,2179,2476,2366,2070,3168,7610,5583,1780,2167,9528,3969,1283,2230,7486,2549,812,1983,5339,1764,341,1541,3650,647,63,710,1416,122,15,337,470,17023,6646,15984,39649
12003,0,15,3752,3776,190,369,5886,6451,4751,1881,8304,14941,5765,1029,2653,9449,5232,764,2220,8212,4206,467,1805,6477,2791,199,1090,4080,1792,67,682,2542,538,16,325,877,25273,4810,26722,56805,13,30,3643,3684,476,511,5276,6268,5920,2018,6549,14486,5831,974,2968,9774,5303,772,3182,9263,3979,427,2802,7210,2462,143,2076,4688,1220,41,1843,3104,194,4,1132,1331,25406,4927,29477,59809,13,41,7400,7462,665,883,11162,12717,10675,3899,14860,29428,11602,2004,5617,19224,10535,1538,5399,17474,8183,901,4608,13691,5256,347,3167,8770,3014,103,2520,5638,729,22,1457,2213,50674,9741,56200,116611
12101,0,9,2759,2766,53,201,2586,2843,2967,1489,3509,7967,5812,801,1670,8275,4760,584,1217,6567,3460,346,1041,4854,2604,196,704,3495,1311,47,397,1752,415,15,257,687,21382,3691,14138,39214,3,11,2554,2566,137,329,2576,3042,3836,1549,3287,8673,6204,748,2108,9065,4806,501,1955,7255,3331,299,1882,5518,2238,117,1542,3901,907,26,1258,2190,191,0,817,1007,21666,3579,17977,43222,3,24,5309,5334,195,526,5164,5888,6805,3036,6797,16644,12016,1547,3779,17342,9567,1082,3173,13822,6797,648,2922,10372,4845,312,2243,7396,2218,72,1658,3943,603,18,1071,1698,43045,7273,32115,82434
12102,0,6,2352,2355,34,102,1952,2089,1972,486,1900,4358,4575,447,960,5983,3855,382,958,5188,3007,265,802,4078,2131,101,553,2792,1067,34,330,1435,246,7,185,441,16901,1827,9999,28727,0,12,2265,2278,106,135,1661,1895,2719,521,1505,4740,4850,455,1070,6371,3840,387,1392,5622,2811,226,1421,4453,1921,66,1132,3118,727,15,872,1612,125,0,529,651,17090,1822,11839,30751,0,17,4617,4638,139,238,3610,3990,4693,1005,3403,9102,9424,901,2031,12358,7696,771,2348,10809,5818,492,2221,8530,4057,167,1689,5908,1792,50,1205,3049,370,11,714,1093,33997,3651,21830,59480
12103,0,5,4413,4422,30,75,2989,3089,1617,450,2165,4238,5354,402,787,6550,6923,442,849,8212,5144,269,701,6110,3908,143,501,4554,2307,59,446,2814,744,16,372,1138,26027,1856,13239,41120,0,10,4158,4166,52,107,2908,3070,2336,499,1871,4706,6270,430,1127,7829,7358,442,1596,9398,4902,235,1482,6615,3568,98,1449,5116,1776,40,1511,3318,364,4,1232,1596,26629,1860,17331,45820,0,12,8574,8592,85,183,5894,6162,3955,947,4041,8943,11630,835,1909,14374,14280,885,2449,17614,10047,496,2189,12728,7478,238,1953,9669,4079,96,1956,6132,1109,19,1605,2736,52658,3717,30568,86947
12104,0,9,1444,1450,23,196,1564,1788,2330,2289,3006,7622,3859,1226,1693,6783,3063,669,1327,5058,2569,472,1128,4164,2314,273,864,3452,1086,88,405,1578,305,21,232,548,15543,5242,11658,32442,0,9,1507,1521,72,323,1696,2094,3031,2465,3451,8943,4006,1079,2404,7491,3192,627,2154,5973,2544,339,2073,4963,2076,185,2017,4277,720,29,1259,2009,139,11,798,939,15788,5065,17357,38212,0,20,2950,2968,97,524,3255,3882,5361,4758,6449,16571,7869,2304,4099,14275,6259,1295,3485,11035,5110,813,3202,9125,4390,461,2880,7733,1805,113,1666,3583,442,25,1022,1495,31334,10309,29016,70655
12201,0,3,924,923,5,60,752,821,606,826,1294,2722,1914,553,661,3128,1811,331,542,2683,1316,168,425,1910,1017,102,315,1440,515,21,154,693,165,8,115,288,7354,2072,5185,14611,0,0,912,910,19,110,729,859,937,925,1194,3054,2018,537,707,3260,1890,269,693,2854,1239,158,642,2035,914,74,532,1519,353,16,458,822,85,3,345,437,7447,2089,6209,15751,0,4,1836,1834,24,174,1480,1681,1537,1754,2488,5777,3933,1090,1373,6389,3705,597,1241,5537,2553,327,1068,3952,1932,178,847,2957,865,40,612,1517,252,10,464,724,14806,4167,11395,30365
12202,0,3,1729,1740,19,62,1368,1449,672,352,1075,2105,2381,472,546,3400,2777,492,686,3946,2562,370,679,3615,2202,175,502,2880,1090,46,288,1419,267,4,185,462,11971,1987,7059,21011,0,8,1635,1643,29,111,1097,1240,1034,442,805,2273,2732,460,622,3817,2964,524,922,4412,2588,325,1006,3923,1924,123,1011,3054,747,19,840,1609,124,3,571,700,12152,2015,8509,22681,0,13,3370,3381,47,178,2473,2691,1711,794,1879,4378,5115,930,1170,7220,5738,1016,1606,8360,5154,700,1690,7543,4130,302,1504,5938,1835,65,1127,3025,394,11,758,1158,24124,3999,15568,43690
