SA3_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
10102,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,3,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,3,0,0,0,3,0,5,0,3,0,0,0,3,0,7,0,14,0,29,3,3,0,0,0,9,0,5,0,14,0,40,7,0,0,5,0,14,0,13,0,24,0,59,4,13,3,10,0,58,0,20,3,21,0,141,9,23,3,42,3,82,0,25,11,37,0,236,27,14,0,91,10,83,10,17,8,25,0,285,34,7,7,108,3,100,3,9,12,22,0,309,93,8,3,144,20,88,7,17,5,22,3,400,261,22,17,292,47,183,5,22,8,32,3,890,313,28,12,337,87,79,19,25,4,22,0,931,319,22,11,295,69,64,3,13,0,15,0,818,335,14,9,144,31,77,8,4,5,3,0,632,844,23,20,384,71,140,11,14
10103,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,4,0,3,0,15,0,6,0,3,0,8,0,14,3,15,0,39,4,8,0,10,0,13,3,5,3,19,0,70,19,12,0,24,4,31,5,10,3,12,0,118,27,13,0,52,0,25,6,5,0,13,0,155,30,7,0,80,4,23,0,11,0,4,0,163,36,6,0,67,5,24,0,3,0,6,3,151,128,14,0,110,12,29,4,3,3,8,0,312,68,3,3,67,9,14,0,0,4,7,0,182,61,4,3,52,5,9,3,0,0,4,0,130,43,0,0,19,3,8,0,0,0,0,0,74,59,3,3,37,6,0,0,3
10104,3,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,3,0,4,0,3,0,11,0,0,0,4,0,0,0,3,0,8,0,17,0,0,0,0,0,3,0,6,0,4,0,11,3,3,0,9,0,7,0,14,0,31,0,59,4,6,0,10,0,12,0,24,3,34,0,98,7,20,0,13,0,28,0,48,7,66,0,190,10,23,8,36,8,63,5,59,10,63,5,289,40,58,3,140,6,132,10,58,12,110,5,569,64,78,6,230,14,120,10,48,6,71,5,650,65,47,3,193,20,78,3,22,4,42,0,469,84,31,10,212,18,80,10,23,4,32,0,508,226,41,12,314,32,103,5,28,10,43,0,815,163,18,4,195,23,37,8,13,0,13,0,472,112,8,3,90,11,12,0,4,0,11,0,254,67,0,0,41,7,13,0,0,5,3,0,136,92,14,3,73,8,15,3,11
10105,0,0,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,6,0,10,3,0,0,3,0,4,0,8,0,12,0,25,3,0,0,3,3,5,0,15,3,13,0,37,0,9,0,6,0,14,0,15,7,18,0,65,10,11,0,25,0,37,6,24,4,45,3,156,13,16,0,46,8,68,0,20,3,50,3,226,24,7,3,97,11,68,5,24,3,18,0,270,41,23,3,116,6,67,4,10,5,16,0,298,59,6,0,120,8,50,0,11,4,12,0,278,157,20,9,219,27,97,14,11,9,15,3,583,142,18,3,170,17,50,9,7,5,4,0,431,129,4,3,92,12,20,4,3,0,9,0,270,85,3,3,26,4,13,0,0,3,0,0,147,125,6,0,62,15,26,3,3
10106,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,5,0,12,0,0,0,3,0,0,0,0,0,6,0,11,0,0,0,8,0,0,0,4,4,22,0,38,3,0,0,0,0,6,0,10,0,18,0,39,3,3,0,8,0,10,0,12,3,28,0,66,9,9,0,19,5,32,0,25,3,25,0,138,19,18,3,57,0,72,9,22,6,35,0,249,39,25,7,114,8,78,0,16,0,24,3,308,35,20,5,107,12,71,3,20,4,21,3,294,60,13,5,114,15,54,3,13,6,16,0,298,136,14,7,203,32,91,14,11,10,14,0,533,150,20,10,170,16,26,4,5,3,12,0,408,101,12,0,112,27,20,4,6,4,3,0,287,98,8,3,42,9,28,6,3,0,0,0,197,260,12,5,152,22,46,7,3
10201,8,0,0,5,0,3,0,0,3,30,0,43,3,0,3,8,0,3,0,6,0,14,0,32,0,0,0,3,0,3,0,9,0,18,0,43,0,0,0,0,0,4,0,4,0,6,0,24,0,0,0,5,0,7,0,13,0,54,0,84,0,8,0,18,0,25,0,38,3,52,3,151,6,20,0,24,3,59,3,49,7,90,0,268,15,42,3,58,11,158,10,77,11,130,3,522,36,78,6,210,17,288,13,126,27,164,5,979,87,95,8,379,27,388,10,118,29,150,0,1297,110,80,7,507,31,391,12,76,22,129,4,1363,200,58,9,543,55,409,12,65,28,98,4,1482,590,123,29,1308,133,628,45,107,32,136,7,3144,636,83,26,1118,111,260,40,50,13,80,3,2404,569,58,24,690,76,117,22,27,11,27,5,1616,418,26,12,301,62,247,4,30,10,19,0,1133,827,55,19,828,96,252,15,38
10202,4,0,0,0,0,4,0,0,0,27,0,37,0,5,0,0,0,3,0,6,0,11,0,23,0,3,0,3,0,3,0,10,3,16,0,32,0,0,0,0,0,0,0,6,3,13,0,23,3,0,0,4,4,5,0,14,0,54,0,95,0,3,0,5,0,17,0,38,5,53,0,132,8,13,0,21,4,59,11,65,12,118,3,310,21,37,4,71,11,187,12,127,15,146,4,617,35,78,6,204,21,370,10,134,29,242,8,1145,96,84,9,484,47,410,16,121,24,178,3,1472,127,78,12,530,50,464,23,83,24,136,0,1530,232,66,16,613,53,345,19,59,19,100,9,1518,618,107,26,1221,108,521,33,69,30,106,3,2834,614,55,18,888,115,204,27,28,10,58,0,2025,473,36,9,471,60,75,5,18,11,34,6,1193,311,16,5,184,41,107,8,5,10,9,0,696,471,20,9,356,47,116,8,13
10301,4,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,6,3,13,0,31,0,0,0,7,0,8,0,7,0,24,0,52,5,5,0,7,0,10,0,12,6,40,0,78,8,9,0,28,0,48,3,30,5,33,0,166,18,20,4,68,4,80,3,28,7,52,3,291,47,25,0,146,15,105,0,22,8,30,0,393,63,16,5,127,20,91,9,12,0,20,0,357,63,13,3,144,12,73,6,9,4,16,0,345,203,44,4,322,37,120,10,17,9,13,3,779,236,13,9,237,34,41,6,8,4,10,0,603,189,4,3,163,19,16,3,3,0,3,0,417,120,6,3,61,24,27,3,4,0,0,0,240,184,5,0,101,17,40,7,6
10302,12,0,0,3,0,0,0,0,0,16,0,27,0,0,0,3,0,0,0,0,0,6,0,9,8,0,0,4,0,4,0,7,3,5,0,24,3,0,0,0,0,4,0,3,0,5,0,17,9,3,0,3,0,6,0,7,0,35,0,58,3,0,0,10,5,12,3,13,0,32,0,75,9,10,0,16,0,27,3,26,0,49,0,136,17,12,3,33,3,67,3,29,4,65,3,249,48,23,7,143,11,113,4,32,14,79,3,480,58,22,3,183,15,123,0,23,3,47,5,492,75,19,11,181,23,89,3,14,3,32,0,443,86,22,6,182,5,73,4,7,5,19,0,415,198,14,14,328,40,112,13,21,9,17,7,764,175,7,3,205,28,39,9,8,4,7,0,484,137,3,3,119,19,12,3,0,3,5,0,314,71,0,0,33,10,30,3,0,0,0,0,145,131,3,5,95,15,24,4,3
10303,0,0,0,3,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,0,5,0,10,0,20,0,0,0,0,0,0,0,0,0,8,0,13,3,5,0,6,0,3,0,8,0,35,0,61,0,0,0,5,0,8,0,14,3,22,0,60,4,7,3,16,0,21,0,28,4,65,0,152,9,14,0,24,7,45,0,33,9,62,3,199,18,21,3,64,11,97,4,32,9,61,0,321,29,13,0,123,6,75,4,24,0,38,4,326,31,22,4,125,7,87,7,13,7,23,3,325,56,20,0,119,16,71,5,14,5,8,0,319,102,20,9,255,11,170,6,17,7,19,0,624,104,14,10,237,33,48,8,0,3,12,0,481,118,11,3,117,21,10,5,4,4,7,0,292,77,4,4,55,14,55,0,0,5,0,0,218,148,5,9,183,23,47,3,3
