SA3_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
11004,245,7,0,8,254,77,0,337,3,0,0,0,6,0,0,0,6,0,0,5,1577,151,25,35,1799,44,7,50,1844,158,6,2010,402,29,6,3,445,3,0,3,448,12,0,458,372,47,5,5,429,9,4,8,437,14,0,453,4,0,5,0,16,0,0,0,16,0,0,16,5,0,0,5,14,0,0,0,14,3,0,13,793,83,11,9,896,14,4,15,909,32,0,944,10,3,0,0,13,3,0,3,13,8,0,21,17,3,0,0,21,3,0,3,24,0,0,24,32,3,0,0,36,4,0,4,40,8,0,48,820,90,11,13,934,14,4,19,951,39,0,992,126,21,3,3,157,5,0,5,159,57,0,214,0,0,0,0,0,0,0,0,0,0,0,3,945,107,20,16,1093,23,4,26,1116,94,0,1206,538,41,8,4,598,0,0,0,600,20,0,623,434,59,6,6,510,8,0,4,516,27,0,543
11101,434,12,0,15,445,126,5,576,3,0,0,3,4,0,0,0,4,0,7,8,2341,263,55,34,2698,51,13,58,2753,246,13,3006,518,68,5,0,588,8,3,10,602,33,0,633,727,79,14,8,825,12,8,23,842,28,0,873,22,5,0,0,20,0,0,0,26,3,0,25,9,0,0,6,14,0,0,0,14,0,0,18,1274,148,13,14,1454,27,4,35,1483,64,0,1546,15,7,0,0,21,3,0,3,23,3,0,26,29,5,0,0,29,0,0,3,28,4,0,36,40,6,0,0,49,3,0,3,56,8,0,62,1317,156,13,16,1501,31,6,37,1534,73,0,1610,183,23,3,3,218,13,0,14,228,74,0,302,0,0,0,0,4,0,0,0,4,0,8,11,1507,178,17,20,1723,36,7,46,1771,148,11,1922,818,71,13,4,909,22,5,24,928,48,3,979,933,104,16,6,1054,16,0,20,1073,56,0,1130
11102,317,17,0,14,331,61,0,397,3,0,0,3,9,0,0,0,9,0,3,7,1431,177,31,24,1661,41,0,43,1703,121,9,1832,330,33,0,4,368,7,4,9,373,26,0,402,409,45,11,3,470,14,0,14,477,24,0,509,13,4,3,0,19,0,0,0,19,0,0,19,6,0,0,8,16,0,0,0,17,0,0,16,764,82,13,13,868,17,4,21,893,58,0,951,9,0,0,0,9,3,0,4,12,0,0,16,13,0,0,0,15,4,0,4,16,3,0,16,20,0,0,0,25,9,0,7,30,4,0,32,783,84,13,13,893,26,3,26,926,63,0,987,165,21,3,5,193,11,0,11,199,48,0,252,0,0,0,0,0,0,0,0,0,0,0,5,943,106,16,21,1087,39,3,38,1127,108,7,1237,490,40,6,10,542,10,3,15,554,41,0,597,505,61,7,4,579,5,0,5,587,19,0,609
11103,483,24,4,31,513,124,0,634,5,0,0,0,8,0,0,0,8,0,5,19,2800,333,46,43,3222,82,20,103,3320,248,9,3575,569,63,10,4,648,15,3,14,663,38,0,703,794,92,10,3,907,12,5,17,922,34,0,949,27,3,8,0,32,0,0,0,31,3,0,36,8,0,0,15,22,0,0,0,23,3,0,22,1395,158,29,22,1604,28,7,34,1638,73,0,1712,9,0,0,0,13,6,0,6,19,0,0,19,28,3,0,0,28,5,3,5,40,4,0,42,40,4,0,0,42,11,3,10,54,4,0,60,1435,161,30,22,1647,41,11,46,1696,78,0,1774,232,26,9,3,266,10,5,14,282,66,0,351,3,0,0,3,4,0,0,0,4,0,4,8,1670,187,37,29,1922,45,14,59,1981,147,3,2129,841,95,25,0,956,26,0,26,981,71,0,1054,983,136,15,9,1138,23,3,32,1170,51,0,1219
11201,231,12,3,15,246,54,3,303,3,0,0,0,4,0,0,0,4,0,4,4,1141,324,30,27,1518,27,6,38,1555,111,5,1674,272,57,4,5,335,5,3,10,345,10,0,353,339,95,5,3,440,8,0,12,453,26,5,480,6,3,4,0,15,0,0,0,15,0,0,15,3,0,0,4,11,0,0,0,10,0,0,9,626,155,16,12,802,18,6,17,820,36,5,858,3,4,0,0,8,0,0,0,8,3,0,9,3,0,0,0,3,4,0,3,9,0,0,9,13,7,0,0,16,4,0,3,17,3,0,20,636,159,16,12,817,18,6,20,841,36,5,878,92,39,3,3,140,4,0,4,144,26,0,175,0,0,0,0,3,0,0,0,3,0,0,3,732,198,20,18,958,29,6,30,991,64,3,1062,430,70,3,4,507,6,3,9,519,27,0,547,430,132,12,5,574,6,3,9,587,49,0,635
11202,256,11,4,16,271,97,0,367,0,0,0,0,0,0,0,0,0,0,4,6,1056,274,22,23,1375,44,13,58,1432,165,6,1603,307,48,3,7,364,3,5,5,372,13,0,389,281,82,4,5,372,6,4,12,383,26,0,411,10,6,0,0,19,0,0,0,20,0,0,19,5,0,0,8,17,0,0,0,19,0,0,19,605,134,10,20,767,10,12,20,786,48,0,830,3,3,0,0,9,4,0,4,16,3,0,19,6,4,0,0,10,0,0,3,15,0,0,15,11,11,0,0,20,7,0,11,26,3,0,33,612,140,10,20,789,15,12,29,815,49,0,864,119,41,3,4,161,9,0,9,171,52,0,224,0,0,0,0,0,0,0,0,0,0,6,3,732,185,14,24,947,25,12,34,985,103,6,1093,408,54,0,3,470,3,3,7,479,28,0,508,360,88,3,3,461,8,0,5,466,34,0,506
11203,281,11,4,12,295,91,0,390,0,0,0,0,0,0,0,0,0,0,12,12,1429,259,28,23,1740,41,15,50,1792,166,9,1971,294,56,10,6,361,4,3,12,376,15,0,392,420,89,5,7,524,16,4,14,541,26,0,571,8,6,5,0,23,0,0,0,22,3,0,26,4,0,0,7,13,0,0,0,16,0,0,16,736,148,23,21,925,23,5,27,950,44,0,999,9,0,0,0,7,3,0,3,13,0,0,14,18,3,0,0,19,0,0,0,23,4,0,27,27,3,0,0,32,3,0,3,34,6,0,38,757,152,23,16,949,26,5,32,984,49,0,1032,126,28,3,4,170,5,0,5,172,78,0,244,0,0,0,0,0,0,0,0,0,3,4,5,888,181,23,26,1120,32,5,36,1156,130,5,1290,468,85,6,3,560,9,3,7,567,30,0,600,555,101,7,5,670,10,3,14,688,39,0,722
11301,200,7,0,9,206,55,3,269,3,0,0,0,7,0,0,0,7,0,3,12,1099,110,27,25,1259,27,7,33,1291,89,14,1391,227,20,3,0,247,4,0,4,254,10,0,264,292,28,4,0,325,3,0,3,331,15,0,345,5,0,3,0,12,0,0,0,12,0,0,12,3,0,0,3,10,0,0,0,10,0,0,13,530,42,11,5,592,7,3,8,602,26,0,631,4,0,0,0,4,7,0,7,8,0,0,12,3,0,0,0,6,0,0,0,11,0,0,11,12,0,0,0,12,3,0,3,16,0,0,16,542,44,11,11,604,9,3,14,615,30,0,652,100,12,3,3,110,4,0,3,119,29,3,145,0,0,0,0,3,0,0,0,3,0,0,5,637,54,18,14,718,12,3,18,739,62,5,802,322,22,5,7,361,3,0,3,364,19,0,384,375,25,3,0,406,0,3,3,408,23,0,432
11302,58,4,0,4,66,15,0,80,0,0,0,0,0,0,0,0,0,0,0,0,288,32,6,10,340,10,0,10,343,30,0,372,53,4,0,0,57,0,0,0,57,4,0,64,76,9,0,0,81,0,0,0,81,0,0,87,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,127,18,0,0,144,0,0,0,144,10,0,155,4,0,0,0,3,3,0,3,9,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,8,3,0,7,8,0,0,8,133,17,0,0,150,3,0,7,154,10,0,159,23,3,0,0,26,4,0,4,33,14,0,48,0,0,0,0,0,0,0,0,0,0,3,3,158,18,0,0,176,8,0,6,185,21,3,212,69,5,0,0,74,0,0,0,74,3,0,74,100,5,0,3,109,0,0,0,109,6,0,118
11303,315,11,5,14,332,93,0,426,3,0,0,3,8,0,0,0,8,0,3,14,1980,196,48,41,2257,38,11,48,2308,166,4,2481,533,52,4,8,596,10,0,10,609,36,0,643,539,57,11,5,605,9,0,9,613,22,0,634,17,5,3,0,25,0,0,0,25,0,0,24,14,0,0,6,17,0,0,0,17,3,0,26,1102,113,14,20,1248,19,0,19,1261,59,0,1326,17,0,0,0,17,0,0,0,17,3,0,22,18,5,0,0,21,0,0,0,21,0,0,25,28,3,0,0,37,0,0,0,37,6,0,40,1129,117,22,19,1282,19,0,19,1298,68,0,1372,160,21,6,3,187,8,3,9,200,61,0,260,5,0,0,3,4,0,0,0,4,0,4,12,1296,137,23,21,1480,24,3,23,1500,134,7,1642,645,62,17,8,732,9,0,16,743,37,0,782,631,82,8,7,725,3,4,6,729,34,0,764
11401,324,18,0,16,345,99,0,442,3,0,0,0,4,3,0,4,4,0,3,8,1511,249,36,28,1832,57,13,70,1900,204,6,2108,290,44,7,0,343,8,0,11,355,25,0,374,431,71,8,4,515,12,7,16,535,41,6,576,11,5,3,0,22,0,0,0,21,3,0,27,0,0,0,6,6,0,0,0,6,0,0,6,736,123,14,13,890,14,11,29,912,70,6,988,8,0,0,0,8,0,0,0,7,0,0,10,19,4,0,0,22,0,3,5,27,3,0,29,23,3,0,0,30,4,3,8,36,4,0,36,760,128,14,13,915,23,11,34,948,67,6,1027,141,32,4,3,184,5,0,5,186,77,3,268,0,0,0,0,0,0,0,0,0,0,3,8,901,166,22,19,1101,29,13,44,1140,149,10,1301,408,58,9,3,479,8,0,8,485,37,3,525,547,111,16,4,677,5,3,9,684,48,6,735
11402,228,4,0,4,228,32,0,258,3,0,0,0,3,0,0,0,3,0,0,6,991,123,21,17,1155,13,0,13,1164,53,4,1227,203,28,5,0,232,0,0,0,232,13,0,249,298,41,4,5,352,0,0,3,354,8,0,360,9,0,6,0,18,0,0,0,18,0,0,18,4,0,0,0,3,0,0,0,3,0,0,3,517,65,18,5,605,0,0,4,607,19,0,631,4,0,0,0,4,0,0,0,4,4,0,4,6,0,0,0,13,0,0,0,13,0,0,13,9,0,0,0,10,0,0,0,10,4,0,12,524,71,18,5,614,0,0,4,623,24,0,641,114,10,0,0,123,0,0,0,122,21,0,144,0,0,0,0,0,0,0,0,0,0,0,6,643,81,18,5,736,3,0,3,743,42,4,789,333,34,10,3,380,0,0,0,382,18,0,402,282,45,3,3,337,3,0,3,337,12,0,353
11501,959,17,4,24,979,59,3,1048,7,0,0,3,13,0,0,0,13,0,4,15,4405,368,40,55,4873,112,15,127,4998,184,9,5191,1088,83,9,0,1191,32,6,37,1228,61,3,1284,1096,102,8,5,1217,21,3,22,1235,25,0,1263,21,6,4,0,32,0,0,0,33,0,0,34,16,0,0,11,30,0,0,0,32,0,0,34,2227,197,21,25,2465,56,6,59,2531,86,3,2617,30,0,0,0,27,4,0,4,34,0,0,38,59,7,0,0,72,3,0,3,74,5,0,77,86,5,0,0,101,11,0,11,106,8,0,109,2314,202,22,25,2568,60,6,70,2639,93,3,2727,478,52,3,7,541,9,5,12,554,40,0,599,0,3,0,0,5,0,0,0,5,0,3,7,2798,259,26,36,3116,66,13,84,3194,133,6,3334,1612,114,20,14,1762,39,5,45,1802,70,0,1875,1446,192,15,3,1652,44,0,49,1697,43,0,1738
11502,171,3,0,3,174,19,3,197,0,0,0,0,0,0,0,0,0,0,0,0,785,71,5,14,876,12,5,14,884,36,6,930,230,21,0,0,250,0,0,0,256,5,0,259,232,27,0,0,264,3,0,0,264,11,0,276,3,0,0,0,4,0,0,0,4,0,0,4,6,0,0,3,12,0,0,0,12,0,0,12,469,57,3,6,528,4,3,6,538,11,3,552,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,8,12,0,0,0,12,0,0,0,12,0,0,12,482,57,3,6,540,4,3,6,548,11,3,561,99,10,0,0,111,0,0,0,115,12,0,128,0,0,0,0,0,0,0,0,0,0,0,0,584,66,3,6,658,3,3,4,660,27,6,694,295,29,3,0,324,4,0,4,329,10,0,339,301,47,3,0,348,3,0,3,350,16,3,368
11503,148,5,0,5,154,10,0,166,0,0,0,0,0,0,0,0,0,0,3,3,722,66,10,16,808,9,0,9,819,26,3,853,173,10,4,0,187,0,0,0,188,4,0,193,206,18,3,3,230,0,0,0,231,0,0,236,9,0,0,0,6,0,0,0,6,0,0,12,3,0,0,3,4,0,0,0,4,0,0,5,390,33,4,6,431,3,0,3,440,6,0,445,7,0,0,0,7,0,0,0,9,0,0,9,4,0,0,0,5,0,0,0,5,0,0,5,9,0,0,0,13,0,0,0,15,0,0,15,403,28,4,6,444,3,0,3,451,6,0,454,70,12,0,6,88,0,0,0,85,10,0,104,4,0,0,0,10,0,0,0,10,0,0,6,478,40,4,11,538,5,0,5,546,21,3,569,236,11,3,0,248,0,0,3,254,13,0,263,246,22,4,0,273,3,0,3,272,3,0,279
11504,219,5,0,7,225,22,0,242,0,0,0,0,0,0,0,0,0,0,0,7,1229,92,12,18,1352,19,0,19,1369,48,0,1417,317,15,3,0,340,5,0,3,344,0,0,349,318,30,0,3,353,5,0,5,354,5,4,364,7,0,3,0,15,0,0,0,15,0,0,15,0,0,0,5,3,0,0,0,3,0,0,4,645,47,5,4,701,7,0,13,711,7,5,725,14,0,0,0,12,0,0,0,10,0,0,10,5,0,0,0,8,0,3,3,10,0,0,10,17,0,0,0,19,0,3,0,20,0,0,20,661,45,5,7,726,8,3,14,735,7,5,747,129,15,4,3,157,0,3,3,155,15,0,170,0,0,0,0,4,0,0,0,4,0,3,3,795,60,10,13,881,14,8,15,897,20,6,923,451,26,3,3,481,4,0,4,485,14,0,501,376,50,6,0,431,4,0,3,434,11,0,445
11601,801,17,5,23,826,189,0,1014,3,3,0,8,12,0,0,0,12,3,14,29,2641,405,43,72,3155,81,14,96,3251,316,22,3586,683,66,10,11,769,15,7,23,789,42,0,837,492,97,4,5,602,5,0,6,610,20,0,634,13,3,3,0,16,0,0,0,20,0,0,18,6,0,0,16,26,0,0,0,29,0,4,33,1200,167,18,31,1417,25,7,34,1451,69,3,1520,25,7,0,0,34,9,0,9,45,3,0,48,40,3,0,0,40,7,4,5,52,5,0,56,64,14,0,3,79,13,4,13,94,12,0,105,1259,179,18,35,1491,39,11,46,1543,80,3,1619,363,77,7,14,456,17,5,26,486,105,4,594,3,4,0,8,10,0,0,0,10,0,7,19,1627,261,21,56,1962,58,17,73,2036,187,16,2235,1048,91,12,16,1161,30,5,35,1199,72,0,1270,642,118,13,11,778,22,0,25,805,20,3,827
11602,661,14,0,14,671,51,0,719,4,0,0,3,4,0,0,0,4,0,0,11,2977,226,34,51,3289,61,7,65,3352,118,11,3478,731,51,7,9,794,25,0,31,829,36,0,866,571,48,8,5,632,10,0,11,644,8,0,652,18,6,9,0,34,0,0,0,34,0,0,34,11,0,0,8,18,0,0,0,18,0,0,18,1328,107,24,17,1475,35,4,42,1513,51,0,1569,16,0,0,0,24,3,0,3,25,0,0,24,31,0,0,0,38,0,0,0,39,0,0,39,56,3,0,0,54,3,0,3,61,0,0,61,1382,111,24,19,1533,40,4,46,1578,53,0,1628,279,31,3,3,319,11,0,11,331,37,0,369,0,0,0,0,3,0,0,0,3,0,0,7,1664,140,28,25,1857,51,8,51,1907,85,3,1999,1076,63,10,9,1159,34,9,42,1204,32,4,1243,681,69,13,10,774,15,0,15,789,22,0,814
11603,907,37,12,45,955,295,13,1257,8,0,0,3,15,0,0,0,18,9,15,35,2214,396,20,58,2693,103,28,126,2820,419,31,3272,557,53,7,10,630,9,7,13,641,35,0,682,347,74,3,3,429,10,0,18,445,35,0,486,28,3,6,0,35,0,0,0,35,0,0,35,10,0,0,18,28,3,0,3,34,3,3,39,943,136,14,32,1120,24,8,32,1154,72,5,1234,25,10,0,0,40,3,0,6,39,7,0,49,38,10,0,0,46,5,0,10,55,7,0,59,68,17,0,0,87,11,5,9,97,6,0,103,1010,154,14,31,1206,31,9,48,1254,86,5,1343,417,122,7,15,553,23,3,34,590,202,5,794,8,0,0,4,8,0,0,0,10,0,16,26,1432,276,20,48,1776,63,21,80,1852,290,29,2165,837,81,10,12,940,33,8,39,979,79,3,1063,486,79,7,4,582,12,6,18,596,33,0,633
11701,193,5,0,5,198,35,0,234,0,0,0,3,3,0,0,0,3,0,3,3,862,109,10,11,988,22,8,22,1014,68,4,1085,211,17,0,0,231,0,0,3,236,9,0,245,178,27,0,0,210,0,5,3,211,13,0,220,4,0,3,0,7,0,0,0,7,0,0,8,0,0,0,3,3,0,0,0,3,0,0,4,396,51,4,8,455,3,3,3,457,19,0,484,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,9,0,0,0,14,0,0,14,10,0,0,0,10,0,0,3,12,0,0,12,409,51,4,8,467,3,3,10,474,19,0,497,72,12,0,0,84,0,0,3,90,16,0,104,3,0,0,0,3,0,0,0,3,0,0,3,484,62,4,4,553,8,6,9,564,38,0,605,292,35,0,4,330,4,0,9,333,17,0,353,187,32,5,0,222,3,4,7,226,15,0,242
11702,123,3,4,3,130,28,0,152,0,0,0,0,4,0,0,0,4,0,0,4,679,123,5,11,817,11,8,22,841,53,0,893,171,39,0,0,215,0,0,0,215,15,0,224,134,17,0,3,161,4,0,4,164,9,0,169,4,0,3,0,6,0,0,0,6,0,0,6,7,0,0,0,3,0,0,0,3,0,0,8,316,54,8,3,381,4,0,4,386,18,0,407,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,0,0,3,5,0,0,5,3,0,0,0,3,3,0,3,13,0,0,13,318,56,8,3,384,8,0,10,397,18,0,419,50,7,0,0,59,0,0,4,64,25,0,84,0,0,0,0,0,0,0,0,0,0,3,3,369,65,6,7,450,5,3,14,460,42,0,508,212,20,3,3,237,3,0,3,241,23,0,259,175,27,0,4,205,6,0,8,213,12,0,226
11703,160,3,4,9,168,42,0,210,4,0,0,0,4,0,0,0,4,0,4,3,843,130,13,17,1008,26,7,34,1040,101,4,1147,236,27,3,3,269,9,0,12,279,17,0,297,154,26,4,0,185,0,0,3,188,17,0,199,10,4,0,0,12,0,0,0,12,0,0,15,4,0,0,3,5,0,0,0,5,0,0,5,408,55,8,4,477,13,0,15,484,32,0,520,6,0,0,3,10,0,0,0,5,0,0,5,14,3,0,0,18,0,0,3,19,0,0,19,17,4,0,3,24,4,0,3,24,0,0,24,426,60,8,6,495,11,3,16,509,32,0,545,85,15,0,0,94,3,0,4,100,19,0,122,0,0,0,0,0,0,0,0,0,0,0,0,508,71,8,6,597,16,6,18,612,52,0,663,333,40,4,3,377,12,3,19,395,27,3,427,186,28,4,0,213,3,0,3,219,22,0,242
11801,553,15,0,15,563,41,0,609,5,0,0,0,7,0,0,0,7,0,6,9,2120,201,16,29,2367,53,5,57,2423,106,3,2534,436,36,0,3,478,6,0,6,485,31,0,513,457,61,4,3,519,5,0,5,530,7,0,540,8,0,0,0,13,0,0,0,13,0,0,13,8,0,0,6,16,0,0,0,16,0,5,21,906,102,9,13,1025,16,0,16,1037,43,5,1084,17,0,0,0,14,3,0,3,15,0,0,15,26,6,0,0,31,3,0,3,32,0,0,32,36,5,0,0,44,4,0,4,47,0,0,47,948,105,9,13,1068,18,0,18,1085,43,5,1131,324,29,0,4,363,3,0,6,370,35,0,406,0,0,0,0,0,0,0,0,0,0,0,3,1274,138,8,20,1438,26,0,26,1464,78,4,1539,552,67,3,3,628,18,5,27,651,31,0,686,573,87,9,7,671,8,0,8,678,21,0,698
11802,407,5,3,10,416,55,0,469,3,0,0,0,3,0,0,0,3,0,5,5,2321,229,37,27,2614,52,7,61,2671,139,8,2823,550,49,0,0,604,12,3,15,618,31,0,652,529,55,4,4,589,10,3,8,604,15,0,615,13,0,0,0,16,0,0,0,16,0,0,16,4,5,0,12,24,0,0,0,24,0,0,24,1102,116,9,10,1237,25,3,23,1265,51,0,1312,17,0,0,0,17,0,0,3,17,0,0,16,23,3,0,0,24,0,0,0,24,0,0,24,32,3,0,0,37,0,0,3,39,0,0,45,1135,118,9,10,1273,21,7,32,1307,50,0,1357,194,23,3,6,228,4,0,4,233,41,0,271,0,0,0,0,0,0,0,0,0,0,0,0,1330,140,13,23,1503,29,6,35,1537,84,0,1624,751,84,8,0,848,15,0,16,867,41,0,908,697,82,8,4,792,9,3,7,796,31,0,832
11901,1578,72,33,105,1686,545,17,2247,12,0,0,4,14,0,0,0,14,4,32,58,3254,773,64,132,4218,164,69,235,4458,735,62,5252,684,77,5,9,777,24,7,30,810,63,3,876,641,134,11,9,793,9,3,16,807,44,0,852,14,3,3,0,24,0,0,0,24,3,0,28,11,3,0,13,21,0,0,0,26,3,0,27,1355,213,24,32,1618,32,4,44,1663,115,3,1782,28,9,0,0,43,8,0,12,53,3,0,54,42,23,0,4,68,7,6,17,77,11,0,93,72,28,0,6,105,15,5,24,129,14,0,150,1424,244,20,38,1731,51,16,64,1796,132,8,1932,560,251,20,32,867,39,15,51,922,328,8,1257,5,0,0,3,6,0,0,0,11,0,17,29,1984,493,46,78,2606,92,28,119,2723,463,36,3213,931,120,9,9,1068,32,9,38,1109,83,0,1194,791,194,6,21,1015,11,4,21,1038,76,0,1112
