SA3_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10304,903,1126,2641,2840,2957,2113,524,78,9,13196,863,330,807,617,618,1194,2128,1448,705,8722,100,106,215,224,238,192,204,157,92,1528,1868,1560,3667,3681,3811,3499,2857,1690,807,23439,464,1305,3539,3733,3913,2694,568,88,15,16322,954,646,1312,1526,1443,1338,597,105,14,7944,62,70,238,170,162,177,80,9,0,980,58,41,79,86,93,49,49,24,9,481,1539,2069,5169,5510,5611,4260,1296,232,36,25729,124,144,207,186,177,136,13,0,0,990,172,75,103,83,83,59,14,3,0,594,296,221,312,268,257,196,28,4,0,1582,1840,2287,5478,5782,5868,4454,1323,231,36,27308,1761,520,1058,945,1041,2092,3820,2610,1086,14933,221,209,448,456,515,423,381,294,146,3088,3821,3016,6988,7183,7433,6968,5526,3131,1262,45320
10401,706,628,1266,1829,2328,2051,357,46,12,9212,625,270,683,644,900,1876,2996,1816,880,10692,89,65,139,186,212,276,272,196,117,1546,1417,962,2083,2658,3439,4204,3628,2059,1009,21456,238,668,1475,2054,2529,1983,343,56,13,9353,740,473,838,1173,1515,1616,487,85,11,6936,56,56,121,99,154,196,46,3,0,739,45,43,51,63,75,56,35,18,5,387,1075,1234,2477,3396,4273,3855,914,164,30,17415,154,162,203,191,196,167,5,3,0,1081,168,58,103,86,77,126,19,0,0,646,321,224,311,277,276,300,23,3,0,1726,1392,1454,2790,3668,4547,4156,941,166,29,19143,1345,433,1057,1069,1654,3523,5844,3441,1404,19774,196,149,276,371,440,580,566,364,180,3118,2940,2035,4120,5110,6640,8259,7351,3967,1614,42036
10402,1330,1392,3074,3732,4596,3593,648,67,9,18436,985,466,1098,1027,1196,2704,4180,2639,1145,15436,130,146,278,280,401,382,380,381,368,2746,2450,1999,4453,5038,6199,6679,5205,3079,1518,36619,389,1358,3599,4199,4984,3628,570,38,11,18784,1618,1109,2034,2505,2890,2896,838,97,4,13986,75,92,259,205,227,296,95,8,0,1258,65,64,123,96,135,94,33,24,6,637,2148,2620,6012,7005,8230,6917,1534,170,25,34661,216,255,315,275,280,248,14,0,0,1608,263,123,167,180,182,173,37,3,0,1132,473,379,485,450,464,427,51,6,0,2735,2619,2998,6500,7462,8699,7345,1583,177,25,37402,2182,789,1543,1528,2061,4809,7955,4891,1875,27636,282,308,590,585,762,876,744,669,538,5354,5080,4096,8633,9576,11522,13028,10281,5730,2437,70390
10501,209,363,973,867,1062,807,235,59,15,4587,326,223,403,312,377,452,709,498,222,3515,60,92,178,172,221,169,156,110,37,1189,597,671,1550,1349,1654,1429,1105,670,269,9297,116,473,1349,1141,1476,1196,345,79,9,6195,164,182,415,418,481,424,225,61,12,2368,9,21,86,50,60,82,29,6,3,351,25,18,45,60,47,46,34,9,3,286,310,695,1897,1674,2066,1745,630,158,25,9203,55,69,116,92,108,77,0,0,0,525,43,50,53,53,47,45,9,0,0,296,99,114,167,146,158,122,11,3,0,822,411,814,2063,1821,2228,1871,636,160,25,10026,682,350,604,486,705,933,1457,938,350,6507,139,175,394,337,439,417,337,206,68,2509,1229,1337,3058,2646,3367,3219,2432,1308,444,19041
10502,248,357,825,765,940,779,158,10,7,4088,239,143,317,244,302,610,882,666,357,3766,22,52,113,78,83,115,101,71,54,704,516,558,1258,1085,1320,1510,1136,749,418,8556,104,410,1055,953,1192,1027,179,21,3,4945,261,211,398,401,439,448,153,21,0,2328,18,27,82,47,72,87,23,4,0,357,18,20,37,32,35,39,14,6,8,204,405,669,1569,1430,1739,1605,365,45,15,7839,53,70,107,95,108,70,0,0,3,510,47,33,50,31,33,30,7,0,0,234,99,109,160,126,143,101,12,0,3,747,505,771,1725,1557,1882,1699,381,49,14,8584,537,246,495,437,589,1104,1728,1133,519,6795,51,97,229,173,217,222,215,124,90,1415,1092,1110,2452,2160,2689,3029,2321,1307,625,16795
10503,1010,1317,3103,2996,3386,2705,633,112,25,15278,918,481,935,728,828,1543,2574,1856,856,10717,132,152,332,290,342,401,320,265,136,2370,2060,1955,4370,4009,4561,4646,3526,2228,1016,28368,496,1641,4055,3929,4605,3509,872,152,33,19288,1063,708,1450,1517,1566,1544,662,162,30,8701,58,83,286,148,145,219,84,14,4,1031,57,69,109,101,117,88,53,32,8,640,1668,2499,5906,5695,6431,5361,1671,353,76,29666,141,224,292,235,218,160,10,0,0,1277,172,101,124,89,75,107,15,4,0,684,309,324,408,326,291,266,19,4,0,1961,1986,2822,6318,6025,6725,5630,1698,358,76,31625,1933,849,1513,1230,1426,2646,4730,3317,1371,19013,272,328,659,602,703,783,651,455,227,4678,4188,4001,8492,7851,8854,9050,7072,4131,1677,55318
10601,1492,1765,3689,3895,4096,2620,482,57,13,18117,1117,596,1389,1218,1362,2689,3255,1799,887,14307,152,154,400,335,364,406,368,239,158,2565,2755,2509,5483,5449,5819,5714,4105,2089,1052,34986,709,2050,4813,4977,5327,3400,540,69,12,21897,1537,1183,2068,2382,2419,2002,630,86,13,12323,85,127,372,261,275,238,60,8,0,1430,72,89,137,152,159,100,22,26,3,753,2400,3442,7392,7771,8183,5745,1263,190,28,36407,273,351,386,357,326,221,11,4,0,1921,305,135,201,158,118,122,26,0,0,1064,581,486,593,510,443,342,35,4,0,2992,2981,3932,7981,8283,8626,6084,1293,191,33,39400,2398,1035,2141,1992,2282,4516,6333,3333,1309,25339,314,336,754,671,764,791,721,433,236,5013,5684,5302,10876,10940,11672,11386,8346,3961,1581,69748
10602,1353,1845,3904,3760,3819,2249,357,37,12,17337,857,435,1147,1002,973,1900,2676,1570,707,11271,79,97,258,203,212,187,203,152,98,1486,2286,2376,5309,4963,5005,4334,3242,1754,819,30089,476,1870,5174,4985,4953,2926,367,28,3,20783,1540,1243,2048,2187,1995,1537,465,55,4,11078,53,95,362,220,187,222,42,4,3,1194,42,59,106,120,103,50,16,6,13,520,2113,3266,7696,7517,7232,4737,894,96,24,33572,193,283,312,268,249,170,14,0,0,1486,331,153,187,159,127,85,10,3,0,1060,528,436,499,427,376,262,23,3,0,2547,2643,3701,8198,7947,7605,4997,916,95,24,36121,1930,708,1481,1411,1481,3051,4936,2766,1073,18840,167,193,507,457,447,403,365,275,150,2963,4736,4603,10188,9816,9525,8447,6217,3132,1248,57916
10603,1156,1272,2243,2983,3524,2498,527,48,11,14259,788,355,849,826,1007,2394,4134,2270,982,13607,123,104,232,234,298,319,403,295,129,2139,2064,1734,3334,4049,4827,5215,5061,2612,1115,30006,382,1285,2890,3687,4444,2840,409,41,12,15985,1290,947,1376,1825,2096,1926,714,102,8,10281,86,96,218,199,214,252,64,8,0,1144,44,69,88,93,107,91,36,8,5,544,1795,2394,4582,5804,6861,5101,1225,165,20,27956,196,210,230,226,274,193,5,3,0,1342,234,106,125,130,115,123,35,3,4,863,435,318,354,355,388,314,40,6,4,2212,2229,2714,4934,6156,7252,5422,1269,168,24,30162,1736,588,1165,1233,1587,3990,8010,4405,1595,24314,236,264,501,498,619,666,781,554,223,4342,4200,3561,6604,7884,9459,10079,10062,5134,1840,58816
10604,409,559,1309,1350,1453,951,215,47,10,6306,408,201,518,387,441,665,971,663,291,4553,66,58,145,144,151,126,110,95,52,935,884,815,1963,1880,2046,1744,1300,797,355,11789,223,670,1867,1866,2017,1347,268,49,8,8315,449,306,683,766,775,630,254,51,13,3928,38,34,115,82,101,107,24,6,3,507,25,29,45,57,53,41,22,15,0,279,731,1041,2717,2773,2945,2118,565,120,29,13027,77,102,142,106,111,64,5,0,0,601,70,49,54,52,57,32,8,3,0,316,149,149,192,152,163,102,7,3,0,921,879,1190,2908,2922,3109,2221,578,119,29,13947,796,307,739,616,706,1170,1899,1167,445,7840,117,126,292,296,309,272,221,167,88,1874,1791,1622,3938,3838,4122,3654,2695,1450,553,23662
10701,1186,1643,3246,3459,3537,2217,293,25,5,15620,1073,464,1124,1125,1316,2322,3254,2420,1020,14117,95,98,177,178,199,211,202,253,195,1612,2352,2203,4552,4768,5050,4752,3748,2700,1225,31350,467,1726,4202,4429,4617,2712,268,23,5,18453,1259,1187,1812,2108,2067,1591,382,27,0,10435,63,82,335,220,204,228,42,3,3,1189,52,79,120,108,98,66,15,5,4,548,1842,3075,6466,6865,6977,4595,713,68,8,30624,181,291,308,256,253,173,3,0,0,1464,345,167,173,146,134,94,10,3,0,1077,525,457,483,406,390,263,22,3,0,2542,2368,3532,6948,7273,7365,4861,732,67,11,33162,2251,823,1574,1696,2150,3954,6158,4357,1637,24603,179,201,380,377,439,456,400,452,291,3175,4796,4562,8906,9345,9956,9269,7289,4876,1940,60943
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
10703,1602,2034,3814,4332,4642,3050,425,30,9,19930,1185,440,1040,1080,1342,2855,4012,2444,1026,15423,117,115,237,250,281,300,360,277,259,2207,2908,2592,5091,5663,6265,6208,4794,2747,1294,37556,636,2100,4912,5357,5864,3707,412,33,6,23020,1744,1566,2076,2766,2782,2278,581,65,6,13870,83,117,391,259,312,322,53,3,4,1551,55,91,125,104,119,77,32,14,3,619,2518,3874,7503,8490,9082,6384,1077,116,17,39059,205,295,292,238,227,175,12,3,0,1444,447,147,152,173,134,103,29,0,0,1187,651,440,446,411,364,275,42,4,0,2634,3170,4312,7950,8900,9446,6659,1113,115,17,41692,2564,770,1425,1546,2018,4693,7590,4462,1670,26741,234,242,489,506,596,603,651,493,387,4202,5967,5330,9860,10955,12063,11957,9358,5071,2076,72628
10704,2082,3748,6134,6428,6393,4193,686,66,8,29742,1764,1185,1790,1598,1566,3186,4831,3521,1890,21335,162,267,455,317,355,382,404,320,191,2848,4003,5198,8385,8343,8315,7761,5917,3909,2092,53923,634,2837,8060,8325,8496,4995,599,44,3,33999,2318,3409,3499,3920,3578,2894,879,112,11,20632,142,191,568,454,313,330,76,15,3,2097,82,160,194,138,163,109,47,20,9,921,3184,6593,12325,12844,12552,8318,1610,189,28,57644,181,353,443,314,357,218,16,0,0,1879,707,645,366,234,170,167,38,10,0,2332,888,1007,810,545,527,382,47,10,0,4213,4067,7597,13134,13386,13078,8702,1657,203,26,61857,3826,2800,3030,2410,2675,5529,8969,6344,2989,38576,317,560,969,699,755,771,771,576,297,5711,8214,10963,17133,16496,16507,15003,11395,7123,3312,106148
