SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
10304,25079,..,..,..,..,25079,..,47,0,47,0,47,..,54,3,53,0,53,..,10,0,10,0,10,..,36,22,54,0,54,..,51,16,68,0,68,..,3,0,4,0,4,..,93,35,128,0,128,..,19,4,22,3,26,..,13,0,13,0,13,..,21,0,21,0,21,..,46,3,53,0,53,..,35,4,32,0,37,..,8,0,8,0,8,..,29,3,33,0,33,..,32,8,37,0,37,..,3,0,3,0,3,..,19,0,19,0,19,..,58,7,63,0,63,..,148,15,168,0,168,..,67,8,81,0,76,..,8,0,8,0,8,..,25,14,34,0,34,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,17,..,7,0,7,0,7,..,36,4,38,0,38,..,7,0,7,0,7,..,5,0,7,0,7,..,19,0,19,0,19,..,7,0,7,0,7,..,31,0,31,3,32,..,10
10401,22395,..,..,..,..,22395,..,13,0,13,0,13,..,7,3,7,0,7,..,32,0,35,3,34,..,23,18,34,0,34,..,19,3,19,0,25,..,0,0,0,0,0,..,38,18,54,0,57,..,0,0,0,0,0,..,22,0,26,0,28,..,24,0,24,0,24,..,44,0,44,0,45,..,9,0,6,0,6,..,3,0,3,0,3,..,13,0,13,0,13,..,18,0,23,0,23,..,9,0,9,0,9,..,4,0,4,0,4,..,13,0,13,0,13,..,51,0,52,0,52,..,18,0,22,0,22,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,7,..,6,0,6,0,6,..,10,0,10,0,10,..,0
10402,35973,..,..,..,..,35973,..,36,0,36,0,36,..,68,11,79,0,79,..,36,0,36,0,36,..,28,23,55,3,53,..,61,40,97,3,99,..,13,3,20,0,20,..,99,72,167,6,173,..,9,0,9,0,12,..,59,0,61,0,61,..,77,7,79,0,79,..,165,4,169,3,172,..,28,3,33,0,35,..,8,10,20,0,20,..,35,3,37,0,37,..,565,102,664,14,678,..,3,0,3,0,3,..,13,3,12,0,12,..,17,0,20,0,20,..,640,116,755,14,765,..,103,7,110,0,110,..,39,8,46,0,46,..,14,12,27,0,27,..,0,0,0,0,0,..,9,0,9,0,14,..,15,3,21,0,21,..,25,0,25,0,25,..,19,0,21,0,21,..,12,0,12,0,12,..,9,0,9,0,9,..,10,0,10,0,10,..,25,0,25,0,25,..,22,0,24,0,28,..,14
10501,10280,..,..,..,..,10280,..,16,0,16,0,16,..,3,0,3,0,3,..,25,4,26,4,34,..,6,0,11,0,11,..,8,7,10,0,10,..,0,0,0,0,0,..,12,10,24,0,24,..,20,4,22,0,22,..,3,0,3,0,3,..,10,0,10,0,10,..,21,0,21,0,21,..,6,0,6,0,6,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,7,0,7,..,21,0,19,0,19,..,22,3,23,0,23,..,58,5,66,0,66,..,14,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,8,29,0,29,..,8,0,8,0,8,..,3,0,3,0,3,..,13,0,13,0,13,..,0
10502,8754,..,..,..,..,8754,..,5,0,5,0,4,..,5,0,4,0,4,..,23,0,23,0,24,..,3,0,3,0,3,..,4,0,8,0,8,..,0,0,0,0,0,..,8,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,17,0,20,..,5,3,7,0,7,..,8,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,3,6,0,6,..,26,4,27,0,27,..,18,0,21,0,18,..,4,0,4,0,4,..,0,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,10,0,11,0,13,..,0
10503,29536,..,..,..,..,29536,..,17,0,17,0,17,..,51,3,54,0,54,..,20,0,27,3,29,..,38,21,56,0,56,..,48,20,67,0,68,..,3,0,4,0,4,..,92,39,130,0,128,..,4,0,4,0,4,..,15,0,15,0,15,..,14,3,21,0,22,..,38,0,39,0,39,..,36,0,37,0,37,..,42,0,40,0,43,..,42,3,47,0,46,..,48,0,48,0,52,..,46,0,45,0,45,..,31,9,42,0,42,..,158,9,166,0,166,..,367,13,386,3,392,..,32,0,32,0,31,..,8,0,9,0,9,..,22,10,33,0,33,..,6,0,6,0,6,..,6,0,6,0,6,..,13,0,14,0,14,..,7,0,11,0,11,..,11,0,11,0,11,..,3,0,3,0,3,..,6,0,6,0,6,..,20,3,21,0,21,..,12,0,12,0,12,..,46,3,51,0,51,..,8
10601,39164,..,..,..,..,39164,..,55,0,55,0,55,..,18,3,25,0,25,..,20,0,19,0,23,..,32,11,47,0,47,..,27,11,38,0,36,..,3,0,3,0,3,..,67,21,84,0,90,..,3,0,3,0,3,..,18,0,18,0,18,..,24,0,27,0,27,..,48,0,49,3,52,..,16,0,16,0,16,..,11,3,10,0,10,..,28,0,28,0,26,..,24,0,24,0,24,..,10,3,12,0,12,..,14,0,14,0,14,..,11,0,11,0,13,..,89,9,97,3,101,..,47,7,52,0,49,..,9,0,9,0,9,..,7,4,14,0,14,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,10,0,10,..,11,0,11,0,11,..,8,0,8,0,8,..,6,0,6,0,6,..,28,0,28,0,31,..,8,0,8,0,8,..,21,0,21,0,21,..,5
10602,33020,..,..,..,..,33020,..,79,0,78,0,78,..,40,6,41,0,41,..,17,0,17,0,17,..,48,33,78,0,79,..,39,23,68,4,69,..,0,0,0,0,0,..,87,54,141,7,147,..,11,0,12,0,14,..,16,0,16,0,16,..,19,0,23,0,23,..,59,0,59,4,62,..,36,3,35,0,40,..,23,3,27,0,27,..,37,6,37,0,37,..,50,0,55,0,55,..,10,0,10,0,10,..,38,0,36,0,38,..,32,0,32,0,32,..,181,13,198,0,197,..,44,3,52,0,51,..,8,0,15,0,15,..,10,3,16,0,18,..,9,0,9,0,9,..,7,0,7,0,7,..,3,0,3,0,3,..,25,3,26,0,26,..,6,3,9,0,9,..,16,0,22,0,22,..,11,3,8,0,8,..,20,0,20,0,20,..,14,0,14,0,14,..,36,0,37,0,37,..,5
10603,31560,..,..,..,..,31560,..,38,0,39,3,41,..,31,0,31,3,31,..,12,0,16,0,16,..,31,5,35,0,36,..,36,19,56,3,57,..,3,3,3,0,3,..,71,23,99,3,97,..,44,3,50,0,51,..,42,0,48,0,48,..,51,3,58,0,58,..,83,3,89,0,87,..,73,0,72,3,74,..,8,0,8,0,8,..,14,0,14,0,14,..,20,0,18,0,18,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,62,0,60,0,60,..,95,0,98,3,100,..,15,3,20,0,20,..,17,7,24,0,24,..,16,0,17,0,17,..,19,0,19,0,18,..,3,0,5,0,5,..,18,0,22,0,22,..,10,0,13,0,13,..,10,3,16,0,16,..,8,0,8,0,8,..,16,0,16,0,16,..,3,0,3,0,3,..,27,0,24,0,24,..,7
10604,13283,..,..,..,..,13283,..,18,0,18,0,18,..,17,0,17,0,17,..,0,0,0,0,0,..,24,3,30,0,30,..,23,14,38,0,38,..,0,0,0,0,0,..,51,13,70,0,70,..,3,0,3,0,3,..,6,0,6,0,6,..,8,0,8,0,8,..,16,0,17,0,17,..,4,0,4,0,4,..,8,0,8,0,8,..,15,0,12,0,12,..,13,0,19,0,19,..,8,0,8,0,8,..,3,0,3,0,3,..,6,0,6,0,6,..,58,0,59,0,59,..,10,3,11,0,11,..,0,0,7,0,7,..,4,3,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,33,0,33,0,33,..,0,0,0,0,0,..,37,0,36,0,36,..,4
10701,29189,..,..,..,..,29189,..,11,0,11,4,12,..,467,116,583,4,591,..,5,0,5,0,5,..,46,17,67,0,69,..,99,25,127,0,128,..,0,0,3,0,3,..,151,45,198,4,198,..,153,23,178,3,181,..,35,0,35,3,38,..,30,0,30,0,30,..,88,3,89,3,91,..,244,30,275,3,275,..,15,0,15,0,15,..,29,3,34,0,37,..,4,0,4,0,4,..,18,0,18,0,18,..,14,0,16,0,16,..,19,0,17,0,17,..,110,7,120,0,119,..,563,92,660,30,693,..,12,0,12,0,12,..,22,15,32,0,33,..,1214,275,1488,26,1518,..,105,4,117,5,121,..,27,3,28,0,28,..,49,6,62,0,62,..,11,0,11,0,11,..,9,0,9,0,9,..,204,34,241,9,244,..,24,0,24,0,24,..,29,0,35,0,35,..,48,0,47,0,54,..,16
10702,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
10703,37819,..,..,..,..,37819,..,38,0,38,0,38,..,93,15,107,0,107,..,8,0,8,0,9,..,45,18,61,0,61,..,75,19,93,0,95,..,9,3,11,0,11,..,125,48,167,0,170,..,107,10,119,0,119,..,47,0,52,0,52,..,44,3,48,0,48,..,170,6,174,3,179,..,157,17,173,3,173,..,4,0,4,0,4,..,22,0,29,0,29,..,11,3,13,3,17,..,9,0,9,0,9,..,28,0,28,0,28,..,9,0,6,0,6,..,93,3,96,3,98,..,310,30,337,3,342,..,32,0,29,0,29,..,13,13,21,0,21,..,693,93,784,9,794,..,92,13,101,3,102,..,15,5,14,0,21,..,44,3,42,0,42,..,14,3,19,0,19,..,13,0,13,0,13,..,124,15,140,0,140,..,11,0,11,0,14,..,9,0,9,0,9,..,38,0,39,0,40,..,20
10704,49603,..,..,..,..,49603,..,49,0,49,0,51,..,688,166,855,9,863,..,4,0,4,0,6,..,188,71,260,0,260,..,1220,310,1537,6,1541,..,163,68,227,0,227,..,1579,450,2025,6,2034,..,145,22,166,3,169,..,91,0,91,0,95,..,129,6,131,4,137,..,201,10,208,0,208,..,470,55,521,4,533,..,61,4,66,0,66,..,184,3,191,0,191,..,50,0,49,0,49,..,74,0,74,0,74,..,154,3,159,0,159,..,127,5,125,0,129,..,651,16,666,0,661,..,898,107,1003,17,1013,..,67,9,75,0,73,..,82,29,113,0,113,..,722,134,857,5,869,..,23,0,23,0,23,..,184,18,201,0,204,..,88,8,98,0,98,..,61,9,66,0,66,..,16,0,18,0,18,..,343,107,452,0,449,..,45,0,45,0,45,..,102,14,109,0,109,..,76,3,80,0,77,..,63
10801,13728,..,..,..,..,13728,..,11,0,11,0,11,..,13,0,12,0,12,..,6,0,6,0,6,..,13,8,22,0,22,..,11,3,11,0,11,..,0,0,0,0,0,..,25,10,36,0,36,..,13,0,11,0,10,..,24,0,24,0,23,..,10,3,17,0,17,..,49,3,54,0,56,..,12,0,12,0,12,..,5,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,24,..,34,0,33,0,33,..,3,0,3,0,3,..,3,10,8,0,8,..,0,0,0,0,0,..,7,0,11,0,11,..,0,0,0,0,0,..,10,0,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,9,0,8,0,8,..,13,0,13,0,13,..,0
10802,20986,..,..,..,..,20986,..,3,0,3,0,3,..,18,0,18,0,18,..,31,4,29,3,37,..,14,5,19,0,20,..,19,23,36,0,36,..,3,0,4,0,4,..,33,23,60,0,58,..,3,0,4,0,4,..,10,0,10,0,10,..,25,0,25,0,25,..,41,0,42,0,42,..,3,0,3,0,3,..,3,0,3,0,3,..,8,0,11,0,11,..,14,0,10,0,10,..,9,0,10,0,10,..,5,0,5,0,5,..,3,0,3,0,3,..,36,5,38,0,38,..,19,3,21,0,21,..,3,0,3,0,3,..,0,0,3,0,3,..,3,0,3,0,3,..,5,3,8,0,8,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,5,0,5,0,5,..,3
10803,154,..,..,..,..,154,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
10804,34191,..,..,..,..,34191,..,30,0,30,0,30,..,31,0,31,0,31,..,15,0,15,0,15,..,19,16,36,3,47,..,40,16,62,0,59,..,12,0,12,0,12,..,70,37,111,9,115,..,10,3,12,0,12,..,59,0,59,0,59,..,69,0,65,0,71,..,74,0,76,0,81,..,27,3,29,0,29,..,10,0,5,0,5,..,24,0,24,0,24,..,8,0,12,0,12,..,4,0,4,0,4,..,3,0,3,0,3,..,35,3,35,0,37,..,84,4,91,0,89,..,55,4,56,3,59,..,23,0,23,0,23,..,4,5,12,0,12,..,3,0,3,0,3,..,9,0,9,0,9,..,8,0,8,0,8,..,11,0,11,0,11,..,9,0,6,0,6,..,4,0,4,0,4,..,5,0,7,0,7,..,17,0,21,0,21,..,4,0,4,0,4,..,16,0,18,0,18,..,4
10805,23853,..,..,..,..,23853,..,14,0,14,0,14,..,29,0,29,0,30,..,12,0,12,5,18,..,18,7,24,0,24,..,23,4,25,0,32,..,0,0,0,0,0,..,41,8,46,0,49,..,3,0,3,0,6,..,31,0,31,0,31,..,15,0,15,0,12,..,51,0,51,0,51,..,15,0,13,0,13,..,7,0,7,0,7,..,13,0,13,0,13,..,13,0,17,0,17,..,5,0,5,0,5,..,7,0,7,0,7,..,9,0,12,0,12,..,57,3,54,0,54,..,29,0,29,0,33,..,17,0,17,0,17,..,8,3,13,0,13,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,6,0,6,0,6,..,16,0,16,0,16,..,3
10901,25964,..,..,..,..,25964,..,28,0,25,0,25,..,43,8,50,0,50,..,17,0,19,0,19,..,27,7,33,0,33,..,40,25,71,0,71,..,3,0,4,0,4,..,68,37,106,0,106,..,23,3,26,0,26,..,39,0,39,0,38,..,22,3,25,0,25,..,70,5,74,7,79,..,70,7,74,0,79,..,49,0,49,0,49,..,66,4,77,0,77,..,118,19,139,5,146,..,24,3,29,0,29,..,19,3,21,0,21,..,192,124,318,0,317,..,471,153,625,5,636,..,44,4,48,0,48,..,13,3,17,0,17,..,9,4,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,19,0,19,0,19,..,10,3,12,0,12,..,10,3,15,0,15,..,0,0,0,0,0,..,22,0,22,0,22,..,28,0,28,0,28,..,4,0,4,0,4,..,44,3,50,0,47,..,11
10902,5454,..,..,..,..,5454,..,6,0,6,0,6,..,3,0,3,0,3,..,17,0,21,3,24,..,0,7,5,0,5,..,0,4,4,0,4,..,0,0,0,0,0,..,3,6,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,8,3,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,4,4,5,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,15,4,20,0,24,..,77,9,87,5,85,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
10903,18496,..,..,..,..,18496,..,23,0,23,0,23,..,10,0,13,0,15,..,4,0,4,0,4,..,21,10,28,0,28,..,22,34,60,0,60,..,3,0,4,0,4,..,46,40,90,0,90,..,3,0,3,0,3,..,16,0,16,0,15,..,13,0,13,0,13,..,17,0,17,0,17,..,17,0,19,0,19,..,7,0,7,0,7,..,3,3,7,0,7,..,14,0,11,0,11,..,16,0,18,0,18,..,3,6,8,0,8,..,18,0,18,0,18,..,60,8,66,0,66,..,64,4,65,0,69,..,5,0,3,0,3,..,14,7,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,16,3,12,..,0,0,0,0,0,..,17,0,15,0,15,..,6
11001,15411,..,..,..,..,15411,..,18,0,18,0,18,..,133,30,166,0,166,..,9,0,14,0,14,..,23,5,31,0,31,..,92,56,150,3,147,..,11,8,25,0,25,..,130,67,200,3,204,..,0,0,0,0,0,..,11,0,11,0,11,..,34,0,34,0,31,..,59,0,60,0,60,..,21,0,24,0,24,..,27,0,35,0,35,..,29,0,29,0,29,..,28,0,28,0,28,..,13,3,16,0,16,..,20,0,20,0,20,..,76,5,79,0,84,..,196,9,204,0,206,..,10,0,14,0,17,..,12,0,12,0,12,..,9,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,27,0,27,0,27,..,8,0,8,0,8,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,3,16,..,17,0,17,0,17,..,16,0,16,0,23,..,13
11002,16564,..,..,..,..,16564,..,18,0,18,0,18,..,9,0,14,0,14,..,11,0,11,0,11,..,0,4,8,0,8,..,6,8,16,0,16,..,0,0,0,0,0,..,12,15,27,0,27,..,0,0,0,0,0,..,13,0,13,0,12,..,8,0,8,0,9,..,32,3,28,0,28,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,6,0,6,..,29,0,31,0,31,..,36,6,43,0,43,..,11,0,14,0,14,..,5,8,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,23,0,23,..,3,0,3,0,3,..,40,3,47,0,50,..,0
11003,11039,..,..,..,..,11039,..,25,0,27,0,27,..,0,0,0,0,4,..,12,0,18,0,18,..,19,8,24,0,20,..,8,8,17,0,14,..,0,0,0,0,0,..,21,14,34,3,40,..,3,0,3,0,3,..,5,0,5,0,5,..,9,0,9,0,9,..,8,3,15,0,15,..,3,0,3,0,3,..,3,0,6,0,6,..,12,4,16,0,16,..,7,0,7,0,7,..,5,0,5,0,5,..,3,0,3,0,3,..,11,0,14,0,14,..,48,8,52,0,52,..,11,0,9,0,9,..,4,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,9,3,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,16,0,16,..,5
