SA3_CODE_2016,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
10102,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,331,35,9,0,379,3,3,5,380,31,0,415,39,6,0,0,42,0,0,0,44,14,0,58,0,3,0,0,3,0,0,0,3,0,0,3,370,39,9,0,422,3,3,8,430,37,0,470,94,7,0,0,103,0,0,0,103,9,0,109,45,5,0,0,53,0,0,0,55,7,0,57,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,139,17,0,0,160,0,0,0,157,11,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,142,17,0,0,161,0,0,0,163,13,0,173,10,3,0,0,17,0,0,0,19,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,156,18,0,0
10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,49,0,0,0,49,0,0,55,4,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,54,0,0,0,54,4,0,61,12,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0
10104,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,108,24,3,0,140,3,0,3,142,9,3,151,10,3,3,0,17,3,0,3,23,8,0,24,0,0,0,0,0,0,0,0,0,0,0,3,117,30,7,7,158,3,0,3,168,15,4,184,10,0,0,0,10,0,0,0,10,0,0,6,5,4,0,0,9,0,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,18,0,0,0,18,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,17,0,0,0,17,4,0,23,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0
10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,11,0,0,100,0,0,0,100,4,0,105,12,0,0,0,14,4,0,4,13,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,98,12,0,0,112,4,0,4,115,10,0,122,20,0,0,0,20,0,0,0,20,0,0,20,7,0,0,0,8,0,0,0,8,0,0,15,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,30,0,0,0,30,0,0,37,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,35,3,0,0,32,0,0,0,32,0,0,39,3,4,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0
10106,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5,125,11,6,3,147,0,0,0,145,6,0,155,15,3,3,0,18,0,0,0,18,6,0,26,0,0,0,0,0,0,0,0,0,0,0,3,142,14,5,3,172,0,0,0,167,15,0,183,26,3,0,0,32,0,0,0,32,0,0,32,23,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,0,0,7,50,7,0,3,55,0,0,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,3,55,0,0,0,55,0,0,55,6,0,0,0,3,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,3
10201,15,0,0,22,29,3,0,0,28,3,0,0,35,0,0,37,958,127,25,7,1122,23,3,22,1144,67,3,1208,143,17,3,3,170,3,0,3,169,43,0,214,0,0,0,0,0,0,0,0,0,0,3,3,1105,144,28,14,1288,23,3,28,1317,105,3,1428,216,23,3,0,242,6,0,6,246,20,0,268,180,35,3,0,221,4,3,9,236,17,0,249,4,3,5,0,10,0,0,0,10,0,0,10,0,0,0,0,3,0,0,0,3,3,0,3,400,61,11,5,479,10,3,13,496,39,0,534,6,0,0,0,6,0,0,0,6,0,0,9,9,0,0,0,11,0,0,0,11,0,0,10,15,0,0,0,14,0,0,0,14,0,0,18,417,61,13,5,492,10,3,13,508,40,3,551,64,12,12,0,87,3,0,3,86,33,0,123,0,0,0,0,0,0,0,0,0,0,0,0,480,70,23,5
10202,8,0,0,13,20,3,0,0,22,0,3,7,27,0,0,29,656,81,12,7,759,16,3,20,780,42,3,817,97,14,3,5,119,4,0,5,126,39,0,165,0,0,0,0,0,0,0,0,0,0,0,0,757,96,14,16,878,21,10,26,902,77,3,985,119,16,3,0,147,0,0,0,145,8,0,156,122,27,0,0,152,3,0,8,159,10,0,173,3,0,3,0,9,0,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,248,45,10,0,311,8,0,7,312,22,0,337,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,7,3,0,0,0,3,0,0,0,5,3,0,5,255,45,10,0,310,6,0,6,320,26,0,346,37,7,3,0,48,0,0,3,49,22,0,69,0,0,0,0,0,0,0,0,0,0,0,0,292,55,12,3
10301,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,162,14,0,0,175,4,0,6,181,6,0,183,18,3,0,0,26,3,3,7,29,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,176,16,0,0,194,4,3,7,206,8,0,215,26,0,0,0,27,0,0,0,28,0,0,26,17,3,0,0,25,0,0,0,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,3,0,0,49,0,0,0,52,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,49,0,0,0,52,3,0,57,5,0,0,0,10,0,0,0,10,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,55,7,0,0
10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,16,0,0,130,3,0,3,132,5,0,144,9,3,0,0,17,0,0,0,14,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,127,19,4,0,143,3,0,3,152,11,3,168,13,0,0,0,15,0,0,0,15,0,0,14,8,0,0,0,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,0,0,0,19,0,0,0,19,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,19,3,3,29,4,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
10303,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,92,9,4,3,107,3,0,3,112,10,0,123,16,0,0,0,17,0,0,0,19,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,104,12,4,3,125,7,0,7,131,17,0,150,16,0,0,0,16,0,0,0,17,0,0,17,8,3,0,0,7,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,28,0,0,0,24,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,26,0,0,0,30,0,0,27,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0
