SA2_MAINCODE_2016,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3
107031136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,0,0,20,11,0,0,0,0,11,3,0,0,0,0,3,35,9,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0
107031137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0
107031138,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,5,0,0,0,0,7,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,0
107031139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,18,6,0,0,0,0,8,0,0,0,0,0,0,22,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,17,3
107031140,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,19,3,0,0,0,19,5,3,0,0,0,12,0,0,0,0,0,0,34,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,3
107031141,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,15,12,0,0,0,0,10,0,0,0,0,0,0,25,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,0,3,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
107031142,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,20,3,0,0,0,22,7,0,0,0,0,7,0,0,0,0,0,0,29,5,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,0
107031143,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,5,61,7,0,0,0,72,12,4,3,0,0,17,3,0,0,0,0,3,91,8,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,123,9,4,0,0,144,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,60,7
107041144,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,51,9,4,0,0,57,11,3,7,3,0,29,4,0,0,0,0,4,93,9,8,4,0,119,0,0,0,0,0,0,3,0,0,0,0,3,29,0,0,0,0,29,22,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,67,0,0,0,0,0,0,10,0,0,0,0,10,51,9,0,0,0,65,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,68,15,4,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,213,31,13,4,0,270,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,40,13
107041145,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,31,5,0,0,0,35,7,3,0,0,0,10,5,0,0,0,0,7,53,10,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,15,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,42,4
107041146,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,54,19,5,0,0,77,25,7,8,18,7,67,0,3,0,0,0,6,90,31,15,19,7,164,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,14,11,7,3,8,0,26,0,0,3,0,0,3,0,0,0,0,0,3,28,14,3,4,0,48,0,0,0,0,0,0,6,0,0,0,0,6,46,5,0,0,0,54,3,0,0,0,0,4,0,0,11,16,3,31,0,0,3,0,0,5,62,6,10,16,3,99,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,189,54,31,38,12,320,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,51,24
107041147,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,21,3,0,0,0,21,5,0,0,0,0,3,0,0,0,0,0,0,34,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,15,3
107041148,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,29,3,3,0,0,35,17,4,3,3,0,28,0,0,0,0,0,3,60,6,5,7,0,77,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,10,5,4,0,118,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,40,7
107041150,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,19,29,5,3,0,0,43,10,9,0,0,0,23,3,0,0,0,0,4,65,20,4,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,28,17,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,47,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,25,9,4,0,162,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,14,32,3
107041548,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,26,9,8,0,0,38,8,8,17,3,5,38,0,0,0,0,0,0,37,24,24,5,5,90,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,6,8,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,25,8,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,6,339,14,8,0,0,361,45,53,15,5,0,118,0,0,3,0,0,4,0,0,0,0,0,8,396,75,25,5,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,460,106,46,11,5,627,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,12,16,23
107041549,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,29,42,24,9,0,0,77,10,4,12,6,6,37,3,0,0,0,0,3,82,31,25,7,6,148,0,0,0,0,0,0,3,0,0,0,0,3,41,8,0,0,0,46,16,29,6,0,0,49,3,0,3,0,0,3,0,0,0,0,0,0,63,36,9,0,0,105,0,0,0,0,0,0,11,0,0,0,0,11,134,15,3,0,0,147,17,33,13,0,0,57,0,3,0,3,0,9,3,0,4,0,0,7,166,48,19,6,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,113,54,8,6,489,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,38,39
108011151,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,14,0,0,0,0,16,0,0,0,0,0,4,3,0,0,0,0,3,27,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,22,0
108011152,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,46,0,0,0,0,48,16,4,0,0,0,22,0,0,0,0,0,0,86,6,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,144,6,3,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,41,7
108011153,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,13,4,0,0,0,17,12,0,0,0,0,10,0,0,0,0,0,0,36,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,49,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,20,3
108011154,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,35,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,58,3,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,17,0
108021155,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,38,45,9,0,0,0,54,10,0,0,0,0,10,3,0,0,0,0,3,98,7,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,0,0,0,116,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,31,55,4
108021156,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,30,0,0,0,0,36,8,0,0,0,0,6,3,0,0,0,0,3,64,3,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,70,3,3,0,0,80,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,27,38,4
108021157,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,16,3,0,0,0,19,5,0,0,0,0,8,0,0,0,0,0,0,28,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,29,4
108021158,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,29,3,0,0,0,28,4,0,0,0,0,9,3,3,0,0,0,3,40,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,66,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,16,30,3
108021159,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,28,3,0,0,0,34,4,0,0,0,0,7,0,0,0,0,0,0,51,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0,0,63,0,0,0,0,0,0,3,0,0,0,0,4,17,0,0,0,0,21,41,0
