SA2_MAINCODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,7,0,0,3,0,3,0,0,0,0,0,0,21,0,0,0,4,5,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031124,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,5,0,0,0,0,0,14,4,3,6,8,0,0,0,0,0,0,0,0,33,4,3,16,13,8,0,0,0,0,0,0,0,50,4,0,3,7,0,0,0,0,0,0,0,0,23,12,3,5,29,13,7,9,0,0,0,0,3,76,3,5,4,9,12,0,0,0,0,0,0,0,32,6,0,6,7,3,4,3,0,0,0,0,3,39,3,0,3,14,9,14,6,0,0,0,0,0,52,0,0,0,4,4,9,7,0,0,0,0,0,28,0,0,0,3,5,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8
106031125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,7,12,7,10,9,3,3,0,0,0,0,0,0,46,6,4,11,21,11,11,0,0,0,0,0,0,58,3,0,4,5,3,3,0,0,0,0,0,3,21,10,6,6,38,23,24,3,0,0,0,0,0,104,8,0,13,11,13,10,4,0,0,0,0,0,63,3,0,13,19,13,16,6,0,0,0,0,0,80,4,3,29,28,19,26,15,0,0,0,0,4,133,0,0,22,10,8,10,12,0,0,0,0,0,72,0,0,20,15,6,9,15,4,0,0,0,0,73,0,0,13,12,3,10,3,4,0,0,0,0,46,0,0,0,6,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,20,4
106041126,0,0,0,4,0,0,0,0,0,0,0,0,4,13,4,8,0,0,0,0,0,0,0,0,0,32,61,24,28,19,0,8,0,0,0,0,6,3,148,23,33,31,40,4,0,0,0,0,0,3,14,142,5,8,25,9,0,0,0,0,0,0,0,0,45,11,18,33,73,15,9,4,0,0,0,0,7,165,3,12,20,48,10,9,4,0,3,0,0,0,114,11,3,16,53,7,5,5,0,0,0,0,3,103,4,0,28,77,17,13,5,0,0,0,3,0,151,0,0,18,41,19,15,3,0,0,0,0,3,100,3,0,10,35,16,19,6,0,0,0,0,0,96,3,4,4,9,7,8,4,3,0,0,0,0,41,3,0,3,16,4,7,10,0,0,0,0,0,48,3,0,3,8,3,5,10,0,0,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,8,9,3,13,24,11
106041127,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,0,0,0,0,0,0,0,3,21,9,0,15,4,0,0,0,0,0,0,0,0,33,3,0,8,3,0,0,0,0,0,0,0,0,12,16,3,19,12,3,0,0,0,0,0,0,3,55,17,0,12,9,0,0,0,0,0,0,0,10,53,6,0,16,5,3,0,0,0,0,0,0,3,35,18,0,8,14,3,4,0,0,0,0,0,3,56,5,0,9,3,0,3,0,0,0,0,0,0,23,24,0,10,10,7,7,0,0,0,0,0,6,56,3,3,0,3,3,0,0,0,0,0,0,0,17,4,0,7,4,3,0,0,0,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,8,12,0
106041128,3,0,3,0,3,0,0,0,0,0,0,0,11,3,0,9,3,0,0,0,0,0,0,0,0,11,22,15,14,3,0,0,0,0,0,0,0,0,54,30,14,24,13,5,4,0,0,0,0,3,3,90,3,0,5,6,3,0,0,0,0,0,0,4,22,12,9,32,24,6,4,0,0,0,0,0,3,88,11,7,21,20,9,3,0,0,0,0,0,4,61,3,0,16,17,6,0,0,0,0,0,0,0,48,7,0,15,33,18,8,0,0,0,0,0,3,84,0,0,8,15,12,3,0,0,0,0,0,3,38,6,0,7,23,5,12,3,0,0,0,0,3,51,0,0,0,5,3,4,3,0,0,0,0,3,19,0,0,3,0,7,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,17,6
106041129,5,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,3,0,0,0,0,0,0,0,0,9,19,8,13,4,0,0,0,0,0,0,0,0,44,22,13,29,15,0,0,0,0,0,0,3,5,86,13,0,7,4,0,0,0,0,0,0,0,0,23,51,9,37,23,3,0,0,0,0,0,0,6,122,42,6,24,24,0,0,0,0,0,0,0,4,100,11,3,22,16,5,0,0,0,0,0,0,0,63,53,3,25,26,7,0,0,0,0,0,0,4,120,25,3,8,13,6,3,4,3,0,0,0,3,61,19,4,18,7,3,0,0,0,0,0,0,4,50,11,0,3,3,0,0,0,0,0,0,0,0,20,7,0,5,0,6,0,0,0,0,0,0,0,17,3,0,3,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,6,16,0
107011131,4,0,3,6,0,3,0,0,0,0,0,3,20,15,5,13,8,3,0,4,0,0,0,0,3,38,84,44,46,13,13,3,0,0,0,0,0,11,217,29,47,61,45,23,16,0,0,0,0,0,7,231,12,10,50,18,7,0,0,0,0,0,0,3,100,13,15,78,77,46,37,8,3,0,0,0,0,285,10,10,20,46,32,23,8,0,0,0,0,0,152,3,0,15,40,36,39,10,0,0,0,5,3,144,11,6,22,46,47,47,13,3,0,0,0,4,199,4,0,4,20,23,26,9,0,0,0,0,0,90,6,0,6,12,28,24,13,0,0,0,0,3,98,3,0,0,9,3,9,4,0,0,0,0,4,30,0,0,3,0,5,9,12,4,0,0,0,0,29,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,3,4,0,7,21,29,33
107011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,3,3,17,4,0,0,0,0,0,33,3,0,0,3,3,6,0,0,0,0,0,0,24,0,0,4,3,3,9,0,0,0,0,0,0,25,3,0,3,0,3,26,15,0,0,0,0,0,44,0,0,0,3,4,12,8,0,0,0,0,0,30,3,0,0,0,5,18,6,4,0,0,0,0,32,0,0,0,0,0,8,4,0,0,0,0,0,14,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,3,0,0,3,0,0,0,0,0,0,0,0,10,15,0,7,0,0,0,0,0,0,0,0,0,25,84,20,14,8,6,3,3,0,0,0,6,16,158,41,29,15,27,9,14,0,0,0,0,3,5,144,8,15,47,13,4,3,0,0,0,0,0,9,100,9,16,49,31,22,19,5,0,0,0,4,3,160,5,3,12,29,15,14,0,0,0,0,0,3,73,0,4,8,10,20,15,10,0,0,0,0,0,71,8,0,12,34,19,25,3,6,0,0,0,0,104,3,0,3,4,9,19,3,4,0,0,0,0,47,3,0,5,10,14,8,5,8,0,0,0,4,47,3,0,0,0,3,3,3,0,0,0,0,0,18,0,0,0,0,0,0,3,3,3,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,12,5
107011545,3,0,3,3,0,0,0,0,0,0,0,0,14,15,6,3,3,0,0,0,0,0,0,0,3,30,98,31,29,19,6,3,0,0,0,0,6,12,213,48,42,33,33,9,12,0,0,0,0,3,6,184,11,13,56,19,4,3,3,0,0,0,0,4,115,10,23,56,58,34,18,3,0,0,0,0,10,215,10,3,13,35,19,10,0,0,0,0,0,0,93,10,0,13,23,15,17,0,0,0,0,0,5,79,3,3,15,32,28,21,7,0,0,0,0,0,108,3,0,0,16,14,10,3,0,0,0,0,0,47,4,0,4,13,15,9,5,0,0,0,0,0,48,0,0,3,3,4,3,0,0,0,0,0,0,9,0,0,3,3,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,16,26,17
107011546,5,0,3,4,5,0,0,0,0,0,0,0,18,25,11,13,0,0,0,0,0,0,0,0,3,51,161,46,55,22,3,3,0,0,0,0,9,17,318,56,44,62,23,13,4,0,0,0,0,7,3,208,3,4,39,20,9,4,0,0,0,0,3,6,83,20,25,66,56,25,16,0,0,0,0,3,3,202,6,0,26,21,8,5,0,0,0,0,0,3,77,0,0,24,22,17,10,0,3,0,0,0,7,77,4,0,17,29,19,15,5,0,0,0,0,0,84,6,0,10,15,11,3,0,0,0,0,0,0,38,7,0,7,8,7,3,0,0,0,0,0,0,28,3,0,0,0,6,0,0,0,0,0,0,0,14,3,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,14,12
107011547,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,16,0,24,7,0,0,0,0,0,0,0,0,65,8,3,26,9,6,3,0,0,0,0,0,0,55,3,3,9,7,0,0,0,0,0,0,0,0,28,4,3,14,15,8,4,0,0,0,0,0,0,51,3,0,5,11,6,9,0,0,0,0,0,0,35,3,3,3,5,7,9,0,0,0,0,0,3,28,3,0,4,14,11,13,3,0,0,0,0,0,39,0,0,0,3,3,5,0,0,0,0,0,0,16,0,0,0,0,3,8,4,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,5,11,3,0,0,0,0,0,3,0,38,8,8,11,10,9,10,3,0,0,0,0,0,53,4,0,7,3,8,0,0,0,0,0,0,0,22,3,7,13,22,17,31,3,0,0,0,0,0,98,4,0,3,15,9,28,8,0,0,0,0,0,63,4,0,0,4,4,17,3,3,0,0,0,6,41,3,0,3,8,9,33,13,0,0,0,0,0,76,0,0,0,9,13,27,14,0,0,0,0,0,61,4,0,0,6,8,23,11,0,0,0,0,0,55,0,0,0,0,4,8,11,0,0,0,0,0,27,0,0,0,0,0,5,10,0,0,0,0,0,16,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,5
107031137,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,3,0,0,0,0,0,0,0,0,15,26,6,6,5,3,4,0,0,0,0,0,0,54,12,15,15,10,6,9,0,0,0,0,0,0,78,0,4,9,3,0,0,0,0,0,0,0,3,28,4,0,23,35,37,16,3,0,0,0,0,0,114,0,0,9,16,17,10,3,0,0,0,0,0,63,4,3,3,13,21,23,0,0,0,0,0,0,66,3,0,3,20,17,31,9,0,0,0,0,0,81,0,0,0,10,12,16,0,0,0,0,0,0,41,0,0,0,7,8,11,5,0,0,0,0,0,35,0,0,0,0,7,4,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,3
107031138,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,10,12,0,5,10,4,8,3,0,0,0,0,3,49,3,0,13,21,6,13,4,0,0,0,0,3,68,0,0,3,4,0,0,7,0,0,0,0,0,19,5,0,10,21,15,26,12,0,0,0,0,0,90,3,0,3,10,5,16,8,0,0,0,0,0,54,0,0,3,17,11,18,13,3,0,0,0,0,57,8,0,0,11,18,38,15,0,0,0,3,0,93,3,0,0,6,3,20,14,6,0,0,0,0,51,0,0,0,5,5,16,23,3,0,0,0,0,55,0,0,0,0,0,3,13,0,0,0,0,0,18,0,0,0,0,0,3,13,3,0,0,3,0,20,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4
107031139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,4,3,0,0,0,0,0,0,14,6,0,3,7,5,8,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,10,10,11,0,0,0,0,0,48,0,0,3,0,10,9,3,0,0,0,0,0,23,0,0,0,0,5,4,6,0,0,0,0,0,23,0,0,0,6,3,16,15,0,0,0,0,0,49,0,0,0,0,0,13,12,0,0,0,0,0,38,3,0,0,3,0,14,13,0,0,0,0,0,33,0,0,0,0,0,3,8,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031140,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,0,0,0,0,0,0,0,0,12,8,7,9,4,0,3,0,0,0,0,0,0,40,3,0,3,3,3,0,3,0,0,0,0,0,10,8,0,8,6,4,15,3,0,0,0,0,0,46,5,0,3,3,6,13,3,0,0,0,0,3,41,5,0,5,8,0,3,8,0,0,0,0,0,33,4,0,0,13,13,14,13,0,0,0,0,0,59,3,0,0,3,10,13,4,0,0,0,0,0,32,3,0,3,3,3,6,15,3,0,0,0,0,32,0,0,0,3,0,4,0,0,0,0,0,0,15,0,0,0,0,3,4,3,4,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3
107031141,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,0,0,0,15,34,10,3,3,3,8,4,0,0,0,0,3,70,11,6,12,6,5,7,4,0,0,0,0,3,59,0,5,20,3,0,6,0,0,0,0,0,0,40,7,0,14,9,16,32,19,3,0,0,5,3,109,0,0,3,6,9,24,14,0,0,0,0,0,74,3,0,0,7,10,33,24,0,0,0,0,0,78,3,0,3,8,13,26,27,6,0,0,0,0,92,3,3,3,0,8,17,16,10,0,0,0,0,70,0,3,0,6,3,34,43,4,0,0,3,0,97,3,0,0,0,0,11,19,9,0,0,0,0,39,4,0,0,0,0,12,16,11,0,0,0,0,42,0,0,0,0,0,3,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,3
107031142,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,3,3,0,0,0,0,0,0,14,25,10,6,4,3,9,0,0,0,0,3,0,68,10,12,20,21,11,20,3,0,0,0,0,0,100,3,0,21,6,6,4,0,0,0,0,0,0,47,3,3,12,32,27,37,4,0,0,0,0,3,121,0,0,3,20,9,28,3,0,0,0,0,0,66,3,0,4,16,21,16,4,0,0,0,0,0,63,4,0,7,15,18,47,9,0,0,0,0,0,104,3,0,4,4,10,15,3,0,0,0,0,0,35,0,0,0,6,7,17,6,0,0,0,0,0,43,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,3,4,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,10
107031143,3,3,6,3,3,0,3,0,0,0,0,4,24,15,6,6,5,3,4,0,0,0,0,0,4,42,130,40,58,36,22,7,0,0,0,0,5,11,313,64,67,82,71,29,30,0,0,0,0,5,12,357,14,20,107,20,18,10,0,0,0,0,0,8,199,19,23,124,109,70,72,8,3,0,0,3,15,438,6,7,44,64,45,35,5,0,0,0,0,3,210,5,4,29,38,47,34,5,0,0,0,3,4,173,10,0,24,55,56,65,9,0,0,0,0,3,219,6,0,9,19,43,26,7,0,0,0,0,0,111,0,0,6,21,32,31,9,0,0,0,0,0,107,0,0,0,3,4,14,7,0,0,0,0,0,28,0,0,0,4,6,0,3,4,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,34,36
107041144,3,0,3,4,7,15,4,0,0,0,0,6,48,13,7,4,6,3,6,0,0,0,0,5,3,53,155,32,41,27,5,10,4,0,0,0,8,8,296,55,22,60,43,8,22,17,0,0,0,0,11,239,13,12,56,20,11,3,3,0,0,0,0,4,121,14,16,59,69,28,58,18,0,0,0,0,8,270,3,5,20,37,30,31,8,0,0,0,0,0,134,0,5,14,34,28,38,12,3,0,0,0,4,148,9,3,18,33,49,68,31,3,0,0,0,3,204,4,0,7,17,21,37,27,3,6,0,0,0,124,4,0,3,12,7,37,36,4,0,0,0,0,105,4,0,0,4,7,30,15,9,0,0,0,0,64,3,0,0,0,3,8,18,3,0,0,0,0,42,0,0,0,3,0,3,3,4,3,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,3,9,3,8,12,24
107041145,0,3,5,3,3,0,5,0,0,0,0,0,19,21,4,17,8,3,4,0,0,0,0,0,5,60,138,46,65,37,10,10,0,0,0,0,5,8,325,50,62,82,64,21,23,9,0,0,0,3,5,312,5,13,76,22,5,6,3,0,0,0,0,3,133,24,28,120,98,41,39,7,0,0,0,4,13,375,4,4,35,48,33,32,9,0,0,0,0,3,166,6,3,33,44,27,44,10,0,0,0,0,0,166,12,0,26,59,47,54,20,4,0,0,0,8,218,3,0,6,25,21,44,19,0,0,0,0,0,115,4,0,6,19,23,34,30,4,3,0,0,0,126,0,0,0,3,15,12,14,0,0,0,0,0,43,3,0,3,7,6,7,5,3,0,0,0,0,28,3,0,0,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,16,30,12
107041146,0,3,21,18,10,14,12,3,0,4,0,6,89,7,0,9,3,0,7,4,0,0,0,0,5,37,46,14,37,13,4,4,4,5,0,0,0,4,125,12,24,66,33,10,8,0,0,0,0,4,6,166,7,0,16,16,4,7,4,0,0,0,0,0,67,17,12,34,54,29,25,11,3,0,0,0,9,189,3,3,19,36,11,12,8,3,0,0,0,0,98,9,0,26,23,9,19,14,0,0,0,0,0,109,4,3,18,33,23,34,32,9,0,4,3,0,173,3,0,6,15,14,27,21,0,0,0,0,0,93,0,0,3,5,13,40,27,16,0,0,0,0,102,3,0,0,4,7,13,15,4,0,0,0,3,50,0,0,8,5,0,5,12,8,0,0,0,0,30,0,0,0,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,11,10,10
107041147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,3,0,0,0,0,0,0,9,8,3,5,4,3,5,5,0,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,12,3,0,11,4,11,13,9,0,0,0,0,0,56,0,0,0,3,3,9,8,3,0,0,0,0,35,5,0,0,0,3,10,16,3,0,0,0,0,36,3,0,0,0,4,14,27,6,0,0,0,0,57,0,0,0,5,7,5,19,4,0,0,0,0,36,0,0,0,0,7,14,14,15,0,0,0,0,47,0,0,0,0,0,3,14,3,0,0,0,0,22,0,0,0,0,0,0,4,7,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,5
107041148,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,0,0,8,7,8,3,11,3,3,3,0,0,0,0,4,41,10,8,9,14,11,11,5,3,0,0,0,0,65,3,0,3,0,3,3,3,0,0,0,0,0,16,8,0,10,17,6,21,22,0,0,0,0,3,86,7,3,3,14,10,6,7,3,0,0,0,4,52,0,0,4,5,10,19,19,5,3,0,0,0,62,0,0,4,13,11,20,26,15,4,0,0,0,96,3,0,3,6,9,14,22,7,0,0,0,0,62,0,0,0,7,5,19,37,33,5,0,0,3,103,5,0,0,0,0,7,12,12,0,0,0,0,35,3,0,0,0,3,9,18,7,6,0,0,0,44,0,0,0,0,0,3,10,6,6,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,5
