SA2_MAINCODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
107031140,0,0,0,0,0,3,3,0,3,0,0,8,74,29,22,3,0,124,337,150,153,49,17,703,265,131,220,138,65,811,9,3,0,4,3,12,689,309,391,191,86,1665,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,7,3,8,0,0,15,5,0,0,0,0,10,0,0,0,0,0,0,22,6,8,0,0,38,0,0,0,0,0,0,6,0,0,0,0,6,21,0,0,0,0,19,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,746,320,398,193,90,1745,0,0,0,0,0,0,9,0,0,0,0,14,71,19,8,3,3,110,416,121
107031141,0,0,0,0,0,0,0,0,0,0,0,3,48,11,8,3,0,77,374,184,185,54,13,809,415,309,554,272,119,1660,11,0,3,5,0,16,848,505,752,334,127,2566,0,0,0,0,0,0,0,0,0,0,0,0,96,18,5,0,0,120,127,49,40,12,3,226,11,14,13,3,5,51,4,0,0,0,0,5,236,81,60,21,7,406,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,26,4,7,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,33,11,3,0,0,43,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,3,0,11,5,4,7,3,0,21,1127,595,824,357,136,3041,3,0,0,0,0,4,0,0,0,0,0,0,45,13,3,0,0,67,441,188
107031142,0,0,0,0,0,3,7,0,0,0,0,13,84,31,3,3,0,117,519,247,290,73,15,1153,210,192,333,172,70,975,12,5,4,0,0,30,839,473,628,255,89,2289,0,0,0,0,0,0,6,0,0,0,0,6,84,16,3,0,0,105,70,37,19,5,0,124,3,5,0,0,0,9,0,3,0,0,0,8,166,54,23,3,0,252,0,0,0,0,0,0,3,0,0,0,0,3,22,4,0,0,0,33,4,9,3,0,0,16,3,0,3,0,0,7,3,0,0,0,0,5,33,18,11,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,1039,546,664,264,93,2608,0,0,0,0,0,0,8,0,0,0,0,6,96,22,3,3,0,125,521,273
107031143,0,0,0,0,0,0,15,3,0,0,0,14,133,32,19,3,0,185,1513,822,643,216,58,3249,363,318,348,262,145,1426,36,11,7,11,7,75,2052,1189,1020,488,210,4958,0,0,0,0,0,0,0,0,0,0,0,0,70,15,3,0,0,95,48,25,13,0,0,99,0,5,3,6,0,13,6,0,0,0,0,6,130,42,17,8,0,209,0,0,0,0,0,0,10,4,0,0,0,16,140,31,12,0,0,184,21,24,18,3,0,65,3,0,4,0,0,6,4,0,3,0,0,6,186,57,30,6,0,278,0,0,0,0,0,0,12,0,0,0,0,12,63,3,0,0,0,70,4,3,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,81,8,0,3,0,95,0,0,0,0,0,0,2452,1295,1064,513,219,5542,0,0,0,0,0,0,17,4,3,0,0,19,143,40,11,4,0,201,1474,747
107041144,0,0,0,0,0,0,4,3,0,0,0,12,312,85,42,3,5,444,926,466,487,138,35,2053,424,268,445,288,109,1532,23,7,5,7,0,41,1693,830,975,438,142,4082,0,0,0,0,0,0,3,0,0,0,0,3,162,43,25,3,0,226,127,73,36,9,4,240,6,3,5,4,5,20,3,0,0,0,0,5,302,117,67,15,11,502,0,0,0,0,0,0,30,0,0,0,0,28,129,27,8,3,0,169,47,27,11,0,0,89,0,3,4,5,0,12,6,0,0,0,0,8,212,58,23,9,0,305,0,0,0,0,0,0,0,0,0,0,0,0,30,5,3,0,0,32,12,3,0,0,0,19,3,4,0,0,0,8,0,0,0,0,0,0,47,14,5,3,0,65,0,0,0,0,0,0,2250,1011,1075,459,154,4953,3,0,0,0,0,0,7,4,0,0,0,11,300,85,46,3,5,434,964,481
107041145,0,0,0,0,0,0,5,0,0,0,0,10,210,67,29,3,0,309,721,372,399,113,37,1640,213,175,264,167,84,895,14,3,4,0,0,27,1161,619,689,282,119,2875,0,0,0,0,0,0,6,0,0,0,0,4,177,46,15,0,0,238,202,110,75,22,14,428,13,16,14,3,17,58,4,4,0,0,0,7,396,178,108,29,33,738,0,0,0,0,0,0,25,0,0,0,0,25,258,72,13,3,0,344,41,18,19,5,0,83,3,0,3,0,0,9,3,3,0,0,0,6,337,95,34,8,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,1904,893,834,320,157,4099,3,0,0,0,0,3,5,0,0,3,0,7,188,67,25,7,0,294,705,362
107041146,0,0,0,0,0,0,8,0,3,0,0,11,156,55,28,3,0,242,1138,517,493,111,24,2277,529,356,589,337,148,1959,20,7,7,3,0,36,1850,935,1109,461,174,4531,0,0,0,0,0,0,5,0,0,0,0,5,62,14,3,0,0,82,105,41,25,9,0,183,6,7,3,3,0,21,0,0,0,0,0,3,183,59,35,11,3,292,3,0,0,0,0,4,20,0,0,0,0,21,106,29,21,8,0,162,27,17,9,3,3,60,3,3,0,0,0,11,3,0,0,0,0,5,158,54,32,9,3,262,0,0,0,0,0,0,11,0,0,0,0,16,22,3,0,0,0,29,4,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,39,9,4,0,0,52,0,0,0,0,0,3,2236,1061,1175,491,178,5142,0,0,4,0,0,3,8,5,0,0,0,13,153,50,16,7,0,225,1054,478
107041147,0,0,0,0,0,0,9,4,0,0,0,10,74,34,20,3,0,133,323,243,305,64,19,943,143,152,275,209,90,863,8,7,3,3,0,19,551,433,601,274,106,1967,0,0,0,0,0,0,0,0,0,0,0,0,39,11,5,0,0,50,15,8,6,0,4,41,0,3,3,0,0,3,0,0,0,0,0,0,60,22,12,5,4,95,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,628,460,614,277,108,2094,0,0,0,0,0,0,6,0,0,0,0,9,91,23,30,0,0,142,302,235
107041148,0,0,0,0,0,0,16,4,0,0,0,20,191,66,42,3,0,299,476,256,295,69,16,1117,210,173,271,172,70,900,5,3,3,3,3,17,908,504,611,246,94,2358,0,0,0,0,0,0,4,0,0,0,0,4,63,11,8,0,0,83,70,40,23,7,0,142,3,0,3,0,0,7,3,0,0,0,0,3,143,53,32,10,0,237,0,0,0,0,0,0,4,0,0,0,0,11,44,17,0,0,0,60,22,11,7,0,0,36,3,0,0,0,0,7,4,0,0,0,0,4,76,24,11,0,0,122,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,12,7,0,0,0,18,0,0,0,0,0,0,1130,589,655,260,95,2730,0,0,0,0,0,0,13,0,6,0,0,23,156,58,38,9,0,253,482,264
107041150,0,0,0,0,0,0,10,3,0,0,0,20,224,74,41,4,0,341,873,422,437,114,35,1875,295,299,482,327,117,1511,15,3,0,0,0,26,1418,799,956,445,147,3770,0,0,0,0,0,4,8,0,0,0,0,5,165,45,4,0,0,215,168,101,80,13,0,370,8,4,13,6,3,48,3,4,0,0,0,8,353,161,106,20,3,643,0,0,0,0,0,0,16,3,0,0,0,17,115,26,3,0,0,145,50,18,14,0,0,82,0,0,0,0,0,3,4,0,0,0,0,7,182,50,21,5,0,257,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1966,1003,1086,469,155,4678,0,0,0,0,0,0,4,3,0,0,0,6,208,62,42,8,0,322,882,456
107041548,0,0,0,0,0,0,0,0,0,0,0,4,61,14,11,0,0,87,106,47,37,14,5,215,28,25,32,24,15,119,0,0,0,0,0,0,195,85,82,36,21,421,0,0,0,0,0,0,0,0,0,0,0,0,27,4,5,0,0,37,31,16,11,0,0,67,0,3,0,0,0,11,0,0,0,0,0,0,66,25,22,4,0,116,4,0,0,0,0,4,59,4,0,0,0,67,701,154,46,10,3,914,319,110,73,10,3,523,12,4,12,3,3,40,12,4,4,0,0,23,1114,285,132,22,5,1557,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,3,0,0,0,5,0,0,3,4,0,10,0,0,0,0,0,0,9,5,3,3,0,21,3,0,0,0,0,3,1386,404,234,64,30,2117,0,0,0,0,0,0,0,0,0,0,0,4,33,21,12,0,0,68,94,55
107041549,0,0,0,0,0,0,4,4,4,0,0,12,221,66,29,9,0,322,493,295,287,82,27,1187,183,123,191,150,52,696,23,3,3,0,0,30,926,483,512,236,84,2242,0,0,0,0,0,0,4,0,0,0,0,4,105,31,9,0,0,149,119,54,45,18,14,247,0,4,3,4,0,11,7,0,4,0,0,10,238,92,60,21,14,424,0,0,0,0,0,0,38,5,3,0,0,46,288,85,52,10,3,434,79,46,37,9,0,168,12,5,5,4,4,31,9,0,0,0,0,11,428,137,102,22,9,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,1594,718,676,278,105,3370,3,0,0,0,0,0,20,0,0,0,0,21,194,60,29,9,5,298,519,305
108011151,0,0,0,0,0,0,13,0,0,0,0,10,95,29,9,0,6,140,314,132,103,43,6,595,109,46,75,67,28,327,9,0,0,0,0,7,538,209,185,113,39,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,6,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,3,0,0,4,3,0,0,0,0,3,6,3,0,0,0,9,3,3,0,0,0,6,0,3,0,3,0,3,0,0,0,0,0,0,9,10,5,3,0,23,0,0,0,0,0,0,566,220,193,110,42,1133,0,3,0,0,0,6,15,0,0,0,0,18,113,30,19,0,0,165,334,136
108011152,0,0,0,0,0,0,3,0,0,0,0,7,143,27,15,3,0,191,1005,301,241,82,18,1655,523,163,241,149,54,1139,20,3,3,0,0,31,1695,499,503,237,75,3012,0,0,0,0,0,0,3,0,0,0,0,3,125,22,3,0,0,160,239,51,30,4,0,327,3,4,3,0,0,11,7,0,0,0,0,11,380,80,43,5,0,508,0,0,0,0,0,0,11,0,0,0,0,11,103,14,9,0,0,126,37,10,4,0,0,57,0,3,0,0,3,7,8,3,0,0,0,5,158,28,13,0,3,207,0,0,0,0,0,0,14,0,0,0,0,14,15,0,0,0,0,15,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,34,4,0,0,0,36,0,0,0,0,0,0,2266,616,557,248,83,3769,0,0,0,0,0,0,4,0,0,0,0,4,134,33,13,5,0,178,992,259
108011153,5,0,0,0,0,9,15,0,3,0,0,18,125,30,21,0,4,172,405,139,132,43,17,735,234,91,108,80,49,561,6,0,0,0,4,13,785,258,260,123,70,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,10,6,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,13,3,3,0,0,15,3,0,0,0,0,3,11,0,0,0,0,15,21,0,0,0,0,21,5,0,3,4,0,12,0,0,0,0,0,3,0,0,0,0,0,0,39,4,4,3,0,53,0,0,0,0,0,0,849,269,271,125,75,1585,3,0,0,0,0,3,12,0,0,0,0,22,112,31,16,0,0,163,373,142
108011154,0,0,0,0,0,0,3,0,0,0,0,3,93,17,3,4,0,118,426,105,73,25,9,632,145,55,51,40,14,306,8,3,0,0,0,13,670,181,124,70,22,1071,0,0,0,0,0,0,0,0,0,0,0,0,77,11,0,0,0,90,131,25,13,4,0,172,0,0,6,0,0,5,3,0,0,0,0,0,211,40,17,4,0,276,0,0,0,0,0,0,4,0,0,0,0,4,100,11,0,0,0,121,24,8,5,4,0,40,0,0,0,0,0,3,4,0,0,0,0,4,139,22,7,6,0,176,0,0,0,0,0,0,14,0,0,0,0,14,23,0,0,0,0,31,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,49,0,3,0,0,51,0,0,0,0,0,0,1067,240,151,80,24,1569,0,0,0,0,0,0,3,0,0,0,0,3,71,9,7,3,0,86,409,83
108021155,0,0,0,0,0,3,11,5,0,0,0,19,245,77,40,16,9,383,915,397,327,146,60,1836,306,210,217,161,108,1011,23,8,11,10,0,55,1501,702,597,327,177,3308,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,13,8,8,5,3,0,23,0,0,0,0,0,3,0,0,0,0,0,0,18,6,4,3,0,37,0,0,0,0,0,0,5,0,0,0,0,5,46,12,3,0,0,56,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,52,11,5,0,0,69,3,0,0,0,0,6,3,3,0,3,0,10,10,3,0,0,0,8,7,4,3,0,0,10,0,0,0,3,0,3,0,0,0,0,0,3,26,7,3,7,0,37,0,0,0,0,0,0,1594,731,612,338,178,3452,0,3,0,0,0,3,22,3,0,0,0,25,215,55,37,24,6,331,881,435
108021156,9,0,0,0,0,14,49,5,7,0,0,61,284,79,31,7,5,409,634,256,219,91,30,1228,231,123,154,99,72,684,26,9,7,0,3,34,1232,473,419,197,114,2442,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,4,4,0,0,30,5,3,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,34,6,4,0,0,47,4,0,0,0,0,3,8,3,0,0,0,12,13,0,3,0,0,18,5,3,0,0,0,11,4,0,3,0,0,13,0,0,0,0,0,5,35,12,10,3,0,60,0,0,0,0,0,0,1306,494,434,207,114,2552,9,0,0,0,0,5,45,6,3,0,0,57,285,60,30,10,3,390,627,235
108021157,0,0,0,0,0,0,6,0,0,0,0,4,90,17,9,0,0,116,358,130,97,30,18,635,136,51,78,47,29,342,13,3,0,0,0,16,599,195,185,84,48,1115,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,5,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,12,9,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,16,0,3,0,0,23,0,0,0,0,0,0,637,212,193,82,51,1175,0,0,0,0,0,7,8,6,0,0,0,11,104,19,3,3,0,128,342,121
108021158,0,0,0,0,0,0,4,0,0,0,0,4,162,39,14,0,0,209,443,161,108,36,8,758,155,81,101,48,29,415,4,0,3,0,0,10,769,283,224,85,40,1393,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,47,20,11,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,57,12,6,3,0,83,0,0,0,0,0,0,17,0,0,0,0,17,68,17,3,0,0,95,35,10,6,0,0,45,7,0,3,0,0,13,3,0,0,0,0,7,133,26,14,0,0,181,3,0,0,0,0,3,16,0,0,0,0,20,61,7,0,0,0,71,7,3,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,93,10,3,0,0,103,0,0,0,0,0,4,1056,336,248,91,42,1768,0,0,0,0,0,0,13,0,3,0,0,21,212,24,10,0,3,251,411,143
108021159,3,0,0,0,0,5,33,6,0,0,0,35,207,48,24,6,3,293,484,208,167,51,36,939,210,92,125,88,64,579,10,5,0,0,0,19,935,359,319,147,101,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,13,6,3,0,0,20,0,0,0,0,0,0,958,360,327,149,105,1901,3,0,0,0,0,4,37,3,0,0,0,48,218,44,26,8,6,293,558,179
108021160,3,0,0,0,0,3,5,0,0,0,0,5,79,23,7,0,0,103,436,99,111,34,3,684,161,58,57,38,14,335,10,0,3,0,0,9,689,181,174,73,19,1148,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,26,21,6,4,0,0,39,5,3,0,0,0,3,0,0,0,0,0,3,48,18,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,3,43,3,0,0,0,44,12,3,0,0,0,19,0,3,0,0,0,6,0,0,0,0,0,0,59,4,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,832,206,177,73,23,1313,0,0,0,0,0,0,3,0,0,0,0,3,110,17,7,0,0,131,470,124
108031161,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,9,24,3,12,4,0,41,10,4,4,0,0,21,0,0,0,0,0,0,32,15,17,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18,17,6,0,89,0,0,0,0,0,0,5,0,0,0,0,7,5,0,3,0,0,9,21,13
108041162,0,0,0,0,0,0,20,0,0,0,0,23,297,63,23,5,7,391,1248,338,304,79,25,1990,589,265,325,217,77,1462,13,3,4,3,0,28,2167,668,655,299,106,3895,0,0,0,0,0,0,7,0,0,0,0,7,101,4,0,0,0,115,58,14,5,0,0,70,3,0,3,0,0,9,0,0,0,0,0,0,166,19,3,0,0,195,0,0,0,0,0,0,6,0,0,0,0,6,50,7,3,0,0,62,14,11,3,0,0,32,4,0,0,0,0,10,6,0,0,0,0,6,83,23,7,0,0,112,8,0,0,0,0,6,27,3,0,0,0,33,81,4,0,0,0,81,14,0,3,0,0,18,3,0,0,0,0,8,4,0,0,0,0,4,133,8,7,0,0,149,3,0,0,0,0,3,2550,720,676,301,109,4354,4,0,0,0,0,3,27,3,0,0,0,25,306,62,27,8,0,407,1275,361
108041163,0,0,0,0,0,4,13,3,0,0,0,14,204,37,16,3,0,267,1625,526,542,135,38,2867,987,479,670,344,150,2636,33,7,7,0,0,45,2861,1061,1235,486,190,5830,0,0,0,0,0,0,8,0,0,0,0,8,285,32,0,0,0,319,253,81,28,7,3,374,14,5,5,5,0,28,9,0,0,0,0,10,570,112,36,16,4,735,0,0,0,0,0,0,14,0,0,0,0,15,246,46,10,0,0,303,102,33,12,0,0,147,9,0,3,0,0,10,3,0,0,0,0,5,370,86,21,4,3,486,0,0,0,0,0,0,10,0,0,0,0,12,24,0,0,0,0,29,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,54,0,0,0,3,0,3,3851,1263,1292,504,196,7108,0,0,0,0,0,0,10,4,3,0,0,15,202,35,14,3,0,251,1620,552
