region_id,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5
LGA10650,0,0,0,30,7,0,4,0,0,11,5,0,0,0,0,5,53,6,4,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,70,6,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,23,0,0,0,0,23,12,0,0,0,0,12,0,0,0,0,0,0,49,0,0,0
LGA10750,21,6,0,894,265,64,38,22,10,399,38,3,0,0,0,41,1235,142,62,31,10,1480,0,0,0,0,0,0,3,0,0,0,0,3,46,3,0,3,0,52,151,25,10,5,4,195,18,0,0,0,0,18,5,3,0,0,0,8,223,31,10,8,4,276,3,3,0,0,0,6,9,0,0,0,0,9,107,6,4,0,0,117,11,0,3,0,0,14,0,0,0,0,0,0,5,0,3,0,0,8,135,9,10,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,0,0,0,0,0,0,1608,185,82,39,14,1928,3,0,0,0,0,3,11,0,3,0,0,14,141,6,0,0,0,147,774,114,23,10,0,921,272,84,50,25,21,452,34,12,4,4,0,54,1235,216,80,39
LGA10800,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,15,3,0,0,0,18,12,3,0,0,0,15,0,0,0,0,0,0,37,6,0,0
LGA10850,0,0,0,18,0,3,0,0,0,3,0,0,0,0,0,0,32,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,40,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,19,3,0,0,0,22,9,0,0,0,0,9,0,0,0,0,0,0,34,3,0,0
LGA10900,11,5,0,369,104,17,28,7,0,156,8,0,0,0,0,8,611,52,43,12,0,718,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,8,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,56,43,12,0,764,3,0,0,0,0,3,9,0,0,0,0,9,147,8,0,0,0,155,312,44,7,0,0,363,119,28,13,6,3,169,12,6,0,0,0,18,602,86,20,6
LGA10950,3,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,29,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,21,0,0,0
LGA11000,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,16,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,10,0,0,0,0,10,0,3,0,0,0,3,20,3,0,0
LGA11050,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,16,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0
LGA11100,0,0,0,72,13,5,10,3,0,31,3,0,0,0,0,3,111,20,10,3,0,144,0,0,0,0,0,0,3,0,0,0,0,3,17,3,0,0,0,20,28,7,3,0,0,38,4,5,0,0,0,9,0,0,0,0,0,0,52,15,3,0,0,70,3,0,0,0,0,3,10,3,0,0,0,13,202,39,16,3,0,260,21,16,3,3,0,43,4,0,0,0,0,4,12,3,0,0,0,15,252,61,19,6,0,338,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,418,100,32,9,0,559,0,0,3,0,0,3,3,0,0,0,0,3,30,4,3,0,0,37,48,27,3,4,3,85,12,3,8,4,3,30,9,0,0,0,0,9,102,34,17,8
LGA11150,0,0,0,11,3,4,0,0,0,7,4,0,0,0,0,4,21,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,20,0,0,0
LGA11200,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,19,0,0,0
LGA11250,0,0,0,65,18,0,0,3,0,21,0,0,0,0,0,0,119,11,0,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,11,0,3,0,139,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,48,62,0,0,0,0,62,15,5,4,0,0,24,5,0,0,0,0,5,133,5,4,0
LGA11300,5,0,5,87,17,11,20,11,8,67,12,5,0,0,0,17,128,30,28,14,16,216,0,0,0,0,0,0,3,0,0,0,0,3,14,9,0,3,0,26,6,5,4,0,0,15,6,0,5,0,0,11,0,0,0,0,0,0,29,14,9,3,0,55,3,0,0,0,0,3,9,6,0,0,0,15,181,81,62,22,8,354,19,43,28,12,9,111,3,0,0,0,0,3,13,10,0,5,0,28,228,140,90,39,17,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,388,184,127,56,33,788,0,0,0,0,0,0,5,0,0,0,0,5,30,5,3,0,3,41,58,20,8,3,0,89,31,23,15,7,8,84,8,0,4,3,5,20,132,48,30,13
LGA11350,26,4,0,321,68,38,17,9,5,137,14,4,0,0,0,18,402,112,48,13,5,580,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,39,23,4,3,0,69,3,3,3,0,0,9,4,0,0,0,0,4,71,26,7,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,12,6,0,0,0,18,3,0,0,3,0,6,3,0,0,0,0,3,44,6,0,3,0,53,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,7,15,4,0,0,0,19,0,0,0,0,0,0,532,148,55,19,5,759,5,0,0,0,0,5,11,0,0,0,0,11,98,8,0,0,0,106,216,68,10,5,0,299,100,42,46,8,0,196,11,4,3,0,0,18,441,122,59,13
LGA11400,0,0,0,31,8,0,0,0,0,8,4,0,0,0,0,4,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,70,0,0,0,0,70,4,0,0,0,0,4,3,0,0,0,0,3,15,0,0,3,0,18,28,0,3,0,0,31,8,3,0,0,0,11,3,0,0,0,0,3,61,3,3,3
LGA11450,4,0,0,126,74,7,7,5,3,96,7,0,0,0,0,7,212,17,11,5,3,248,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,239,17,14,5,3,278,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,111,16,3,0,0,130,76,17,3,6,3,105,11,0,0,0,0,11,220,33,6,6
LGA11500,5,0,0,454,90,31,7,3,3,134,14,3,3,0,0,20,566,75,18,3,3,665,0,0,0,0,0,0,3,0,0,0,0,3,76,3,3,0,0,82,88,4,3,3,0,98,7,5,3,0,0,15,5,0,0,0,0,5,179,12,9,3,0,203,0,0,0,0,0,0,5,0,0,0,0,5,41,0,4,3,0,48,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,3,4,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,90,31,9,3,924,0,0,0,0,0,0,4,3,0,0,0,7,63,0,0,0,0,63,432,33,10,4,0,479,126,32,9,0,0,167,22,3,0,3,0,28,647,71,19,7
LGA11520,12,3,0,184,20,11,12,3,3,49,10,0,0,0,0,10,266,47,27,6,3,349,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,58,29,10,3,0,0,42,5,0,0,3,0,8,0,3,3,0,0,6,92,13,6,3,0,114,0,0,0,0,0,0,10,0,0,0,0,10,437,38,11,3,3,492,110,78,27,5,3,223,0,3,4,0,0,7,0,0,0,0,0,0,557,119,42,8,6,732,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,3,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,10,6,3,0,0,19,0,0,0,0,0,0,925,185,78,17,9,1214,0,0,0,0,0,0,3,0,0,0,0,3,54,8,3,0,0,65,86,41,3,0,0,130,35,23,14,11,0,83,6,3,3,0,3,15,184,75,23,11
LGA11550,5,3,5,219,48,23,13,11,6,101,7,5,4,3,0,19,335,70,25,17,11,458,0,0,0,0,0,0,0,0,0,0,0,0,73,7,4,3,0,87,25,11,3,3,0,42,0,0,0,0,0,0,7,0,0,0,0,7,105,18,7,6,0,136,4,0,0,0,0,4,24,0,0,3,0,27,544,79,41,16,3,683,28,10,10,3,0,51,4,0,0,0,0,4,25,9,0,0,0,34,629,98,51,22,3,803,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,10,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,3,3,3,16,0,0,0,0,0,0,1076,186,86,48,17,1413,3,0,0,0,0,3,7,0,0,0,0,7,125,4,0,0,0,129,128,46,12,6,7,199,35,13,26,14,6,94,17,5,0,0,3,25,315,68,38,20
LGA11600,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,0,21,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,17,3,0,0
LGA11700,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
LGA11720,5,0,0,178,32,5,0,0,0,37,8,3,0,0,0,11,311,18,5,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,18,5,0,0,365,3,0,0,0,0,3,6,0,0,0,0,6,111,4,0,3,0,118,184,17,0,0,0,201,51,7,5,0,3,66,8,5,0,0,0,13,363,33,5,3
LGA11730,0,0,0,167,62,6,6,0,0,74,9,3,0,3,0,15,331,29,9,3,0,372,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,45,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,416,33,9,3,0,461,0,0,0,0,0,0,9,0,0,0,0,9,97,0,0,0,0,97,206,13,5,0,0,224,59,18,10,0,0,87,6,0,0,0,0,6,377,31,15,0
LGA11750,0,0,0,25,5,0,0,0,3,8,0,0,0,0,0,0,37,6,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,7,3,0,0,0,10,5,0,0,0,0,5,29,3,0,0
LGA11800,13,3,0,306,89,24,14,0,0,127,11,0,0,0,0,11,462,67,31,3,0,563,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3,0,77,45,19,4,3,0,71,6,0,0,0,0,6,7,0,0,0,0,7,132,19,4,6,0,161,0,0,0,0,0,0,0,0,0,0,0,0,122,0,4,3,0,129,28,11,4,0,0,43,0,0,0,0,0,0,9,0,0,0,0,9,159,11,8,3,0,181,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,21,0,0,0,0,0,0,771,100,43,12,0,926,0,0,3,0,0,3,4,0,0,0,0,4,104,5,0,0,0,109,238,46,4,0,0,288,100,26,13,7,0,146,9,0,5,0,0,14,455,77,25,7
