region_id,C11_AP_45_49_NCB_2,C11_AP_45_49_NCB_3,C11_AP_45_49_NCB_4,C11_AP_45_49_NCB_5,C11_AP_45_49_NCB_6m,C11_AP_45_49_NCB_NS,C11_AP_45_49_Tot,C11_AP_50_54_NCB_0,C11_AP_50_54_NCB_1,C11_AP_50_54_NCB_2,C11_AP_50_54_NCB_3,C11_AP_50_54_NCB_4,C11_AP_50_54_NCB_5,C11_AP_50_54_NCB_6m,C11_AP_50_54_NCB_NS,C11_AP_50_54_Tot,C11_AP_55_59_NCB_0,C11_AP_55_59_NCB_1,C11_AP_55_59_NCB_2,C11_AP_55_59_NCB_3,C11_AP_55_59_NCB_4,C11_AP_55_59_NCB_5,C11_AP_55_59_NCB_6m,C11_AP_55_59_NCB_NS,C11_AP_55_59_Tot,C11_AP_60_64_NCB_0,C11_AP_60_64_NCB_1,C11_AP_60_64_NCB_2,C11_AP_60_64_NCB_3,C11_AP_60_64_NCB_4,C11_AP_60_64_NCB_5,C11_AP_60_64_NCB_6m,C11_AP_60_64_NCB_NS,C11_AP_60_64_Tot,C11_AP_65_69_NCB_0,C11_AP_65_69_NCB_1,C11_AP_65_69_NCB_2,C11_AP_65_69_NCB_3,C11_AP_65_69_NCB_4,C11_AP_65_69_NCB_5,C11_AP_65_69_NCB_6m,C11_AP_65_69_NCB_NS,C11_AP_65_69_Tot,C11_AP_70_74_NCB_0,C11_AP_70_74_NCB_1,C11_AP_70_74_NCB_2,C11_AP_70_74_NCB_3,C11_AP_70_74_NCB_4,C11_AP_70_74_NCB_5,C11_AP_70_74_NCB_6m,C11_AP_70_74_NCB_NS,C11_AP_70_74_Tot,C11_AP_75_79_NCB_0,C11_AP_75_79_NCB_1,C11_AP_75_79_NCB_2,C11_AP_75_79_NCB_3,C11_AP_75_79_NCB_4,C11_AP_75_79_NCB_5,C11_AP_75_79_NCB_6m,C11_AP_75_79_NCB_NS,C11_AP_75_79_Tot,C11_AP_80_84_NCB_0,C11_AP_80_84_NCB_1,C11_AP_80_84_NCB_2,C11_AP_80_84_NCB_3,C11_AP_80_84_NCB_4,C11_AP_80_84_NCB_5,C11_AP_80_84_NCB_6m,C11_AP_80_84_NCB_NS,C11_AP_80_84_Tot,C11_AP_85andover_N_c_b_0,C11_AP_85andover_N_c_b_1,C11_AP_85andover_N_c_b_2,C11_AP_85andover_N_c_b_3,C11_AP_85andover_N_c_b_4,C11_AP_85andover_N_c_b_5,C11_AP_85ov_N_c_b_6mor,C11_AP_85andover_N_c_b_NS,C11_AP_85_and_over_Tot,C11_AP_Tot_NCB_0,C11_AP_Tot_NCB_1,C11_AP_Tot_NCB_2,C11_AP_Tot_NCB_3,C11_AP_Tot_NCB_4,C11_AP_Tot_NCB_5,C11_AP_Tot_N_ch_b_6mor,C11_AP_Tot_NCB_NS,C11_AP_T_T
LGA16380,1004,580,228,69,35,78,2593,364,301,1044,656,239,66,34,80,2784,314,279,930,643,233,48,19,94,2560,309,244,1058,701,234,71,24,109,2750,290,232,945,691,287,86,48,110,2689,224,144,631,602,320,114,60,98,2193,190,130,481,424,277,132,99,116,1849,148,121,348,321,236,100,88,170,1532,186,151,336,279,157,57,63,315,1544,6826,3362,9318,6265,2709,857,540,1625,31502
LGA16400,893,497,205,53,37,91,2286,222,222,847,536,221,51,23,107,2229,217,191,795,606,205,52,14,103,2183,203,184,853,581,229,54,26,82,2212,170,145,728,515,227,67,31,118,2001,132,104,486,390,225,87,48,84,1556,87,70,270,313,190,82,62,94,1168,64,69,184,185,125,67,71,104,869,62,82,220,141,96,45,36,170,852,5895,2740,7816,5108,2166,703,449,1491,26368
LGA16470,548,308,104,24,11,66,1482,211,140,459,281,98,21,14,54,1278,146,102,363,266,104,33,15,52,1081,98,73,269,198,87,28,21,45,819,53,45,179,167,74,18,17,35,588,36,29,125,120,84,31,23,31,479,21,30,67,90,54,26,31,34,353,26,23,54,76,43,18,25,30,295,14,28,82,64,36,25,21,50,320,4959,1802,3837,2312,894,289,217,809,15119
LGA16550,1480,610,129,26,19,290,4270,825,631,1318,560,149,28,15,263,3789,684,541,1168,527,151,35,24,210,3340,552,450,1082,523,161,46,17,208,3039,340,294,819,466,176,48,26,187,2356,294,238,611,405,183,49,49,178,2007,237,179,459,346,177,70,54,160,1682,258,186,433,308,145,58,81,183,1652,273,269,466,267,163,65,69,235,1807,25060,6952,11815,5292,1710,472,386,4523,56210
LGA16610,247,177,93,31,22,22,762,74,72,267,212,83,24,12,35,779,69,59,252,215,97,33,15,33,773,78,51,225,221,87,43,14,34,753,55,54,185,203,97,28,20,25,667,46,36,108,143,95,47,42,33,550,30,24,82,105,91,44,59,33,468,28,32,62,70,53,40,31,34,350,33,34,59,66,33,26,46,67,364,1822,858,2312,1912,944,374,304,498,9024
LGA16650,1080,488,155,67,43,184,3219,620,533,971,465,156,52,50,181,3028,462,416,913,461,155,48,48,154,2657,357,346,940,475,175,57,29,145,2524,265,223,766,394,142,61,40,118,2009,196,167,640,375,148,52,57,104,1739,173,184,482,313,135,61,54,99,1501,140,157,347,213,122,59,67,120,1225,219,252,450,266,129,48,65,168,1597,14366,5994,10050,4754,1758,631,517,2845,40915
LGA16700,1447,531,124,22,8,138,3630,673,584,1247,577,144,42,17,144,3428,571,498,1043,525,151,44,32,134,2998,406,365,983,511,154,61,25,114,2619,294,200,730,400,155,51,25,86,1941,229,129,547,437,199,71,52,99,1763,151,130,416,360,192,81,63,116,1509,180,120,373,314,193,94,81,128,1483,206,179,330,304,157,83,80,318,1657,17677,6004,10740,5140,1683,582,402,2610,44838
LGA16900,1015,593,189,66,31,64,2406,166,210,918,553,208,66,18,67,2206,144,169,715,563,188,55,27,62,1923,115,119,666,483,159,55,16,54,1667,79,109,488,396,193,48,33,64,1410,80,84,354,329,189,71,44,74,1225,43,53,249,220,147,69,69,57,907,38,57,175,180,113,52,56,65,736,33,64,152,124,98,37,35,55,598,6096,2687,7747,4830,1987,656,409,1066,25478
LGA16950,1070,731,281,89,66,145,3069,411,380,1168,792,337,101,56,162,3407,376,327,1154,809,322,82,38,145,3253,421,310,1263,869,354,81,44,160,3502,310,251,998,826,381,111,53,133,3063,206,194,735,662,385,141,86,152,2561,141,145,531,527,298,148,123,176,2089,142,131,420,414,222,104,97,173,1703,143,168,372,293,178,81,86,235,1556,8119,3997,10813,7628,3379,1125,753,2360,38174
LGA17000,283,213,83,16,24,24,795,55,65,263,235,84,10,10,30,752,48,54,231,178,68,20,9,31,639,39,40,158,156,71,12,13,24,513,21,18,102,90,73,15,17,20,356,20,9,50,68,55,25,15,15,257,23,13,26,57,45,11,25,10,210,24,16,39,43,36,24,24,16,222,14,12,34,46,30,24,17,6,183,2185,881,2224,1682,745,210,177,393,8497
LGA17050,226,93,30,10,3,70,610,101,64,193,105,35,8,0,83,589,75,44,159,96,40,3,3,60,480,58,44,170,102,38,6,4,43,465,37,31,128,88,28,8,3,43,366,22,17,49,35,17,8,3,20,171,9,6,22,32,18,9,0,6,102,3,6,14,9,15,3,3,7,60,5,5,9,11,10,3,0,4,47,2468,586,1566,783,287,65,22,905,6682
LGA17100,511,215,68,22,8,102,1323,124,207,451,180,58,19,16,59,1114,137,176,339,161,50,27,17,75,982,86,88,263,162,56,16,12,51,734,77,49,167,127,48,22,7,36,533,48,61,139,111,42,31,26,57,515,50,41,102,100,50,23,28,44,438,28,44,74,48,46,35,31,50,356,43,55,76,65,43,20,33,100,435,5477,2066,3241,1546,592,244,196,1327,14689
LGA17150,3179,1739,481,98,43,213,7701,894,847,3161,1883,490,91,49,221,7636,673,667,2802,1697,527,100,44,190,6700,532,544,2551,1566,474,98,53,194,6012,361,405,1861,1313,433,105,40,210,4728,239,284,1181,960,440,130,71,160,3465,226,230,938,765,431,157,113,186,3046,219,255,867,744,390,159,113,254,3001,264,317,889,595,318,123,129,417,3052,26082,9590,26013,14901,4852,1214,709,3750,87111
LGA17200,893,319,91,26,25,714,4633,1489,711,871,388,128,30,25,679,4321,1051,687,988,454,150,45,29,617,4021,753,504,909,426,162,51,30,470,3305,448,309,669,327,130,45,33,328,2289,276,219,447,279,135,60,43,299,1758,173,169,293,186,118,56,61,217,1273,161,125,205,142,72,45,52,183,985,119,125,198,107,63,38,44,330,1024,46541,7554,7956,3251,1181,431,398,11671,78983
LGA17310,685,489,173,70,42,81,1964,214,177,727,518,248,60,23,92,2059,162,177,645,501,212,49,33,73,1852,142,127,576,508,192,57,45,75,1722,118,96,436,380,195,64,60,90,1439,81,87,287,328,205,78,82,95,1243,88,46,189,198,154,86,83,76,920,60,57,158,161,109,66,81,79,771,56,74,167,160,106,55,63,122,803,5343,2384,6050,4544,2036,715,595,1357,23024
LGA17350,60,53,30,11,4,9,216,18,11,54,52,43,5,10,7,200,21,8,50,60,38,11,3,3,194,17,10,63,43,27,10,9,5,184,8,11,40,45,27,7,10,11,159,7,8,25,33,40,16,8,4,141,8,5,27,33,25,13,9,7,127,15,8,7,28,14,19,13,9,113,17,13,16,23,16,16,18,4,123,444,191,528,492,323,128,98,84,2288
LGA17400,43,40,21,7,7,10,171,36,36,92,68,31,15,10,22,310,40,22,83,75,42,5,0,16,283,37,15,100,87,22,13,4,14,292,22,21,59,60,33,13,6,14,228,27,11,46,38,19,5,9,13,168,14,7,24,27,19,10,13,5,119,11,7,22,26,22,4,10,11,113,9,10,18,18,14,7,9,11,96,560,261,679,579,278,103,87,177,2724
LGA17420,3007,1358,367,88,43,151,6583,598,794,2727,1376,448,100,46,148,6237,506,672,2338,1364,448,110,60,147,5645,431,542,2199,1297,402,88,57,133,5149,267,319,1492,1042,372,96,48,108,3744,147,175,821,658,311,99,81,91,2383,123,125,493,417,207,88,67,59,1579,88,124,313,280,175,68,83,65,1196,89,171,387,212,139,47,74,103,1222,19751,7766,21650,11304,3620,914,633,2214,67852
LGA17450,33,26,6,5,0,0,93,15,4,46,34,16,7,3,3,128,9,13,39,33,14,3,4,0,115,3,6,40,34,15,8,0,3,109,11,0,24,28,13,3,4,6,89,12,0,13,19,11,6,7,4,72,6,8,11,7,10,5,14,0,61,0,4,6,7,8,9,0,4,38,3,3,6,4,11,6,6,6,45,257,85,322,265,138,61,53,50,1231
LGA17500,129,86,40,12,11,11,355,27,43,117,112,47,11,3,13,373,41,23,103,116,53,12,5,17,370,22,19,124,88,38,16,4,14,325,26,18,69,74,40,27,12,14,280,9,10,45,64,39,16,25,14,222,11,6,26,50,21,19,25,13,171,6,9,26,38,20,24,19,12,154,19,12,33,38,26,14,18,12,172,862,415,1115,914,432,178,146,221,4283
LGA17550,1051,677,240,62,38,118,3083,494,401,1139,763,294,85,41,156,3373,415,336,1079,688,283,87,39,132,3059,369,304,1127,700,308,70,36,148,3062,261,236,971,704,301,69,55,154,2751,235,169,675,623,336,116,91,146,2391,200,150,546,558,340,151,108,181,2234,159,169,425,405,248,96,104,177,1783,175,214,456,311,231,74,99,248,1808,8644,4369,10436,6977,3069,965,692,2226,37378
LGA17620,156,132,42,10,5,18,480,47,41,141,143,56,23,8,14,473,44,40,135,135,46,15,7,16,438,36,29,118,100,41,11,10,21,366,31,13,109,82,40,23,4,29,331,23,17,60,87,44,15,8,19,273,18,16,39,49,39,17,22,16,216,15,17,30,20,27,23,15,36,183,15,18,33,30,27,12,13,38,186,1288,549,1382,1102,470,185,108,338,5422
LGA17640,83,80,34,9,4,6,288,35,18,79,52,38,20,6,12,260,36,21,69,62,41,6,0,12,247,27,15,87,81,41,13,0,5,269,22,17,60,61,39,18,13,7,237,12,14,33,56,29,12,7,6,169,18,6,25,29,33,14,16,5,146,11,4,18,16,20,3,14,8,94,3,9,16,15,13,7,14,7,84,611,255,703,611,337,114,83,121,2835
LGA17650,91,53,29,9,3,3,242,23,19,70,62,30,7,7,6,224,41,17,70,44,29,5,3,10,219,23,14,72,63,24,13,3,5,217,15,17,43,26,20,3,4,9,137,7,9,19,32,27,4,5,8,111,8,4,19,19,14,11,8,4,87,8,6,14,15,9,8,3,3,66,3,4,14,9,7,4,7,10,58,551,222,630,436,248,84,55,91,2317
LGA17700,11,4,8,5,0,0,34,3,0,8,7,7,3,3,3,34,4,0,10,3,12,0,4,3,36,3,0,14,16,5,7,0,0,45,0,0,4,7,11,7,0,0,29,4,0,4,7,8,0,5,7,35,3,0,5,7,5,0,5,4,29,3,7,4,0,0,0,0,0,14,0,0,0,3,3,3,3,3,15,67,24,91,75,72,30,23,32,414
LGA17750,640,469,207,72,36,60,1899,222,156,615,557,239,87,41,64,1981,150,120,610,501,213,70,34,44,1742,133,92,457,415,204,56,38,48,1443,91,74,311,281,176,62,46,41,1082,80,51,239,241,181,75,77,44,988,55,41,153,181,178,72,84,45,809,52,38,135,141,127,66,80,47,686,71,72,159,138,115,48,90,73,766,7690,2329,5597,4305,2163,766,624,985,24459
LGA17800,54,53,15,7,0,14,164,19,5,50,58,18,7,0,8,165,9,7,40,49,27,3,0,14,149,8,3,45,33,20,7,3,10,129,3,3,38,36,16,3,8,8,115,10,3,24,28,18,9,14,8,114,3,4,15,20,14,15,10,8,89,8,5,11,25,15,9,10,15,98,0,5,13,16,11,8,4,0,57,289,85,404,395,187,71,52,115,1598
LGA17850,43,26,6,4,4,0,100,9,8,33,30,13,3,3,4,103,11,9,30,28,18,3,3,0,102,6,7,41,35,13,3,4,3,112,5,8,35,30,13,6,3,6,106,6,3,16,28,10,3,0,6,72,0,3,11,15,13,3,4,3,52,4,0,6,16,9,3,0,0,38,3,9,13,12,3,7,6,3,56,232,114,326,284,128,50,35,40,1209
LGA17900,55,44,31,7,7,17,213,21,22,60,63,22,17,10,13,228,25,18,84,46,21,5,7,24,230,15,18,82,57,29,18,6,11,236,11,15,65,42,23,11,17,17,201,12,9,23,40,29,12,11,7,143,6,5,9,16,9,10,10,10,75,6,3,9,8,7,4,7,11,55,3,5,3,6,3,4,7,10,41,494,252,570,444,258,118,109,218,2463
LGA17950,39,29,10,0,0,3,103,13,10,34,30,7,0,0,9,103,9,5,21,25,9,9,0,3,81,5,5,20,22,14,9,0,4,79,3,3,16,22,16,3,3,3,69,0,0,15,16,14,4,5,3,57,5,3,8,5,17,0,12,0,50,3,4,8,3,3,3,6,3,33,3,0,3,8,5,3,3,0,25,207,100,259,231,116,44,36,51,1044
LGA18000,2226,1009,254,42,18,154,5355,708,622,1738,912,251,59,28,139,4457,548,499,1503,811,256,53,20,141,3831,429,386,1442,793,260,59,15,103,3487,290,329,1263,756,257,59,25,112,3091,214,193,876,628,280,100,40,148,2479,188,154,583,546,259,106,68,124,2028,191,166,528,458,248,102,73,193,1959,267,279,649,438,199,93,78,516,2519,18237,7121,16637,8547,2703,747,396,2894,57282
LGA18020,90,90,39,10,12,10,315,35,24,99,66,43,11,17,21,316,22,32,132,92,45,18,11,22,374,28,23,102,99,51,13,10,11,337,26,13,86,75,41,21,8,17,287,27,9,49,51,47,25,20,20,248,12,11,39,48,48,25,18,21,222,6,6,34,31,36,10,19,7,149,13,15,42,41,22,12,15,20,180,666,302,949,825,479,171,155,241,3788
LGA18050,622,257,53,15,13,171,1933,377,304,536,220,56,16,12,151,1672,308,236,469,217,55,12,15,125,1437,274,224,479,257,59,13,3,134,1443,180,147,360,191,56,18,6,113,1071,148,122,257,168,57,15,13,100,880,107,85,223,142,55,21,24,63,720,106,98,208,114,47,12,14,102,701,118,138,306,117,60,18,9,148,914,12430,3329,5245,2314,601,160,129,3030,27238
LGA18100,38,32,19,4,3,5,124,8,14,30,33,18,9,4,3,119,12,16,38,39,23,3,0,6,137,6,14,45,38,16,6,0,9,134,11,8,24,45,22,5,4,8,127,9,0,25,22,24,4,3,6,93,9,5,17,18,7,5,7,3,71,3,4,4,11,18,11,8,3,62,4,4,9,18,10,3,13,4,65,244,145,334,346,183,57,48,62,1419
LGA18150,67,67,38,9,11,10,250,34,26,76,70,38,10,11,9,274,23,29,67,84,28,17,12,16,276,24,21,66,86,50,16,8,10,281,25,20,58,52,32,16,13,10,226,26,12,53,25,29,15,25,18,203,23,10,28,33,29,14,20,17,174,13,3,22,26,21,8,11,14,118,10,12,14,22,16,5,7,9,95,622,307,713,645,361,151,153,239,3191
LGA18200,78,51,20,11,3,13,224,22,18,82,85,39,6,3,14,269,21,14,88,60,37,7,4,10,241,24,11,87,62,37,3,10,14,248,12,10,66,48,31,3,6,14,190,7,6,27,32,34,13,11,10,140,7,0,24,25,26,14,8,11,115,5,4,9,7,15,12,9,6,67,7,7,17,16,7,10,7,7,78,571,237,710,533,311,100,68,177,2707
LGA18250,955,441,75,16,7,112,2568,433,435,824,343,82,23,8,85,2233,392,375,661,343,87,18,7,83,1966,323,292,698,335,86,25,12,81,1852,170,142,465,248,104,23,14,72,1238,140,81,332,234,113,22,13,65,1000,123,66,214,185,111,32,38,60,829,96,72,208,158,102,43,38,53,770,170,140,263,170,105,55,39,134,1076,11166,4184,7187,3317,1005,270,184,1602,28915
LGA18350,607,368,177,32,22,68,1689,242,179,516,402,158,47,19,57,1620,243,169,510,350,135,38,13,52,1510,275,192,621,401,162,38,15,73,1777,224,136,546,383,143,50,30,71,1583,155,88,316,308,163,58,40,56,1184,95,71,210,226,153,51,37,51,894,80,52,142,148,89,36,38,88,673,74,72,180,130,72,32,26,192,778,4592,1959,5194,3554,1552,464,271,1058,18644
LGA18400,612,378,163,38,19,54,1607,158,146,571,438,167,43,21,61,1605,124,116,473,374,132,48,22,40,1329,106,108,397,331,137,46,20,42,1187,69,54,277,217,80,34,16,37,784,40,34,154,169,68,42,35,17,559,25,34,105,108,72,27,28,19,418,14,21,65,73,41,31,31,24,300,16,47,80,62,29,13,25,26,298,4256,1717,4638,3286,1265,430,251,727,16570
LGA18450,2593,1464,452,138,83,240,6574,799,721,2427,1551,527,146,70,250,6491,591,589,2203,1455,506,122,75,217,5758,435,502,2002,1333,467,143,64,211,5157,320,346,1565,1216,486,140,64,210,4347,277,311,1175,1032,520,205,111,171,3802,213,217,932,895,446,193,156,276,3328,180,211,776,681,394,193,154,241,2830,198,326,751,538,285,174,146,282,2700,22831,8612,22135,13615,5106,1738,1105,3987,79129
LGA18500,531,282,72,15,7,182,1775,382,245,537,292,74,4,3,153,1690,331,192,510,238,62,7,10,143,1493,333,200,590,318,99,19,7,146,1712,225,141,467,263,69,19,12,136,1332,169,97,288,227,93,21,12,86,993,107,64,180,175,76,19,17,79,717,117,68,189,142,76,25,29,77,723,178,143,269,159,67,23,21,142,1002,9918,2559,4802,2604,780,167,121,2463,23414
LGA18550,1840,1173,473,153,70,182,4974,527,549,1862,1259,485,138,55,196,5071,444,458,1697,1142,419,117,64,158,4499,407,446,1714,1181,401,107,65,196,4517,383,349,1361,1080,490,140,71,209,4083,275,258,957,902,478,183,155,215,3423,243,231,706,660,454,182,156,213,2845,210,218,639,510,338,161,142,237,2455,262,286,656,422,276,100,123,290,2415,14531,7078,17565,11550,4928,1617,1099,3301,61669
LGA18710,173,108,62,3,11,16,520,70,75,179,134,58,14,3,14,547,66,54,171,108,55,16,6,22,498,51,39,167,118,51,22,10,14,472,31,30,108,96,47,13,8,11,344,11,12,65,53,41,11,13,14,220,13,8,31,37,21,11,16,28,165,6,9,21,24,23,11,16,25,135,7,4,28,19,16,4,6,65,149,1457,627,1600,1045,462,130,108,378,5807
LGA18750,122,99,56,20,11,11,394,42,41,113,96,47,12,13,23,387,34,42,127,101,48,26,11,22,411,42,19,104,113,66,22,16,18,400,20,13,66,69,48,26,14,18,274,26,7,54,50,48,31,31,13,260,19,12,30,45,34,23,25,15,203,25,12,32,34,29,10,27,24,193,33,16,34,44,33,26,20,23,229,1013,460,1129,964,527,241,197,292,4823
LGA19399,33,29,8,0,0,16,108,21,6,43,31,8,4,0,22,135,13,19,48,43,15,11,0,17,166,16,7,83,43,16,9,0,27,201,10,6,72,48,11,9,7,17,180,20,8,35,41,24,3,9,24,164,6,4,11,15,22,8,10,13,89,4,5,12,18,8,0,8,10,65,4,0,7,3,6,5,0,0,25,268,113,430,304,128,49,37,184,1513
