region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
LGA10650,1158,582,594,810,890,802,682,443,158,6119,0,3,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,119,107,106,118,76,40,25,3,840,33,8,15,11,7,8,6,0,0,88,144,67,60,74,82,78,65,39,12,621,0,4,0,0,4,0,3,3,0,14,1585,786,776,1011,1104,967,796,510,173,7708,4,6,0,0,8,0,0,0,0,18,253,151,133,205,281,317,259,177,64,1840,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,4,3,0,4,25,0,0,0,0,0,0,0,0,0,0,549,218,220,268,329,289,223,158,43,2297,0,0,0,0,0,3,0,3,0,6,4,0,3,3,3,0,0,0,0,13
LGA10750,45325,27707,29869,29064,25945,15915,9924,4990,1243,189982,1579,854,1080,1339,672,261,133,43,13,5974,2819,1662,1546,1457,950,466,159,44,13,9116,16,14,22,20,26,19,3,8,3,131,3,3,3,0,0,3,0,0,0,12,727,424,546,507,313,94,60,22,7,2700,730,427,549,507,313,97,60,22,7,2712,7014,3487,4077,3083,1999,956,503,199,51,21369,918,575,567,461,326,130,77,30,4,3088,5454,2943,3011,2908,2353,1383,1005,562,124,19743,216,221,144,109,123,187,137,27,5,1169,64700,38295,41320,39659,33237,19612,12103,5966,1478,256370,732,492,614,772,773,364,127,75,21,3970,9041,5604,7010,7192,6411,5642,3082,1775,488,46245,18,16,20,17,14,20,17,3,0,125,1044,645,605,739,624,397,170,113,31,4368,60,32,34,49,25,25,10,8,3,246,23216,14120,13737,13878,12690,9349,4958,2980,735,95663,204,149,107,146,161,74,30,22,4,897,1298,925,1049,1069,821,718,504,222,60,6666
LGA10800,1239,561,566,806,762,613,571,323,105,5546,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,10,0,0,3,0,4,3,0,0,0,10,115,41,49,50,35,17,22,4,3,336,28,9,4,11,7,5,3,3,0,70,104,59,55,62,76,43,31,20,6,456,3,0,0,0,0,0,0,0,0,3,1492,676,680,935,887,681,627,350,114,6442,0,0,5,5,0,0,0,0,0,10,370,164,179,253,273,239,207,146,37,1868,0,0,0,0,0,0,0,0,0,0,18,3,11,8,6,18,0,0,0,64,0,0,0,0,0,0,0,0,0,0,460,183,215,256,244,179,133,87,27,1784,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,6
LGA10850,1206,506,591,780,682,593,454,185,68,5065,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,0,9,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,11,0,0,5,3,3,0,0,0,0,11,164,63,71,56,69,29,17,3,0,472,24,13,7,11,5,3,0,0,0,63,109,38,51,67,70,46,48,22,4,455,7,10,0,3,3,0,3,0,0,26,1513,633,729,929,840,677,525,210,72,6128,7,0,4,5,0,0,0,3,0,19,387,172,144,292,288,255,215,141,35,1929,0,0,0,0,0,0,0,0,0,0,39,29,6,27,20,13,10,5,0,149,0,0,0,0,0,0,3,0,0,3,552,257,190,288,290,193,142,71,19,2002,0,0,0,0,3,3,0,0,0,6,0,3,4,0,4,0,0,0,0,11
LGA10900,10497,6091,5340,7578,7630,5213,3585,2622,901,49457,37,18,21,34,41,13,6,0,0,170,40,33,37,27,23,9,5,3,0,177,19,10,20,15,40,19,9,12,4,148,0,0,0,0,0,0,0,0,0,0,77,90,118,102,132,49,14,5,3,590,77,90,118,102,132,49,14,5,3,590,3138,1836,1862,2243,2236,1053,561,292,64,13285,370,290,262,251,234,98,45,20,10,1580,1815,926,877,1086,1130,694,450,311,118,7407,62,196,148,83,81,39,20,11,3,643,16178,9565,8800,11627,11781,7261,4715,3283,1103,74313,161,103,129,190,225,146,39,11,3,1007,2830,1653,1482,2309,2702,2390,1524,1125,438,16453,0,0,0,0,0,0,0,0,0,0,517,325,230,301,377,264,130,85,50,2279,68,29,31,9,34,31,16,12,7,237,3863,2169,1669,2411,2493,1988,1119,679,189,16580,22,9,4,9,19,10,12,9,3,97,100,41,49,105,83,69,57,29,11,544
LGA10950,672,253,387,365,322,360,261,115,35,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,54,16,17,15,12,16,4,0,3,137,3,3,3,0,5,0,0,0,0,14,37,15,14,20,21,15,18,8,3,151,0,0,0,0,0,0,0,0,0,0,766,287,421,400,366,391,283,123,41,3078,0,0,0,0,0,0,0,0,0,0,208,71,92,136,126,148,86,56,12,935,0,0,0,0,0,0,0,0,0,0,9,3,3,11,3,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,281,94,136,160,120,137,113,47,13,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
LGA11000,400,198,200,303,314,272,175,138,48,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,12,3,3,0,3,3,0,0,0,0,12,64,32,21,40,35,14,8,7,0,221,9,0,5,5,5,3,0,0,0,27,33,18,15,22,27,11,8,8,3,145,0,0,3,3,0,0,0,0,0,6,509,251,244,376,384,300,191,156,51,2462,0,3,0,0,4,0,0,0,0,7,175,76,84,126,131,136,82,70,35,915,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,125,51,54,100,84,104,60,30,11,619,0,0,0,0,0,0,0,0,0,0,7,3,7,7,3,0,4,0,0,31
LGA11050,438,172,188,315,290,263,203,117,42,2028,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,49,23,13,20,28,10,7,0,0,150,7,4,3,3,3,3,3,0,0,26,32,12,12,16,9,10,5,5,3,104,0,3,3,0,0,0,3,0,0,9,526,214,219,357,336,286,221,122,45,2326,0,3,0,0,0,3,0,0,0,6,103,59,67,74,123,114,69,61,16,686,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,12,0,0,0,0,4,0,0,0,0,4,203,72,67,128,117,126,83,51,14,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
LGA11100,4141,3133,3714,3656,3402,2875,2136,1286,390,24733,92,70,98,92,61,27,10,3,0,453,852,468,614,595,256,122,32,5,3,2947,34,29,36,37,52,29,31,30,3,281,0,3,0,0,0,0,0,0,0,3,22,28,26,20,16,6,11,0,0,129,22,31,26,20,16,6,11,0,0,132,517,436,500,494,354,188,119,52,17,2677,86,69,62,77,53,29,12,8,0,396,646,393,401,414,373,255,215,149,108,2954,37,75,72,43,34,33,21,9,0,324,6554,4855,5688,5640,4797,3629,2646,1564,527,35900,122,180,166,205,209,108,64,36,9,1099,545,412,528,641,692,586,411,439,187,4441,65,46,53,53,39,16,7,4,0,283,47,47,35,63,56,29,12,13,0,302,21,6,12,3,3,3,3,0,0,51,2379,1571,1617,1861,1624,1419,991,671,211,12344,13,5,7,10,3,0,0,0,0,38,545,346,509,542,406,521,497,227,54,3647
LGA11150,883,364,512,469,397,339,240,80,17,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,71,21,64,34,24,19,8,6,0,247,6,4,9,3,5,0,0,0,0,27,83,37,53,37,34,22,21,11,3,301,0,0,4,0,0,3,3,0,0,10,1043,426,648,549,463,383,272,97,20,3901,0,0,0,3,0,0,0,0,0,3,145,68,76,98,129,126,69,38,9,758,0,0,0,0,0,0,0,0,0,0,8,6,6,6,10,5,6,4,0,51,0,0,0,0,0,0,0,0,0,0,439,221,177,204,177,125,80,44,6,1473,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LGA11200,462,178,278,252,188,150,97,43,13,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,20,44,24,11,6,3,0,0,174,0,3,0,3,3,0,0,0,0,9,37,47,35,29,22,9,12,5,0,196,0,0,0,0,0,0,0,0,0,0,565,248,357,311,224,165,112,48,13,2043,0,0,0,0,0,0,0,0,0,0,158,78,80,110,89,67,29,28,5,644,0,0,0,0,0,0,0,0,0,0,11,5,0,0,4,0,0,0,0,20,18,3,5,9,0,0,3,0,3,41,139,74,53,91,68,45,26,24,3,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7
LGA11250,2292,1368,1370,2050,2083,1739,1696,977,357,13932,9,3,6,7,3,3,3,0,0,34,3,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,7,0,3,0,0,30,4,4,9,3,7,0,3,0,0,30,1225,560,603,588,434,210,148,73,17,3858,102,41,67,46,37,27,15,0,3,338,511,251,265,305,242,159,180,100,30,2043,7,25,17,10,14,6,7,3,0,89,4159,2257,2343,3021,2826,2150,2055,1153,410,20374,3,3,4,8,18,8,0,0,0,44,373,228,257,361,466,464,345,262,73,2829,0,0,0,0,0,0,0,0,0,0,42,27,13,26,32,39,45,31,3,258,0,3,0,0,5,0,0,0,0,8,873,572,457,660,793,625,530,329,88,4927,4,0,0,3,7,14,9,5,0,42,19,7,11,10,7,8,9,12,3,86
LGA11300,3312,2622,2935,2719,2519,2018,1694,1229,440,19488,129,205,283,143,99,40,32,26,3,960,117,118,128,72,64,38,11,0,0,548,5,5,5,9,6,4,7,7,3,51,0,0,0,0,0,0,0,0,0,0,21,30,26,24,16,10,4,0,0,131,21,30,26,24,16,10,4,0,0,131,590,711,686,741,511,175,173,83,29,3699,81,82,73,84,53,17,10,6,0,406,493,381,333,358,313,180,151,119,67,2395,52,164,170,59,41,42,40,9,3,580,5016,4633,4969,4554,3861,2624,2202,1540,557,29956,200,337,342,333,333,185,100,72,35,1937,278,242,237,293,366,334,199,232,134,2315,4,0,0,3,3,0,0,0,0,10,65,55,91,78,48,33,22,22,13,427,12,3,4,4,3,0,7,3,0,36,1840,1375,1342,1444,1296,1085,941,772,252,10347,3,3,3,0,0,7,4,3,0,23,312,160,221,299,195,260,238,157,57,1899
LGA11350,2754,1476,1466,2436,2494,1678,1482,1040,316,15142,15,7,20,27,14,5,0,3,0,91,12,0,13,8,11,3,3,0,0,50,24,10,23,22,25,14,3,7,0,128,4,0,3,3,0,0,0,0,0,10,57,46,74,113,79,21,6,6,0,402,61,46,77,116,79,21,6,6,0,412,1758,940,985,1319,1272,452,192,124,15,7057,265,202,241,238,227,64,14,12,4,1267,1042,470,515,725,637,301,200,142,37,4069,85,560,389,107,74,40,33,26,15,1329,6109,3767,3821,5176,5039,2636,1944,1366,387,30245,104,70,72,174,241,140,17,9,0,827,602,388,392,590,868,745,462,458,150,4655,0,0,0,0,0,0,0,0,0,0,21,11,17,23,34,27,14,12,6,165,0,0,0,0,0,0,0,0,0,0,930,620,456,757,880,546,385,271,81,4926,0,3,0,3,5,3,5,5,0,24,16,6,14,25,16,10,9,5,0,101
LGA11400,2265,1046,963,1468,1421,1280,923,527,205,10098,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,0,0,0,14,3,0,3,5,0,3,0,0,0,14,238,117,114,125,121,80,45,11,4,855,43,12,11,13,15,17,4,3,0,118,194,99,81,83,114,61,71,35,7,745,4,10,0,4,3,0,0,0,0,21,2751,1287,1175,1702,1681,1441,1046,579,216,11878,6,3,3,3,3,0,0,0,0,18,759,328,362,523,570,584,399,237,74,3836,0,0,0,0,0,0,0,0,0,0,58,30,33,37,39,30,29,20,7,283,31,14,7,15,8,7,7,5,3,97,978,405,371,539,514,426,294,152,46,3725,0,0,3,0,5,3,0,0,0,11,3,3,0,4,0,0,3,0,0,13
LGA11450,8916,4445,6126,5630,4550,2604,1554,1039,368,35232,29,18,24,23,11,4,3,0,0,112,96,65,39,46,23,15,0,3,0,287,7,3,3,3,5,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,17,19,19,21,15,3,0,3,0,97,17,19,19,21,15,3,0,3,0,97,1420,640,795,621,447,167,62,52,14,4218,170,70,117,76,42,22,12,6,0,515,899,433,440,452,386,191,130,80,26,3037,37,60,21,13,12,6,14,0,3,166,11650,5795,7627,6940,5529,3018,1781,1190,411,43941,72,50,66,65,61,27,10,0,0,351,3135,1784,2115,2389,1922,1486,774,520,236,14361,3,9,0,3,10,0,3,0,0,28,226,85,115,136,112,91,35,53,21,874,38,32,26,23,15,9,8,11,3,165,4800,2282,2566,2903,2042,1302,722,374,105,17096,17,7,13,12,6,5,9,4,0,73,194,78,131,139,91,84,27,13,3,760
LGA11500,26039,17516,14480,17006,16587,8556,4344,2495,632,107655,630,349,440,510,219,100,39,14,0,2301,1689,892,713,735,464,199,66,14,6,4778,10,11,5,9,16,3,5,4,0,63,0,0,4,0,0,0,0,0,0,4,169,114,132,111,79,21,11,4,0,641,169,114,136,111,79,21,11,4,0,645,4603,2443,2178,1724,1367,563,232,96,20,13226,714,387,333,267,178,79,20,18,3,1999,3427,1798,1724,1738,1455,777,533,312,88,11852,83,152,77,65,70,56,51,11,0,565,37966,24196,20508,22690,20815,10528,5381,3004,764,145852,601,487,458,551,499,219,96,48,21,2980,6175,5123,4411,4473,5507,4169,1776,1169,394,33197,6,10,5,3,3,8,0,3,0,38,535,386,312,397,390,343,154,66,21,2604,76,64,35,34,26,30,13,3,3,284,10138,7528,5525,6053,6699,4672,2015,1088,247,43965,74,30,42,41,43,34,14,4,0,282,610,423,408,497,399,300,170,79,18,2904
LGA11520,7142,4939,7508,6892,5742,4641,3895,2748,936,44443,64,57,115,68,52,30,16,4,0,406,141,117,124,118,65,66,36,14,4,685,8,10,26,24,27,21,18,16,0,150,0,0,0,0,0,0,0,0,0,0,39,33,62,57,31,16,7,4,3,252,39,33,62,57,31,16,7,4,3,252,1094,874,1422,1302,1054,430,225,131,28,6560,142,114,222,135,109,40,27,15,0,804,1010,652,836,765,687,393,310,284,94,5031,66,119,130,53,44,53,47,14,0,526,9808,7056,10636,9620,8004,5773,4640,3246,1071,59854,163,220,322,275,290,137,73,37,13,1530,1005,729,1320,1343,1284,1258,672,730,334,8675,3,0,4,6,0,0,0,0,0,13,79,72,103,76,101,48,40,38,13,570,0,3,3,7,3,3,0,0,3,22,5117,3050,4220,4368,3362,2818,2307,1588,458,27288,10,0,9,3,3,4,0,3,0,32,624,281,518,642,350,336,358,195,27,3331
LGA11550,14393,10060,11908,11427,10073,8815,7276,4616,1335,79903,378,272,404,362,209,100,38,17,3,1783,5093,2676,2888,2253,1214,552,262,105,30,15073,9,11,10,13,13,8,14,12,3,93,3,0,0,0,3,0,0,0,0,6,162,106,148,135,67,30,15,11,3,677,165,106,148,135,70,30,15,11,3,683,2450,1464,1843,2774,1713,684,554,263,66,11811,399,225,254,373,213,104,52,30,9,1659,2630,1359,1635,1805,1395,859,782,503,188,11156,116,176,189,137,100,170,99,22,3,1012,27076,17283,20600,21067,16210,11767,9489,5761,1693,130946,1355,954,1148,1557,1595,612,414,211,68,7914,842,611,810,982,1136,1226,835,1106,528,8076,3,3,3,7,0,0,0,0,0,16,215,131,194,198,195,154,94,51,44,1276,3,4,0,11,4,0,9,0,0,31,6827,4737,4789,5147,4755,4027,3043,2131,495,35951,16,14,11,11,15,17,9,13,7,113,3346,1768,2706,3106,1819,2422,2373,973,185,18698
LGA11600,585,295,381,438,376,296,205,92,25,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,112,52,36,56,28,11,3,5,0,303,3,4,5,0,3,0,0,0,0,15,67,36,45,42,27,24,19,6,4,270,0,6,5,3,3,3,0,0,0,20,770,396,472,545,440,334,227,103,32,3319,0,0,4,4,4,0,0,0,0,12,127,64,80,106,134,93,78,35,10,727,0,0,0,0,0,0,0,0,0,0,13,8,10,11,9,3,7,0,0,61,0,0,0,3,0,0,0,0,0,3,177,117,95,132,109,103,61,40,4,838,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
LGA11700,375,194,296,272,339,275,137,46,9,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,7,59,42,48,41,47,20,17,3,0,277,6,8,5,6,3,0,0,0,0,28,81,67,76,63,43,43,20,15,3,411,0,3,3,0,0,3,0,0,0,9,521,320,435,382,432,341,177,64,12,2684,6,0,0,0,0,3,0,0,0,9,42,24,43,50,85,83,49,20,3,399,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,207,112,96,118,114,98,49,12,3,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,7218,4349,4310,5078,4960,3521,2753,1836,580,34605,32,0,12,17,8,3,0,0,0,72,16,9,9,9,7,0,0,0,0,50,3,3,4,4,6,5,3,0,0,28,0,0,0,0,3,0,0,0,0,3,9,11,18,14,17,5,0,3,0,77,9,11,18,14,20,5,0,3,0,80,1597,724,661,751,609,297,173,108,25,4945,201,96,101,95,50,23,18,9,3,596,1061,632,712,683,586,365,282,183,45,4549,16,23,24,24,22,12,10,0,3,134,10172,5866,5871,6702,6302,4244,3243,2144,656,45200,18,19,27,29,30,27,5,5,0,160,2944,1787,1837,2020,2258,1987,1155,885,292,15165,0,0,0,0,0,0,0,0,0,0,85,46,56,65,91,67,39,33,16,498,0,0,0,4,0,7,0,3,0,14,2346,1377,1168,1442,1398,1124,696,430,128,10109,11,5,3,7,7,5,11,3,0,52,9,20,9,15,19,23,5,3,0,103
LGA11730,7092,3212,3314,5083,5126,4736,4261,2534,715,36073,3,0,3,3,3,0,0,0,0,12,10,4,4,5,0,3,0,0,0,26,0,0,3,3,4,6,0,3,0,19,3,0,0,3,3,0,0,0,0,9,16,17,19,38,26,7,6,3,0,132,19,17,19,41,29,7,6,3,0,141,1681,796,601,890,764,398,317,135,28,5610,205,100,81,92,96,31,22,12,7,646,1129,532,513,640,540,415,319,178,56,4322,33,46,25,15,20,15,15,0,3,172,10209,4720,4584,6822,6624,5618,4944,2868,809,47198,23,20,23,44,55,25,5,7,3,205,2521,1308,1164,1899,2328,2420,2026,1422,409,15497,0,0,0,0,0,0,0,0,0,0,140,83,58,84,101,116,77,57,20,736,0,0,0,0,0,0,0,0,0,0,2254,1134,886,1441,1619,1507,1181,631,192,10845,11,7,6,7,13,11,8,3,0,66,0,4,6,3,15,12,6,6,0,52
LGA11750,1024,470,621,702,513,418,273,118,42,4181,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,161,82,88,82,54,19,12,3,0,501,11,4,8,10,3,0,0,0,3,39,121,65,68,50,56,32,15,7,3,417,3,8,3,3,3,0,0,0,0,20,1320,635,795,850,638,469,300,128,51,5186,4,0,0,3,3,0,3,0,0,13,185,134,148,186,198,154,108,50,17,1180,0,0,0,0,0,0,0,0,0,0,14,13,15,11,18,3,9,6,0,89,0,0,0,0,0,0,0,0,0,0,468,259,249,268,235,180,133,46,13,1851,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,3,0,0,0,9
LGA11800,8703,4925,4391,6598,6700,5324,4700,2975,841,45157,13,6,11,9,9,3,4,0,0,55,23,5,14,15,12,5,6,3,0,83,7,0,0,5,3,3,4,3,3,28,7,0,4,3,3,0,0,0,0,17,236,119,134,164,121,39,46,15,5,879,243,119,138,167,124,39,46,15,5,896,2683,1403,1131,1358,1300,637,403,213,35,9163,356,217,174,178,154,71,54,20,7,1231,1469,739,635,837,783,540,406,268,91,5768,54,146,63,42,61,47,34,8,0,455,13615,7599,6609,9286,9239,6699,5671,3511,982,63211,62,64,47,84,116,66,10,13,0,462,2685,1713,1475,2389,2806,2667,2170,1541,555,18001,0,0,0,0,0,0,0,0,0,0,229,122,100,147,145,124,98,72,19,1056,3,3,0,0,3,0,4,3,0,16,3312,1960,1387,2110,2274,1796,1316,823,228,15206,9,5,7,8,14,12,9,3,3,70,32,16,24,27,28,26,16,13,0,182
