region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
LGA10650,86,2022,0,0,0,0,0,0,3,0,0,0,0,3,20,3,0,0,0,23,9,3,3,0,0,15,0,3,0,0,3,6,0,0,0,0,0,0,32,9,3,0,3,47,0,0,0,0,0,0,4,0,0,0,0,4,22,4,0,0,0,26,11,6,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,3,0,50,3,0,0,0,0,3,5,0,0,0,0,5,13,3,0,0,0,16,6,0,3,0,0,9,3,0,0,3,3,9,0,0,0,0,0,0,30,3,3,3,3,42,3,0,3,0,0,6,1267,330,316,162,92,2167
LGA10750,5860,65335,9,3,3,0,3,18,67,16,3,7,3,96,496,274,130,35,21,956,1617,1540,1304,572,348,5381,271,357,494,280,268,1670,38,24,19,17,10,108,2498,2214,1953,911,653,8229,12,0,5,0,0,17,116,19,7,0,0,142,966,668,391,109,46,2180,58,79,66,31,28,262,8,3,10,7,5,33,34,21,9,0,5,69,1194,790,488,147,84,2703,0,0,0,0,0,0,20,5,0,0,0,25,46,14,12,0,0,72,13,14,10,4,0,41,0,4,3,5,3,15,4,3,0,0,0,7,83,40,25,9,3,160,16,11,11,7,0,45,22578,17964,19732,9598,6600,76472
LGA10800,104,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,3,0,0,0,6,3,0,0,3,0,6,0,0,0,0,0,0,14,3,0,3,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,3,3,3,0,0,9,0,3,0,0,0,3,0,0,0,0,0,0,6,6,3,3,0,18,0,0,0,0,0,0,815,263,236,154,104,1572
LGA10850,100,1789,0,0,0,0,0,0,5,0,0,0,0,5,7,3,0,0,0,10,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,868,339,331,193,100,1831
LGA10900,795,19261,0,0,0,0,0,0,8,0,0,0,0,8,134,16,3,0,0,153,206,62,27,11,3,309,59,28,25,6,5,123,5,4,0,0,0,9,412,110,55,17,8,602,0,0,0,0,0,0,19,3,0,0,0,22,50,11,3,0,0,64,34,16,6,0,4,60,3,0,5,0,0,8,3,0,0,0,0,3,109,30,14,0,4,157,4,0,0,0,0,4,3,0,0,0,0,3,0,3,0,0,0,3,3,3,0,0,0,6,0,0,0,3,0,3,3,0,0,0,0,3,13,6,0,3,0,22,4,3,0,3,0,10,8936,4259,4236,1814,807,20052
LGA10950,40,694,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,320,139,138,78,40,715
LGA11000,23,643,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,364,106,111,49,23,653
LGA11050,28,612,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,0,3,0,3,9,0,0,0,0,0,0,335,102,98,64,31,630
LGA11100,295,4500,0,3,3,0,0,6,16,0,0,0,0,16,191,102,51,13,4,361,281,268,277,91,29,946,31,46,81,41,23,222,10,0,0,3,0,13,529,419,412,148,56,1564,5,6,3,0,0,14,207,43,9,3,0,262,1273,778,491,126,31,2699,209,231,224,79,40,783,9,3,13,0,0,25,33,16,14,3,0,66,1736,1077,754,211,71,3849,0,4,0,0,0,4,0,0,0,0,0,0,18,7,5,0,0,30,3,3,3,3,3,15,0,0,0,0,4,4,0,0,0,0,0,0,21,14,8,3,7,53,5,4,0,0,0,9,3701,2505,2414,926,429,9975
LGA11150,53,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,3,281,106,115,73,53,628
LGA11200,50,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,3,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,3,0,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,149,87,60,34,57,387
LGA11250,158,4635,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,12,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,18,0,0,0,0,0,0,4,0,0,0,0,4,23,0,5,0,0,28,27,18,7,4,0,56,6,0,11,4,3,24,4,0,0,0,0,4,64,18,23,8,3,116,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,3,14,0,0,0,0,0,0,2515,978,786,340,164,4783
LGA11300,382,4544,0,0,3,0,0,3,12,0,3,0,0,15,121,56,53,12,0,242,117,105,120,34,11,387,27,26,48,36,16,153,10,3,3,0,0,16,287,190,230,82,27,816,26,4,3,3,3,39,138,39,6,3,0,186,631,533,311,63,17,1555,104,111,116,47,23,401,5,7,12,3,4,31,18,12,10,7,0,47,922,706,458,126,47,2259,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,11,5,3,0,5,0,13,0,3,0,0,3,6,0,0,0,0,0,0,16,9,0,5,3,33,4,0,0,0,0,4,2618,1842,1915,822,459,7656
LGA11350,232,6429,0,0,0,0,0,0,14,0,0,0,0,14,103,29,9,4,0,145,159,100,50,11,4,324,6,6,8,4,3,27,0,0,0,0,0,0,282,135,67,19,7,510,0,0,0,0,0,0,18,5,0,0,0,23,81,18,9,0,0,108,42,27,10,3,0,82,4,0,0,3,0,7,3,0,0,0,0,3,148,50,19,6,0,223,4,0,0,0,0,4,30,3,0,0,0,33,29,10,4,0,0,43,6,0,4,0,0,10,0,0,0,0,0,0,11,0,0,0,0,11,80,13,8,0,0,101,3,3,3,0,0,9,3435,1619,1430,549,239,7272
LGA11400,197,3469,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,17,0,0,0,0,0,0,4,0,3,0,0,7,6,0,0,0,0,6,0,0,7,3,0,10,0,0,0,3,0,3,0,0,0,0,0,0,10,0,10,6,0,26,5,0,0,0,0,5,1707,619,625,378,197,3526
LGA11450,919,14253,0,0,0,0,0,0,12,0,0,0,0,12,95,11,3,0,0,109,120,49,47,6,0,222,59,34,78,33,21,225,4,0,0,0,0,4,290,94,128,39,21,572,0,0,0,0,0,0,8,3,0,0,0,11,48,0,3,0,0,51,3,3,0,0,3,9,0,3,3,0,0,6,0,0,0,0,0,0,59,9,6,0,3,77,0,0,0,0,0,0,10,0,0,0,0,10,20,4,0,0,0,24,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,30,4,3,3,0,40,11,3,4,0,3,21,4911,3058,4204,1844,946,14963
LGA11500,2687,31804,3,3,3,4,3,16,24,4,3,0,3,34,754,310,132,44,7,1247,1036,787,565,246,152,2786,120,111,124,76,105,536,31,15,10,10,9,75,1968,1230,837,380,279,4694,3,0,0,0,0,3,37,7,0,0,0,44,341,92,42,7,3,485,119,43,30,5,4,201,7,5,4,0,0,16,12,3,0,0,0,15,519,150,76,12,7,764,0,0,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,3,27,12,9,4,4,56,7,6,20,0,8,41,0,0,0,0,0,0,37,24,29,4,12,106,4,0,3,4,0,11,12485,8850,8835,4224,2985,37379
LGA11520,473,10470,3,0,0,0,0,3,14,4,0,0,0,18,488,212,100,11,0,811,498,388,350,71,19,1326,56,61,76,46,14,253,12,3,3,0,0,18,1071,668,529,128,33,2429,9,0,6,0,0,15,374,48,9,0,3,434,2582,1087,430,77,10,4186,1091,560,465,122,21,2259,37,26,27,16,6,112,33,14,6,0,0,53,4126,1735,943,215,40,7059,3,0,0,0,0,3,4,0,0,0,0,4,18,8,8,0,0,34,10,12,8,0,0,30,3,0,0,3,3,9,3,0,0,0,0,3,41,20,16,3,3,83,27,7,0,0,0,34,8650,4797,4483,1596,549,20075
LGA11550,1861,19979,3,0,3,4,3,13,55,7,3,4,3,72,584,405,244,78,30,1341,376,362,390,151,81,1360,106,142,187,115,105,655,20,16,9,7,5,57,1144,932,836,359,227,3498,30,16,11,0,3,60,332,113,18,3,0,466,3488,2585,1766,619,208,8666,287,350,341,170,109,1257,27,22,43,27,29,148,115,81,60,32,11,299,4279,3167,2239,851,360,10896,0,0,0,0,0,0,6,0,0,0,0,6,39,18,18,7,4,86,5,15,15,5,6,46,0,5,3,3,0,11,3,0,6,0,0,9,53,38,42,15,10,158,35,30,15,13,12,105,11668,8583,8075,3840,2470,34636
LGA11600,44,655,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,3,0,0,0,3,9,6,0,0,0,15,0,0,0,0,0,0,328,120,121,64,44,677
