region_id,C01_0_74_CF_NC,C01_0_74_CF_Cu15DS_,C01_0_74_CF_CU15_NDS,C01_0_74_CF_NCU15_DS,C01_0_74_CF_NDCO,C01_0_74_CF_T,C01_75_99_CF_NC,C01_75_99_CF_Cu15DS_,C01_75_99_CF_CU15_NDS,C01_75_99_CF_NCU15_DS,C01_75_99_CF_NDCO,C01_75_99_CF_T,C01_100_149_CF_NC,C01_100_149_CF_Cu15DS_,C01_100_149_CF_CU15_NDS,C01_100_149_CF_NCU15_DS,C01_100_149_CF_NDCO,C01_100_149_Co_fam_To,C01_150_199_CF_NC,C01_150_199_CF_Cu15DS_,C01_150_199_CF_CU15_NDS,C01_150_199_CF_NCU15_DS,C01_150_199_CF_NDCO,C01_150_199_CF_T,C01_200_224_CF_NC,C01_200_224_CF_Cu15DS_,C01_200_224_CF_CU15_NDS,C01_200_224_CF_NCU15_DS,C01_200_224_CF_NDCO,C01_200_224_CF_T,C01_225_274_CF_NC,C01_225_274_CF_Cu15DS_,C01_225_274_CF_CU15_NDS,C01_225_274_CF_NCU15_DS,C01_225_274_CF_NDCO,C01_225_274_CF_T,C01_275_349_CF_NC,C01_275_349_CF_Cu15DS_,C01_275_349_CF_CU15_NDS,C01_275_349_CF_NCU15_DS,C01_275_349_CF_NDCO,C01_275_349_CF_T,C01_350_449_CF_NC,C01_350_449_CF_Cu15DS_,C01_350_449_CF_CU15_NDS,C01_350_449_CF_NCU15_DS,C01_350_449_CF_NDCO,C01_350_449_CF_T,C01_450_549_CF_NC,C01_450_549_CF_Cu15DS_,C01_450_549_CF_CU15_NDS,C01_450_549_CF_NCU15_DS,C01_450_549_CF_NDCO,C01_450_549_CF_T,C01_550_649_CF_NC,C01_550_649_CF_Cu15DS_,C01_550_649_CF_CU15_NDS,C01_550_649_CF_NCU15_DS,C01_550_649_CF_NDCO,C01_550_649_CF_T,C01_650over_CF_NC,C01_650ov_CF_Cu15DS_,C01_650ov_CF_CU15_NDS,C01_650ov_CF_NCU15_DS,C01_650ov_CF_NDCO,C01_650ov_CF_T,C01_Rns_CF_NC,C01_Rns_CF_Cu15DS_,C01_Rns_CF_CU15_NDS,C01_Rns_CF_NCU15_DS,C01_Rns_CF_NDCO,C01_Rns_CF_T,C01_Tot_CF_NC,C01_Tot_CF_Cu15DS_,C01_Tot_CF_CU15_NDS,C01_Tot_CF_NCU15_DS,C01_Tot_CF_NDCO,C01_Tota_Coup_fam_Tota,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_Coup_fam_Tot,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650over_CF_NC,C06_650ov_CF_Cu15DS_,C06_650ov_CF_CU15_NDS,C06_650ov_CF_NCU15_DS,C06_650ov_CF_NDCO,C06_650ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tot_CF_T,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_CF_T,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_CF_T,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_
LGA10650,48,9,33,3,5,98,19,3,14,3,0,39,54,4,43,4,5,110,9,0,16,0,3,28,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,7,3,3,0,0,13,140,19,112,10,16,297,31,3,31,0,7,72,11,3,9,0,0,23,32,3,22,3,5,65,27,3,29,0,0,59,6,0,8,0,0,14,7,3,6,0,4,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,0,0,10,118,18,114,3,16,269,31,5,22,0,0,58,0,0,5,0,0,5,28,0,13,7,0,48,37,7,28,5,3,80,16,4,14,0,3,37,12,0,17,0,4,33,4,5,3,0,0,12,0,0
LGA10750,629,39,263,43,100,1074,200,78,323,54,81,736,310,106,458,45,136,1055,979,296,1875,148,335,3633,616,144,1175,101,151,2187,457,122,790,58,92,1519,141,53,246,29,43,512,50,8,85,7,13,163,6,3,9,0,4,22,4,0,4,0,3,11,21,5,26,4,6,62,117,37,143,15,51,363,3530,891,5397,504,1015,11337,188,18,93,17,26,342,135,9,43,4,21,212,598,66,346,51,115,1176,649,185,955,94,269,2152,617,171,1118,85,177,2168,1118,252,1808,163,222,3563,382,133,664,71,100,1350,163,65,318,51,67,664,24,13,42,6,7,92,3,3,10,3,3,22,26,4,42,3,3,78,133,33,122,9,44,341,4036,952,5561,557,1054,12160,147,20,126,23,26,342,36,0,18,3,9,66,530,20,117,34,66,767,286,70,245,49,113,763,214,85,243,30,135,707,379,131,552,73,122,1257,1142,290,1893,164,250,3739,1151,357
LGA10800,41,6,57,5,3,112,10,4,13,0,3,30,20,5,31,4,3,63,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,74,18,104,9,9,214,29,6,40,4,5,84,14,4,3,0,0,21,17,8,11,0,0,36,15,0,14,0,0,29,7,0,3,0,3,13,9,3,11,0,0,23,3,0,8,0,0,11,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,15,100,21,100,7,8,236,33,4,31,5,0,73,0,0,6,0,0,6,20,0,4,0,3,27,20,3,15,0,4,42,7,3,10,0,0,20,6,3,23,0,3,35,7,3,6,0,3,19,0,0
LGA10850,22,4,21,4,3,54,8,0,10,0,3,21,24,6,56,3,4,93,14,0,28,5,3,50,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,9,80,10,122,15,13,240,10,0,21,0,3,34,4,0,0,0,5,9,27,0,14,4,0,45,25,11,45,5,7,93,7,3,7,0,0,17,0,3,4,0,0,7,0,0,3,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,13,80,20,100,9,18,227,15,0,15,0,3,33,4,0,3,0,3,10,19,0,5,0,0,24,25,7,18,9,3,62,7,6,17,0,3,33,10,3,20,4,0,37,8,3,14,0,3,28,3,0
LGA10900,65,5,53,4,3,130,21,3,17,0,3,44,83,5,59,6,4,157,282,33,330,21,30,696,152,16,200,13,13,394,117,30,178,12,16,353,25,5,46,6,6,88,3,3,15,0,3,24,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,3,10,10,3,10,3,3,29,771,103,908,65,84,1931,47,5,24,7,4,87,7,0,0,3,0,10,38,5,36,0,3,82,170,13,141,6,15,345,181,11,208,11,12,423,256,35,311,19,27,648,96,24,146,11,18,295,29,13,45,4,4,95,3,3,6,4,0,16,3,0,0,0,0,3,3,0,6,0,0,9,10,3,13,0,3,29,843,112,936,65,86,2042,21,4,38,3,3,69,4,0,0,0,0,4,20,0,8,0,3,31,58,0,15,8,6,87,65,7,40,5,7,124,139,8,141,8,13,309,283,26,300,34,24,667,142,40
LGA10950,16,0,29,0,3,48,0,0,11,0,3,14,12,7,28,0,4,51,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,28,10,74,0,10,122,17,0,20,4,0,41,7,0,4,0,0,11,14,4,25,6,0,49,3,0,7,0,5,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,48,4,61,10,5,128,9,3,16,0,0,28,0,0,0,0,0,0,16,0,0,0,0,16,13,0,20,0,0,33,4,3,9,3,3,22,3,0,9,0,4,16,0,0,0,0,0,0,0,0
LGA11000,25,0,19,0,5,49,3,0,4,0,0,7,9,0,18,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,43,0,41,0,5,89,20,4,19,0,0,43,0,0,0,0,0,0,13,4,14,0,0,31,3,0,9,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,36,8,46,3,0,93,13,0,13,0,0,26,0,0,3,0,0,3,7,0,10,0,0,17,7,0,12,0,4,23,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11050,27,3,22,0,4,56,8,4,9,0,0,21,5,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,43,13,44,0,4,104,18,8,17,0,0,43,4,0,0,0,0,4,14,3,9,0,0,26,3,0,3,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,5,44,11,35,0,0,90,12,3,16,0,0,31,3,0,3,0,0,6,3,0,3,0,3,9,7,0,10,0,0,17,3,0,5,0,0,8,0,0,3,0,0,3,3,0,3,0,0,6,0,0
LGA11100,118,3,28,6,7,162,30,3,20,7,7,67,40,8,27,4,12,91,138,13,119,17,22,309,177,29,304,19,37,566,112,19,197,24,41,393,111,20,122,23,43,319,55,10,76,11,20,172,12,4,20,3,0,39,0,0,5,3,3,11,6,5,3,3,0,17,29,7,25,6,11,78,828,121,946,126,203,2224,42,3,23,5,10,83,25,0,0,0,0,25,111,7,26,6,9,159,90,4,51,9,17,171,175,14,167,9,15,380,184,31,224,41,39,519,124,18,135,14,30,321,145,28,168,25,46,412,36,8,44,7,10,105,7,0,14,3,0,24,5,4,4,5,3,21,28,5,18,3,8,62,972,122,874,127,187,2282,24,6,25,6,6,67,3,0,3,0,3,9,99,0,8,0,9,116,39,10,15,5,8,77,18,0,13,3,0,34,64,9,45,8,14,140,187,22,196,17,23,445,242,35
LGA11150,35,6,64,4,5,114,12,0,27,0,0,39,25,4,36,3,3,71,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,5,0,0,8,80,10,138,7,8,243,37,5,30,0,0,72,3,0,7,0,0,10,16,3,35,3,3,60,7,0,7,0,0,14,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,3,8,63,8,90,3,6,170,41,0,39,0,3,83,3,0,8,0,0,11,7,0,12,3,3,25,13,0,16,0,0,29,7,6,3,0,0,16,0,0,3,0,0,3,0,0,3,0,0,3,0,0
LGA11200,34,8,77,3,9,131,7,3,8,0,0,18,10,3,9,0,0,22,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,10,57,14,104,3,9,187,29,4,29,0,3,65,5,3,17,0,0,25,8,4,26,0,0,38,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,3,7,0,0,14,55,14,79,0,3,151,23,3,34,4,3,67,7,3,10,4,0,24,8,3,15,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,48,7,52,5,6,118,23,0,27,3,0,53,70,13,86,6,4,179,8,6,24,0,0,38,3,0,3,3,0,9,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,10,0,0,13,155,32,205,17,10,419,52,5,33,3,0,93,12,5,11,0,4,32,70,7,79,0,8,164,32,6,38,0,4,80,5,0,8,0,0,13,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,15,181,26,169,9,19,404,36,3,18,3,4,64,6,0,4,0,0,10,37,3,15,3,9,67,64,3,62,3,7,139,35,3,27,0,4,69,27,5,23,0,0,55,7,0,26,0,0,33,5,0
LGA11300,53,10,32,7,6,108,8,0,7,0,4,19,27,3,18,3,4,55,101,4,52,8,8,173,59,8,66,9,10,152,154,19,136,24,21,354,148,30,154,31,24,387,54,15,70,9,12,160,7,5,13,3,3,31,0,0,4,3,0,7,7,0,6,3,0,16,19,3,12,0,5,39,637,97,570,100,97,1501,33,5,20,8,7,73,6,0,0,0,0,6,35,0,9,0,0,44,55,3,19,0,7,84,65,5,35,7,0,112,141,13,86,11,20,271,289,27,214,26,34,590,138,11,147,31,24,351,30,6,23,13,4,76,18,3,7,0,0,28,8,3,6,3,4,24,16,3,13,5,6,43,834,79,579,104,106,1702,32,3,27,3,4,69,4,0,0,0,0,4,22,0,7,0,0,29,24,0,3,4,4,35,14,0,7,3,0,24,60,0,21,3,3,87,108,4,61,10,8,191,364,22
LGA11350,54,0,43,3,7,107,8,0,12,3,0,23,67,4,40,3,3,117,121,25,174,6,10,336,70,13,97,8,5,193,73,13,99,9,3,197,25,4,32,3,0,64,10,0,15,0,3,28,4,0,4,0,0,8,0,0,0,0,0,0,0,3,0,0,0,3,9,0,11,0,3,23,441,62,527,35,34,1099,40,6,26,6,5,83,12,0,0,0,0,12,22,3,9,0,0,34,51,3,31,4,6,95,34,3,39,0,6,82,93,8,115,9,10,235,121,11,150,19,8,309,58,10,83,13,4,168,11,3,22,0,0,36,3,3,6,0,0,12,4,0,5,0,3,12,11,0,15,0,0,26,460,50,501,51,42,1104,41,0,28,0,4,73,7,0,0,0,0,7,16,0,3,0,3,22,20,0,11,3,3,37,21,0,13,0,3,37,43,3,16,5,3,70,86,6,90,7,8,197,176,24
LGA11400,77,11,74,10,6,178,20,3,20,0,4,47,50,6,80,0,4,140,9,0,15,0,0,24,4,0,5,0,0,9,3,0,3,0,0,6,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,11,3,5,0,0,19,180,26,206,10,14,436,73,8,59,0,8,148,11,0,4,4,4,23,36,11,37,5,3,92,23,8,41,0,4,76,3,0,11,0,0,14,5,0,8,0,0,13,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,0,8,0,3,25,169,27,174,9,22,401,47,6,59,3,3,118,5,0,6,0,3,14,20,3,15,3,3,44,35,9,37,4,3,88,10,3,20,0,5,38,21,3,12,0,3,39,8,4,13,5,3,33,5,0
LGA11450,58,7,49,3,10,127,15,0,10,0,4,29,28,6,20,0,7,61,69,11,114,7,18,219,118,6,155,5,26,310,102,24,208,17,21,372,35,17,94,9,21,176,5,4,17,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,12,5,13,0,3,33,446,80,680,41,116,1363,34,4,31,6,8,83,3,0,3,0,0,6,32,14,9,0,9,64,26,3,24,0,7,60,54,4,50,0,6,114,190,27,241,17,31,506,109,36,230,20,32,427,41,21,121,12,27,222,8,0,16,0,7,31,0,0,4,0,0,4,4,0,0,0,0,4,18,0,13,0,3,34,519,109,742,55,130,1555,29,3,32,3,10,77,4,0,0,0,0,4,20,4,13,0,3,40,22,3,14,3,0,42,21,0,6,6,3,36,37,7,18,3,12,77,111,24,132,12,18,297,188,48
LGA11500,334,17,185,29,46,611,142,61,256,45,51,555,189,85,414,49,76,813,769,214,1348,110,269,2710,202,69,427,28,53,779,79,41,165,17,21,323,16,5,20,6,9,56,7,3,17,3,3,33,3,3,10,3,0,19,0,0,3,0,0,3,5,3,12,3,0,23,46,22,104,11,23,206,1792,523,2961,304,551,6131,95,13,64,7,7,186,67,4,61,3,18,153,336,66,252,33,64,751,494,134,628,62,200,1518,442,80,612,60,117,1311,373,118,656,38,103,1288,73,49,152,18,39,331,21,14,44,9,10,98,3,0,8,0,3,14,5,0,0,0,0,5,17,8,10,4,4,43,42,19,59,12,16,148,1968,505,2546,246,581,5846,70,3,48,5,7,133,15,3,15,0,6,39,277,20,77,20,43,437,145,71,190,31,77,514,122,30,142,18,56,368,311,75,364,46,140,936,635,137,875,76,171,1894,325,120
LGA11520,75,8,49,4,8,144,12,0,12,3,4,31,42,3,13,3,7,68,53,6,28,3,5,95,65,10,47,7,4,133,228,15,100,13,21,377,569,19,241,37,46,912,431,20,256,32,33,772,112,12,71,12,15,222,26,5,27,0,0,58,35,0,29,3,5,72,28,0,25,4,7,64,1676,98,898,121,155,2948,62,3,57,8,5,135,9,3,4,0,3,19,70,3,22,3,3,101,64,7,43,5,4,123,48,4,14,7,7,80,138,7,62,12,9,228,635,17,264,34,44,994,759,33,407,36,49,1284,224,25,174,17,26,466,79,6,73,4,6,168,71,18,86,10,6,191,37,3,22,4,4,70,2196,129,1228,140,166,3859,55,7,55,11,7,135,9,0,0,0,0,9,49,0,5,0,3,57,41,3,11,7,8,70,51,0,27,3,3,84,44,0,25,0,3,72,119,5,63,6,8,201,477,17
LGA11550,313,30,139,15,43,540,94,25,87,21,17,244,244,56,286,35,49,670,999,125,1703,116,145,3088,308,68,453,57,46,932,336,107,571,73,106,1193,217,70,339,64,66,756,61,21,98,20,20,220,11,3,10,7,3,34,4,3,6,0,0,13,26,8,24,0,0,58,93,21,94,21,22,251,2706,537,3810,429,517,7999,105,15,98,14,16,248,69,0,14,7,4,94,341,27,152,25,35,580,939,94,1102,69,102,2306,397,49,507,46,57,1056,418,109,647,65,83,1322,382,119,613,78,122,1314,133,39,231,25,52,480,13,5,32,12,10,72,5,3,11,0,0,19,24,5,29,0,3,61,85,16,70,11,22,204,2911,481,3506,352,506,7756,98,13,89,20,15,235,21,0,3,0,0,24,218,12,35,6,17,288,180,13,73,21,29,316,130,14,90,11,14,259,411,53,476,41,48,1029,1166,153,1563,114,127,3123,689,168
LGA11600,48,6,40,3,4,101,7,0,16,0,0,23,17,0,34,0,4,55,6,3,7,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,3,0,0,11,86,12,100,6,8,212,31,3,35,3,7,79,4,0,7,0,0,11,7,3,9,0,0,19,10,3,10,0,0,23,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,56,12,67,3,7,145,28,4,28,0,3,63,3,0,0,0,0,3,5,3,9,3,0,20,17,3,5,0,0,25,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
LGA11700,31,3,35,3,3,75,6,3,9,0,0,18,4,0,9,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,0,8,44,6,58,6,9,123,42,0,28,3,3,76,3,0,3,0,0,6,10,0,27,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,59,0,62,6,6,133,41,0,32,0,0,73,0,0,6,0,0,6,15,9,25,0,3,52,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,78,5,65,8,8,164,47,8,48,0,8,111,164,28,290,10,33,525,82,24,163,11,16,296,11,3,10,3,3,30,3,3,13,3,3,25,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,3,12,11,0,17,0,0,28,399,71,612,38,77,1197,33,4,38,4,5,84,22,0,11,3,0,36,112,9,81,3,19,224,186,22,273,15,38,534,60,13,127,3,12,215,41,10,72,7,3,133,22,8,34,0,4,68,3,3,3,0,0,9,0,3,3,0,0,6,0,0,0,0,0,0,3,0,3,3,0,9,27,0,14,0,9,50,509,72,659,38,90,1368,41,13,30,6,0,90,7,0,4,0,0,11,60,5,20,3,6,94,96,6,78,10,24,214,71,10,72,0,17,170,149,20,201,13,23,406,156,26,218,14,31,445,87,12
LGA11730,144,13,115,13,15,300,60,11,69,7,9,156,257,50,318,32,40,697,133,34,296,10,20,493,7,3,13,3,0,26,4,3,8,0,3,18,3,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,25,3,17,3,0,48,644,117,843,68,87,1759,69,9,79,10,8,175,32,6,20,3,8,69,165,19,101,11,31,327,239,29,247,23,33,571,86,14,107,6,17,230,58,22,102,7,9,198,9,7,10,0,0,26,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,10,0,4,0,0,14,11,3,20,3,6,43,679,109,699,63,112,1662,52,11,59,3,4,129,6,3,3,0,3,15,64,6,31,4,10,115,139,3,66,6,19,233,94,5,75,6,11,191,155,22,179,8,27,391,148,39,210,21,15,433,37,12
LGA11750,51,11,64,7,4,137,14,0,16,0,0,30,49,5,58,3,3,118,11,0,24,0,3,38,0,0,7,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,16,131,16,182,10,10,349,29,6,27,0,4,66,10,3,3,0,3,19,43,5,38,6,6,98,28,6,36,0,4,74,3,3,8,0,0,14,4,0,7,0,0,11,0,3,5,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,15,120,29,133,6,20,308,24,3,22,3,3,55,5,0,6,0,0,11,27,4,26,5,3,65,28,3,31,4,0,66,18,0,6,0,0,24,12,3,18,0,9,42,6,3,17,0,0,26,0,0
LGA11800,156,12,90,13,18,289,84,14,72,6,7,183,356,31,249,23,35,694,375,72,588,43,45,1123,67,28,111,14,15,235,27,16,73,12,7,135,16,5,25,3,0,49,3,0,10,0,0,13,0,3,6,0,0,9,0,0,0,0,0,0,10,0,7,0,0,17,24,5,20,0,4,53,1118,186,1251,114,131,2800,74,6,43,5,7,135,40,0,3,0,3,46,190,21,75,5,24,315,293,34,195,12,42,576,175,14,189,12,24,414,232,55,343,43,23,696,114,38,216,10,15,393,26,10,55,10,6,107,4,0,5,0,0,9,0,0,0,0,0,0,8,0,8,3,0,19,32,4,14,3,4,57,1188,182,1146,103,148,2767,62,3,41,8,8,122,3,0,4,0,0,7,112,4,25,0,6,147,126,10,55,8,18,217,115,5,70,3,14,207,246,25,174,20,32,497,370,57,421,21,32,901,191,83
LGA11860,28,3,39,3,3,76,3,0,3,0,0,6,4,0,7,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,6,52,3,3,102,26,4,30,0,0,60,0,0,0,0,0,0,7,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,10,36,7,40,0,3,86,14,0,22,4,4,44,3,0,0,0,0,3,6,3,4,0,0,13,0,0,3,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
