region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
LGA13310,1759,2991,1220,1348,556,232,8106,208,116,44,27,12,3,410,40,28,17,9,3,0,97,248,144,61,36,15,3,507,293,114,23,11,5,3,449,52,10,3,0,0,0,65,0,0,0,0,0,0,0,8,0,3,0,0,0,11,353,124,29,11,5,3,525,40,16,3,0,3,0,62,3,6,0,0,0,3,12,29,15,13,5,5,0,67,72,37,16,5,8,3,141,23,27,7,11,5,5,78,2455,3323,1333,1411,589,246,9357,2006,3121,1308,1250,601,219,8505,204,137,46,26,9,0,422,66,47,14,13,0,3,143,270,184,60,39,9,3,565,316,104,11,3,3,3,440,56,12,0,0,0,0,68,0,0,0,0,0,0,0,6,0,0,3,0,0,9,378,116,11,6,3,3,517,43,17,6,0,0,0,66,4,3,3,0,0,0,10,18,18,3,4,3,0,46,65,38,12,4,3,0,122,3,3,0,3
LGA13320,1912,4245,1199,1196,573,231,9356,550,593,107,46,13,8,1317,115,127,35,21,8,3,309,665,720,142,67,21,11,1626,299,148,45,18,0,0,510,149,104,21,3,0,0,277,36,41,5,0,0,0,82,22,10,3,0,0,0,35,506,303,74,21,0,0,904,253,163,19,11,5,0,451,5,3,3,3,3,0,17,15,31,14,12,3,0,75,273,197,36,26,11,0,543,27,31,13,0,13,0,84,3383,5496,1464,1310,618,242,12513,2241,4730,1306,1175,591,224,10267,589,596,118,59,14,4,1380,70,79,18,9,0,3,179,659,675,136,68,14,7,1559,416,192,43,20,7,3,681,120,92,11,3,0,0,226,118,77,4,3,3,0,205,10,6,3,0,0,0,19,664,367,61,26,10,3,1131,212,139,7,10,6,4,378,10,5,4,3,4,0,26,26,21,9,3,0,0,59,248,165,20,16,10,4,463,0,3,0,0
LGA13340,653,1158,453,493,273,152,3182,4,8,0,0,0,0,12,0,0,0,0,0,0,0,4,8,0,0,0,0,12,54,10,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,57,10,3,0,0,0,70,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,9,4,5,5,0,30,11,9,4,5,5,0,34,0,0,0,0,0,3,3,725,1185,460,498,278,155,3301,758,1348,489,444,256,137,3432,5,5,0,4,0,0,14,0,0,0,3,0,0,3,5,5,0,7,0,0,17,68,14,3,3,0,0,88,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,71,14,3,3,0,0,91,3,6,3,3,3,3,21,0,0,0,0,0,0,0,5,8,0,0,0,0,13,8,14,3,3,3,3,34,0,0,0,0
LGA13380,2769,5492,2075,2063,1098,508,14005,347,218,31,11,7,3,617,31,22,3,3,0,0,59,378,240,34,14,7,3,676,688,272,67,15,8,0,1050,9,4,0,0,0,0,13,4,3,0,0,0,0,7,30,8,0,0,0,0,38,731,287,67,15,8,0,1108,163,89,10,9,5,3,279,3,7,0,3,3,0,16,37,21,10,4,4,4,80,203,117,20,16,12,7,375,50,38,14,7,0,4,113,4131,6174,2210,2115,1125,522,16277,3149,6076,2259,2037,1034,512,15067,445,282,53,20,7,0,807,13,42,8,11,3,3,80,458,324,61,31,10,3,887,682,274,62,17,3,4,1042,18,3,3,0,0,0,24,8,6,0,0,0,0,14,14,3,0,0,0,0,17,722,286,65,17,3,4,1097,139,79,21,8,3,7,257,13,7,3,7,4,0,34,19,20,11,8,0,0,58,171,106,35,23,7,7,349,4,0,0,0
LGA13450,1064,2163,1150,1222,763,350,6712,176,158,54,29,11,5,433,26,26,15,7,3,3,80,202,184,69,36,14,8,513,302,176,55,42,15,12,602,3,3,0,0,0,0,6,0,0,0,0,0,0,0,18,6,0,0,0,0,24,323,185,55,42,15,12,632,44,15,3,0,0,0,62,4,0,3,0,0,0,7,38,38,11,7,3,3,100,86,53,17,7,3,3,169,13,4,3,3,3,0,26,1688,2589,1294,1310,798,373,8052,1278,2313,1086,1184,722,367,6950,111,79,30,14,11,3,248,7,7,3,0,3,3,23,118,86,33,14,14,6,271,377,237,93,53,14,22,796,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,3,0,3,0,0,11,386,240,93,56,14,22,811,26,5,3,3,0,0,37,3,0,0,0,0,0,3,11,11,3,3,3,0,31,40,16,6,6,3,0,71,0,0,0,0
LGA13500,310,435,186,167,127,52,1277,13,3,0,0,3,0,19,3,7,5,0,0,3,18,16,10,5,0,3,3,37,22,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0,31,12,3,3,0,0,0,18,0,0,0,0,0,0,0,4,5,3,3,3,0,18,16,8,6,3,3,0,36,0,3,0,0,0,0,3,364,465,197,170,133,55,1384,292,456,189,168,120,56,1281,25,3,0,3,3,0,34,0,5,0,0,0,0,5,25,8,0,3,3,0,39,13,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,18,6,0,0,0,0,0,6,0,0,0,0,0,0,0,8,5,0,3,0,0,16,14,5,0,3,0,0,22,0,0,0,0
LGA13550,805,1386,605,575,351,167,3889,22,33,0,0,0,0,55,0,11,5,4,5,0,25,22,44,5,4,5,0,80,197,67,18,5,3,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,67,18,5,3,0,290,20,3,0,0,0,0,23,5,0,0,0,0,0,5,7,7,0,3,0,3,20,32,10,0,3,0,3,48,12,7,0,3,3,0,25,1068,1514,628,590,362,170,4332,891,1463,580,566,308,144,3952,18,5,5,0,0,3,31,6,0,0,0,0,0,6,24,5,5,0,0,3,37,222,55,11,3,3,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,225,55,11,3,3,3,300,16,11,0,0,0,0,27,5,3,0,3,0,0,11,9,5,0,3,0,0,17,30,19,0,6,0,0,55,3,4,0,0
LGA13650,301,565,217,212,109,63,1467,3,4,0,0,0,3,10,0,0,0,0,0,0,0,3,4,0,0,0,3,10,29,4,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,32,4,4,0,0,0,40,5,4,0,0,0,0,9,0,0,0,0,0,0,0,3,4,0,0,0,0,7,8,8,0,0,0,0,16,3,0,0,0,0,0,3,347,581,221,212,109,66,1536,336,541,207,200,116,66,1466,5,3,0,0,0,0,8,0,3,3,0,0,0,6,5,6,3,0,0,0,14,26,4,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,3,3,0,0,36,3,3,3,3,0,0,12,0,0,0,0,0,0,0,4,8,0,0,0,0,12,7,11,3,3,0,0,24,0,0,0,0
LGA13660,454,809,280,268,147,68,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,49,16,14,0,0,0,0,30,0,0,0,0,0,0,0,0,7,3,5,3,0,18,16,21,3,5,3,0,48,0,3,0,3,3,0,9,511,841,283,276,153,68,2132,474,828,254,243,126,65,1990,11,6,0,3,3,0,23,0,3,3,0,0,0,6,11,9,3,3,3,0,29,28,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,33,14,15,0,3,0,0,32,4,0,0,0,0,0,4,6,10,0,0,0,0,16,24,25,0,3,0,0,52,3,0,0,0
LGA13700,304,495,194,170,103,48,1314,17,11,0,4,0,0,32,0,0,0,0,0,0,0,17,11,0,4,0,0,32,11,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,3,3,3,19,7,7,0,3,3,3,23,7,6,0,3,0,0,16,346,522,194,180,106,51,1399,384,503,177,168,101,39,1372,14,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,14,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,6,3,0,0,0,0,9,0,0,0,0,0,0,0,5,3,0,0,0,0,8,11,6,0,0,0,0,17,0,0,0,0
LGA13800,2233,5031,3243,3735,1890,902,17034,499,404,163,106,33,12,1217,131,176,79,52,17,9,464,630,580,242,158,50,21,1681,386,194,46,22,8,3,659,22,17,6,3,0,0,48,20,8,5,0,0,0,33,25,19,3,3,3,0,53,453,238,60,28,11,3,793,108,39,9,4,4,4,168,6,3,3,4,3,0,19,23,29,5,8,0,0,65,137,71,17,16,7,4,252,39,34,16,24,13,5,131,3492,5954,3578,3961,1971,935,19891,2599,5350,3079,3580,1858,884,17350,559,371,135,93,22,22,1202,128,160,70,42,15,0,415,687,531,205,135,37,22,1617,442,204,47,24,9,0,726,21,5,3,0,0,0,29,0,0,0,0,0,0,0,14,13,7,0,0,0,34,477,222,57,24,9,0,789,102,45,6,3,3,0,159,10,3,3,8,3,0,27,25,13,4,3,0,4,49,137,61,13,14,6,4,235,0,3,3,0
LGA13850,270,386,194,172,90,39,1151,5,5,0,0,0,0,10,0,0,0,0,0,0,0,5,5,0,0,0,0,10,64,14,5,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14,5,0,0,0,83,12,3,0,0,0,0,15,0,0,0,0,0,0,0,0,7,3,3,0,3,16,12,10,3,3,0,3,31,0,0,0,0,0,0,0,351,415,202,175,90,42,1275,312,376,172,148,88,54,1150,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,55,34,12,4,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,12,4,0,0,105,6,3,0,3,0,0,12,3,0,0,0,0,0,3,3,0,0,0,0,0,3,12,3,0,3,0,0,18,0,0,0,0
LGA13950,3063,5675,3728,4075,2005,1283,19829,641,521,197,146,71,48,1624,245,327,194,154,67,41,1028,886,848,391,300,138,89,2652,972,596,305,179,61,24,2137,756,943,498,256,90,22,2565,530,624,319,179,65,35,1752,86,29,9,10,0,0,134,2344,2192,1131,624,216,81,6588,3,0,0,0,0,0,3,0,0,3,0,0,0,3,34,24,12,15,4,3,92,37,24,15,15,4,3,98,44,61,22,25,10,11,173,6374,8800,5287,5039,2373,1467,29340,3289,5820,3648,3850,2084,1324,20015,920,541,256,214,94,36,2061,247,373,288,238,90,84,1320,1167,914,544,452,184,120,3381,963,844,474,273,88,39,2681,1091,1003,572,362,108,44,3180,402,473,257,148,41,17,1338,32,14,5,4,0,3,58,2488,2334,1308,787,237,103,7257,3,6,3,3,0,0,15,8,4,0,3,0,0,15,14,16,5,7,8,3,53,25,26,8,13,8,3,83,15,12,5,3
LGA14000,4246,10706,7200,9435,4459,1754,37800,430,327,111,83,28,14,993,440,752,483,475,96,34,2280,870,1079,594,558,124,48,3273,847,303,54,44,9,3,1260,1459,1436,620,317,76,18,3926,393,478,208,100,22,9,1210,150,81,17,10,5,0,263,2849,2298,899,471,112,30,6659,82,38,15,5,0,0,140,3,3,0,3,0,0,9,31,26,7,11,5,0,80,116,67,22,19,5,0,229,183,79,38,35,9,10,354,8264,14229,8753,10518,4709,1842,48315,4596,11050,7202,9654,4296,1620,38418,508,356,147,135,28,3,1177,714,904,584,497,117,37,2853,1222,1260,731,632,145,40,4030,920,450,148,94,33,11,1656,1300,1118,561,300,63,17,3359,1031,1128,510,289,52,17,3027,63,35,7,3,5,0,113,3314,2731,1226,686,153,45,8155,56,22,9,4,3,0,94,26,3,0,8,0,3,40,25,24,15,18,7,3,92,107,49,24,30,10,6,226,0,7,3,0
LGA14100,405,826,496,628,299,116,2770,26,27,13,5,3,0,74,59,112,62,43,12,5,293,85,139,75,48,15,5,367,213,119,37,12,0,0,381,86,57,14,5,3,0,165,183,111,37,12,3,0,346,8,0,3,0,0,3,14,490,287,91,29,6,3,906,4,3,0,0,0,0,7,0,0,0,0,0,0,0,8,8,4,3,0,0,23,12,11,4,3,0,0,30,3,9,3,7,3,4,29,995,1272,669,715,323,128,4102,397,820,461,636,310,118,2742,16,21,8,6,0,0,51,102,186,78,49,21,0,436,118,207,86,55,21,0,487,233,124,24,22,6,0,409,180,141,37,15,6,4,383,170,41,9,3,0,0,223,3,3,0,3,0,0,9,586,309,70,43,12,4,1024,3,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,10,6,0,10,0,0,0,16,5,6,4,7
LGA14150,2550,4876,2969,3438,1532,816,16181,683,490,217,159,57,28,1634,147,225,172,147,41,31,763,830,715,389,306,98,59,2397,578,301,120,86,37,8,1130,908,887,480,267,86,27,2655,728,757,420,245,55,24,2229,50,16,10,10,5,3,94,2264,1961,1030,608,183,62,6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,23,20,11,3,141,43,41,23,20,11,3,141,82,62,43,24,11,3,225,5769,7655,4454,4396,1835,943,25052,2716,4758,2897,3501,1615,806,16293,617,498,242,194,66,24,1641,403,412,278,264,89,45,1491,1020,910,520,458,155,69,3132,430,296,126,67,24,9,952,1195,1128,658,352,88,42,3463,610,689,467,279,69,29,2143,16,8,4,0,0,0,28,2251,2121,1255,698,181,80,6586,0,3,0,0,0,0,3,3,0,0,0,0,0,3,24,23,12,10,3,0,72,27,26,12,10,3,0,78,5,0,3,3
LGA14200,1096,1900,793,763,403,159,5114,73,31,6,3,0,0,113,3,0,0,3,0,0,6,76,31,6,6,0,0,119,215,56,16,4,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,56,16,4,0,0,291,34,6,4,0,0,0,44,3,3,0,0,0,0,6,17,10,3,6,0,0,36,54,19,7,6,0,0,86,0,5,3,0,0,0,8,1441,2011,825,779,403,159,5618,1188,2028,764,698,408,183,5269,33,15,0,5,3,3,59,7,4,0,0,0,0,11,40,19,0,5,3,3,70,316,71,12,7,0,0,406,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,5,319,74,17,7,0,0,417,31,12,0,6,4,0,53,8,10,3,6,4,0,31,10,9,6,0,0,0,25,49,31,9,12,8,0,109,0,0,0,3
LGA14250,119,231,78,102,61,20,611,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,23,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,26,8,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,6,11,6,0,0,0,0,17,0,0,0,0,0,0,0,156,240,78,102,61,20,657,147,224,80,79,56,18,604,7,3,0,0,0,0,10,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,6,3,0,0,0,0,0,3,3,3,0,3,3,0,12,0,0,0,0
LGA14300,347,571,255,273,166,77,1689,13,4,0,0,3,0,20,0,0,0,0,0,3,3,13,4,0,0,3,3,23,46,9,3,0,3,0,61,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,3,0,3,0,67,3,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,0,3,3,0,12,6,6,0,3,3,0,18,3,0,0,0,0,0,3,421,590,258,276,175,80,1800,414,646,242,257,145,72,1776,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,8,0,0,0,0,27,5,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,28,11,0,0,0,0,39,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
LGA14350,1860,3331,1294,1237,643,366,8731,124,80,22,9,3,0,238,44,17,13,3,3,0,80,168,97,35,12,6,0,318,264,107,35,13,4,3,426,22,10,3,3,0,0,38,3,3,0,0,0,0,6,15,7,3,0,0,0,25,304,127,41,16,4,3,495,109,63,15,9,0,0,196,11,3,0,0,0,0,14,23,20,8,3,3,0,57,143,86,23,12,3,0,267,9,9,4,0,3,0,25,2484,3650,1397,1277,659,369,9836,2064,3612,1369,1192,605,317,9159,151,77,23,7,0,3,261,13,12,0,3,0,0,28,164,89,23,10,0,3,289,342,144,23,16,0,0,525,9,15,3,0,0,0,27,4,0,0,0,0,0,4,4,0,0,0,0,0,4,359,159,26,16,0,0,560,112,66,11,0,6,0,195,22,14,5,4,0,0,45,14,15,5,6,4,0,44,148,95,21,10,10,0,284,0,0,0,0
LGA14400,941,1936,873,1161,560,206,5677,140,90,16,9,3,3,261,58,101,21,5,0,3,188,198,191,37,14,3,6,449,107,56,17,8,7,3,198,43,43,5,0,0,0,91,85,54,0,3,0,0,142,14,4,0,0,3,0,21,249,157,22,11,10,3,452,13,18,0,5,0,0,36,0,0,0,0,0,0,0,23,15,6,5,7,0,56,36,33,6,10,7,0,92,8,6,0,8,3,0,25,1432,2323,938,1204,583,215,6695,984,2030,894,1117,523,171,5719,51,68,21,13,0,3,156,95,103,24,17,8,3,250,146,171,45,30,8,6,406,256,141,38,18,6,0,459,29,18,8,0,0,0,55,74,48,0,0,0,0,122,6,0,0,0,0,0,6,365,207,46,18,6,0,642,16,13,0,0,0,0,29,0,0,0,0,0,0,0,6,7,5,3,0,0,21,22,20,5,3,0,0,50,0,0,0,0
LGA14450,1683,3171,1942,2410,1195,569,10970,243,226,98,63,8,6,644,157,226,132,105,39,19,678,400,452,230,168,47,25,1322,512,457,187,104,27,8,1295,836,888,474,330,76,34,2638,262,308,218,112,32,13,945,13,10,5,0,0,0,28,1623,1663,884,546,135,55,4906,3,0,0,0,0,0,3,0,3,3,0,0,0,6,43,36,33,12,5,5,134,46,39,36,12,5,5,143,47,23,16,15,5,0,106,3799,5348,3108,3151,1387,654,17447,1680,3033,1974,2471,1167,519,10844,181,194,80,49,18,8,530,156,222,168,133,40,21,740,337,416,248,182,58,29,1270,640,558,264,168,33,7,1670,691,703,407,226,51,21,2099,541,765,551,331,106,35,2329,17,22,8,10,5,5,67,1889,2048,1230,735,195,68,6165,6,0,0,5,0,0,11,3,0,0,0,0,0,3,12,10,6,9,3,4,44,21,10,6,14,3,4,58,3,6,0,0
LGA14500,3169,8089,4854,7509,3529,1164,28314,77,112,30,21,5,4,249,160,242,116,93,21,6,638,237,354,146,114,26,10,887,875,533,109,58,8,6,1589,673,423,128,60,14,5,1303,202,159,37,15,0,0,413,67,32,9,3,4,0,115,1817,1147,283,136,26,11,3420,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,24,7,5,0,0,48,15,24,7,5,0,0,51,43,57,26,22,7,3,158,5281,9671,5316,7786,3588,1188,32830,3204,8083,4822,7436,3545,1136,28226,88,95,22,18,3,0,226,217,284,121,96,19,7,744,305,379,143,114,22,7,970,928,585,159,67,15,7,1761,614,415,130,75,12,3,1249,284,263,69,47,7,0,670,21,17,4,9,7,3,61,1847,1280,362,198,41,13,3741,0,0,0,3,4,0,7,0,0,0,0,0,0,0,12,13,5,0,0,0,30,12,13,5,3,4,0,37,4,6,5,3
LGA14550,753,1156,462,431,267,137,3206,12,7,0,3,0,0,22,5,0,0,0,0,0,5,17,7,0,3,0,0,27,41,6,3,3,3,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,46,6,3,3,3,3,64,24,0,4,0,0,0,28,5,0,0,3,0,3,11,10,12,3,3,0,3,31,39,12,7,6,0,6,70,11,14,6,5,3,3,42,866,1195,478,448,273,149,3409,868,1273,422,395,234,146,3338,3,0,3,3,0,0,9,0,0,0,0,0,0,0,3,0,3,3,0,0,9,62,20,4,3,0,0,89,3,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,68,24,4,3,0,0,99,18,11,0,5,3,0,37,11,8,3,3,0,0,25,3,16,0,7,3,0,29,32,35,3,15,6,0,91,0,0,0,0
