region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
LGA10650,7,0,7,10,21,25,57,30,16,3,3,6,185,3,0,4,6,10,0,7,3,0,0,0,3,36,4,0,3,11,21,18,44,8,4,0,3,5,121,0,0,3,0,7,0,4,3,3,0,0,0,20,0,0,7,19,21,12,14,6,3,0,0,19,101,0,0,17,14,8,6,0,3,0,0,0,5,53,0,0,3,4,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,3,0,0,0,0,3,12,5,3,176,93,48,11,13,3,0,0,0,30,382,0,0,3,0,0,0,0,0,0,0,0,57,60,19,3,223,157,142,72,142,59,26,3,6,128,980,0,0,5,13,18,18,63,43,9,4,9,36,218,0,0,0,5,4,3,7,3,0,0,0,3,25,0,0,4,14,36,42,72,22,11,0,0,34,235,0,0,0,3,4,4,14,3,0,3,0,3,34,0,3,3,20,44
LGA10750,0,3,0,27,124,422,1691,1733,627,267,55,98,5047,3,0,16,47,66,49,75,47,11,0,0,8,322,0,0,11,52,203,312,661,336,135,29,12,44,1795,0,3,7,12,39,51,188,102,47,10,6,30,495,0,3,41,383,505,375,429,150,27,7,3,181,2104,0,3,113,172,96,48,51,16,6,3,0,36,544,3,3,24,50,39,31,26,11,0,0,0,40,227,3,3,9,9,10,23,60,34,8,9,3,19,190,157,89,2877,1071,536,115,79,21,3,0,6,301,5255,4,0,89,32,18,10,14,0,3,0,3,648,821,170,107,3187,1855,1636,1436,3274,2450,867,325,88,1405,16800,6,6,14,60,133,430,2241,2516,1356,610,375,1068,8815,3,0,13,62,95,108,227,129,62,18,16,78,811,3,10,15,104,407,889,2733,1614,787,233,105,653,7553,0,0,7,27,91,163,452,340,162,70,33,185,1530,7,18,84,634,1471
LGA10800,9,0,12,15,26,29,52,20,13,3,7,10,196,0,0,0,7,3,4,4,0,3,0,3,0,24,3,0,4,7,19,24,19,4,6,0,0,3,89,0,0,0,0,5,0,5,0,0,3,0,3,16,0,0,4,21,12,7,12,0,3,0,0,8,67,0,0,7,14,4,3,3,0,0,0,0,3,34,0,3,3,3,0,0,0,3,0,0,0,3,15,3,0,3,3,3,0,3,0,0,0,0,0,15,3,4,133,56,21,8,5,0,0,0,0,14,244,3,0,5,0,0,3,0,0,0,0,0,25,36,21,7,171,126,93,78,103,27,25,6,10,69,736,0,3,8,16,20,17,58,28,15,6,6,37,214,3,0,3,8,3,3,4,0,0,0,0,0,24,0,0,3,18,40,28,54,27,7,3,6,20,206,0,0,3,0,4,3,13,4,0,0,0,0,27,0,0,8,20,41
LGA10850,0,0,6,8,5,23,43,23,18,7,3,5,141,0,0,3,4,3,3,0,0,0,0,0,0,13,3,0,3,8,14,11,30,10,0,0,0,0,79,0,0,0,3,3,4,9,4,4,3,0,0,30,0,3,0,12,12,10,9,3,0,0,0,7,56,0,3,6,5,4,3,3,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,3,0,0,0,0,0,12,4,5,107,46,15,3,3,3,0,0,3,5,194,0,0,0,0,0,0,0,0,0,0,0,30,30,7,11,128,89,59,57,100,43,22,10,6,53,585,0,0,0,6,5,25,55,39,20,6,4,16,176,0,0,0,0,5,0,8,0,0,0,0,3,16,0,0,0,6,25,29,79,31,14,3,3,14,204,0,0,0,0,3,4,11,6,3,0,3,3,33,0,0,3,13,38
LGA10900,4,0,8,20,43,96,379,505,305,121,29,33,1543,3,0,19,50,52,43,67,25,12,6,0,7,284,0,0,6,29,76,150,340,212,122,25,4,20,984,0,3,3,8,19,19,59,48,32,8,0,9,208,3,4,11,69,128,119,194,102,25,0,0,42,697,0,5,52,109,80,44,62,19,7,3,3,20,404,0,0,12,13,12,12,18,8,3,0,0,8,86,0,0,3,3,8,7,18,15,8,4,0,6,72,15,24,788,701,374,143,97,44,19,6,7,82,2300,0,0,25,11,10,7,0,0,3,0,0,297,353,25,36,927,1013,802,640,1234,978,536,173,43,524,6931,4,0,10,23,29,77,281,466,461,182,130,262,1925,0,0,10,33,60,53,100,76,30,12,5,42,421,0,0,7,41,129,239,853,686,432,120,56,272,2835,0,0,3,15,27,52,123,111,66,21,11,58,487,0,3,12,85,239
LGA10950,5,5,7,8,9,13,18,11,4,0,3,3,86,0,0,3,0,3,0,3,0,0,0,0,0,9,3,0,3,11,8,11,9,0,0,0,0,0,45,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,8,5,0,3,4,0,0,3,0,29,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,57,26,8,5,3,0,0,0,0,7,109,0,0,3,0,0,0,0,0,0,0,0,12,15,17,5,79,53,33,35,36,18,4,0,6,25,311,0,3,4,16,7,4,20,8,6,3,6,15,92,0,0,0,0,0,4,3,3,0,0,0,3,13,0,3,0,5,9,14,32,5,4,0,0,3,75,0,0,0,0,0,3,3,3,0,0,0,3,12,0,3,3,4,27
LGA11000,3,3,4,4,6,12,18,7,5,0,3,3,68,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,3,5,11,16,11,3,3,0,0,0,52,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,0,9,7,4,5,0,0,0,0,3,28,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,3,46,13,10,5,0,3,0,0,0,4,87,3,0,3,0,3,0,0,0,0,0,0,20,29,9,6,59,41,43,40,40,13,8,0,3,30,292,3,0,0,3,4,4,17,5,4,0,0,11,51,0,0,0,3,0,3,0,0,3,0,0,0,9,0,0,3,3,15,9,22,5,6,0,3,14,80,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,8,18
LGA11050,0,0,4,6,7,4,16,10,5,0,4,0,56,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,0,3,5,9,12,4,0,0,0,3,36,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,0,9,3,4,4,3,0,0,0,3,26,0,0,0,5,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,40,21,12,3,0,0,0,0,0,4,80,0,0,0,5,0,0,0,0,0,0,0,22,27,0,0,44,49,36,26,38,23,5,0,4,35,260,0,0,0,3,6,9,15,13,10,3,3,14,76,0,0,0,0,3,3,4,0,0,0,0,3,13,0,0,0,9,12,9,13,5,8,0,0,4,60,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,3,11,20
LGA11100,3,3,3,7,18,56,230,225,88,55,15,18,721,0,0,0,11,15,9,12,4,3,0,0,4,58,0,0,0,8,32,36,83,35,13,3,0,3,213,0,0,0,0,7,9,22,17,10,3,3,3,74,3,0,9,65,59,52,63,17,7,0,0,22,297,0,3,22,27,21,11,10,4,0,0,0,3,101,0,0,6,5,3,3,5,3,0,0,0,6,31,0,0,0,3,0,3,11,6,3,3,0,0,29,32,21,519,191,93,32,16,11,4,0,0,58,977,0,0,23,9,4,3,0,0,0,0,0,129,168,38,27,582,326,252,214,452,322,128,64,18,246,2669,3,0,3,10,28,70,266,279,183,78,51,134,1105,3,0,3,8,22,17,34,21,6,3,0,17,134,0,0,4,11,62,99,293,199,115,34,17,82,916,0,3,0,3,8,21,53,37,15,11,6,28,185,0,0,18,122,170
LGA11150,0,0,3,6,4,13,29,20,12,0,3,9,99,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,5,6,0,0,0,3,28,0,0,0,0,3,0,0,3,0,0,0,3,9,3,0,3,6,9,5,6,3,0,0,0,3,38,0,0,3,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,6,3,0,32,9,8,0,3,0,0,0,0,3,58,0,0,3,0,0,0,0,0,0,0,0,18,21,6,0,50,27,29,27,43,32,12,0,3,45,274,0,0,6,3,10,7,28,24,8,5,3,21,115,0,0,3,3,3,0,3,3,0,0,0,0,15,0,0,0,4,8,13,15,8,3,4,3,12,70,0,0,0,0,3,0,3,6,0,0,0,3,15,0,0,5,8,18
LGA11200,3,3,3,3,4,6,16,8,5,3,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,0,14,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,12,12,3,3,22,12,14,12,25,11,8,3,4,15,132,0,0,3,3,7,6,6,8,3,0,3,8,47,0,0,0,3,3,0,0,3,0,0,0,3,12,0,0,0,0,5,8,16,0,0,0,0,6,35,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,3,14
LGA11250,0,0,0,8,17,21,98,58,33,7,3,9,254,0,3,4,9,11,8,8,4,0,0,0,3,50,0,0,5,10,26,24,57,31,13,3,0,3,172,0,0,0,3,4,8,13,9,0,0,0,0,37,0,0,9,26,41,25,38,20,4,0,0,8,171,0,0,37,48,19,6,5,0,0,0,0,3,118,0,0,7,5,10,3,3,0,0,0,0,5,33,0,0,3,4,0,3,6,3,0,0,0,4,23,6,15,593,257,138,21,18,5,3,0,0,58,1114,0,0,21,5,5,0,0,0,0,0,0,137,168,6,18,679,375,271,119,246,130,53,10,3,230,2140,0,0,0,11,17,22,79,64,48,12,4,35,292,0,0,3,7,12,10,18,4,3,0,0,9,66,0,3,5,15,41,80,150,70,41,9,3,38,455,0,0,6,3,7,8,27,14,14,0,0,10,89,0,3,5,42,83
LGA11300,3,0,0,3,9,36,136,168,95,61,23,5,539,0,0,6,11,11,10,7,5,5,3,0,3,61,0,0,0,5,24,25,57,38,22,3,0,5,179,0,0,0,3,5,5,18,12,9,3,0,4,59,3,0,3,42,43,33,42,31,10,4,3,11,225,0,7,28,25,18,6,18,4,0,0,0,3,109,0,0,4,3,6,3,0,0,0,0,0,5,21,0,0,0,3,0,0,3,3,3,3,0,0,15,51,10,376,151,89,23,33,15,0,0,4,43,795,0,0,12,3,0,0,3,3,0,0,0,96,117,57,17,429,249,205,141,317,279,144,77,30,175,2120,0,0,3,10,29,36,136,165,142,99,71,89,780,0,0,3,7,6,17,24,12,9,3,5,9,95,0,3,0,15,44,40,196,154,123,74,33,62,744,0,0,3,4,7,7,24,35,23,16,11,18,148,0,0,12,76,97
LGA11350,5,3,6,19,32,50,104,65,33,5,4,10,336,0,3,16,40,23,30,19,10,6,0,3,5,155,0,0,10,25,57,51,100,40,18,0,3,3,307,0,0,5,12,13,6,11,3,0,3,3,0,56,3,0,6,42,47,16,32,13,3,0,0,13,175,0,7,33,61,29,16,15,6,4,0,0,5,176,0,3,9,9,3,4,3,4,0,0,0,3,38,0,0,0,3,5,4,7,4,0,0,3,6,32,20,6,422,282,152,63,56,14,7,3,3,47,1075,3,0,14,3,4,0,0,0,0,0,0,155,179,31,22,521,496,365,240,347,159,71,11,19,247,2529,3,0,8,15,46,57,119,69,45,13,13,53,441,0,3,7,44,42,42,37,9,9,0,3,24,220,3,0,5,44,81,113,184,99,32,9,6,63,639,0,0,3,9,11,18,31,16,10,0,3,11,112,3,0,9,53,117
LGA11400,5,5,18,22,32,40,92,53,24,9,7,14,321,0,0,6,10,10,6,14,3,0,0,0,3,52,3,3,6,21,36,39,48,22,10,0,3,9,200,0,0,3,5,8,6,8,10,3,0,0,3,46,3,3,13,28,27,21,15,10,0,3,3,13,139,0,6,13,21,5,0,3,0,0,3,0,4,55,0,0,0,3,4,4,3,0,0,0,0,0,14,0,0,3,3,3,3,0,0,3,0,0,3,18,4,7,248,70,61,9,6,4,3,3,3,25,443,0,0,6,3,0,0,0,0,0,0,3,82,94,15,24,316,186,186,128,189,102,43,18,19,156,1382,3,3,12,14,21,35,77,66,46,15,0,53,345,3,0,3,5,8,9,10,4,3,0,0,6,51,0,0,5,23,45,70,137,63,27,0,3,49,422,0,0,3,0,5,8,23,10,5,0,0,8,62,0,0,7,44,74
LGA11450,0,0,6,9,27,61,371,424,201,63,21,26,1209,3,0,0,7,10,12,22,19,4,5,0,4,86,0,3,0,11,38,55,162,103,45,13,3,9,442,0,0,0,0,9,17,28,29,22,3,0,6,114,0,0,0,42,70,66,117,47,8,0,3,27,380,0,4,10,50,22,14,19,6,3,0,3,10,141,0,0,7,11,6,7,8,3,0,0,0,4,46,3,0,0,3,3,3,6,15,6,3,0,3,45,9,13,372,218,119,34,26,7,4,0,4,46,852,0,0,8,4,5,3,0,0,0,0,0,135,155,15,20,403,355,309,272,759,653,293,87,34,270,3470,0,0,4,11,20,56,319,471,336,150,82,181,1630,0,0,0,7,24,24,70,41,14,4,3,16,203,0,0,3,24,89,175,740,510,223,82,48,133,2027,3,0,3,6,11,46,104,77,45,14,12,30,351,3,0,8,61,175
LGA11500,3,0,6,9,66,208,882,747,306,103,19,67,2416,0,0,9,37,31,33,42,19,8,4,0,3,186,3,0,7,34,114,190,399,206,84,13,3,22,1075,0,0,0,13,22,35,87,72,25,0,0,17,271,0,4,28,195,304,227,282,80,12,0,3,95,1230,0,4,66,106,56,31,35,6,0,0,3,17,324,0,3,11,24,26,21,20,5,0,3,3,21,137,3,0,3,3,8,5,22,23,8,3,3,10,91,56,42,1281,609,310,95,57,14,4,0,5,119,2592,0,0,42,15,13,3,3,0,0,0,0,334,410,65,53,1453,1045,950,848,1829,1172,447,126,39,705,8732,4,4,8,25,78,210,1125,1254,747,332,215,579,4581,0,0,8,39,61,49,144,82,28,15,11,42,479,0,0,15,67,240,513,1685,1025,490,171,87,459,4752,0,0,3,13,38,76,256,199,79,22,14,117,817,3,5,45,357,749
LGA11520,3,0,0,10,22,44,286,528,520,495,210,33,2151,0,3,5,17,20,14,32,23,13,12,5,6,150,0,0,4,10,34,62,182,130,147,64,16,10,659,0,0,0,7,5,11,28,36,41,25,4,13,170,3,3,5,49,63,54,112,123,40,21,3,27,503,3,0,25,54,42,27,43,12,10,5,3,11,235,0,0,6,12,7,9,12,10,4,0,3,12,75,0,3,3,3,5,5,15,17,11,21,7,4,94,47,31,708,434,213,86,84,43,25,6,6,82,1765,0,0,20,8,5,3,3,0,3,0,3,302,347,56,40,776,604,416,315,797,922,814,649,260,500,6149,3,0,5,10,35,48,227,338,333,233,226,198,1656,0,0,3,13,23,19,53,44,24,14,16,32,241,3,3,4,24,64,137,418,422,430,186,107,148,1946,0,3,0,5,8,10,44,65,60,35,29,27,286,5,0,15,61,138
LGA11550,3,3,4,27,69,187,614,539,247,114,27,45,1879,0,4,14,52,40,35,41,19,7,3,0,5,220,0,0,3,35,95,126,246,109,40,20,4,20,698,0,0,4,17,28,23,56,39,24,6,3,14,214,3,5,49,257,262,158,163,56,13,5,3,86,1060,3,16,80,123,62,34,36,9,3,0,0,37,403,0,3,15,27,21,21,13,5,3,3,0,19,130,0,0,6,7,10,7,23,14,6,3,0,11,87,152,75,2158,772,404,114,98,28,5,3,4,249,4062,7,3,54,27,14,5,6,0,0,0,0,413,529,168,109,2387,1344,1005,710,1296,818,348,157,41,899,9282,3,3,9,43,142,262,853,658,437,188,145,362,3105,0,0,10,42,66,69,113,57,27,8,5,60,457,0,3,12,69,203,290,787,489,287,95,55,226,2516,3,0,9,22,42,60,139,108,52,31,16,70,552,9,14,132,627,775
LGA11600,0,0,6,7,12,25,30,11,6,0,3,10,110,0,0,0,3,0,0,3,3,0,0,0,3,12,0,0,3,5,16,6,11,0,3,0,0,3,47,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,3,10,3,6,5,0,3,0,3,6,39,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,34,11,9,3,3,3,0,0,0,4,67,0,0,3,0,0,0,0,0,0,0,0,12,15,0,0,55,42,47,40,56,17,12,0,9,41,319,0,3,3,3,10,12,29,11,11,3,8,14,107,0,0,3,0,3,4,4,3,0,0,0,0,17,0,0,0,9,22,21,33,13,3,0,3,14,118,0,0,3,3,0,3,5,4,3,0,0,3,24,0,0,3,18,25
LGA11700,5,3,4,7,8,8,12,9,4,3,3,3,69,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,3,9,0,0,0,3,0,0,0,0,0,0,3,3,9,3,0,0,4,3,4,4,0,0,0,0,0,18,0,0,4,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,6,3,3,33,9,4,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,16,16,14,9,41,30,18,15,19,12,7,3,6,29,203,4,0,4,3,6,4,13,4,3,0,3,9,53,0,0,0,3,3,0,0,0,0,0,0,3,9,0,0,3,3,3,5,6,0,0,0,3,6,29,0,3,0,0,3,0,0,0,0,3,0,3,12,0,0,0,9,9
LGA11720,6,0,8,14,29,58,200,127,41,16,11,19,529,0,0,11,26,26,12,14,9,3,0,0,3,104,0,0,5,26,61,73,136,62,39,3,3,4,412,0,0,3,13,7,11,21,15,8,0,0,9,87,0,3,8,72,77,62,104,59,4,0,0,44,433,0,0,49,59,42,19,13,8,3,0,0,10,203,0,3,8,12,10,9,13,3,0,0,0,4,62,3,0,3,4,3,6,13,7,0,0,0,5,44,8,34,997,437,229,41,34,10,4,0,0,110,1904,0,0,41,10,4,0,0,0,0,0,0,191,246,17,40,1133,673,488,291,548,300,102,19,14,399,4024,0,0,3,12,31,59,215,191,126,50,22,87,796,0,3,3,25,22,23,34,20,13,3,0,12,158,0,0,9,30,99,184,438,232,162,29,18,111,1312,3,0,0,9,19,26,51,51,30,7,5,27,228,0,0,11,92,216
LGA11730,10,6,24,43,83,81,186,111,52,17,6,13,632,0,3,16,35,46,21,27,6,4,0,3,3,164,0,3,16,55,110,92,129,53,17,3,6,19,503,0,0,0,10,15,11,22,9,0,0,3,5,75,4,5,27,98,107,53,73,30,7,0,0,33,437,0,5,81,113,51,17,17,4,3,0,0,7,298,3,3,9,24,17,8,8,3,0,0,0,4,79,4,0,5,3,5,8,9,5,5,0,0,5,49,28,26,1329,749,387,98,67,13,8,0,3,140,2848,0,0,52,12,11,0,0,3,0,0,0,254,332,49,51,1559,1142,832,389,538,237,96,20,21,483,5417,0,3,20,35,51,68,233,164,70,23,11,100,778,0,0,12,28,59,25,42,12,5,0,0,17,200,0,0,18,66,156,194,344,165,40,8,7,102,1100,0,0,4,18,29,25,56,27,10,4,0,20,193,3,3,23,134,275
LGA11750,6,3,5,9,8,4,34,30,14,4,0,4,121,0,0,3,3,0,0,5,0,0,0,0,0,11,0,0,0,4,6,10,22,11,7,3,0,0,63,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,7,10,6,18,4,0,0,3,4,52,0,0,7,0,4,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,3,9,0,0,0,0,3,0,3,0,0,0,3,3,12,5,0,73,16,6,3,0,3,0,0,0,9,115,0,0,3,0,0,0,0,0,0,0,0,35,38,11,3,91,45,37,26,82,51,21,7,6,58,438,3,0,0,8,7,9,17,27,20,5,0,19,115,0,0,3,3,3,0,0,3,3,0,0,5,20,0,0,0,3,8,16,55,31,24,4,0,27,168,0,0,0,0,0,0,10,4,3,0,0,0,17,0,0,3,9,15
LGA11800,3,3,16,43,82,113,305,174,87,15,15,11,867,0,3,23,59,59,37,38,14,12,0,0,3,248,3,0,11,53,127,139,204,74,32,7,3,11,664,0,0,3,19,19,12,47,21,9,3,0,3,136,0,3,24,119,124,84,80,24,8,3,0,29,498,0,10,90,138,60,32,32,6,4,0,3,15,390,0,0,11,19,13,8,17,6,0,0,0,7,81,3,0,7,5,11,4,10,9,4,0,3,8,64,26,32,1382,871,498,173,116,31,17,3,3,148,3300,0,0,52,24,8,4,3,0,0,0,3,308,402,35,51,1619,1350,1001,606,852,359,173,31,30,543,6650,0,3,14,49,65,106,337,243,147,30,15,123,1132,0,0,13,64,80,59,79,29,12,3,3,32,374,3,3,20,85,223,281,564,252,84,24,5,142,1686,0,0,0,10,30,41,83,29,14,4,0,32,243,0,3,17,142,309
LGA11860,3,0,10,7,8,12,20,10,7,0,3,3,83,0,0,3,0,0,0,3,0,0,0,0,3,9,3,3,3,3,9,6,7,5,0,0,0,0,39,0,0,3,0,3,0,4,0,0,0,0,0,10,0,0,0,4,3,0,3,0,3,0,0,3,16,3,0,3,4,0,0,3,3,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,3,0,0,0,0,10,3,3,13,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,8,11,12,6,35,30,26,18,47,21,10,0,3,17,225,3,3,0,7,8,11,16,11,5,3,3,14,84,0,0,0,0,4,0,3,0,0,0,0,3,10,0,0,3,8,7,12,18,9,4,3,0,5,69,0,0,3,3,0,3,3,0,0,0,3,3,18,0,0,0,12,11
