region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
LGA10650,25,40,12,3,0,0,16,166,0,0,6,9,7,5,8,3,0,0,0,4,42,0,3,0,3,3,3,3,0,0,0,0,3,18,0,0,3,0,3,3,3,3,0,0,3,0,18,3,0,5,9,9,5,9,0,3,0,0,9,52,0,0,0,0,0,0,0,0,0,0,0,49,49,3,6,26,76,128,108,219,89,26,7,12,157,857,0,3,6,8,11,12,4,3,3,0,0,15,65,0,3,16,23,6,4,3,0,0,0,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,9,0,7,48,16,11,3,3,3,0,3,0,8,102,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,76,50,28,19,10,6,3,3,0,32,240,22,22,325,283,298,199,371,154,55,13,18,317,2077,10,3,0,3,10,4,98,30,30,12
LGA10750,1817,2469,1091,274,116,62,932,8975,4,11,113,355,317,214,285,115,41,11,5,182,1653,3,4,30,82,178,164,183,74,18,8,5,152,901,0,0,4,16,26,51,110,99,56,19,13,112,506,68,70,681,944,711,509,695,264,87,31,30,658,4748,3,0,8,20,23,30,32,11,8,0,0,1349,1484,97,119,969,2304,3452,4375,9427,6253,2851,1116,644,5369,36976,3,6,58,374,585,480,720,282,104,27,11,351,3001,3,33,356,556,269,143,162,60,13,6,3,124,1728,0,4,48,88,64,38,49,21,10,3,3,64,392,10,80,380,172,53,30,26,10,3,0,3,72,839,79,402,2301,1383,609,402,433,135,47,10,14,732,6547,3,4,12,17,7,9,7,3,3,0,0,178,243,98,529,3155,2590,1587,1102,1397,511,180,46,34,1521,12750,365,755,7311,6749,6675,6913,14098,9214,3898,1487,766,8295,66526,18,3,3,18,44,41,1438,1532,1294,624
LGA10800,32,30,5,0,0,4,11,151,0,0,0,11,8,5,3,0,0,0,0,4,31,0,0,3,0,0,4,3,0,0,0,0,0,10,0,3,0,0,0,0,0,3,0,0,0,5,11,3,0,13,24,12,4,7,0,3,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,35,35,6,6,41,97,128,96,172,67,25,9,16,117,780,0,0,4,8,6,5,3,0,0,0,0,10,36,0,3,14,10,8,4,3,0,0,0,0,4,46,0,3,3,0,3,0,3,0,0,0,0,0,12,0,0,4,0,3,0,0,0,0,0,0,3,10,3,4,33,25,9,3,4,0,0,0,0,9,90,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,58,43,29,12,13,0,0,0,0,29,197,30,23,270,266,250,186,288,94,50,15,26,215,1713,14,0,3,11,13,3,49,29,12,8
LGA10850,44,58,21,3,3,0,11,194,0,0,0,11,5,3,4,0,0,0,0,0,23,0,0,0,3,5,3,5,0,0,0,0,4,20,0,0,0,0,0,3,3,0,3,0,0,3,12,0,0,13,25,18,12,10,0,0,0,0,8,86,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,16,64,104,123,233,97,43,12,10,101,803,0,0,3,9,8,6,6,4,0,3,0,6,45,0,0,10,18,5,5,3,0,0,0,0,0,41,0,0,3,0,0,3,0,3,0,0,0,0,9,0,3,9,7,3,0,0,0,0,0,0,3,25,0,9,51,38,15,6,5,3,0,0,0,15,142,0,0,0,3,0,0,0,0,0,0,0,4,7,0,12,76,75,31,20,14,10,0,3,0,28,269,7,23,220,228,194,200,347,150,65,25,16,182,1657,3,3,3,13,8,6,54,34,25,12
LGA10900,394,673,395,92,30,15,197,2135,3,0,30,96,68,60,81,38,11,0,7,55,449,0,0,6,16,20,17,66,28,8,0,0,30,191,0,0,0,3,5,9,20,26,22,10,5,19,119,4,10,77,118,105,76,97,34,17,4,3,74,619,0,0,0,0,5,0,4,4,0,0,0,408,421,11,13,155,430,687,977,2298,1864,1139,379,232,1417,9602,0,3,17,89,133,142,250,87,20,4,3,108,856,0,18,154,251,141,64,64,14,8,0,0,81,795,0,3,14,13,15,12,15,7,3,0,0,19,101,3,14,71,39,8,5,3,0,0,0,0,12,155,12,47,335,276,123,62,71,21,10,0,0,101,1058,0,0,0,5,0,0,0,3,0,0,0,15,23,15,85,591,673,420,285,403,132,41,4,3,336,2988,51,134,1673,2116,1909,1902,3935,2974,1716,556,278,2277,19521,5,3,7,5,26,20,292,352,373,230
LGA10950,16,15,3,3,0,3,7,84,0,0,0,4,4,4,3,0,0,0,0,0,15,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,6,0,3,9,9,8,3,6,3,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,25,25,0,12,16,38,58,48,88,25,13,3,9,64,374,0,0,0,5,0,3,0,3,3,0,0,4,18,0,0,5,9,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3,13,0,0,24,14,12,3,3,3,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,31,15,6,3,6,3,0,0,13,113,17,20,128,122,106,89,127,49,20,3,15,102,798,8,0,4,4,7,3,28,8,7,0
LGA11000,17,15,3,0,0,0,4,65,0,0,0,7,5,0,3,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,7,6,5,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,19,19,3,0,10,33,51,33,65,16,13,0,3,54,281,0,0,0,6,8,6,3,0,0,0,0,0,23,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,15,4,3,0,0,0,0,0,5,47,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,22,25,15,9,6,0,0,0,0,5,86,12,10,91,99,109,82,111,29,21,0,6,89,659,3,0,0,4,3,3,29,21,4,4
LGA11050,14,13,3,0,0,0,5,69,0,0,3,4,3,3,0,0,0,0,0,3,16,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,4,10,9,5,4,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,10,10,0,3,10,37,59,46,55,21,18,3,3,44,299,0,0,0,0,3,3,3,0,0,3,0,3,15,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,13,15,6,0,0,3,0,0,0,3,43,0,0,0,3,0,0,0,0,0,0,0,3,6,0,3,16,25,9,3,3,3,0,3,0,12,77,0,6,70,111,104,75,96,47,23,6,7,91,636,3,0,3,4,3,3,21,11,8,5
LGA11100,151,224,120,32,12,6,124,979,0,0,35,49,35,20,41,17,5,3,3,34,242,0,0,0,9,9,11,23,7,3,0,0,15,77,0,0,0,3,3,11,12,18,9,4,3,12,75,23,11,69,102,75,105,144,51,17,15,8,99,719,0,0,7,7,3,3,0,0,0,0,0,203,223,29,14,139,324,415,508,1090,749,385,160,94,748,4655,0,0,14,77,91,73,113,37,20,6,3,57,491,0,5,59,93,45,27,32,10,5,3,0,34,313,0,3,6,7,10,8,13,3,3,3,0,10,66,0,8,26,14,7,3,3,3,0,0,0,4,68,7,37,207,160,96,69,96,17,17,3,3,102,814,0,0,3,3,3,0,3,0,0,0,0,19,31,7,53,315,354,252,180,260,70,45,15,6,226,1783,74,94,1036,1004,919,902,1802,1141,558,239,118,1220,9107,0,0,0,3,11,9,188,169,164,91
LGA11150,12,17,0,0,0,0,6,66,0,0,6,6,5,0,3,0,0,0,0,3,23,0,0,3,0,3,0,0,0,0,0,0,3,9,0,0,3,3,0,0,3,3,0,0,0,3,15,0,0,5,8,4,4,0,0,0,0,0,9,30,0,0,3,0,3,0,3,0,0,0,0,34,43,0,0,34,35,57,36,75,44,11,9,6,94,401,0,0,4,5,3,6,3,3,0,0,0,5,29,0,3,9,3,0,3,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,3,9,0,3,34,13,9,5,4,0,0,0,0,12,80,0,0,0,0,0,0,0,0,0,0,0,10,10,0,6,50,24,12,14,7,3,0,0,0,36,152,6,6,134,86,98,77,125,79,23,9,9,175,827,3,0,0,4,0,0,27,12,14,8
LGA11200,5,7,3,0,0,0,3,38,0,0,0,9,3,3,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,12,14,6,0,3,0,0,0,0,7,42,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,24,32,38,22,35,17,3,0,3,45,219,0,0,3,5,6,3,0,0,0,0,0,0,17,0,0,4,0,4,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,6,3,7,25,14,4,0,0,0,0,0,0,6,59,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,35,25,14,3,0,0,0,0,0,9,99,6,13,81,69,66,37,60,28,11,3,7,69,450,3,0,0,3,3,3,19,9,6,3
LGA11250,73,116,54,15,3,0,44,438,0,0,18,35,35,18,16,3,3,0,0,7,135,0,0,3,10,9,7,12,3,0,0,0,14,58,0,0,0,3,5,5,8,9,0,0,0,7,37,3,3,52,128,72,37,36,5,0,0,0,49,385,0,0,0,3,0,3,0,0,0,0,0,151,157,3,9,92,257,281,263,462,226,124,24,7,364,2112,0,0,6,30,40,27,24,4,4,0,0,23,158,0,11,46,65,24,13,7,3,0,3,0,15,187,0,0,6,7,3,0,3,0,0,0,0,3,22,0,10,53,18,5,0,0,0,0,0,0,8,94,3,36,228,161,45,25,16,4,0,0,3,58,579,0,0,3,0,0,0,0,0,0,0,0,21,24,3,57,342,281,117,65,50,11,4,3,3,128,1064,12,84,1113,913,669,447,758,367,181,37,13,722,5316,0,4,0,0,6,4,72,66,53,22
LGA11300,92,180,135,40,15,22,95,764,0,3,22,44,29,18,37,15,11,4,4,21,208,0,0,7,13,10,3,20,5,3,3,5,24,93,3,0,0,3,7,4,9,11,7,3,4,9,60,22,14,47,87,66,72,127,40,36,21,16,105,653,0,3,0,3,3,3,3,0,0,0,3,166,184,25,23,97,262,298,292,756,572,394,238,174,598,3729,0,0,9,30,43,29,77,32,16,5,3,34,278,0,7,25,45,24,5,17,9,3,3,0,21,159,0,0,3,3,0,4,0,0,0,3,3,6,22,3,0,19,8,4,3,4,0,0,0,0,10,51,42,31,96,75,61,51,68,22,14,3,3,74,540,0,0,0,3,0,0,0,0,0,0,0,15,18,45,38,152,164,132,92,166,63,33,14,9,160,1068,127,78,678,675,635,525,1239,914,571,329,213,933,6917,4,0,3,3,7,9,136,96,121,82
LGA11350,85,91,31,3,3,0,35,430,0,4,43,110,58,29,25,4,0,3,0,27,303,0,0,3,18,14,13,9,3,0,0,0,5,65,3,0,0,4,0,6,8,5,0,3,0,5,34,7,7,83,116,79,46,35,9,4,3,3,40,432,0,0,0,0,0,0,0,3,0,0,0,153,156,19,14,161,413,448,409,539,248,103,34,28,416,2832,0,3,13,41,42,37,28,11,3,3,0,35,216,0,14,143,171,65,16,9,0,0,0,0,52,470,0,0,8,12,4,3,3,0,0,0,0,7,37,3,15,125,44,11,0,3,0,0,0,0,20,221,9,33,384,197,52,19,16,6,3,0,3,81,803,0,0,0,3,0,3,0,0,0,0,0,12,18,12,65,673,468,174,78,59,17,6,3,3,207,1765,62,101,1355,1377,987,727,945,424,180,48,50,870,7126,3,0,3,3,17,10,129,76,55,33
LGA11400,64,70,30,4,3,0,39,335,0,0,9,10,17,8,7,3,0,0,0,9,63,0,0,0,3,5,9,6,0,0,0,0,9,32,0,0,0,3,3,3,3,4,3,0,0,0,19,0,3,19,33,20,17,15,6,0,0,0,17,130,0,0,0,0,0,0,0,0,0,0,0,85,85,6,6,58,135,198,223,348,186,88,18,3,275,1544,0,0,4,19,16,7,25,4,0,0,0,5,80,0,3,13,29,9,3,3,0,0,0,0,9,69,0,3,0,4,0,0,0,0,0,0,0,3,10,0,0,9,0,3,0,0,0,0,0,0,0,12,4,9,51,41,16,14,11,5,0,0,0,13,164,0,0,3,0,0,0,0,0,0,0,0,0,3,4,15,80,93,44,24,39,9,0,0,0,30,338,25,45,454,414,428,375,576,297,131,36,22,461,3264,8,3,8,12,25,8,118,67,42,27
LGA11450,321,483,267,69,22,14,168,1591,0,0,15,32,42,30,50,19,12,4,0,27,231,0,3,4,9,21,20,35,23,5,3,3,26,152,0,0,0,3,3,8,21,16,9,8,0,24,92,4,9,36,75,49,39,76,28,13,0,3,45,377,0,0,0,3,4,0,6,0,0,0,0,244,257,10,12,73,231,438,719,1904,1452,726,287,165,894,6911,3,3,9,54,82,69,139,60,18,0,3,61,501,3,5,57,115,62,30,19,13,0,0,0,35,339,0,0,4,8,9,4,8,3,0,0,0,10,46,0,7,32,20,14,0,4,0,0,0,0,7,84,7,26,150,132,48,35,44,13,7,4,3,55,524,0,3,0,0,0,0,0,0,0,0,0,13,16,13,44,252,329,215,138,214,89,25,4,6,181,1510,38,76,728,915,962,1129,2877,2194,1044,378,205,1345,11891,0,3,0,6,14,12,282,318,330,160
LGA11500,1057,1449,618,188,60,35,531,5097,0,13,71,189,160,159,161,47,18,8,5,99,930,3,6,10,65,79,93,106,42,14,4,4,111,537,0,3,3,6,16,19,64,49,20,14,6,68,268,29,39,418,516,362,223,317,109,31,9,10,379,2442,3,0,4,8,8,19,21,5,3,0,3,748,822,42,70,585,1285,1791,2418,5328,3430,1618,635,390,3133,20725,0,5,36,241,347,280,435,200,44,13,9,241,1851,3,26,255,406,182,96,99,30,7,3,0,120,1227,0,6,31,44,20,33,44,9,7,0,0,39,233,5,61,321,115,39,16,10,6,5,0,0,48,626,35,314,1654,855,366,163,192,51,13,3,7,498,4151,3,0,9,10,3,5,3,0,3,0,0,97,133,46,412,2306,1671,957,593,783,296,79,19,16,1043,8221,153,535,4344,4001,3698,3859,7940,4898,2144,780,445,4881,37678,12,3,10,9,19,27,791,771,566,226
LGA11520,170,335,423,132,56,45,159,1539,0,0,25,47,33,25,58,44,19,10,6,46,313,0,3,3,8,19,12,25,27,7,4,3,31,142,0,0,0,0,3,3,16,20,19,6,8,24,99,14,10,60,77,90,85,199,108,55,18,27,132,875,0,0,3,0,3,0,11,3,3,0,0,301,324,25,19,118,245,416,509,1386,1494,1082,562,467,1098,7421,0,0,5,44,55,96,176,119,35,14,5,90,639,0,6,36,85,54,36,51,10,3,3,3,36,323,0,3,3,11,8,5,10,8,3,0,0,13,64,3,6,19,11,6,3,4,3,0,0,0,8,63,23,35,163,160,101,86,123,39,43,9,5,126,913,0,0,3,3,0,3,0,3,3,0,0,11,26,26,50,229,314,224,229,364,182,87,26,13,284,2028,107,109,1123,1163,1056,1053,2547,2598,1983,1237,740,1882,15598,3,3,0,9,12,17,235,353,458,460
LGA11550,611,847,411,150,72,44,488,4180,0,19,174,378,199,105,159,74,32,8,7,169,1324,0,6,34,83,79,66,95,26,18,3,8,121,539,3,0,3,8,23,31,52,38,27,8,6,61,260,93,101,655,607,430,416,669,326,148,55,39,644,4183,3,3,7,25,18,14,16,10,4,3,3,825,931,114,149,1045,1904,1977,1924,3730,2197,1182,471,328,3026,18047,0,3,43,203,222,171,260,108,42,8,6,144,1210,3,22,118,183,94,47,83,22,7,0,0,54,633,0,3,23,29,17,19,28,4,0,0,3,39,165,14,32,124,42,12,13,16,3,0,0,0,45,301,78,245,843,582,330,234,290,99,52,13,13,364,3143,0,6,5,11,5,7,4,0,0,0,0,107,145,95,311,1156,1050,680,491,681,236,101,21,22,753,5597,377,569,4588,4298,3662,3125,5707,3251,1631,649,391,4678,32926,13,0,3,18,35,28,570,476,378,168
LGA11600,20,12,6,0,0,0,8,92,0,0,3,5,6,3,0,0,0,3,0,0,20,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,3,7,0,6,3,4,0,0,3,5,31,0,0,0,0,3,0,0,0,0,0,0,14,17,0,3,18,48,72,69,86,41,17,6,17,62,439,0,0,0,6,3,0,4,3,3,0,0,5,24,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,6,0,0,0,0,0,0,13,38,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,16,9,0,4,3,3,0,0,21,70,0,3,87,106,128,109,146,61,32,6,26,124,828,3,0,0,8,7,0,25,11,6,3
LGA11700,6,8,0,0,0,0,3,35,0,0,0,5,0,3,0,0,0,0,0,4,12,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,6,0,3,9,12,6,3,3,0,0,0,0,6,42,0,0,3,0,0,0,0,0,0,0,0,18,21,4,6,19,38,33,24,30,7,3,3,6,52,225,0,0,0,3,0,3,4,0,0,0,0,0,10,0,3,3,4,3,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,0,0,3,13,0,7,17,9,5,0,3,0,0,0,0,19,60,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,23,20,14,3,7,0,0,0,0,25,102,18,25,83,88,65,42,56,19,10,6,12,106,530,3,0,0,3,3,0,10,3,6,3
LGA11720,236,397,202,53,12,5,146,1370,0,0,29,87,72,42,51,14,3,0,0,36,334,0,0,4,20,30,32,34,11,6,0,0,23,160,0,0,0,4,5,9,19,10,12,3,3,10,75,3,6,167,257,168,112,112,21,3,3,0,113,965,0,0,0,5,3,0,0,3,3,0,0,196,210,6,9,226,541,665,723,1351,755,411,107,53,761,5608,0,0,17,64,75,49,67,28,9,3,0,47,359,0,9,87,118,61,17,27,6,3,0,0,21,349,0,0,13,14,8,4,5,0,3,0,0,14,61,3,12,96,44,9,3,3,0,0,0,0,14,184,8,62,441,337,114,48,43,9,3,0,4,117,1186,0,0,4,7,0,0,3,0,0,0,0,22,36,11,83,658,584,267,121,148,43,18,3,4,235,2175,34,132,2017,1798,1420,1135,2047,1098,531,129,71,1395,11807,9,3,3,12,17,18,258,172,131,46
LGA11730,220,228,42,13,0,3,103,1047,0,3,39,122,94,40,35,4,3,0,0,34,374,0,0,4,17,28,11,14,0,0,0,0,13,87,3,0,3,8,5,4,15,8,5,0,0,15,66,7,6,204,287,152,79,62,14,3,0,3,98,915,0,0,3,4,6,0,0,0,0,0,0,244,257,13,15,330,719,855,666,1029,436,149,35,24,746,5017,0,3,17,60,73,45,33,8,3,0,0,33,275,0,10,108,163,40,19,15,3,0,0,0,33,391,0,0,17,14,6,0,5,0,0,0,0,7,49,3,25,114,58,3,7,0,0,0,0,0,14,224,7,48,400,316,93,44,15,8,0,0,0,83,1014,0,0,5,6,0,0,3,0,0,0,0,25,39,10,86,661,617,215,115,71,19,3,0,0,195,1992,72,152,2550,2478,1902,1170,1638,692,248,55,45,1424,12426,6,0,9,25,41,26,270,116,96,55
LGA11750,28,52,35,0,0,0,20,162,0,0,3,3,4,0,0,0,0,0,0,0,10,0,0,0,0,3,4,6,5,0,0,0,3,21,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,7,12,4,4,0,0,0,0,0,5,32,0,0,0,0,3,0,0,0,0,0,0,45,48,3,0,19,38,47,61,140,105,50,9,0,127,599,0,0,3,0,9,9,8,3,3,0,0,5,40,0,4,13,7,3,3,3,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,0,0,0,11,0,11,30,20,8,6,3,0,0,0,0,9,87,0,3,0,0,0,0,0,0,0,0,0,0,3,0,21,54,30,20,18,14,3,3,0,0,14,177,14,24,164,113,104,105,236,159,74,16,6,199,1214,10,3,3,4,3,6,20,12,34,13
LGA11800,288,264,67,19,6,0,114,1229,0,4,42,173,106,62,47,14,3,0,0,41,492,0,0,5,24,32,26,31,10,3,0,0,21,152,3,0,0,5,11,8,19,10,3,0,0,21,80,13,10,170,349,165,76,100,19,0,0,4,101,1007,0,0,0,3,3,0,3,0,0,0,0,348,357,19,23,281,904,1024,947,1527,673,285,67,27,975,6752,0,6,29,94,129,79,83,17,3,0,0,52,492,0,15,195,288,99,21,15,6,0,0,0,48,687,0,3,17,26,9,5,8,3,0,0,0,6,77,3,18,196,69,15,3,0,3,0,0,0,32,339,10,72,583,427,116,37,23,5,5,0,0,157,1435,0,0,3,8,0,0,0,0,0,0,0,20,31,13,114,1023,912,368,145,129,34,8,0,0,315,3061,67,188,2923,3166,2393,1698,2508,1066,466,98,57,1833,16463,7,8,3,20,44,31,382,258,135,59
LGA11860,13,6,0,0,0,0,5,47,0,0,0,4,0,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,12,3,3,6,37,33,42,46,23,9,6,9,45,262,0,0,0,0,4,0,3,0,0,0,0,3,10,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,6,0,0,0,0,6,32,15,9,50,71,66,60,99,44,19,6,12,68,519,4,0,4,4,8,3,28,12,10,0
