region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
LGA10650,3,9,12,0,7,0,0,3,0,0,34,0,0,0,4,0,0,7,0,0,0,0,4,15,0,0,0,0,0,0,0,4,0,3,5,4,16,0,4,3,7,8,5,3,4,0,0,0,10,44,0,0,0,3,0,0,3,0,0,0,0,57,63,6,7,15,58,65,71,255,107,60,21,20,147,832,0,0,3,10,10,15,16,3,3,0,0,9,69,0,0,23,22,7,3,0,0,0,0,0,10,65,0,3,0,0,3,0,0,0,0,0,0,3,9,0,3,8,8,0,0,0,0,0,0,0,0,19,0,3,32,21,12,6,10,0,0,3,0,15,102,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,66,61,32,24,26,3,3,3,0,41,268,22,35,105,390,255,165,569,179,104,39,36,307,2206,3,3,3,5,10,12,36,39,26,8,16,3,164,0,0,0,7,10,13,14
LGA10750,111,292,262,211,378,135,70,32,23,184,1722,11,5,21,69,101,105,211,90,29,26,13,161,842,5,3,3,9,13,23,98,91,62,39,46,103,495,88,119,211,760,613,417,723,343,141,48,51,598,4112,3,6,8,41,41,35,65,39,14,15,12,1801,2080,194,215,492,1760,2189,2464,9438,6675,4403,2894,2277,5341,38342,8,10,78,257,482,449,1036,453,203,100,44,413,3533,5,28,362,615,328,186,311,97,34,17,7,186,2176,6,0,38,52,50,36,60,35,11,6,3,71,368,35,37,335,233,69,44,71,14,0,4,0,91,933,107,160,1982,1598,707,421,720,205,61,48,35,760,6804,12,4,33,24,11,13,11,3,3,0,4,292,410,173,239,2828,2779,1647,1149,2209,807,312,175,93,1813,14224,681,838,3625,8191,5604,4538,15552,9898,6423,3961,2887,8681,70879,17,5,3,13,29,102,659,1238,1748,814,1237,91,5956,3,9,6,30,79,111,141
LGA10800,5,0,8,4,4,0,0,0,0,3,24,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,5,12,0,5,4,13,15,4,11,3,0,0,0,5,60,0,0,0,0,0,0,0,0,0,0,0,39,39,5,11,17,63,66,50,202,90,39,27,18,129,717,0,5,3,5,9,6,12,3,0,3,0,3,49,0,0,17,10,3,8,4,0,0,0,0,3,45,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,7,4,0,0,0,0,0,0,0,0,11,0,0,23,18,14,3,0,3,0,3,0,8,72,3,0,0,0,0,0,0,0,0,0,0,3,6,3,5,53,41,29,17,16,6,0,6,0,17,193,37,30,91,283,192,102,389,158,63,53,29,219,1646,8,4,0,9,8,17,26,23,25,13,21,8,162,0,0,0,0,10,5,8
LGA10850,0,5,5,8,5,0,0,0,0,0,26,0,0,0,0,3,5,4,6,0,0,0,5,23,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,18,12,6,14,0,0,0,0,10,63,0,0,0,0,0,0,0,0,0,0,0,57,57,3,6,3,38,48,71,210,138,82,36,26,136,797,0,0,3,7,13,8,22,5,0,0,0,10,68,0,3,17,12,3,3,6,0,0,0,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,23,3,3,28,35,17,6,8,3,0,3,0,14,120,0,0,3,0,0,0,0,0,0,0,0,4,7,3,6,68,54,33,23,36,8,0,3,0,36,270,13,30,83,248,156,140,414,213,119,55,43,248,1762,0,0,0,5,3,10,30,30,24,14,40,0,156,0,0,0,3,3,9,8
LGA10900,15,59,55,57,92,39,27,10,12,47,417,0,0,0,8,7,16,48,28,6,15,5,24,157,3,0,3,0,3,0,15,27,10,14,16,13,104,4,6,19,89,88,70,94,47,9,9,9,49,493,0,0,0,4,0,3,7,8,0,3,0,464,489,18,21,64,257,378,466,1917,1652,1084,1048,949,1359,9213,0,0,15,48,78,103,321,132,54,32,9,136,928,0,4,158,200,130,84,132,33,5,3,3,88,840,0,0,10,18,9,5,20,10,3,0,0,13,88,0,3,57,60,21,4,8,5,0,3,0,17,178,9,17,267,265,114,82,117,32,11,10,7,101,1032,0,0,4,0,0,0,3,0,0,0,0,22,29,9,24,511,591,352,278,601,212,73,48,19,377,3095,76,119,677,1934,1604,1199,4171,2771,1833,1582,1354,2355,19675,3,3,3,8,11,32,142,228,365,209,494,23,1521,0,3,0,24,49,83,109
LGA10950,0,0,0,0,4,0,0,0,0,0,4,0,0,3,3,0,0,3,0,0,0,0,3,12,3,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,11,8,3,4,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,19,19,6,3,7,21,29,32,93,40,17,12,13,64,337,0,0,0,7,3,3,10,3,0,0,0,4,30,0,0,0,8,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,0,0,0,11,3,0,15,12,9,4,5,3,0,0,0,10,61,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,20,30,18,7,18,6,0,0,0,14,119,22,23,31,118,90,56,172,66,29,16,28,112,763,0,0,0,0,3,3,14,12,9,3,14,6,64,0,0,0,3,3,3,3
LGA11000,0,3,3,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,7,0,7,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,19,28,28,79,34,15,7,3,52,265,0,0,0,4,6,5,0,0,0,4,0,8,27,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,8,3,4,0,0,0,0,6,50,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,15,25,17,8,4,0,0,4,0,14,90,3,12,19,122,98,55,167,66,25,21,6,92,686,3,0,0,0,5,3,14,13,14,4,7,3,66,0,0,0,0,6,4,0
LGA11050,3,3,3,4,3,0,3,0,0,3,22,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,5,3,3,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,16,16,4,0,6,20,33,29,48,25,22,9,3,54,253,0,0,0,3,0,3,3,0,0,0,0,7,16,0,0,4,3,5,0,3,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,13,9,3,3,3,0,0,0,3,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,8,6,12,0,0,0,3,12,79,16,11,37,102,88,60,120,43,30,14,15,97,633,0,0,0,3,0,6,8,15,9,3,6,0,50,0,0,0,0,0,3,8
LGA11100,19,41,39,26,48,17,6,6,3,27,235,0,3,3,3,6,14,24,7,3,5,3,11,82,0,0,0,0,0,0,15,15,6,5,4,12,57,18,5,13,68,54,71,113,71,30,14,13,92,562,0,3,3,9,4,4,10,9,3,3,0,218,266,34,21,60,195,252,307,1070,771,489,368,382,652,4601,3,7,6,31,70,78,129,49,35,28,5,69,510,0,3,57,71,41,37,48,15,10,0,0,31,313,3,0,4,4,3,3,12,5,0,0,3,10,47,0,3,24,13,7,5,9,0,0,0,0,13,74,11,19,168,125,90,59,126,44,13,11,3,87,756,3,0,0,3,3,4,0,4,0,0,0,31,48,20,32,259,247,214,186,324,117,58,39,11,241,1748,115,123,398,1119,732,644,1963,1190,777,532,529,1156,9278,3,3,0,0,3,11,86,135,231,108,303,12,895,0,3,3,11,19,40,32
LGA11150,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,5,7,4,3,3,3,0,0,0,4,32,0,0,0,0,3,0,0,0,3,0,0,40,46,3,3,8,21,20,24,59,46,20,14,8,84,310,0,0,3,0,5,5,3,3,0,0,3,6,28,0,0,6,3,5,3,3,0,0,0,0,0,20,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,4,12,3,0,23,10,7,3,3,0,0,0,3,13,65,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,40,17,17,11,9,3,0,0,6,32,141,15,10,53,84,61,48,113,68,45,26,24,146,693,0,0,0,0,3,7,8,11,12,7,14,7,69,3,0,0,4,3,0,3
LGA11200,3,4,3,0,0,0,0,0,0,3,16,0,0,0,3,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,0,0,3,21,0,0,0,3,0,3,3,0,0,0,0,11,20,3,6,6,23,12,18,38,13,3,3,4,40,169,0,0,0,4,3,3,0,3,4,0,0,5,22,0,0,9,3,3,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,14,0,5,22,11,7,5,7,0,0,0,0,9,66,0,0,0,0,0,0,3,0,0,0,0,4,7,0,5,36,22,13,8,14,3,4,0,0,23,128,9,14,42,71,42,32,85,31,16,6,4,87,439,3,0,0,0,0,4,6,6,9,5,8,3,44,0,3,0,0,0,3,3
LGA11250,3,18,29,16,12,11,4,3,0,19,115,0,0,0,7,5,6,19,0,0,0,0,6,43,0,0,0,3,0,0,5,3,3,3,0,9,26,0,5,8,53,61,36,38,13,4,0,3,30,251,3,0,0,4,0,4,4,3,0,0,0,143,161,6,5,25,114,164,151,449,296,177,117,57,298,1859,0,0,7,29,25,19,54,15,0,4,0,23,176,3,0,56,74,30,15,16,3,0,0,0,7,204,0,0,3,7,4,6,10,3,0,0,0,9,42,3,0,46,17,6,0,0,0,0,0,0,11,83,3,13,141,151,64,35,26,7,5,0,6,52,503,0,0,5,0,3,0,0,0,0,0,0,30,38,9,13,258,278,132,75,106,28,5,4,6,132,1046,31,61,322,1108,609,337,906,468,269,163,102,662,5038,3,0,0,3,6,15,52,61,90,29,72,8,339,0,0,0,0,9,8,16
LGA11300,24,51,25,17,35,16,9,5,11,19,218,0,0,3,8,7,5,15,15,5,4,0,9,71,0,0,0,0,4,0,9,4,4,6,0,11,38,21,14,28,59,61,26,106,61,37,26,22,75,536,3,0,3,3,3,3,3,3,3,0,5,222,251,39,32,83,206,208,194,673,458,405,363,489,564,3714,0,3,11,24,28,31,84,31,16,12,7,45,292,0,5,36,35,32,16,28,9,0,6,0,15,182,0,0,3,3,0,4,5,0,3,0,0,4,22,0,7,15,10,5,0,7,3,0,0,0,8,55,57,22,89,81,47,37,97,40,15,8,13,69,575,0,0,0,5,0,0,0,0,0,0,0,15,20,57,37,154,158,112,88,221,83,34,26,20,156,1146,175,127,307,836,564,402,1325,757,625,512,650,947,7227,3,0,0,0,7,10,68,84,141,56,166,6,541,3,3,3,16,47,35,43
LGA11350,11,72,52,45,58,10,4,3,4,30,295,0,0,3,8,6,18,9,8,0,3,4,4,63,0,3,0,0,3,0,8,5,4,5,4,9,41,3,6,14,63,65,31,50,9,7,8,7,36,299,0,0,4,0,0,0,5,0,0,0,0,187,196,9,18,50,233,256,256,756,359,179,123,105,475,2819,4,0,24,38,38,28,67,24,5,5,0,47,280,0,5,120,188,80,38,47,10,0,0,5,58,551,0,0,10,11,4,5,7,0,0,0,0,7,44,4,3,75,37,10,4,4,0,0,0,0,14,151,5,16,206,176,80,47,31,12,0,6,0,79,658,0,0,3,0,0,0,0,0,0,0,0,21,24,13,24,438,450,212,122,156,46,5,11,5,226,1708,54,77,546,1225,795,565,1558,625,304,210,203,959,7121,7,0,4,8,13,29,70,71,67,21,72,8,370,0,10,8,10,32,46,65
LGA11400,3,12,6,7,16,7,0,0,0,5,56,0,3,3,3,0,4,6,3,0,0,0,3,25,0,0,0,0,4,0,8,3,4,0,0,3,22,0,3,6,27,16,18,10,4,5,0,0,17,106,0,0,3,0,0,0,3,0,0,0,0,68,74,14,9,25,79,129,143,382,249,138,70,74,245,1557,0,0,0,10,12,14,19,3,0,0,0,20,78,0,0,13,24,17,7,5,3,0,0,0,4,73,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,7,5,5,0,0,0,0,0,0,4,24,6,4,57,39,9,17,10,4,7,0,0,16,169,0,0,0,0,0,3,0,0,0,0,0,8,11,6,7,77,78,43,41,34,16,7,0,0,52,361,47,44,150,490,356,267,742,406,219,115,125,445,3406,9,3,0,13,16,19,64,57,68,30,65,14,358,0,0,3,7,12,16,16
LGA11450,14,16,29,17,65,29,11,7,4,25,221,0,0,0,5,8,15,36,27,6,8,3,22,130,0,3,0,0,0,3,13,22,14,3,7,24,89,3,3,13,39,56,30,53,43,9,10,3,44,306,0,0,3,3,3,4,5,3,3,3,0,310,337,13,17,51,136,264,368,1837,1535,1019,806,695,923,7664,0,0,6,40,83,87,226,85,40,33,10,78,688,0,7,72,144,66,46,70,15,12,0,0,43,475,0,0,7,12,3,3,17,0,0,0,0,14,56,0,3,32,29,13,5,8,4,0,0,0,12,106,17,6,147,114,70,38,55,18,3,5,3,56,532,0,0,3,3,0,0,3,0,0,0,0,25,34,17,16,267,342,235,179,379,122,55,38,13,228,1891,64,91,358,1022,876,749,3073,2220,1550,1087,885,1440,13415,4,7,0,3,13,26,101,244,466,226,340,22,1452,4,4,0,9,9,25,34
LGA11500,51,142,135,114,221,78,28,14,9,114,920,3,4,13,38,43,45,112,37,16,16,6,77,410,0,0,3,3,7,4,53,37,34,20,29,32,222,26,48,115,406,282,198,321,139,60,27,14,269,1905,0,0,9,15,17,10,38,17,12,3,6,921,1048,58,95,236,909,1075,1277,4765,3271,2039,1368,1228,2895,19216,7,3,33,196,301,276,603,264,126,50,33,250,2142,4,11,222,435,232,108,198,66,24,6,4,126,1436,0,7,54,32,11,20,31,20,13,5,3,40,236,10,13,293,160,55,13,26,5,0,3,3,65,646,60,90,1311,913,368,211,327,106,26,25,7,445,3889,7,3,7,13,3,6,8,4,3,0,3,156,213,88,127,1920,1749,970,634,1193,465,192,89,53,1082,8562,252,374,2329,4441,3023,2522,8265,5054,3025,1827,1521,4733,37366,10,4,0,3,14,37,379,609,856,323,458,49,2742,3,7,4,14,29,52,72
LGA11520,18,39,30,29,68,27,25,21,24,28,312,0,0,3,6,6,6,26,19,6,24,9,22,127,3,0,0,3,0,4,12,13,5,11,17,18,86,19,7,27,60,83,62,157,118,51,32,44,95,755,0,0,0,4,3,0,8,10,3,8,0,418,454,39,26,63,190,279,300,1280,1147,859,1217,1631,1141,8172,0,4,7,17,51,80,250,125,49,79,35,91,788,0,3,47,62,57,38,88,25,10,10,3,44,387,3,0,6,12,8,3,15,3,3,9,3,5,70,4,3,15,6,8,3,6,5,0,0,0,12,62,30,20,121,122,85,70,125,61,33,29,17,93,806,0,0,3,3,0,0,4,3,3,0,0,22,38,37,30,199,222,209,194,488,222,98,127,58,267,2151,178,190,352,1291,935,707,2766,2104,1653,2111,2914,1998,17199,6,0,0,5,9,25,111,254,481,329,1380,30,2630,3,3,3,17,25,31,61
LGA11550,168,350,238,154,175,92,40,29,32,151,1454,7,6,31,84,66,44,95,39,13,14,8,85,492,0,0,6,5,7,7,31,32,20,19,17,41,185,98,84,230,589,421,265,560,353,136,94,64,414,3308,10,4,11,34,17,20,41,21,5,4,7,964,1138,160,159,611,1592,1573,1313,3627,2285,1390,961,1003,2623,17297,5,4,34,162,180,152,367,136,48,44,19,126,1277,0,21,169,208,123,66,142,39,10,12,0,83,873,4,3,21,24,20,16,30,14,6,0,4,27,169,18,14,125,79,24,20,21,8,0,4,0,40,353,106,89,770,611,310,222,441,136,59,34,19,388,3185,0,5,10,7,9,9,12,4,0,6,0,135,197,133,136,1129,1091,666,485,1013,337,123,100,42,799,6054,567,601,2082,5368,3304,2332,6364,3446,2070,1356,1304,4311,33105,3,4,3,7,16,71,282,413,456,211,438,31,1935,6,15,3,38,95,95,86
LGA11600,0,0,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,6,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,28,28,3,3,3,21,25,23,93,44,19,9,10,87,340,0,0,0,6,3,3,4,3,0,3,0,3,25,0,0,3,7,3,3,3,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,13,9,3,0,3,3,0,0,0,6,37,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,19,22,12,6,10,6,0,3,0,12,90,15,11,26,97,80,44,168,68,32,15,16,137,709,0,3,0,3,5,10,11,27,17,3,7,3,89,3,0,0,0,3,3,0
LGA11700,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,13,8,6,4,0,0,0,0,6,40,0,0,0,3,0,0,0,0,0,0,0,17,20,0,0,9,26,23,21,28,9,7,0,0,47,170,0,0,0,3,0,0,5,0,0,3,0,0,11,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,10,0,0,9,13,13,0,7,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,13,3,12,0,0,3,0,13,78,6,3,33,93,59,30,63,18,13,6,4,89,417,0,0,0,3,3,6,5,7,8,3,12,5,52,0,0,0,3,0,6,4
LGA11720,15,61,49,56,68,29,10,4,0,33,328,0,3,3,6,19,7,44,16,7,7,3,14,129,0,0,0,3,3,3,14,11,10,4,3,15,66,8,13,25,158,168,83,105,48,4,4,3,72,691,0,0,3,3,0,5,6,3,0,3,3,294,320,20,19,61,302,420,403,1408,889,520,352,232,825,5451,0,0,15,47,85,67,122,38,10,9,3,53,449,0,3,109,163,66,31,50,10,0,0,3,58,493,0,0,13,23,8,8,9,0,0,0,0,17,78,3,3,104,59,11,3,11,0,0,0,0,17,211,7,21,333,341,142,75,78,26,3,7,3,116,1152,0,0,4,3,4,3,0,4,0,0,0,45,63,10,27,578,636,316,187,270,78,13,16,9,306,2446,79,114,732,2242,1301,838,2646,1357,763,502,337,1541,12452,4,3,4,3,5,33,116,175,237,90,198,16,884,0,3,0,12,22,31,40
LGA11730,10,84,90,51,59,19,4,0,0,41,365,0,0,3,14,22,9,30,6,0,3,0,13,100,3,0,0,3,3,7,15,6,4,5,3,11,60,3,12,42,174,154,92,96,18,6,0,4,65,666,0,0,0,5,3,3,0,7,0,0,0,272,290,9,28,90,411,539,529,1285,607,252,133,98,791,4772,0,3,17,43,59,54,89,25,3,5,0,49,347,0,7,106,168,76,34,34,3,0,0,0,67,495,0,0,14,12,7,5,14,0,3,0,0,6,61,3,8,96,55,35,0,3,3,0,0,0,23,226,11,21,350,312,155,56,59,12,0,7,0,100,1083,0,0,6,5,3,4,3,0,0,0,0,45,66,14,39,589,595,335,153,202,43,6,12,0,290,2278,81,176,871,2934,1802,1081,2722,957,449,246,197,1589,13105,6,4,3,16,25,58,150,121,121,40,81,15,640,0,0,8,30,45,62,53
LGA11750,0,5,3,3,0,3,0,0,3,0,17,0,0,0,0,0,0,4,5,0,0,0,5,14,0,0,0,0,0,3,0,0,4,0,0,0,7,0,3,5,4,3,3,4,0,0,0,0,5,27,3,0,0,0,0,0,0,0,0,0,0,26,29,6,6,13,15,23,26,117,98,73,56,44,98,575,0,0,0,5,5,6,15,5,0,0,0,14,50,0,0,6,9,3,3,4,3,0,0,0,3,31,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,3,3,0,0,0,0,0,0,17,3,0,31,15,7,3,6,0,0,0,0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,43,34,18,15,25,8,0,0,0,22,172,19,24,59,130,76,60,240,146,127,82,64,180,1207,4,3,0,3,6,6,6,11,28,14,44,3,128,0,0,0,4,4,0,0
LGA11800,16,103,88,66,101,31,4,3,4,39,458,0,0,3,17,12,22,33,10,3,4,3,8,115,0,0,3,3,4,0,30,13,3,4,10,19,89,12,15,35,188,140,115,114,40,14,5,3,74,755,0,0,3,5,4,4,11,4,0,0,3,419,453,24,36,93,463,615,667,1933,993,473,272,197,1031,6797,6,3,19,92,144,85,194,46,7,3,3,103,705,6,5,166,298,145,68,82,8,3,0,0,88,869,0,0,9,26,13,8,17,0,0,0,0,14,87,3,8,117,96,24,13,7,0,0,0,0,27,295,12,29,434,425,175,93,81,17,3,6,0,167,1442,0,0,6,4,9,0,0,0,0,0,0,54,73,27,45,751,941,510,267,381,71,13,9,3,453,3471,120,210,992,3375,2219,1381,3968,1646,759,414,345,2115,17544,10,5,3,16,20,60,222,260,258,80,173,13,1120,0,8,4,32,45,72,100
LGA11860,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,10,10,9,6,12,23,25,18,52,33,8,6,7,32,231,0,0,0,0,4,5,4,0,0,0,0,7,20,0,0,0,5,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,5,4,0,0,0,0,10,37,22,9,22,56,47,34,104,53,18,12,10,61,448,3,0,0,4,5,12,19,14,6,0,3,3,69,0,3,0,3,0,0,3
