region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
LGA10650,9,0,0,0,0,53,4,0,0,5,0,15,43,34,18,9,6,3,137,0,0,0,0,0,3,3,10,3,0,3,3,25,4,3,0,10,17,16,24,11,0,0,0,6,91,0,3,5,14,25,15,16,8,0,0,0,3,89,0,0,0,3,5,12,0,0,0,0,0,0,20,0,3,0,3,3,3,0,0,3,3,3,0,21,10,15,11,206,72,68,29,11,5,4,4,23,458,0,0,0,5,0,0,3,0,0,0,0,80,88,21,27,19,258,142,157,168,122,55,24,32,121,1146,0,3,0,0,6,15,31,32,33,9,25,19,173,0,3,0,3,4,3,11,0,3,0,0,0,27,3,3,0,6,20,22,66,31,28,18,15,18,230,0,0,0,0,0,3,8,0,7,8,4,7,37,0,0,3,3,8,13,39,23,7,6,4,13,119,0,3,4,5,3,0,4,0,0,3,0,3
LGA10750,73,43,20,19,13,547,5,6,3,19,63,157,673,549,399,140,202,27,2243,3,0,4,5,21,30,86,90,97,43,62,21,462,23,3,21,154,351,416,876,407,109,210,50,100,2720,10,29,106,182,219,143,160,51,21,15,16,23,975,4,4,9,27,41,37,54,22,11,17,6,40,272,3,3,3,3,6,9,24,17,29,14,14,23,148,389,365,192,2554,1026,720,334,74,34,12,22,215,5937,14,12,4,81,35,31,19,10,3,3,5,992,1209,471,436,351,3068,1870,1756,3026,2531,2494,1288,1633,1545,20469,42,22,6,13,38,91,700,1554,2593,1752,3381,769,10961,7,6,5,27,65,101,242,207,145,63,96,83,1047,17,31,13,44,97,255,1612,2144,2004,1053,1589,512,9371,9,7,7,8,27,60,270,327,417,253,389,148,1922,27,42,61,245,604,987,2745,2046,714,1298,562,658,9989,9,40,101,205,315,310,419,242,115,74,69,190
LGA10800,5,0,4,0,0,32,3,0,3,3,12,17,34,16,10,3,7,3,111,0,0,0,0,0,3,4,7,0,0,3,0,17,0,0,0,9,8,19,16,3,8,5,3,0,71,4,0,3,11,13,4,3,4,0,0,4,3,49,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,3,3,3,0,0,0,0,0,9,3,9,3,100,23,37,8,3,3,0,3,9,201,0,3,3,3,0,3,0,0,0,0,0,56,68,18,16,12,135,80,111,105,61,46,25,41,79,729,3,3,0,4,3,12,29,14,17,8,18,31,142,0,0,0,0,3,0,4,3,0,4,0,0,14,3,3,0,0,7,13,48,41,30,22,14,20,201,0,0,0,0,0,0,6,7,4,3,6,3,29,0,3,3,11,9,19,30,29,14,12,3,7,140,0,0,3,3,3,3,0,0,3,0,0,3
LGA10850,0,5,3,4,4,39,3,3,3,3,6,9,24,30,21,3,11,4,120,0,0,0,0,0,0,3,0,5,3,0,0,11,0,0,0,6,10,11,18,12,0,5,4,5,71,0,0,0,9,16,12,8,4,0,0,0,0,49,0,0,0,0,0,3,3,3,0,0,0,3,12,3,0,0,0,4,0,0,0,0,0,0,0,7,3,8,10,91,46,36,19,3,4,0,4,5,229,0,0,0,3,0,0,0,0,0,0,0,46,49,9,11,13,120,88,90,113,82,59,28,63,67,743,0,0,0,0,0,3,13,28,26,17,63,16,166,0,0,0,0,5,0,7,4,0,0,0,4,20,0,0,6,0,6,13,43,58,48,30,40,21,265,0,0,0,0,0,0,11,6,12,3,10,5,47,3,0,0,0,4,11,42,46,9,27,14,8,164,0,0,0,4,0,9,5,3,0,0,0,4
LGA10900,57,42,16,24,5,412,0,3,3,13,33,45,238,245,259,115,198,20,1172,0,0,0,3,6,14,36,34,47,13,38,6,197,3,0,3,14,53,92,198,183,52,133,47,19,797,0,8,20,71,108,75,150,56,24,22,21,14,569,0,3,3,5,16,12,14,16,3,12,3,4,91,0,3,0,0,3,0,4,8,10,0,11,10,49,41,88,53,656,510,499,407,98,52,29,42,84,2559,0,3,0,13,6,0,5,0,6,0,0,410,443,47,114,85,807,795,852,1303,925,860,549,878,595,7810,3,3,3,3,10,24,87,179,260,235,767,225,1799,0,3,0,12,19,45,86,70,80,42,36,28,421,0,6,0,5,25,70,368,556,658,411,696,258,3053,0,0,0,0,13,8,57,74,99,73,125,36,485,6,5,9,14,51,112,399,395,141,394,135,135,1796,4,3,9,25,50,36,108,72,30,29,22,35
LGA10950,3,3,0,0,0,18,0,0,3,0,0,4,10,7,3,0,5,0,32,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,4,5,5,4,4,0,0,0,0,28,0,0,4,4,3,3,0,0,0,0,0,0,14,0,0,0,3,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,6,0,7,3,30,11,9,3,3,0,0,0,6,72,0,0,0,3,3,0,0,0,0,0,0,26,32,6,7,10,47,28,31,34,32,15,10,19,38,277,0,3,0,3,3,3,5,12,18,6,14,16,83,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,3,0,0,13,25,4,9,6,11,71,0,3,0,3,0,3,5,0,3,0,3,3,23,0,0,0,0,10,11,26,16,0,13,0,10,86,0,0,0,3,3,0,3,3,0,0,0,0
LGA11000,0,0,0,0,0,10,0,0,0,0,3,11,12,13,6,5,0,3,53,0,3,0,0,0,0,3,0,3,3,0,0,12,0,0,0,0,10,3,9,5,0,0,0,0,27,0,3,3,3,3,3,0,0,0,0,0,3,18,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,42,17,16,5,0,0,0,0,10,102,0,0,0,3,0,0,0,0,0,0,0,21,24,3,15,6,48,47,40,43,31,23,12,7,46,321,3,0,0,0,3,3,8,13,9,8,4,6,57,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,0,6,3,4,21,18,10,3,3,6,77,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,5,9,16,12,0,0,0,7,49,0,0,0,3,3,3,0,0,3,0,0,0
LGA11050,3,0,0,0,0,14,3,0,0,3,5,3,13,5,3,3,6,0,44,0,0,0,0,0,5,0,5,0,0,0,4,14,3,0,0,0,3,3,3,3,0,3,0,0,18,0,0,0,3,7,3,6,0,0,0,0,4,23,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,3,3,11,0,40,26,8,8,0,0,3,0,4,103,0,0,0,3,0,0,0,0,0,0,0,15,18,9,11,0,55,41,31,46,31,15,12,12,30,293,0,0,0,0,0,0,7,7,9,6,7,5,41,0,0,0,0,0,0,3,0,0,0,0,3,6,0,4,5,0,0,5,15,15,9,7,4,9,73,0,0,0,0,0,0,7,0,3,0,0,0,10,0,0,0,5,7,3,7,9,3,3,5,3,45,0,0,0,0,3,3,4,0,0,0,0,3
LGA11100,18,6,3,4,0,139,0,0,0,3,12,24,90,68,61,25,47,3,333,0,3,0,3,0,9,15,13,13,3,7,6,72,0,0,4,19,65,47,94,59,12,28,17,5,350,0,3,17,40,33,28,22,13,3,3,3,9,174,0,0,3,0,4,5,13,4,0,0,3,3,35,0,0,0,0,4,0,0,0,11,0,10,0,25,57,59,23,454,140,112,68,17,3,10,3,47,993,3,5,0,12,4,7,4,0,0,0,0,200,235,63,76,50,542,284,283,424,327,340,180,397,285,3251,4,3,0,3,7,10,100,148,217,170,417,98,1177,0,0,0,3,11,16,51,31,21,15,13,8,169,3,6,0,3,11,43,179,240,208,157,297,89,1236,0,0,0,0,3,9,32,37,40,32,75,21,249,5,3,9,43,84,96,232,161,68,143,64,63,971,6,0,13,24,57,30,50,29,10,9,12,16
LGA11150,0,0,0,3,0,16,0,0,0,0,3,3,12,9,9,6,3,3,48,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,3,7,9,3,0,0,0,3,30,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,8,0,3,0,19,4,4,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,22,22,3,3,0,28,16,28,43,28,21,13,20,38,241,0,3,0,0,3,4,16,11,15,7,12,19,90,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,3,0,5,17,8,5,8,6,55,0,0,0,0,0,0,4,0,3,0,3,0,10,0,0,0,3,0,4,6,6,3,6,0,4,32,0,0,0,0,0,4,3,0,0,0,0,3
LGA11200,0,3,0,0,0,12,0,0,0,0,0,0,4,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,12,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,12,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,10,13,3,6,3,13,15,7,17,14,12,5,8,18,121,3,0,0,0,3,0,6,3,3,0,7,6,31,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,5,0,0,0,9,6,0,0,5,25,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,3,3,4,4,0,3,0,0,0,0,17,0,0,3,3,3,0,4,0,0,0,0,3
LGA11250,13,5,0,0,0,51,0,3,0,8,11,16,54,57,29,12,15,5,210,0,0,0,3,4,9,5,8,10,4,3,0,46,0,0,0,19,18,17,52,33,15,13,0,15,182,0,4,6,32,46,21,12,3,0,0,4,4,132,0,3,0,4,3,3,11,3,3,3,0,5,38,0,0,0,0,0,0,3,4,3,4,0,5,19,13,25,14,406,192,149,45,9,3,0,3,54,913,0,0,0,9,4,4,3,3,0,0,0,148,171,16,35,20,484,293,242,253,194,158,65,97,244,2101,3,0,0,0,5,0,22,46,55,53,101,34,319,0,0,0,0,6,3,16,5,6,3,4,3,46,3,0,0,0,5,20,95,90,90,46,60,25,434,0,0,3,0,0,4,15,9,14,10,17,8,80,0,3,0,4,17,29,84,59,22,24,16,28,286,0,3,0,8,17,19,22,14,3,0,3,12
LGA11300,6,11,9,3,4,183,0,0,0,4,12,20,72,70,37,20,32,0,267,0,0,0,0,5,9,8,14,10,0,11,0,57,4,0,4,28,43,50,69,70,9,36,23,13,349,0,5,34,31,29,24,26,12,9,0,4,9,183,0,3,0,3,11,3,0,4,5,3,4,0,36,0,3,0,0,3,3,3,3,3,3,3,0,24,105,58,28,343,86,85,45,28,11,9,4,37,839,3,0,3,4,3,3,0,3,0,0,0,151,170,118,72,72,429,246,242,334,294,236,136,250,220,2649,0,3,0,0,3,22,65,78,132,103,395,62,863,6,3,3,8,16,18,20,20,15,6,24,8,147,3,3,3,7,10,31,121,137,125,115,240,62,857,0,0,0,0,6,3,17,22,20,13,59,20,160,3,4,16,33,48,75,177,119,51,143,59,44,772,3,3,14,27,41,37,44,30,20,16,14,24
LGA11350,20,16,4,14,3,228,0,0,3,13,19,47,116,61,58,17,48,6,388,0,0,0,3,4,8,19,9,11,3,12,5,74,0,0,0,18,40,36,66,33,12,17,7,9,238,3,5,11,36,50,54,43,38,14,9,10,9,282,0,3,4,7,5,3,10,5,0,5,3,0,45,0,0,0,0,3,6,5,5,0,5,6,6,36,24,29,28,275,172,130,134,39,21,19,18,29,918,3,0,0,8,6,3,0,0,0,4,0,196,220,37,47,58,378,344,362,528,281,199,104,190,271,2799,0,0,0,4,5,19,46,57,63,29,84,53,360,0,0,6,7,16,41,85,40,35,8,12,36,286,0,0,5,7,23,49,172,158,111,57,93,71,746,0,0,0,4,5,5,20,20,22,10,13,17,116,3,3,4,16,35,60,127,71,30,50,20,40,459,0,3,5,31,53,60,67,18,8,7,14,33
LGA11400,11,3,0,6,0,74,0,3,3,7,15,17,65,39,30,11,23,8,221,0,0,0,4,0,4,6,10,7,0,6,3,40,0,0,0,21,27,32,52,20,4,12,4,5,177,7,0,0,13,21,27,19,10,0,6,0,5,108,0,0,0,0,3,3,5,3,3,0,0,0,17,0,3,0,3,0,0,0,4,8,0,3,3,24,9,16,20,185,80,58,38,4,9,3,3,22,447,0,0,0,4,0,0,0,0,0,0,0,105,109,25,25,26,257,174,176,265,158,132,62,110,165,1575,3,0,5,3,8,12,41,44,70,50,94,52,382,0,0,0,0,3,3,11,6,10,5,4,3,45,3,0,5,3,11,23,104,103,90,40,80,53,515,0,0,0,0,0,4,16,13,13,11,12,4,73,0,0,0,9,21,38,68,51,16,25,14,17,259,0,0,3,3,10,5,10,7,0,0,0,13
LGA11450,20,18,5,7,3,138,0,0,7,3,13,29,126,141,133,54,84,3,593,0,0,0,5,0,6,15,24,31,21,26,8,136,3,5,6,11,52,59,131,88,27,70,25,24,501,0,4,9,27,56,44,38,21,8,4,4,6,221,0,0,0,3,4,6,13,0,3,7,3,0,39,0,0,0,6,3,0,3,12,7,5,5,4,45,39,57,20,455,264,189,94,43,24,13,17,47,1262,0,0,0,9,5,9,9,3,0,0,0,213,248,50,77,42,531,419,393,564,596,717,405,511,330,4635,3,5,0,0,6,19,108,234,443,339,840,197,2194,0,0,0,5,11,11,44,42,34,22,24,24,217,5,0,0,10,16,64,337,592,665,361,597,177,2824,0,0,4,0,3,5,43,62,125,68,109,41,460,3,6,7,21,56,110,371,372,116,313,146,115,1636,7,0,7,13,23,27,51,52,18,17,12,22
LGA11500,46,30,7,13,7,284,8,0,0,18,30,75,393,362,241,81,116,30,1354,0,0,0,3,12,13,55,68,55,21,30,17,274,9,7,14,68,189,252,482,262,59,109,35,62,1548,3,11,44,111,143,71,117,46,7,11,8,17,589,3,3,4,12,14,15,45,19,3,11,3,18,150,3,0,0,0,3,0,21,17,16,5,7,9,81,121,149,100,1270,601,422,244,56,17,10,10,106,3106,4,7,0,19,20,17,12,7,3,3,0,548,640,164,188,166,1518,1055,954,1820,1492,1287,581,680,863,10768,18,7,5,6,10,46,334,687,1074,715,1224,422,4548,0,0,3,10,29,50,104,74,86,34,37,40,467,10,13,6,24,45,95,754,950,827,412,671,309,4116,3,3,0,4,13,34,113,160,170,83,145,57,785,16,15,23,113,296,462,1350,866,384,441,254,377,4597,4,10,45,86,129,127,219,120,83,36,32,92
LGA11520,30,39,17,36,5,270,8,0,0,0,19,38,142,161,161,96,262,8,895,0,0,3,3,8,4,28,26,29,23,61,5,190,6,3,8,26,76,79,193,125,43,167,117,18,861,3,14,28,56,46,43,60,53,21,25,37,11,397,3,0,0,3,6,11,13,14,9,8,8,4,79,0,0,0,0,0,0,13,7,6,10,25,11,72,153,123,61,659,264,287,226,104,59,35,61,77,2109,0,3,3,11,10,3,4,0,3,0,0,487,524,182,146,106,780,463,521,851,774,851,710,1987,656,8027,3,3,3,8,8,19,69,142,224,224,1226,154,2083,0,3,3,6,21,16,64,43,38,23,78,27,322,5,3,3,8,25,45,208,293,389,413,1156,156,2704,0,3,3,3,3,5,42,39,61,37,241,42,479,10,3,5,32,71,104,272,294,102,619,290,125,1927,3,4,16,34,41,39,68,46,31,52,57,39
LGA11550,30,26,7,12,8,421,5,0,0,16,48,98,320,210,122,46,85,14,964,0,5,0,8,5,18,50,37,40,5,21,11,200,7,3,26,109,217,228,373,171,37,73,20,51,1315,8,26,96,156,134,66,87,28,13,7,6,28,655,0,3,14,11,17,21,28,10,0,6,0,11,121,3,0,0,3,3,9,20,8,14,6,8,11,85,316,287,170,1822,608,398,226,56,20,10,24,149,4086,12,5,6,59,14,22,8,4,0,0,7,580,717,360,348,318,2229,1157,1026,1480,967,728,371,621,894,10499,15,8,5,6,15,74,284,441,582,332,915,243,2920,5,7,9,20,66,110,155,93,54,36,58,55,668,8,8,3,17,62,146,572,603,556,343,621,188,3127,3,0,3,6,22,29,95,109,110,63,122,58,620,22,25,57,264,523,592,1198,645,231,380,207,303,4447,9,32,132,247,326,223,293,143,64,56,45,125
LGA11600,3,0,0,0,0,12,3,0,3,0,5,4,17,3,4,3,3,0,45,0,0,0,0,0,3,4,0,3,0,3,0,13,0,0,0,0,5,7,4,5,0,3,0,3,27,3,0,0,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,3,39,8,7,5,0,0,0,0,3,74,0,3,0,0,3,0,0,0,0,0,0,17,23,12,12,6,45,29,38,41,38,24,9,16,26,296,0,0,0,3,4,0,9,13,13,4,9,18,73,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,7,18,18,19,3,7,10,85,0,0,0,0,0,0,0,0,5,3,0,7,15,3,0,0,0,9,7,17,0,3,3,3,9,54,0,0,0,3,4,0,5,0,0,0,0,0
LGA11700,4,0,0,0,0,17,0,0,0,0,4,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,3,3,7,10,3,0,3,0,3,32,0,0,0,0,7,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,6,4,0,0,0,0,3,4,48,0,0,0,0,0,0,0,0,0,0,0,18,18,0,9,0,31,23,26,26,14,11,6,15,33,194,0,0,0,4,3,3,3,3,6,3,6,5,36,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,0,0,3,5,3,3,3,3,3,26,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,7,3,16,7,0,3,0,3,39,0,0,0,5,3,3,0,0,0,0,0,0
LGA11720,27,17,7,12,0,171,3,3,3,7,14,36,155,137,106,52,70,18,604,0,3,0,0,5,6,30,15,16,11,28,4,118,3,0,0,20,56,56,147,96,19,92,16,28,533,0,9,13,60,89,52,43,18,7,10,0,6,307,3,3,0,6,11,5,12,14,0,9,3,5,71,0,0,0,4,3,3,6,4,11,3,4,8,46,32,69,37,858,394,262,148,35,18,15,10,99,1977,0,4,5,16,4,8,7,0,4,0,0,289,337,45,97,62,986,603,492,704,521,435,289,341,473,5048,3,3,3,0,3,6,88,133,205,118,287,81,930,0,0,0,0,6,17,34,27,24,14,12,10,144,3,0,3,4,16,34,299,380,273,250,309,132,1703,3,0,0,4,3,8,55,63,49,44,48,18,295,3,9,0,18,47,110,330,252,88,220,80,117,1274,0,0,3,15,51,54,80,41,14,17,15,34
LGA11730,24,8,9,8,0,247,5,6,4,21,39,94,217,125,73,35,46,13,678,3,0,0,4,5,9,39,17,23,7,11,10,128,0,3,8,36,96,78,141,69,23,37,10,14,515,0,14,20,93,134,78,85,26,6,3,3,13,475,0,3,4,17,14,10,13,7,6,3,7,3,87,3,3,0,3,3,4,3,7,7,3,3,6,45,39,133,56,1290,601,478,271,64,34,14,23,109,3112,0,3,0,21,9,16,3,3,0,0,0,399,454,56,169,103,1531,971,887,975,463,301,151,192,582,6381,4,3,0,14,10,27,124,170,145,85,108,95,785,0,3,0,8,28,41,74,44,13,3,11,21,246,3,3,0,15,47,83,358,305,195,64,86,103,1262,0,0,4,4,6,10,43,30,12,13,14,21,157,3,3,11,29,83,107,272,137,43,37,23,50,798,3,3,5,36,73,73,81,30,9,6,0,35
LGA11750,0,3,0,0,0,11,4,0,0,3,0,4,17,20,16,11,7,0,82,0,0,0,0,0,3,3,0,3,0,6,0,15,0,0,0,0,10,7,14,8,3,7,3,3,55,0,0,3,9,0,6,3,0,0,0,0,3,24,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,5,3,5,3,48,16,11,3,4,3,0,3,8,107,0,0,0,4,0,0,0,0,0,0,0,52,56,11,8,6,71,36,37,55,43,56,32,63,69,487,3,0,0,0,3,3,12,4,10,23,50,12,120,0,0,0,0,0,3,4,0,0,0,0,0,7,3,0,0,3,0,7,17,24,23,24,16,16,133,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0,0,3,5,0,22,24,7,48,9,10,128,0,0,0,3,3,3,3,3,0,0,0,0
LGA11800,33,26,11,20,5,356,3,3,3,14,47,88,315,229,161,57,89,11,1020,3,3,3,7,14,7,39,33,37,5,21,3,175,0,0,7,35,87,107,190,101,45,59,17,18,666,4,6,28,95,145,86,113,26,27,15,5,13,563,0,0,4,9,7,18,16,8,4,6,5,6,83,3,3,0,3,4,8,14,11,6,5,3,8,68,36,125,67,1193,706,581,363,102,42,17,23,104,3359,0,3,0,34,18,12,0,3,0,0,0,469,539,59,156,119,1438,1093,1039,1372,806,606,255,356,650,7949,6,0,3,6,17,37,145,255,296,140,251,131,1287,0,0,3,7,38,55,117,66,53,15,21,39,414,7,8,3,14,42,106,463,478,338,161,208,148,1976,0,0,3,0,11,16,57,79,66,37,33,26,328,3,9,7,18,78,118,386,229,70,137,33,62,1150,3,3,20,40,85,89,120,35,13,15,8,34
LGA11860,3,0,0,0,0,12,3,0,0,3,3,5,5,7,0,0,3,0,29,3,0,0,0,0,0,3,0,4,0,3,0,13,0,0,0,5,7,0,0,7,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,12,12,6,6,25,18,17,33,34,10,0,9,15,185,3,0,4,4,0,5,0,6,6,6,0,11,45,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,7,3,16,8,7,3,4,10,62,0,0,0,0,3,0,3,0,0,0,3,0,9,3,3,4,3,4,8,10,10,4,4,0,3,56,0,0,0,0,0,0,5,0,0,0,0,0
