region_id,C01_0_74_REA,C01_0_74_ST_HA,C01_0_74_Per_no_sa_ho,C01_0_74_Ho_co_op_c_c_g,C01_0_74_Oth_land_typ,C01_0_74_LLT_NS,C01_0_74_Tot,C01_75_99_REA,C01_75_99_ST_HA,C01_75_99_Pe_no_sa_ho,C01_75_99_H_c_op_c_c_gr,C01_75_99_Oth_lan_typ,C01_75_99_Lan_type_ns,C01_75_99_Tot,C01_100_149_REA,C01_100_149_ST_HA,C01_100_149_Pe_no_sa_ho,C01_100_149_H_c_o_c_c_g,C01_100_149_Ot_lan_ty,C01_100_149_Lan_typ_ns,C01_100_149_Tot,C01_150_199_REA,C01_150_199_ST_HA,C01_150_199_Pe_no_sa_ho,C01_150_199_H_c_o_c_c_g,C01_150_199_Ot_lan_ty,C01_150_199_Lan_ty_ns,C01_150_199_Tot,C01_200_224_REA,C01_200_224_ST_HA,C01_200_224_Pe_no_sa_ho,C01_200_224_H_c_o_c_c_g,C01_200_224_Ot_lan_ty,C01_200_224_Lan_ty_ns,C01_200_224_Tot,C01_225_274_REA,C01_225_274_ST_HA,C01_225_274_Pe_no_sa_ho,C01_225_274_H_c_o_c_c_g,C01_225_274_Ot_la_typ,C01_225_274_Lan_ty_ns,C01_225_274_Tot,C01_275_349_REA,C01_275_349_ST_HA,C01_275_349_Pe_no_sa_ho,C01_275_349_H_c_o_c_c_g,C01_275_349_Ot_lan_ty,C01_275_349_Lan_ty_ns,C01_275_349_Tot,C01_350_449_REA,C01_350_449_ST_HA,C01_350_449_Pe_no_sa_ho,C01_350_449_H_c_o_c_c_g,C01_350_449_Ot_lan_ty,C01_350_449_Lan_ty_ns,C01_350_449_Tot,C01_450_549_REA,C01_450_549_ST_HA,C01_450_549_Pe_no_sa_ho,C01_450_549_H_c_o_c_c_g,C01_450_549_Oth_lan_typ,C01_450_549_Lan_ty_ns,C01_450_549_Tot,C01_550_649_REA,C01_550_649_ST_HA,C01_550_649_Pe_no_sa_ho,C01_550_649_H_c_o_c_c_g,C01_550_649_Ot_lan_ty,C01_550_649_Lan_ty_ns,C01_550_649_Tot,C01_650_over_REA,C01_650over_ST_HA,C01_650over_Pe_no_sa_ho,C01_650ov_H_co_op_c_ch_gr,C01_650over_Oth_lan_typ,C01_650over_LLT_NS,C01_650_over_Tot,C01_R_NS_REA,C01_R_NS_ST_HA,C01_R_NS_Pe_no_sa_ho,C01_R_NS_H_co_op_c_ch_gr,C01_R_NS_Oth_lan_typ,C01_R_NS_Land_typ_ns,C01_Rent_not_statd_Tot,C01_Tot_REA,C01_Tot_ST_HA,C01_T_Pe_no_sa_ho,C01_Tot_Ho_co_op_co_ch_gr,C01_Tot_Oth_lan_typ,C01_Tot_LLT_NS,C01_T_T,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_over_REA,C06_650over_ST_HA,C06_650over_Pe_no_sa_ho,C06_650ov_H_co_op_c_ch_gr,C06_650over_Oth_lan_typ,C06_650over_LLT_NS,C06_650_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g
LGA10650,13,20,67,11,85,31,227,38,4,76,0,19,3,140,112,5,125,0,21,3,266,16,0,13,0,5,0,34,3,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,12,3,3,14,0,7,3,30,185,32,310,11,137,43,718,10,12,49,17,52,33,173,37,3,30,4,6,0,80,89,7,90,3,28,3,220,73,0,42,3,7,4,129,14,0,10,0,0,0,24,12,0,10,0,0,0,22,3,0,4,0,0,0,7,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,10,0,3,6,0,11,0,20,241,25,251,27,107,40,691,3,0,40,9,31,41,124,24,3,24,7,3,0,61,73,14,70,6
LGA10750,50,4109,168,66,293,166,4852,30,1642,71,41,39,16,1839,426,1162,454,28,157,13,2240,3398,1273,1773,41,161,65,6711,2565,141,897,14,69,32,3718,1905,28,439,4,34,20,2430,561,12,136,0,23,5,737,154,18,51,0,7,4,234,16,14,11,0,4,0,45,4,31,0,0,0,0,35,62,25,37,0,4,0,128,180,661,126,12,49,67,1095,9351,9116,4163,206,840,388,24064,39,2096,219,69,29,260,2712,17,1291,23,35,12,21,1399,209,2133,222,75,115,49,2803,2126,1481,743,50,178,46,4624,2835,466,922,11,109,31,4374,4800,264,877,23,99,35,6098,1680,16,341,4,27,11,2079,780,7,117,10,11,7,932,89,9,27,0,0,0,125,21,20,6,0,3,6,56,88,120,25,3,7,9,252,222,551,149,20,45,46,1033,12906,8454,3671,300,635,521,26487,32,775,270,68,44,178,1367,7,1770,13,41,6,3,1840,38,1862,143,70
LGA10800,8,21,104,8,79,25,245,9,15,56,0,7,0,87,20,5,93,0,14,0,132,0,3,4,0,0,0,7,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,5,0,3,4,15,40,47,271,8,103,29,498,3,14,61,10,44,52,184,8,12,20,4,8,0,52,28,20,62,4,13,0,127,15,4,33,0,17,0,69,3,0,15,0,4,0,22,12,0,5,0,13,0,30,7,0,0,0,10,0,17,3,0,0,0,6,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,9,0,29,89,50,206,18,128,52,543,3,3,45,9,35,38,133,7,10,16,0,0,0,33,39,13,34,4
LGA10850,3,36,43,10,58,17,167,10,11,22,0,5,0,48,107,13,69,0,9,4,202,56,0,25,0,4,0,85,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,3,3,3,0,4,0,13,187,63,169,10,80,21,530,0,26,36,10,23,23,118,13,10,12,12,3,0,50,78,20,32,3,3,0,136,126,12,36,0,3,4,181,18,0,10,0,0,0,28,4,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,5,0,13,245,68,138,25,37,27,540,7,5,19,3,13,25,72,6,18,8,16,0,0,48,43,10,21,4
LGA10900,14,199,102,49,141,64,569,33,63,35,16,20,0,167,308,39,273,16,61,9,706,1266,47,453,10,51,12,1839,585,11,217,4,19,3,839,479,0,125,5,15,4,628,99,0,35,0,6,0,140,24,0,11,0,3,0,38,5,0,6,0,0,0,11,0,3,3,3,0,3,12,23,0,18,0,3,3,47,36,20,35,11,13,21,136,2872,382,1313,114,332,119,5132,6,155,87,44,22,115,429,17,56,20,49,0,7,149,165,83,153,30,15,3,449,888,33,311,13,31,0,1276,776,29,249,0,10,0,1064,1063,12,202,8,11,5,1301,376,3,92,0,4,0,475,115,0,19,0,0,0,134,18,0,3,0,0,0,21,4,0,0,3,0,0,7,19,9,17,0,0,0,45,36,33,35,10,7,13,134,3483,413,1188,157,100,143,5484,9,24,92,7,15,107,254,0,38,17,16,3,0,74,46,88,93,73
LGA10950,7,33,40,5,41,7,133,9,9,14,8,3,0,43,28,10,58,5,23,0,124,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,6,0,6,3,18,47,58,124,18,76,13,336,3,25,20,0,21,30,99,3,16,9,0,3,3,34,34,18,43,9,18,3,125,14,0,13,0,10,4,41,0,0,3,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,3,0,7,0,14,57,63,96,9,63,40,328,0,13,19,0,24,23,79,3,8,3,0,6,3,23,19,5,25,7
LGA11000,3,6,56,0,49,12,126,3,5,23,0,3,0,34,10,3,45,0,10,0,68,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,16,17,134,0,65,12,244,0,9,38,0,15,26,88,0,0,13,0,3,0,16,17,9,42,0,6,0,74,5,3,11,0,0,0,19,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,4,0,8,22,21,114,0,28,26,211,3,0,25,0,11,23,62,0,6,8,0,5,0,19,8,3,38,0
LGA11050,5,3,39,10,55,13,125,11,3,16,0,4,3,37,4,0,22,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,20,6,77,10,76,19,208,3,3,21,8,26,31,92,3,0,3,3,3,0,12,23,6,26,0,4,0,59,9,0,9,0,0,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,8,0,14,38,9,74,11,41,31,204,3,0,15,4,25,13,60,0,3,6,5,0,0,14,10,0,17,0
LGA11100,11,819,28,6,56,41,961,4,187,16,9,3,0,219,27,117,47,7,36,0,234,427,106,137,3,14,7,694,773,39,160,3,13,9,997,488,24,146,0,10,5,673,302,42,132,0,7,3,486,224,18,55,0,5,5,307,47,4,20,0,0,0,71,10,0,4,0,0,0,14,12,4,9,0,0,0,25,65,117,27,0,10,18,237,2390,1477,781,28,154,88,4918,12,615,55,11,7,79,779,3,124,3,4,0,8,142,33,281,28,9,11,10,372,225,102,66,4,34,3,434,609,53,101,7,11,3,784,797,49,128,4,21,4,1003,397,42,107,3,13,6,568,520,24,110,0,6,3,663,157,0,22,0,7,0,186,26,6,5,0,0,3,40,31,27,7,0,0,3,68,51,70,42,9,4,15,191,2861,1393,674,51,114,137,5230,14,175,57,6,7,47,306,3,525,3,11,3,3,548,19,250,19,25
LGA11150,3,35,29,29,114,22,232,3,22,11,19,29,4,88,17,22,77,5,22,3,146,0,0,9,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,7,6,4,7,0,27,26,86,136,57,175,29,509,4,24,12,8,96,36,180,3,13,4,6,8,0,34,17,32,39,27,24,3,142,3,3,24,3,10,0,43,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,5,9,4,23,27,75,91,52,150,43,438,0,9,19,22,88,26,164,0,16,5,0,11,3,35,3,20,21,15
LGA11200,0,18,19,85,71,33,226,3,4,7,6,12,0,32,0,13,26,0,16,0,55,0,3,3,0,0,0,6,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,6,0,25,3,46,61,99,108,33,350,0,27,10,44,47,20,148,0,10,4,33,4,4,55,7,17,17,38,5,0,84,0,0,3,0,3,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,8,5,4,4,25,7,64,42,120,63,28,324,4,32,19,37,53,22,167,0,3,0,30,11,0,44,0,16,15,38
LGA11250,3,108,114,32,137,40,434,17,24,213,14,39,0,307,86,9,377,6,72,4,554,12,4,38,7,12,0,73,0,0,7,0,3,0,10,0,3,0,0,3,0,6,0,0,0,0,4,0,4,0,3,3,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,12,0,3,0,15,0,14,32,13,26,9,94,121,168,796,72,299,53,1509,7,63,69,22,87,55,303,14,22,63,9,21,6,135,239,41,307,8,87,11,693,102,0,61,3,19,0,185,7,0,10,0,6,0,23,8,0,0,0,4,0,12,4,0,0,0,4,0,8,0,3,3,3,3,0,12,0,0,3,0,0,4,7,0,0,0,0,0,0,0,4,3,3,0,5,0,15,0,5,26,5,15,7,58,385,137,545,50,251,83,1451,5,8,73,6,66,50,208,6,14,20,0,19,0,59,128,33,180,16
LGA11300,23,185,46,10,104,33,401,4,27,19,3,6,3,62,71,29,102,3,23,3,231,293,12,137,3,27,4,476,251,8,89,0,10,0,358,558,8,127,0,13,5,711,624,0,158,3,11,18,814,279,0,73,0,9,5,366,44,0,15,0,0,0,59,10,0,9,0,0,0,19,21,3,14,0,0,0,38,43,31,26,0,12,15,127,2221,303,815,22,215,86,3662,12,136,62,20,3,56,289,4,40,15,4,5,0,68,34,59,23,11,3,3,133,157,9,48,0,9,0,223,204,12,42,3,11,0,272,528,11,94,17,3,0,653,983,12,125,3,17,3,1143,542,0,71,4,3,6,626,106,3,24,3,3,0,139,32,3,7,0,0,0,42,18,4,12,0,3,0,37,50,24,32,3,11,7,127,2670,313,555,68,71,75,3752,15,35,59,7,10,46,172,0,115,5,5,4,0,129,16,61,30,14
LGA11350,9,117,119,13,129,64,451,12,17,72,7,15,3,126,183,22,350,8,38,4,605,538,9,447,3,35,6,1038,283,5,201,0,9,4,502,317,3,196,0,8,4,528,113,3,85,4,8,3,216,36,0,38,0,3,3,80,20,0,19,3,9,0,51,5,0,10,0,5,0,20,21,3,30,0,11,0,65,22,16,45,3,17,15,118,1559,195,1612,41,287,106,3800,7,92,83,7,24,96,309,9,23,27,6,12,0,77,71,28,126,5,24,4,258,155,18,232,7,18,0,430,142,5,165,0,7,0,319,374,9,258,4,11,0,656,484,4,252,0,9,4,753,279,0,135,0,9,3,426,49,0,34,3,3,0,89,24,0,11,0,3,0,38,34,6,34,0,9,4,87,25,15,55,0,16,3,114,1653,200,1412,32,145,114,3556,3,14,73,4,16,118,228,3,19,10,8,10,0,50,26,48,66,12
LGA11400,6,28,105,27,145,51,362,27,6,81,3,14,3,134,101,8,152,0,21,5,287,17,0,21,0,3,0,41,7,0,5,0,0,0,12,3,0,3,0,0,0,6,3,0,0,0,0,3,6,3,0,3,0,0,0,6,3,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,10,0,0,0,10,6,5,15,3,10,6,45,176,47,401,33,193,68,918,3,19,91,20,49,104,286,12,3,34,4,8,0,61,79,19,118,4,33,3,256,79,0,50,5,15,0,149,6,0,12,0,3,0,21,16,0,0,0,3,0,19,0,0,3,0,0,0,3,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,3,9,13,3,21,0,10,3,50,212,47,338,33,121,113,864,0,3,84,16,51,84,238,6,7,17,10,0,0,40,44,7,87,3
LGA11450,5,155,41,5,89,36,331,0,59,17,3,6,0,85,54,39,92,8,19,3,215,268,32,154,6,17,4,481,434,13,139,3,10,4,603,470,4,103,0,7,3,587,185,0,56,0,5,3,249,29,0,9,0,0,0,38,3,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,4,0,3,0,12,24,25,24,3,17,3,96,1477,330,639,28,173,56,2703,6,99,43,10,18,62,238,0,45,0,4,4,0,53,19,70,39,5,15,5,153,88,23,89,6,3,0,209,162,7,89,0,7,4,269,800,41,184,3,12,0,1040,561,5,100,0,6,0,672,244,0,36,0,3,0,283,34,0,6,3,0,0,43,3,3,0,0,0,0,6,4,10,3,0,0,0,17,29,14,26,6,11,0,86,1950,317,615,37,79,71,3069,6,20,53,22,13,36,150,0,118,0,5,7,0,130,5,63,25,0
LGA11500,14,2827,75,69,138,61,3184,9,1178,30,36,10,10,1273,522,969,242,39,67,17,1856,3178,1066,974,18,70,31,5337,965,30,281,3,25,11,1315,370,13,103,0,14,3,503,55,7,30,0,5,0,97,30,8,12,0,4,0,54,4,8,6,0,0,0,18,3,6,3,3,0,0,15,28,16,5,0,0,0,49,117,438,45,13,19,36,668,5295,6566,1806,181,352,169,14369,19,1203,110,74,17,130,1553,7,998,33,23,3,17,1081,167,1473,121,43,17,29,1850,1830,1254,443,28,38,36,3629,1831,398,466,9,34,16,2754,1762,103,339,6,21,11,2242,415,10,84,0,7,3,519,116,3,29,0,4,3,155,15,3,6,0,3,0,27,5,3,4,0,0,0,12,29,83,6,0,3,4,125,99,311,65,9,15,35,534,6295,5842,1706,192,162,284,14481,7,427,103,28,15,79,659,6,1017,12,25,9,3,1072,21,1258,68,53
LGA11520,12,379,78,4,125,53,651,6,85,8,0,0,0,99,22,57,57,3,36,0,175,153,31,123,3,21,3,334,207,16,104,0,16,3,346,594,19,237,0,16,4,870,1331,3,412,6,23,7,1782,1121,7,320,4,13,6,1471,283,3,100,0,6,0,392,61,0,39,0,0,0,100,70,3,50,0,0,0,123,68,52,45,5,14,24,208,3928,655,1573,25,270,100,6551,13,293,110,14,9,111,550,4,77,11,0,0,5,97,12,116,39,14,37,5,223,85,48,59,0,67,5,264,152,11,63,0,10,0,236,495,27,138,4,10,4,678,1651,19,305,8,11,9,2003,1925,5,318,0,14,9,2271,633,0,98,0,4,5,740,206,0,29,0,3,0,238,199,15,47,0,5,3,269,91,36,47,25,10,12,221,5466,647,1264,65,180,168,7790,18,96,123,25,21,84,367,0,254,7,8,22,3,294,9,153,22,32
LGA11550,72,1585,115,74,250,103,2199,38,388,42,56,22,7,553,921,307,330,48,57,27,1690,4671,163,933,19,160,80,6026,1139,43,381,8,44,23,1638,1337,46,443,3,38,11,1878,801,16,263,0,18,6,1104,212,5,88,3,9,3,320,18,4,17,0,0,3,42,8,7,8,0,0,0,23,79,8,22,0,6,0,115,244,221,78,8,29,57,637,9540,2793,2720,219,633,320,16225,40,1038,183,83,27,151,1522,24,332,21,43,4,15,439,522,635,150,68,27,22,1424,4224,213,507,28,87,25,5084,1556,69,333,5,49,9,2021,1718,78,373,17,64,23,2273,1553,40,337,10,47,13,2000,540,8,111,0,20,7,686,73,4,22,0,3,0,102,20,8,7,0,0,3,38,65,56,8,7,3,3,142,196,199,98,20,21,46,580,10531,2680,2150,281,352,317,16311,50,332,170,43,25,121,741,6,820,7,45,12,8,898,44,567,87,100
LGA11600,0,4,31,5,126,37,203,3,4,14,4,19,0,44,3,0,72,0,15,0,90,0,0,25,0,6,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,10,3,18,6,8,150,9,179,43,395,0,7,25,3,72,53,160,0,3,6,0,13,0,22,6,0,46,3,12,4,71,6,0,39,0,11,0,56,0,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,0,17,15,10,132,6,119,57,339,0,7,27,0,81,22,137,0,0,5,9,4,0,18,6,5,27,0
LGA11700,0,4,39,44,106,14,207,0,6,12,23,8,0,49,0,3,12,7,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,8,7,0,21,0,13,72,82,124,17,308,0,22,14,15,69,35,155,3,10,3,18,4,0,38,0,9,13,39,4,0,65,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,3,14,0,25,3,46,39,81,91,35,295,0,12,20,4,105,27,168,0,14,4,11,0,0,29,0,57,14,17
LGA11720,28,337,98,14,134,60,671,152,99,132,14,13,6,416,816,81,475,5,65,15,1457,397,10,145,0,10,4,566,24,0,21,0,3,0,48,20,3,14,0,0,0,37,3,0,3,0,0,0,6,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,13,0,3,0,28,30,31,31,3,13,9,117,1485,564,936,36,244,94,3359,12,171,98,16,20,82,399,46,93,29,6,5,4,183,401,155,206,14,32,3,811,1013,75,252,7,48,4,1399,318,4,86,0,10,6,424,190,4,47,0,3,3,247,75,0,12,0,7,0,94,10,0,3,0,0,0,13,4,0,3,0,0,0,7,0,5,0,0,0,0,5,7,10,11,0,7,0,35,34,42,41,4,21,8,150,2110,559,788,47,153,110,3767,11,65,91,4,29,86,286,7,172,11,18,5,0,213,99,174,98,5
LGA11730,22,253,212,99,239,110,935,104,82,199,92,26,8,511,894,74,823,13,59,24,1887,600,6,325,5,16,6,958,35,0,26,3,3,3,70,22,0,16,0,0,0,38,21,0,18,0,6,0,45,21,4,11,0,3,0,39,3,0,5,0,0,0,8,4,3,0,0,3,0,10,9,3,17,0,6,0,35,35,36,50,11,14,6,152,1770,461,1702,223,375,157,4688,14,157,149,46,88,156,610,27,76,62,55,26,3,249,387,143,446,56,79,13,1124,918,43,464,9,57,9,1500,307,3,136,3,11,3,463,240,3,65,0,9,3,320,40,0,19,0,3,0,62,32,0,7,0,7,0,46,21,0,0,0,6,0,27,5,0,0,0,4,0,9,13,20,11,0,8,0,52,28,23,53,8,33,12,157,2032,468,1412,177,331,199,4619,9,45,127,14,66,129,390,5,111,33,13,16,3,181,101,107,191,79
LGA11750,5,62,45,34,154,23,323,19,17,25,3,29,3,96,84,12,77,3,63,3,242,24,3,22,0,7,0,56,3,3,7,0,3,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,6,3,21,3,42,141,103,182,46,280,32,784,5,44,30,32,65,27,203,6,14,7,6,12,0,45,46,36,45,3,89,3,222,57,4,25,0,42,0,128,19,0,5,0,8,0,32,10,0,4,0,3,0,17,8,0,0,0,3,0,11,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,8,10,5,43,162,103,123,49,235,35,707,4,16,23,20,53,32,148,3,20,3,8,8,0,42,32,26,33,16
LGA11800,22,670,181,42,206,94,1215,161,204,170,53,39,9,636,1174,169,817,31,113,16,2320,1493,41,671,8,42,14,2269,269,0,144,3,13,6,435,159,0,72,3,15,0,249,48,3,45,0,11,0,107,12,3,26,0,10,0,51,4,0,17,3,4,0,28,3,0,6,0,0,3,12,19,4,32,0,6,0,61,53,77,57,8,32,29,256,3417,1171,2238,151,491,171,7639,20,431,116,38,53,149,807,10,155,52,17,42,3,279,415,278,353,56,118,24,1244,1123,145,463,11,59,13,1814,624,32,298,3,23,3,983,1088,21,301,3,31,5,1449,527,3,119,3,12,5,669,108,0,41,0,14,3,166,10,0,14,0,16,0,40,3,3,3,0,6,3,18,20,37,18,0,10,3,88,46,67,63,22,31,12,241,3994,1172,1841,153,415,223,7798,14,116,130,24,35,113,432,5,366,19,15,10,8,423,55,227,154,68
LGA11860,4,0,22,0,86,23,135,4,0,5,0,0,0,9,3,0,15,0,0,0,18,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,14,3,48,0,90,23,178,0,0,19,0,31,44,94,3,0,9,0,0,0,12,8,0,7,0,3,0,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,11,0,15,11,0,42,0,48,44,145,0,0,20,0,27,30,77,0,0,7,0,0,0,7,4,0,17,0
