region_id,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85o,C11_M_Foo_hos_pers_S_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85_ov,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85o,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85o,C11_M_FldStu_NS_T,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85o,C11_M_T_T,C01_F_NatPhy_sci_15_19,C01_F_NatPhy_sci_20_24,C01_F_NatPhy_sci_25_34,C01_F_NatPhy_sci_35_44,C01_F_NatPhy_sci_45_54,C01_F_NatPhy_sci_55_64,C01_F_NatPhy_sci_65_74,C01_F_NatPhy_sci_75_84,C01_F_NatPhy_sci_85O,C01_F_NatPhy_sci_T,C01_F_InfTec_15_19,C01_F_InfTec_20_24,C01_F_InfTec_25_34,C01_F_InfTec_35_44,C01_F_InfTec_45_54,C01_F_InfTec_55_64,C01_F_InfTec_65_74,C01_F_InfTec_75_84,C01_F_InfTec_85O,C01_F_InfTec_T,C01_F_EngRT_15_19,C01_F_EngRT_20_24,C01_F_EngRT_25_34,C01_F_EngRT_35_44,C01_F_EngRT_45_54,C01_F_EngRT_55_64,C01_F_EngRT_65_74,C01_F_EngRT_75_84,C01_F_EngRT_85_ov,C01_F_EngRT_Tot,C01_F_ArchBuild_15_19,C01_F_ArchBuild_20_24,C01_F_ArchBuild_25_34,C01_F_ArchBuild_35_44,C01_F_ArchBuild_45_54,C01_F_ArchBuild_55_64,C01_F_ArchBuild_65_74,C01_F_ArchBuild_75_84,C01_F_ArchBuild_85o,C01_F_Arch_building_Tot,C01_F_AgEnv_RS_15_19,C01_F_AgEnv_RS_20_24,C01_F_AgEnv_RS_25_34,C01_F_AgEnv_RS_35_44,C01_F_AgEnv_RS_45_54,C01_F_AgEnv_RS_55_64,C01_F_AgEnv_RS_65_74,C01_F_AgEnv_RS_75_84,C01_F_AgEnv_RS_85o,C01_F_AgEnv_RS_T,C01_F_Health_15_19,C01_F_Health_20_24,C01_F_Health_25_34,C01_F_Health_35_44,C01_F_Health_45_54,C01_F_Health_55_64,C01_F_Health_65_74,C01_F_Health_75_84,C01_F_Health_85o,C01_F_Healt_T,C01_F_Educ_15_19,C01_F_Educ_20_24,C01_F_Educ_25_34,C01_F_Educ_35_44,C01_F_Educ_45_54,C01_F_Educ_55_64,C01_F_Educ_65_74,C01_F_Educ_75_84,C01_F_Educ_85o,C01_F_Educ_T,C01_F_MngtCom_15_19,C01_F_MngtCom_20_24,C01_F_MngtCom_25_34,C01_F_MngtCom_35_44,C01_F_MngtCom_45_54,C01_F_MngtCom_55_64,C01_F_MngtCom_65_74,C01_F_MngtCom_75_84,C01_F_MngtCom_85o,C01_F_MngtCom_T,C01_F_Soc_cult_15_19,C01_F_Soc_cult_20_24,C01_F_Soc_cult_25_34,C01_F_Soc_cult_35_44,C01_F_Soc_cult_45_54,C01_F_Soc_cult_55_64,C01_F_Soc_cult_65_74,C01_F_Soc_cult_75_84,C01_F_Soc_cult_85o,C01_F_Soc_cult_T,C01_F_Creative_art_15_19,C01_F_Creative_art_20_24,C01_F_Creative_art_25_34,C01_F_Creative_art_35_44,C01_F_Creative_art_45_54,C01_F_Creative_art_55_64,C01_F_Creative_art_65_74,C01_F_Creative_art_75_84,C01_F_Create_art_850,C01_F_Creative_arts_T,C01_F_FoodHos_PS_15_19,C01_F_FoodHos_PS_20_24,C01_F_FoodHos_PS_25_34,C01_F_FoodHos_PS_35_44,C01_F_FoodHos_PS_45_54,C01_F_FoodHos_PS_55_64,C01_F_FoodHos_PS_65_74,C01_F_FoodHos_PS_75_84,C01_F_FoodHos_PS_85o,C01_F_FoodHos_PS_T,C01_F_MixFld_pr_15_19,C01_F_MixFld_pr_20_24,C01_F_MixFld_pr_25_34,C01_F_MixFld_pr_35_44,C01_F_MixFld_pr_45_54,C01_F_MixFld_pr_55_64,C01_F_MixFld_pr_65_74,C01_F_MixFld_pr_75_84,C01_F_MixFld_pr_85o,C01_F_MixFld_pr_T,C01_F_FldStu_ID_15_19,C01_F_FldStu_ID_20_24,C01_F_FldStu_ID_25_34,C01_F_FldStu_ID_35_44,C01_F_FldStu_ID_45_54,C01_F_FldStu_ID_55_64,C01_F_FldStu_ID_65_74,C01_F_FldStu_ID_75_84,C01_F_FldStu_ID_85o,C01_F_FldStu_ID_T,C01_F_FldStu_NS_15_19,C01_F_FldStu_NS_20_24,C01_F_FldStu_NS_25_34,C01_F_FldStu_NS_35_44,C01_F_FldStu_NS_45_54,C01_F_FldStu_NS_55_64,C01_F_FldStu_NS_65_74,C01_F_FldStu_NS_75_84,C01_F_FldStu_NS_85o,C01_F_FldStu_NS_T,C01_F_Tot_15_19,C01_F_Tot_20_24,C01_F_Tot_25_34,C01_F_Tot_35_44,C01_F_Tot_45_54,C01_F_Tot_55_64,C01_F_Tot_65_74,C01_F_Tot_75_84,C01_F_Tot_85o,C01_F_T_T
LGA10650,0,3,16,15,11,11,10,0,0,66,0,0,0,0,0,0,0,3,0,3,0,3,0,0,8,3,0,0,3,17,45,14,21,33,41,48,64,72,28,366,70,67,193,241,282,296,221,151,49,1570,0,0,6,3,0,0,0,0,0,9,0,3,3,0,3,3,0,0,0,12,0,0,3,7,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,10,9,3,3,0,0,0,32,0,4,21,60,68,48,32,9,3,245,0,4,30,33,29,28,10,5,4,143,4,22,37,43,22,19,12,0,0,159,0,5,12,18,15,5,5,0,0,60,0,0,4,5,4,3,3,0,0,19,0,19,25,17,15,9,7,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,13,19,10,24,23,33,27,59,72,24,291,23,74,175,221,198,151,135,89,31,1097
LGA10750,49,304,665,434,320,199,97,34,4,2106,13,13,18,14,16,11,12,4,0,101,9,54,188,230,207,122,63,15,0,888,1206,934,1811,1727,1590,1296,978,653,188,10383,1741,4731,14644,14690,11957,8292,3946,1698,368,62067,4,113,364,339,183,35,14,4,3,1059,28,144,377,191,74,18,3,0,3,838,10,65,317,422,254,149,105,50,13,1385,0,28,60,43,23,4,3,0,0,161,5,41,85,64,24,4,5,0,0,228,28,268,1138,1215,988,319,144,55,19,4174,5,263,901,803,763,313,137,58,19,3262,203,1212,3144,2542,1644,494,151,56,19,9465,62,359,1055,839,524,178,63,17,4,3101,17,176,326,200,87,36,15,7,3,867,109,352,713,410,269,115,38,21,4,2031,3,6,11,6,10,0,3,0,0,39,3,36,144,112,64,33,19,6,0,417,1122,628,1380,1691,1415,1076,1184,754,244,9494,1599,3691,10015,8877,6322,2774,1884,1028,331,36521
LGA10800,0,5,7,6,7,5,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,3,0,17,21,13,21,26,32,25,21,27,12,198,29,67,198,205,211,184,102,68,15,1079,0,0,3,3,0,0,0,0,0,6,0,3,3,3,3,3,0,0,0,15,0,0,4,5,3,6,6,3,0,27,0,0,0,0,0,0,0,0,0,0,0,7,13,0,3,0,0,0,0,23,0,3,29,33,33,24,13,8,0,143,0,6,34,39,26,17,6,3,3,134,3,16,48,43,34,13,10,0,3,170,0,6,20,8,8,7,0,0,0,49,0,0,6,4,3,4,3,0,0,20,0,7,16,13,5,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,10,24,28,31,27,42,47,21,248,21,58,200,179,152,104,83,61,27,885
LGA10850,3,0,10,13,6,8,4,0,3,47,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,12,26,19,9,34,37,43,38,37,5,248,35,81,197,289,280,262,147,83,15,1389,0,0,7,3,3,3,0,0,0,16,0,3,3,6,0,3,0,0,0,15,0,0,4,7,5,0,3,0,0,19,0,0,3,0,3,0,0,0,0,6,0,3,8,8,7,3,3,0,0,32,0,5,26,59,31,36,11,4,3,175,0,0,20,30,36,19,10,3,0,118,9,14,45,36,38,15,13,4,0,174,0,3,13,7,16,4,3,0,0,46,0,3,3,8,11,4,3,0,0,32,0,8,18,16,6,4,3,0,0,55,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,0,0,7,17,3,21,23,34,29,38,29,3,197,26,42,175,206,190,123,87,40,6,895
LGA10900,19,57,116,133,81,71,41,14,4,536,0,3,3,3,0,3,0,0,0,12,3,11,25,53,61,62,24,23,3,265,216,140,224,329,392,368,277,219,83,2248,350,938,2391,3724,4117,4074,2202,1031,298,19125,0,26,101,123,99,47,14,8,4,422,3,16,47,72,40,17,0,3,0,198,0,9,54,89,63,51,28,44,6,344,0,3,28,27,18,9,5,0,0,90,4,18,57,56,29,12,4,0,0,180,6,99,455,776,660,351,226,127,32,2732,0,73,408,792,904,385,164,55,20,2801,63,194,560,687,672,359,185,127,26,2873,27,109,423,546,573,287,99,40,6,2110,7,67,227,213,181,92,51,31,7,876,29,103,183,165,109,53,31,15,3,691,0,3,3,5,5,3,0,3,0,22,3,9,37,41,45,23,8,4,4,174,244,100,225,281,280,251,325,403,198,2307,386,829,2808,3873,3678,1940,1140,860,306,15820
LGA10950,0,3,8,3,4,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,11,14,27,35,23,31,13,4,167,15,52,100,118,122,74,66,27,4,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,10,0,3,8,12,14,12,6,4,0,59,0,7,19,18,7,7,3,3,0,64,3,4,21,19,10,3,3,0,0,63,0,0,7,3,5,9,0,0,0,24,0,0,4,3,0,3,0,0,0,10,0,5,8,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,8,15,9,12,11,7,6,79,14,23,78,73,48,46,26,17,6,331
LGA11000,0,0,4,3,3,0,3,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,9,3,6,3,14,9,12,12,14,4,77,6,20,59,78,101,89,57,30,10,450,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,14,0,0,3,20,23,14,7,3,0,70,0,0,5,12,15,5,4,0,0,41,0,9,10,11,11,6,3,0,0,50,0,0,3,7,3,4,0,3,0,20,0,0,0,3,3,3,0,3,3,15,3,5,7,9,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,3,9,4,7,12,13,5,63,10,17,36,83,69,39,26,22,8,310
LGA11050,0,0,0,0,4,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,4,5,9,6,8,13,11,0,63,12,28,46,76,94,90,70,22,5,443,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,3,0,0,0,3,0,4,8,4,0,0,0,0,0,16,0,3,7,22,17,7,5,3,0,64,0,0,11,18,5,5,3,0,0,42,0,3,11,16,18,8,3,3,0,62,0,3,6,4,4,3,0,0,0,20,0,0,0,3,4,3,3,0,0,13,3,0,6,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,8,8,10,18,14,5,77,8,16,55,78,59,45,35,20,8,324
LGA11100,3,38,106,104,65,34,14,7,0,371,3,5,6,3,0,3,0,3,0,23,3,6,20,29,34,11,7,4,0,114,124,135,275,314,275,249,252,153,59,1836,164,624,2324,2219,1714,1173,743,381,109,9451,0,15,50,52,22,12,0,0,0,151,4,28,70,42,11,0,0,0,0,155,3,4,55,60,37,27,27,14,11,238,0,6,19,8,6,0,0,0,0,39,0,3,5,11,3,3,3,0,0,28,0,30,126,130,95,44,20,12,0,457,0,24,134,132,92,55,27,6,0,470,33,215,526,363,196,85,43,19,4,1484,6,76,187,139,95,46,10,4,0,563,3,24,65,38,20,14,9,6,0,179,8,55,108,77,57,35,13,4,0,357,0,0,0,3,0,0,0,0,0,3,0,7,20,22,6,4,4,3,0,66,163,115,245,288,261,203,240,232,117,1864,220,602,1610,1365,901,528,396,300,132,6054
LGA11150,0,5,7,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,9,28,15,17,46,37,35,34,30,3,245,28,37,100,138,123,111,80,48,6,671,0,0,4,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,3,0,0,0,19,0,0,25,27,18,13,3,3,0,89,0,12,27,15,20,8,7,0,0,89,4,9,25,17,14,8,4,0,0,81,0,7,19,8,4,4,3,0,0,45,0,0,4,6,3,0,0,0,0,13,0,0,8,0,4,3,3,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,19,7,24,33,16,10,22,10,3,144,23,38,147,117,82,49,45,13,3,517
LGA11200,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,18,25,6,5,3,5,92,23,24,44,55,64,38,10,12,5,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,3,9,11,9,6,3,3,0,44,0,4,17,8,9,6,0,0,0,44,0,3,13,3,0,3,3,0,0,25,0,3,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,7,9,11,10,11,4,4,60,4,17,56,46,32,25,20,7,4,211
LGA11250,0,12,29,35,28,29,13,3,0,149,0,0,3,0,0,0,0,0,0,3,0,4,0,4,0,5,3,4,0,20,54,74,130,116,159,148,141,160,59,1041,89,268,571,598,746,710,438,289,87,3796,0,0,9,6,3,0,0,0,0,18,0,3,8,19,7,4,0,0,0,41,0,3,10,9,6,4,8,3,0,43,0,0,0,0,0,0,0,0,0,0,3,3,12,6,0,0,0,0,0,24,3,19,79,188,122,59,31,12,6,519,3,12,73,67,52,28,16,3,3,257,17,38,102,133,80,48,34,14,3,469,0,20,43,53,58,18,3,0,0,195,0,3,15,9,8,4,6,0,0,45,5,18,48,49,33,14,7,3,0,177,0,0,0,0,0,0,0,0,3,3,0,0,7,3,0,0,0,0,3,13,70,40,88,102,94,97,219,214,101,1025,101,159,494,644,463,276,324,249,119,2829
LGA11300,8,92,199,41,34,17,12,4,0,407,4,11,0,0,0,0,0,0,3,18,0,12,24,16,17,13,4,3,3,92,102,193,297,157,176,151,131,141,92,1440,144,917,2614,1456,1386,962,524,359,173,8535,0,22,74,63,42,11,6,4,3,225,3,30,75,34,10,4,3,0,0,159,0,12,53,45,27,17,23,15,4,196,0,8,17,13,3,0,0,0,0,41,0,3,10,7,11,3,3,0,0,37,0,27,178,169,152,79,46,36,5,692,0,24,146,161,150,74,46,23,9,633,21,201,467,402,202,68,52,38,10,1461,5,65,218,185,151,48,23,12,3,710,3,51,92,61,27,16,7,10,5,272,3,24,74,59,47,13,9,3,3,235,0,0,0,0,3,3,0,0,0,6,0,9,23,21,13,11,10,3,0,90,122,95,186,198,181,126,161,217,128,1414,157,571,1613,1418,1019,473,389,361,170,6171
LGA11350,12,27,105,104,71,51,13,13,3,399,0,0,0,0,0,4,0,0,0,4,0,3,8,16,26,21,8,4,3,89,110,95,161,219,220,210,117,68,32,1232,155,314,936,1473,1680,1704,775,310,105,7452,0,8,21,34,25,7,8,0,0,103,0,3,7,18,12,5,0,0,0,45,0,3,23,36,16,9,8,10,3,108,0,0,6,19,5,3,0,0,0,33,3,6,29,37,11,8,0,3,0,97,0,20,160,339,275,117,64,36,8,1019,0,10,91,201,283,107,37,18,8,755,10,57,170,256,216,79,41,27,6,862,7,24,140,202,192,61,15,7,3,651,4,37,141,147,99,24,17,5,5,479,16,40,111,82,61,25,8,4,0,347,0,0,0,3,3,3,0,3,0,12,3,3,12,24,18,10,3,0,3,76,108,57,149,180,155,110,156,162,58,1135,151,268,1060,1578,1371,568,357,275,94,5722
LGA11400,0,4,22,14,17,11,5,0,3,76,0,0,3,0,3,3,0,0,0,9,0,0,0,10,8,7,3,0,0,28,34,12,28,39,51,59,57,64,15,359,67,118,339,491,605,461,329,136,30,2576,0,0,5,9,9,4,3,0,0,30,0,0,3,5,6,0,0,0,0,14,0,3,4,5,9,5,4,6,3,39,0,0,4,4,3,0,0,0,0,11,3,5,18,29,12,8,4,0,0,79,4,11,56,113,92,73,37,11,3,400,0,6,39,46,63,57,19,9,3,242,6,29,75,111,72,47,14,4,0,358,3,15,29,27,35,21,4,0,3,137,0,3,5,8,8,6,4,3,0,37,5,14,28,17,11,4,3,0,0,82,0,0,0,0,0,0,0,0,0,0,3,0,3,6,4,0,0,0,0,16,42,5,28,36,35,37,68,58,17,326,66,91,297,416,359,262,160,91,29,1771
LGA11450,6,35,75,119,73,36,21,9,3,377,0,3,0,0,3,3,0,0,0,9,0,11,33,42,29,17,9,4,0,145,192,91,193,234,226,181,176,126,31,1450,290,849,2402,3063,2379,1727,843,398,108,12059,0,10,43,38,25,4,3,3,0,126,3,13,23,32,14,4,0,0,0,89,3,8,43,38,36,16,13,7,0,164,0,4,12,10,5,0,0,0,0,31,3,9,17,18,7,6,0,0,0,60,5,55,264,283,199,87,39,13,7,952,3,56,333,246,234,72,19,8,8,979,39,184,555,433,278,112,38,27,8,1674,15,108,231,131,95,27,7,3,0,617,5,25,46,44,26,7,9,3,0,165,16,58,184,82,59,28,8,3,3,441,0,0,0,0,0,0,0,0,0,0,0,3,14,8,10,3,3,3,0,44,143,74,187,189,169,115,154,171,70,1272,235,607,1952,1552,1157,481,293,241,96,6614
LGA11500,27,112,288,222,168,137,53,18,3,1028,11,3,3,8,13,3,5,0,0,46,8,22,71,87,93,74,27,12,9,403,710,451,764,791,842,789,504,327,132,5310,1042,2380,5985,5636,5841,4984,2222,843,243,29176,0,55,127,131,95,19,6,0,0,433,13,68,134,118,59,17,0,0,0,409,3,21,107,147,117,52,34,20,3,504,3,9,24,25,13,7,3,0,0,84,0,23,26,34,13,7,0,0,0,103,15,170,464,609,547,187,56,32,5,2085,6,133,415,488,516,159,74,19,8,1818,161,717,1320,1366,1053,278,99,35,5,5034,44,248,496,431,324,112,23,9,3,1690,17,70,132,106,65,37,9,3,0,439,60,214,376,229,197,71,31,8,0,1186,0,3,4,3,6,3,0,0,0,19,0,17,43,48,31,15,5,3,0,162,670,376,817,1026,846,570,579,512,226,5622,992,2124,4485,4761,3882,1534,919,641,250,19588
LGA11520,8,71,195,141,94,51,36,13,3,612,0,11,3,3,4,3,0,0,0,24,0,16,53,47,47,23,18,10,3,217,181,272,631,489,396,277,280,251,99,2876,245,1315,5272,4699,3643,2654,1478,799,284,20389,0,32,157,114,90,29,12,6,0,440,4,32,109,101,15,6,0,0,0,267,0,25,113,89,38,35,40,34,4,378,0,11,57,39,11,5,0,0,0,123,0,12,28,13,13,5,0,0,0,71,5,86,459,434,337,146,83,52,13,1615,5,63,363,392,386,174,85,30,18,1516,31,364,1336,977,581,212,134,85,23,3743,7,132,566,435,283,127,48,15,6,1619,7,74,280,141,71,33,25,12,0,643,5,79,203,150,101,49,23,16,4,630,3,0,0,0,3,3,0,0,0,9,0,8,39,32,23,8,5,4,0,119,203,153,320,391,311,240,343,430,165,2556,270,1071,4030,3308,2263,1072,798,684,233,13729
LGA11550,14,184,497,288,173,96,50,36,7,1345,6,8,3,11,10,14,5,5,0,62,7,10,90,105,82,35,22,16,5,372,527,529,1124,976,981,763,620,544,194,6258,713,2312,7906,6694,5245,3226,1915,1261,394,29666,3,53,234,193,57,22,6,4,0,572,7,86,228,125,27,7,3,0,0,483,3,33,172,216,127,79,67,44,12,753,0,10,51,48,11,4,3,3,0,130,0,7,25,30,10,5,0,3,0,80,6,109,454,466,333,131,97,50,17,1663,7,99,492,455,352,169,83,44,12,1713,89,665,1688,1229,577,215,133,84,16,4696,29,243,703,564,316,112,48,21,4,2040,7,88,220,166,60,28,21,8,3,601,47,147,385,193,142,53,38,11,4,1020,3,0,3,3,4,0,3,0,0,16,7,25,91,64,37,17,10,6,6,263,609,435,1039,1247,867,673,797,759,292,6718,817,2000,5785,4999,2920,1515,1309,1037,366,20748
LGA11600,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,12,21,21,13,13,10,3,103,13,28,75,92,100,70,39,19,3,439,0,0,0,3,3,3,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,17,0,3,16,16,17,6,4,3,0,65,0,6,13,19,17,5,0,0,0,60,0,11,20,22,15,5,3,0,3,79,0,3,6,4,6,3,0,0,0,22,0,3,3,0,0,0,0,0,0,6,3,3,9,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,7,12,14,17,10,6,87,8,38,86,82,79,36,24,13,9,375
LGA11700,0,3,0,4,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,23,32,22,20,28,15,0,0,140,5,43,86,68,88,102,50,7,0,449,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,0,3,12,14,14,9,5,3,0,60,0,12,9,6,9,6,3,0,0,45,0,3,5,3,4,7,0,0,0,22,0,0,0,4,4,0,3,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,23,22,21,20,11,11,0,128,8,30,59,52,58,45,22,14,0,288
LGA11720,4,45,158,111,55,59,32,22,3,489,3,3,0,0,0,0,0,0,0,6,3,0,24,21,21,20,10,3,0,102,209,183,401,404,364,357,256,179,68,2421,311,782,1964,2102,2021,1930,1056,483,134,10783,3,9,23,17,14,9,3,0,0,78,0,7,15,20,19,6,0,0,0,67,3,10,25,35,20,12,15,16,4,140,0,4,8,4,4,0,0,0,0,20,3,10,27,21,9,3,0,0,0,73,7,42,163,335,274,141,70,20,7,1059,0,25,57,96,121,52,21,17,3,392,49,144,343,264,187,95,34,14,5,1135,17,39,91,82,85,55,13,9,0,391,6,13,29,34,35,13,12,3,3,148,34,88,172,98,50,20,10,5,3,480,0,0,0,3,0,3,0,0,0,6,0,3,5,9,13,3,3,0,0,36,171,93,188,238,199,192,332,344,149,1906,293,487,1146,1256,1030,604,513,428,174,5931
LGA11730,5,48,82,101,85,70,57,9,0,457,3,3,3,0,0,0,0,3,0,12,4,3,13,19,29,26,14,5,4,117,178,113,215,276,299,284,313,282,99,2059,282,462,1123,1629,2072,2268,1663,898,220,10617,0,4,21,24,17,7,3,3,0,79,3,0,19,22,26,8,3,0,0,81,0,3,16,31,26,21,16,9,5,127,0,0,4,8,6,3,3,0,0,24,3,7,28,29,10,3,3,0,0,83,3,33,121,330,308,169,124,43,8,1139,0,18,87,218,255,139,60,24,10,811,29,98,268,366,321,167,88,51,4,1392,7,39,117,142,104,53,23,8,0,493,4,14,29,40,28,26,14,5,3,163,15,53,97,95,63,32,21,8,0,384,0,3,3,5,0,3,0,0,0,14,0,0,8,11,11,5,9,3,0,47,115,50,154,177,155,214,348,349,155,1717,179,322,972,1498,1330,850,715,503,185,6554
LGA11750,0,0,6,9,11,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,28,23,50,50,39,59,33,19,0,301,35,99,233,243,226,193,88,44,3,1164,0,3,7,4,3,0,0,0,0,17,0,3,0,3,4,0,0,0,0,10,0,0,7,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,3,9,5,0,0,0,0,0,17,0,3,17,29,16,16,3,3,0,87,0,10,27,20,10,12,0,0,3,82,4,10,33,34,11,13,7,0,0,112,0,4,18,4,0,4,3,0,0,33,0,0,3,3,3,0,0,0,0,9,0,6,12,11,6,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,12,24,22,19,18,22,14,14,161,20,54,163,138,72,66,38,17,17,585
LGA11800,17,61,188,157,131,107,66,22,8,757,0,6,3,0,0,3,5,0,3,20,0,11,21,37,27,41,19,16,6,178,231,147,278,310,353,401,342,351,195,2608,380,758,2052,2667,3051,3250,2038,1144,393,15733,0,9,20,43,30,9,13,4,0,128,4,13,28,50,19,8,0,0,0,122,0,3,22,49,34,25,42,22,11,208,0,3,15,18,9,3,3,0,0,51,3,14,50,41,13,7,4,3,0,135,3,48,216,442,433,248,148,52,16,1606,3,21,167,300,395,213,90,44,14,1247,81,179,457,566,510,249,148,85,7,2282,14,59,208,256,208,89,37,16,6,893,5,19,64,77,52,25,18,11,5,276,38,106,180,153,116,64,32,21,4,714,3,0,0,3,0,0,0,0,0,6,0,5,15,25,15,7,8,7,0,82,202,78,166,250,238,255,403,436,178,2206,356,557,1608,2273,2072,1202,946,701,241,9956
LGA11860,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,8,10,5,4,49,7,22,43,53,79,53,24,11,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,11,9,0,0,0,0,0,20,0,0,12,24,18,14,0,0,0,68,0,0,7,15,20,3,0,0,0,45,0,3,12,15,8,0,3,0,0,41,0,0,3,5,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,7,6,10,6,0,42,7,9,50,74,53,29,16,6,0,244
