region_id,C06_CFNC_BF_3000_mr,C06_CFNC_BF_Ns,C06_CFNC_BF_Tot,C06_CFNC_BPT_N,C06_CFNC_BPT_1_199,C06_CFNC_BPT_200_399,C06_CFNC_BPT_400_599,C06_CFNC_BPT_600_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_Tot,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_199,C06_CFNC_1F1P_200_399,C06_CFNC_1F1P_400_599,C06_CFNC_1F1P_600_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_Tot,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_199,C06_CFNC_1E1A_200_399,C06_CFNC_1E1A_400_599,C06_CFNC_1E1A_600_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_Tot,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_199,C06_CFNC_1F1NW_200_399,C06_CFNC_1F1NW_400_599,C06_CFNC_1F1NW_600_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_i3000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_Tot,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_199,C06_CFNC_1P1NW_200_399,C06_CFNC_1P1NW_400_599,C06_CFNC_1P1NW_600_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_mr,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_199,C06_CFNC_1A1NW_200_399,C06_CFNC_1A1NW_400_599,C06_CFNC_1A1NW_600_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_mr,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_Tot,C06_CFNC_BA_N,C06_CFNC_BA_1_199,C06_CFNC_BA_200_399,C06_CFNC_BA_400_599,C06_CFNC_BA_600_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_mr,C06_CFNC_BA_Ns,C06_CFNC_BA_Tot,C06_CFNC_BNW_Ne_Nil,C06_CFNC_BNW_1_199,C06_CFNC_BNW_200_399,C06_CFNC_BNW_400_599,C06_CFNC_BNW_600_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000mr,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_199,C06_CFNC_LFns_200_399,C06_CFNC_LFns_400_599,C06_CFNC_LFns_600_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_199,C06_CFNC_T_200_399,C06_CFNC_T_400_599,C06_CFNC_T_600_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CFC_BFT_N,C06_CFC_BFT_1_199,C06_CFC_BFT_200_399,C06_CFC_BFT_400_599,C06_CFC_BFT_600_799,C06_CFC_BFT_800_999,C06_CFC_BFT_1000_1499,C06_CFC_BFT_1500_1999,C06_CFC_BFT_2000_2499,C06_CFC_BFT_2500_2999,C06_CFC_BFT_3000_mr,C06_CFC_BFT_Ns,C06_CFC_BFT_Tot,C06_CFC_BPT_N,C06_CFC_BPT_1_199,C06_CFC_BPT_200_399,C06_CFC_BPT_400_599,C06_CFC_BPT_600_799,C06_CFC_BPT_800_999,C06_CFC_BPT_1000_1499,C06_CFC_BPT_1500_1999,C06_CFC_BPT_2000_2499,C06_CFC_BPT_2500_2999,C06_CFC_BPT_3000m,C06_CFC_BPT_Ns,C06_CFC_BPT_T,C06_CFC_1F1P_N,C06_CFC_1F1P_1_199,C06_CFC_1F1P_200_399,C06_CFC_1F1P_400_599,C06_CFC_1F1P_600_799,C06_CFC_1F1P_800_999,C06_CFC_1F1P_1000_1499,C06_CFC_1F1P_1500_1999,C06_CFC_1F1P_2000_2499,C06_CFC_1F1P_2500_2999,C06_CFC_1F1P_3000m,C06_CFC_1F1P_Ns,C06_CFC_1F1P_Tot,C06_CF_1E1A_N,C06_CF_1E1A_1_199,C06_CF_1E1A_200_399,C06_CF_1E1A_400_599,C06_CF_1E1A_600_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000m,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_199,C06_CF_1F1NW_200_399,C06_CF_1F1NW_400_599,C06_CF_1F1NW_600_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_T,C06_CF_1P1NW_N,C06_CF_1P1NW_1_199
LGA13320,31,14,429,3,0,11,27,31,21,61,19,13,0,6,0,192,3,5,4,19,34,43,157,56,23,20,15,8,387,0,0,0,4,4,6,22,9,8,6,3,4,66,0,0,3,34,54,39,71,22,11,14,6,8,262,0,0,29,92,68,31,47,8,8,8,3,10,304,0,7,3,11,12,0,7,5,0,3,0,3,51,4,0,0,0,5,6,8,4,3,0,3,3,36,44,98,73,1304,732,135,455,64,36,5,17,113,3076,3,3,0,38,12,3,10,3,0,0,0,267,339,60,113,126,1539,969,295,1024,272,141,89,84,430,5142,0,4,3,8,12,17,109,108,63,27,40,60,451,0,0,5,15,24,31,48,18,9,4,5,14,173,0,3,3,11,52,54,285,141,59,26,26,56,716,0,3,3,10,9,8,34,21,7,8,4,10,117,0,0,5,23,65,88,166,45,12,10,11,45,470,0,4
LGA13340,12,10,272,0,3,4,8,7,4,15,5,3,0,0,3,52,0,3,4,6,23,16,90,29,15,3,9,3,201,0,0,0,0,0,4,9,0,0,3,3,3,22,5,3,4,13,16,23,31,0,9,4,4,5,117,4,0,4,23,9,12,5,0,0,0,0,0,57,0,0,0,6,3,0,8,0,0,0,0,0,17,0,0,0,3,3,0,5,5,3,3,0,3,25,4,11,8,171,62,11,31,0,3,3,0,14,318,0,0,0,8,6,0,0,0,0,0,0,78,92,21,20,24,250,155,81,295,87,65,28,28,119,1173,0,3,0,10,14,8,58,53,36,21,15,41,259,0,0,0,3,3,6,16,9,6,0,0,0,43,0,3,6,6,27,21,155,73,35,10,7,30,373,0,0,0,5,0,3,16,12,3,3,4,9,55,3,0,12,18,25,33,66,19,7,3,0,15,201,0,0
LGA13380,26,13,716,0,9,7,37,41,19,61,12,5,4,3,4,202,5,3,4,20,43,53,236,87,39,13,15,7,525,3,0,0,11,10,14,33,21,3,5,10,6,116,3,3,12,61,82,57,104,23,13,15,3,8,384,4,3,31,142,68,32,49,13,3,3,3,15,366,0,0,7,16,17,8,16,0,3,3,3,4,77,0,0,3,4,3,0,16,10,3,3,0,4,46,40,106,73,1465,571,127,307,46,20,7,11,105,2878,4,3,3,34,16,4,9,0,0,0,0,305,378,63,131,145,1809,889,344,1140,358,161,103,74,471,5688,5,0,3,9,25,13,213,200,107,50,47,99,771,3,0,3,11,31,28,69,31,11,3,6,34,230,0,5,9,21,65,90,458,244,94,38,37,114,1175,0,0,3,9,14,11,63,34,24,10,3,24,195,3,0,13,63,119,150,339,67,12,21,3,81,871,0,0
LGA13450,29,7,591,0,0,0,12,10,5,32,5,4,3,5,3,79,0,0,4,7,16,27,122,40,18,13,18,9,274,0,0,0,0,0,4,24,6,8,0,4,9,55,4,4,5,15,39,16,43,14,3,15,7,7,172,0,6,13,29,17,4,25,10,3,3,0,3,113,0,0,3,3,3,3,3,5,0,3,0,3,26,5,0,0,4,3,0,5,7,3,0,0,5,32,27,42,12,298,116,14,78,10,8,0,14,34,653,0,0,0,12,7,4,4,3,3,0,0,122,155,43,52,37,388,228,95,574,242,137,75,77,202,2150,3,3,0,6,22,18,136,127,100,57,56,118,646,0,0,0,4,0,5,39,20,10,3,0,10,91,4,5,3,13,32,74,344,180,102,48,52,109,966,0,0,0,7,4,6,58,30,16,12,7,26,166,5,0,8,40,71,64,176,65,20,21,11,70,551,0,4
LGA13500,7,3,78,3,3,0,0,3,0,3,0,0,3,0,0,15,0,0,0,0,11,9,28,7,0,0,3,3,61,0,0,0,4,0,0,3,0,0,3,0,0,10,0,0,0,10,3,3,7,5,0,0,0,0,28,0,3,4,7,0,5,5,0,3,0,0,3,30,0,0,0,3,3,3,3,0,0,0,0,0,12,0,0,0,0,3,3,0,0,0,0,0,3,9,3,3,3,59,22,4,11,0,0,0,0,7,112,0,0,0,4,3,0,0,0,0,0,0,24,31,6,9,7,87,59,31,87,26,9,12,10,43,386,0,0,3,0,0,3,14,17,13,3,7,14,74,0,0,0,3,0,3,3,3,0,0,0,3,15,0,3,3,3,15,16,54,30,8,4,3,10,149,0,0,0,3,0,3,6,3,3,3,0,3,24,0,0,3,8,15,17,25,6,0,3,0,10,87,0,0
LGA13550,10,9,271,4,3,3,9,8,3,12,0,0,3,0,3,48,0,0,4,10,19,18,80,19,16,0,3,4,173,0,0,0,3,4,3,4,0,3,0,3,3,23,0,3,0,15,28,22,27,10,0,4,3,11,123,0,0,8,12,14,9,9,3,0,0,0,0,55,0,0,0,3,0,3,3,0,0,0,0,3,12,0,0,0,4,0,0,5,6,3,0,0,0,18,11,27,15,260,76,18,54,4,3,0,3,17,488,0,0,0,12,0,0,6,0,0,0,0,66,84,30,36,33,331,170,86,299,95,58,19,22,116,1295,4,0,4,3,5,7,77,60,41,16,18,38,273,0,0,3,3,5,5,6,4,3,5,0,0,34,4,0,3,7,25,33,124,63,26,15,11,36,347,0,0,0,0,3,3,21,7,3,3,3,7,50,0,4,3,13,49,29,84,28,3,12,3,17,245,0,4
LGA13650,3,5,112,0,3,0,0,4,0,0,0,0,0,0,0,7,0,0,5,3,8,5,30,4,4,0,5,0,64,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,8,9,7,6,4,0,3,0,0,44,0,0,0,13,4,0,10,0,0,0,0,0,27,0,0,0,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,3,0,0,3,11,6,5,0,93,23,11,20,0,0,0,0,7,165,0,0,0,6,3,0,0,3,0,0,0,26,38,9,11,15,130,61,28,133,27,12,9,8,41,484,3,3,0,0,5,4,40,22,10,9,5,18,119,0,0,0,0,3,5,9,0,0,0,0,4,21,0,0,0,3,8,20,49,19,5,7,3,16,130,0,0,0,0,4,3,4,0,4,0,0,0,15,3,0,0,11,14,11,19,7,0,0,0,12,77,0,0
LGA13660,6,0,165,0,0,0,6,4,0,7,0,4,0,3,3,27,4,3,3,10,13,7,35,12,4,3,3,3,100,0,3,3,0,0,0,6,0,0,0,0,5,17,0,0,15,10,15,9,14,4,0,3,0,6,76,0,0,6,12,0,6,5,0,0,0,0,0,29,3,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,3,0,0,0,3,0,0,0,3,9,0,9,6,175,33,4,16,0,5,3,3,13,267,0,0,0,3,4,0,3,0,0,0,0,50,60,15,19,33,230,90,34,151,37,31,18,15,86,759,5,0,3,12,16,3,39,18,6,5,10,27,144,0,4,0,0,3,0,3,0,0,0,3,6,19,0,3,4,3,7,18,50,24,11,3,3,9,135,0,0,0,4,0,3,5,4,3,0,0,5,24,0,0,4,19,25,13,35,12,0,10,0,8,126,0,0
LGA13700,10,3,83,3,3,3,3,0,0,3,3,0,0,0,0,18,0,0,0,4,7,5,29,3,4,0,0,3,55,0,0,0,0,0,5,5,0,0,0,0,0,10,3,0,4,7,4,0,14,3,0,0,0,6,41,0,0,0,13,6,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,4,110,27,4,10,0,0,4,0,3,169,0,3,0,0,0,0,0,3,0,0,0,22,28,12,10,11,140,53,17,92,28,12,8,10,40,433,0,0,0,3,0,3,26,17,8,7,8,19,91,0,0,0,3,3,0,11,0,0,0,0,7,24,3,3,0,3,8,11,34,25,6,3,3,12,111,0,0,0,0,0,3,3,4,4,0,0,0,14,0,0,3,3,17,11,30,4,0,0,0,5,73,0,0
LGA13800,123,38,1422,0,0,5,20,34,15,67,25,10,7,7,7,197,5,0,5,20,47,41,315,164,82,45,47,13,784,0,0,0,3,9,6,46,39,18,16,8,6,151,0,4,4,44,74,67,186,66,22,39,6,25,537,6,0,16,60,36,31,54,17,4,0,4,12,240,3,0,4,7,3,15,21,5,0,3,0,9,70,0,0,0,0,0,0,15,10,10,6,6,3,50,30,48,49,515,268,58,201,33,26,9,15,59,1311,4,3,3,17,6,4,6,6,0,0,0,288,337,53,59,86,693,508,269,1292,696,487,280,216,460,5099,0,7,8,16,22,21,277,322,354,265,304,197,1793,0,0,3,15,17,23,69,47,29,11,10,33,257,5,5,6,18,66,112,721,602,358,228,188,231,2540,3,3,3,4,11,16,107,88,65,60,35,50,445,3,3,18,60,124,216,612,249,84,140,52,156,1717,0,3
LGA13850,4,5,79,0,0,0,6,3,0,3,3,0,3,0,0,18,0,0,0,0,3,7,15,7,3,3,0,0,38,0,0,0,0,3,0,3,0,0,3,0,0,9,0,4,3,0,3,9,3,3,0,0,0,5,30,0,0,0,7,3,0,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,50,24,5,12,3,0,0,0,0,104,0,0,0,0,0,0,3,3,0,0,0,26,32,7,7,9,69,42,24,70,34,16,9,4,36,327,4,0,0,3,7,3,20,23,10,3,6,9,88,0,0,0,3,0,0,4,0,4,0,0,0,11,0,3,3,3,3,6,39,24,4,3,3,12,103,0,0,0,0,0,3,6,6,0,0,0,0,15,0,0,0,7,13,15,23,9,0,0,0,8,75,0,0
LGA13950,121,16,1838,0,0,10,13,15,21,61,19,11,0,4,0,154,0,0,0,10,37,67,317,152,72,31,27,10,723,5,0,3,5,7,4,57,19,21,13,9,12,155,6,3,9,90,149,166,250,56,23,33,4,45,834,4,10,42,97,65,34,52,14,0,0,3,12,333,0,0,3,17,17,5,19,3,3,0,3,7,77,4,0,0,3,6,4,20,3,5,0,3,6,54,101,154,106,1306,412,94,182,22,10,5,6,109,2507,5,7,3,54,17,5,12,4,0,0,0,393,500,130,174,179,1604,742,420,1468,781,578,309,180,610,7175,9,4,0,4,25,24,365,481,494,329,343,208,2286,0,4,6,9,26,22,79,44,39,17,17,22,285,6,8,4,31,69,102,616,515,326,191,181,179,2228,3,0,0,6,17,20,87,69,70,38,61,61,432,12,5,35,189,345,397,905,335,130,182,63,269,2867,0,6
LGA14000,934,43,3311,0,3,7,34,51,30,173,65,45,30,42,18,498,3,3,5,19,45,68,439,315,219,187,234,21,1558,0,0,0,4,15,5,66,58,39,46,32,7,272,6,4,9,49,110,137,342,207,67,199,88,52,1270,9,10,51,106,104,82,252,87,26,34,31,18,810,3,0,3,5,16,13,44,14,9,3,9,7,126,5,4,3,6,4,0,10,15,12,15,26,5,105,148,137,101,1073,900,343,872,204,100,70,76,157,4181,4,0,0,25,26,0,10,8,9,3,6,642,733,182,164,182,1328,1290,698,2616,1583,1246,1127,1478,970,12864,11,9,7,18,43,41,403,559,844,815,1898,588,5236,3,3,7,50,42,39,168,115,92,49,111,88,767,8,11,18,39,84,158,992,1213,1073,1082,1798,646,7122,3,0,0,12,13,20,103,145,135,139,250,98,918,4,8,35,125,253,298,1024,705,218,1368,405,366,4809,3,8
LGA14100,129,3,282,0,0,0,3,3,5,13,5,6,4,11,0,50,0,0,0,0,0,0,25,22,14,22,59,4,146,0,0,0,0,0,0,4,6,5,0,13,0,28,0,0,3,4,3,6,13,7,7,40,20,0,103,0,0,3,7,5,10,14,8,3,11,14,3,78,0,0,0,0,0,0,4,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,3,75,45,18,67,18,26,17,41,14,345,0,3,0,5,0,0,4,0,0,0,0,78,90,14,15,9,94,61,39,166,103,99,140,290,102,1132,3,0,0,3,3,3,16,26,35,43,176,48,356,0,5,0,3,0,3,4,6,3,6,21,7,58,0,0,0,0,7,6,32,40,48,86,214,53,486,3,0,0,0,0,0,8,7,4,6,27,10,65,0,0,3,5,10,11,32,30,12,140,74,35,352,0,0
LGA14150,190,28,1432,4,4,0,21,21,19,62,17,18,0,12,0,178,0,0,0,14,32,48,241,123,67,30,51,5,611,0,0,0,3,10,8,41,17,18,5,4,5,111,0,7,8,88,116,80,179,75,26,45,20,25,669,0,14,56,81,50,31,79,26,5,4,4,5,355,0,4,6,9,4,10,11,4,0,0,5,4,57,0,0,0,0,3,0,16,10,17,10,4,0,60,158,145,80,1061,453,149,338,55,32,12,13,90,2586,6,3,3,39,6,6,7,0,0,3,3,357,433,172,183,153,1320,718,366,1301,666,497,291,306,519,6492,3,4,3,13,34,27,335,380,389,310,474,209,2181,3,4,7,26,37,37,88,52,36,26,27,30,373,4,4,14,32,59,100,503,515,347,250,407,206,2441,3,0,4,7,14,14,53,80,60,38,72,34,379,10,9,35,133,221,242,568,287,139,262,112,166,2184,3,13
LGA14200,17,16,347,3,3,0,11,17,0,15,5,0,4,0,0,58,5,3,4,6,20,32,96,19,8,4,3,3,203,0,0,3,3,4,4,18,5,3,0,3,0,43,4,0,6,55,31,13,39,4,3,4,4,9,172,0,5,5,42,15,7,13,0,0,0,0,0,87,0,0,4,8,3,0,3,0,0,0,0,3,21,0,0,0,3,3,0,3,0,0,0,0,3,12,10,27,24,372,145,30,70,6,3,0,6,25,718,0,3,3,12,4,0,3,3,3,0,0,77,108,32,47,54,529,265,100,409,92,47,25,33,136,1769,4,3,4,7,14,15,107,79,55,33,21,51,393,0,0,0,0,3,6,13,6,3,3,0,10,44,0,0,6,9,20,40,162,79,32,8,13,52,421,0,3,0,0,0,11,32,6,7,3,3,6,71,3,0,5,34,51,59,97,21,6,6,3,31,316,0,3
LGA14250,3,3,51,0,0,0,3,3,0,3,0,0,0,0,0,9,3,0,3,0,3,7,14,0,5,0,0,3,38,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,9,0,5,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,10,0,0,0,0,9,60,0,0,0,0,3,0,0,0,0,0,0,11,14,6,5,6,39,32,7,58,8,5,0,3,29,198,0,0,3,0,3,0,11,7,8,5,3,17,57,0,0,0,3,0,3,0,0,6,0,0,0,12,0,0,3,6,4,8,27,8,0,0,0,5,61,0,0,0,0,3,0,4,0,0,0,0,6,13,0,0,0,4,9,12,8,0,0,0,0,4,37,0,0
LGA14300,0,3,110,0,0,0,0,0,0,6,0,3,0,0,0,9,0,3,0,3,7,11,29,9,3,0,3,4,72,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,4,6,12,7,23,3,0,3,0,0,58,0,3,3,5,3,3,0,0,0,0,0,0,17,0,0,0,3,0,0,3,0,0,0,0,3,9,0,0,0,0,0,3,3,0,0,0,0,3,9,4,3,9,110,46,6,24,3,3,3,0,3,214,0,0,0,3,0,0,0,0,0,0,0,19,22,10,9,19,134,71,36,132,39,24,11,3,38,526,12,0,0,3,5,3,31,27,17,9,12,16,135,0,0,0,3,0,0,3,7,3,3,0,0,19,0,0,0,5,7,16,52,30,12,11,10,25,168,0,0,0,0,3,3,4,8,3,3,0,5,29,0,0,0,3,11,21,44,6,6,0,4,7,102,0,0
LGA14350,20,9,388,3,4,0,19,35,17,37,7,3,3,3,3,134,0,0,6,14,29,41,155,36,24,9,6,4,324,4,0,0,7,9,3,33,5,3,4,7,0,75,3,3,4,35,49,24,64,17,3,3,0,8,213,4,3,24,73,37,27,25,0,3,0,0,4,200,0,0,3,14,6,3,5,0,0,3,0,3,37,0,0,3,0,6,0,9,4,0,0,0,3,25,14,41,43,809,325,63,177,16,3,4,8,54,1557,4,3,5,22,4,5,0,0,0,3,0,193,239,41,61,91,1004,523,195,673,159,79,41,44,281,3192,5,8,3,4,19,15,101,92,60,30,18,36,391,0,0,6,15,26,19,51,11,7,0,0,15,150,0,0,4,9,31,37,257,121,48,15,19,58,599,0,0,0,4,5,9,28,14,14,0,0,12,86,0,0,12,29,58,82,144,38,14,8,4,41,430,0,0
LGA14400,36,3,280,4,0,0,8,9,7,25,10,10,3,4,3,83,0,0,0,6,6,13,86,42,34,18,21,4,230,0,0,3,0,5,0,12,7,14,4,4,0,49,0,3,0,9,20,17,52,17,10,15,3,11,157,0,0,12,27,18,14,36,12,0,6,5,0,130,0,0,3,7,3,4,4,3,0,3,0,0,27,4,0,0,0,3,0,4,0,3,0,4,0,18,9,15,30,340,249,66,186,28,10,3,14,29,979,0,0,0,11,0,0,11,0,0,0,0,137,159,21,18,48,414,319,125,479,175,133,102,91,187,2112,3,0,0,3,3,4,56,91,71,95,78,72,476,0,0,0,8,6,4,37,25,17,8,6,19,130,0,4,0,4,15,32,193,208,139,76,84,93,848,0,0,0,3,3,7,29,36,16,17,18,8,137,0,0,0,9,24,37,134,64,21,41,29,41,400,0,3
LGA14450,223,20,1166,0,5,4,12,22,8,27,15,9,3,8,0,113,3,3,0,9,20,27,167,96,60,38,64,5,492,0,0,3,7,4,9,23,23,25,4,17,4,119,3,0,11,52,73,63,126,45,22,43,24,26,488,4,12,39,37,41,18,72,24,4,3,8,8,270,3,0,3,3,4,4,12,0,4,3,0,3,39,0,0,0,3,0,0,9,12,7,3,11,6,51,118,84,48,610,287,80,250,52,24,18,24,51,1646,0,4,6,25,14,0,12,0,0,4,0,250,315,135,108,114,763,475,229,937,502,411,273,379,373,4699,5,0,3,14,21,19,219,284,265,203,424,148,1605,0,3,7,9,23,13,53,28,30,21,36,18,241,7,0,9,25,44,56,324,326,265,214,427,164,1861,0,4,0,3,7,10,40,61,55,31,52,34,297,3,4,27,95,126,148,361,174,70,235,116,138,1497,0,5
LGA14500,701,21,1441,0,4,0,19,34,24,120,65,46,35,74,8,429,0,4,0,7,9,26,146,135,121,112,316,19,895,0,0,3,3,3,5,18,20,28,16,58,4,158,7,4,5,19,24,24,139,114,51,225,154,20,786,0,9,26,52,46,58,200,96,62,74,138,21,782,0,0,0,8,11,7,19,14,4,11,18,5,97,0,0,0,0,0,3,10,7,9,15,24,0,68,83,74,46,405,475,211,911,381,261,192,349,130,3518,4,0,3,10,8,9,12,7,3,3,8,467,534,102,95,83,529,619,379,1686,984,807,889,1840,695,8708,4,3,10,7,15,9,152,170,271,331,1790,426,3188,3,0,0,8,22,25,64,52,59,61,161,68,523,5,0,7,18,25,47,263,399,425,871,2251,540,4851,3,4,0,3,6,4,33,50,44,97,229,75,548,8,7,15,29,65,62,293,281,124,1642,755,388,3669,0,3
LGA14550,9,6,182,0,5,4,16,14,5,13,6,0,0,0,0,63,0,0,7,13,13,23,44,15,4,4,6,0,129,0,0,0,4,7,0,3,3,4,0,0,0,21,4,3,5,17,21,12,17,3,0,0,0,9,91,0,0,11,21,11,7,7,0,5,0,0,0,62,0,0,0,9,3,3,3,0,0,0,0,3,21,0,0,0,5,0,0,0,4,0,0,0,0,9,14,12,10,232,75,18,33,4,0,4,0,12,414,0,0,0,6,5,0,3,0,0,0,0,82,96,23,23,37,343,169,84,189,52,27,14,15,112,1088,0,3,0,5,11,3,39,32,17,16,17,17,160,0,0,0,6,4,10,19,4,0,0,0,12,55,0,0,4,7,17,22,65,38,22,3,8,25,211,0,0,0,3,3,5,7,3,4,3,0,7,35,0,3,4,19,35,41,51,18,0,3,0,17,191,0,3
LGA14600,19,9,215,0,0,0,5,8,0,8,3,0,0,0,4,28,3,0,0,6,14,23,44,12,11,0,0,4,117,0,0,0,3,3,0,7,3,0,3,0,5,24,3,3,3,9,22,4,14,3,3,3,0,3,70,0,3,3,18,8,7,4,0,0,0,0,0,43,0,0,3,3,0,3,3,0,0,0,0,0,12,0,0,0,4,0,0,6,3,0,0,0,0,13,10,12,4,108,35,7,17,3,0,0,0,15,211,0,0,0,3,3,0,3,0,0,0,0,54,63,23,26,18,175,105,49,174,68,32,13,19,94,796,3,3,3,8,13,3,42,21,17,4,11,32,160,0,3,0,3,3,0,3,3,0,0,0,3,18,0,3,6,4,14,23,69,28,15,8,7,22,199,0,0,0,0,0,3,10,5,3,0,0,7,28,0,0,8,14,18,26,45,8,3,0,3,13,138,0,0
LGA14650,235,39,3029,5,6,10,53,70,46,177,56,33,17,29,10,512,6,0,4,40,93,170,840,462,248,118,126,27,2134,3,3,3,17,13,25,113,81,56,32,26,19,391,3,0,18,124,242,260,557,200,56,141,34,74,1709,3,15,68,314,196,107,210,56,16,24,15,29,1053,0,3,8,36,24,34,47,24,9,14,5,18,222,0,0,0,5,12,3,33,29,18,16,9,14,139,92,268,203,4346,2066,490,1194,133,81,37,51,315,9276,3,7,3,117,48,3,33,11,0,0,4,1021,1250,130,307,317,5074,2799,1189,4042,1843,1213,701,534,1566,19715,5,9,4,20,47,45,580,809,817,533,584,456,3909,3,3,7,23,74,72,253,113,84,42,45,74,793,5,8,8,47,139,260,2050,1803,1010,545,561,582,7018,3,3,6,13,32,28,255,221,184,103,73,125,1046,8,7,11,133,329,510,1484,704,193,399,149,417,4344,0,5
LGA14700,384,10,1019,0,0,0,0,13,6,21,17,10,12,15,0,94,0,0,0,0,4,11,64,70,58,58,90,10,365,0,0,0,3,0,3,15,10,19,12,22,4,88,0,0,3,14,12,25,71,42,25,64,41,7,304,0,0,8,15,15,18,33,16,7,20,18,6,156,0,0,0,6,0,0,6,0,0,0,8,0,20,0,0,0,0,0,3,6,0,5,5,8,0,27,25,23,8,137,83,37,137,51,33,32,41,24,631,0,0,0,5,0,0,3,3,0,0,0,214,225,28,23,19,180,135,103,454,352,356,377,627,275,2929,5,4,0,3,4,4,43,60,107,109,429,103,871,0,0,4,0,6,3,17,20,12,6,20,19,107,4,0,0,9,7,7,85,117,119,193,457,86,1084,0,0,0,0,4,3,11,15,27,34,79,17,190,0,0,8,9,24,33,104,85,14,335,145,85,842,0,0
