region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
LGA10650,25,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,3,8,9,9,7,8,0,0,0,3,47,0,0,0,0,0,0,3,0,0,0,0,67,70,3,12,10,25,50,65,169,98,82,44,48,134,740,0,0,0,8,9,8,11,8,3,0,3,7,57,0,3,13,22,11,8,3,0,0,0,0,11,71,0,0,0,7,4,0,3,0,0,0,0,3,17,3,3,3,5,4,0,3,0,0,0,0,0,21,3,3,24,24,16,8,13,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,0,6,6,6,9,40,66,44,24,33,8,3,0,3,36,272,30,48,69,349,236,246,370,228,140,68,83,291,2158
LGA10750,2089,10,8,16,58,63,81,187,108,54,50,27,128,790,7,0,4,3,11,14,47,52,71,56,92,80,437,128,146,221,421,650,409,891,517,260,123,156,501,4423,3,5,12,18,34,22,34,20,20,5,13,1872,2058,259,307,446,1042,1904,2330,7147,7217,6393,4727,6374,4941,43087,12,13,25,158,387,514,1123,732,385,288,188,424,4249,8,33,223,479,461,334,402,167,84,36,20,237,2484,5,13,25,53,69,38,94,38,20,13,12,69,449,29,46,242,240,135,57,76,30,10,3,9,101,978,171,192,1222,1478,1128,552,930,372,166,90,68,717,7086,9,8,19,13,17,9,24,4,5,0,3,304,415,234,305,1756,2421,2197,1504,2649,1343,670,430,300,1852,15661,964,1048,2553,6531,5971,5590,12822,11091,9557,6445,8307,8338,79217
LGA10800,18,3,0,0,0,3,0,5,3,0,0,0,4,18,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,3,3,15,6,9,0,0,4,0,7,47,0,0,0,0,0,0,3,0,0,0,0,30,33,9,9,9,21,43,53,139,97,68,53,41,108,650,0,0,3,4,11,11,14,3,0,4,0,7,57,0,3,3,7,3,6,3,3,0,0,0,0,28,0,0,0,3,3,0,0,0,0,0,0,0,6,0,5,4,4,0,0,0,0,0,0,0,0,13,0,0,7,20,16,7,8,4,0,3,3,11,79,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,17,38,33,24,25,10,0,7,3,22,187,27,33,38,194,156,188,269,168,114,85,85,209,1566
LGA10850,25,0,0,0,0,0,0,5,7,0,4,0,3,19,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,4,13,4,15,8,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,40,40,3,0,6,8,28,40,141,163,95,81,131,105,801,0,0,3,0,9,11,16,7,4,3,3,20,76,0,0,14,12,14,7,4,4,0,3,0,7,65,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,9,3,6,10,25,19,11,22,3,0,3,3,14,119,0,3,0,3,0,0,0,0,0,0,0,3,9,3,9,27,52,42,29,42,17,4,9,6,44,284,15,20,46,180,158,159,296,262,158,118,200,216,1828
LGA10900,423,0,0,0,3,0,12,30,26,5,18,3,11,108,3,0,0,0,0,0,9,14,22,14,19,20,101,5,5,17,40,88,65,133,68,41,20,27,65,574,0,0,0,3,0,3,4,4,0,5,4,438,461,21,25,38,105,256,375,1281,1458,1336,1241,1834,1251,9221,3,5,8,21,45,92,227,205,74,89,28,151,948,3,8,63,157,176,123,155,46,20,11,5,88,855,3,3,3,16,15,12,19,16,4,3,3,9,106,0,0,35,46,14,9,8,5,0,0,3,8,128,19,19,142,230,210,119,148,67,34,5,6,114,1113,0,0,3,5,3,0,0,0,0,0,0,20,31,28,35,254,475,463,355,557,339,132,108,45,390,3181,96,174,377,1387,1514,1582,3141,2722,2328,1898,2757,2236,20212
LGA10950,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,19,0,6,0,12,21,17,60,56,29,28,23,64,316,0,0,0,3,3,3,11,8,3,0,0,3,34,0,0,3,3,4,3,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,13,0,3,11,9,10,4,6,3,3,0,0,5,54,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,19,18,17,10,17,11,6,0,0,27,128,6,16,29,77,66,58,111,99,50,38,42,129,721
LGA11000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,13,3,3,0,9,17,22,55,49,28,14,7,32,239,0,0,0,0,4,0,5,3,3,0,0,4,19,0,0,3,4,4,3,3,0,0,0,0,3,20,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,6,0,3,4,14,12,4,3,0,0,0,0,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,20,13,11,3,3,0,0,17,95,6,21,13,75,84,75,109,83,54,26,14,95,655
LGA11050,13,0,0,0,0,3,0,3,3,0,0,0,3,12,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,4,5,5,5,3,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,12,12,0,4,5,5,17,16,54,42,27,16,16,42,244,0,0,0,0,3,0,3,3,0,0,0,5,14,0,0,5,7,7,3,3,0,0,0,0,0,25,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,3,6,0,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,22,23,6,12,3,0,0,0,9,89,12,15,16,82,81,53,112,76,42,28,28,81,626
LGA11100,256,0,0,6,6,5,6,18,4,3,8,4,10,70,0,0,0,3,3,3,0,12,7,12,19,8,67,17,8,15,47,68,57,129,71,40,15,30,61,558,0,5,3,3,7,3,3,3,0,0,3,219,249,35,25,46,135,256,273,794,736,614,561,934,593,5002,0,3,4,21,50,70,130,92,56,55,29,55,565,0,7,26,75,59,36,58,23,12,7,7,33,343,0,0,0,9,9,3,9,5,0,0,4,5,44,0,5,11,11,11,3,9,3,0,0,0,4,57,19,22,92,116,117,74,140,64,30,8,13,86,781,0,0,0,0,3,0,7,3,0,0,0,22,35,19,37,133,232,249,186,353,190,98,70,53,205,1825,117,138,229,909,789,742,1571,1253,1052,811,1384,1083,10078
LGA11150,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,3,0,4,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,28,31,0,3,9,10,14,12,37,34,33,18,23,67,260,0,3,0,0,3,6,10,0,3,0,0,4,29,0,0,0,3,3,3,3,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,3,9,3,3,12,7,6,3,9,0,0,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,11,11,3,6,12,13,15,12,22,3,3,0,0,36,125,6,12,21,51,45,52,102,65,57,31,43,141,626
LGA11200,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,6,0,0,0,0,3,32,0,0,0,0,0,0,3,0,0,0,0,15,18,3,3,9,14,17,11,22,22,9,0,7,35,152,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,3,4,3,4,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,3,0,3,0,0,0,0,0,0,5,14,0,4,19,12,14,7,6,0,0,0,0,7,69,0,0,4,0,0,0,0,0,0,0,0,3,7,3,4,29,16,24,11,13,3,5,0,0,15,123,9,13,41,43,56,29,52,39,26,5,15,68,396
LGA11250,101,3,0,0,0,0,6,7,6,3,3,0,3,31,0,0,0,3,0,0,3,3,4,0,3,3,19,3,4,0,30,43,19,32,19,3,3,3,24,183,0,0,0,0,0,0,0,0,0,0,0,137,137,12,10,3,45,93,100,296,251,200,142,207,277,1636,0,0,0,20,32,31,62,30,10,3,5,29,222,0,8,20,51,44,25,18,8,3,0,0,14,191,0,0,12,8,7,4,0,0,0,3,0,0,34,0,9,33,21,13,3,3,0,0,0,0,3,85,9,8,98,110,98,46,36,10,0,3,0,63,481,0,0,3,3,0,0,4,0,0,0,0,23,33,9,25,166,213,194,109,123,48,13,9,5,132,1046,37,70,189,742,580,451,672,493,371,216,309,653,4783
LGA11300,273,0,0,0,5,6,9,17,9,5,0,8,13,72,0,0,0,0,0,0,3,3,4,3,6,6,25,21,12,17,32,54,33,82,66,26,21,56,58,478,0,0,0,3,0,0,5,0,0,0,0,217,225,36,28,53,115,184,228,551,484,398,420,861,514,3872,3,0,7,19,31,33,90,52,22,34,20,35,346,0,6,22,28,31,32,37,13,11,8,5,24,217,3,4,0,3,0,0,6,6,4,0,0,10,36,7,3,16,8,5,6,5,0,0,3,0,7,60,61,22,52,69,75,53,90,40,20,10,14,59,565,0,0,0,0,3,0,0,3,0,0,0,19,25,74,35,97,127,145,124,228,114,57,55,39,154,1249,228,135,222,671,575,594,1113,892,691,611,1150,888,7770
LGA11350,299,0,3,0,7,3,5,12,5,3,3,3,10,54,0,0,0,3,3,7,0,5,4,9,3,9,43,15,4,16,27,48,24,62,23,3,4,3,35,264,4,4,0,0,0,0,3,3,0,0,0,213,227,22,17,36,106,191,270,594,400,279,177,245,517,2854,0,0,7,25,39,27,75,38,7,20,0,35,273,6,4,61,164,131,65,67,19,4,7,0,58,586,0,0,3,8,4,7,10,3,0,3,0,5,43,3,5,35,41,10,7,3,4,0,0,0,11,119,10,19,104,163,123,76,52,11,5,0,3,84,650,0,0,0,0,0,0,0,0,0,0,0,14,14,19,28,210,401,307,182,207,75,16,30,3,207,1685,78,92,304,885,842,814,1329,756,494,311,438,995,7338
LGA11400,51,0,0,0,0,3,3,10,6,3,0,0,3,28,0,0,0,0,0,3,3,0,3,0,0,6,15,0,8,6,12,10,11,17,6,3,3,0,5,81,0,0,0,0,0,0,0,0,0,0,0,96,96,6,8,19,30,66,102,280,236,208,134,204,252,1545,3,0,0,6,13,19,30,16,5,6,0,14,112,0,0,16,16,11,11,13,3,5,0,0,11,86,0,0,0,3,3,0,3,0,0,4,0,6,19,3,0,9,7,0,0,0,0,0,0,0,3,22,3,10,35,44,27,13,25,6,5,0,0,11,179,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,60,76,54,43,71,25,15,10,0,45,418,40,43,105,363,294,321,616,419,355,206,314,462,3538
