SA3_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
11202,30,5,9,4,3,57,158,32,12,8,0,207,1155,341,204,57,22,1779,4226,1871,1658,574,217,8546,1916,1122,1347,972,528,5883,90,34,18,10,16,168,7565,3401,3253,1624,788,16638,0,0,0,0,0,0,3,0,0,0,0,3,104,10,9,0,0,124,72,32,15,3,0,117,19,3,11,12,4,44,0,0,0,0,0,0,201,49,31,11,3,297,3,0,0,0,0,3,19,0,0,0,0,17,273,81,28,4,0,387,90,53,27,7,7,185,4,11,9,3,3,33,4,0,0,0,0,7,397,147,65,15,8,634,18,4,6,0,0,29,38,0,0,0,0,43,44,15,7,3,3,73,27,3,4,4,3,45,3,5,11,3,4,32,7,0,3,0,0,10,145,36,39,17,4,237,0,0,0,0,0,0,8310,3632,3391,1664,807,17804,24,6,4,3,3,42,156,30,20,5,3,217,1187,312,180,45,10,1731,4309,1872
11203,19,3,3,0,0,23,112,20,6,4,0,143,1081,269,121,34,9,1522,4016,1624,1547,499,137,7821,1939,1160,1584,1012,567,6260,102,31,31,10,5,186,7274,3100,3295,1564,720,15954,3,3,0,0,0,4,35,3,0,0,0,34,813,156,36,4,0,1011,1294,478,271,74,16,2136,34,18,25,16,7,99,52,8,9,3,0,65,2227,657,335,99,30,3354,3,3,0,0,0,3,65,3,0,0,0,68,665,146,44,7,3,852,301,110,62,14,0,491,17,5,5,3,3,32,43,11,0,0,0,52,1089,276,106,24,7,1508,15,3,4,0,0,20,143,0,3,0,0,148,371,25,14,4,0,407,75,11,5,4,0,89,11,0,6,0,5,20,12,6,0,0,0,18,630,44,28,8,3,712,5,6,0,0,0,12,11217,4085,3773,1692,766,21532,14,3,6,6,0,32,117,14,7,3,3,145,1224,237,117,22,11,1614,4164,1675
11301,4,0,0,0,3,8,37,5,3,3,0,44,568,126,64,13,12,777,2600,1201,1125,512,179,5608,1383,813,1124,806,448,4572,94,15,22,17,12,154,4684,2153,2335,1342,652,11170,0,0,0,0,0,0,0,0,0,0,0,3,43,13,7,8,0,61,46,27,13,6,0,103,7,0,0,5,3,18,0,0,0,0,0,3,102,41,22,18,3,185,0,0,0,0,0,0,17,4,0,0,0,21,181,58,34,12,7,291,83,45,26,9,9,167,6,8,10,0,3,28,8,4,4,0,3,23,299,114,73,20,21,527,4,0,0,0,0,4,8,4,0,0,0,7,8,4,4,0,0,23,18,10,9,3,0,30,6,0,7,8,0,16,0,0,0,0,0,0,40,17,13,4,3,81,0,0,0,0,0,3,5124,2328,2441,1386,681,11968,5,3,0,0,3,13,49,9,3,3,0,68,510,131,95,13,4,760,2593,1114
11302,0,0,0,0,0,0,19,6,4,0,0,31,251,67,32,8,0,364,1068,410,378,146,46,2055,455,232,277,192,105,1249,28,4,4,0,0,37,1828,719,700,346,152,3733,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,16,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,42,7,3,0,0,53,9,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,58,13,4,0,0,71,0,0,0,0,0,0,5,0,0,0,0,5,3,3,3,0,0,9,8,0,3,0,0,9,7,0,3,0,0,12,0,0,0,0,0,0,25,5,5,0,0,33,0,3,0,0,0,3,1921,738,713,349,149,3873,3,0,0,0,0,3,24,0,3,0,0,28,264,45,27,9,4,346,1045,392
11303,4,3,3,0,4,15,52,9,5,4,0,67,1049,253,110,28,7,1450,5267,2317,1911,701,233,10434,2832,1677,2206,1557,813,9090,125,32,18,21,13,215,9337,4293,4259,2312,1069,21271,0,0,0,0,0,0,7,0,0,0,0,7,168,33,3,0,0,212,75,26,20,3,0,129,12,4,9,9,0,31,4,0,0,0,0,4,268,70,25,13,0,376,0,0,0,0,0,0,20,4,0,0,0,22,400,93,18,3,0,518,35,26,9,3,0,70,11,8,4,5,0,29,17,0,0,0,0,17,480,126,36,14,3,656,0,0,0,0,0,3,14,0,0,0,0,14,15,3,3,0,0,21,18,10,4,0,0,39,3,11,13,6,4,40,3,0,0,0,0,3,60,29,23,12,5,122,3,0,0,0,0,3,10145,4516,4337,2345,1081,22420,11,6,6,0,0,19,45,6,3,0,5,61,987,200,91,30,7,1311,5421,2198
11401,9,0,0,3,3,21,131,20,12,0,0,167,1701,355,159,28,16,2255,6409,2191,1822,480,152,11057,3556,1638,2216,1307,635,9357,165,42,23,19,10,253,11962,4247,4242,1838,819,23112,0,0,0,0,0,0,11,0,0,0,0,11,182,20,7,0,0,213,195,40,25,11,0,259,15,17,10,6,3,50,3,0,0,0,0,3,404,73,41,13,3,535,0,0,0,0,0,0,28,0,0,0,0,23,205,38,10,0,0,257,66,20,10,3,0,97,8,4,7,0,0,20,4,0,0,0,0,8,313,61,23,3,0,404,14,0,0,0,0,15,46,4,3,0,0,55,123,9,7,0,0,138,28,7,3,3,3,44,7,0,7,9,0,32,5,0,3,0,0,10,217,24,21,13,3,281,3,0,0,0,0,7,12901,4412,4329,1868,829,24342,15,4,3,0,0,20,130,15,6,0,3,154,1532,301,136,37,12,2022,6312,2171
11402,8,0,0,0,0,8,50,6,5,0,0,71,529,115,49,14,0,717,2475,959,835,247,66,4583,1976,889,1195,814,359,5222,74,16,15,8,4,118,5114,1992,2100,1087,428,10724,0,0,0,0,0,0,9,0,0,0,0,7,119,14,3,0,0,141,158,47,36,10,3,250,42,19,25,11,9,100,11,0,0,0,0,9,337,81,60,21,13,503,0,0,0,0,0,0,3,3,0,0,0,8,46,10,0,0,0,62,32,11,3,0,0,50,7,0,4,3,0,15,3,0,0,0,0,3,98,23,16,3,0,131,0,0,0,0,0,3,10,0,0,0,0,10,12,0,0,0,0,15,7,3,0,0,0,14,3,8,0,3,3,16,0,0,0,0,0,0,38,10,7,3,3,58,0,0,0,0,0,0,5581,2103,2182,1110,441,11417,0,0,0,0,0,3,61,12,3,3,0,83,576,111,59,13,6,758,2693,909
11501,0,0,4,0,3,10,19,7,3,0,3,27,211,46,29,0,3,292,2696,1596,1598,345,77,6310,5214,4685,7939,3794,1537,23166,71,23,52,18,11,177,8216,6353,9628,4162,1632,29990,0,0,0,0,0,0,23,3,0,0,0,23,373,61,35,7,0,476,1057,620,399,72,19,2163,161,122,147,55,18,508,14,0,3,0,0,21,1620,813,585,135,36,3190,0,0,0,0,0,3,33,0,0,0,0,28,335,56,25,3,3,422,154,76,29,10,0,275,3,3,0,0,0,8,11,0,0,0,0,16,531,141,64,16,4,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,5,3,3,14,0,0,0,0,0,0,6,3,5,3,3,18,5,0,0,0,0,3,10380,7310,10280,4314,1675,33961,3,5,7,0,0,19,35,9,5,3,0,54,203,77,36,4,5,324,2611,1493
11502,4,3,0,0,0,10,48,4,3,0,0,57,169,69,25,8,3,273,650,371,323,111,42,1502,1141,760,1170,752,430,4253,25,11,7,3,6,56,2035,1225,1531,876,482,6143,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,50,36,25,10,0,122,6,4,4,9,3,30,0,0,0,3,0,3,71,36,32,12,3,165,0,0,0,0,0,0,12,0,0,0,0,10,59,3,0,0,0,62,3,0,0,0,0,6,4,4,5,0,0,16,7,0,0,0,0,7,80,8,7,3,0,94,0,0,0,0,0,3,7,0,0,0,0,7,11,4,4,3,0,19,4,5,5,4,0,16,0,0,0,0,0,9,0,0,0,0,0,0,29,11,6,7,0,56,0,0,0,0,0,0,2222,1286,1574,900,489,6461,3,0,3,0,0,8,39,5,5,0,0,49,187,47,30,8,7,281,646,334
11503,0,3,5,0,0,5,40,5,6,4,0,53,243,82,56,16,7,412,1081,551,539,178,44,2394,782,552,863,620,302,3121,27,11,12,3,6,64,2184,1206,1479,825,361,6056,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,6,0,0,13,3,0,4,3,0,11,0,0,0,0,0,0,12,5,9,4,4,33,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,5,3,0,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,13,3,3,0,0,18,3,0,0,0,0,4,12,0,0,0,0,14,5,4,6,0,0,18,0,0,3,3,0,9,7,0,0,3,0,8,3,0,0,0,0,4,31,4,10,4,3,59,0,3,0,0,0,7,2238,1219,1506,832,366,6170,8,0,6,3,0,18,55,8,9,4,0,75,252,86,44,16,7,407,1042,522
11504,0,0,0,0,0,5,8,0,3,3,0,16,72,26,23,0,6,122,538,317,286,94,29,1264,1142,1040,1667,846,413,5113,22,9,11,8,3,50,1788,1393,1993,953,448,6574,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,11,23,12,6,3,0,51,5,10,9,0,3,25,0,0,0,0,0,0,33,28,16,3,3,87,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,3,4,0,3,25,0,0,0,0,0,0,1846,1425,2018,953,451,6694,6,0,0,4,0,8,18,4,0,0,3,23,83,28,10,3,3,135,496,298
11601,3,5,3,4,6,24,37,12,7,4,3,64,922,315,162,49,17,1463,5780,3683,3491,1185,510,14645,1818,2014,2825,1650,1119,9417,156,78,61,35,36,364,8712,6099,6546,2930,1690,25979,3,0,3,4,0,8,26,3,0,0,0,33,279,114,57,15,3,470,856,754,624,223,103,2562,120,117,159,93,84,581,28,18,5,8,4,65,1316,1009,853,349,192,3721,0,0,0,0,0,0,60,3,3,0,0,67,406,272,146,37,21,881,31,25,23,10,8,93,3,0,3,3,0,12,16,7,3,6,3,39,520,312,178,47,36,1097,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,7,7,10,0,0,27,0,0,3,0,0,9,0,0,0,0,0,0,18,15,15,6,4,51,3,0,0,0,0,9,10575,7438,7586,3332,1921,30855,11,10,3,4,3,35,60,25,12,7,3,106,854,360,201,76,23,1515,5565,3813
11602,3,3,4,3,0,14,17,9,4,0,0,36,170,65,27,11,3,271,1671,1176,1103,341,117,4406,1945,1985,3051,1573,787,9343,57,20,24,14,10,132,3865,3256,4212,1940,920,14196,0,0,0,0,0,0,3,0,0,0,0,7,56,20,12,3,0,88,364,228,143,55,21,819,30,20,43,18,9,123,4,0,4,0,0,10,454,278,196,78,35,1039,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,7,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,26,0,0,0,0,0,5,27,0,0,0,0,22,97,19,4,4,3,122,25,7,4,0,0,34,0,0,0,0,0,3,3,0,0,0,0,9,149,23,9,5,4,194,3,3,0,0,0,9,4483,3567,4422,2027,955,15455,3,7,4,3,0,21,32,3,4,0,0,46,225,70,32,16,4,343,1710,1209
11603,4,3,0,6,3,14,19,14,12,7,0,54,205,80,48,12,4,350,4156,3391,3339,1490,815,13194,1057,1169,1813,1448,1322,6817,128,62,89,59,81,424,5580,4725,5301,3016,2228,20845,0,0,0,0,0,6,14,3,0,0,0,13,102,43,15,7,5,171,487,420,352,160,121,1532,51,72,70,65,62,316,23,13,7,10,10,68,675,547,444,247,192,2107,3,0,0,0,0,3,31,0,0,0,0,31,240,177,80,22,12,528,58,49,36,17,0,173,6,3,0,0,0,14,18,11,7,5,0,38,357,246,126,44,11,780,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,15,3,0,0,0,0,3,6615,5518,5878,3305,2436,23751,10,7,4,4,4,27,19,22,19,10,7,66,175,77,49,26,9,336,4156,3273
11701,3,3,0,0,0,3,10,0,3,0,0,16,388,163,88,21,3,671,806,642,666,250,83,2439,212,241,408,280,155,1290,31,11,3,3,5,52,1445,1061,1176,551,243,4472,0,0,0,0,0,0,15,0,0,0,0,19,228,99,62,11,3,401,226,243,220,60,29,770,31,32,50,35,20,172,17,4,3,0,0,20,525,373,328,107,54,1390,0,3,0,0,0,6,133,27,10,0,0,166,1080,663,401,101,25,2273,195,227,218,80,35,752,3,4,5,3,9,25,50,18,15,3,3,94,1468,948,645,186,65,3315,0,0,0,0,0,0,4,0,0,0,0,3,13,5,3,3,0,25,3,9,7,5,0,20,3,3,0,0,3,8,0,0,0,0,0,0,17,15,6,7,6,58,3,0,0,0,0,3,3464,2393,2157,850,366,9236,0,0,0,0,0,3,11,0,0,3,0,14,364,140,87,25,3,611,773,563
11702,3,0,3,0,0,8,54,8,3,3,0,65,738,294,137,28,15,1212,1001,792,672,198,119,2787,262,255,336,224,238,1312,38,26,7,8,12,96,2099,1376,1159,455,379,5474,0,0,0,4,0,6,63,6,0,0,0,68,713,252,104,20,9,1100,538,349,284,78,25,1275,67,65,100,43,21,292,21,3,4,0,0,29,1403,673,495,142,58,2767,26,7,0,0,0,33,397,42,6,0,0,448,1165,453,201,57,9,1882,104,91,66,18,12,292,17,11,10,8,8,56,34,7,8,7,0,55,1747,602,296,89,31,2765,0,0,0,0,0,0,8,0,0,0,0,8,19,13,9,0,0,44,11,14,10,3,0,40,6,5,3,4,0,17,0,3,0,0,0,4,48,35,25,9,3,114,6,0,0,0,3,10,5300,2682,1971,698,478,11132,7,3,0,0,0,8,51,10,6,0,0,74,581,253,143,21,11,1016,983,735
11703,0,0,0,0,0,6,86,4,4,0,0,94,388,109,61,12,9,574,406,292,221,49,20,987,102,100,150,105,71,524,22,6,3,0,0,30,1001,504,438,164,102,2210,14,0,0,0,0,18,401,27,6,0,0,441,2375,689,234,15,3,3316,1528,996,667,156,46,3397,309,247,279,145,97,1077,53,25,13,9,3,100,4694,1980,1205,337,148,8353,381,18,0,0,0,404,4294,265,46,8,3,4607,6348,1903,683,127,32,9094,1241,666,454,102,49,2508,68,38,56,25,13,195,165,43,27,10,3,244,12493,2923,1258,271,102,17046,7,0,0,0,0,7,26,3,0,3,0,34,56,15,11,3,0,80,11,12,13,3,0,33,4,6,4,5,3,18,4,0,0,0,0,6,102,34,26,11,6,185,25,9,3,4,0,37,18309,5450,2933,779,360,27832,13,0,0,0,0,16,95,12,0,0,0,107,356,141,68,9,0,577,357,249
11801,11,0,0,0,0,12,64,9,3,0,0,80,573,179,105,11,3,869,1123,618,783,164,42,2728,938,792,1386,959,333,4399,46,11,10,3,6,77,2758,1604,2292,1131,384,8163,6,0,0,0,0,6,104,3,0,0,0,116,1147,351,150,21,4,1672,1214,797,714,154,19,2899,301,308,470,196,68,1341,34,11,5,0,0,56,2807,1467,1338,369,93,6084,75,3,0,0,0,80,1261,79,9,0,0,1341,4689,1316,392,48,0,6449,1364,666,498,95,15,2638,115,74,91,71,38,384,116,17,13,0,0,150,7618,2156,1005,210,54,11045,0,0,0,0,0,0,15,0,0,0,0,15,44,15,4,0,0,61,19,13,15,10,0,48,6,0,5,3,4,27,0,0,0,0,0,0,80,34,22,15,4,152,13,3,7,0,0,28,13277,5267,4670,1728,538,25472,4,0,0,0,0,5,49,5,4,3,0,54,363,149,80,13,6,610,1031,527
11802,5,0,0,0,0,8,47,7,0,3,0,58,760,317,166,41,4,1283,2082,1349,1373,374,104,5286,1053,1009,1661,1029,525,5278,71,21,22,9,7,130,4029,2699,3217,1447,638,12035,10,0,3,0,0,13,58,6,0,0,0,71,769,293,176,30,3,1265,783,735,790,207,39,2555,171,202,356,164,65,950,34,13,10,0,0,59,1827,1252,1336,398,98,4914,31,0,0,0,0,28,1018,99,8,0,0,1126,4851,1709,609,114,21,7307,793,622,446,84,24,1970,34,32,39,23,7,135,95,30,10,3,0,135,6819,2494,1119,219,61,10703,5,0,0,0,0,5,22,0,0,0,0,22,37,27,10,0,4,74,13,12,3,3,0,29,3,3,3,0,3,12,0,0,0,0,0,3,76,40,15,4,7,142,22,9,6,3,0,40,12768,6495,5691,2080,807,27836,4,0,4,0,0,9,53,11,5,0,0,66,574,245,145,26,4,1003,1824,1106
11901,3,8,4,0,9,19,62,20,13,3,5,97,1789,651,436,130,55,3069,5236,3363,3560,1558,926,14644,1805,1700,2588,1974,1635,9708,182,70,86,80,83,500,9072,5807,6685,3752,2717,28035,3,0,5,0,0,10,34,4,0,0,0,40,451,198,100,36,7,801,980,799,697,309,160,2941,201,235,315,214,172,1132,26,24,15,8,3,83,1696,1266,1127,572,341,4998,9,3,0,0,0,10,107,22,4,0,0,134,1136,846,529,155,37,2711,201,218,226,103,43,788,14,17,19,22,33,108,45,27,17,14,7,108,1513,1133,804,300,120,3867,0,0,0,0,0,0,6,0,0,0,0,7,11,19,8,0,0,42,16,14,8,7,10,48,3,0,5,4,10,21,0,0,0,0,0,0,32,35,25,11,13,115,3,0,0,0,0,6,12316,8237,8643,4630,3195,37021,12,7,12,4,5,36,52,18,8,11,12,105,1475,577,395,185,85,2718,4892,3208
11902,11,4,6,8,5,30,32,10,7,3,0,54,1438,590,450,133,54,2674,2976,2311,2409,1067,707,9479,820,904,1298,1058,1030,5111,146,65,73,42,67,389,5421,3891,4236,2315,1864,17730,3,4,0,4,0,10,17,3,0,0,0,22,530,300,214,76,27,1145,330,340,382,182,88,1325,67,109,134,88,94,499,24,21,17,5,7,75,969,776,756,354,210,3070,10,6,4,0,0,21,203,47,12,3,0,265,2766,2015,1289,457,164,6686,226,238,250,120,81,919,17,20,40,14,23,111,125,71,43,24,11,279,3345,2402,1641,620,277,8280,0,0,0,0,0,0,7,0,0,0,0,5,33,20,8,3,7,61,20,9,19,6,5,60,4,3,3,7,7,17,0,0,0,0,0,6,59,34,32,17,16,153,0,0,0,0,0,9,9797,7109,6662,3308,2368,29246,14,4,8,0,7,37,37,8,6,3,3,61,1304,627,396,151,76,2549,2976,2242
11903,6,3,4,0,0,14,45,8,0,0,4,56,1212,488,290,62,14,2067,3479,2197,2467,745,281,9165,1653,1504,2488,1605,867,8122,125,44,32,20,18,244,6524,4248,5280,2436,1184,19667,5,0,0,0,0,4,35,11,0,0,0,48,359,158,75,17,3,622,690,441,404,118,45,1700,88,93,125,72,39,412,25,9,0,7,0,45,1206,718,607,211,87,2828,9,3,0,0,0,18,182,34,10,0,0,223,2227,1232,554,122,38,4177,440,459,441,149,58,1548,25,26,33,17,12,107,62,21,14,3,3,106,2946,1773,1047,291,115,6180,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,0,0,29,4,3,8,0,0,14,0,0,7,5,0,13,0,0,0,0,0,0,26,19,16,6,0,63,7,3,0,0,4,12,10702,6756,6959,2937,1397,28753,3,7,4,0,3,15,52,9,4,5,0,74,1029,430,284,60,24,1829,3144,2150
11904,4,4,3,0,0,19,39,16,6,3,3,65,1412,552,341,86,29,2424,3134,2123,2207,854,442,8768,1036,1050,1527,1129,805,5546,130,49,31,31,38,282,5769,3800,4116,2100,1316,17101,0,0,0,0,0,3,31,3,0,0,0,37,595,222,127,34,8,979,670,465,416,119,47,1712,53,70,85,60,37,305,24,8,13,3,0,41,1377,762,638,221,87,3083,12,3,3,0,0,15,363,39,9,3,0,423,3490,1881,934,230,71,6598,512,400,400,127,59,1495,17,23,20,7,6,74,87,39,23,7,12,167,4478,2386,1398,380,140,8775,0,0,0,0,0,0,9,0,0,0,0,14,26,19,14,0,0,54,16,17,9,0,4,52,3,3,0,0,3,8,0,3,0,0,0,3,49,36,24,6,6,129,8,3,6,5,0,21,11675,6988,6177,2709,1551,29108,5,0,8,0,0,21,58,17,6,3,3,83,1263,534,336,66,46,2240,3129,2124
12001,0,4,0,0,0,3,30,0,3,0,0,35,918,337,153,40,4,1446,1885,1304,1455,402,89,5133,643,692,1136,683,336,3487,67,26,20,3,3,117,3541,2356,2768,1129,428,10223,0,0,0,0,0,0,15,0,0,0,0,15,415,147,56,0,3,622,424,296,236,46,22,1027,30,38,76,32,10,190,3,3,4,0,0,14,893,479,377,76,35,1868,4,0,0,0,0,7,180,10,3,0,0,190,2039,595,188,22,3,2848,857,455,322,69,16,1729,15,13,20,13,3,58,42,3,3,0,0,55,3139,1080,532,106,24,4884,0,0,0,0,0,3,4,0,0,0,0,4,14,8,10,0,0,29,12,8,10,4,0,39,7,0,0,0,0,3,0,0,0,0,0,0,37,18,19,4,0,83,4,0,0,0,0,5,7617,3937,3695,1318,483,17060,3,0,0,0,0,4,22,3,5,4,0,29,716,283,170,35,8,1205,1735,1249
