region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
105254904,8,8,121,19,4,4,18,24,57,66,135,80,59,26,29,521,3,0,4,5,8,23,30,42,35,35,7,15,207,3,3,10,9,19,38,57,75,63,44,20,27,368,28,13,18,40,61,135,173,269,190,150,61,79,1217,265,105,106,193,304,959,1220,2395,2191,1758,795,644,10935
105301450,3,7,81,5,6,3,12,5,38,64,117,61,43,13,22,389,6,3,3,5,10,23,23,26,17,11,9,9,145,11,3,3,12,11,31,43,42,21,19,12,14,222,22,15,12,29,34,95,143,207,112,79,37,52,837,184,98,77,168,218,725,986,2272,1751,1408,521,427,8835
105301501,0,5,102,14,8,4,21,29,94,92,123,56,20,14,36,511,12,9,9,14,23,36,43,36,13,6,4,8,213,17,11,10,31,33,83,78,74,22,15,13,33,420,47,28,23,69,91,231,238,259,102,45,31,82,1246,263,136,142,299,442,1253,1699,2704,1203,623,328,477,9569
105301504,3,3,122,5,7,3,19,22,92,110,131,34,16,7,24,470,7,5,6,13,12,43,31,41,8,10,5,10,191,22,8,12,21,31,81,86,87,36,14,11,34,443,37,23,24,62,71,241,255,283,90,43,26,71,1226,220,120,129,282,373,1146,1528,2575,1016,586,278,403,8656
105308400,0,0,56,6,4,6,3,13,29,52,62,28,33,20,23,279,0,0,0,8,11,3,10,23,6,6,4,6,77,11,7,3,9,12,34,33,38,9,8,20,19,203,26,11,9,26,36,78,105,132,49,51,44,48,615,176,91,78,165,211,628,809,1482,946,940,573,378,6477
105350150,0,6,24,6,0,0,3,5,16,18,44,29,19,10,5,155,0,3,0,3,3,9,16,16,15,11,6,3,85,8,3,7,4,4,14,10,18,8,10,7,3,96,14,6,7,10,12,39,48,88,52,44,23,17,360,120,38,35,69,100,263,305,665,442,594,513,162,3306
105351300,0,0,22,5,0,0,0,4,8,20,22,3,15,15,7,99,7,0,5,0,6,11,11,15,8,6,3,0,72,0,3,4,5,4,16,7,16,9,17,6,11,98,12,3,9,8,14,35,41,61,28,38,24,18,291,122,36,35,44,58,194,239,485,308,432,369,150,2472
105351521,3,0,33,10,3,3,4,3,6,10,18,20,23,23,11,134,4,0,3,3,7,11,7,21,12,14,6,7,95,3,0,0,4,6,11,16,23,10,13,11,7,104,20,3,6,11,16,36,38,65,48,55,43,25,366,156,44,47,53,78,252,270,629,583,813,763,192,3880
105351524,8,0,19,3,0,0,0,0,19,6,20,17,14,18,11,108,4,0,3,6,0,5,6,11,11,12,12,0,70,8,5,3,5,6,11,12,21,8,11,11,7,108,15,5,6,11,6,35,27,52,36,45,49,18,305,126,48,29,61,65,234,179,411,416,774,973,180,3496
105357100,0,4,27,3,0,0,3,6,13,15,30,9,6,19,3,107,5,3,3,5,0,8,6,21,6,7,3,7,74,6,0,4,0,10,10,11,25,12,12,10,11,111,19,3,7,8,16,35,35,83,31,25,32,25,319,151,32,16,43,74,230,323,681,409,442,582,175,3158
105400200,4,5,60,6,4,3,9,8,48,40,54,32,25,13,12,254,11,8,6,0,8,27,19,30,15,19,3,7,153,15,5,4,11,16,42,50,63,21,34,10,25,296,35,17,13,26,35,128,116,155,77,82,30,49,763,222,105,88,171,216,736,916,1486,837,866,465,350,6458
105403950,6,3,99,10,8,4,18,21,67,70,106,44,32,17,17,414,9,3,3,10,11,33,31,36,13,16,6,3,174,19,10,8,18,30,56,52,109,51,26,7,19,405,41,24,18,50,62,170,163,277,124,85,36,42,1092,275,113,102,198,333,977,1284,2418,1725,1382,572,468,9847
105406251,0,3,17,4,9,0,5,6,25,14,28,14,5,0,0,110,3,0,3,3,6,11,19,20,8,4,4,3,84,8,0,4,6,4,18,29,42,15,14,8,10,158,15,9,7,14,16,58,65,93,41,23,12,16,369,101,34,25,59,91,332,569,911,439,323,137,109,3130
105406252,3,0,42,5,4,3,6,10,17,20,35,20,18,15,4,157,16,0,3,5,3,16,15,20,9,16,14,3,120,5,4,3,12,4,19,19,35,25,16,6,7,155,26,8,9,23,17,57,61,95,67,59,38,14,474,191,64,59,94,123,437,452,985,854,994,555,225,5033
105406253,0,0,27,3,0,0,3,13,16,30,47,20,20,3,8,163,5,4,0,3,3,11,12,21,10,10,3,3,85,9,4,6,11,7,28,27,31,14,9,5,5,156,17,8,6,17,23,62,75,105,49,42,11,16,431,151,56,58,102,123,407,548,1023,872,801,240,183,4564
105406254,0,5,42,8,0,4,7,4,16,25,42,17,14,4,3,144,0,0,0,3,8,9,14,12,13,10,0,3,72,4,6,7,5,6,16,28,30,12,11,5,21,151,12,6,11,15,18,45,74,98,50,39,9,32,409,95,57,62,77,117,328,470,827,456,279,124,170,3062
105450900,0,9,122,13,3,12,15,29,88,86,118,47,21,12,19,463,9,12,14,14,15,37,33,39,15,8,4,11,211,23,9,12,23,22,76,53,47,24,13,5,16,323,52,24,42,58,70,224,194,232,100,47,21,55,1119,334,187,194,351,402,1242,1465,2423,1402,912,427,392,9731
105453800,4,3,83,13,9,3,8,25,52,75,90,50,19,22,26,392,3,3,3,11,15,30,32,37,6,10,7,4,161,17,10,6,15,14,56,40,56,27,22,16,40,319,36,22,16,37,57,150,162,206,90,57,49,73,955,229,101,82,185,297,813,1097,1972,1189,975,650,470,8060
105456351,3,6,155,18,12,13,27,29,115,121,206,72,39,18,51,721,9,26,4,17,25,46,51,56,23,10,10,20,297,27,15,19,42,37,114,118,120,44,21,13,42,612,58,57,40,86,108,308,318,416,153,78,44,119,1785,312,203,183,349,508,1530,1982,3565,1693,886,481,698,12390
105456354,4,4,98,12,8,7,13,21,82,90,139,63,41,23,34,533,12,0,6,9,15,44,36,41,20,9,3,14,209,18,4,17,23,23,70,72,78,16,16,7,24,368,42,15,34,45,59,214,218,283,115,70,37,76,1208,286,127,165,262,387,1156,1462,3086,1967,1234,493,556,11181
105530751,0,5,121,13,7,9,18,17,72,82,137,95,64,20,26,560,6,4,6,13,4,36,46,49,40,26,14,8,252,19,11,14,15,18,74,73,85,49,45,12,33,448,41,26,29,55,42,204,226,298,201,141,46,72,1381,351,137,152,287,348,1191,1575,3489,3328,3545,1010,691,16104
105530752,5,6,104,11,7,9,23,22,72,82,142,50,38,13,21,490,7,4,3,7,14,37,27,51,17,12,4,9,192,17,11,15,29,20,82,62,108,41,16,8,41,450,38,22,30,62,61,208,192,328,117,71,30,77,1236,311,161,131,309,409,1229,1628,3309,1763,1044,439,528,11261
105530753,3,9,159,17,3,12,21,39,116,144,158,56,43,8,37,654,4,9,5,16,16,42,32,56,11,3,4,8,206,25,12,16,26,46,88,77,93,41,24,8,30,486,52,27,33,70,118,269,275,351,125,78,23,84,1505,277,116,136,282,450,1440,1956,3253,1559,910,307,523,11209
105554100,0,0,3,3,0,0,0,4,4,0,8,7,3,10,4,43,3,0,0,3,0,3,3,8,0,3,7,3,33,3,0,0,0,0,0,5,3,3,3,3,3,23,12,0,0,3,4,7,8,19,10,9,20,10,102,56,11,11,19,13,78,58,134,104,179,508,89,1260
105554700,6,6,30,7,0,0,3,6,11,6,11,8,12,20,6,90,3,0,3,3,0,5,8,5,3,8,14,3,55,3,0,0,3,3,8,7,18,10,6,12,5,75,16,0,3,9,9,27,21,40,24,29,52,20,250,121,31,36,48,55,165,177,446,380,539,1081,179,3258
105555350,9,4,22,0,0,0,0,0,5,11,9,9,12,30,8,84,3,0,0,0,5,3,4,8,4,4,12,4,47,5,3,3,5,0,3,7,3,0,5,13,4,51,11,3,3,5,5,11,22,23,16,21,64,20,204,105,19,21,26,29,96,106,222,172,276,1019,149,2240
105555950,5,4,21,7,0,3,3,3,5,9,24,24,23,34,8,143,5,4,3,3,7,15,5,15,5,12,17,3,94,12,0,0,5,4,16,15,14,8,14,20,12,120,24,4,6,14,14,36,29,59,37,52,76,27,378,157,34,39,55,65,219,230,528,497,891,1494,207,4416
105556700,13,7,77,7,4,5,16,9,45,26,52,32,47,34,18,295,9,9,6,15,8,37,38,35,23,25,16,11,232,29,8,4,12,18,42,30,48,40,37,27,14,309,48,21,15,46,39,131,103,151,101,118,90,50,913,369,132,111,200,280,829,864,1690,1295,1903,1757,463,9893
105558250,9,0,35,10,3,0,3,3,7,18,29,17,38,44,5,177,11,3,0,6,3,16,12,31,16,20,26,13,157,13,0,3,3,3,21,18,27,14,19,13,9,143,38,6,3,12,9,47,48,95,52,83,92,27,512,274,65,52,77,99,337,332,799,631,1059,2091,327,6143
105604001,3,8,105,11,6,3,3,9,28,24,48,41,34,25,16,248,14,3,10,13,7,29,25,35,23,25,7,16,207,12,6,11,6,12,37,31,31,29,33,20,17,245,40,15,24,22,36,102,96,137,111,110,55,57,805,340,130,133,184,260,765,779,1520,1268,2137,1250,456,9222
105604004,4,6,83,6,3,3,5,13,27,40,69,34,46,37,15,298,10,7,6,6,15,36,31,54,34,27,22,10,258,16,5,9,5,16,33,34,64,29,32,18,23,284,43,15,21,16,47,105,118,205,101,117,81,54,923,422,117,116,198,271,725,941,1891,1466,2131,1641,437,10356
105604500,46,8,128,17,4,3,11,8,20,19,44,22,49,75,14,286,15,6,7,4,5,28,23,46,21,42,51,22,270,26,4,0,7,7,28,18,19,16,21,44,8,198,64,14,15,25,20,90,65,125,74,122,216,52,882,569,140,138,160,208,654,656,1444,1138,2182,4460,649,12398
105607421,4,0,76,14,3,3,9,12,22,29,52,40,46,28,15,273,3,10,3,3,14,32,24,32,23,18,18,12,192,19,4,5,7,13,32,35,50,38,32,16,19,270,39,17,11,22,39,101,98,151,112,109,66,46,811,342,139,121,181,222,813,841,1809,1599,2347,1486,472,10372
105607423,5,5,67,8,5,3,4,10,18,25,40,43,54,35,17,262,5,0,3,0,10,16,13,21,10,25,15,6,124,15,3,4,5,6,21,14,26,13,23,13,19,162,33,8,10,9,29,58,67,98,72,116,68,47,615,260,81,60,112,172,515,677,1361,1280,2000,1500,501,8519
105607425,4,4,35,3,3,3,3,7,10,19,20,21,16,9,0,114,9,3,3,3,3,11,15,17,5,18,14,0,101,8,7,3,3,8,9,10,17,14,15,13,10,117,23,13,9,12,21,33,44,59,44,55,40,14,367,236,74,70,95,123,368,397,802,637,1045,842,199,4888
105655150,4,3,31,11,0,0,0,4,4,10,16,20,16,35,8,124,0,0,3,3,0,8,9,13,8,6,14,4,68,8,3,0,4,0,8,4,7,6,11,10,13,74,25,3,3,7,4,20,26,39,37,42,63,28,297,146,28,36,43,60,163,203,379,334,676,1412,214,3694
105656370,16,4,66,6,3,0,11,6,15,21,31,25,35,43,17,213,9,4,0,4,3,13,18,22,16,13,25,3,130,12,3,9,7,6,23,26,25,19,12,22,26,190,31,16,9,26,15,58,68,85,68,67,106,50,599,253,86,75,125,148,416,457,861,734,1439,1987,421,7002
105658000,20,8,146,17,7,10,22,15,47,69,104,69,100,88,36,584,11,9,4,17,17,37,33,51,29,34,25,17,284,37,13,21,14,20,57,56,72,40,44,39,37,450,73,33,35,56,56,157,179,258,154,193,172,98,1464,546,176,156,300,336,996,1197,2496,2185,3443,3975,858,16664
105703101,7,5,109,18,5,7,12,18,38,47,65,26,37,20,25,318,8,10,3,20,11,37,27,37,9,11,5,7,185,24,4,8,6,24,45,33,35,17,23,9,21,249,50,25,21,41,63,141,120,158,65,78,41,58,861,313,129,153,236,291,854,911,1795,1201,1103,652,399,8037
105703104,3,13,133,11,19,10,16,19,81,122,138,45,19,8,27,515,7,9,9,14,18,46,50,53,16,8,8,7,245,33,12,19,30,38,89,90,70,28,16,3,24,452,56,40,42,68,82,246,284,293,92,49,22,71,1345,345,198,176,330,468,1284,1766,2975,1353,775,362,469,10501
105708551,0,3,138,13,8,16,28,51,115,120,114,45,25,3,46,584,9,0,0,14,13,51,38,28,4,0,4,11,172,23,26,19,25,29,79,70,49,13,9,5,29,376,50,34,44,76,101,270,263,220,72,39,12,89,1270,257,163,159,325,416,1235,1815,2369,976,486,162,448,8811
105708554,3,4,103,10,5,10,18,31,72,86,108,39,18,13,28,438,9,8,5,10,19,37,36,48,14,5,3,15,209,20,16,12,30,37,77,62,65,8,12,10,24,373,39,32,31,61,94,209,202,248,67,40,29,71,1123,219,144,135,257,363,1075,1325,2140,971,565,337,430,7961
110051720,0,5,78,6,9,10,22,26,112,73,48,17,11,5,35,374,3,6,5,10,14,24,14,14,3,3,0,7,103,5,12,11,19,19,44,30,22,8,3,0,12,185,17,30,26,59,64,200,133,93,37,17,5,59,740,146,136,134,277,376,1092,1205,1156,440,332,172,357,5823
110054651,3,5,75,8,4,7,9,20,59,80,61,26,10,4,12,300,4,4,3,17,17,29,26,23,5,9,7,7,151,18,11,10,23,24,45,20,28,11,11,3,15,219,34,22,25,56,67,148,137,128,42,30,17,39,745,243,120,109,249,379,932,1004,1504,821,642,335,283,6621
110054653,3,3,106,20,6,7,19,41,122,102,110,35,17,14,23,516,0,12,12,19,24,42,33,25,19,8,6,9,209,14,18,14,28,40,82,60,39,12,8,6,21,342,38,36,37,74,109,278,208,200,70,38,29,56,1173,305,185,179,387,528,1398,1624,2563,1255,720,308,435,9887
110054655,3,6,92,19,5,7,22,17,68,60,69,12,12,3,11,305,3,5,7,7,20,20,17,22,0,10,3,4,118,16,16,9,14,25,53,30,35,13,6,6,13,236,38,26,31,43,67,164,129,141,32,31,15,34,751,237,132,121,227,303,852,975,1351,541,399,253,276,5667
110055050,3,6,85,15,6,8,12,30,92,89,78,18,8,13,17,386,6,8,5,10,12,38,31,31,0,11,3,3,158,13,13,6,22,26,53,44,29,10,11,3,18,248,38,27,19,47,80,193,181,161,35,30,22,44,877,266,155,142,278,430,1239,1602,2254,883,618,275,360,8502
110055903,5,3,45,12,6,3,19,15,39,47,51,11,8,9,10,230,7,0,4,6,8,19,14,19,6,10,0,3,96,3,6,8,13,13,30,29,35,12,6,0,8,163,22,12,15,41,45,94,98,110,32,27,14,24,534,163,79,72,157,203,565,689,1131,540,458,349,197,4603
110055904,0,0,64,9,3,6,14,16,60,73,68,19,8,5,14,295,4,3,0,6,12,21,22,9,7,3,0,4,91,5,11,13,14,14,43,35,22,4,3,4,22,190,18,17,19,34,52,141,148,111,34,17,9,40,640,155,92,99,202,309,825,990,1318,531,274,120,199,5114
110055905,0,0,51,10,3,7,9,20,54,51,52,15,15,4,11,251,7,5,6,21,17,28,28,18,9,4,4,17,164,16,10,5,21,15,38,28,23,15,4,4,14,193,33,22,18,55,57,133,115,104,42,26,12,42,659,213,96,94,233,259,670,811,1307,752,534,273,232,5474
110056400,0,3,88,11,3,8,20,24,77,71,73,24,16,5,14,346,10,8,3,16,8,24,25,21,9,8,3,3,138,13,13,3,19,21,47,27,25,9,9,4,7,197,37,27,17,59,63,165,142,137,50,33,12,27,769,258,155,133,297,362,1028,1152,1476,735,531,245,300,6672
110102700,0,0,10,0,0,3,3,6,5,6,0,3,3,4,3,36,5,0,5,0,0,5,3,0,0,0,0,0,18,0,0,0,5,0,3,3,6,0,0,0,3,20,5,0,12,8,6,13,15,9,3,3,4,6,84,38,25,33,60,71,159,136,179,74,79,54,68,976
110103050,0,0,7,0,3,0,0,3,4,5,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,3,4,5,4,6,0,3,0,31,16,13,11,27,35,74,83,60,20,23,18,22,402
110103320,0,0,45,9,3,7,11,9,28,28,18,8,3,6,11,141,0,3,5,6,6,9,4,9,0,0,0,3,45,16,3,4,8,10,27,12,10,0,0,4,11,105,28,12,16,30,31,76,53,41,11,3,10,25,336,159,99,75,158,191,468,444,491,212,126,80,162,2665
110105650,0,0,19,3,0,0,3,5,14,21,13,11,6,4,0,80,0,0,0,3,3,6,7,0,0,0,0,3,22,3,0,4,6,3,9,6,5,0,0,0,3,39,6,0,4,12,14,32,37,25,14,6,4,6,160,41,14,25,72,76,226,337,380,169,113,45,76,1574
110107000,4,0,21,4,0,4,0,3,20,23,33,10,9,3,12,121,5,0,0,3,3,12,3,6,3,0,0,0,35,0,3,0,3,4,5,9,13,8,4,3,4,56,9,3,4,6,13,42,38,58,21,13,10,16,233,75,36,37,58,93,309,439,685,389,324,144,153,2742
110107620,3,0,15,5,0,0,8,3,13,9,13,5,3,0,7,66,0,0,0,3,5,3,5,3,0,0,0,0,19,5,3,0,4,3,4,7,3,0,3,4,0,36,10,3,0,15,14,20,24,22,5,9,7,7,136,64,32,32,69,96,223,214,300,123,94,62,81,1390
115054400,3,3,29,3,3,3,3,4,13,3,11,9,3,0,10,65,0,3,0,4,0,4,7,16,5,0,0,4,43,7,0,3,0,5,7,4,9,10,5,0,3,53,13,9,6,7,12,28,14,39,28,11,3,20,190,92,42,38,82,77,252,257,452,293,255,126,108,2074
115056900,3,4,93,17,4,8,12,18,77,74,108,35,28,6,19,406,4,3,4,13,15,32,20,20,11,4,3,9,138,13,12,4,19,24,46,46,48,12,4,8,22,258,37,19,19,48,64,172,162,186,71,43,20,54,895,201,130,134,258,382,990,1158,1988,1066,652,254,359,7572
115058451,0,4,103,16,5,5,18,23,67,55,94,44,25,5,17,374,9,8,6,15,20,38,40,35,26,17,11,6,231,21,14,10,13,21,45,38,45,31,11,4,13,266,53,27,29,52,67,166,153,192,110,65,20,40,974,285,163,112,267,344,1012,1165,1977,1437,1248,649,396,9055
