region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
115108350,18,18,46,93,66,302,44,35,813,889,1702,401,234,14,3,28,51,84,342,24,39,551,669,1220,224,133,3,3,20,39,135,556,8,44,390,775,1165,23,37,3,3,9,3,0,0,90,76,125,119,244,9318,9555,528,666,1319,2046,494,1944,4989,4548,16648,18759,35407
120057554,37,38,138,154,168,606,56,55,1425,1722,3147,847,553,30,10,87,128,182,710,43,21,1189,1422,2611,480,277,10,6,41,62,316,974,32,29,879,1348,2227,87,108,4,5,10,19,10,23,58,68,169,223,392,11003,11312,696,897,2194,3098,981,3369,6632,5909,21506,24585,46091
120057556,8,7,13,13,22,58,8,5,197,199,396,97,45,0,3,4,10,21,51,0,0,122,109,231,40,27,0,0,3,3,18,75,4,4,65,109,174,20,23,0,0,0,0,0,0,12,17,32,40,72,2259,2296,152,209,383,558,127,335,1386,1249,4307,4647,8954
120074851,8,12,37,57,43,189,29,26,391,505,896,217,147,8,4,20,28,59,292,23,32,327,503,830,134,80,0,3,8,21,95,401,12,19,249,524,773,19,11,0,5,0,3,0,5,32,70,51,94,145,4993,5050,389,504,1038,1555,296,1365,5040,4696,11756,13170,24926
120100250,19,8,69,89,76,324,29,21,706,855,1561,421,309,12,8,41,61,120,437,16,22,610,837,1447,298,162,4,0,25,34,183,645,18,32,528,873,1401,40,45,3,0,9,0,0,4,26,27,78,76,154,8034,8168,458,577,1472,2073,576,2058,4817,4246,15357,17122,32479
120101350,4,6,34,39,24,141,19,13,304,374,678,143,101,5,0,24,36,53,188,12,11,237,336,573,104,56,0,3,13,36,80,257,4,14,201,366,567,79,85,4,3,14,12,4,3,323,385,424,488,912,4829,4947,417,480,1514,2029,286,975,5227,4769,12273,13200,25473
120104550,9,3,10,12,18,62,9,4,145,164,309,65,35,0,0,7,9,19,78,10,0,101,122,223,43,12,0,0,4,4,28,98,5,6,80,120,200,4,3,0,0,0,0,0,0,8,7,12,10,22,1689,1715,128,132,420,431,120,384,1285,1000,3642,3662,7304
120104854,5,3,19,11,4,34,11,4,130,114,244,52,40,0,0,4,6,16,38,4,0,76,84,160,31,7,0,0,3,3,14,50,3,0,51,60,111,5,7,0,3,0,0,3,0,24,19,32,29,61,2233,2265,209,172,510,602,84,255,1793,1471,4829,4765,9594
120106611,4,8,14,17,26,119,15,6,196,259,455,107,58,0,0,8,11,30,133,12,12,157,214,371,62,29,3,0,3,5,39,187,13,20,120,241,361,0,3,0,0,0,3,0,0,3,3,3,9,12,1952,1942,145,180,356,463,146,657,1541,1314,4140,4556,8696
120106612,4,5,22,12,29,71,19,10,242,212,454,103,53,5,3,8,5,23,66,15,4,154,131,285,35,8,0,0,5,11,34,101,3,5,77,125,202,12,11,0,3,0,0,0,0,9,8,21,22,43,2300,2350,171,151,479,456,141,410,1444,1137,4535,4504,9039
120107558,7,11,31,22,36,117,25,10,305,312,617,136,79,10,4,24,14,49,148,17,4,236,249,485,91,52,0,0,12,17,72,274,7,11,182,354,536,10,12,0,0,3,5,3,4,19,24,35,45,80,3731,3842,275,337,923,1046,257,823,2882,2407,8068,8455,16523
125011801,24,20,65,91,64,376,33,21,825,974,1799,464,268,19,9,46,52,112,424,21,26,662,779,1441,275,154,4,3,23,38,195,720,8,20,505,935,1440,69,75,0,3,8,11,5,7,67,88,149,184,333,10003,9979,726,884,1966,2659,624,2409,6680,6117,19999,22048,42047
125036381,19,13,80,97,98,385,28,32,993,1136,2129,560,401,12,11,30,55,128,510,27,28,757,1005,1762,319,163,7,5,22,39,206,785,20,29,574,1021,1595,42,34,0,0,7,4,3,4,27,49,79,91,170,9136,9188,584,744,1633,2367,629,2451,4735,4298,16717,19048,35765
125050600,5,0,35,24,22,89,9,5,240,246,486,101,55,3,4,16,5,29,103,10,3,159,170,329,68,41,0,3,6,7,42,140,8,5,124,196,320,8,7,0,0,0,5,0,6,15,15,23,33,56,2334,2366,191,199,582,729,162,537,1552,1462,4821,5293,10114
125051736,10,8,58,27,63,170,31,16,577,505,1082,232,136,10,6,20,21,68,198,23,6,353,367,720,126,63,0,0,6,9,89,268,9,8,230,348,578,13,19,0,0,0,3,0,3,14,14,27,39,66,4794,4786,311,327,937,966,366,1021,2255,1897,8663,8997,17660
125051737,16,3,41,43,50,198,29,20,386,468,854,207,133,9,7,21,25,49,231,15,9,301,405,706,98,48,10,0,5,9,78,366,10,23,201,446,647,4,0,0,0,0,0,0,0,16,7,20,7,27,4313,4295,328,404,816,1037,273,1232,3152,2690,8882,9658,18540
125051738,4,4,8,0,9,19,8,3,70,54,124,21,10,4,0,4,3,13,21,0,0,42,34,76,9,7,0,0,0,3,4,16,0,3,13,29,42,5,0,0,0,0,3,0,0,0,0,5,3,8,1112,1119,118,112,312,264,59,151,872,634,2473,2280,4753
125051804,11,4,21,26,37,71,11,6,323,284,607,142,93,3,0,13,10,38,87,4,4,200,194,394,72,37,3,4,5,6,46,130,0,4,126,181,307,16,15,0,0,0,5,0,3,18,26,34,49,83,3868,3944,263,289,698,828,209,555,2235,1845,7273,7461,14734
125055700,14,7,42,40,54,173,24,10,394,428,822,176,141,3,8,24,29,60,194,16,4,279,376,655,154,77,5,0,4,11,95,258,7,8,265,354,619,6,13,0,0,0,3,0,0,3,8,9,24,33,3561,3567,269,319,916,992,322,1022,2305,1969,7373,7869,15242
125103380,22,26,90,58,113,397,52,33,927,965,1892,437,285,20,9,40,43,151,421,31,13,679,771,1450,262,131,3,0,14,36,155,622,19,12,453,801,1254,19,19,0,0,4,4,0,3,19,15,42,41,83,9225,9315,731,786,1849,2186,710,2366,5352,4745,17867,19398,37265
125104350,22,8,52,39,56,206,34,16,517,493,1010,220,163,8,3,33,17,91,244,25,8,377,435,812,138,72,3,0,9,20,98,361,15,11,263,464,727,12,13,0,3,3,5,0,4,15,12,30,37,67,5356,5207,516,511,1262,1205,440,1372,3950,3234,11524,11529,23053
125106385,17,12,74,50,71,260,22,6,682,715,1397,338,211,5,6,23,26,84,278,17,7,467,528,995,174,89,5,0,13,11,135,407,16,12,343,519,862,9,8,0,0,4,7,0,0,8,9,21,24,45,6529,6630,439,515,1167,1323,458,1499,3193,2601,11786,12568,24354
125108859,0,0,0,0,0,3,0,0,5,7,12,4,3,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,0,0,4,0,0,3,4,7,3,0,0,0,3,0,0,0,3,5,9,5,14,92,92,3,6,14,6,6,20,62,51,177,175,352
130057311,11,6,33,59,70,331,25,27,618,753,1371,298,181,3,6,26,28,73,387,17,29,417,631,1048,169,94,3,4,16,19,125,544,3,24,316,685,1001,24,16,4,0,4,0,0,3,23,9,55,28,83,8444,8479,531,706,1284,1836,487,2011,6092,5615,16838,18647,35485
130103550,9,4,17,6,34,95,13,10,215,217,432,89,64,3,0,12,0,32,109,4,7,140,180,320,47,18,0,3,0,4,34,158,4,3,85,186,271,5,8,0,0,3,0,0,3,4,3,12,14,26,2443,2358,173,151,377,354,158,583,1722,1340,4873,4786,9659
130103660,3,3,6,4,23,43,11,4,112,96,208,28,21,0,0,0,5,16,57,3,0,47,83,130,19,17,0,4,3,0,16,72,0,5,38,98,136,0,3,3,0,0,0,0,0,3,7,6,10,16,1052,1057,83,69,158,135,101,274,584,441,1978,1976,3954
130104201,5,0,5,5,7,25,4,0,80,71,151,36,12,5,0,4,0,4,25,4,3,53,40,93,11,0,0,0,0,3,8,21,0,3,19,27,46,0,4,0,0,0,0,0,0,0,4,0,8,8,1072,1087,80,58,147,135,55,144,531,391,1885,1815,3700
130104920,4,0,9,10,24,49,17,4,142,130,272,43,36,0,0,11,3,24,63,14,3,92,105,197,32,16,0,0,0,0,28,79,6,5,66,100,166,0,0,0,0,0,0,0,0,0,6,0,6,6,1470,1456,83,112,276,260,132,344,974,725,2935,2897,5832
130107314,7,0,21,12,29,71,10,6,204,166,370,92,46,5,3,6,6,27,82,7,3,137,140,277,37,8,0,0,5,3,25,92,7,3,74,106,180,0,5,0,0,0,0,0,0,10,7,10,12,22,2424,2469,146,137,421,384,150,465,1220,968,4361,4423,8784
130150111,5,7,9,28,21,153,13,11,207,300,507,102,82,4,0,13,10,24,182,9,12,152,286,438,78,40,4,0,0,16,58,220,4,11,144,287,431,36,22,0,0,4,6,0,0,86,128,126,156,282,3153,3128,231,297,488,806,189,848,3875,4059,7936,9138,17074
130150112,3,0,4,0,3,18,0,3,45,44,89,19,9,0,0,0,0,8,11,0,0,27,20,47,16,9,0,0,0,0,0,10,0,0,16,19,35,5,3,0,0,0,0,0,3,0,3,5,9,14,954,975,38,38,92,98,38,80,414,359,1536,1550,3086
130153010,4,3,12,15,24,63,12,4,158,179,337,74,44,6,3,11,9,16,104,5,0,112,160,272,41,18,0,0,0,7,24,123,8,4,73,152,225,3,5,0,0,0,0,3,3,3,6,9,14,23,1747,1674,127,155,328,377,137,446,1150,860,3489,3512,7001
130153650,4,0,12,5,0,27,5,5,60,72,132,29,20,0,0,3,6,9,51,0,0,41,77,118,14,4,0,0,3,0,10,46,5,3,32,53,85,8,0,0,0,0,0,0,0,6,0,14,0,14,820,825,63,61,151,125,39,208,578,449,1651,1668,3319
130154202,9,3,16,14,33,90,10,16,194,210,404,96,42,6,4,6,7,22,122,7,7,137,182,319,48,28,0,3,0,0,27,191,6,9,81,231,312,4,0,0,0,0,0,0,0,3,7,7,7,14,2085,2048,147,206,329,396,131,615,1510,1261,4202,4526,8728
130157400,6,3,20,9,12,51,3,10,128,117,245,43,32,0,4,3,3,13,69,5,4,64,112,176,24,11,3,3,3,3,13,82,5,3,48,102,150,7,4,0,0,0,0,0,0,10,4,17,8,25,1392,1356,109,106,325,277,82,340,794,653,2702,2732,5434
130157650,5,0,9,6,7,27,3,4,86,81,167,35,31,0,0,3,3,9,29,4,5,51,68,119,18,8,0,0,3,3,7,45,0,0,28,56,84,3,0,0,0,0,0,0,0,3,4,6,4,10,1267,1256,95,81,202,206,44,182,662,594,2270,2319,4589
130157850,0,0,3,5,8,32,0,0,44,54,98,20,10,4,0,5,4,7,25,6,0,42,39,81,13,8,0,0,0,3,10,41,3,0,26,52,78,3,0,3,0,0,0,0,3,7,11,13,14,27,703,687,38,32,91,73,46,159,372,269,1250,1220,2470
130205300,3,4,12,14,24,69,22,5,170,147,317,51,37,0,0,4,0,32,86,5,9,92,132,224,20,6,0,0,0,0,34,95,0,6,54,107,161,9,6,0,0,0,0,0,0,32,14,41,20,61,2433,2352,163,178,401,338,191,466,2236,1883,5424,5217,10641
130205750,6,3,12,7,38,96,13,8,181,199,380,69,49,0,5,5,5,25,96,4,4,103,159,262,54,19,4,0,3,3,28,111,3,0,92,133,225,3,0,0,0,3,0,0,4,15,11,21,15,36,2732,2551,179,170,372,334,177,542,1851,1432,5311,5029,10340
135012601,8,8,23,38,61,244,19,23,395,538,933,210,132,4,0,15,20,79,263,21,17,329,432,761,118,58,0,3,16,21,72,378,6,15,212,475,687,8,18,0,3,3,7,3,3,33,14,47,45,92,6412,6451,399,535,1011,1362,370,1429,5088,4986,13280,14763,28043
135052604,0,0,3,0,6,12,4,0,46,36,82,24,9,3,0,0,4,7,15,0,0,34,28,62,9,5,0,0,0,0,5,7,0,0,14,12,26,3,3,0,0,0,0,0,0,0,0,3,3,6,752,790,42,40,110,100,41,66,368,306,1313,1302,2615
135052950,3,0,4,3,8,37,4,5,73,80,153,47,27,0,0,3,3,13,39,3,4,66,73,139,20,9,0,0,3,0,19,59,3,0,45,68,113,0,0,3,0,0,0,0,0,0,0,3,0,3,905,927,56,54,135,134,59,229,502,479,1657,1823,3480
135055271,16,6,32,25,38,116,18,13,297,307,604,123,73,6,4,14,11,39,140,10,12,192,240,432,58,28,0,0,0,9,62,215,12,7,132,259,391,13,12,0,0,3,0,0,0,7,8,23,20,43,3873,3746,275,283,692,676,226,769,2628,1950,7694,7424,15118
135055850,0,0,15,0,19,63,12,0,105,103,208,44,28,3,0,3,6,14,48,0,0,64,82,146,16,4,0,0,3,4,14,48,3,4,36,60,96,3,0,0,0,0,0,0,0,4,4,7,4,11,1213,1225,95,95,216,203,102,280,782,678,2408,2481,4889
135058020,7,3,20,16,29,92,15,3,183,223,406,91,56,0,0,12,5,23,94,3,0,129,155,284,47,28,4,0,4,0,28,145,0,5,83,178,261,10,3,0,0,0,3,0,0,7,10,17,16,33,1947,1906,146,136,358,364,148,492,1127,902,3726,3800,7526
135058150,3,0,11,11,28,78,9,7,143,172,315,68,39,0,0,10,4,18,64,9,12,105,119,224,25,13,0,0,0,0,22,77,3,9,50,99,149,0,3,0,0,0,3,0,0,3,0,3,6,9,1541,1465,118,115,304,286,126,377,1331,957,3420,3200,6620
135100950,0,4,8,0,7,22,4,0,47,50,97,12,13,0,0,0,0,10,27,0,0,22,40,62,4,0,0,0,0,0,8,27,4,4,16,31,47,0,4,0,0,0,0,0,0,0,8,0,12,12,619,566,44,37,99,71,54,143,422,287,1238,1104,2342
135102150,0,0,5,4,6,26,8,5,70,70,140,25,14,3,0,7,4,7,41,4,4,46,63,109,14,6,0,0,0,0,6,36,5,0,25,42,67,3,3,0,0,0,0,0,0,4,5,7,8,15,709,673,54,39,121,87,57,183,683,578,1624,1560,3184
135107900,7,0,23,6,24,27,13,3,129,73,202,30,19,4,0,10,0,28,34,11,3,83,56,139,14,5,0,3,3,3,12,30,5,0,34,41,75,5,8,0,0,0,3,0,0,19,5,24,16,40,1155,1072,146,84,379,244,139,227,1272,854,3091,2481,5572
135107950,3,0,6,3,3,20,3,0,45,42,87,15,9,0,5,0,0,6,18,0,0,21,32,53,6,0,0,0,3,0,16,21,0,0,25,21,46,0,0,0,0,0,0,0,0,0,3,0,3,3,592,546,41,34,74,73,40,107,428,293,1175,1053,2228
135151150,0,3,4,0,11,13,8,3,60,39,99,17,13,0,0,0,0,5,22,3,3,25,38,63,6,0,0,0,0,0,0,10,3,0,9,10,19,0,3,0,0,0,0,0,0,9,6,9,9,18,570,548,54,40,79,91,36,113,515,457,1254,1249,2503
135151200,0,0,4,0,4,5,4,0,19,15,34,3,3,3,0,0,0,6,9,0,4,12,16,28,7,3,0,0,0,0,0,8,0,3,7,14,21,9,3,0,0,0,0,0,0,0,0,9,3,12,200,172,24,19,55,38,20,53,393,384,692,666,1358
135151750,0,0,5,4,8,26,4,0,52,58,110,28,12,0,0,0,0,7,27,0,0,35,39,74,6,0,0,0,0,0,11,36,3,0,20,36,56,5,9,0,0,0,0,0,0,9,0,14,9,23,1002,893,83,59,186,151,50,160,847,553,2168,1816,3984
140030471,11,5,16,41,48,195,28,24,359,507,866,200,114,5,6,21,21,49,251,13,20,288,412,700,84,47,0,7,8,19,61,322,11,51,164,446,610,7,17,0,0,3,0,0,0,33,51,43,68,111,5776,5644,374,512,903,1227,307,1198,5674,4904,13034,13485,26519
140070473,0,0,5,0,4,21,6,0,48,52,100,26,12,3,3,0,0,9,17,4,0,42,32,74,9,0,0,0,5,0,3,21,0,0,17,21,38,0,3,0,0,0,0,0,0,0,4,0,7,7,1210,1166,86,55,221,175,30,135,696,488,2243,2019,4262
140070850,6,0,10,4,17,48,11,0,117,101,218,48,29,0,0,3,5,27,53,5,7,83,94,177,17,8,0,0,3,3,9,51,0,5,29,67,96,0,0,0,0,0,0,0,0,0,3,0,3,3,1411,1382,90,88,233,230,89,256,847,695,2670,2651,5321
140071400,0,3,17,12,27,87,18,7,212,217,429,94,56,3,0,8,4,29,77,5,7,139,144,283,40,32,5,0,4,4,23,120,0,8,72,164,236,13,9,0,0,0,3,3,0,35,23,51,35,86,2769,2775,150,129,408,350,152,498,1401,1186,4880,4938,9818
140074870,12,4,38,29,39,142,25,12,319,306,625,129,93,7,6,16,11,43,152,14,11,209,273,482,53,25,0,0,3,6,28,226,10,17,94,274,368,3,12,0,0,0,3,0,3,7,16,10,34,44,3815,3665,287,307,794,814,228,873,3036,2282,8160,7941,16101
140075274,5,4,3,4,10,26,3,0,68,68,136,21,12,0,0,0,3,14,33,3,0,38,48,86,17,3,0,0,3,3,7,38,3,0,30,44,74,0,0,0,0,0,0,0,3,0,4,0,7,7,643,635,63,52,134,142,70,172,422,338,1332,1339,2671
140076100,3,0,8,3,4,24,7,0,70,59,129,28,15,3,0,4,3,8,28,3,0,46,46,92,9,3,0,0,3,3,18,46,0,3,30,55,85,3,3,3,0,0,0,3,0,3,3,12,6,18,1044,1025,68,56,169,148,64,185,746,465,2091,1879,3970
140150800,0,0,5,0,15,45,6,4,111,115,226,51,29,0,0,3,3,17,63,4,4,75,99,174,32,15,0,0,0,0,20,77,3,4,55,96,151,3,6,0,0,0,0,0,0,3,0,6,6,12,1284,1244,72,58,176,151,81,306,737,517,2350,2276,4626
140152350,9,0,16,10,39,95,10,6,211,239,450,100,65,4,0,7,12,51,131,8,3,170,211,381,57,32,0,3,3,7,56,154,4,4,120,200,320,7,5,0,0,0,0,0,3,9,16,16,24,40,2466,2472,191,183,418,453,225,673,1534,1196,4834,4977,9811
140152900,0,0,8,9,22,95,13,9,154,194,348,56,42,5,3,8,11,21,86,7,6,97,148,245,31,14,0,3,0,3,31,130,4,4,66,154,220,3,0,0,0,3,3,0,0,6,3,12,6,18,1803,1784,121,124,261,304,134,486,1179,955,3498,3653,7151
140154600,4,0,11,7,18,39,16,3,135,103,238,50,45,3,3,5,3,23,44,8,4,89,99,188,35,20,0,0,0,5,14,73,6,3,55,101,156,7,3,3,0,0,0,0,0,8,0,18,3,21,1329,1274,85,76,197,166,92,274,913,735,2616,2525,5141
140156200,7,3,21,16,39,105,26,10,239,262,501,127,73,5,4,12,8,48,127,8,10,200,222,422,66,41,3,0,3,8,38,177,10,18,120,244,364,9,4,0,0,0,3,0,0,7,4,16,11,27,2840,2786,199,200,469,462,197,682,1899,1608,5604,5738,11342
140158100,3,0,11,3,8,30,9,3,78,72,150,40,20,0,4,7,0,12,41,4,4,63,69,132,15,14,0,0,3,3,10,47,3,0,31,64,95,0,4,0,0,0,0,0,0,4,0,4,4,8,797,795,60,49,149,122,60,167,400,290,1466,1423,2889
140206150,15,17,34,45,56,247,27,15,483,584,1067,198,135,3,7,18,30,56,295,16,16,291,483,774,123,76,8,6,16,13,88,429,15,12,250,536,786,19,19,4,0,8,4,0,0,25,18,56,41,97,6984,6817,441,580,1146,1515,382,1519,5751,5014,14704,15445,30149
145056181,3,3,8,4,8,13,6,3,71,59,130,27,22,0,0,3,3,7,24,3,0,40,49,89,10,3,0,0,0,0,8,17,4,0,22,20,42,4,3,0,0,3,3,0,0,3,11,10,17,27,2419,2403,116,120,316,327,65,149,1253,1137,4169,4136,8305
145056470,11,8,40,28,29,172,8,4,290,350,640,153,85,3,3,13,22,36,176,10,9,215,295,510,48,20,4,3,11,14,47,277,10,8,120,322,442,30,38,0,4,3,7,3,5,30,24,66,78,144,7157,7157,525,523,1256,1442,260,1085,6058,4994,15256,15201,30457
145101050,0,3,0,0,7,25,3,3,33,46,79,20,15,0,0,0,0,4,31,0,4,24,50,74,11,3,0,0,0,0,6,24,0,4,17,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,496,494,30,26,79,79,37,122,283,213,925,934,1859
145103311,9,6,18,45,44,179,23,18,280,396,676,157,104,4,3,13,26,50,218,14,18,238,369,607,82,51,3,3,6,17,57,267,12,26,160,364,524,15,13,0,3,3,0,3,0,16,18,37,34,71,3984,3689,339,384,739,933,271,1068,3435,2654,8768,8728,17496
145103314,5,0,3,4,23,23,5,0,108,77,185,35,14,0,0,3,3,13,18,0,0,51,35,86,10,4,0,0,0,3,11,18,0,0,21,25,46,0,4,0,0,0,3,0,0,5,6,5,13,18,1405,1427,92,78,229,232,88,153,778,555,2592,2445,5037
145103700,0,0,8,3,12,29,6,0,63,72,135,30,12,3,3,3,3,15,32,3,3,54,53,107,15,8,0,0,3,0,10,47,3,3,31,58,89,0,0,0,0,0,0,0,0,0,6,0,6,6,749,754,52,45,132,126,48,187,394,313,1375,1425,2800
145106184,3,0,7,3,7,20,0,6,48,53,101,24,6,0,0,5,0,4,18,5,0,38,24,62,9,0,0,0,0,0,8,41,0,0,17,41,58,3,0,0,3,0,0,0,0,0,3,3,6,9,775,728,44,55,144,155,39,143,426,309,1428,1390,2818
145107640,11,0,5,16,21,59,10,4,150,147,297,63,32,0,8,4,0,16,56,4,0,87,96,183,20,14,0,4,6,0,26,71,5,3,57,92,149,0,5,0,0,0,4,0,0,0,0,0,9,9,1626,1611,88,111,227,212,116,312,787,598,2844,2844,5688
145108710,3,0,13,11,15,60,3,8,150,167,317,91,46,0,3,3,6,27,82,3,3,124,140,264,36,29,3,3,5,0,28,112,9,3,81,147,228,6,0,0,0,0,0,6,0,12,11,24,11,35,3268,3286,148,145,434,490,132,427,1652,1473,5634,5821,11455
145108750,10,6,17,12,30,94,18,5,185,201,386,72,43,3,0,7,9,31,125,14,17,127,194,321,42,26,0,0,4,6,41,172,4,27,91,231,322,3,6,0,0,0,0,0,0,3,4,6,10,16,2325,2308,147,182,382,422,161,624,1522,1292,4537,4828,9365
145150550,17,14,59,51,66,248,33,12,654,682,1336,319,201,5,3,21,25,80,275,21,10,446,514,960,180,84,0,3,20,20,106,395,5,12,311,514,825,20,27,3,0,3,3,3,4,18,22,47,56,103,6881,6892,411,469,1319,1435,464,1515,3853,3343,12928,13654,26582
145152750,14,11,80,63,93,293,33,24,844,836,1680,401,255,8,4,43,44,132,376,27,12,611,691,1302,239,151,5,4,11,25,154,525,11,16,420,721,1141,23,29,0,0,4,4,0,0,28,26,55,59,114,7667,7670,534,574,1493,1729,598,1864,4080,3341,14372,15178,29550
145201000,4,0,0,5,8,20,4,0,41,39,80,14,11,0,0,4,0,10,20,3,5,31,36,67,13,11,3,0,0,3,10,43,4,0,30,57,87,3,0,3,0,3,0,0,0,3,3,12,3,15,497,475,43,37,84,88,44,131,328,206,996,937,1933
145202050,4,3,12,13,19,71,3,7,154,156,310,55,33,0,3,10,12,18,92,10,0,93,140,233,54,31,0,0,0,9,31,106,5,12,90,158,248,3,3,0,0,0,0,0,3,6,11,9,17,26,1981,1929,122,128,352,394,115,440,1357,1011,3927,3902,7829
145207050,3,3,9,8,15,30,8,3,137,106,243,62,26,0,0,7,4,13,29,8,0,90,59,149,19,0,0,0,0,3,14,38,7,3,40,44,84,22,20,0,3,6,3,0,3,204,169,232,198,430,3749,3170,216,146,544,497,119,212,4030,2851,8658,6876,15534
150057751,8,13,43,59,65,331,28,24,566,776,1342,293,188,8,7,9,36,114,395,29,28,453,654,1107,197,99,9,3,9,31,128,577,12,32,355,742,1097,20,30,3,0,4,5,0,4,46,37,73,76,149,9809,9738,649,791,1407,1946,486,2053,8923,8253,21274,22781,44055
150102000,0,4,4,4,4,28,7,5,63,80,143,35,23,0,0,6,0,13,29,5,0,59,52,111,16,10,0,0,0,3,13,53,0,4,29,70,99,0,0,0,0,0,0,0,0,0,3,0,3,3,871,879,49,56,112,100,49,178,405,361,1486,1574,3060
150102200,0,3,3,7,14,44,10,3,133,148,281,74,56,0,0,8,7,24,92,4,3,110,158,268,36,10,3,0,0,3,22,112,3,6,64,131,195,0,0,0,0,3,3,0,0,8,3,11,6,17,1563,1569,84,86,222,269,105,402,812,700,2786,3026,5812
150103500,0,3,3,4,10,25,3,6,60,67,127,19,12,0,3,3,0,6,35,10,0,38,50,88,17,14,0,0,0,0,10,42,0,0,27,56,83,0,0,0,0,0,0,0,0,0,0,0,0,0,777,763,52,48,120,95,47,173,486,333,1482,1412,2894
150104300,3,0,6,7,6,36,10,3,63,81,144,24,9,0,3,4,3,12,40,6,0,46,55,101,15,11,0,0,0,3,13,56,0,5,28,75,103,0,0,0,0,0,0,0,0,3,4,3,4,7,1239,1004,85,81,168,154,72,217,1092,511,2656,1967,4623
150104950,3,0,0,3,13,15,3,3,59,37,96,30,15,0,0,3,0,9,34,4,0,46,49,95,9,6,0,0,3,0,15,50,3,4,30,60,90,0,0,0,0,0,0,0,0,0,5,0,5,5,661,647,34,21,97,81,48,142,319,225,1159,1116,2275
150105800,0,0,9,4,15,53,12,4,117,105,222,51,33,0,3,3,5,20,68,12,3,86,112,198,17,18,4,0,0,3,25,82,4,3,50,106,156,3,4,0,0,0,0,0,0,0,4,3,8,11,1164,1146,91,86,160,164,102,307,785,630,2302,2333,4635
150107350,6,0,8,12,14,52,9,3,115,125,240,48,26,0,0,5,8,18,72,10,8,81,114,195,23,8,0,0,3,3,17,105,3,6,46,122,168,3,0,0,0,0,0,0,0,3,0,6,0,6,1201,1204,64,71,190,165,80,338,671,516,2206,2294,4500
150107500,4,3,14,9,25,68,7,6,176,166,342,71,51,4,0,6,8,39,98,8,3,128,160,288,50,27,0,0,7,3,24,134,3,6,84,170,254,5,3,0,0,0,0,0,4,8,9,13,16,29,2168,2117,143,135,371,361,161,480,1526,1198,4369,4291,8660
150107754,4,0,3,0,8,15,3,3,56,36,92,27,13,0,0,5,0,6,12,0,0,38,25,63,10,6,0,0,0,0,4,19,0,0,14,25,39,4,0,3,0,0,0,0,0,3,3,10,3,13,1084,1097,54,26,146,100,34,89,502,451,1820,1763,3583
150151600,0,3,3,0,5,18,0,0,33,37,70,16,12,0,0,3,0,6,14,0,3,25,29,54,3,3,0,0,0,0,4,23,0,0,7,26,33,0,3,0,0,0,0,3,0,36,12,39,15,54,542,509,48,25,89,56,43,96,417,261,1139,947,2086
150153450,11,4,18,18,35,161,23,8,323,376,699,181,100,5,0,6,11,50,187,13,9,255,307,562,112,49,0,3,6,7,46,239,3,3,167,301,468,39,14,3,0,3,3,0,5,65,40,110,62,172,5164,5008,276,309,569,579,242,971,3278,2646,9529,9513,19042
150153850,6,0,7,3,8,26,8,3,73,66,139,22,12,0,3,0,3,10,23,3,0,35,41,76,6,3,0,0,3,0,8,39,0,0,17,42,59,3,3,3,0,0,0,0,0,3,0,9,3,12,643,618,48,41,92,87,44,147,423,310,1250,1203,2453
150154750,3,0,7,10,20,73,7,10,144,179,323,49,23,0,0,4,3,15,102,5,4,73,132,205,21,9,0,0,3,5,39,105,3,6,66,125,191,5,3,3,0,0,0,0,6,8,13,16,22,38,2001,2002,147,158,294,311,119,461,1486,1357,4047,4289,8336
