region_id,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot
105607421,0,0,0,4,6,11,11,4,6,15,57,157,37,64,67,75,104,253,1139,1177,362,360,142,3937
105607423,0,0,0,0,0,3,4,3,4,15,32,184,5,53,58,69,64,154,274,483,461,340,91,2236
105607425,0,0,0,3,0,0,3,0,4,8,27,135,76,101,87,62,73,131,551,508,220,182,100,2226
105655150,3,4,0,4,10,17,22,8,24,19,126,176,106,93,94,73,96,316,951,1070,787,1720,163,5645
105656370,0,3,4,3,4,4,8,0,12,35,78,242,6,35,56,100,141,303,626,596,470,1066,135,3776
105658000,17,7,8,6,24,33,30,25,25,68,287,564,389,408,250,210,369,1139,3250,2543,1445,2265,452,13284
105703101,12,7,4,9,7,14,0,0,0,25,88,198,140,241,267,301,564,1056,1143,474,181,122,129,4816
105703104,34,35,21,34,34,14,5,0,3,98,351,490,641,721,1033,764,1867,3272,1661,295,46,66,353,11209
105708551,34,26,22,36,25,14,3,0,4,53,232,283,172,440,791,717,1725,1910,1043,127,23,37,222,7490
105708554,26,27,10,46,36,13,0,0,11,55,263,361,449,523,797,619,1533,2524,1017,201,70,73,254,8421
110051720,13,25,21,18,10,4,0,0,3,46,164,288,214,399,715,498,1017,895,370,46,4,34,182,4662
110054651,46,18,8,20,4,3,3,4,3,53,215,334,564,657,685,439,872,1100,687,228,54,62,203,5885
110054653,14,12,3,7,18,4,3,0,0,43,123,259,205,340,497,335,790,1698,940,285,43,37,197,5626
110054655,25,14,4,18,22,3,0,0,3,27,145,280,251,489,591,346,950,1155,498,93,20,40,187,4900
110055050,20,19,5,18,23,13,0,0,0,33,165,264,377,584,770,534,957,1570,1014,171,18,36,228,6523
110055903,22,19,8,14,16,17,5,0,13,53,218,432,635,467,718,499,1033,1899,1578,567,245,248,258,8579
110055904,12,11,3,8,14,6,0,3,3,27,117,218,298,339,394,286,706,1205,580,135,41,66,242,4510
110055905,22,17,13,8,20,14,3,0,0,45,188,351,515,571,746,444,932,1677,1151,272,83,96,228,7066
110056400,22,12,11,15,16,4,0,3,3,52,163,307,311,466,744,765,1266,1506,853,165,44,77,224,6728
110102700,0,5,0,4,0,0,0,0,0,5,18,102,19,66,117,70,99,52,21,3,0,4,32,585
110103050,11,0,0,0,0,0,0,0,0,0,14,76,19,100,103,67,59,44,8,0,0,6,22,504
110103320,13,23,6,9,14,3,4,0,0,21,112,258,107,354,781,428,687,739,254,31,20,37,145,3841
110105650,6,8,3,6,6,3,0,0,0,18,57,164,58,211,311,210,299,336,312,50,15,24,105,2095
110107000,3,3,3,9,4,7,3,0,0,23,66,173,124,173,183,174,298,409,433,91,16,20,118,2212
110107620,19,5,3,4,0,0,0,0,0,12,54,332,58,220,272,178,183,165,71,0,6,11,112,1608
115054400,0,4,0,6,3,3,0,0,0,3,24,98,29,52,111,111,201,377,393,100,26,28,51,1577
115056900,23,20,7,19,18,11,3,0,3,36,176,268,429,532,661,481,886,1337,898,198,27,41,202,5960
115058451,27,42,21,34,40,31,18,5,9,106,435,719,1228,991,1510,1025,1890,2778,2118,824,294,216,486,14079
115058454,34,29,13,20,28,7,3,0,3,56,259,522,690,946,1017,598,1084,1399,816,207,63,59,304,7705
115076951,19,16,4,13,4,3,0,0,4,24,113,228,259,537,686,447,590,643,250,21,10,20,131,3822
115106952,19,19,15,26,13,5,3,0,7,29,146,341,106,424,805,789,1360,915,285,40,16,63,160,5304
115108350,5,25,7,7,11,3,0,4,3,16,93,284,36,271,437,277,583,718,544,186,72,68,137,3613
120057554,23,20,12,14,25,28,8,0,8,47,219,223,290,408,457,358,742,1639,1437,388,118,124,222,6406
120057556,0,0,0,3,7,3,3,3,0,9,36,56,28,43,63,63,178,371,497,105,22,20,37,1483
120074851,12,13,3,4,13,3,0,0,4,23,92,160,210,362,641,433,678,895,275,30,3,24,115,3826
120100250,12,12,3,10,10,18,4,3,10,31,129,265,249,293,385,278,565,1047,1062,257,59,66,143,4669
120101350,9,6,0,3,4,8,3,6,9,25,81,228,51,169,266,215,303,589,995,439,191,192,131,3769
120104550,7,0,0,3,0,0,0,0,0,5,18,128,22,149,163,77,148,57,18,6,0,0,33,801
120104854,0,3,0,3,7,0,0,0,0,6,19,145,24,123,126,100,108,158,77,17,4,3,38,923
120106611,11,12,9,4,5,0,0,0,0,14,64,70,86,179,286,161,286,252,15,6,0,15,62,1418
120106612,11,5,0,6,0,0,0,0,3,6,34,117,22,125,179,120,234,165,62,13,0,12,44,1093
120107558,3,4,3,0,5,3,0,0,3,6,42,162,52,185,261,176,260,442,260,33,6,15,73,1925
125011801,26,37,15,17,15,10,0,0,0,49,200,321,401,489,819,617,1066,1528,996,221,48,68,266,6840
125036381,11,22,13,17,11,4,3,3,3,41,148,210,286,344,685,479,868,1192,836,183,36,46,183,5348
125050600,8,6,0,4,3,0,0,0,0,3,30,116,60,140,171,161,220,258,128,13,0,11,36,1314
125051736,10,12,5,15,8,3,3,0,3,8,70,158,31,206,377,262,441,502,124,39,13,41,56,2250
125051737,19,11,6,12,10,3,0,0,4,22,105,135,138,293,451,310,518,379,89,10,3,12,88,2426
125051738,0,0,0,0,0,0,0,0,0,4,9,101,11,55,49,33,54,21,7,3,0,0,9,343
125051804,4,6,0,0,8,4,0,0,0,7,36,111,21,110,189,155,299,418,284,31,6,15,46,1685
125055700,13,13,3,12,0,0,0,0,0,15,63,171,129,326,387,276,345,268,70,3,6,11,71,2063
125103380,25,38,20,26,5,0,0,0,0,37,168,320,228,615,1108,606,1044,611,139,15,9,41,166,4902
125104350,9,24,16,19,3,0,0,0,0,19,103,235,112,404,758,474,555,270,80,41,3,27,112,3071
125106385,7,9,5,9,4,0,5,0,3,14,59,174,99,206,366,260,470,570,263,31,12,27,91,2569
125108859,0,0,0,0,0,0,0,0,0,0,0,20,6,5,6,9,0,4,6,0,0,0,6,62
130057311,24,31,20,18,13,4,0,0,3,28,156,243,217,564,1015,702,1058,971,322,34,0,27,165,5318
130103550,7,12,3,5,3,3,0,0,0,8,47,164,47,217,284,181,199,119,63,12,9,15,73,1383
130103660,3,4,0,0,0,0,0,0,0,4,19,186,32,121,84,24,9,3,3,0,0,0,37,499
130104201,0,0,4,0,0,0,0,0,0,0,4,99,15,68,47,23,11,6,11,6,0,0,16,302
130104920,3,5,0,0,0,0,0,0,0,8,27,179,41,187,219,64,70,41,0,0,0,7,55,863
130107314,6,0,3,3,0,0,0,0,0,7,25,231,43,203,186,69,44,41,19,5,0,11,62,914
130150111,10,11,4,3,8,7,0,0,3,15,72,140,127,329,617,357,506,436,255,25,4,19,93,2908
130150112,3,0,0,0,3,0,3,0,0,0,12,66,6,35,41,10,19,23,12,3,7,0,15,237
130153010,8,6,3,0,0,0,0,0,0,6,36,100,41,235,256,115,74,16,0,0,4,9,52,902
130153650,0,0,0,3,0,0,0,0,0,3,9,73,9,85,104,43,26,6,0,0,0,3,29,378
130154202,8,10,8,0,3,0,0,0,0,17,60,161,84,256,314,155,273,98,25,3,4,12,65,1450
130157400,0,10,7,0,0,0,0,0,0,0,23,90,29,163,208,72,42,7,5,0,0,6,23,645
130157650,3,3,3,0,0,0,0,3,0,0,12,99,15,87,104,46,41,28,15,0,3,3,24,465
130157850,3,0,0,0,0,0,0,0,0,4,7,109,19,87,61,21,0,0,0,0,0,6,19,322
130205300,22,12,3,3,3,0,0,0,3,15,91,440,70,498,412,120,192,85,46,6,9,12,93,1983
130205750,13,9,3,4,3,3,0,0,0,13,60,259,87,395,291,114,113,94,60,19,0,13,83,1528
135012601,22,25,10,12,9,3,0,4,0,26,138,222,232,651,855,530,805,485,206,15,7,31,151,4190
135052604,0,0,0,0,0,0,0,0,0,0,0,39,3,13,13,12,16,15,6,0,0,0,9,126
135052950,4,3,0,0,0,0,0,0,0,3,16,80,50,145,123,23,0,0,3,0,0,9,16,449
135055271,16,11,14,3,4,0,0,0,3,24,81,202,45,195,275,242,341,302,186,41,3,23,94,1949
135055850,0,4,0,0,0,0,0,0,3,8,22,124,49,181,187,77,39,9,3,0,0,9,38,716
135058020,11,0,0,3,0,0,0,3,0,5,37,243,61,282,228,26,21,3,0,3,3,6,52,928
135058150,10,9,4,0,0,0,0,0,0,5,33,132,77,280,212,72,58,9,0,4,0,6,38,888
135100950,3,3,0,0,0,0,3,0,0,3,18,77,22,73,77,36,24,4,7,9,0,0,26,355
135102150,8,3,0,0,3,0,0,0,0,5,29,144,33,168,90,11,10,6,3,0,0,4,32,501
135107900,17,8,0,0,0,3,0,0,0,7,41,346,76,253,141,27,17,0,12,3,0,6,79,960
135107950,8,0,0,0,0,0,0,0,0,3,14,108,41,139,46,7,3,0,0,0,0,0,26,370
135151150,0,4,0,0,0,0,0,0,0,0,12,165,34,63,73,19,6,6,6,0,0,6,25,403
135151200,3,0,0,0,0,0,0,0,0,3,15,160,47,78,18,0,0,0,3,0,0,0,35,341
135151750,0,3,0,0,0,0,0,0,0,5,14,150,46,180,147,54,58,36,7,6,6,9,39,738
140030471,10,13,12,12,8,0,0,0,3,21,95,214,169,398,632,490,764,674,317,38,4,22,111,3833
140070473,3,0,0,0,0,0,0,0,0,3,10,82,12,55,46,22,22,19,14,6,0,0,19,297
140070850,5,6,0,0,0,0,0,0,0,3,17,69,47,90,172,67,63,39,12,0,3,3,30,595
140071400,3,7,3,0,0,3,0,0,0,10,34,236,40,166,217,80,68,44,19,0,3,3,55,931
140074870,18,16,5,0,4,0,0,0,0,14,64,170,125,337,572,282,224,87,41,5,0,16,65,1924
140075274,6,6,0,0,0,0,0,0,0,0,12,64,14,81,115,31,23,9,0,0,0,3,12,352
140076100,3,3,3,3,0,0,0,0,0,3,18,65,36,71,74,71,74,28,5,0,0,0,20,444
140150800,0,3,0,3,0,0,0,0,0,5,15,132,31,98,91,41,50,24,0,3,3,6,39,518
140152350,16,11,0,0,0,0,0,0,0,8,43,149,94,274,411,129,88,27,12,3,3,10,34,1234
140152900,4,8,4,3,0,0,0,0,0,11,38,163,82,236,340,75,43,23,3,0,0,10,61,1036
140154600,14,0,0,0,0,0,0,0,0,3,24,225,48,267,117,21,12,3,0,0,0,8,35,736
140156200,10,11,3,3,0,3,0,0,0,10,50,209,135,387,379,115,154,87,40,3,0,7,72,1588
140158100,4,4,0,0,0,0,0,0,0,0,15,86,36,103,59,9,6,0,0,0,0,3,15,317
140206150,16,29,5,12,8,3,3,0,0,48,149,212,251,439,768,453,837,801,471,144,35,72,237,4720
145056181,0,0,0,0,0,0,0,0,0,4,9,58,12,16,29,15,38,73,94,46,40,14,14,449
145056470,13,13,7,5,10,8,11,0,0,25,106,184,176,266,462,389,610,927,911,367,116,77,163,4648
145101050,3,0,0,0,0,0,0,0,3,3,12,60,14,28,54,20,3,3,3,0,0,3,10,198
145103311,17,7,8,4,7,0,3,0,0,24,95,142,216,411,578,333,457,295,62,13,6,18,90,2621
145103314,3,3,4,0,0,0,0,0,0,3,18,89,3,55,67,47,38,32,24,3,4,6,26,394
145103700,3,3,0,0,0,0,0,0,0,0,9,78,13,80,79,21,13,6,0,0,0,6,15,311
145106184,0,0,3,3,3,0,0,0,0,0,9,52,13,26,32,42,55,34,5,0,0,6,12,277
145107640,3,5,0,3,0,0,0,0,0,6,22,139,26,65,94,59,39,23,6,4,0,9,31,495
145108710,0,0,0,0,0,0,0,0,0,4,9,159,8,84,108,85,133,180,123,56,16,9,47,1008
145108750,13,6,4,0,0,0,0,0,0,11,39,143,47,203,361,188,189,74,12,6,3,9,43,1278
145150550,9,17,9,9,6,0,0,0,0,19,87,267,156,336,664,418,563,438,122,19,5,31,134,3153
145152750,24,24,19,19,12,4,0,0,0,28,144,278,144,410,614,493,846,619,222,26,3,37,127,3819
145201000,0,3,0,0,0,0,0,0,0,3,6,60,17,56,45,15,3,0,0,0,0,3,15,214
145202050,3,3,5,3,0,0,0,0,3,8,28,82,65,183,191,118,150,77,28,3,6,13,35,951
145207050,0,3,0,0,0,3,0,0,8,6,24,90,7,60,98,71,90,88,81,38,31,180,61,895
150057751,28,29,13,18,10,3,3,0,3,37,180,326,327,691,1148,754,1240,1325,612,129,24,47,245,6868
150102000,3,0,0,0,0,0,0,0,0,0,3,55,30,49,54,17,24,9,4,0,0,3,12,257
150102200,5,5,0,0,0,0,0,0,0,14,27,96,63,154,186,56,48,31,3,3,0,9,31,680
150103500,3,3,0,0,0,0,0,0,0,0,12,90,22,51,82,46,21,0,0,0,0,3,15,330
150104300,3,5,0,0,0,0,0,0,0,3,14,74,25,83,111,64,48,19,0,0,0,6,26,456
150104950,5,0,0,0,0,0,0,0,0,0,5,68,9,39,38,13,9,0,0,0,0,3,6,185
150105800,4,0,0,0,0,0,0,0,0,12,16,93,38,167,148,35,33,3,8,3,0,3,36,567
150107350,5,0,0,0,0,0,0,0,0,3,15,104,41,135,162,37,15,3,0,0,0,0,21,518
150107500,5,10,3,0,4,0,0,0,0,6,33,173,67,217,284,140,137,83,15,3,0,16,48,1183
150107754,3,0,0,0,0,0,0,0,0,4,7,103,15,31,51,33,21,18,15,0,0,0,22,309
150151600,0,4,0,0,0,0,0,0,0,0,15,140,18,51,73,10,0,3,3,0,0,0,27,325
150153450,17,21,6,7,4,3,0,0,0,18,101,284,122,432,630,371,442,188,101,6,6,11,116,2709
150153850,4,3,0,0,0,0,0,0,0,3,10,76,20,134,83,9,11,0,6,3,6,3,27,378
150154750,11,6,7,0,0,3,0,0,0,5,39,143,62,198,331,164,76,36,9,3,0,5,45,1072
150155550,7,3,0,0,0,0,0,0,0,0,10,59,8,78,100,20,3,6,0,0,0,0,21,295
155050050,33,22,9,11,9,0,0,0,4,44,159,247,352,1160,1251,713,1035,795,304,56,27,41,199,6180
155053341,0,0,0,0,0,0,0,0,0,5,5,35,4,15,26,22,31,24,3,0,3,0,14,177
155102300,9,6,3,3,0,0,0,0,0,10,34,96,35,184,251,128,183,62,7,12,6,6,41,1011
155103342,3,5,3,0,0,0,0,0,0,3,21,100,24,125,137,49,21,14,0,0,0,8,34,512
155107450,3,0,0,0,4,0,0,0,0,5,12,67,21,61,98,33,24,15,0,0,0,0,12,331
155107700,0,0,3,0,0,0,0,0,0,0,3,38,18,14,9,6,0,0,0,0,0,0,3,88
155150650,8,4,0,3,0,0,0,0,0,7,28,125,61,187,212,60,57,18,0,6,0,3,34,763
155151860,0,0,3,0,0,0,0,0,0,3,11,76,4,20,10,6,0,3,0,0,0,0,12,131
155152500,21,5,0,3,0,0,0,0,0,10,50,52,46,272,254,62,58,23,10,0,0,9,32,818
155154250,0,0,0,0,0,0,0,0,0,3,7,44,13,34,15,3,0,0,0,0,0,3,18,130
155155500,0,6,0,5,0,0,0,0,0,5,21,117,15,60,118,62,136,74,27,6,3,12,31,661
155157800,5,5,0,0,0,0,0,0,0,3,16,99,20,109,86,14,9,12,3,3,0,3,30,388
155200300,4,0,0,0,0,0,0,0,0,3,11,67,15,57,71,12,3,0,3,0,0,3,18,249
155208200,8,3,4,0,0,0,0,0,0,3,25,143,26,156,200,43,43,13,13,0,4,3,24,668
160101250,11,21,4,3,3,0,0,0,0,16,61,208,58,401,500,175,101,69,20,9,9,24,82,1656
160101700,3,0,0,0,0,0,0,0,0,0,7,173,28,99,17,3,6,0,0,0,3,3,19,351
160108809,0,0,0,0,3,0,0,0,0,0,3,46,3,10,6,0,0,6,0,0,0,0,8,79
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
