region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
150107350,0,0,0,703,792,288,251,152,91,2277,602,824,258,244,127,83,2138,7,5,0,0,0,0,12,0,0,0,0,3,0,3,7,5,0,0,3,0,15,89,21,0,0,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,92,21,0,0,3,0,116,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,3,3,0,0,0,9,3,6,3,3,0,0,15,3,0,3,0,0,0,6,707,856,264,247,133,83,2290
150107500,0,0,3,1180,1484,564,551,276,105,4160,945,1415,544,561,249,116,3830,35,8,5,0,0,0,48,17,6,3,0,0,0,26,52,14,8,0,0,0,74,140,41,7,3,0,0,191,3,3,0,0,0,0,6,22,16,5,0,0,0,43,0,0,0,0,0,0,0,165,60,12,3,0,0,240,15,4,0,0,0,0,19,3,0,0,0,0,0,3,6,5,0,4,0,0,15,24,9,0,4,0,0,37,15,3,0,0,0,0,18,1201,1501,564,568,249,116,4199
150107754,0,0,0,277,533,241,267,144,79,1541,285,608,209,277,161,84,1624,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,4,3,0,3,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,6,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,3,0,0,15,0,0,0,0,0,0,0,297,615,215,280,164,84,1655
150151600,0,0,0,277,337,152,142,76,44,1028,237,338,119,120,63,43,920,5,3,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,0,0,0,8,21,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,25,17,9,0,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,20,9,0,0,0,0,29,0,0,0,0,0,0,0,283,354,119,120,63,43,982
150153450,0,0,0,1822,2655,1218,1260,753,395,8103,1509,2470,1086,1157,726,340,7288,210,134,52,41,19,5,461,20,19,10,8,4,0,61,230,153,62,49,23,5,522,282,144,54,61,24,11,576,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,6,285,147,57,61,24,11,585,30,11,3,0,0,0,44,3,3,3,0,0,0,9,3,0,3,0,0,0,6,36,14,9,0,0,0,59,0,0,0,0,0,0,0,2060,2784,1214,1267,773,356,8454
150153850,0,0,0,379,417,183,155,88,54,1276,309,376,155,130,67,41,1078,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,48,22,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,22,4,0,0,0,74,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6,0,3,0,0,0,9,0,0,0,0,0,0,0,367,398,162,130,67,41,1165
150154750,0,0,0,1004,1260,536,591,323,141,3855,755,1148,555,500,274,139,3371,86,34,12,0,3,3,138,21,3,0,0,0,0,24,107,37,12,0,3,3,162,121,63,13,9,3,3,212,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,125,63,13,9,3,3,216,12,4,3,0,0,0,19,0,3,0,0,0,0,3,5,5,3,3,0,0,16,17,12,6,3,0,0,38,0,0,0,0,3,0,3,1004,1260,586,512,283,145,3790
150155550,0,0,0,219,337,113,128,75,32,904,183,290,106,111,56,30,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,4,0,42,9,0,0,3,0,0,12,3,0,0,0,0,0,3,3,0,0,0,0,0,3,15,0,0,3,0,0,18,0,0,0,0,0,0,0,226,300,106,114,60,30,836
155050050,0,0,11,4985,6133,2582,2399,1112,424,17635,3046,5292,2336,2332,994,407,14407,529,313,76,24,5,3,950,39,36,24,4,3,0,106,568,349,100,28,8,3,1056,1820,786,201,82,16,7,2912,69,23,8,0,0,0,100,17,4,0,0,0,0,21,4,7,4,0,0,0,15,1910,820,213,82,16,7,3048,46,17,3,0,3,0,69,0,0,0,0,0,0,0,8,4,4,3,3,0,22,54,21,7,3,6,0,91,4,0,5,4,0,0,13,5582,6482,2661,2449,1024,417,18615
155053341,0,0,0,172,426,202,212,105,46,1163,198,461,207,221,108,43,1238,3,3,0,3,0,0,9,0,0,0,0,0,0,0,3,3,0,3,0,0,9,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,208,467,210,224,108,43,1260
155102300,0,0,0,1142,1736,551,490,274,101,4294,900,1635,452,483,224,102,3796,67,54,5,5,0,0,131,3,4,0,0,0,0,7,70,58,5,5,0,0,138,245,110,22,4,4,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,245,113,22,4,4,0,388,41,25,3,0,0,0,69,0,0,0,0,0,0,0,5,0,0,5,0,0,10,46,25,3,5,0,0,79,0,3,0,3,3,0,9,1261,1834,482,500,231,102,4410
155103342,0,0,0,667,952,296,246,161,93,2415,656,854,280,244,148,97,2279,30,7,0,0,0,0,37,0,0,0,0,0,0,0,30,7,0,0,0,0,37,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,3,0,0,0,0,13,3,0,0,0,0,0,3,3,3,0,0,0,0,6,6,3,3,0,0,0,12,12,6,3,0,0,0,21,0,0,3,0,0,0,3,708,870,286,244,148,97,2353
155107450,0,0,0,373,503,182,156,76,42,1332,346,508,145,129,67,42,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,31,7,4,0,0,0,0,11,0,0,0,0,0,0,0,4,5,0,0,0,0,9,11,9,0,0,0,0,20,0,0,0,0,0,0,0,385,517,148,129,67,42,1288
155107700,0,0,0,140,189,62,45,37,19,492,131,170,44,46,34,18,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,170,44,46,34,18,443
155150650,3,0,9,852,1289,369,330,202,90,3132,784,1215,307,307,155,85,2853,95,29,5,3,0,0,132,0,6,5,0,0,3,14,95,35,10,3,0,3,146,106,41,10,0,3,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,41,10,0,3,0,160,34,17,3,3,0,0,57,3,3,0,0,0,0,6,5,8,3,0,3,3,22,42,28,6,3,3,3,85,0,3,0,0,0,0,3,1027,1322,333,313,161,91,3247
155151860,0,0,0,128,209,88,75,64,20,584,112,205,70,75,49,29,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,119,205,70,75,49,29,547
155152500,0,0,0,925,1045,402,345,176,66,2959,722,982,353,306,139,67,2569,124,33,3,3,0,0,163,0,0,0,0,0,0,0,124,33,3,3,0,0,163,97,20,4,0,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,100,20,4,0,3,0,127,27,7,0,0,0,0,34,0,0,0,0,0,0,0,8,9,0,0,0,3,20,35,16,0,0,0,3,54,0,0,0,0,0,0,0,981,1051,360,309,142,70,2913
155154250,0,0,0,157,227,80,82,59,18,623,137,200,48,67,51,17,520,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,8,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,0,0,3,154,206,51,67,51,17,546
155155500,0,0,0,594,990,294,313,143,46,2380,554,1046,293,285,155,53,2386,11,3,3,0,0,0,17,3,3,0,0,0,0,6,14,6,3,0,0,0,23,146,65,6,8,0,3,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,65,6,8,0,3,228,25,18,3,3,0,0,49,0,0,0,0,0,0,0,0,7,0,0,3,0,10,25,25,3,3,3,0,59,5,8,0,0,0,0,13,744,1150,305,296,158,56,2709
155157800,0,0,0,391,629,198,202,122,45,1587,324,600,168,170,93,29,1384,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,10,58,20,3,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,20,3,0,0,0,81,11,7,0,0,0,0,18,3,0,3,0,0,0,6,3,3,0,4,0,0,10,17,10,3,4,0,0,34,0,4,0,0,0,0,4,409,634,174,174,93,29,1513
155200300,0,0,0,247,325,108,127,69,27,903,177,290,112,101,58,27,765,16,3,0,0,0,0,19,0,0,3,0,0,0,3,16,3,3,0,0,0,22,17,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,0,23,7,0,0,0,0,0,7,3,0,0,0,0,0,3,3,5,0,0,0,0,8,13,5,0,0,0,0,18,0,0,0,0,0,0,0,223,301,118,101,58,27,828
155208200,0,0,0,585,922,365,329,175,93,2469,502,882,324,299,155,87,2249,18,3,0,0,0,0,21,3,3,0,0,3,0,9,21,6,0,0,3,0,30,51,27,7,0,0,0,85,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,54,30,7,0,0,0,91,37,26,0,3,0,0,66,0,0,0,0,0,0,0,16,8,0,0,0,0,24,53,34,0,3,0,0,90,0,0,3,0,0,0,3,630,952,334,302,158,87,2463
160101250,0,0,4,2523,2710,1049,870,376,167,7695,2244,2555,964,769,329,158,7019,57,14,0,0,3,0,74,0,0,0,0,0,0,0,57,14,0,0,3,0,74,169,48,13,8,6,0,244,0,0,0,0,0,0,0,24,27,8,6,3,0,68,0,0,0,3,0,0,3,193,75,21,17,9,0,315,8,9,0,0,0,0,17,0,0,0,0,0,0,0,4,4,0,0,0,3,11,12,13,0,0,0,3,28,0,0,0,0,0,0,0,2506,2657,985,786,341,161,7436
160101700,0,0,0,266,224,75,60,29,50,704,204,198,69,61,37,37,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,3,0,0,0,43,12,7,0,0,0,0,19,0,0,0,0,0,0,0,15,6,0,0,0,0,21,27,13,0,0,0,0,40,12,11,13,3,0,11,50,265,240,85,64,37,48,739
160108809,0,0,0,84,100,42,39,17,10,292,65,83,40,25,21,10,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,14,0,0,0,0,0,0,0,71,88,43,25,21,10,258
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
