region_id,C11_P_NatPhy_sci_15_19,C11_P_NatPhy_sci_20_24,C11_P_NatPhy_sci_25_34,C11_P_NatPhy_sci_35_44,C11_P_NatPhy_sci_45_54,C11_P_NatPhy_sci_55_64,C11_P_NatPhy_sci_65_74,C11_P_NatPhy_sci_75_84,C11_P_NatPhy_sci_85_ov,C11_P_NatPhy_sci_Tot,C11_P_InfTec_15_19,C11_P_InfTec_20_24,C11_P_InfTec_25_34,C11_P_InfTec_35_44,C11_P_InfTec_45_54,C11_P_InfTec_55_64,C11_P_InfTec_65_74,C11_P_InfTec_75_84,C11_P_InfTec_85_ov,C11_P_InfTec_Tot,C11_P_EngRT_15_19,C11_P_EngRT_20_24,C11_P_EngRT_25_34,C11_P_EngRT_35_44,C11_P_EngRT_45_54,C11_P_EngRT_55_64,C11_P_EngRT_65_74,C11_P_EngRT_75_84,C11_P_EngRT_85_ov,C11_P_EngRT_Tot,C11_P_ArchBuild_15_19,C11_P_ArchBuild_20_24,C11_P_ArchBuild_25_34,C11_P_ArchBuild_35_44,C11_P_ArchBuild_45_54,C11_P_ArchBuild_55_64,C11_P_ArchBuild_65_74,C11_P_ArchBuild_75_84,C11_P_ArchBuild_85o,C11_P_Arch_building_Tot,C11_P_AgEnv_RS_15_19,C11_P_AgEnv_RS_20_24,C11_P_AgEnv_RS_25_34,C11_P_AgEnv_RS_35_44,C11_P_AgEnv_RS_45_54,C11_P_AgEnv_RS_55_64,C11_P_AgEnv_RS_65_74,C11_P_AgEnv_RS_75_84,C11_P_AgEnv_RS_85o,C11_P_AgEnv_RS_Tot,C11_P_Health_15_19,C11_P_Health_20_24,C11_P_Health_25_34,C11_P_Health_35_44,C11_P_Health_45_54,C11_P_Health_55_64,C11_P_Health_65_74,C11_P_Health_75_84,C11_P_Health_85o,C11_P_Healt_To,C11_P_Educ_15_19,C11_P_Educ_20_24,C11_P_Educ_25_34,C11_P_Educ_35_44,C11_P_Educ_45_54,C11_P_Educ_55_64,C11_P_Educ_65_74,C11_P_Educ_75_84,C11_P_Educ_85o,C11_P_Educ_Tot,C11_P_MngtCom_15_19,C11_P_MngtCom_20_24,C11_P_MngtCom_25_34,C11_P_MngtCom_35_44,C11_P_MngtCom_45_54,C11_P_MngtCom_55_64,C11_P_MngtCom_65_74,C11_P_MngtCom_75_84,C11_P_MngtCom_85o,C11_P_MngtCom_Tot,C11_P_Soc_cult_15_19,C11_P_Soc_cult_20_24,C11_P_Soc_cult_25_34,C11_P_Soc_cult_35_44,C11_P_Soc_cult_45_54,C11_P_Soc_cult_55_64,C11_P_Soc_cult_65_74,C11_P_Soc_cult_75_84,C11_P_Soc_cult_85o,C11_P_Society_cultur_Tot,C11_P_Creative_art_15_19,C11_P_Creative_art_20_24,C11_P_Creative_art_25_34,C11_P_Creative_art_35_44,C11_P_Creative_art_45_54,C11_P_Creative_art_55_64,C11_P_Creative_art_65_74,C11_P_Creative_art_75_84,C11_P_Creative_art_85o,C11_P_Creative_arts_Tot,C11_P_FoodHos_PS_15_19,C11_P_FoodHos_PS_20_24,C11_P_FoodHos_PS_25_34,C11_P_FoodHos_PS_35_44,C11_P_FoodHos_PS_45_54,C11_P_FoodHos_PS_55_64,C11_P_FoodHos_PS_65_74,C11_P_FoodHos_PS_75_84,C11_P_FoodHos_PS_85o,C11_P_Foo_hos_pers_S_Tot,C11_P_MixFld_pr_15_19,C11_P_MixFld_pr_20_24,C11_P_MixFld_pr_25_34,C11_P_MixFld_pr_35_44,C11_P_MixFld_pr_45_54,C11_P_MixFld_pr_55_64,C11_P_MixFld_pr_65_74,C11_P_MixFld_pr_75_84,C11_P_MixFld_pr_85_ov,C11_P_MixFld_pr_Tot,C11_P_FldStu_ID_15_19,C11_P_FldStu_ID_20_24,C11_P_FldStu_ID_25_34,C11_P_FldStu_ID_35_44,C11_P_FldStu_ID_45_54,C11_P_FldStu_ID_55_64,C11_P_FldStu_ID_65_74,C11_P_FldStu_ID_75_84,C11_P_FldStu_ID_85o,C11_P_FldStu_ID_Tot,C11_P_FldStu_NS_15_19,C11_P_FldStu_NS_20_24,C11_P_FldStu_NS_25_34,C11_P_FldStu_NS_35_44,C11_P_FldStu_NS_45_54,C11_P_FldStu_NS_55_64,C11_P_FldStu_NS_65_74,C11_P_FldStu_NS_75_84,C11_P_FldStu_NS_85o,C11_P_FldStu_NS_T,C11_P_Tot_15_19,C11_P_Tot_20_24,C11_P_Tot_25_34,C11_P_Tot_35_44,C11_P_Tot_45_54,C11_P_Tot_55_64,C11_P_Tot_65_74,C11_P_Tot_75_84,C11_P_Tot_85o,C11_P_T_T
105450900,0,40,134,275,274,267,140,52,13,1195,26,54,157,178,171,111,39,0,0,736,21,201,523,967,1213,1124,737,307,112,5205,16,133,331,436,383,344,188,105,38,1974,11,80,217,274,215,147,73,24,4,1045,14,109,541,807,1034,861,421,223,83,4093,0,82,476,939,1209,1403,561,223,34,4927,62,289,792,1239,1359,1225,641,226,81,5914,47,253,716,1055,1160,1153,548,179,32,5143,21,156,399,552,435,314,134,67,16,2094,63,188,334,341,248,166,102,42,10,1494,3,6,6,6,9,8,0,3,3,44,6,24,65,113,105,105,45,32,6,501,424,251,390,627,758,730,573,543,335,4631,714,1866,5081,7809,8573,7958,4202,2026,767,38996
105453800,0,44,96,125,124,83,49,9,3,533,19,69,117,104,94,39,10,0,0,452,43,397,866,1139,1242,836,459,176,52,5210,29,209,443,534,487,283,126,46,12,2169,20,90,216,179,179,103,37,19,6,849,26,130,328,434,538,338,177,65,24,2060,0,78,350,391,489,492,184,54,14,2052,108,380,906,1066,1027,630,277,83,28,4505,43,289,536,560,458,321,119,32,12,2370,18,124,182,143,120,68,39,16,9,719,61,221,356,374,213,146,64,23,8,1466,0,0,11,5,3,4,4,3,0,30,6,24,41,61,65,59,17,7,0,280,460,287,418,646,621,598,529,360,222,4141,833,2342,4866,5761,5660,4000,2091,893,390,26836
105456351,0,42,146,128,123,92,32,12,0,575,17,111,390,215,123,79,14,3,0,952,69,463,1322,1432,1673,1307,560,173,40,7039,45,227,541,525,434,334,172,59,17,2354,19,74,137,121,89,58,22,8,0,528,22,189,575,537,534,397,120,41,16,2431,6,144,535,438,430,347,89,33,10,2032,142,710,1881,1464,1367,957,234,64,20,6839,75,452,912,730,586,326,84,29,0,3194,23,150,274,108,84,62,12,11,6,730,110,328,625,404,301,199,76,23,10,2076,15,15,8,8,5,9,3,0,0,63,6,26,82,91,76,55,22,5,0,363,722,760,1135,1104,1117,1022,821,551,268,7500,1271,3691,8563,7305,6942,5244,2261,1012,387,36676
105456354,3,54,137,138,127,81,37,7,0,584,20,103,290,218,115,50,6,0,0,802,44,360,1160,1354,1333,1112,558,216,49,6186,34,211,544,464,348,261,150,42,18,2072,11,71,146,113,83,44,22,11,4,505,15,180,611,561,529,388,187,71,32,2574,3,124,620,595,547,488,176,56,20,2629,108,634,1676,1664,1326,943,324,98,42,6815,58,366,980,692,556,366,107,37,6,3168,16,154,303,173,102,73,40,17,0,878,66,282,506,379,250,184,50,23,7,1747,3,3,5,11,10,4,6,3,0,45,3,29,74,94,73,56,20,15,8,372,471,367,750,692,751,669,515,454,231,4900,855,2938,7802,7148,6150,4719,2198,1050,417,33277
105530751,3,79,321,417,306,200,58,9,3,1396,26,160,1117,864,294,101,13,4,0,2579,33,316,1466,1983,1812,1229,504,153,29,7525,32,180,578,569,361,287,115,45,12,2179,13,52,180,185,120,61,21,6,0,638,16,212,866,872,708,426,139,35,14,3288,3,147,881,873,573,477,164,52,10,3180,94,815,3316,3229,2006,1223,319,80,22,11104,77,382,1251,1092,704,438,132,27,5,4108,17,204,468,283,109,89,33,7,3,1213,67,252,595,484,270,161,60,17,3,1909,6,5,7,8,5,6,7,0,3,47,4,29,166,194,125,79,26,4,0,627,539,470,978,947,795,665,436,289,147,5266,930,3303,12190,12000,8188,5442,2027,728,251,45059
105530752,0,93,357,294,263,157,58,14,3,1239,23,167,1071,609,199,78,11,4,0,2162,29,321,1207,1564,1593,1195,610,305,56,6880,21,108,410,413,313,240,146,86,5,1742,11,43,129,116,111,48,15,4,3,480,17,222,737,784,669,427,134,58,19,3067,3,103,551,519,439,399,168,59,19,2260,119,823,2781,2079,1544,958,333,115,25,8777,60,367,1049,855,662,404,143,38,6,3584,28,169,346,188,115,77,33,9,3,968,66,320,717,360,247,145,60,30,9,1954,8,13,11,16,15,11,3,6,3,86,3,33,190,139,145,63,34,15,3,625,655,484,1015,918,1017,878,784,792,322,6865,1043,3266,10571,8854,7332,5080,2532,1535,476,40689
105530753,5,75,181,178,142,69,15,4,3,672,32,141,630,452,130,36,8,0,0,1429,41,291,968,1355,1525,947,406,163,26,5722,28,120,289,303,248,187,107,38,6,1326,11,25,96,84,77,39,18,0,0,350,32,233,594,639,544,324,80,44,8,2498,3,92,351,366,357,287,128,67,23,1674,136,694,1980,1640,1317,704,178,39,13,6701,73,331,730,665,535,285,94,33,5,2751,17,151,223,136,73,52,23,9,6,690,69,251,490,350,233,135,63,19,3,1613,11,7,15,16,20,11,10,0,0,90,9,38,106,131,105,49,25,11,0,474,979,670,1179,1303,1152,1068,828,461,150,7790,1446,3119,7832,7618,6458,4193,1983,888,243,33780
105554100,0,11,37,55,45,56,33,20,4,261,0,6,36,55,43,16,4,0,0,160,0,14,48,125,131,138,83,67,38,644,0,14,38,63,60,60,28,17,6,286,3,0,10,12,27,13,6,6,4,81,0,12,94,152,190,190,103,62,34,837,0,8,61,73,112,154,83,48,46,585,4,93,250,495,409,286,122,59,56,1774,3,44,130,238,214,188,110,47,15,989,6,48,71,82,72,46,22,11,20,378,4,12,26,52,42,23,4,10,6,179,0,0,0,0,3,0,0,0,0,3,0,7,15,15,20,13,17,18,5,110,62,39,47,76,81,80,80,118,144,727,82,308,863,1493,1449,1263,695,483,378,7014
105554700,0,47,173,194,160,140,98,27,10,849,3,28,356,242,160,59,11,0,0,859,0,54,340,374,334,287,201,106,47,1743,0,26,132,131,146,98,62,38,12,645,3,20,55,31,36,23,15,6,3,192,0,54,348,430,421,309,201,125,26,1914,3,30,201,225,242,312,180,66,27,1286,19,247,1274,1385,1034,670,308,109,63,5109,6,137,565,687,563,456,220,103,28,2765,7,120,303,238,137,95,33,19,6,958,8,35,135,130,75,57,15,6,6,467,3,3,3,3,0,4,0,0,0,16,0,6,56,71,37,49,18,11,6,254,119,94,249,217,176,161,142,145,151,1454,171,901,4190,4358,3521,2720,1504,761,385,18511
105555350,0,28,94,106,123,95,75,22,14,557,0,10,141,138,81,48,13,0,0,431,6,19,145,193,210,165,163,83,35,1019,0,22,90,111,131,76,69,28,7,534,0,6,36,24,21,22,17,16,4,146,0,39,212,226,272,266,204,127,77,1423,0,16,110,143,156,231,151,80,27,914,3,202,938,1375,1051,686,386,151,83,4875,3,90,471,642,690,531,311,130,48,2916,7,86,279,230,192,110,48,28,9,989,13,29,105,91,56,38,19,9,7,367,0,0,3,3,0,4,0,0,3,13,0,13,51,56,52,43,23,15,15,268,120,119,346,336,270,253,206,150,140,1940,152,679,3021,3674,3305,2568,1685,839,469,16392
105555950,0,81,562,382,280,200,145,52,14,1716,3,70,954,626,288,121,23,3,0,2088,4,102,954,678,524,440,330,148,68,3248,3,58,385,250,184,191,119,54,12,1256,0,20,127,83,58,39,28,18,6,379,3,131,870,559,475,488,382,195,72,3175,3,62,486,358,313,529,336,137,34,2258,17,690,4550,3134,1762,1331,696,210,71,12461,13,295,2183,1560,1004,973,534,196,61,6819,12,257,1263,625,313,235,91,42,13,2851,15,113,399,265,150,95,48,12,5,1102,3,4,7,7,4,3,3,0,0,31,6,40,185,141,97,80,57,20,7,633,228,363,1493,1042,717,621,489,353,262,5568,310,2286,14418,9710,6169,5346,3281,1440,625,43585
105556700,0,149,600,578,545,317,177,54,17,2437,14,145,1488,952,525,157,22,6,0,3309,19,220,1396,1512,1610,1179,687,489,164,7276,6,114,422,518,400,265,165,102,42,2034,7,32,134,160,122,79,26,15,10,585,11,222,909,954,870,634,336,197,80,4213,3,113,637,696,728,691,425,207,66,3566,112,1689,4428,3575,2506,1541,614,318,153,14936,24,487,1580,1420,1077,774,332,161,41,5896,26,309,770,545,325,176,74,52,18,2295,43,225,549,462,303,182,112,48,14,1938,13,28,3,6,20,18,3,3,3,97,3,63,168,158,127,107,35,17,7,685,445,730,1006,818,851,742,649,777,685,6703,726,4526,14090,12354,10009,6862,3657,2446,1300,55970
105558250,0,95,343,368,301,227,154,71,25,1584,10,81,883,723,348,128,9,3,0,2185,3,117,655,764,710,580,374,255,107,3565,3,56,212,310,242,217,113,58,17,1228,0,13,80,80,58,41,25,11,8,316,3,118,687,700,687,534,335,211,90,3365,3,42,329,404,497,491,277,159,38,2240,33,668,3131,3230,2118,1326,505,260,145,11416,10,277,1086,1461,1132,801,361,148,53,5329,20,223,625,443,345,182,79,57,19,1993,10,125,313,259,170,97,38,17,7,1036,10,3,0,7,7,6,8,5,0,46,3,35,114,154,102,69,21,13,11,522,285,336,676,577,521,462,378,370,284,3889,393,2189,9134,9480,7238,5161,2677,1638,804,38714
105604001,0,69,149,309,406,304,136,48,19,1440,9,64,266,498,458,166,25,0,4,1490,15,160,467,931,1442,1032,614,262,114,5037,12,135,248,420,412,285,170,69,21,1772,4,43,144,186,132,89,29,20,4,651,11,158,361,653,771,554,281,155,68,3012,3,88,304,543,749,654,348,145,59,2893,34,473,1095,2036,2182,1444,590,253,116,8223,27,278,544,782,788,561,209,100,32,3321,33,202,283,313,226,134,62,35,12,1300,28,165,172,305,230,159,69,33,12,1173,3,6,0,6,8,6,0,5,3,37,6,18,52,97,106,73,31,10,10,403,267,133,175,292,395,328,307,416,510,2823,452,1992,4260,7371,8305,5789,2871,1551,984,33575
105604004,0,119,380,561,615,445,250,132,24,2526,9,105,1025,1016,635,208,37,10,0,3045,17,159,882,1376,1506,1074,804,491,172,6481,9,102,255,382,375,230,169,106,31,1659,0,47,126,137,147,72,51,19,9,608,12,217,789,1005,1098,770,469,263,73,4696,6,90,522,788,942,993,596,272,77,4286,65,838,2649,3091,2474,1761,881,445,172,12376,23,319,1157,1382,1208,954,449,184,56,5732,18,249,571,464,332,177,94,57,20,1982,32,160,332,314,235,131,64,30,15,1313,13,15,3,3,16,9,11,0,3,73,3,38,99,134,141,77,50,19,20,581,327,249,539,493,522,414,415,433,437,3829,534,2707,9329,11146,10246,7315,4340,2461,1109,49187
105604500,0,131,244,549,728,564,434,195,84,2929,8,70,436,716,698,237,59,4,0,2228,10,118,480,963,1497,1046,867,645,246,5872,3,107,210,379,439,336,209,118,34,1835,6,33,92,126,141,111,67,49,10,635,11,213,633,1242,1703,1208,856,594,215,6675,3,86,332,751,1148,1171,692,364,131,4678,32,770,2031,4161,4426,2803,1607,848,370,17048,25,389,978,1839,2150,1568,836,435,136,8356,28,331,553,585,553,304,148,126,41,2669,38,107,204,278,237,118,87,43,21,1133,8,0,0,6,5,9,7,7,0,42,3,48,107,190,211,151,65,50,24,849,620,237,337,536,637,498,439,681,721,4706,795,2640,6637,12321,14573,10124,6373,4159,2033,59655
105607421,0,78,206,375,364,255,119,35,3,1435,8,96,571,650,368,150,28,3,0,1874,13,178,689,1244,1369,1127,742,280,67,5709,15,133,284,429,331,241,166,65,15,1679,8,44,108,112,77,47,29,10,0,435,12,176,506,758,784,635,318,100,26,3315,0,112,491,711,734,724,359,112,19,3262,64,602,1981,2552,2208,1703,697,184,31,10022,38,365,766,844,684,517,201,54,10,3479,24,229,397,307,175,114,64,17,0,1327,31,164,293,334,231,156,82,26,6,1323,0,6,6,8,6,6,0,3,0,35,3,23,88,108,94,68,39,15,6,444,326,195,368,411,435,383,377,268,159,2922,542,2401,6754,8843,7860,6126,3221,1172,342,37261
105607423,0,55,107,197,182,124,58,10,0,733,4,72,269,342,186,64,13,0,0,950,19,140,444,1089,1076,773,439,145,43,4168,20,134,271,445,331,218,140,47,4,1610,9,36,90,122,88,55,24,5,9,438,6,109,305,568,481,378,157,57,24,2085,0,66,330,569,481,452,158,57,18,2131,49,401,1099,1996,1551,968,395,110,37,6606,32,190,415,576,480,299,104,33,9,2138,10,135,181,187,128,61,31,9,6,748,43,112,222,332,220,129,54,24,3,1139,3,0,0,3,4,3,3,0,0,16,6,21,37,66,62,28,17,3,0,240,260,136,234,411,350,354,248,183,94,2270,461,1607,4004,6903,5620,3906,1841,683,247,25272
105607425,0,58,126,209,242,205,104,24,4,972,5,46,239,307,253,97,22,4,0,973,4,84,286,525,857,695,497,174,33,3155,6,53,136,182,176,142,106,32,12,845,0,19,55,46,40,19,17,9,0,205,6,106,300,381,474,397,205,65,19,1953,3,67,178,309,447,427,227,57,14,1729,27,381,957,1307,1258,1106,484,125,35,5680,18,170,389,439,510,394,154,34,10,2118,21,112,189,152,127,66,34,14,3,718,19,76,110,123,111,72,48,12,6,577,0,3,6,6,0,3,3,0,0,21,0,13,51,48,56,50,22,0,0,240,177,97,187,206,240,239,208,142,71,1567,286,1285,3209,4240,4791,3912,2131,692,207,20753
105655150,0,28,189,232,165,99,63,33,5,814,0,22,264,262,162,60,10,0,0,780,8,46,384,436,396,243,231,157,58,1959,3,51,256,258,188,126,77,33,11,1003,3,14,93,69,54,21,19,10,7,290,5,49,392,381,404,295,183,121,42,1872,0,36,275,284,324,308,176,80,14,1497,15,277,1598,1951,1248,759,439,187,65,6539,11,122,788,982,664,423,227,87,22,3326,0,112,510,382,211,107,57,23,7,1409,19,81,209,163,119,62,42,19,5,719,4,0,0,3,0,0,0,3,0,10,6,17,49,93,54,35,25,8,5,292,159,183,634,468,367,328,272,239,221,2871,233,1038,5641,5964,4356,2866,1821,1000,462,23381
105656370,0,39,68,223,241,209,112,32,22,946,12,32,102,182,181,79,24,0,0,612,13,116,360,705,853,771,571,303,123,3815,11,102,392,545,524,367,223,112,30,2306,0,29,94,165,135,62,40,12,4,541,8,61,259,516,621,528,348,173,53,2567,0,33,269,425,574,653,317,141,47,2459,21,262,866,1633,1528,1238,667,280,92,6587,28,176,444,699,653,587,277,108,37,3009,12,202,362,441,340,218,87,49,30,1741,21,104,232,300,243,152,120,44,9,1225,3,0,3,6,7,0,3,6,0,28,6,16,41,89,74,79,27,14,11,357,265,147,255,404,456,410,406,410,370,3123,400,1319,3747,6333,6430,5353,3222,1684,828,29316
105658000,3,86,384,644,525,334,189,64,26,2255,10,129,651,780,573,215,44,11,3,2416,22,291,1348,1993,2125,1496,1200,694,231,9400,24,235,945,1156,814,560,343,209,79,4365,11,70,310,333,215,90,61,41,15,1146,14,208,1095,1338,1239,770,488,297,96,5545,3,116,925,1202,1091,1054,583,250,74,5298,83,908,3649,5293,3720,2323,1362,596,265,18199,43,527,1567,2276,1474,971,487,191,63,7599,23,376,1097,934,531,289,162,80,34,3526,64,309,865,878,538,280,211,76,29,3250,4,3,7,16,9,9,7,5,0,60,6,43,148,224,161,94,58,32,21,787,557,419,1035,1121,1025,834,836,1024,1116,7967,867,3720,14026,18188,14040,9319,6031,3570,2052,71813
105703101,0,22,72,137,122,100,60,50,17,580,10,46,117,156,107,50,12,6,0,504,15,155,401,739,995,938,639,479,178,4539,9,162,358,581,595,372,228,123,43,2471,9,38,110,139,113,64,42,26,7,548,17,113,510,720,954,589,311,228,58,3500,7,89,394,593,692,852,352,179,44,3202,71,295,800,1239,1252,1018,616,321,132,5744,35,187,484,631,642,492,256,132,31,2890,16,121,228,239,191,142,76,42,17,1072,41,155,312,396,310,196,104,56,16,1586,3,0,6,0,5,10,3,0,3,30,0,17,33,66,51,53,33,15,10,278,385,224,321,466,618,565,623,885,699,4786,618,1624,4146,6102,6647,5441,3355,2542,1255,31730
105703104,0,40,137,196,155,128,80,25,5,766,21,96,270,286,220,106,21,6,0,1026,39,282,812,1182,1480,1224,905,509,164,6597,28,144,439,566,516,400,265,150,46,2554,12,73,201,199,172,91,52,25,4,829,26,210,715,840,1000,697,337,188,47,4060,6,71,458,516,598,641,327,159,44,2820,124,515,1463,1696,1545,1277,662,291,95,7668,74,354,818,985,864,607,282,105,26,4115,33,126,321,311,226,151,83,32,13,1296,64,250,546,518,387,277,156,68,30,2296,4,0,8,8,7,6,9,6,0,48,10,23,53,78,79,65,43,24,12,387,612,397,768,945,1073,946,1142,1248,922,8053,1053,2581,7009,8326,8322,6616,4364,2836,1408,42515
105708551,0,18,47,68,56,49,29,16,4,287,17,46,119,123,78,44,15,3,3,448,26,244,680,1011,1160,1002,908,461,119,5611,27,141,481,489,437,387,270,181,40,2453,14,51,122,132,108,57,37,13,3,537,41,125,430,594,636,442,221,101,23,2613,7,63,324,363,346,365,179,87,12,1746,138,351,962,1089,835,653,448,180,43,4699,55,235,548,623,482,330,150,48,10,2481,16,68,111,120,84,69,51,25,3,547,81,191,499,466,290,223,138,70,15,1973,3,3,4,6,0,5,8,8,0,37,6,13,35,56,46,25,25,14,8,228,591,278,481,739,703,737,1030,1176,510,6245,1022,1827,4843,5879,5261,4388,3509,2383,793,29905
105708554,0,32,74,102,77,74,48,22,6,435,16,53,149,120,107,58,11,6,0,520,33,202,585,800,1051,851,597,388,118,4625,31,144,472,475,473,383,262,128,35,2403,26,59,134,143,117,64,36,7,10,596,24,148,460,548,651,495,251,111,31,2719,5,75,403,414,483,480,215,113,33,2221,76,355,1052,1105,1086,753,407,174,57,5065,57,266,614,592,532,385,150,53,19,2668,15,91,162,155,94,87,55,24,9,692,70,206,452,465,311,240,125,54,11,1934,3,3,3,6,9,6,3,6,3,42,3,11,33,61,52,48,23,19,13,263,497,262,474,675,763,659,775,886,523,5514,856,1907,5067,5661,5806,4583,2958,1991,868,29697
110051720,0,11,44,72,60,53,30,3,0,273,12,32,71,44,52,32,6,0,0,249,50,356,801,926,954,854,439,189,47,4616,12,69,202,209,222,188,116,34,10,1062,7,31,119,108,86,60,16,8,0,435,9,84,287,327,465,400,165,67,16,1820,3,33,167,177,185,231,108,45,8,957,66,263,635,606,481,386,156,53,15,2661,25,125,290,296,284,234,76,16,6,1352,6,31,83,65,58,49,24,11,0,327,35,190,423,305,165,118,56,25,7,1324,3,3,0,5,7,0,0,0,0,18,3,3,34,41,36,29,15,6,0,167,413,270,581,641,642,669,497,483,197,4393,644,1501,3737,3822,3697,3303,1704,940,306,19654
110054651,0,26,64,103,109,99,58,14,6,479,14,21,86,116,74,48,7,0,3,369,40,244,632,980,1211,1128,815,420,95,5565,24,132,325,394,414,297,213,112,34,1945,3,18,66,95,82,38,32,17,0,351,12,118,374,536,669,449,241,121,24,2544,0,48,265,439,562,608,274,135,28,2359,78,275,726,972,983,716,376,137,46,4309,27,150,362,508,445,316,148,43,9,2008,15,52,107,83,74,61,38,11,3,444,45,159,288,283,219,167,93,43,11,1308,3,3,3,0,3,3,3,3,3,24,5,12,28,42,42,32,22,6,9,198,397,199,269,458,550,556,643,779,460,4311,663,1457,3595,5009,5437,4518,2963,1841,731,26214
110054653,0,44,117,143,136,128,62,20,5,655,12,52,178,153,97,57,12,4,0,565,38,379,1175,1333,1526,1323,834,483,144,7235,21,147,435,486,392,355,199,120,43,2198,7,40,119,122,89,61,34,15,0,487,18,175,705,826,802,572,250,112,37,3497,4,67,488,519,611,655,305,126,34,2809,89,440,1337,1360,1151,862,356,146,49,5790,37,214,660,710,586,404,153,52,10,2826,13,90,204,147,111,83,33,13,5,699,53,231,448,342,232,167,82,42,3,1600,0,3,4,3,13,4,0,3,3,33,0,14,31,62,63,54,22,9,5,260,355,195,390,492,534,519,564,666,262,3977,647,2091,6291,6698,6343,5244,2906,1811,600,32631
110054655,3,23,54,79,63,100,53,25,7,407,12,39,65,81,63,34,17,0,0,311,35,261,494,769,1016,960,714,403,136,4788,9,99,249,301,306,271,208,108,40,1591,7,23,82,97,97,64,32,9,3,414,24,125,306,396,643,591,283,183,51,2602,3,42,264,297,376,498,349,145,35,2009,61,278,527,729,703,634,408,196,59,3595,36,140,306,388,420,340,217,97,28,1972,14,47,119,89,68,74,65,26,9,511,48,119,218,254,176,150,92,37,9,1103,7,4,0,3,0,4,3,3,0,24,0,12,26,37,46,37,26,20,9,213,339,151,256,361,433,417,495,551,336,3339,598,1363,2966,3881,4410,4174,2962,1803,722,22879
110055050,3,26,104,124,113,95,24,9,3,501,15,42,147,89,86,52,15,3,0,449,45,469,1292,1381,1371,1008,516,204,66,6352,18,128,299,308,276,223,144,63,17,1476,15,35,119,153,91,66,26,10,0,515,22,135,507,616,633,455,213,76,23,2680,0,66,320,488,449,472,172,88,31,2086,110,378,1107,1222,964,575,254,85,36,4731,37,170,577,531,448,281,103,47,3,2197,15,62,158,109,70,58,24,20,0,516,58,239,479,396,206,142,66,22,6,1614,0,0,5,0,5,0,0,0,0,10,0,14,39,45,40,36,21,10,8,213,430,264,485,580,577,546,535,520,220,4157,768,2028,5638,6042,5329,4009,2113,1157,413,27497
110055903,3,73,236,168,122,107,49,19,4,781,9,49,194,97,70,36,10,4,0,469,11,322,1054,745,782,734,360,178,59,4245,17,147,394,284,266,173,100,66,14,1461,3,29,152,109,71,29,23,5,3,424,10,212,818,652,657,499,213,124,35,3220,0,89,420,346,470,517,216,89,27,2174,40,465,1166,916,783,544,210,90,25,4239,25,238,743,585,574,475,168,90,14,2912,22,204,474,216,161,100,41,18,6,1242,40,151,374,240,168,94,37,27,9,1140,4,3,0,4,0,0,3,0,0,14,6,21,59,51,53,43,13,14,6,266,234,337,613,451,548,460,445,456,284,3828,424,2340,6697,4864,4725,3811,1888,1180,486,26415
110055904,0,35,133,103,81,64,28,7,0,451,12,69,203,85,36,25,10,0,0,440,14,238,682,784,789,684,409,189,71,3860,13,105,191,191,199,143,94,67,21,1024,3,21,60,61,29,30,10,4,0,218,17,121,422,415,376,259,121,49,20,1800,8,52,270,247,218,243,83,47,17,1185,75,306,756,646,501,347,144,49,16,2840,30,179,427,387,303,193,83,20,7,1629,14,75,146,62,51,30,16,7,0,401,26,115,236,195,134,83,57,25,8,879,3,7,7,3,0,3,4,0,0,27,3,17,30,30,36,21,10,10,0,157,272,243,342,358,379,351,380,404,280,3009,490,1583,3905,3567,3132,2476,1449,878,440,17920
110055905,0,62,148,188,155,110,59,20,7,749,13,59,184,138,77,29,6,0,0,506,12,259,834,820,894,658,456,324,113,4370,7,129,302,284,300,186,129,89,23,1449,3,19,101,107,60,24,17,9,0,340,7,185,664,792,709,394,213,109,40,3113,3,73,419,518,523,532,235,128,29,2460,54,333,1064,978,805,550,232,109,34,4159,24,208,622,615,517,412,177,54,20,2649,15,140,287,186,132,60,25,12,5,862,31,165,319,269,167,96,57,41,8,1153,0,9,4,3,4,0,0,3,3,26,3,21,39,54,61,34,19,6,0,237,237,283,434,478,541,431,548,749,557,4258,409,1945,5421,5430,4945,3516,2173,1653,839,26331
110056400,3,28,70,90,87,104,51,22,0,455,10,41,81,98,72,56,17,4,0,379,38,310,797,1100,1312,1193,934,385,99,6168,11,97,229,343,366,311,263,98,22,1740,13,52,119,127,115,70,51,18,3,568,16,92,328,518,632,487,296,116,38,2523,0,42,244,350,387,510,268,95,16,1912,71,287,738,941,904,754,532,201,54,4482,36,158,441,457,468,339,184,51,7,2141,7,54,101,103,97,77,60,21,7,527,41,152,398,411,262,185,141,38,12,1640,0,10,0,0,8,12,4,0,3,37,6,9,31,87,48,35,38,16,3,273,386,228,392,572,655,617,776,750,405,4781,638,1560,3969,5197,5413,4750,3615,1815,669,27626
