region_id,C11_Tot_res_Bo_par_bo_os,C11_Tot_res_Fa_onl_bo_os,C11_Tot_res_Mo_onl_bo_os,C11_Tot_res_Bo_pa_bo_Aus,C11_Tot_resp_Bplace_ns,C11_Tot_resp_Tot_resp,C11_T_P_BP_B_OS,C11_T_P_Fa_only_bor_os,C11_T_P_Mo_O_B_OS,C11_T_P_BP_B_Aus,C11_T_P_Bplace_NS,C11_T_P_Tot_resp
125011801,9408,5186,3503,46293,3966,68356,7956,3161,2187,34330,3643,51277
125036381,7712,4283,3177,39011,2953,57136,6487,2627,1950,29181,2682,42927
125050600,2321,1496,990,11708,604,17119,1854,891,579,8563,543,12430
125051736,2817,1919,1336,20657,1229,27958,2328,1181,818,15527,1106,20960
125051737,1822,1604,1152,24019,1765,30362,1513,988,723,18329,1614,23167
125051738,838,559,404,5921,418,8140,683,342,249,4351,391,6016
125051804,3611,1911,1375,16240,1135,24272,3052,1172,884,12138,990,18236
125055700,2597,1674,1193,17934,1162,24560,2162,1029,740,13558,1058,18547
125103380,5522,3756,2609,44761,3362,60010,4669,2308,1599,34168,3072,45816
125104350,2901,2246,1402,27795,2625,36969,2434,1390,861,21350,2441,28476
125106385,4001,2697,1864,28830,2017,39409,3304,1661,1152,21943,1830,29890
125108859,75,45,31,369,12,532,59,27,21,273,8,388
130057311,3438,2855,1898,47086,3617,58894,2874,1734,1155,35896,3398,45057
130103550,742,641,466,12916,918,15683,627,404,296,9961,886,12174
130103660,272,235,234,5358,231,6330,230,143,156,4143,191,4863
130104201,363,298,213,4977,262,6113,309,183,139,3814,222,4667
130104920,561,435,273,7709,440,9418,442,271,176,5967,409,7265
130107314,937,660,488,11650,613,14348,801,402,309,8879,530,10921
130150111,3381,1798,1374,19490,1860,27903,2830,1077,801,14193,1736,20637
130150112,507,390,269,4000,159,5325,382,221,156,2937,140,3836
130153010,733,496,384,8948,720,11281,614,312,239,6730,652,8547
130153650,302,198,157,4549,294,5500,241,122,90,3546,272,4271
130154202,1027,700,445,11490,751,14413,874,447,277,8881,685,11164
130157400,714,529,376,6777,517,8913,601,330,224,5079,481,6715
130157650,565,492,320,6091,309,7777,475,297,201,4587,271,5831
130157850,242,170,139,3315,137,4003,193,109,84,2493,120,2999
130205300,1014,621,515,13683,1427,17260,838,388,322,10717,1350,13615
130205750,793,666,515,13611,1175,16760,672,410,311,10679,1088,13160
135012601,3038,2290,1454,37745,2537,47064,2602,1395,895,28758,2344,35994
135052604,198,184,190,3611,287,4470,159,122,117,2731,259,3388
135052950,254,204,170,4729,335,5692,212,132,101,3620,290,4355
135055271,2324,1437,1149,18526,1623,25059,1924,876,686,13890,1487,18863
135055850,378,349,221,6880,435,8263,314,221,142,5352,399,6428
135058020,768,566,429,9744,753,12260,679,360,257,7423,702,9421
135058150,609,467,358,8236,1118,10788,496,284,225,6297,1055,8357
135100950,200,141,98,3116,277,3832,162,87,59,2435,256,2999
135102150,200,111,113,4386,337,5147,150,62,58,3422,308,4000
135107900,995,355,254,6130,802,8536,875,237,164,4817,767,6860
135107950,169,137,103,3056,165,3630,141,81,69,2351,147,2789
135151150,202,124,113,2962,529,3930,179,89,72,2300,505,3145
135151200,72,78,33,1832,120,2135,66,49,21,1553,114,1803
135151750,502,258,252,4939,519,6470,416,157,143,3778,494,4988
140030471,4095,2859,2006,32738,2901,44599,3394,1724,1216,24323,2705,33362
140070473,620,441,411,5048,530,7050,513,265,243,3806,494,5321
140070850,607,553,367,7103,463,9093,508,335,211,5376,430,6860
140071400,1168,932,675,13114,659,16548,961,582,410,9991,579,12523
140074870,2560,1735,1140,18555,1831,25821,2173,1092,693,14173,1685,19816
140075274,473,232,189,3142,192,4228,401,141,121,2444,168,3275
140076100,843,424,309,4798,407,6781,715,257,174,3605,368,5119
140150800,396,343,225,6504,288,7756,333,214,135,4955,248,5885
140152350,1123,808,583,12209,997,15720,940,499,358,9360,943,12100
140152900,559,442,307,9903,600,11811,456,284,208,7601,521,9070
140154600,352,311,273,6851,478,8265,294,182,161,5410,425,6472
140156200,1082,867,645,15012,1271,18877,929,535,402,11503,1162,14531
140158100,280,222,192,3808,211,4713,240,135,113,2864,193,3545
140206150,5113,3103,2035,37319,3257,50827,4335,1913,1213,28007,3001,38469
145056181,2534,1440,1101,9256,831,15162,2059,854,647,6763,780,11103
145056470,11124,4395,3071,29158,2517,50265,9630,2690,1846,21513,2363,38042
145101050,210,145,101,2532,100,3088,174,85,64,1905,93,2321
145103311,2330,1630,1059,21067,1958,28044,1954,989,630,16022,1838,21433
145103314,1146,588,454,5589,418,8195,951,351,277,4224,398,6201
145103700,317,166,162,3706,202,4553,250,103,95,2860,176,3484
145106184,575,443,287,3176,335,4816,459,264,164,2287,308,3482
145107640,798,486,321,7297,441,9343,642,303,199,5450,387,6981
145108710,2364,1530,1220,13818,1114,20046,1927,906,736,10186,1043,14798
145108750,1045,844,568,12409,941,15807,883,518,362,9379,860,12002
145150550,5722,3202,2269,29697,2086,42976,4737,1988,1393,21987,1917,32022
145152750,6964,3672,2519,31168,2688,47011,5879,2233,1534,23224,2460,35330
145201000,249,175,129,2383,135,3071,234,104,80,1830,121,2369
145202050,2039,945,679,8391,875,12929,1719,588,416,6233,825,9781
145207050,3401,2320,1890,14732,3006,25349,2741,1373,1107,10422,2901,18544
150057751,6574,4053,2919,56479,3307,73332,5676,2461,1756,42461,2966,55320
150102000,272,229,188,4225,255,5169,221,136,115,3266,240,3978
150102200,541,431,244,7528,516,9260,445,268,149,5829,481,7172
150103500,222,125,120,3983,246,4696,192,80,80,3117,205,3674
150104300,361,288,221,5219,1095,7184,292,180,142,4073,1065,5752
150104950,214,132,106,3261,124,3837,181,81,62,2435,115,2874
150105800,423,359,176,6183,551,7692,371,226,108,4652,507,5864
150107350,429,311,194,6317,276,7527,355,188,125,4732,254,5654
150107500,1324,651,551,10911,698,14135,1118,386,333,8387,643,10867
150107754,342,266,219,5211,241,6279,282,167,130,3942,205,4726
150151600,294,171,139,2628,151,3383,249,106,79,1997,142,2573
150153450,7259,2150,1099,18413,2085,31006,6621,1469,714,13583,1949,24336
150153850,290,188,119,3123,211,3931,249,115,72,2402,202,3040
150154750,1336,741,486,10896,864,14323,1180,487,301,8106,815,10889
150155550,187,126,89,2360,176,2938,150,88,60,1738,162,2198
155050050,7093,4116,2699,46231,3506,63645,6111,2520,1663,34132,3211,47637
155053341,360,260,218,3827,180,4845,300,158,133,2868,164,3623
155102300,1240,751,568,11126,596,14281,1051,477,354,8531,556,10969
155103342,473,382,270,6313,452,7890,390,237,165,4851,410,6053
155107450,409,243,187,3106,327,4272,344,154,99,2398,294,3289
155107700,72,60,37,1217,85,1471,61,34,25,923,78,1121
155150650,836,564,368,7832,510,10110,717,349,227,6043,468,7804
155151860,100,71,95,1706,54,2026,88,48,66,1256,55,1513
155152500,644,462,285,7138,581,9110,563,289,192,5500,539,7083
155154250,157,73,63,1428,93,1814,128,51,38,1107,88,1412
155155500,679,417,334,6975,465,8870,583,262,200,5420,425,6890
155157800,381,198,181,4041,325,5126,329,130,116,3096,303,3974
155200300,315,119,87,2271,267,3059,271,89,55,1729,246,2390
155208200,715,391,300,7125,569,9100,634,255,186,5487,516,7078
160101250,1401,1166,610,18825,1762,23764,1222,745,384,14755,1655,18761
160101700,238,117,69,2248,212,2884,189,72,45,1844,198,2348
160108809,94,56,44,956,66,1216,76,26,23,717,57,899
185019779,595,226,124,1370,385,2700,530,138,81,972,372,2093
