region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
105154150,7,0,298,59,151,71,29,14,4,328,74,42,77,5,17,3,218,284,36,128,11,15,3,477,1086,48,212,6,19,6,1377,1923,43,324,8,26,7,2331,990,8,161,3,8,4,1174,311,5,54,0,4,0,374,171,7,28,0,7,3,216,99,96,87,17,17,17,333,5032,1136,1323,132,152,117,7892
105154450,4,0,87,23,28,66,7,4,0,128,31,12,42,4,10,0,99,125,10,72,6,13,3,229,602,13,184,4,14,12,829,1596,9,218,4,18,6,1851,832,0,136,0,10,3,981,274,0,46,3,6,0,329,148,0,46,0,3,3,200,70,23,75,11,14,17,210,3723,227,1028,65,108,100,5251
105156650,25,3,275,78,89,74,21,19,4,285,102,24,103,10,17,0,256,314,41,135,14,16,8,528,1540,20,292,11,41,11,1915,3114,28,463,3,44,13,3665,1566,13,267,3,33,3,1885,492,4,92,0,4,7,599,326,4,64,0,5,0,399,139,60,112,28,20,28,387,7712,777,1856,165,239,199,10948
105157151,8,3,298,48,101,79,37,61,4,330,100,35,89,17,101,4,346,348,38,143,13,43,0,585,1190,47,309,7,31,9,1593,2375,29,400,4,42,12,2862,1252,8,185,3,9,3,1460,619,0,99,4,5,0,727,513,3,116,0,10,4,646,96,67,74,17,28,16,298,6562,957,1680,215,355,158,9927
105157152,5,0,237,18,122,50,27,15,0,232,29,40,61,16,19,0,165,101,41,87,10,28,0,267,555,51,213,4,27,4,854,1491,34,272,6,9,3,1815,757,4,143,0,11,8,923,354,5,58,0,0,0,417,238,3,34,3,4,0,282,42,42,54,24,12,4,178,3598,820,1097,173,137,78,5903
105200351,4,3,447,33,206,61,43,10,0,353,32,75,57,12,10,4,190,118,113,102,22,17,4,376,893,100,251,25,59,9,1337,1533,25,297,12,71,13,1951,347,3,95,5,36,3,489,88,3,33,3,6,0,133,40,5,13,0,7,0,65,67,98,76,9,19,10,279,3182,1593,1120,178,247,105,6425
105200353,10,8,572,29,358,48,43,25,5,508,41,95,56,19,7,3,221,88,105,98,25,21,0,337,451,149,182,9,36,3,830,981,66,318,12,69,11,1457,355,5,94,3,12,3,472,64,4,5,0,3,0,76,18,6,12,0,3,3,42,38,142,59,11,10,10,270,2098,2272,1008,175,212,133,5898
105200355,3,4,334,10,207,33,15,0,3,268,23,52,40,3,7,5,130,88,67,50,6,7,3,221,277,84,122,5,8,3,499,899,69,155,4,9,3,1139,500,4,76,0,0,3,583,106,3,20,0,3,0,132,44,13,11,0,0,0,68,46,104,38,16,7,5,216,2005,1464,630,122,50,78,4349
105201550,14,8,822,186,378,143,94,30,4,835,317,104,138,29,21,12,621,1446,107,273,31,52,3,1912,4349,102,558,31,98,31,5169,2598,67,468,9,94,19,3255,1090,11,209,0,25,11,1346,360,8,62,0,7,0,437,185,7,43,3,12,0,250,194,190,138,26,42,35,625,10826,2693,2296,412,432,251,16910
105252851,29,12,1021,273,442,210,65,64,10,1064,457,129,228,26,55,9,904,1441,154,363,49,84,12,2103,2171,198,475,27,129,28,3028,2039,56,388,5,110,27,2625,294,5,49,3,16,6,373,47,4,9,0,5,3,68,55,7,19,0,6,0,87,131,163,149,17,35,24,519,7030,2939,2204,326,548,254,13301
105252854,6,0,341,9,233,45,16,9,0,312,17,105,41,15,7,3,188,48,110,69,15,13,0,255,244,127,140,9,27,0,547,990,34,225,3,59,6,1317,281,6,55,0,7,3,352,56,4,8,0,3,5,76,21,0,10,5,0,0,36,36,85,49,5,21,9,205,1723,1239,719,95,160,73,4009
105254901,31,7,1046,104,557,69,53,113,5,901,236,189,110,13,237,4,789,999,183,197,24,149,13,1565,1927,258,326,20,89,11,2631,1903,78,304,5,62,11,2363,632,7,64,0,22,6,731,93,4,6,3,3,0,109,60,12,14,0,6,5,97,83,284,59,24,52,41,543,6084,3919,1294,287,795,195,12574
105254904,12,0,108,11,41,53,6,26,0,137,27,25,46,10,12,0,120,100,29,79,10,20,0,238,307,58,146,21,26,3,561,1099,18,247,0,39,8,1411,574,3,90,0,16,7,690,107,4,13,0,7,0,131,39,0,9,0,0,3,51,52,22,58,0,9,8,149,2331,319,855,66,182,100,3853
105301450,14,0,106,17,36,50,8,3,3,117,35,8,36,5,7,0,91,111,11,75,0,5,0,202,411,26,171,3,12,3,626,895,25,180,3,12,3,1118,488,3,66,0,3,3,563,97,0,15,0,3,3,118,26,4,9,0,0,0,39,37,13,34,13,10,6,113,2128,327,714,58,88,58,3373
105301501,6,3,709,38,592,58,30,8,13,739,98,187,106,9,9,4,413,468,268,182,26,19,4,967,1368,174,299,5,25,4,1875,832,14,152,3,15,4,1020,123,5,30,3,0,0,161,20,6,3,0,0,0,29,24,5,3,0,3,3,38,61,149,53,3,11,11,288,3046,2748,994,116,113,95,7112
105301504,0,3,702,109,383,93,30,4,0,619,194,187,100,8,7,4,500,587,310,187,23,17,3,1127,1432,130,272,14,27,3,1878,868,24,172,0,10,10,1084,177,0,27,0,3,0,207,19,4,4,0,0,0,27,14,10,13,0,3,0,40,55,164,43,13,21,12,308,3473,2557,993,155,100,72,7350
105308400,25,0,118,70,22,60,19,12,3,186,77,6,67,10,11,0,171,241,18,93,3,13,0,368,377,18,89,4,10,4,502,266,4,66,3,7,3,349,104,0,21,0,3,0,128,39,0,13,0,0,0,52,25,0,11,0,9,0,45,24,10,38,10,22,6,110,1235,133,591,86,153,98,2296
105350150,6,3,145,58,41,66,32,5,3,205,93,4,63,8,10,0,178,262,14,85,13,7,0,381,1039,17,184,6,11,0,1257,2045,5,248,10,19,9,2336,628,4,98,0,7,5,742,243,0,41,3,3,0,290,200,3,34,3,3,0,243,71,24,49,18,9,8,179,4676,235,991,155,93,68,6218
105351300,3,0,125,35,24,42,13,5,0,119,26,7,32,3,3,3,74,169,9,40,8,3,3,232,296,10,65,5,7,3,386,960,16,136,11,23,4,1150,745,0,129,5,16,4,899,248,4,48,3,8,0,311,173,3,41,3,6,3,229,59,27,51,8,13,8,166,2742,312,679,85,100,74,3992
105351521,16,0,83,9,23,26,8,22,0,88,19,12,16,3,40,5,95,31,10,29,3,31,0,104,159,8,73,3,13,7,263,543,13,97,0,22,0,675,987,0,135,3,12,3,1140,805,0,123,5,3,4,940,574,0,93,0,10,6,683,64,6,41,4,14,8,137,3208,216,702,40,218,68,4452
105351524,6,3,156,12,58,14,3,5,0,92,14,18,33,6,8,0,79,34,9,38,0,4,0,85,163,18,77,3,3,3,267,799,9,158,3,12,3,984,1045,11,146,0,6,3,1211,676,0,84,0,5,3,768,621,7,109,4,5,3,749,38,33,41,5,7,12,136,3415,524,772,80,68,80,4939
105357100,0,0,121,19,55,18,15,3,3,113,26,21,23,5,6,0,81,54,18,36,4,0,0,112,380,14,82,8,6,3,493,1183,20,143,8,22,5,1381,794,5,85,4,10,3,901,244,4,36,0,3,0,287,149,0,23,0,3,0,175,65,38,32,3,13,12,163,2946,464,566,93,73,64,4206
105400200,13,0,302,74,125,79,19,13,8,318,102,35,51,11,25,0,224,454,48,126,19,22,5,674,1335,38,285,7,47,13,1725,2043,37,387,11,54,18,2550,1194,3,190,4,24,7,1422,340,3,57,0,7,0,407,183,3,17,0,8,3,214,124,53,105,8,18,28,336,5911,844,1457,128,245,133,8718
105403950,13,5,593,106,301,111,57,10,0,585,129,85,105,23,16,8,366,394,100,162,23,19,9,707,2180,141,430,20,58,18,2847,3191,47,466,9,49,18,3780,625,4,128,5,17,6,785,128,8,19,0,3,0,158,60,12,24,0,4,0,100,113,165,88,23,20,22,431,6962,2183,1724,306,227,168,11570
105406251,11,3,324,60,111,86,36,15,0,308,97,39,79,14,16,0,245,432,44,133,28,54,4,695,2358,61,341,22,79,14,2875,3210,15,305,10,41,14,3595,801,4,103,6,9,0,923,138,3,17,3,5,0,166,89,5,23,0,12,0,129,138,64,84,16,18,30,350,7372,985,1269,230,297,105,10258
105406252,7,0,429,29,171,30,50,18,6,304,17,62,29,11,45,0,164,53,83,32,5,21,4,198,284,48,86,6,7,9,440,1077,86,180,0,11,5,1359,598,6,115,0,5,4,728,220,4,37,0,0,0,261,134,3,30,3,4,0,174,43,118,44,12,9,10,236,2466,1716,661,170,140,77,5230
105406253,3,3,193,18,91,23,13,3,3,151,21,21,30,8,5,0,85,41,29,45,7,3,0,125,296,63,99,9,8,3,478,1136,11,145,4,16,4,1316,314,0,38,0,3,4,359,61,0,14,0,0,0,75,22,3,4,0,0,0,29,23,25,27,21,6,9,111,1941,536,499,127,52,52,3207
105406254,3,5,360,26,187,33,46,7,5,304,31,39,26,13,4,3,116,92,65,63,14,14,0,248,416,64,142,8,41,3,674,814,23,178,5,50,6,1076,149,0,34,0,15,3,201,26,3,4,0,0,0,33,16,7,6,0,0,0,29,36,79,48,5,9,13,190,1613,1270,604,153,151,83,3874
105450900,5,5,310,172,82,169,35,13,4,475,223,21,174,12,15,0,445,657,41,225,14,19,4,960,1219,17,269,12,14,8,1539,736,11,114,3,10,5,879,200,0,28,0,4,0,232,41,0,9,0,0,0,50,35,0,15,3,0,3,56,34,31,65,23,16,6,175,3371,352,1272,199,115,141,5450
105453800,18,3,336,91,156,104,21,83,5,460,148,72,110,10,118,3,461,367,66,166,13,60,6,678,1017,65,232,13,34,8,1369,785,5,135,8,28,3,964,166,3,30,0,3,0,202,65,3,14,0,0,0,82,43,3,15,0,3,3,67,46,45,50,10,39,11,201,2760,715,1051,142,437,140,5245
105456351,7,4,395,178,205,140,27,9,3,562,277,64,194,22,15,0,572,718,138,339,23,24,6,1248,2046,96,481,17,38,17,2695,1354,20,264,4,23,6,1671,150,0,32,0,3,0,185,43,0,11,0,3,0,57,37,5,12,0,0,0,54,111,81,85,15,18,20,330,4952,1327,1734,167,161,150,8491
105456354,17,0,356,109,180,98,26,43,13,469,238,100,123,20,66,0,547,538,130,202,13,20,3,906,1770,66,401,5,18,4,2264,1264,15,189,3,11,7,1489,309,0,37,3,3,0,352,74,4,11,0,3,0,92,43,10,12,0,0,0,65,66,91,59,11,22,13,262,4440,1327,1274,130,219,111,7501
105530751,29,4,264,50,119,67,16,66,3,321,58,29,75,4,69,4,239,148,50,107,16,66,0,387,685,106,257,13,30,4,1095,1733,12,304,5,29,3,2086,943,0,135,0,6,5,1089,503,3,56,6,7,0,575,111,3,28,9,3,3,157,65,37,71,11,22,18,224,4321,799,1232,106,345,97,6900
105530752,7,8,730,66,495,107,30,6,4,708,113,162,120,13,14,4,426,426,286,216,19,15,11,973,1943,82,532,20,41,16,2634,2146,13,365,4,68,15,2611,238,5,79,0,3,0,325,28,7,13,0,0,0,48,48,10,19,0,3,0,80,78,175,89,15,24,17,398,5124,3017,1709,201,189,146,10386
105530753,6,13,1183,77,971,85,36,6,7,1182,150,599,115,21,16,4,905,789,233,257,14,22,5,1320,2204,77,468,17,59,18,2843,1331,20,198,11,29,6,1595,113,9,42,0,4,0,168,16,3,5,3,3,0,30,34,21,20,0,5,0,80,84,256,66,25,8,26,465,4823,4373,1372,182,175,137,11062
105554100,3,0,62,0,28,6,4,6,0,44,3,4,11,0,0,0,18,24,9,20,0,3,0,56,62,4,27,5,3,0,101,126,7,25,4,0,0,162,115,0,25,0,0,0,140,93,0,22,0,0,0,115,173,0,34,0,0,0,207,16,8,7,6,0,3,40,612,283,202,31,22,24,1174
105554700,11,3,87,11,19,24,5,3,0,62,10,3,16,3,3,4,39,33,14,35,0,5,0,87,241,10,88,0,13,0,352,986,0,181,0,8,0,1175,508,6,103,0,5,0,622,273,0,59,3,4,3,342,453,3,101,0,4,0,561,51,6,23,5,8,8,101,2575,205,697,76,74,57,3684
105555350,0,3,32,10,4,15,13,3,0,45,6,4,19,0,0,0,29,43,0,21,0,0,3,67,240,4,66,0,4,0,314,770,0,156,0,3,4,933,572,0,125,0,3,0,700,316,0,70,0,0,0,386,790,3,221,3,3,3,1023,38,0,40,12,5,3,98,2791,46,787,54,30,58,3766
105555950,6,0,123,37,30,57,5,7,0,136,42,11,75,0,19,0,147,140,12,95,0,5,3,255,883,10,213,5,5,0,1116,2712,5,534,3,5,11,3270,2837,0,479,0,11,3,3330,1800,0,312,0,8,8,2128,2567,5,469,3,30,15,3089,198,35,95,10,20,17,375,11258,460,2536,44,143,143,14584
105556700,10,4,514,54,190,97,61,30,0,432,87,46,76,21,59,0,289,397,52,149,43,30,0,671,1824,50,311,18,16,12,2231,3175,40,475,13,40,11,3754,1605,28,292,9,32,0,1966,753,4,138,7,5,12,919,505,8,158,10,14,4,699,140,91,132,37,33,32,465,8621,1459,2087,379,295,182,13023
105558250,3,3,141,20,31,40,17,9,3,120,23,18,34,6,8,0,89,58,14,56,3,9,0,140,198,19,96,3,8,0,324,1279,18,230,7,12,3,1549,2046,4,290,5,11,7,2363,1001,4,180,3,9,4,1201,1635,3,291,0,25,3,1957,121,25,95,16,35,11,303,6426,398,1489,102,149,132,8696
105604001,4,0,74,11,4,33,15,12,0,75,15,3,50,3,10,3,84,52,4,74,9,7,0,146,90,6,90,5,8,0,199,321,6,133,4,15,3,482,510,0,102,0,8,0,620,303,0,52,0,5,0,360,263,0,36,0,6,0,305,27,3,34,29,20,4,117,1603,53,731,119,113,87,2706
105604004,9,5,266,40,75,82,48,4,3,252,29,26,66,7,26,0,154,130,30,95,34,16,5,310,561,25,202,13,23,3,827,2205,18,390,13,29,10,2665,1476,11,253,7,16,3,1766,497,0,80,3,3,3,586,340,4,70,4,6,0,424,90,37,85,29,24,14,279,5396,626,1502,285,180,137,8126
105604500,5,3,85,7,3,37,10,3,0,60,7,0,34,3,3,0,47,33,4,60,0,6,0,103,102,4,103,5,13,0,227,443,0,131,3,11,4,592,701,3,146,7,17,3,877,687,0,124,7,13,4,835,1756,0,363,6,3,4,2132,70,3,67,20,13,6,179,3828,30,1222,159,106,130,5475
105607421,3,0,64,12,19,21,4,11,0,67,16,8,22,0,30,0,76,27,7,45,0,24,0,103,128,10,96,0,17,0,251,923,3,192,6,11,3,1138,1053,4,109,0,6,6,1178,314,0,41,4,3,0,362,308,0,40,4,3,6,361,56,9,43,3,18,13,142,2844,131,699,52,134,74,3934
105607423,6,3,52,14,3,27,3,11,0,58,11,3,29,4,19,0,66,18,3,28,3,14,0,66,64,0,72,0,17,0,153,186,3,77,0,8,0,274,404,0,71,0,5,3,483,399,0,59,0,3,0,461,297,0,39,0,0,3,339,25,3,43,11,13,3,98,1431,18,567,34,120,69,2239
105607425,9,0,100,6,18,13,30,18,0,85,9,12,13,3,25,0,62,22,9,28,0,12,0,71,72,6,45,5,3,0,131,449,10,84,0,5,4,552,439,3,60,0,3,3,508,188,0,30,3,0,0,221,151,3,20,0,4,5,183,31,15,28,14,6,8,102,1370,215,384,85,118,55,2227
105655150,0,0,94,27,34,13,14,6,0,94,21,9,30,0,13,0,73,39,17,31,0,8,0,95,202,10,88,4,10,3,317,725,3,209,3,6,3,949,864,3,191,0,11,3,1072,620,4,152,0,7,4,787,1365,3,337,4,9,4,1722,76,18,43,11,7,9,164,3969,259,1195,70,82,75,5650
105656370,0,0,34,11,3,25,3,11,3,56,17,4,49,21,5,3,99,48,0,73,3,14,3,141,150,3,136,0,10,3,302,394,0,207,0,21,4,626,394,0,193,4,10,0,601,326,0,136,3,3,0,468,823,0,237,0,13,0,1073,51,0,63,9,10,7,140,2220,10,1246,66,111,128,3781
105658000,34,19,408,25,77,76,53,16,3,250,38,29,93,21,26,4,211,156,31,150,7,25,0,369,715,31,338,14,32,11,1141,2487,22,668,15,45,14,3251,1990,17,504,0,23,12,2546,1102,17,307,3,17,0,1446,1762,4,465,7,14,12,2264,146,84,124,42,26,31,453,8455,897,2965,414,289,271,13291
105703101,66,5,244,80,42,89,10,45,0,266,122,22,114,3,39,3,303,360,19,154,8,21,3,565,773,23,242,0,16,3,1057,915,0,218,0,9,0,1142,409,0,62,0,0,4,475,149,0,31,0,0,0,180,100,0,19,3,3,0,125,40,12,45,9,14,11,131,2976,303,1113,85,234,112,4823
105703104,28,7,722,496,201,236,53,33,13,1032,401,57,242,27,26,11,764,1334,102,388,21,12,8,1865,2623,93,496,6,41,17,3276,1384,11,247,3,17,3,1665,242,3,41,0,8,0,294,36,0,10,0,0,0,46,45,5,14,3,0,0,67,97,121,75,15,21,27,356,6782,1696,2023,267,228,219,11215
105708551,123,6,438,335,74,213,43,110,15,790,366,36,251,18,39,6,716,1246,28,391,14,42,6,1727,1508,21,341,12,25,5,1912,868,5,145,0,21,3,1042,103,0,18,0,3,3,127,15,0,6,0,3,0,24,22,3,12,0,3,0,40,83,32,60,10,26,15,226,4617,512,1647,141,416,163,7496
105708554,53,6,522,299,201,197,39,54,10,800,358,50,182,7,19,3,619,1097,74,318,16,22,10,1537,1994,51,420,6,45,13,2529,847,3,151,3,7,7,1018,156,5,34,0,5,0,200,55,0,12,0,3,0,70,35,7,20,3,10,0,75,63,70,66,16,20,19,254,4994,1249,1602,175,254,160,8434
110051720,21,3,399,366,136,164,11,36,5,718,310,26,138,3,18,3,498,793,16,182,3,20,0,1014,744,9,115,11,13,3,895,317,0,44,4,4,0,369,28,3,11,0,3,0,45,8,0,3,0,0,0,11,12,0,12,0,4,5,33,52,40,50,3,23,16,184,2748,642,917,61,175,121,4664
110054651,40,3,657,220,304,128,16,17,3,688,144,152,123,6,12,0,437,449,213,181,5,23,5,876,812,38,223,3,22,3,1101,590,0,88,0,10,0,688,181,3,37,0,5,0,226,41,4,9,0,0,0,54,31,15,12,0,0,4,62,41,84,33,15,20,8,201,2570,1959,988,129,161,83,5890
110054653,3,3,339,199,104,163,17,10,6,499,137,29,152,10,4,3,335,461,51,254,0,18,4,788,1224,39,415,4,15,9,1706,757,7,171,0,8,0,943,245,0,36,0,0,3,284,35,0,6,0,3,0,44,24,0,11,0,0,3,38,59,55,57,8,12,15,206,3199,657,1483,116,89,102,5646
110054655,67,3,489,180,123,143,44,95,7,592,142,39,144,7,15,0,347,579,113,217,3,38,3,953,840,40,233,8,25,9,1155,395,4,85,3,9,3,499,62,0,24,0,4,0,90,21,0,0,0,0,0,21,21,3,13,0,5,0,42,46,56,44,19,17,9,191,2358,848,1107,175,313,113,4914
110055050,39,6,584,325,238,121,15,64,7,770,220,99,126,8,82,0,535,565,111,221,8,48,4,957,1254,47,231,0,35,4,1571,905,8,97,0,5,0,1015,150,0,20,0,0,0,170,9,0,7,0,0,0,16,19,9,9,0,0,0,37,58,82,46,11,24,8,229,3603,1392,1030,93,321,89,6528
110055903,16,3,466,345,116,218,13,22,4,718,277,43,144,12,22,3,501,689,46,255,11,25,8,1034,1393,32,423,12,37,3,1900,1241,3,305,4,9,11,1573,447,0,108,0,8,4,567,182,5,51,0,3,3,244,178,11,54,0,5,0,248,77,80,61,15,14,11,258,4950,1375,1824,110,187,132,8578
110055904,9,3,337,131,116,104,26,14,3,394,93,49,108,8,23,5,286,390,76,198,11,28,3,706,887,18,273,4,19,7,1208,441,5,115,3,11,7,582,100,0,37,0,3,0,140,25,0,13,0,4,0,42,38,5,21,0,0,0,64,29,54,43,98,11,7,242,2196,818,1056,229,132,87,4518
110055905,6,5,572,344,154,216,17,13,0,744,210,30,174,10,19,0,443,564,43,261,11,48,4,931,1174,40,398,7,53,8,1680,905,8,216,0,20,3,1152,217,0,47,0,6,0,270,65,0,13,3,0,0,81,47,7,38,0,3,0,95,49,68,72,13,19,13,234,3666,1330,1642,133,197,103,7071
110056400,61,5,465,280,120,160,30,156,0,746,323,57,152,7,223,4,766,825,105,225,3,104,4,1266,1224,13,218,3,44,4,1506,714,0,123,0,13,3,853,137,0,27,0,3,0,167,31,0,6,0,8,0,45,47,3,19,0,9,0,78,60,46,40,21,48,8,223,3721,845,1173,148,723,121,6731
110102700,7,0,66,49,8,51,0,8,0,116,32,6,27,3,3,0,71,61,0,31,0,0,3,95,38,0,14,0,0,0,52,14,0,5,0,0,0,19,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,13,0,5,0,29,229,36,229,14,44,28,580
110103050,14,3,101,54,6,36,0,5,3,104,45,3,17,0,3,0,68,42,0,18,0,0,0,60,37,0,5,0,4,0,46,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,6,0,8,3,25,220,43,163,7,55,21,509
