region_id,C06_Oth_rel_affi_0_14,C06_Oth_rel_aff_15_24,C06_Oth_rel_aff_25_34,C06_Oth_rel_aff_35_44,C06_Oth_rel_aff_45_54,C06_Oth_rel_aff_55_64,C06_Oth_rel_aff_65_74,C06_Oth_rel_aff_75_84,C06_Oth_rel_affil_85ov,C06_Oth_rel_affil_Tot,C06_Rel_NS_0_14,C06_Rel_NS_15_24,C06_Rel_NS_25_34,C06_Rel_NS_35_44,C06_Rel_NS_45_54,C06_Rel_NS_55_64,C06_Rel_NS_65_74,C06_Rel_NS_75_84,C06_Rel_NS_85ov,C06_Rel_NS_T,C06_OS_vis_0_14,C06_OS_vis_15_24,C06_OS_vis_25_34,C06_OS_vis_35_44,C06_OS_vis_45_54,C06_OS_vis_55_64,C06_OS_vis_65_74,C06_OS_vis_75_84,C06_OS_vis_85ov,C06_OS_vis_Tot,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85oe,C11_Buddhism_Tot,C11_Christ_Angli_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Anglic_85oe,C11_Christ_Anglic_Tot,C11_Chr_Ass_Apo_0_14,C11_Chr_Ass_Apo_15_24,C11_Chr_Ass_Apo_25_34,C11_Chr_Ass_Apo_35_44,C11_Chr_Ass_Apo_45_54,C11_Chr_Ass_Apo_55_64,C11_Chr_Ass_Apo_65_74,C11_Chr_Ass_Apo_75_84,C11_Chr_Ass_Apo_85ov,C11_Chr_Ass_Apo_Tot,C11_Christ_Bapt_0_14,C11_Christ_Bapt_15_24,C11_Christ_Bapt_25_34,C11_Christ_Bapt_35_44,C11_Christ_Bapt_45_54,C11_Christ_Bapt_55_64,C11_Christ_Bapt_65_74,C11_Christ_Bapt_75_84,C11_Christ_Bapt_85ov,C11_Christ_Bapt_Tot,C11_Christ_Breth_0_14,C11_Christ_Bret_15_24,C11_Christ_Bret_25_34,C11_Christ_Bret_35_44,C11_Christ_Bret_45_54,C11_Christ_Bret_55_64,C11_Christ_Bret_65_74,C11_Christ_Bret_75_84,C11_Christ_Breth_85ov,C11_Christ_Bret_To,C11_Christ_Cath_0_14,C11_Christ_Cath_15_24,C11_Christ_Cath_25_34,C11_Christ_Cath_35_44,C11_Christ_Cath_45_54,C11_Christ_Cath_55_64,C11_Christ_Cath_65_74,C11_Christ_Cath_75_84,C11_Christ_Catho_85ov,C11_Christ_Catho_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_Chr_Jeh_Wit_0_14,C11_Chr_Jeh_Wit_15_24,C11_Chr_Jeh_Wit_25_34,C11_Chr_Jeh_Wit_35_44,C11_Chr_Jeh_Wit_45_54,C11_Chr_Jeh_Wit_55_64,C11_Chr_Jeh_Wit_65_74,C11_Chr_Jeh_Wit_75_84,C11_Chr_Jeh_Wit_85ov,C11_Chr_Jeh_Wit_Tot,C11_Ch_La_Da_Sai_0_14,C11_Ch_La_Da_Sa_15_24,C11_Ch_La_Da_Sa_25_34,C11_Ch_La_Da_Sa_35_44,C11_Ch_La_Da_Sa_45_54,C11_Ch_La_Da_Sa_55_64,C11_Ch_La_Da_Sa_65_74,C11_Ch_La_Da_Sa_75_84,C11_Chr_Lat_Da_Sa_85ov,C11_Chr_Lat_Da_Sa_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_ch_Ori_Orth_0_14,C11_ch_Ori_Orth_15_24,C11_ch_Ori_Orth_25_34,C11_ch_Ori_Orth_35_44,C11_ch_Ori_Orth_45_54,C11_ch_Ori_Orth_55_64,C11_ch_Ori_Orth_65_74,C11_ch_Ori_Orth_75_84,C11_ch_Ori_Orth_85ov,C11_ch_Ori_Ort_To,C11_C_Oth_Pro_0_14,C11_C_Oth_Pro_15_24,C11_C_Oth_Pro_25_34,C11_C_Oth_Pro_35_44,C11_C_Oth_Pro_45_54,C11_C_Oth_Pro_55_64,C11_C_Oth_Pro_65_74,C11_C_Oth_Pro_75_84,C11_C_Oth_Pro_85ov,C11_C_Oth_Pro_Tot,C11_C_Pent_0_14,C11_C_Pent_15_24,C11_C_Pent_25_34,C11_C_Pent_35_44,C11_C_Pent_45_54,C11_C_Pent_55_64,C11_C_Pent_65_74,C11_C_Pent_75_84,C11_C_Pent_85ov,C11_C_Pent_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot
105051100,15,25,59,24,24,13,4,5,0,169,594,405,517,449,395,289,167,140,40,2996,17,76,84,48,38,47,31,3,0,344,6473,4682,5669,5688,4872,3954,2712,1822,587,36459,148,182,320,205,221,186,65,36,12,1375,519,388,452,715,687,614,463,329,166,4333,60,35,54,38,44,20,8,5,0,264,50,36,43,68,53,31,25,11,3,320,3,0,3,3,3,5,0,0,0,17,2654,1495,1621,1976,1713,1412,1127,706,253,12957,7,3,0,7,4,3,0,3,0,27,609,290,437,616,430,429,514,353,62,3740,6,3,13,15,14,15,5,6,3,80,51,22,37,25,17,12,8,0,0,172,9,9,12,19,14,15,22,9,8,117,34,37,27,32,23,36,59,19,9,276,13,5,23,11,10,12,8,3,0,85,81,57,106,73,55,30,3,6,3,414,105,67,124,125,126,99,76,52,19,793,0,0,3,3,6,4,3,3,0,22
105054800,44,101,159,143,68,35,8,3,3,564,1015,654,1346,1249,838,664,311,171,75,6323,53,158,126,55,54,48,18,8,4,524,6950,4623,10808,9813,6541,5225,2610,1573,554,48697,111,87,237,249,201,162,52,12,4,1115,1012,390,1098,1622,1066,929,576,298,164,7155,0,3,0,0,4,0,0,0,0,7,20,17,62,50,36,29,9,11,7,241,0,0,0,0,0,4,0,0,0,4,2663,986,2523,2813,1747,1282,877,643,244,13778,0,3,3,0,9,3,3,3,0,24,219,75,179,309,184,130,156,127,23,1402,13,13,16,28,6,8,6,9,3,102,3,6,13,0,3,4,3,0,0,32,31,11,50,68,44,38,31,17,0,290,10,7,21,12,7,0,3,0,5,65,20,3,26,17,17,8,8,0,3,102,35,22,58,36,17,16,3,0,0,187,108,46,125,220,177,169,93,58,18,1014,3,3,3,4,12,17,6,7,0,55
105055200,85,226,348,220,96,33,14,7,3,1032,1468,1207,2103,1769,1189,820,417,255,83,9311,49,241,222,90,56,53,33,8,3,755,9944,8812,15775,13737,9552,6610,4225,2527,784,71966,447,481,781,715,686,487,164,96,24,3881,772,473,1049,1256,1022,825,466,266,147,6276,0,0,0,5,3,5,3,0,3,19,86,80,107,107,80,39,28,14,7,548,3,0,4,0,3,0,0,0,0,10,2823,1843,3161,3139,2418,1781,1325,948,342,17780,6,6,7,8,9,3,0,0,0,39,633,293,536,945,606,596,1083,831,163,5686,13,27,27,20,21,26,10,10,0,154,20,10,15,15,15,3,3,3,0,84,24,22,46,53,33,33,24,14,7,256,24,15,27,34,11,27,31,19,7,195,28,29,44,35,23,11,11,3,0,184,58,64,92,52,53,35,11,5,0,370,109,82,139,181,169,132,64,44,25,945,4,6,8,12,10,24,4,5,9,82
105057201,3,28,49,25,24,8,0,3,0,140,823,2797,3147,1801,1536,1017,459,203,66,11849,521,1386,1954,1531,1345,805,235,38,7,7822,1904,8031,9948,5725,5028,3341,1354,591,160,36082,101,961,2089,476,171,120,44,29,3,3994,86,138,419,430,468,439,250,104,22,2356,3,0,0,0,3,3,0,0,0,9,13,51,98,42,38,39,16,9,0,306,0,4,0,0,0,0,0,0,0,4,227,857,1552,801,683,487,239,94,33,4973,0,4,8,0,3,0,0,0,0,15,15,32,67,70,63,27,24,16,0,314,9,3,9,0,3,4,0,0,0,28,0,0,6,6,3,5,0,0,0,20,5,34,45,30,27,23,5,9,4,182,0,0,11,5,3,0,0,0,0,19,3,34,24,11,3,3,0,0,3,81,10,58,98,34,26,15,4,0,0,245,31,107,178,92,91,98,47,23,7,674,0,0,6,0,3,0,0,0,0,9
105057204,12,147,214,162,74,27,10,3,0,649,1052,1803,4496,3021,1833,1377,724,457,171,14934,64,745,795,308,250,182,66,18,5,2433,2608,6767,16380,10268,6306,4719,2468,1639,723,51878,66,197,827,420,244,145,81,44,13,2037,211,413,1438,1007,791,747,477,219,108,5411,0,3,3,0,0,3,0,0,0,9,17,28,87,55,33,23,14,3,3,263,0,0,0,0,0,0,0,0,0,0,581,963,3192,1885,1172,863,570,429,204,9859,0,3,0,4,0,3,0,4,0,14,65,72,233,200,149,94,87,76,23,999,5,7,13,11,5,6,5,3,0,55,0,13,8,4,4,3,0,0,0,32,14,30,78,44,37,42,41,13,9,308,0,0,5,3,4,3,3,0,0,18,0,9,34,17,8,9,6,0,3,86,14,29,71,38,26,15,5,0,0,198,21,46,155,144,128,124,84,29,29,760,0,8,13,10,9,4,0,0,0,44
105057205,41,139,260,137,60,20,12,6,0,675,956,1534,2581,1750,1091,709,494,255,61,9431,26,447,255,81,66,47,35,10,4,971,4572,8177,14144,9043,5622,3924,2658,1496,368,50004,121,406,763,428,312,212,95,65,16,2418,422,473,1274,1046,723,584,345,166,63,5096,0,0,3,0,0,0,0,3,0,6,33,57,107,63,36,29,21,14,0,360,0,0,0,0,3,0,0,0,0,3,1187,1270,3303,2105,1330,967,640,364,95,11261,0,3,0,8,0,4,0,0,0,15,302,182,409,443,277,242,297,258,50,2460,3,8,11,19,13,15,8,4,0,81,13,15,15,11,10,3,3,0,0,70,13,20,65,53,29,23,25,7,4,239,6,9,14,11,5,11,8,0,4,68,5,30,42,16,12,5,9,5,0,124,52,270,277,78,37,36,12,11,0,773,55,96,220,176,149,113,57,21,8,895,0,8,5,11,4,6,14,0,0,48
105057206,12,122,152,65,28,14,3,4,0,400,918,2598,3430,1583,1227,924,437,240,83,11440,116,862,567,214,206,183,67,20,8,2243,3097,9855,12811,5967,4469,3518,1624,940,228,42509,162,522,1021,426,248,227,98,46,22,2772,249,687,865,633,499,560,331,167,45,4036,0,0,3,0,0,0,0,0,0,3,7,76,94,48,42,30,13,10,0,320,3,0,0,3,0,0,0,0,0,6,711,1487,2514,1210,827,729,393,211,60,8142,0,3,6,3,0,3,3,0,0,18,83,69,201,165,93,52,57,40,10,770,3,3,8,7,10,11,3,0,3,48,6,8,9,5,5,5,0,0,0,38,4,26,56,36,26,20,10,3,0,181,9,0,16,13,7,0,0,3,0,48,3,27,54,15,4,4,7,3,0,117,27,56,101,49,24,31,4,0,0,292,25,133,182,97,88,75,43,26,8,677,0,0,4,0,6,8,3,3,3,27
105106550,71,242,323,151,98,46,11,10,4,956,2113,2755,3109,2553,1870,1521,874,730,249,15774,185,966,539,247,194,202,118,35,4,2490,17409,20067,22984,18998,14944,11682,7744,6252,2094,122174,360,1074,988,598,553,510,205,123,28,4439,2113,1695,2383,2682,2259,1919,1407,1049,558,16065,17,15,10,21,17,13,11,10,0,114,111,181,201,146,111,113,56,37,14,970,3,5,5,3,0,9,3,0,0,28,6821,4809,6644,5506,4620,3695,2699,2043,954,37791,10,8,10,9,7,7,5,4,0,60,1265,816,794,1217,1176,903,987,893,293,8344,17,10,28,32,26,26,20,16,9,184,18,24,15,25,19,10,3,0,0,114,51,39,125,115,58,46,69,34,24,561,47,21,48,41,29,39,54,23,0,302,27,69,78,27,35,21,9,12,3,281,160,174,274,138,98,80,18,10,3,955,194,341,429,378,370,343,262,176,80,2573,5,8,14,7,16,12,3,8,0,73
105108050,68,85,240,125,55,40,9,5,9,636,1709,1509,3335,2006,1449,1093,617,556,226,12500,109,734,601,126,112,104,49,17,3,1855,8556,7164,14829,10280,7185,5723,3557,3039,1355,61688,88,73,274,288,190,129,39,15,6,1102,913,530,1518,1324,878,704,493,333,203,6896,0,0,4,0,0,0,0,4,0,8,8,27,54,26,20,11,9,7,5,167,0,0,0,3,0,0,0,0,0,3,2083,1335,3688,2383,1461,1075,828,666,302,13821,0,0,0,6,0,5,7,0,0,18,285,157,247,309,258,196,151,138,52,1793,3,0,24,12,9,7,7,0,4,66,0,4,9,5,0,3,0,0,0,21,22,25,79,46,35,29,29,21,14,300,0,0,10,5,0,0,0,0,0,15,3,12,38,11,13,10,9,5,0,101,32,37,63,42,17,18,0,4,0,213,97,52,187,161,141,113,99,78,33,961,0,3,8,3,3,3,0,0,0,20
105108500,44,60,96,77,43,27,8,11,4,370,1268,955,1507,1296,1068,1063,545,479,222,8403,94,233,181,105,102,92,53,11,4,875,7256,5747,9042,7605,6329,6462,3570,3030,1383,50424,52,80,123,140,131,109,50,17,4,706,1429,952,1346,1272,1220,1136,971,589,391,9306,0,0,0,0,3,0,0,0,0,3,4,13,44,26,27,20,10,3,3,150,0,0,0,0,0,0,0,0,3,3,1785,1084,2108,1658,1262,1026,792,493,267,10475,0,3,0,4,5,5,4,0,0,21,320,166,189,280,253,170,146,114,38,1676,3,0,21,7,3,10,3,5,0,52,4,3,9,3,6,0,0,0,0,25,30,16,54,40,31,28,22,15,10,246,0,4,4,3,7,4,0,0,0,22,3,10,23,9,6,7,3,0,0,61,24,28,44,20,21,18,5,0,0,160,93,82,130,143,169,154,133,93,48,1045,5,0,0,5,0,4,3,0,0,17
