region_id,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
110054655,219,428,865,915,1780,441,294,3,0,198,450,642,744,1386,250,142,3,5,171,455,424,602,1026,9750,9929,1656,1732,7168,8306,18574,19967,38541
110055050,140,402,647,792,1439,295,171,8,7,112,461,415,639,1054,152,86,7,0,111,425,270,511,781,12370,12663,2398,2484,8508,10084,23276,25231,48507
110055903,146,373,455,608,1063,219,170,5,5,167,426,391,601,992,130,60,5,0,142,436,277,496,773,6932,7068,2364,2426,9177,9501,18473,18995,37468
110055904,99,348,465,639,1104,220,176,5,3,111,363,336,542,878,159,68,3,0,111,356,273,424,697,7813,7919,1374,1431,6547,7459,15734,16809,32543
110055905,177,485,653,879,1532,361,293,5,0,198,556,564,849,1413,240,113,0,0,168,607,408,720,1128,8602,8746,1972,2061,8503,10142,19077,20949,40026
110056400,213,506,941,1048,1989,451,291,16,0,173,468,640,759,1399,228,109,4,3,161,476,393,588,981,12073,12317,2218,2264,8147,9462,22438,24043,46481
110102700,34,43,122,97,219,36,20,3,0,27,61,66,81,147,23,12,0,0,22,67,45,79,124,1675,1707,276,288,1100,1072,3051,3067,6118
110103050,22,56,81,115,196,60,26,0,0,15,66,75,92,167,24,11,0,0,20,41,44,52,96,998,1004,156,165,628,666,1782,1835,3617
110103320,237,358,874,896,1770,467,288,13,9,210,381,690,678,1368,216,122,7,3,153,402,376,527,903,6672,6779,1117,1149,4502,5332,12291,13260,25551
110105650,47,93,124,162,286,47,30,0,0,33,77,80,107,187,23,6,3,0,19,68,45,74,119,2529,2557,664,681,2138,1986,5331,5224,10555
110107000,48,86,184,187,371,76,55,0,3,32,112,108,170,278,39,16,0,0,22,81,61,97,158,4139,4232,870,897,3002,2694,8011,7823,15834
110107620,32,104,166,198,364,78,50,3,0,44,95,125,145,270,43,16,3,0,29,104,75,120,195,2480,2515,563,574,1774,1792,4817,4881,9698
115054400,58,166,317,369,686,183,101,5,3,54,184,242,288,530,89,55,0,0,80,222,169,277,446,4263,4352,512,541,2388,2825,7163,7718,14881
115056900,159,455,712,841,1553,350,197,8,6,157,438,515,641,1156,146,76,3,3,96,327,245,406,651,12013,12203,1904,1976,8516,9926,22433,24105,46538
115058451,326,805,1286,1580,2866,696,448,4,3,255,903,955,1354,2309,426,199,5,3,287,928,718,1130,1848,16915,17166,3132,3255,16512,17934,36559,38355,74914
115058454,284,735,1307,1468,2775,609,397,9,9,284,658,902,1064,1966,270,117,10,6,210,584,490,707,1197,17761,17993,2481,2531,12991,14218,33233,34742,67975
115076951,112,256,450,518,968,206,135,5,4,87,272,298,411,709,109,36,5,0,69,218,183,254,437,5423,5525,1078,1138,4349,5287,10850,11950,22800
115106952,328,623,1310,1370,2680,659,461,20,12,279,580,958,1053,2011,339,151,4,3,260,581,603,735,1338,11680,11872,1912,1980,7675,8767,21267,22619,43886
115108350,144,405,754,807,1561,366,208,7,0,116,366,489,574,1063,187,99,4,0,116,393,307,492,799,8635,8792,1322,1340,5098,6685,15055,16817,31872
120057554,308,737,1171,1479,2650,721,462,21,13,269,701,1011,1176,2187,369,183,10,6,293,719,672,908,1580,9504,9710,1735,1833,7527,9768,18766,21311,40077
120057556,41,63,163,166,329,77,32,3,0,17,51,97,83,180,26,17,3,0,10,40,39,57,96,1960,2016,487,533,1357,1578,3804,4127,7931
120074851,95,253,349,450,799,202,125,0,3,75,283,277,411,688,98,49,4,0,71,276,173,325,498,4597,4656,1171,1223,4579,5793,10347,11672,22019
120100250,135,398,597,762,1359,362,257,8,3,160,450,530,710,1240,239,110,9,5,160,451,408,566,974,7227,7345,1364,1427,5122,6590,13713,15362,29075
120101350,73,159,248,318,566,128,83,3,0,73,183,204,266,470,79,31,4,0,68,195,151,226,377,3972,4090,1426,1446,4484,5263,9882,10799,20681
120104550,37,68,133,150,283,57,28,0,3,24,80,81,111,192,32,11,0,0,28,71,60,82,142,1559,1593,386,397,1373,1367,3318,3357,6675
120104854,34,43,122,103,225,50,31,0,0,26,40,76,71,147,29,6,0,0,19,45,48,51,99,2111,2129,536,556,1748,1692,4395,4377,8772
120106611,47,130,177,231,408,94,47,3,3,32,137,129,187,316,40,23,0,0,41,149,81,172,253,1776,1791,396,414,1552,1969,3724,4174,7898
120106612,57,76,187,170,357,82,43,7,0,42,66,131,109,240,25,10,3,0,39,84,67,94,161,1986,2026,427,432,1545,1508,3958,3966,7924
120107558,76,136,277,277,554,127,65,6,0,63,123,196,188,384,73,37,3,0,53,175,129,212,341,3459,3533,780,787,2930,3197,7169,7517,14686
125011801,145,425,686,843,1529,375,206,8,11,148,381,531,598,1129,196,90,5,0,154,456,355,546,901,8514,8652,1734,1798,6793,8600,17041,19050,36091
125036381,170,462,851,1010,1861,486,322,13,3,154,514,653,839,1492,254,121,7,3,183,567,444,691,1135,7995,8136,1394,1428,5094,7203,14483,16767,31250
125050600,55,102,219,224,443,86,45,5,3,40,109,131,157,288,63,30,0,3,37,101,100,134,234,2106,2138,561,607,1649,2059,4316,4804,9120
125051736,118,188,455,432,887,190,112,5,4,94,192,289,308,597,101,46,4,0,63,185,168,231,399,3942,3971,747,782,2648,2942,7337,7695,15032
125051737,107,214,340,408,748,182,112,8,0,76,212,266,324,590,79,32,3,3,59,228,141,263,404,3941,3982,738,777,3107,3898,7786,8657,16443
125051738,25,24,63,54,117,17,9,4,0,11,27,32,36,68,7,4,0,0,7,23,14,27,41,1030,1059,257,265,944,780,2231,2104,4335
125051804,62,86,267,241,508,119,80,3,0,48,88,170,168,338,59,26,0,3,49,109,108,138,246,3432,3522,693,714,2369,2508,6494,6744,13238
125055700,116,194,358,383,741,154,126,10,5,83,205,247,336,583,132,61,9,5,87,197,228,263,491,3232,3265,681,724,2712,3128,6625,7117,13742
125103380,220,434,846,857,1703,401,248,10,7,181,410,592,665,1257,202,79,0,0,152,421,354,500,854,8518,8622,1567,1590,6045,7354,16130,17566,33696
125104350,125,226,439,405,844,175,128,3,0,121,214,299,342,641,104,45,0,0,92,231,196,276,472,4561,4616,962,1001,4027,4460,9550,10077,19627
125106385,143,279,621,651,1272,304,185,12,7,111,275,427,467,894,147,77,6,0,123,289,276,366,642,6084,6196,1003,1021,3748,4345,10835,11562,22397
125108859,3,0,6,3,9,4,3,0,0,0,0,4,3,7,0,0,0,0,0,3,0,3,3,60,64,12,14,35,36,107,114,221
130057311,118,347,561,651,1212,263,159,4,0,89,373,356,532,888,128,64,0,0,93,391,221,455,676,7513,7714,1521,1611,5569,7322,14603,16647,31250
130103550,52,106,186,197,383,71,48,0,3,40,103,111,154,265,32,11,0,0,28,104,60,115,175,2119,2148,416,423,1608,1736,4143,4307,8450
130103660,30,37,102,80,182,24,14,0,3,16,52,40,69,109,12,7,0,0,15,48,27,55,82,981,993,188,195,638,619,1807,1807,3614
130104201,18,33,73,69,142,33,10,0,0,9,31,42,41,83,10,3,0,0,10,18,20,21,41,1022,1043,158,162,578,503,1758,1708,3466
130104920,45,59,135,127,262,48,32,3,3,25,61,76,96,172,26,9,0,0,35,55,61,64,125,1368,1373,264,282,1043,1040,2675,2695,5370
130107314,56,83,185,161,346,78,40,0,0,46,83,124,123,247,33,4,0,3,25,77,58,84,142,2277,2325,339,342,1450,1472,4066,4139,8205
130150111,40,171,185,259,444,84,57,0,0,51,172,135,229,364,56,34,0,0,34,151,90,185,275,2709,2750,729,757,2576,3504,6014,7011,13025
130150112,10,19,44,42,86,17,8,0,0,14,4,31,12,43,13,4,0,0,3,8,16,12,28,901,929,86,84,471,438,1458,1451,2909
130153010,43,78,143,154,297,65,35,0,3,30,102,95,140,235,30,17,0,0,20,74,50,91,141,1527,1540,315,318,1146,1307,2988,3165,6153
130153650,15,33,51,68,119,29,9,0,3,18,44,47,56,103,13,4,0,0,11,27,24,31,55,762,771,174,178,581,576,1517,1525,3042
130154202,49,109,165,196,361,90,37,0,3,29,115,119,155,274,34,19,0,0,30,141,64,160,224,1865,1892,370,374,1463,1855,3698,4121,7819
130157400,30,58,116,102,218,36,26,0,0,16,65,52,91,143,16,7,0,0,19,50,35,57,92,1196,1207,211,225,912,973,2319,2405,4724
130157650,16,38,74,82,156,24,25,0,0,17,34,41,59,100,14,5,0,0,9,26,23,31,54,1184,1195,177,190,718,776,2079,2161,4240
130157850,8,33,43,50,93,18,8,0,0,15,30,33,38,71,6,6,0,0,7,27,13,33,46,641,640,87,92,368,372,1096,1104,2200
130205300,44,72,127,114,241,32,28,0,0,24,65,56,93,149,15,4,0,0,22,67,37,71,108,1960,1967,574,598,1823,1776,4357,4341,8698
130205750,56,103,161,184,345,59,44,0,3,33,88,92,135,227,46,18,0,4,21,66,67,88,155,2316,2336,459,469,1658,1675,4433,4480,8913
135012601,102,268,339,458,797,179,111,8,0,88,224,275,335,610,94,42,0,0,64,237,158,279,437,5542,5774,1312,1399,4355,5822,11209,12995,24204
135052604,10,7,42,33,75,23,10,0,0,9,9,32,19,51,7,5,0,0,6,7,13,12,25,694,732,90,102,394,338,1178,1172,2350
135052950,16,38,63,70,133,37,20,0,0,22,37,59,57,116,15,6,0,0,11,34,26,40,66,791,821,120,130,520,622,1431,1573,3004
135055271,74,133,251,271,522,105,66,0,0,54,133,159,199,358,43,17,0,0,50,117,93,134,227,3361,3425,734,745,2431,2462,6526,6632,13158
135055850,34,59,89,90,179,37,24,0,0,14,42,51,66,117,15,7,0,0,9,36,24,43,67,1110,1132,205,202,851,934,2166,2268,4434
135058020,63,88,164,187,351,82,46,0,0,35,80,117,126,243,41,20,3,0,20,85,64,105,169,1706,1718,312,325,1241,1283,3259,3326,6585
135058150,43,81,125,141,266,57,32,0,0,35,59,92,91,183,18,4,0,0,25,55,43,59,102,1288,1329,291,304,1132,1228,2711,2861,5572
135100950,17,18,47,40,87,13,10,0,0,9,22,22,32,54,5,0,0,0,6,13,11,13,24,470,486,88,99,381,364,939,949,1888
135102150,17,26,62,60,122,27,12,0,0,13,34,40,46,86,9,5,0,0,6,29,15,34,49,611,613,172,169,617,609,1400,1391,2791
135107900,45,31,81,45,126,22,14,0,0,41,31,63,45,108,8,3,3,3,14,15,25,21,46,788,784,317,309,1253,874,2358,1967,4325
135107950,8,29,34,48,82,12,6,0,0,9,20,21,26,47,3,0,0,0,9,16,12,16,28,502,500,103,99,402,339,1007,938,1945
135151150,15,15,31,25,56,9,8,0,0,5,17,14,25,39,3,0,0,0,0,12,3,12,15,345,348,133,133,353,387,831,868,1699
135151200,9,7,13,12,25,3,3,0,0,5,14,8,17,25,3,3,0,0,4,6,7,9,16,146,142,112,121,286,310,544,573,1117
135151750,8,26,37,48,85,18,6,0,0,9,25,27,31,58,0,0,0,0,8,22,8,22,30,693,709,249,248,667,532,1609,1489,3098
140030471,82,229,321,452,773,175,102,3,0,71,238,249,340,589,73,38,0,0,51,234,124,272,396,5189,5278,1211,1245,4274,5060,10674,11583,22257
140070473,13,21,39,47,86,18,10,3,0,15,21,36,31,67,9,3,0,0,8,19,17,22,39,1057,1084,178,184,672,609,1907,1877,3784
140070850,34,49,105,100,205,51,25,0,3,24,56,75,84,159,16,6,0,0,10,30,26,36,62,1292,1313,198,214,891,937,2381,2464,4845
140071400,65,103,207,201,408,79,50,3,0,41,70,123,120,243,29,22,0,0,27,83,56,105,161,2621,2656,393,406,1507,1522,4521,4584,9105
140074870,96,166,289,282,571,112,80,3,0,68,154,183,234,417,44,17,3,0,28,161,75,178,253,3422,3454,717,718,2944,3109,7083,7281,14364
140075274,14,31,58,63,121,21,11,0,0,13,30,34,41,75,9,5,0,0,11,28,20,33,53,591,599,132,135,475,496,1198,1230,2428
140076100,21,31,65,59,124,28,14,0,0,18,30,46,44,90,8,4,3,0,13,31,24,35,59,947,959,183,188,657,582,1787,1729,3516
140150800,21,46,96,103,199,55,25,0,0,19,61,74,86,160,23,14,0,0,17,50,40,64,104,1145,1157,187,195,731,695,2063,2047,4110
140152350,54,100,187,217,404,95,56,4,3,52,117,151,176,327,46,29,0,0,36,115,82,144,226,2232,2256,400,417,1671,1749,4303,4422,8725
140152900,41,92,142,171,313,52,36,0,0,35,90,87,126,213,29,11,0,0,23,74,52,85,137,1644,1667,280,289,1215,1313,3139,3269,6408
140154600,42,45,116,94,210,45,39,0,3,26,37,71,79,150,27,14,0,0,19,57,46,71,117,1166,1169,245,253,894,861,2305,2283,4588
140156200,73,123,208,236,444,105,63,0,3,61,123,166,189,355,57,32,0,0,30,122,87,154,241,2452,2498,476,489,1876,2118,4804,5105,9909
140158100,26,30,71,68,139,37,21,3,0,23,39,63,60,123,20,12,0,0,8,37,28,49,77,741,747,111,110,511,474,1363,1331,2694
140206150,106,279,422,524,946,174,112,8,0,66,291,248,403,651,95,55,3,3,85,287,183,345,528,6133,6280,1305,1350,4885,6037,12323,13667,25990
145056181,19,22,66,51,117,25,20,0,0,13,23,38,43,81,8,0,0,0,10,20,18,20,38,2198,2221,423,413,1068,1109,3689,3743,7432
145056470,76,185,262,306,568,127,70,0,0,55,179,182,249,431,38,15,0,0,53,205,91,220,311,6464,6604,1514,1513,5605,5799,13583,13916,27499
145101050,6,25,30,44,74,21,12,0,0,9,25,30,37,67,4,0,0,0,3,24,7,24,31,459,456,67,68,333,345,859,869,1728
145103311,81,201,238,336,574,138,86,0,3,66,209,204,298,502,68,44,0,0,46,182,114,226,340,3334,3391,769,783,2900,3607,7003,7781,14784
145103314,33,30,100,77,177,29,17,0,0,17,16,46,33,79,11,3,0,0,10,17,21,20,41,1309,1333,237,233,819,685,2365,2251,4616
145103700,18,31,50,73,123,25,11,0,0,19,33,44,44,88,16,6,0,0,10,30,26,36,62,700,714,113,119,444,493,1257,1326,2583
145106184,20,20,49,40,89,19,3,0,0,10,22,29,25,54,6,0,0,0,3,24,9,24,33,675,662,143,148,433,427,1251,1237,2488
145107640,39,70,133,134,267,48,28,4,3,30,46,82,77,159,19,9,3,0,23,49,45,58,103,1495,1502,187,205,935,910,2617,2617,5234
145108710,30,63,142,136,278,77,37,4,0,31,72,112,109,221,25,21,0,0,29,60,54,81,135,2993,3049,546,594,1584,1674,5123,5317,10440
145108750,57,115,158,191,349,64,39,0,0,46,124,110,163,273,34,16,0,0,32,122,66,138,204,2118,2154,407,412,1530,1811,4055,4377,8432
145150550,137,259,529,544,1073,232,156,5,3,108,260,345,419,764,137,53,0,3,102,256,239,312,551,5935,6022,1346,1405,3967,4534,11248,11961,23209
145152750,186,330,728,728,1456,351,212,12,6,171,341,534,559,1093,168,100,0,3,132,331,300,434,734,6739,6820,1278,1322,4563,5204,12580,13346,25926
145201000,12,25,35,38,73,11,13,0,0,12,20,23,33,56,13,8,0,0,14,24,27,32,59,455,449,93,88,354,313,902,850,1752
145202050,37,77,150,135,285,47,29,0,0,34,95,81,124,205,45,20,0,0,26,87,71,107,178,1742,1769,354,358,1282,1399,3378,3526,6904
145207050,16,30,68,65,133,29,16,0,4,17,18,46,38,84,5,3,0,0,13,25,18,28,46,1119,1128,280,292,881,746,2280,2166,4446
150057751,121,367,511,686,1197,246,160,4,3,130,382,380,545,925,159,74,0,0,107,386,266,460,726,8878,9056,1927,2036,7151,8840,17956,19932,37888
150102000,19,37,64,75,139,38,22,0,0,17,23,55,45,100,18,8,0,0,5,36,23,44,67,815,824,96,103,457,520,1368,1447,2815
150102200,26,46,128,129,257,68,47,0,0,24,96,92,143,235,23,8,0,0,18,80,41,88,129,1440,1467,195,204,860,1081,2495,2752,5247
150103500,15,29,50,55,105,20,13,0,0,10,30,30,43,73,17,9,0,0,8,31,25,40,65,681,696,152,161,492,438,1325,1295,2620
