region_id,Med_age_persns_C2001,Med_age_persns_C2006,Med_age_persns_C2011,Med_mortg_rep_mon_C2001,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_person_inc_we_C2001,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_rent_weekly_C2001,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_Famly_inc_we_C2001,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Avg_num_p_per_brm_C2001,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Med_tot_hh_inc_wee_C2001,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Average_hh_size_C2001,Average_hh_size_C2006,Average_hh_size_C2011
105357100,36,34,33,1534,2000,2200,394,457,556,230,280,400,1145,1272,1595,1.2,1.2,1.3,962,1107,1417,2.9,2.9,2.9
105400200,32,31,31,1083,1700,2000,292,343,423,190,230,350,793,990,1162,1.3,1.3,1.3,741,907,1157,3.1,3.1,3.1
105403950,34,34,34,1100,1700,2058,388,431,516,200,225,330,982,1135,1353,1.2,1.2,1.2,854,997,1207,2.8,2.8,2.8
105406251,33,32,31,1083,1538,1950,415,485,618,195,225,340,933,1134,1398,1.3,1.3,1.3,815,1024,1303,2.4,2.3,2.5
105406252,36,38,38,1300,1868,2300,414,467,562,210,250,350,1163,1331,1642,1.1,1.1,1.1,961,1118,1364,2.7,2.7,2.7
105406253,35,37,37,1192,1733,2167,461,517,619,210,240,360,1180,1369,1696,1.1,1.1,1.1,1047,1184,1457,2.8,2.7,2.8
105406254,31,31,30,1073,1584,1928,284,313,370,165,200,300,800,922,1062,1.3,1.3,1.3,693,779,956,3.1,3.2,3.2
105450900,37,39,41,1000,1500,1842,417,500,587,175,200,280,1089,1342,1624,1.1,1.1,1.1,888,1102,1264,2.6,2.6,2.5
105453800,32,34,36,1092,1625,2028,448,523,621,170,205,280,1080,1300,1598,1.1,1.1,1.1,964,1160,1380,2.9,2.8,2.8
105456351,30,32,33,1000,1517,1907,422,490,587,175,210,290,1042,1226,1483,1.1,1.1,1.1,950,1124,1338,3.1,2.9,2.9
105456354,30,32,34,1083,1650,2048,471,548,661,180,220,300,1157,1382,1700,1.1,1.1,1.1,1033,1210,1465,2.9,2.8,2.8
105530751,30,32,32,1235,1950,2383,490,576,705,200,250,370,1213,1480,1916,1.1,1.1,1.1,1126,1383,1812,3.1,3.1,3.1
105530752,33,34,34,1079,1603,1984,384,443,525,175,205,300,971,1157,1382,1.1,1.1,1.2,867,1036,1240,2.9,2.8,2.9
105530753,29,30,31,975,1517,1879,359,411,467,150,180,250,882,1059,1221,1.2,1.2,1.2,822,981,1157,3.3,3.2,3.2
105554100,39,41,41,2000,2730,3000,517,694,817,250,295,385,1775,2505,2715,1.1,1.1,1.1,1464,1777,2173,2.6,2.6,2.6
105554700,36,37,37,1700,2169,2717,644,798,952,275,300,420,1740,2297,2637,1.1,1.1,1.1,1381,1663,2179,2.4,2.4,2.5
105555350,38,40,40,2100,2500,3032,773,956,1103,320,341,475,1936,2676,2838,1.1,1.1,1.1,1551,1886,2459,2.3,2.3,2.3
105555950,34,35,36,1896,2383,2700,824,1001,1208,330,350,480,1877,2512,2768,1.1,1.1,1.2,1472,1702,2207,1.9,1.9,2.0
105556700,36,37,36,1400,1909,2329,470,527,635,220,255,370,1241,1478,1841,1.1,1.1,1.2,1023,1181,1462,2.5,2.5,2.6
105558250,36,36,37,1800,2383,2817,602,717,847,335,360,490,1653,2066,2478,1.1,1.2,1.2,1366,1608,1991,2.5,2.5,2.6
105604001,36,38,40,1450,2000,2500,505,565,671,290,330,450,1527,1809,2208,1.1,1.1,1.1,1359,1586,1968,3.1,3.0,3.0
105604004,37,38,38,1430,1980,2383,499,585,680,254,290,400,1444,1701,2047,1.1,1.1,1.1,1186,1399,1724,2.8,2.7,2.8
105604500,40,41,41,1957,2500,3000,580,708,805,375,420,575,1802,2531,2679,1.1,1.0,1.1,1628,2140,2505,3.0,2.9,2.9
105607421,35,36,37,1408,2000,2500,545,628,729,300,315,441,1575,1838,2189,1.1,1.0,1.1,1489,1672,2006,3.1,3.0,3.0
105607423,33,34,36,1621,2167,2622,554,645,734,290,350,490,1563,1867,2264,1.1,1.1,1.1,1501,1789,2181,3.2,3.3,3.3
105607425,36,38,40,1517,2000,2500,525,584,665,290,310,416,1584,1796,2080,1.1,1.1,1.1,1489,1651,1922,3.2,3.1,3.0
105655150,36,37,37,1800,2500,3033,622,779,978,320,375,520,1655,2263,2649,1.1,1.1,1.1,1268,1663,2208,2.4,2.4,2.5
105656370,38,40,42,1625,2167,3000,544,646,747,310,370,500,1450,1761,2137,1.1,1.1,1.1,1202,1451,1813,2.7,2.7,2.7
105658000,37,37,38,1517,2134,2600,518,620,742,270,320,440,1364,1681,2080,1.1,1.1,1.1,1133,1371,1716,2.6,2.6,2.7
105703101,39,41,43,1127,1608,2080,380,456,554,195,240,310,980,1224,1510,1.1,1.1,1.1,799,1026,1192,2.6,2.6,2.6
105703104,37,39,40,1040,1500,1800,351,420,511,175,200,270,906,1123,1320,1.1,1.1,1.1,727,887,1022,2.5,2.4,2.4
105708551,38,38,40,870,1430,1733,292,367,445,160,195,260,717,948,1113,1.1,1.1,1.1,585,737,895,2.5,2.5,2.5
105708554,37,39,39,1000,1500,1800,324,395,489,165,200,270,816,1066,1229,1.1,1.1,1.1,668,829,973,2.6,2.5,2.5
110051720,36,37,37,700,1170,1517,285,360,474,120,160,230,764,1017,1266,1.1,1.1,1.1,622,790,1042,2.6,2.6,2.6
110054651,39,41,42,917,1300,1800,297,377,498,130,175,235,844,1097,1382,1.1,1.1,1.1,671,852,1043,2.6,2.6,2.5
110054653,36,38,38,867,1300,1777,337,431,569,155,200,280,896,1170,1526,1.1,1.1,1.1,761,1020,1264,2.6,2.6,2.6
110054655,39,41,43,867,1300,1724,298,373,475,140,180,250,782,1047,1228,1.1,1.1,1.1,660,839,981,2.6,2.5,2.5
110055050,33,34,36,867,1300,1733,326,426,561,130,180,257,883,1175,1555,1.1,1.1,1.1,736,1028,1291,2.7,2.7,2.7
110055903,36,37,37,867,1400,1842,315,449,634,145,200,285,824,1195,1666,1.1,1.1,1.1,611,904,1242,2.2,2.2,2.2
110055904,34,35,36,840,1300,1700,295,372,481,150,190,270,839,1076,1370,1.1,1.1,1.1,694,872,1095,2.6,2.6,2.6
110055905,37,38,38,867,1343,1814,309,411,565,140,190,270,856,1170,1578,1.1,1.1,1.1,641,878,1145,2.3,2.3,2.4
110056400,37,40,42,867,1300,1729,314,389,497,140,180,250,778,1033,1246,1.1,1.1,1.1,662,831,998,2.6,2.5,2.5
110102700,39,41,44,758,1200,1637,302,384,483,110,150,185,772,1065,1278,1.1,1.1,1.1,648,877,1009,2.6,2.6,2.5
110103050,42,47,49,754,1083,1517,280,344,428,100,120,163,690,856,970,1.1,1.1,1.1,563,692,806,2.5,2.3,2.3
110103320,47,49,52,823,1170,1400,270,337,395,135,175,220,599,770,881,1.1,1.1,1.1,511,641,735,2.3,2.2,2.2
110105650,33,34,34,867,1278,1733,369,470,646,110,150,230,966,1228,1697,1.1,1.1,1.1,827,1070,1416,2.7,2.6,2.6
110107000,33,34,35,996,1400,2000,394,494,661,130,180,260,1086,1425,1927,1.1,1.1,1.1,957,1263,1685,2.8,2.8,2.7
110107620,38,39,39,802,1105,1600,340,440,563,90,120,170,806,1103,1393,1.1,1.1,1.1,678,880,1070,2.5,2.4,2.4
115054400,39,43,45,1083,1452,2000,364,449,558,175,230,300,990,1236,1522,1.1,1.1,1.1,823,1058,1229,2.7,2.6,2.5
115056900,33,35,37,980,1517,1900,318,390,476,150,200,250,893,1120,1346,1.1,1.1,1.1,781,982,1125,2.8,2.8,2.7
115058451,36,37,37,1083,1528,2000,326,398,500,140,185,260,928,1187,1492,1.1,1.1,1.1,712,904,1090,2.4,2.4,2.4
115058454,35,37,39,1000,1500,1900,316,380,470,120,160,220,936,1144,1365,1.1,1.1,1.1,790,966,1107,2.8,2.7,2.7
115076951,35,38,39,810,1260,1517,316,379,460,110,150,200,789,1013,1130,1.1,1.1,1.1,652,777,903,2.6,2.5,2.5
115106952,43,46,49,758,1179,1500,270,333,405,135,175,230,609,777,939,1.1,1.1,1.1,525,652,788,2.4,2.4,2.3
115108350,38,42,44,1000,1517,1870,378,459,547,150,193,260,922,1165,1348,1.1,1.1,1.1,769,993,1094,2.6,2.5,2.5
120057554,46,47,48,900,1300,1781,280,361,438,150,220,300,642,899,1031,1.1,1.1,1.1,530,696,817,2.3,2.3,2.3
120057556,39,39,40,867,1300,2000,281,383,490,155,250,330,599,962,1189,1.1,1.1,1.1,548,779,993,2.5,2.5,2.6
120074851,35,37,38,745,1083,1500,285,376,464,130,165,230,720,1002,1121,1.1,1.1,1.1,574,761,898,2.5,2.4,2.4
120100250,41,43,45,900,1300,1733,308,397,494,150,210,290,731,1020,1153,1.1,1.1,1.1,591,781,928,2.4,2.4,2.4
120101350,39,41,42,867,1200,1658,298,386,478,180,250,350,644,931,1053,1.1,1.1,1.1,561,752,882,2.4,2.4,2.4
120104550,39,42,45,607,780,1083,254,303,376,95,115,165,585,730,882,1.2,1.1,1.1,492,593,714,2.6,2.5,2.4
120104854,37,40,43,780,1083,1400,286,375,465,120,150,200,719,972,1126,1.2,1.1,1.1,577,770,925,2.6,2.6,2.5
120106611,38,40,40,650,873,1300,282,348,419,100,135,200,664,828,954,1.1,1.1,1.1,541,643,773,2.5,2.4,2.4
120106612,39,42,45,693,953,1300,265,332,395,120,150,210,632,826,960,1.1,1.1,1.1,537,694,801,2.6,2.6,2.5
120107558,38,41,43,780,1105,1517,279,357,423,125,175,240,664,887,1009,1.1,1.1,1.1,550,725,837,2.6,2.6,2.5
125011801,39,41,42,841,1200,1600,301,373,479,140,185,250,703,937,1118,1.1,1.1,1.1,583,727,899,2.5,2.4,2.4
125036381,43,45,46,900,1300,1733,297,379,474,150,200,255,697,948,1068,1.1,1.1,1.1,567,729,861,2.3,2.3,2.3
125050600,41,45,47,750,1000,1300,268,338,413,120,170,220,607,783,937,1.1,1.1,1.1,519,637,785,2.5,2.4,2.4
125051736,46,49,51,732,1040,1354,260,326,390,130,165,230,580,748,873,1.1,1.1,1.1,504,635,741,2.4,2.3,2.3
125051737,38,41,41,715,965,1300,286,356,424,120,150,205,697,870,986,1.1,1.1,1.1,568,690,816,2.5,2.5,2.4
125051738,38,41,43,591,806,1083,241,288,361,75,100,150,562,738,883,1.2,1.2,1.2,493,627,743,2.7,2.6,2.5
125051804,39,42,43,715,1083,1517,270,341,445,130,180,260,620,838,1039,1.1,1.1,1.1,548,702,903,2.6,2.6,2.6
125055700,43,46,49,706,875,1200,253,297,378,120,145,195,552,687,853,1.1,1.1,1.1,469,565,702,2.4,2.3,2.3
125103380,40,43,46,730,1040,1300,277,338,394,115,150,200,649,800,930,1.1,1.1,1.1,544,662,770,2.5,2.4,2.4
125104350,40,43,45,650,953,1300,260,321,387,115,150,190,592,757,902,1.1,1.1,1.1,510,632,752,2.5,2.4,2.4
125106385,43,45,47,800,1144,1517,270,340,410,135,175,240,628,815,955,1.1,1.1,1.1,539,682,804,2.5,2.4,2.4
125108859,45,45,45,866,1625,1040,479,566,671,180,150,113,850,1015,1319,1.1,1.2,1.2,759,1026,944,2.2,2.2,2.3
130057311,35,37,38,765,1083,1486,344,425,538,130,160,220,821,1076,1231,1.1,1.1,1.1,686,857,1000,2.5,2.5,2.5
130103550,37,40,40,700,867,1300,290,369,493,100,120,185,691,914,1199,1.1,1.1,1.1,580,726,939,2.6,2.5,2.5
130103660,40,43,45,600,650,910,280,331,391,50,60,100,634,757,908,1.1,1.1,1.1,535,624,733,2.5,2.4,2.3
130104201,40,42,44,693,910,1100,271,342,392,50,60,120,617,811,1003,1.1,1.1,1.1,542,676,818,2.6,2.6,2.6
130104920,40,43,43,563,745,1100,290,354,437,80,100,145,681,856,987,1.1,1.1,1.1,562,691,797,2.4,2.4,2.4
130107314,41,43,45,693,975,1231,283,351,416,80,100,135,702,904,982,1.1,1.1,1.1,586,705,797,2.6,2.5,2.4
130150111,29,30,31,793,1000,1443,292,353,450,130,160,210,854,1090,1234,1.1,1.1,1.1,657,800,944,2.5,2.4,2.4
130150112,38,41,45,1000,1200,1517,420,506,615,65,100,145,1011,1263,1574,1.1,1.1,1.1,891,1108,1353,2.8,2.8,2.7
130153010,40,43,46,559,776,1083,282,341,398,85,110,155,646,776,915,1.1,1.1,1.1,517,616,735,2.4,2.3,2.3
130153650,38,39,41,650,804,1083,293,357,420,75,100,150,714,907,986,1.1,1.1,1.1,590,720,805,2.6,2.6,2.5
130154202,37,38,39,650,867,1200,293,362,452,100,125,175,690,856,955,1.1,1.1,1.1,567,663,780,2.5,2.4,2.4
130157400,41,44,47,544,815,1083,266,307,379,80,110,155,601,727,864,1.1,1.1,1.1,493,575,693,2.4,2.4,2.3
130157650,38,40,42,650,856,1233,323,386,490,95,110,150,766,1009,1128,1.1,1.1,1.1,639,779,926,2.6,2.6,2.6
130157850,39,41,45,624,841,867,342,379,468,60,80,100,756,922,1075,1.1,1.1,1.1,613,714,825,2.5,2.4,2.3
130205300,32,35,37,863,1083,1287,387,465,558,99,115,140,871,1097,1254,1.2,1.1,1.1,759,929,1030,2.7,2.7,2.5
130205750,36,38,39,768,951,1300,349,407,537,95,110,140,809,1039,1246,1.1,1.1,1.1,691,796,981,2.6,2.5,2.5
135012601,33,35,36,867,1170,1500,387,461,578,130,160,200,880,1114,1334,1.1,1.1,1.1,746,946,1084,2.7,2.6,2.5
135052604,37,38,40,867,1278,1517,373,466,575,92,120,160,909,1146,1392,1.1,1.1,1.1,836,1091,1225,2.9,2.9,2.8
135052950,40,42,44,615,867,943,275,355,423,75,100,123,676,865,931,1.1,1.1,1.1,554,705,778,2.6,2.5,2.4
135055271,37,40,41,800,1100,1600,315,370,481,124,157,220,765,971,1250,1.1,1.1,1.1,627,743,986,2.6,2.5,2.5
135055850,35,38,39,607,867,1083,326,393,490,90,110,145,745,950,1086,1.1,1.1,1.1,620,734,841,2.6,2.6,2.5
135058020,40,43,46,546,700,886,272,328,382,75,100,120,642,763,868,1.1,1.1,1.1,534,616,696,2.5,2.4,2.4
135058150,39,40,41,607,910,1200,272,341,409,85,105,130,631,801,948,1.1,1.1,1.1,526,638,770,2.5,2.5,2.4
135100950,36,38,39,650,800,1083,300,378,509,90,100,140,706,951,1187,1.1,1.1,1.1,570,730,909,2.6,2.6,2.5
135102150,36,39,41,617,589,780,303,369,449,73,95,120,662,874,976,1.1,1.1,1.1,568,698,814,2.7,2.5,2.4
135107900,38,41,44,576,650,810,276,326,392,75,75,100,620,741,959,1.2,1.2,1.1,506,569,708,2.4,2.3,2.3
135107950,35,40,41,693,867,867,381,406,509,78,83,100,801,959,1123,1.1,1.1,1.1,685,706,901,2.5,2.4,2.4
135151150,32,35,39,620,650,888,367,411,572,80,85,88,797,981,1234,1.2,1.2,1.1,693,816,1037,2.8,2.7,2.6
135151200,30,32,32,600,352,585,316,325,379,68,70,74,705,764,785,1.2,1.3,1.2,667,776,837,2.9,3.0,2.6
135151750,32,36,36,693,966,1300,370,466,616,85,120,140,960,1264,1591,1.1,1.1,1.1,800,1075,1237,2.6,2.5,2.4
140030471,31,32,33,867,1300,1655,340,405,530,140,175,220,958,1181,1438,1.1,1.1,1.1,759,964,1137,2.6,2.5,2.5
140070473,38,41,43,953,1300,1564,368,456,545,70,110,130,909,1163,1422,1.1,1.1,1.1,770,1004,1150,2.7,2.7,2.6
140070850,37,39,40,780,1083,1430,330,392,539,100,138,165,860,1078,1377,1.1,1.1,1.1,704,861,1099,2.7,2.6,2.5
140071400,39,41,42,775,1083,1387,331,411,521,80,105,139,819,1058,1292,1.1,1.1,1.1,685,865,1034,2.7,2.6,2.6
140074870,37,40,42,758,1083,1452,295,356,455,110,135,170,823,1028,1190,1.1,1.1,1.1,642,751,894,2.5,2.4,2.3
140075274,42,44,46,650,932,1083,259,312,370,88,110,150,639,761,922,1.1,1.1,1.1,517,610,703,2.4,2.3,2.2
140076100,35,37,40,867,1100,1517,361,439,532,110,150,170,855,1123,1272,1.1,1.1,1.1,752,907,984,2.7,2.6,2.5
140150800,39,41,41,563,823,1070,315,380,472,75,110,135,733,958,1072,1.1,1.1,1.1,610,735,890,2.6,2.5,2.4
140152350,38,41,44,652,966,1096,311,362,416,95,130,155,721,909,1002,1.1,1.1,1.1,591,701,788,2.5,2.5,2.3
140152900,37,40,41,691,867,1127,310,368,462,95,120,150,729,910,1010,1.1,1.1,1.1,585,690,836,2.5,2.4,2.4
140154600,36,40,41,631,737,867,323,365,447,74,90,110,736,900,984,1.1,1.1,1.1,634,712,848,2.6,2.5,2.4
140156200,36,39,40,723,975,1300,297,359,466,95,120,150,749,953,1132,1.1,1.1,1.1,614,710,891,2.6,2.5,2.5
140158100,41,44,47,542,780,867,281,328,382,63,80,105,668,781,873,1.1,1.1,1.1,524,602,723,2.5,2.3,2.3
140206150,33,35,35,867,1253,1625,370,447,585,135,170,230,925,1153,1472,1.1,1.1,1.1,759,937,1177,2.6,2.5,2.5
145056181,36,38,38,1083,1647,2184,531,718,935,141,230,315,1383,1886,2363,1.1,1.1,1.1,1202,1625,2144,2.8,2.9,2.9
145056470,33,34,35,930,1495,2000,465,640,839,120,185,285,1101,1524,2066,1.1,1.1,1.1,881,1209,1654,2.6,2.6,2.5
145101050,40,44,45,650,890,1000,307,365,459,60,100,125,742,835,1071,1.1,1.1,1.1,597,686,773,2.5,2.4,2.3
145103311,35,36,39,750,1122,1481,343,396,523,120,150,185,840,1061,1273,1.1,1.1,1.1,670,794,956,2.4,2.4,2.4
145103314,39,43,45,867,1280,1733,356,426,515,100,125,180,884,1124,1309,1.1,1.1,1.1,760,1016,1107,2.7,2.6,2.5
145103700,40,44,47,544,758,1083,298,357,434,75,100,138,712,915,1032,1.1,1.1,1.1,599,678,776,2.5,2.4,2.4
145106184,43,45,45,865,1083,1500,298,398,555,100,140,203,704,1009,1372,1.1,1.1,1.1,586,812,986,2.4,2.3,2.3
145107640,41,43,46,740,1083,1460,333,372,491,70,86,140,777,968,1194,1.1,1.1,1.1,638,733,951,2.6,2.5,2.4
145108710,38,39,39,1000,1408,2000,425,553,754,105,150,240,1050,1388,1917,1.1,1.1,1.1,891,1185,1619,2.7,2.7,2.7
145108750,36,37,40,670,953,1248,319,371,445,100,140,180,739,923,995,1.1,1.1,1.1,603,703,811,2.5,2.5,2.5
145150550,42,45,48,737,1040,1300,296,368,453,120,160,200,684,897,1014,1.1,1.1,1.1,577,721,848,2.5,2.4,2.3
145152750,44,47,50,750,1083,1430,275,344,424,120,170,220,610,780,939,1.1,1.1,1.1,524,665,787,2.3,2.3,2.3
145201000,41,43,46,553,796,962,322,389,472,70,100,130,747,956,1012,1.1,1.1,1.1,613,746,795,2.4,2.3,2.2
145202050,37,40,42,685,1018,1300,354,437,537,100,135,180,828,1092,1255,1.1,1.1,1.1,659,828,947,2.5,2.4,2.3
145207050,30,33,34,900,1300,1517,541,652,742,200,180,270,937,1213,1405,1.1,1.1,1.1,976,1167,1304,2.5,2.4,2.4
150057751,31,32,33,800,1127,1538,372,459,580,125,160,230,920,1150,1413,1.1,1.1,1.1,749,959,1140,2.6,2.5,2.5
150102000,37,40,42,628,823,1192,314,354,446,62,85,125,763,903,1037,1.1,1.1,1.1,629,688,855,2.7,2.6,2.6
150102200,39,43,46,605,849,1083,308,361,428,93,115,150,733,895,1027,1.1,1.1,1.1,581,678,771,2.5,2.4,2.3
150103500,38,40,43,715,867,1186,325,378,468,75,100,143,760,935,1128,1.1,1.1,1.1,617,749,903,2.6,2.6,2.5
150104300,35,36,38,602,867,1192,323,364,477,89,105,155,791,986,1146,1.1,1.1,1.1,651,768,892,2.7,2.6,2.5
150104950,38,42,44,650,867,997,324,391,454,60,80,100,764,1035,1065,1.1,1.1,1.1,653,767,855,2.7,2.6,2.5
150105800,39,42,42,650,771,1062,336,378,454,90,108,140,811,932,1013,1.1,1.1,1.1,656,712,798,2.6,2.4,2.4
150107350,38,42,44,585,867,1083,290,351,418,80,120,130,707,915,978,1.1,1.1,1.1,564,674,779,2.5,2.4,2.3
150107500,37,40,41,800,1062,1300,338,393,491,100,123,165,797,1040,1208,1.1,1.1,1.1,677,784,946,2.5,2.4,2.4
150107754,37,38,40,888,1200,1517,383,463,595,70,80,120,921,1176,1479,1.1,1.1,1.1,780,1030,1280,2.9,2.8,2.8
150151600,35,39,40,542,758,867,396,433,543,60,60,80,839,1044,1132,1.1,1.1,1.1,720,792,937,2.7,2.5,2.4
150153450,33,35,36,960,1300,1517,397,466,538,135,160,180,912,1139,1289,1.1,1.1,1.1,783,994,1062,2.8,2.7,2.7
150153850,37,40,45,585,650,1083,347,395,454,90,105,130,743,989,981,1.1,1.1,1.1,619,745,811,2.5,2.5,2.4
150154750,33,35,36,867,1060,1300,360,401,484,110,136,160,902,1075,1195,1.1,1.1,1.1,764,853,964,2.7,2.6,2.5
150155550,34,36,37,676,867,1033,416,474,524,97,110,140,891,1050,1104,1.1,1.1,1.1,757,847,896,2.6,2.6,2.5
155050050,34,36,37,780,1088,1450,369,457,560,115,150,195,905,1152,1360,1.1,1.1,1.1,706,921,1021,2.5,2.4,2.4
155053341,36,38,41,759,1083,1400,385,480,557,100,125,200,931,1155,1382,1.1,1.1,1.1,851,1076,1188,3.0,2.8,2.8
155102300,42,44,46,713,1029,1300,332,395,477,115,150,180,767,1018,1092,1.1,1.1,1.1,636,780,877,2.4,2.4,2.3
155103342,39,43,44,563,867,1083,300,376,440,80,100,140,715,967,1041,1.1,1.1,1.1,586,731,832,2.5,2.4,2.4
155107450,40,41,43,607,789,1083,319,393,480,90,110,150,763,998,1113,1.1,1.1,1.1,653,810,887,2.5,2.4,2.3
155107700,38,42,46,477,542,500,330,376,379,46,50,80,745,943,857,1.1,1.1,1.1,614,686,727,2.6,2.4,2.4
155150650,42,45,48,650,867,1170,337,391,429,90,115,145,751,977,958,1.1,1.1,1.1,617,743,772,2.4,2.4,2.2
155151860,36,38,41,867,1485,1018,396,430,478,0,0,0,855,974,1003,1.1,1.1,1.1,742,825,930,2.8,2.7,2.7
155152500,37,41,44,674,867,1083,355,408,490,100,120,150,833,1023,1167,1.1,1.1,1.0,660,762,857,2.4,2.3,2.2
155154250,37,43,45,600,800,1000,379,422,464,70,60,80,808,1014,1062,1.1,1.1,1.1,682,760,845,2.6,2.5,2.5
155155500,40,44,46,800,1200,1430,332,395,471,125,157,200,773,1018,1042,1.1,1.1,1.1,655,777,850,2.5,2.4,2.3
