region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
105051100,18,5,3,4,0,138,0,0,0,4,11,23,90,68,61,25,48,3,333,0,3,0,3,0,7,16,13,12,3,8,7,72,0,0,4,18,67,47,93,59,12,28,17,5,350,0,3,16,40,33,30,22,12,3,4,3,8,174,0,0,3,0,4,5,12,4,0,0,3,3,34,0,0,0,0,3,0,0,0,13,0,9,0,25,56,59,23,454,140,112,68,18,3,9,3,48,993,3,4,0,12,4,9,4,0,0,0,0,199,235,62,75,49,542,283,284,424,327,340,181,398,285,3250,4,3,0,3,7,11,101,147,218,170,415,98,1177,0,0,0,3,12,15,50,30,21,14,14,9,168,3,6,0,3,10,43,179,240,208,156,298,90,1236,0,0,0,0,4,7,33,37,40,32,76,21,250,5,4,8,44,84,96,233,162,68,143,61,63,971,7,0,12,24,57,30,49,29,10,10,12,15
105054800,42,18,16,49,0,221,3,0,3,0,3,21,89,111,122,95,304,13,764,0,0,0,3,0,7,11,7,20,17,81,11,157,0,0,0,8,27,33,93,77,45,178,141,10,612,0,3,3,20,34,21,49,30,20,25,23,5,233,0,0,0,0,0,3,6,6,4,6,15,4,44,0,0,0,0,0,0,0,0,9,6,38,6,59,15,31,18,199,88,80,102,53,39,14,38,18,695,0,3,0,5,0,0,0,4,0,0,0,411,423,30,47,24,245,169,206,452,474,614,623,2451,493,5828,0,3,3,3,3,5,28,43,88,103,907,101,1287,0,0,0,3,4,7,25,26,30,15,59,12,181,0,3,3,0,3,8,66,145,184,244,977,85,1718,0,0,0,0,0,3,18,20,39,48,286,18,432,7,0,0,3,16,32,111,138,61,536,203,41,1148,0,0,7,3,16,14,29,28,21,28,32,9
105055200,49,40,14,28,3,365,4,0,0,3,21,36,226,219,214,86,240,6,1055,3,0,0,3,6,4,37,33,37,30,69,7,229,3,3,6,31,65,72,162,124,53,113,67,17,716,0,3,22,57,45,34,54,25,9,8,13,5,275,0,3,0,9,5,6,14,4,3,4,4,3,55,0,0,0,0,0,0,9,12,22,4,23,3,73,57,82,38,635,234,135,77,23,21,0,4,39,1345,4,0,0,14,4,3,3,0,3,0,5,495,531,88,96,66,767,452,388,820,822,1067,682,1939,609,7796,3,4,0,3,7,17,61,123,209,156,767,85,1435,0,5,0,12,13,23,40,42,34,29,66,15,279,5,0,0,4,8,33,159,218,369,290,810,76,1972,0,0,0,0,0,10,36,39,68,59,200,13,425,4,5,10,31,71,85,277,219,84,354,159,72,1371,4,4,15,31,54,35,71,36,28,28,23,21
105057201,9,6,3,23,3,215,0,0,0,5,5,25,58,38,46,30,103,3,313,0,0,0,3,3,4,19,10,7,3,15,0,64,3,0,3,10,35,36,63,61,15,105,53,10,394,7,9,28,15,17,13,13,11,9,15,22,3,162,3,0,3,0,3,0,3,3,0,6,3,3,27,0,0,0,5,3,4,4,5,0,3,11,3,38,99,24,10,40,29,29,34,19,7,13,33,9,346,0,0,0,0,4,0,0,0,0,0,0,169,173,116,39,44,100,152,188,294,248,215,262,700,211,2569,0,0,0,0,0,7,20,15,17,12,62,12,145,0,0,0,5,0,5,6,0,5,0,0,0,21,0,0,0,0,0,11,19,9,10,11,42,4,106,0,0,0,0,0,0,4,6,3,3,7,0,23,3,0,0,6,13,16,53,29,3,55,26,10,214,0,0,6,7,3,3,8,4,3,0,0,6
105057204,18,21,24,34,3,252,3,0,0,10,8,29,130,163,158,87,279,5,872,0,0,3,3,3,3,16,10,14,10,60,5,127,3,4,0,12,42,54,128,101,47,158,141,0,690,3,4,17,33,38,15,25,18,20,14,26,9,222,3,0,0,0,0,5,10,4,0,3,3,5,33,0,0,0,0,0,0,5,9,6,4,43,3,70,31,12,16,114,56,50,41,29,27,24,41,20,461,3,0,0,3,3,0,3,0,0,3,0,501,516,51,20,42,194,185,217,526,597,813,654,2453,580,6332,0,0,0,0,3,4,14,12,18,33,218,28,330,0,0,0,0,3,3,10,3,11,6,14,6,56,0,3,0,4,3,11,20,43,41,64,178,20,387,0,0,0,0,0,0,5,10,13,5,69,4,106,3,3,3,5,8,11,53,26,12,146,83,23,376,0,0,3,11,11,12,5,10,3,10,9,6
105057205,29,27,12,31,3,207,0,0,0,3,6,24,144,186,178,97,222,8,868,0,3,0,0,4,5,17,24,31,16,57,5,162,0,3,5,21,34,55,137,113,48,133,85,10,644,3,14,15,35,37,26,25,20,7,13,9,3,207,0,0,0,8,0,5,3,0,3,3,3,3,28,0,0,0,3,0,5,3,8,12,5,45,0,81,99,55,25,331,100,72,39,31,14,4,5,22,797,3,3,0,5,5,4,3,0,3,0,0,489,515,113,81,58,414,215,238,536,668,1068,763,2206,561,6921,0,0,0,3,3,11,30,55,112,65,458,32,769,0,0,4,4,4,10,20,8,20,9,33,10,122,0,0,0,4,3,18,69,97,130,125,317,43,806,0,0,0,3,3,3,7,17,33,24,114,8,212,4,0,7,10,25,38,115,107,33,178,107,25,649,0,0,4,17,29,14,25,12,17,13,10,17
105057206,22,18,10,34,0,200,0,0,0,8,20,28,128,102,109,73,223,3,694,0,0,0,3,0,6,8,19,23,23,49,9,140,3,0,4,20,55,54,132,93,36,151,109,11,668,3,11,25,23,18,26,37,18,11,12,22,9,215,0,3,0,0,5,0,7,3,3,8,3,3,35,3,0,0,0,0,3,3,3,6,3,22,4,47,79,33,19,114,60,62,49,34,25,9,33,19,536,3,3,0,3,0,0,0,0,3,0,0,355,367,97,57,48,187,183,225,488,474,626,537,1771,433,5126,0,0,0,0,3,4,12,31,37,25,284,31,427,0,0,0,3,0,5,4,3,12,11,22,11,71,0,3,3,0,9,10,37,33,58,49,227,20,449,0,0,0,0,0,0,8,3,16,15,75,8,125,0,0,4,13,16,22,74,68,22,149,76,17,461,0,3,17,5,17,12,6,10,10,4,14,4
105106550,37,62,28,56,4,470,0,0,3,9,24,61,236,251,258,141,316,21,1320,3,0,0,5,10,7,49,40,57,35,90,8,304,3,3,13,34,88,110,244,209,90,178,140,33,1145,11,25,36,66,104,87,124,59,27,27,31,11,608,6,0,3,9,11,6,14,19,4,10,9,5,96,0,0,0,0,3,3,11,6,27,9,39,10,108,186,183,57,803,404,434,303,133,97,40,83,115,2838,3,4,3,23,15,3,10,3,3,6,6,756,835,230,225,124,971,714,841,1288,1105,1436,997,2601,1001,11533,6,4,3,4,7,29,115,198,392,295,1687,220,2960,0,5,3,9,21,25,66,64,84,52,117,45,491,5,9,0,7,17,64,267,445,530,544,1673,292,3853,3,0,3,0,0,6,44,54,110,92,348,45,705,12,11,6,27,77,118,397,396,148,827,428,156,2603,0,4,20,59,62,57,102,83,44,55,83,59
105108050,46,45,17,44,0,298,5,3,3,3,3,33,115,149,169,105,256,12,856,0,0,0,0,4,6,16,36,30,14,68,10,184,0,3,3,7,33,59,108,86,47,136,107,18,607,0,4,11,44,51,26,55,34,21,22,33,11,312,0,3,0,5,3,3,14,6,0,5,7,6,52,0,0,0,0,0,6,0,3,8,7,42,8,74,53,34,25,211,137,156,133,82,51,53,64,64,1063,0,0,0,10,3,0,10,3,0,0,3,461,490,71,50,42,296,259,350,600,657,826,658,2053,617,6479,5,5,0,3,5,7,43,66,115,121,739,89,1198,0,0,0,3,4,16,29,42,37,26,72,25,254,5,5,6,0,17,22,104,172,221,258,957,142,1909,0,0,0,0,0,3,18,30,40,55,181,26,353,7,7,4,15,27,41,115,129,64,552,269,104,1334,0,0,3,9,22,19,40,33,18,24,38,27
105108500,39,46,28,110,6,307,0,3,0,3,4,13,61,84,77,91,360,9,705,0,0,0,0,0,3,10,12,12,15,64,6,122,4,5,0,4,12,21,69,69,34,156,190,17,581,5,4,6,14,31,19,55,36,38,52,118,21,399,0,0,0,4,3,4,5,4,7,0,23,5,55,0,0,0,0,3,3,3,4,7,3,31,7,61,46,25,18,80,84,112,134,100,102,84,280,50,1115,0,0,3,3,3,3,3,3,3,0,12,421,454,63,43,27,119,154,216,428,438,569,610,2411,569,5647,3,0,0,3,0,6,17,43,79,59,646,111,967,0,0,5,0,8,12,20,16,14,18,88,19,200,0,3,0,3,8,16,43,85,132,179,758,146,1373,3,0,0,0,0,3,11,17,16,25,186,16,277,4,3,5,9,19,22,76,82,50,551,403,116,1340,0,3,5,3,8,14,28,17,14,31,66,23
