region_id,C01_OO_DS_Sep_house,C01_OO_DS_SemiDRTHT,C01_OO_DS_FUA,C01_OO_DS_OD,C01_OO_DS_NS_,C01_Owned_Outright_Tot,C01_OWM_DS_Sep_house,C01_OWM_DS_SemiDRTHT,C01_OWM_DS_FUA,C01_OWM_DS_OD,C01_OWM_DS_NS_,C01_Owned_with_mortgage_Tot,C01_R_REA_DS_Sep_house,C01_R_REA_DS_SemiDRTHT,C01_R_REA_DS_FUA,C01_R_REA_DS_OD,C01_R_REA_DS_NS_,C01_R_Real_Estate_Agent_Tot,C01_R_STHA_DS_Sep_house,C01_R_STHA_DS_SemiDRTHT,C01_R_STHA_DS_FUA,C01_R_STHA_DS_OD,C01_R_STHA_DS_NS_,C01_R_ST_House_Auth_Tot,C01_R_PNISH_DS_Sep_house,C01_R_PNISH_DS_SemiDRTHT,C01_R_PNISH_DS_FUA,C01_R_PNISH_DS_OD,C01_R_PNISH_DS_NS_,C01_R_Psn_NI_SameHsehld_Tot,C01_R_HCCCG_DS_Sep_house,C01_R_HCCCG_DS_SemiDRTHT,C01_R_HCCCG_DS_FUA,C01_R_HCCCG_DS_OD,C01_R_HCCCG_DS_NS_,C01_R_HCCCG_Tot,C01_R_OLT_DS_Sep_house,C01_R_OLT_DS_SemiDRTHT,C01_R_OLT_DS_FUA,C01_R_OLT_DS_OD,C01_R_OLT_DS_NS_,C01_R_Oth_Llord_Type_Tot,C01_R_LT_NS_DS_Sep_house,C01_R_LT_NS_DS_SemiDRTHT,C01_R_LT_NS_DS_FUA,C01_R_LT_NS_DS_OD,C01_R_LT_NS_DS_NS_,C01_R_Llord_Type_NS_T,C01_R_Tot_DS_Sep_house,C01_R_Tot_DS_SemiDRTHT,C01_R_Tot_DS_FUA,C01_R_Tot_DS_OD,C01_R_Tot_DS_NS_,C01_R_T_T,C01_OTT_DS_Sep_house,C01_OTT_DS_SemiDRTHT,C01_OTT_DS_FUA,C01_OTT_DS_OD,C01_OTT_DS_NS_,C01_OTT_Tot,C01_TT_NS_DS_Sep_house,C01_TT_NS_DS_SemiDRTHT,C01_TT_NS_DS_FUA,C01_TT_NS_DS_OD,C01_TT_NS_DS_NS_,C01_TT_NS_T,C01_Tot_DS_Sep_house,C01_Tot_DS_SemiDRTHT,C01_Tot_DS_FUA,C01_Tot_DS_OD,C01_Tot_DS_NS_,C01_T_T,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_OO_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_OWM_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_REA_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_STHA_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_PNISH_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_OLT_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_LT_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT
105154150,9971,1058,1287,12,120,12448,3434,453,1033,5,37,4962,1135,328,2526,69,34,4092,429,235,441,0,9,1114,564,121,586,39,10,1320,37,33,33,0,0,103,146,44,75,13,4,282,41,6,39,0,0,86,2352,767,3700,121,57,6997,189,94,61,0,5,349,609,112,568,19,30,1338,16555,2484,6649,157,249,26094,8114,1016,964,8,4,10106,5194,889,1683,14,0,7780,1348,574,2848,35,5,4810,411,327,331,0,0,1069,515,141,487,17,0,1160,59,20,19,0,0,98,34,24,27,0,0,85,99,25,51,0,0,175,2466,1111,3763,52,5,7397,121,14,29,3,0,167,874,216,659,20,0,1769,16769,3246,7098,97,9,27219,7746,1021,1214,13,3,9997,5619,1040,2293,12,3,8967,1423,470,3053,85,3,5034,393,435,309,0,0,1137,519,157,623,25,0,1324,40,57,32,0,0,129,66,37,45,0,3,151,58,21,36,3,0,118,2499,1177,4098,113,6,7893,89,53
105154450,7118,551,1403,23,62,9157,2218,268,806,12,11,3315,796,241,1881,54,10,2982,22,49,93,0,0,164,420,95,467,36,8,1026,13,3,27,0,0,43,88,44,84,6,3,225,39,13,35,3,0,90,1378,445,2587,99,21,4530,122,27,61,0,7,217,422,88,388,12,17,927,11258,1379,5245,146,118,18146,5638,433,1159,9,9,7248,3452,412,1697,12,3,5576,882,235,2512,23,0,3652,31,62,108,0,0,201,375,54,408,7,0,844,21,7,16,4,0,48,51,18,28,3,0,100,82,9,49,0,0,140,1442,385,3121,37,0,4985,45,11,32,0,0,88,574,86,635,10,3,1308,11151,1327,6644,68,15,19205,5418,537,1269,8,0,7232,3835,528,2052,4,3,6422,858,298,2519,40,9,3724,28,85,113,0,0,226,394,90,516,22,5,1027,31,5,31,0,0,67,44,22,43,0,0,109,47,3,48,0,0,98,1402,503,3270,62,14,5251,47,18
105156650,10618,1934,2737,58,95,15442,3018,748,1439,25,29,5259,1330,592,3824,87,56,5889,87,81,580,0,8,756,846,265,928,58,13,2110,49,22,81,0,4,156,191,56,175,19,3,444,98,35,102,5,3,243,2601,1051,5690,169,87,9598,281,63,148,9,0,501,985,228,1104,67,42,2426,17503,4024,11118,328,253,33226,8398,1713,2127,61,13,12312,4783,1232,2739,14,8,8776,1680,770,4951,84,5,7490,119,130,526,0,0,775,703,214,741,29,3,1690,32,29,96,0,0,157,95,43,67,19,0,224,122,27,74,3,0,226,2751,1213,6455,135,8,10562,102,21,74,3,0,200,1262,395,1678,46,0,3381,17296,4574,13073,259,29,35231,8144,1670,2057,60,4,11935,5455,1519,3552,27,19,10572,1786,721,5079,106,21,7713,110,86,581,0,0,777,743,223,852,31,6,1855,64,27,67,3,4,165,94,36,77,32,0,239,101,20,75,3,0,199,2898,1113,6731,175,31,10948,97,22
105157151,13154,1911,2406,64,75,17610,5735,739,1566,12,35,8087,1146,592,3871,40,28,5677,155,217,585,0,3,960,698,225,995,114,10,2042,33,39,47,3,9,131,212,273,105,34,8,632,75,26,65,6,5,177,2319,1372,5668,197,63,9619,213,120,144,13,6,496,710,176,736,23,24,1669,22131,4318,10520,309,203,37481,10364,1879,2034,36,15,14328,8017,1264,2320,14,6,11621,1374,812,4180,30,8,6404,148,264,540,0,0,952,646,192,773,27,0,1638,42,39,86,0,0,167,71,175,50,34,0,330,90,31,90,4,0,215,2371,1513,5719,95,8,9706,92,38,141,0,0,271,1043,314,1395,39,3,2794,21887,5008,11609,184,32,38720,10084,2069,2262,65,3,14483,8753,1435,2798,9,3,12998,1430,862,4225,42,3,6562,128,224,606,0,0,958,657,186,812,27,0,1682,52,26,135,0,0,213,81,186,52,34,3,356,78,10,62,4,3,157,2426,1494,5892,107,9,9928,92,38
105157152,14731,981,673,48,51,16484,10674,766,787,9,48,12284,1137,518,1514,30,13,3212,296,262,341,0,14,913,623,120,349,33,7,1132,35,10,10,0,3,58,164,36,42,10,9,261,65,8,31,5,5,114,2320,954,2287,78,51,5690,287,48,171,8,41,555,675,97,223,18,23,1036,28687,2846,4141,161,214,36049,12124,918,690,27,0,13759,13559,1095,1223,3,3,15883,1344,699,1593,13,0,3649,297,237,360,0,0,894,569,136,258,17,0,980,22,44,37,0,0,103,58,18,10,11,0,97,67,14,28,0,0,109,2357,1148,2286,41,0,5832,58,39,142,0,0,239,816,151,345,26,0,1338,28914,3351,4686,97,3,37051,12179,1027,730,33,0,13969,13775,1246,1413,7,3,16444,1389,506,1676,27,0,3598,224,270,326,0,0,820,630,158,289,15,4,1096,47,74,52,0,0,173,61,17,10,48,0,136,51,12,12,4,0,79,2402,1037,2365,94,4,5902,89,65
105200351,5773,592,661,11,36,7073,1667,443,658,3,18,2789,769,340,1435,9,18,2571,402,371,779,0,7,1559,710,113,258,13,6,1100,49,37,33,0,0,119,144,24,44,3,3,218,64,17,36,0,3,120,2138,902,2585,25,37,5687,165,38,47,0,0,250,482,122,354,0,22,980,10225,2097,4305,39,113,16779,4093,577,536,12,0,5218,2794,941,1226,6,0,4967,860,423,1829,6,0,3118,409,304,803,0,0,1516,537,156,245,6,0,944,42,27,26,0,0,95,117,25,35,7,0,184,65,22,53,0,0,140,2030,957,2991,19,0,5997,57,57,22,0,0,136,746,238,715,8,0,1707,9720,2770,5490,45,0,18025,4012,581,600,11,3,5207,3107,1126,1506,7,16,5762,846,475,1832,14,16,3183,384,384,824,0,0,1592,632,179,299,5,4,1119,37,46,97,0,0,180,155,43,49,0,0,247,58,20,26,0,0,104,2112,1147,3127,19,20,6425,75,24
105200353,8973,615,105,33,50,9776,3202,412,83,17,21,3735,1079,250,91,28,10,1458,1506,296,663,0,10,2475,719,120,76,32,3,950,70,25,22,0,0,117,150,17,44,17,3,231,60,9,12,5,0,86,3584,717,908,82,26,5317,228,19,43,7,3,300,731,93,123,14,44,1005,16718,1856,1262,153,144,20133,6862,603,83,27,17,7592,4683,827,135,11,5,5661,1270,427,144,31,11,1883,1419,393,570,3,0,2385,716,139,34,9,9,907,77,44,45,0,0,166,136,23,7,28,0,194,122,19,17,0,3,161,3740,1045,817,71,23,5696,71,14,15,0,0,100,1151,236,198,20,3,1608,16507,2725,1248,129,48,20657,6412,652,109,26,8,7207,5111,1126,195,9,14,6455,1379,496,187,21,16,2099,1230,431,610,0,3,2274,762,186,51,9,0,1008,58,78,37,0,0,173,131,38,13,31,0,213,90,21,17,3,0,131,3650,1250,915,64,19,5898,106,26
105200355,8100,609,99,7,31,8846,3927,466,28,6,17,4444,945,384,70,47,6,1452,957,228,433,0,7,1625,445,111,41,23,3,623,37,24,3,0,0,64,100,37,23,7,0,167,43,17,14,3,0,77,2527,801,584,80,16,4008,155,23,40,0,3,221,435,73,48,11,15,582,15144,1972,799,104,82,18101,6527,658,109,9,0,7303,4988,942,72,17,0,6019,1174,490,175,35,0,1874,906,211,358,0,0,1475,465,122,45,15,0,647,28,31,43,0,0,102,39,13,7,0,0,59,94,12,16,3,0,125,2706,879,644,53,0,4282,48,14,39,0,0,101,700,151,101,8,0,960,14969,2644,965,87,0,18665,6131,824,164,8,0,7127,5246,1397,172,12,0,6827,1242,509,200,50,4,2005,797,262,404,0,0,1463,428,131,47,24,0,630,24,39,56,3,0,122,23,16,9,3,0,51,57,12,8,0,0,77,2571,969,724,80,4,4348,65,15
105201550,14778,947,2782,65,124,18696,4381,704,1805,19,57,6966,1837,626,6853,123,101,9540,636,393,1758,0,6,2793,1079,225,1298,92,26,2720,73,13,126,0,7,219,270,51,282,17,13,633,97,21,200,3,0,321,3992,1329,10517,235,153,16226,402,48,185,4,19,658,1437,200,1639,29,95,3400,24990,3228,16928,352,448,45946,11427,1129,1979,61,5,14601,7115,1427,2935,39,0,11516,2220,1123,7083,103,3,10532,639,351,1687,0,3,2680,913,282,910,45,0,2150,82,54,145,0,0,281,155,53,137,6,0,351,129,35,149,4,0,317,4138,1898,10111,158,6,16311,134,35,62,0,0,231,1750,445,2125,51,5,4376,24564,4934,17212,309,16,47035,11038,940,2111,42,40,14171,7975,1538,3592,23,33,13161,2400,1101,7151,119,54,10825,596,487,1609,0,0,2692,924,284,1035,40,13,2296,87,96,230,0,0,413,170,36,207,10,9,432,99,30,119,3,0,251,4276,2034,10351,172,76,16909,147,40
105252851,12166,856,1027,47,65,14161,4984,656,520,13,32,6205,2154,843,2847,51,36,5931,1248,1074,515,3,7,2847,1522,250,548,106,17,2443,55,89,71,5,0,220,371,72,109,30,5,587,118,66,96,3,3,286,5468,2394,4186,198,68,12314,365,54,56,6,4,485,1250,218,504,186,68,2226,24233,4178,6293,450,237,35391,9229,648,852,45,6,10780,7351,1171,1174,11,8,9715,2769,1028,2737,60,5,6599,1279,882,544,0,4,2709,1307,226,347,13,3,1896,88,84,71,0,0,243,339,62,107,29,0,537,183,37,68,0,0,288,5965,2319,3874,102,12,12272,99,24,26,3,0,152,1844,410,885,28,3,3170,24488,4572,6811,189,29,36089,8732,972,816,34,5,10559,7639,1674,1285,13,4,10615,3012,1194,2782,35,7,7030,1123,1099,716,0,0,2938,1472,328,383,16,4,2203,110,116,97,0,4,327,317,81,109,42,0,549,155,37,58,4,0,254,6189,2855,4145,97,15,13301,162,42
105252854,8961,233,12,7,32,9245,4996,230,5,0,28,5259,1221,238,14,5,5,1483,825,634,88,0,9,1556,583,55,11,6,5,660,41,29,0,0,0,70,165,12,4,3,0,184,59,9,3,0,0,71,2894,977,120,14,19,4024,346,22,3,0,3,374,746,63,7,0,10,826,17943,1525,147,21,92,19728,7076,187,30,8,0,7301,7108,361,23,3,0,7495,1453,188,25,0,0,1666,903,468,106,0,0,1477,596,47,5,0,0,648,54,27,0,0,0,81,132,6,4,0,0,142,78,9,0,0,0,87,3216,745,140,0,0,4101,66,4,0,0,0,70,948,90,16,22,0,1076,18414,1387,209,33,0,20043,7182,438,6,3,9,7638,6858,630,13,3,11,7515,1440,253,16,8,6,1723,852,318,71,0,0,1241,629,77,11,3,0,720,64,29,3,0,0,96,141,16,0,0,0,157,63,9,0,0,0,72,3189,702,101,11,6,4009,112,9
105254901,8678,442,657,12,61,9850,6920,424,607,8,29,7988,1685,785,2401,28,38,4937,1992,666,1365,3,14,4040,807,156,389,20,9,1381,71,45,88,0,3,207,965,75,88,6,6,1140,93,25,62,4,0,184,5613,1752,4393,61,70,11889,330,54,64,0,10,458,909,175,545,12,38,1679,22450,2847,6266,93,208,31864,7011,394,461,12,0,7878,8403,853,1026,10,8,10300,2169,942,2403,12,3,5529,2018,593,1179,0,0,3790,795,117,232,7,0,1151,85,65,82,0,0,232,756,62,86,5,3,912,155,34,65,0,3,257,5978,1813,4047,24,9,11871,77,49,31,0,0,157,1530,350,989,5,3,2877,22999,3459,6554,51,20,33083,7021,475,551,3,5,8055,9109,1249,1308,3,11,11680,2473,965,2629,8,8,6083,1807,730,1383,0,0,3920,867,158,257,6,6,1294,63,80,142,0,0,285,652,66,68,5,6,797,114,24,58,0,0,196,5976,2023,4537,19,20,12575,111,30
105254904,4789,285,18,12,115,5219,6488,428,9,3,40,6968,1376,316,5,3,22,1722,168,60,43,0,0,271,586,73,12,5,77,753,44,12,0,0,3,59,229,14,4,3,19,269,79,7,0,3,0,89,2482,482,64,14,121,3163,353,31,4,0,4,392,814,49,5,3,61,932,14926,1275,100,32,341,16674,3747,286,6,29,0,4068,9377,713,12,14,0,10116,1660,343,11,3,0,2017,177,111,0,0,0,288,584,60,3,5,0,652,44,8,0,0,0,52,140,8,0,9,0,157,113,12,0,0,0,125,2718,542,14,17,0,3291,52,26,0,3,0,81,1341,174,3,88,0,1606,17235,1741,35,151,0,19162,4402,461,0,29,3,4895,9690,1126,9,5,0,10830,1863,447,15,6,0,2331,207,83,30,0,0,320,727,111,12,4,0,854,47,13,5,0,0,65,153,12,3,13,0,181,81,10,3,3,3,100,3078,676,68,26,3,3851,92,33
105301450,4136,229,55,98,8,4526,6219,89,7,10,6,6331,1251,163,52,7,0,1473,228,81,21,0,0,330,538,46,28,27,3,642,19,7,0,0,0,26,143,6,13,11,0,173,41,8,5,0,0,54,2220,311,119,45,3,2698,136,108,0,3,0,247,404,41,8,13,8,474,13115,778,189,169,25,14276,3834,115,56,37,0,4042,8018,90,13,10,0,8131,1748,133,64,5,0,1950,219,36,60,0,0,315,568,18,18,12,0,616,24,8,5,0,0,37,67,4,0,6,0,77,69,3,4,0,0,76,2695,202,151,23,0,3071,56,70,18,0,0,144,674,67,33,72,3,849,15277,544,271,142,3,16237,4235,251,68,128,6,4688,9064,320,27,9,16,9436,1870,172,88,0,3,2133,215,79,32,0,0,326,637,44,31,4,0,716,26,26,5,0,0,57,67,0,0,17,3,87,44,7,7,0,0,58,2859,328,163,21,6,3377,53,88
105301501,5946,767,71,3,68,6855,7562,772,49,3,51,8437,1437,1075,157,4,19,2692,1584,2135,102,3,31,3855,634,196,42,7,6,885,35,66,3,0,6,110,146,28,3,3,7,187,61,23,3,3,3,93,3897,3523,310,20,72,7822,218,36,5,0,18,277,817,356,30,0,39,1242,18440,5454,465,26,248,24633,4721,686,45,3,3,5458,8672,1146,53,4,0,9875,1799,1078,171,4,0,3052,1650,1533,75,6,0,3264,661,203,22,6,4,896,44,51,0,0,0,95,56,17,0,0,4,77,93,33,9,0,0,135,4303,2915,277,16,8,7519,86,32,0,3,0,121,1113,503,49,9,3,1677,18895,5282,424,35,14,24650,5012,646,67,44,0,5769,8942,1374,97,56,0,10469,1915,1007,111,11,3,3047,1533,1125,90,0,0,2748,744,208,37,6,0,995,50,62,0,0,0,112,97,11,5,0,0,113,68,22,3,3,0,96,4407,2435,246,20,3,7111,97,21
105301504,6057,327,47,3,20,6454,7523,336,33,0,31,7923,1664,587,339,3,10,2603,1599,986,113,0,14,2712,696,137,81,3,4,921,49,18,5,0,0,72,137,13,16,0,0,166,51,18,8,0,3,80,4196,1759,562,6,31,6554,190,16,16,3,0,225,686,164,69,3,34,956,18652,2602,727,15,116,22112,5068,251,62,5,0,5386,8788,433,88,3,3,9315,2239,582,419,7,0,3247,1512,928,132,0,3,2575,655,99,54,3,0,811,74,30,0,0,0,104,64,7,11,0,0,82,90,38,15,3,0,146,4634,1684,631,13,3,6965,73,14,27,3,0,117,1055,198,130,11,0,1394,19618,2580,938,35,6,23177,5187,338,167,5,3,5700,8669,712,177,6,3,9567,2306,705,448,13,3,3475,1664,634,253,0,4,2555,761,152,80,0,0,993,72,34,51,0,0,157,71,9,18,0,0,98,47,11,14,0,0,72,4921,1545,864,13,7,7350,84,34
105308400,4624,71,31,44,32,4802,4700,34,9,11,24,4778,721,41,52,8,6,828,100,10,18,0,0,128,486,18,35,40,0,579,27,10,0,0,0,37,196,9,18,12,0,235,55,3,4,7,0,69,1585,91,127,67,6,1876,123,34,3,7,0,167,496,9,12,14,19,550,11528,239,182,143,81,12173,3936,122,25,30,3,4116,6364,44,19,15,0,6442,945,72,47,14,0,1078,114,13,19,0,0,146,458,12,16,7,0,493,50,4,0,0,0,54,102,14,5,32,0,153,96,6,7,6,0,115,1765,121,94,59,0,2039,74,3,3,3,0,83,662,18,9,14,0,703,12801,308,150,121,3,13383,4063,186,43,28,3,4323,6848,54,19,14,0,6935,1098,76,49,14,0,1237,96,15,22,0,0,133,526,30,23,12,0,591,43,8,33,0,0,84,117,0,6,27,0,150,85,3,8,4,0,100,1965,132,141,57,0,2295,64,37
105350150,3424,631,1244,23,103,5425,1177,497,822,8,39,2543,407,366,3116,41,74,4004,18,28,133,0,8,187,258,186,870,47,33,1394,24,13,77,0,7,121,62,23,103,8,11,207,23,12,50,5,5,95,792,628,4349,101,138,6008,73,21,66,3,64,227,328,105,725,29,69,1256,5794,1882,7206,164,413,15459,2971,506,942,13,0,4432,1757,546,1345,17,0,3665,661,559,3513,53,0,4786,21,39,153,0,0,213,258,135,535,26,0,954,40,31,91,0,0,162,28,11,34,0,0,73,31,8,58,0,0,97,1039,783,4384,79,0,6285,24,81,29,0,0,134,403,169,806,41,3,1422,6194,2085,7506,150,3,15938,2891,484,1049,5,3,4432,1861,640,1742,7,3,4253,597,478,3538,47,16,4676,31,41,163,0,0,235,239,131,598,18,6,992,30,10,113,3,0,156,25,12,48,8,0,93,32,3,30,3,0,68,954,675,4490,79,22,6220,30,12
105351300,3440,411,609,15,32,4507,1055,221,231,3,11,1521,452,186,1541,27,15,2221,16,17,273,0,0,306,265,102,412,25,11,815,5,0,17,0,0,22,78,24,102,0,12,216,31,10,41,3,3,88,847,339,2386,55,41,3668,77,15,40,0,6,138,240,56,367,13,34,710,5659,1042,3633,86,124,10544,2885,271,537,9,0,3702,1626,294,503,3,0,2426,614,260,1787,10,0,2671,27,26,258,3,0,314,243,82,216,15,0,556,18,13,35,0,0,66,24,19,26,0,0,69,52,3,21,0,0,76,978,403,2343,28,0,3752,26,3,15,0,0,44,416,91,444,9,0,960,5931,1062,3842,49,0,10884,2758,359,523,13,0,3653,1702,359,706,7,0,2774,623,246,1848,20,5,2742,25,75,213,0,0,313,253,91,318,14,3,679,47,7,30,0,0,84,34,8,55,3,0,100,30,12,26,3,3,74,1012,439,2490,40,11,3992,36,7
105351521,3844,284,446,12,23,4609,1314,307,367,9,9,2006,504,161,691,16,14,1386,31,32,109,0,3,175,277,64,201,18,5,565,6,3,4,0,0,13,65,20,18,6,0,109,23,3,9,0,0,35,906,283,1032,40,22,2283,97,6,13,3,3,122,250,35,133,8,19,445,6411,915,1991,72,76,9465,3225,247,519,12,0,4003,2082,361,1021,10,0,3474,605,208,1354,19,0,2186,30,46,93,0,0,169,231,50,190,18,0,489,11,3,3,0,0,17,15,48,35,5,0,103,38,7,15,0,0,60,930,362,1690,42,0,3024,27,8,3,0,0,38,390,73,432,6,0,901,6654,1051,3665,70,0,11440,3090,341,985,9,10,4435,2143,464,1858,10,8,4483,636,277,2240,28,27,3208,28,82,107,0,0,217,231,65,393,11,0,700,5,9,27,0,0,41,20,55,141,3,0,219,26,5,30,6,0,67,946,493,2938,48,27,4452,36,8
105351524,3932,577,1402,18,44,5973,1356,457,697,7,24,2541,482,337,1673,25,25,2542,71,115,293,0,0,479,295,118,547,38,10,1008,8,0,7,0,0,15,54,42,58,5,3,162,21,11,26,5,3,66,931,623,2604,73,41,4272,85,11,63,0,31,190,319,67,562,14,31,993,6623,1735,5328,112,171,13969,3210,453,1244,19,0,4926,1995,539,1097,6,0,3637,641,408,2208,25,0,3282,75,74,329,0,0,478,240,84,434,16,0,774,10,0,42,0,0,52,14,19,37,0,0,70,46,17,35,7,4,109,1026,602,3085,48,4,4765,42,6,46,0,0,94,466,109,703,3,0,1281,6739,1709,6175,76,4,14703,3123,525,1247,4,3,4902,2160,707,1368,4,0,4239,621,535,2222,32,4,3414,63,87,375,0,0,525,224,108,414,21,5,772,10,15,55,0,0,80,22,20,25,0,0,67,35,6,35,3,0,79,975,771,3126,56,9,4937,33,15
105357100,3554,188,522,15,18,4297,1079,118,235,6,8,1446,456,103,1217,23,10,1809,150,71,269,0,3,493,205,27,223,18,4,477,9,5,31,0,0,45,80,12,61,0,0,153,17,3,35,0,0,55,917,221,1836,41,17,3032,98,12,46,0,0,156,220,37,222,9,13,501,5868,576,2861,71,56,9432,2663,141,447,6,0,3257,1733,216,850,9,0,2808,552,138,2172,14,4,2880,121,74,249,0,0,444,159,31,222,4,0,416,15,5,66,0,0,86,29,3,31,0,0,63,30,5,35,0,0,70,906,256,2775,18,4,3959,25,3,33,0,0,61,361,52,655,5,0,1073,5688,668,4760,38,4,11158,2552,180,531,0,0,3263,1890,231,1441,6,0,3568,587,165,2172,22,0,2946,116,190,157,0,0,463,180,43,336,9,0,568,16,49,28,0,0,93,29,13,25,0,6,73,32,5,26,0,0,63,960,465,2744,31,6,4206,46,15
105400200,5671,372,776,17,32,6868,1931,379,554,4,22,2890,1084,428,2027,43,28,3610,235,217,312,0,0,764,635,132,411,32,12,1222,9,17,56,0,0,82,128,26,94,9,3,260,68,16,58,3,0,145,2159,836,2958,87,43,6083,168,29,49,3,3,252,540,107,378,11,16,1052,10469,1723,4715,122,116,17145,4252,325,641,27,31,5276,3280,673,1397,32,60,5442,1542,482,3127,26,29,5206,291,239,249,3,0,782,622,111,427,18,7,1185,44,20,46,0,0,110,130,25,65,3,0,223,74,22,54,0,0,150,2703,899,3968,50,36,7656,71,10,21,0,0,102,916,169,1181,25,19,2310,11222,2076,7208,134,146,20786,4143,547,833,9,4,5536,3873,972,2295,7,3,7150,1406,600,3884,12,10,5912,248,249,341,3,4,845,684,165,585,18,4,1456,39,36,56,0,0,131,125,21,93,5,0,244,62,15,53,0,0,130,2564,1086,5012,38,18,8718,79,18
