region_id,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85o,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85_ov,C06_F_InfTec_Tot,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_Agr_env_re_st_85o,C06_F_AgEnv_RS_Tot,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_To,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_Tot,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_Tot,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Society_cultur_Tot,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_arts_85ov,C06_F_Creative_arts_Tot,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_Foo_hos_pers_S_Tot,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85_ov,C06_F_MixFld_pr_Tot,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_Tot,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85_ov,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_o,C11_F_InfTec_T,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_o,C11_F_EngRT_T,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_ArchBuild_T,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RE_85o,C11_F_AgEnv_RS_T
105154150,0,39,106,133,98,45,21,6,0,448,3,62,192,122,72,17,5,0,3,476,4,24,92,161,104,48,58,50,31,572,0,16,39,35,14,7,5,3,0,119,3,3,29,13,6,7,3,0,0,64,0,94,330,398,391,202,111,55,21,1602,0,59,322,355,454,239,139,48,24,1640,39,514,1473,1226,759,386,170,127,38,4732,23,152,514,379,269,157,51,15,8,1568,6,90,171,109,69,34,29,12,5,525,26,94,218,159,87,65,27,22,9,707,6,9,5,9,8,6,3,0,3,49,4,13,57,60,25,22,8,0,5,194,258,196,360,471,418,345,346,532,267,3193,372,1365,3908,3630,2774,1580,976,870,414,15889,4,37,153,132,131,69,24,7,5,562,4,14,199,143,103,22,8,0,0,493,4,21,94,114,157,69,69,37,25,590,0,21,58,34,29,3,8,3,0,156,0,5,25,25,10,8,4,3,0,80
105154450,0,39,105,128,75,43,21,6,0,417,0,35,136,114,47,8,3,0,0,343,4,26,73,89,87,51,35,29,9,403,0,10,37,17,22,0,4,0,0,90,0,3,10,21,8,6,5,0,0,53,4,88,297,297,347,160,88,45,19,1345,0,50,197,278,364,227,102,44,14,1276,34,400,1103,987,597,304,127,93,34,3679,9,121,360,322,252,118,38,17,3,1240,4,54,147,121,61,40,15,15,7,464,15,84,142,156,88,60,32,21,14,612,5,5,3,5,8,3,3,0,0,32,3,15,37,40,33,13,7,8,12,168,172,148,300,338,321,265,264,395,228,2431,250,1078,2947,2913,2310,1298,744,673,340,12553,0,24,110,127,109,59,27,17,5,478,0,21,158,132,67,18,4,0,0,400,0,17,80,79,119,48,41,41,16,441,3,20,53,39,32,8,3,0,0,158,0,6,15,7,12,8,5,0,0,53
105156650,3,49,206,184,79,29,9,4,0,563,3,66,251,141,43,25,3,0,0,532,3,26,123,163,122,73,68,41,19,638,0,21,54,42,27,9,3,0,0,156,0,5,33,23,20,8,0,0,0,89,6,106,414,415,346,217,128,77,22,1731,3,74,366,375,328,219,112,50,19,1546,67,604,1852,1341,758,382,145,128,36,5313,16,230,701,489,335,154,57,20,5,2007,9,112,276,173,65,43,27,12,4,721,43,172,327,247,156,94,28,17,15,1099,3,3,3,15,14,8,10,3,0,59,0,19,82,66,42,24,11,8,3,255,341,376,769,737,631,558,555,716,472,5155,497,1863,5457,4411,2966,1843,1156,1076,595,19864,3,48,224,159,141,53,25,7,0,660,3,27,281,176,66,18,0,3,0,574,3,25,161,129,141,90,67,43,16,675,0,20,99,54,34,15,3,4,0,229,0,13,40,23,21,9,4,0,0,110
105157151,0,38,137,118,106,55,16,7,5,482,3,15,80,75,65,19,5,3,0,265,0,23,93,118,99,54,81,80,22,570,0,20,40,46,28,10,4,3,0,151,4,6,43,25,18,9,0,0,0,105,14,164,574,597,621,369,223,124,36,2722,0,100,528,634,836,465,205,79,51,2898,66,527,1511,1373,1037,734,370,293,57,5968,21,283,677,466,340,212,88,45,4,2136,15,131,257,183,108,63,50,33,5,845,40,207,400,300,174,162,65,49,11,1408,0,0,0,5,4,6,0,4,0,19,0,24,58,52,43,28,5,14,4,228,328,255,457,534,500,482,542,786,312,4196,491,1793,4855,4526,3979,2668,1654,1520,507,21993,0,50,117,176,101,90,28,15,4,581,3,9,61,101,63,38,9,3,0,287,3,17,72,106,126,69,69,72,36,570,0,23,82,43,37,19,6,3,3,216,5,11,35,47,29,13,4,0,0,144
105157152,0,45,161,170,163,71,12,4,0,626,3,23,99,116,89,34,10,0,0,374,3,16,89,143,117,86,70,45,11,580,3,18,40,35,11,13,3,6,0,129,4,22,40,36,16,8,7,3,0,136,7,158,548,716,759,365,106,55,11,2725,5,138,609,756,1160,492,159,55,14,3388,106,620,1595,1736,1439,908,274,143,25,6846,38,317,784,602,503,245,63,15,3,2570,7,167,238,149,117,65,35,13,3,794,89,201,360,349,197,135,45,26,6,1408,3,3,0,6,3,5,4,3,0,27,0,23,49,54,47,29,11,12,3,228,360,177,296,394,409,352,321,482,313,3104,628,1928,4908,5262,5030,2808,1120,862,389,22935,4,46,148,170,175,93,30,12,0,678,4,9,75,128,84,44,15,0,0,359,0,19,81,134,136,94,73,57,16,610,3,22,45,45,31,17,7,3,3,176,8,15,46,49,28,11,14,0,0,171
105200351,0,40,97,76,21,9,5,0,0,248,3,41,127,54,19,4,4,0,0,252,3,14,60,62,53,32,32,21,4,281,0,5,31,14,14,0,0,0,0,64,0,3,5,14,3,3,0,0,0,28,9,62,213,160,124,73,27,17,10,695,0,63,200,148,133,77,39,23,3,686,59,360,749,501,246,110,33,22,15,2095,27,133,290,191,125,55,15,0,3,839,3,50,77,50,24,9,6,3,3,225,35,103,170,94,45,27,8,9,4,495,0,5,12,12,7,0,0,0,0,36,0,9,31,29,17,7,0,5,5,103,324,266,534,514,412,256,248,308,128,2990,463,1154,2596,1919,1243,662,417,408,175,9037,0,49,98,90,56,15,7,3,3,321,0,15,125,59,28,6,3,0,0,236,0,14,54,58,52,28,18,22,3,249,0,10,27,18,13,3,4,0,0,75,0,3,6,9,7,3,0,0,0,28
105200353,0,34,79,61,45,13,3,3,0,238,6,22,82,62,34,4,4,0,0,214,4,4,46,62,59,37,41,37,8,298,0,13,13,6,0,0,0,0,0,32,0,9,18,7,8,9,0,0,0,51,6,81,177,185,161,93,44,28,3,778,5,59,205,182,213,126,51,18,3,862,59,300,687,578,389,218,70,48,10,2359,25,144,288,185,143,51,24,8,0,868,8,41,85,42,25,16,6,3,0,226,39,104,191,108,60,39,12,8,3,564,3,3,4,6,0,0,0,5,3,24,3,8,29,20,9,18,4,0,3,94,264,205,433,503,425,338,355,428,136,3087,422,1027,2337,2007,1571,962,614,586,169,9695,0,41,65,83,62,25,4,3,0,283,3,4,82,71,30,7,4,0,0,201,0,7,28,63,77,48,29,33,22,307,3,14,20,9,6,4,0,0,0,56,0,9,9,11,6,5,0,0,0,40
105200355,0,28,81,79,53,17,4,3,0,265,5,27,79,81,34,19,4,0,0,249,0,12,42,63,51,34,49,43,6,300,3,8,14,16,9,3,0,0,0,53,0,5,16,20,16,6,0,0,0,63,6,56,209,226,227,96,62,35,9,926,3,54,265,281,327,149,64,29,4,1176,48,247,697,606,498,272,112,87,17,2584,11,122,266,232,163,90,27,10,3,924,5,45,98,57,36,15,9,7,3,275,29,91,158,126,92,49,16,7,3,571,0,3,0,3,3,4,0,3,0,16,0,8,21,23,12,7,7,10,0,88,175,107,169,270,243,216,273,445,138,2036,285,813,2115,2083,1764,977,627,679,183,9526,3,21,72,74,75,35,10,5,0,295,4,12,77,81,50,17,3,0,0,244,0,6,45,61,72,38,29,38,11,300,0,7,16,20,5,6,0,0,0,54,5,6,18,15,24,9,0,0,0,77
105201550,9,81,248,204,97,27,19,0,0,685,6,79,312,180,50,14,0,0,0,641,5,26,143,196,130,77,75,48,10,710,0,16,67,30,20,4,4,0,0,141,0,15,37,37,19,7,4,0,0,119,10,156,542,455,414,213,115,77,17,1999,4,110,509,554,420,283,115,37,12,2044,97,725,2008,1529,797,328,124,107,21,5736,24,299,879,688,454,201,50,32,7,2634,8,116,304,248,95,37,24,9,8,849,72,217,434,292,136,96,24,21,5,1297,7,9,11,8,21,18,6,6,3,89,6,35,96,84,45,25,12,5,0,308,552,509,1065,1233,1044,810,696,749,336,6994,800,2393,6655,5738,3742,2140,1268,1091,419,24246,0,72,243,212,155,62,29,7,3,783,5,32,274,199,90,29,0,0,0,629,0,31,160,162,178,93,75,62,25,786,0,24,94,55,25,13,0,3,0,214,0,6,36,24,28,10,3,0,3,110
105252851,3,61,119,97,46,19,3,0,0,348,6,90,164,78,39,7,0,0,0,384,3,24,82,110,110,64,39,37,13,482,3,6,24,19,7,0,3,0,0,62,0,5,14,7,13,4,3,0,0,46,8,120,265,223,207,128,60,31,5,1047,7,54,228,191,208,160,49,27,4,928,81,626,1268,665,407,195,67,40,7,3356,30,191,381,244,205,112,21,8,3,1195,8,93,130,56,42,26,13,3,3,374,59,171,281,217,112,68,27,17,0,952,14,9,11,18,9,8,3,0,0,72,3,11,45,45,34,18,6,4,0,166,520,406,926,1042,815,584,682,599,269,5843,745,1867,3938,3012,2254,1393,976,766,304,15255,0,68,154,111,73,35,12,3,0,456,6,33,162,98,43,11,0,3,0,356,3,21,82,95,106,66,49,31,11,464,0,24,28,19,9,4,3,0,0,87,0,12,18,10,7,13,4,0,0,64
105252854,0,47,81,72,49,17,0,3,0,269,12,48,92,63,24,4,4,0,0,247,0,16,57,82,106,40,23,10,4,338,0,14,14,13,14,4,0,0,0,59,5,5,12,14,7,5,0,0,0,48,4,84,193,183,256,108,26,3,3,860,5,78,189,172,234,123,28,7,3,839,86,486,863,702,562,199,30,7,0,2935,27,167,249,185,176,67,11,7,0,889,5,95,123,41,36,6,6,0,0,312,56,144,207,196,149,66,15,0,0,833,0,0,5,12,7,10,0,0,0,34,0,11,26,21,24,17,0,3,0,102,338,207,342,446,498,365,230,179,46,2651,538,1402,2453,2202,2142,1031,373,219,56,10416,4,47,83,77,69,23,5,0,0,308,0,22,87,72,30,18,0,0,0,229,0,12,40,74,88,60,33,11,3,321,3,22,34,15,14,0,0,0,0,88,0,6,9,17,10,7,0,3,0,52
105254901,3,44,140,108,81,28,5,0,0,409,6,58,155,82,45,19,0,0,0,365,4,17,101,157,113,49,48,24,7,520,3,10,24,26,10,4,0,0,0,77,4,6,40,22,16,3,0,0,0,91,9,121,461,380,324,153,72,25,7,1552,3,79,429,376,314,212,63,13,5,1494,96,539,1286,1016,648,297,80,34,0,3996,28,237,489,371,262,113,25,7,0,1532,11,101,113,72,40,24,13,0,0,374,46,176,280,248,129,82,25,9,5,1000,8,4,7,17,5,5,3,5,0,54,3,23,60,56,40,16,16,5,0,219,461,374,800,882,706,578,568,430,147,4946,685,1789,4385,3813,2733,1583,918,552,171,16629,3,49,150,147,101,38,13,3,0,504,3,29,194,117,50,27,4,0,0,424,3,9,108,117,140,78,53,30,8,546,3,15,33,22,25,14,3,0,0,115,5,10,37,26,25,7,4,0,0,114
105254904,3,32,94,81,49,4,3,0,0,266,3,40,110,71,33,8,0,0,0,265,0,9,70,97,69,25,15,4,3,292,0,10,7,21,10,5,4,0,0,57,0,5,14,15,10,0,0,3,0,47,0,73,272,295,237,92,18,6,3,996,3,70,311,289,198,100,29,13,3,1016,49,393,1152,950,477,156,22,14,3,3216,18,142,322,226,158,52,16,4,0,938,0,54,118,51,29,21,3,0,3,279,43,113,258,221,82,37,4,4,0,762,3,3,3,0,9,5,0,0,0,23,3,12,31,31,21,7,0,0,3,108,409,268,549,653,477,312,185,195,76,3124,534,1224,3311,3001,1859,824,299,243,94,11389,3,45,113,101,71,25,0,0,0,358,3,15,106,104,38,10,3,0,0,279,3,9,36,86,100,50,18,6,3,311,3,14,20,19,10,4,0,0,0,70,3,5,9,18,11,10,3,0,0,59
105301450,0,15,54,53,34,14,3,0,0,173,0,8,32,30,20,7,0,0,0,97,0,5,33,49,42,22,12,8,7,178,0,4,16,8,12,0,3,0,0,43,0,9,35,18,14,7,4,0,0,87,0,56,265,337,241,148,44,26,5,1122,4,60,389,311,310,137,50,17,5,1283,50,224,677,601,406,210,60,23,16,2267,17,121,329,204,169,62,18,11,3,934,8,38,68,57,30,14,8,5,3,231,46,90,187,148,71,47,7,5,0,601,3,0,0,0,3,0,0,0,3,9,3,3,22,17,18,6,3,3,0,75,207,93,220,260,206,174,159,199,108,1626,338,726,2327,2093,1576,848,371,297,150,8726,3,23,54,77,43,29,3,0,0,232,3,0,38,35,25,11,3,3,0,118,0,7,30,46,41,32,25,12,3,196,0,14,18,22,9,3,0,0,0,66,3,14,23,18,28,3,0,0,3,92
105301501,5,26,100,99,55,18,3,0,0,306,4,41,92,75,54,17,3,0,0,286,0,10,47,83,102,44,24,5,3,318,0,16,7,12,5,4,0,0,3,47,0,16,23,17,10,10,0,0,0,76,19,84,258,306,369,147,34,15,9,1241,5,94,237,254,311,129,48,14,5,1097,90,391,799,809,629,259,57,21,0,3055,26,200,344,317,265,113,14,0,3,1282,7,70,83,58,49,18,6,3,0,294,59,120,197,169,105,43,12,12,3,720,3,0,0,8,8,0,3,0,0,22,3,12,51,42,35,7,3,3,0,156,373,254,513,612,592,431,295,344,194,3608,594,1334,2751,2861,2589,1240,502,417,220,12508,0,38,88,118,61,30,9,3,0,347,4,12,138,100,45,31,5,0,0,335,0,17,59,98,90,49,30,9,3,355,4,14,24,21,9,3,3,0,0,78,10,13,35,23,13,6,3,0,0,103
105301504,3,22,60,49,46,20,6,3,0,209,5,29,58,46,41,10,3,0,0,192,3,12,34,81,56,51,31,17,5,290,0,11,10,10,11,3,0,0,0,45,4,18,17,15,4,7,0,0,0,65,12,119,304,274,325,209,43,21,6,1313,8,75,293,219,288,205,48,20,8,1164,75,357,707,589,546,349,68,43,6,2740,30,198,383,249,215,126,25,11,0,1237,11,64,76,64,27,24,6,3,0,275,48,133,247,131,93,62,8,4,0,726,0,3,6,10,7,5,0,0,0,31,0,11,31,24,26,18,4,0,3,117,327,239,414,414,421,407,285,251,92,2850,526,1291,2640,2175,2106,1496,527,373,120,11254,3,35,67,61,40,43,11,0,0,260,4,13,55,50,46,9,7,0,0,184,0,11,40,64,61,63,33,18,8,298,3,6,25,11,10,4,3,0,0,62,10,13,30,11,7,4,6,0,0,81
105308400,0,12,50,32,43,20,3,0,0,160,0,6,15,21,22,11,0,3,0,78,0,12,19,31,26,24,13,8,3,136,0,0,13,16,8,3,6,0,0,46,0,11,38,43,29,5,0,0,0,126,8,45,173,255,274,134,60,21,6,976,0,33,195,227,308,143,42,13,5,966,44,130,337,433,376,184,47,21,6,1578,20,92,215,159,139,81,15,7,0,728,7,24,45,44,39,20,6,3,3,191,30,86,164,116,56,42,13,3,4,514,0,0,3,3,4,3,0,0,0,13,0,4,15,18,11,7,3,3,0,61,172,77,147,203,237,167,162,131,51,1347,281,532,1429,1601,1572,844,370,213,78,6920,0,12,43,56,49,33,4,0,0,197,0,0,11,9,21,12,7,0,0,60,5,4,21,41,30,22,13,7,7,150,0,8,10,12,15,5,3,3,0,56,8,11,41,48,38,15,10,3,0,174
105350150,0,26,117,108,55,37,9,3,0,355,0,50,162,66,28,5,0,0,0,311,0,34,82,93,60,21,27,15,9,341,0,4,53,34,11,9,4,0,0,115,0,7,27,21,8,3,3,0,0,69,3,49,247,296,229,134,58,24,9,1049,0,36,213,254,285,158,51,32,22,1051,20,283,942,640,356,145,42,29,13,2470,3,116,452,456,320,132,34,24,4,1541,9,68,213,177,93,33,12,0,3,608,16,43,99,94,59,28,8,5,4,356,3,6,0,3,3,3,3,3,0,24,3,14,48,43,37,11,5,6,0,167,106,159,320,291,280,224,205,301,328,2214,163,895,2975,2576,1824,943,461,442,392,10671,0,37,150,85,74,41,16,7,3,413,4,14,146,89,35,11,5,0,0,304,0,19,90,73,79,34,26,22,7,350,0,16,48,36,28,13,3,0,0,144,0,3,21,20,13,4,3,4,0,68
105351300,0,38,59,73,54,16,10,5,0,255,3,48,122,63,13,5,0,0,0,254,0,14,61,48,49,20,15,17,6,230,0,10,27,9,10,0,0,0,0,56,0,0,8,8,7,0,0,0,0,23,0,52,169,187,190,91,55,21,12,777,0,25,134,144,164,114,63,46,15,705,8,289,680,472,294,119,49,42,17,1970,3,90,254,216,159,88,27,19,3,859,7,53,115,84,40,8,8,3,4,322,11,42,82,73,40,16,10,10,5,289,3,3,0,0,3,3,3,3,0,18,0,22,31,28,26,8,4,3,0,122,127,167,208,224,218,176,177,253,148,1698,162,853,1950,1629,1267,664,421,422,210,7578,0,35,91,51,69,32,18,3,0,299,0,21,146,52,40,8,4,0,0,271,0,19,85,63,52,23,21,19,5,287,0,10,19,20,13,3,0,0,0,65,0,6,5,0,3,5,5,3,0,27
105351521,0,24,79,65,61,24,7,4,0,264,0,27,79,67,18,4,3,0,0,198,0,13,57,70,39,25,17,20,0,241,0,11,27,20,10,5,0,0,0,73,0,3,12,8,9,8,3,0,0,43,3,62,244,224,205,121,48,23,13,943,7,37,177,206,232,142,55,32,6,894,14,212,684,538,388,175,53,39,19,2122,9,76,267,229,150,89,25,10,4,859,6,50,149,75,28,23,4,12,0,347,13,57,113,100,46,36,9,4,4,382,4,3,0,0,3,0,0,3,0,13,3,6,33,25,24,10,3,0,0,104,108,100,224,214,211,181,130,154,66,1388,167,681,2145,1841,1424,843,357,301,112,7871,3,34,94,95,69,46,15,3,6,365,3,8,140,79,46,13,0,3,0,292,0,12,88,67,59,26,10,18,6,286,0,13,41,33,20,3,4,0,0,114,0,7,10,7,4,5,3,0,0,36
105351524,0,19,99,94,60,24,9,7,0,312,0,13,58,49,30,8,0,0,0,158,0,5,47,59,28,21,29,23,7,219,0,5,45,29,13,0,0,0,0,92,0,8,12,9,4,5,0,0,0,38,0,41,238,262,197,113,59,49,13,972,0,25,221,220,249,146,67,21,11,960,17,155,856,739,409,236,86,58,18,2574,3,67,423,315,214,154,37,25,4,1242,3,64,226,130,66,19,9,12,6,535,12,50,133,118,61,40,14,12,0,440,0,0,0,0,0,3,4,5,0,12,0,5,38,23,29,12,3,0,4,114,90,96,278,264,245,178,176,251,85,1663,125,553,2674,2311,1605,959,493,463,148,9331,0,21,94,91,60,40,18,5,5,334,0,3,63,69,37,15,7,0,0,194,0,4,38,46,44,19,21,22,11,205,0,6,40,28,24,10,3,3,0,114,4,3,18,11,12,6,0,0,0,54
105357100,0,26,81,80,72,25,13,4,0,301,0,45,120,61,30,5,0,0,0,261,0,15,63,68,30,21,24,10,5,236,0,8,20,13,17,3,0,0,0,61,0,3,11,7,8,0,3,0,0,32,3,56,180,204,214,145,79,47,19,947,0,22,123,128,178,132,69,32,15,699,18,259,630,460,304,117,47,35,18,1888,3,97,258,213,177,96,23,7,7,881,4,61,109,68,42,14,12,6,4,320,9,54,86,57,46,27,6,3,0,288,4,11,3,4,0,0,0,4,3,29,3,16,35,30,21,12,6,4,0,127,159,168,236,287,214,131,135,173,124,1627,203,841,1955,1680,1353,728,417,325,195,7697,0,17,110,69,83,35,16,7,0,337,0,22,187,93,42,19,0,0,0,363,3,14,83,54,55,22,21,16,7,275,0,10,26,14,14,4,0,3,0,71,0,4,11,6,7,4,0,0,0,32
105400200,3,51,126,100,57,29,11,4,0,381,3,64,177,111,32,11,3,0,0,401,4,18,79,101,62,35,33,18,8,358,3,8,36,16,9,0,0,0,0,72,3,5,13,12,9,3,0,0,0,45,7,117,307,207,220,88,44,17,14,1021,0,52,230,203,157,126,46,23,11,848,31,439,1034,616,308,139,37,26,12,2642,17,135,335,244,188,86,19,4,0,1028,7,58,145,64,38,11,6,5,5,339,24,84,130,85,50,31,7,6,0,417,4,4,8,12,0,5,0,0,0,33,4,26,50,35,22,9,5,3,0,154,374,404,730,649,500,313,232,294,130,3626,484,1465,3400,2455,1652,886,443,400,180,11365,6,61,183,121,83,54,17,4,0,529,0,30,226,146,55,13,3,0,0,473,0,15,116,92,76,50,25,17,3,394,0,16,49,30,11,6,0,0,3,115,3,5,26,13,12,4,3,0,0,66
105403950,3,56,214,165,84,29,10,4,0,565,6,70,287,127,49,6,0,0,0,545,0,20,142,138,106,46,45,32,4,533,0,18,50,32,10,8,0,0,0,118,0,14,28,20,17,0,0,0,0,79,13,117,450,396,346,174,90,37,11,1634,4,112,395,338,318,185,97,29,6,1484,72,556,1631,1065,623,308,81,60,17,4413,35,210,563,348,266,122,30,20,3,1597,8,92,185,84,32,30,11,10,0,452,54,174,337,199,122,65,18,15,4,988,3,6,5,3,4,4,6,0,0,31,3,21,66,50,41,28,7,4,4,224,358,301,673,668,510,473,501,522,259,4265,559,1767,5026,3633,2528,1478,896,733,308,16928,0,64,289,224,122,48,21,3,0,771,0,44,443,197,75,24,0,0,3,786,3,17,180,120,126,72,41,29,11,599,3,17,72,41,17,9,0,0,0,159,0,10,40,22,21,8,0,0,0,101
105406251,4,74,224,105,39,18,11,3,0,478,3,67,265,79,21,7,0,0,0,442,0,31,127,101,42,19,13,7,5,345,0,7,34,17,4,3,3,3,0,71,0,7,33,11,8,0,0,0,0,59,6,102,455,250,167,96,37,22,3,1138,6,62,256,175,129,76,43,19,8,774,26,447,1256,557,279,114,37,25,13,2754,4,101,473,256,144,47,27,13,4,1069,6,66,145,58,31,14,3,7,3,333,20,67,164,93,38,16,6,6,0,410,3,5,3,4,4,5,4,0,0,28,3,29,79,30,16,15,6,0,0,178,143,233,590,412,286,202,167,263,273,2569,224,1298,4104,2148,1208,632,357,368,309,10648,0,50,324,139,64,41,8,4,0,630,3,73,482,108,39,8,0,0,0,713,3,41,238,84,60,31,16,9,0,482,0,6,52,16,8,3,3,3,0,91,0,4,34,16,16,3,0,0,0,73
105406252,0,34,94,127,66,38,15,11,0,385,0,25,77,87,35,11,0,0,0,235,9,7,53,117,74,27,36,14,7,344,0,0,24,26,19,5,0,0,0,74,0,10,23,8,11,5,4,3,5,69,4,58,191,249,276,168,81,41,15,1083,0,40,153,256,244,181,96,44,14,1028,32,222,657,719,433,248,107,94,17,2529,7,94,266,290,240,115,42,19,3,1076,0,46,118,88,57,29,16,3,6,363,18,53,119,108,53,28,19,16,3,417,3,3,3,3,4,3,3,0,3,25,0,11,26,34,31,8,4,0,0,114,169,90,174,260,273,188,223,265,127,1769,242,693,1978,2372,1816,1054,646,510,200,9511,3,21,100,121,114,48,17,9,0,433,3,11,98,117,66,21,4,0,0,320,0,9,76,102,110,34,30,21,10,392,0,10,29,21,25,6,0,0,0,91,3,7,14,18,12,3,6,4,0,67
