region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
105051100,0,0,11,3,0,0,14,1117,1415,655,126,3313,1873,339,437,5962,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,14,29,10,3,56,26,0,12,94,14,32,10,3,59,26,0,12,97,3,3,0,0,6,0,3,0,9,2729,4557,1686,265,9237,3351,560,696,13844,1194,2526,679,100,4499,912,164,211,5786,230,388,172,21,811,254,38,40,1143,182,419,139,12,752,178,34,46,1010,412,807,311,33,1563,432,72,86,2153,157,173,89,28,447,442,39,83,1011,647,1003,462,75,2187,930,219,207,3543,576,393,190,57,1216,714,175,172,2277,0,0,0,0,0,0,0,0,0,1380,1569,741,160,3850,2086,433,462,6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,10,0,53,13,7,7,80,21,22,10,0,53,13,7,7,80,3,7,0,0,10,20,4,0,34,3010,4931,1741,293
105054800,5,3,28,42,6,17,93,1257,366,311,100,2034,2720,483,708,5945,3,0,0,0,3,3,0,0,6,0,0,0,0,0,4,6,0,10,58,36,16,5,115,113,31,56,315,61,36,16,5,118,120,37,56,331,0,0,0,0,0,0,0,3,3,5650,4679,1584,336,12249,6302,1604,1837,21992,1955,2837,673,141,5606,1460,463,275,7804,952,1004,271,48,2275,928,280,199,3682,1293,1279,361,61,2994,924,361,240,4519,2245,2283,632,109,5269,1852,641,439,8201,307,166,108,23,604,818,130,170,1722,393,112,102,28,635,886,146,147,1814,765,214,115,29,1123,1162,211,246,2742,7,3,0,0,10,21,4,3,38,1472,495,325,80,2372,2887,491,566,6316,3,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,6,57,40,24,4,125,82,43,38,288,63,40,24,4,131,85,43,38,297,12,0,0,0,12,8,0,0,20,5747,5655,1654,334
105055200,12,0,46,53,16,15,130,2136,1136,858,203,4333,4704,973,1371,11381,4,3,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,0,80,81,35,8,204,106,49,105,464,84,84,35,8,211,109,49,105,474,6,7,3,3,19,5,4,5,33,6887,6502,2767,530,16686,8661,2737,2726,30810,2371,3697,1240,189,7497,1785,762,468,10512,1460,1306,472,94,3332,1224,578,257,5391,824,825,254,59,1962,649,508,272,3391,2284,2131,726,153,5294,1873,1086,529,8782,1059,533,379,82,2053,2165,497,511,5226,1127,550,354,115,2146,2024,502,379,5051,499,181,83,38,801,736,167,164,1868,34,15,9,4,62,63,9,12,146,2719,1279,825,239,5062,4988,1175,1066,12291,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9,16,92,81,30,10,213,102,64,49,428,95,81,30,10,216,106,64,58,444,15,12,8,5,40,21,5,3,69,7484,7200,2829,596
105057201,3,0,10,5,3,3,21,1478,439,214,400,2531,1794,973,3369,8667,3,3,3,3,12,0,3,3,18,3,0,0,0,3,74,0,3,80,0,3,0,3,6,9,0,3,18,6,6,3,6,21,83,3,9,116,9,5,0,3,17,9,18,63,107,1595,517,281,428,2821,2096,1102,3741,9760,54,29,43,12,138,79,19,51,287,5,3,18,3,29,72,4,25,130,26,9,6,3,44,51,9,35,139,31,12,24,6,73,123,13,60,269,25,5,6,0,36,53,3,25,117,7,0,0,0,7,16,3,6,32,2378,665,295,400,3738,2720,1483,2332,10273,3,0,0,0,3,3,0,3,9,2413,670,301,400,3784,2792,1489,2366,10431,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,200,200,0,3,0,0,3,0,3,0,6,0,6,0,0,6,0,3,200,209,4,4,3,0,11,19,5,5,40,2502,721,371,418
105057204,0,0,7,26,5,16,54,3874,527,353,174,4928,8425,1568,5713,20634,0,0,0,0,0,6,0,5,11,0,0,0,0,0,178,0,3,181,11,10,7,0,28,23,6,24,81,11,10,7,0,28,207,6,32,273,5,5,0,0,10,17,4,50,81,4981,1191,635,254,7061,9901,2342,6973,26277,103,92,15,3,213,111,51,35,410,64,24,5,6,99,71,39,23,232,1182,658,274,80,2194,1113,836,584,4727,1246,682,279,86,2293,1184,875,607,4959,232,54,22,13,321,506,127,172,1126,673,140,103,35,951,1465,342,502,3260,4007,557,308,160,5032,7778,1276,2473,16559,3,0,0,0,3,13,3,3,22,4915,751,433,208,6307,9762,1748,3150,20967,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,208,208,23,17,5,0,45,30,22,20,117,23,17,5,0,45,30,22,232,329,16,10,3,0,29,55,6,9,99,6303,1552,735,297
105057205,0,0,4,7,5,6,22,3260,977,718,295,5250,5534,1653,2614,15051,0,0,0,0,0,4,0,0,4,0,0,0,0,0,63,0,0,63,25,16,12,5,58,46,22,34,160,25,16,12,5,58,113,22,34,227,5,7,0,0,12,4,6,11,33,5528,2700,1459,481,10168,7477,2810,3692,24147,440,558,128,34,1160,407,209,131,1907,686,424,269,44,1423,637,294,165,2519,1263,938,386,102,2689,1033,960,372,5054,1949,1362,655,146,4112,1670,1254,537,7573,268,65,63,17,413,567,119,164,1263,742,193,160,55,1150,1238,363,378,3129,3328,1080,508,276,5192,4578,1729,1481,12980,15,4,6,0,25,39,3,12,79,4353,1342,737,348,6780,6422,2214,2035,17451,3,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,32,32,17,9,0,3,29,20,25,11,85,20,9,0,3,32,24,25,43,124,58,15,33,9,115,227,17,37,396,6820,3286,1553,540
105057206,0,0,8,4,0,5,17,2834,781,455,290,4360,3965,1400,3966,13691,0,0,0,0,0,0,0,0,0,3,0,0,0,3,22,0,0,25,23,11,3,0,37,29,24,33,123,26,11,3,0,40,51,24,33,148,0,0,0,3,3,0,0,0,3,3937,1542,915,408,6802,5094,2000,4720,18616,193,162,60,8,423,171,79,35,708,225,164,106,19,514,344,111,72,1041,765,529,323,72,1689,728,499,268,3184,990,693,429,91,2203,1072,610,340,4225,334,110,66,27,537,569,115,190,1411,554,140,106,46,846,865,304,251,2266,2946,858,384,245,4433,3601,1258,1593,10885,5,0,4,0,9,8,0,3,20,3839,1108,560,318,5825,5043,1677,2037,14582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,9,6,7,0,22,20,26,15,83,9,6,7,0,22,20,26,64,132,12,4,3,0,19,22,14,3,58,5043,1973,1059,417
105106550,11,3,41,33,7,12,93,5410,2664,1848,783,10705,8788,3274,2766,25533,5,3,0,0,8,3,0,5,16,0,0,0,0,0,5,0,0,5,66,41,26,4,137,81,41,54,313,71,44,26,4,145,89,41,59,334,20,10,8,0,38,16,3,8,65,10327,11996,4298,1213,27834,12687,4327,4111,48959,3200,6762,1541,237,11740,2247,564,602,15153,741,1456,404,55,2656,853,198,169,3876,766,1501,485,57,2809,657,234,207,3907,1507,2957,889,112,5465,1510,432,376,7783,1103,770,421,96,2390,1808,609,547,5354,2603,1458,949,241,5251,3988,1510,1028,11777,2604,1319,592,359,4874,3335,1506,1139,10854,19,13,6,0,38,28,7,3,76,6329,3560,1968,696,12553,9159,3632,2717,28061,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,4,38,38,19,4,99,52,46,27,224,38,38,19,4,99,55,46,31,231,12,7,5,0,24,23,12,3,62,11086,13324,4422,1049
105108050,0,0,26,18,8,12,64,3493,1420,875,227,6015,5476,1771,3529,16791,0,0,0,0,0,0,3,0,3,0,0,0,0,0,19,0,0,19,31,36,12,4,83,44,14,38,179,31,36,12,4,83,63,17,38,201,3,3,0,0,6,0,0,3,9,5679,5304,1679,364,13026,7416,2363,4583,27388,1097,2455,384,50,3986,715,242,331,5274,540,795,218,27,1580,500,190,175,2445,543,979,224,25,1771,446,187,180,2584,1083,1774,442,52,3351,946,377,355,5029,820,469,244,53,1586,1156,519,605,3866,1595,672,338,90,2695,2208,864,911,6678,1706,669,307,86,2768,2477,742,914,6901,3,4,3,0,10,7,4,5,26,4124,1814,892,229,7059,5848,2129,2435,17471,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,7,34,33,8,3,78,51,22,29,180,34,36,8,3,81,54,22,33,190,12,20,3,0,35,15,8,4,62,6350,6099,1729,334
105108500,3,0,9,8,0,4,21,2773,1125,624,153,4675,4668,925,1865,12133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,18,33,18,11,0,62,46,8,23,139,33,18,11,0,62,60,8,27,157,11,5,3,0,19,22,3,6,50,5297,4643,1318,274,11532,6547,1477,2920,22476,1188,2443,369,56,4056,747,115,399,5317,207,221,78,12,518,230,52,71,871,1079,1108,288,65,2540,871,387,396,4194,1286,1329,366,77,3058,1101,439,467,5065,395,309,128,28,860,513,146,203,1722,1068,447,269,83,1867,1370,391,528,4156,1586,515,288,73,2462,2771,453,845,6531,6,0,0,0,6,3,0,0,9,3055,1271,685,184,5195,4657,990,1576,12418,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,14,15,4,0,33,18,4,16,71,14,15,4,0,33,18,4,23,78,9,4,3,5,21,18,9,3,51,5552,5062,1427,322
