region_id,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T
105357100,17,0,0,78,392,64,609,0,0,1065,5840,955,5342,37,6,12180
105400200,39,0,0,136,753,209,930,20,0,1912,11412,2832,9109,74,25,23452
105403950,52,0,0,260,1101,313,900,18,0,2332,20979,4920,8612,82,20,34613
105406251,104,0,0,132,251,137,1223,55,0,1666,3247,1802,13500,64,42,18655
105406252,76,3,0,161,397,146,268,3,0,814,10256,3302,2994,66,36,16654
105406253,139,0,0,239,343,87,152,3,0,585,9937,1631,1890,9,9,13476
105406254,9,0,0,60,667,123,284,11,5,1090,7524,1235,2155,53,26,10993
105450900,24,0,3,293,1366,113,57,69,0,1605,27116,1506,624,109,21,29376
105453800,15,5,0,148,951,124,66,64,0,1205,18596,2019,806,303,18,21742
105456351,12,0,0,138,1304,253,217,14,0,1788,26593,3828,2170,108,9,32708
105456354,14,3,30,149,906,169,242,55,33,1405,23223,2890,2405,188,93,28799
105530751,10,0,0,137,943,121,43,47,0,1154,28263,3218,483,345,9,32318
105530752,15,0,0,186,1239,244,252,4,6,1745,26388,4168,2624,60,61,33301
105530753,7,0,0,178,1389,241,221,3,0,1854,25032,3716,2012,19,0,30779
105554100,20,0,0,57,110,19,69,4,0,202,3002,461,1136,37,0,4636
105554700,80,4,3,110,181,40,323,3,3,550,6055,741,5460,37,44,12337
105555350,60,3,0,95,244,83,611,4,5,947,4405,1429,5747,17,52,11650
105555950,95,0,0,130,225,292,2271,23,8,2819,4160,4453,22570,128,56,31367
105556700,185,3,3,350,827,246,834,19,4,1930,20385,5866,12745,132,28,39156
105558250,156,0,0,233,465,89,802,6,0,1362,12655,2002,11276,60,4,25997
105604001,118,0,3,498,501,70,63,28,0,662,19171,1766,521,160,12,21630
105604004,148,3,3,289,507,88,494,19,4,1112,21296,2349,8592,58,28,32323
105604500,171,0,3,354,900,107,445,3,3,1458,29073,1575,6208,28,54,36938
105607421,36,0,0,142,477,125,122,0,0,724,19063,3541,1774,6,6,24390
105607423,3,0,3,125,472,36,39,3,0,550,15651,684,303,57,7,16702
105607425,5,0,12,82,306,83,44,0,0,433,10950,1626,776,0,57,13409
105655150,47,0,0,80,251,113,784,38,0,1186,6336,1894,7924,83,18,16255
105656370,101,3,0,264,622,143,233,35,0,1033,15149,2239,2983,207,11,20589
105658000,366,3,0,707,1017,206,1275,24,4,2526,31359,3234,17656,150,40,52439
105703101,70,5,0,697,884,328,116,36,0,1364,20542,3546,961,466,19,25534
105703104,114,4,3,314,1430,427,476,80,23,2436,27659,5582,4742,278,118,38379
105708551,36,5,0,225,1332,128,67,76,0,1603,27102,1708,623,516,14,29963
105708554,120,4,0,306,900,223,323,82,0,1528,20990,3580,2902,405,12,27889
110051720,3,6,0,131,991,81,55,25,5,1157,17342,923,589,122,21,18997
110054651,61,3,0,246,765,158,138,53,0,1114,19571,2245,1468,373,9,23666
110054653,43,3,0,137,854,102,134,8,0,1098,24842,1870,1751,60,13,28536
110054655,74,3,0,238,651,64,58,71,0,844,17826,1150,696,406,17,20095
110055050,41,0,0,150,799,115,127,46,0,1087,21795,1558,1280,199,3,24835
110055903,55,0,0,147,652,238,469,42,4,1405,13134,3432,5242,171,30,22009
110055904,5,0,0,145,569,123,101,0,0,793,13936,1832,908,16,15,16707
110055905,37,3,0,141,719,137,327,35,6,1224,17095,2180,2727,121,46,22169
110056400,21,15,0,257,1033,204,192,89,0,1518,20476,2761,1295,677,22,25231
110102700,3,0,0,39,154,9,0,6,0,169,3134,56,30,23,0,3243
110103050,0,0,0,13,77,4,9,9,0,99,1897,25,84,80,0,2086
110103320,4,15,3,213,560,164,150,125,0,999,11194,1911,1509,644,18,15276
110105650,3,3,0,45,324,30,46,45,0,445,5208,245,369,154,19,5995
110107000,3,3,0,47,302,30,32,24,0,388,7151,451,389,169,3,8163
110107620,3,3,3,70,273,12,23,14,3,325,5017,119,223,145,12,5516
115054400,96,3,0,131,208,29,55,20,0,312,6189,678,678,129,3,7677
115056900,24,5,0,148,693,132,89,33,0,947,18831,2566,1216,385,3,23001
115058451,192,4,0,368,936,367,967,93,0,2363,23484,6207,10509,343,40,40583
115058454,12,8,0,238,1220,149,202,91,0,1662,28816,2347,2079,566,12,33820
115076951,15,0,0,78,606,95,96,44,0,841,10700,889,879,221,17,12706
115106952,25,9,8,274,1238,82,71,71,8,1470,22556,1083,744,617,43,25043
115108350,22,4,0,164,700,83,28,19,3,833,15615,1244,319,136,21,17335
120057554,59,11,3,262,613,334,367,110,7,1431,13041,5120,3871,1243,46,23321
120057556,3,5,0,25,72,39,36,15,0,162,2636,1256,384,183,0,4459
120074851,15,3,0,76,345,76,93,41,0,555,9707,933,1271,227,3,12141
120100250,109,11,0,206,432,109,176,114,0,831,11384,2092,2123,765,7,16371
120101350,12,3,0,118,596,104,90,433,0,1223,9768,1138,710,756,29,12401
120104550,3,3,0,32,187,7,5,11,0,210,3586,35,68,73,0,3762
120104854,3,3,0,60,213,8,4,32,0,257,4588,26,10,188,9,4821
120106611,15,3,0,42,172,22,39,7,0,240,3722,209,437,113,6,4487
120106612,7,3,0,39,194,9,16,33,0,252,3646,280,270,325,3,4524
120107558,7,7,0,82,425,66,47,68,0,606,7021,498,369,208,6,8102
125011801,43,21,3,295,596,165,242,62,0,1065,14280,2725,2580,807,10,20402
125036381,74,54,0,373,434,178,338,74,3,1027,11852,2840,2839,662,16,18209
125050600,8,10,0,57,175,10,17,18,0,220,4625,107,227,276,4,5239
125051736,8,8,0,66,259,20,44,257,0,580,7245,433,597,793,5,9073
125051737,6,3,3,41,350,29,40,23,3,445,7840,400,654,142,27,9063
125051738,0,3,0,39,125,0,0,21,0,146,2259,4,6,93,0,2362
125051804,4,10,0,56,305,14,14,41,0,374,6192,277,200,538,6,7213
125055700,11,0,0,67,326,46,54,101,0,527,6751,370,568,303,0,7992
125103380,23,6,0,144,808,61,142,38,0,1049,16173,1128,1276,343,19,18939
125104350,0,7,0,65,500,40,51,53,0,644,9854,571,546,393,9,11373
125106385,14,7,0,166,486,39,38,36,0,599,10718,601,464,456,6,12245
125108859,0,0,0,0,3,0,3,0,0,6,122,0,22,3,0,147
130057311,5,0,3,106,712,125,197,83,4,1121,14830,867,1592,184,35,17508
130103550,0,3,0,53,242,14,23,37,0,316,4191,136,329,93,3,4752
130103660,0,0,0,36,78,0,7,0,0,85,1968,4,50,51,0,2073
130104201,0,0,0,22,65,0,0,4,0,69,1774,3,7,34,0,1818
130104920,0,0,0,30,134,0,3,6,0,143,2911,45,56,26,12,3050
130107314,0,4,0,71,187,3,6,16,0,212,4224,101,60,109,6,4500
130150111,4,3,0,50,338,39,154,32,0,563,5958,518,1088,102,12,7678
130150112,0,0,0,21,57,0,0,3,0,60,1427,9,5,15,0,1456
130153010,0,0,0,40,195,12,10,3,0,220,3390,130,75,27,6,3628
130153650,0,0,0,26,85,5,0,15,0,105,1596,32,27,30,0,1685
130154202,3,3,0,47,183,3,40,4,0,230,3839,75,471,92,0,4477
130157400,3,3,0,41,171,3,5,13,0,192,2625,39,76,119,9,2868
130157650,3,0,0,25,84,3,3,0,0,90,2158,9,66,42,0,2275
130157850,0,3,0,26,52,3,3,15,0,73,1180,14,37,36,0,1267
130205300,4,6,0,57,366,42,74,32,0,514,4378,173,450,208,8,5217
130205750,9,0,0,57,280,4,38,46,0,368,4460,44,434,176,13,5127
135012601,82,5,0,142,438,62,115,141,0,756,11066,836,1289,244,3,13438
135052604,0,0,0,13,75,0,0,0,0,75,1218,0,0,4,0,1222
135052950,0,4,0,25,96,0,11,22,0,129,1573,6,116,55,0,1750
135055271,0,0,0,46,396,44,50,91,0,581,6611,337,321,214,4,7487
135055850,0,0,0,24,138,0,8,6,0,152,2373,46,88,37,0,2544
135058020,6,3,0,52,239,0,22,37,0,298,3621,23,130,110,13,3897
135058150,0,0,0,26,172,4,8,7,4,195,2985,60,113,54,4,3216
135100950,0,0,0,10,91,4,6,7,5,113,1038,25,34,60,10,1167
135102150,0,3,0,25,108,4,3,6,0,121,1527,35,40,39,3,1644
135107900,0,25,0,86,231,3,20,69,0,323,2319,25,127,433,17,2921
135107950,0,0,0,17,53,0,5,3,0,61,1038,34,42,36,0,1150
135151150,0,6,0,20,148,0,7,106,0,261,1011,3,41,149,4,1208
135151200,0,0,0,15,40,0,4,0,0,44,570,0,46,11,3,630
135151750,0,3,0,15,127,3,4,25,3,162,1657,22,144,118,22,1963
140030471,3,0,0,53,504,106,136,17,6,769,10135,1076,1014,58,22,12305
140070473,0,0,3,22,106,6,0,4,0,116,1965,6,3,24,15,2013
140070850,0,0,0,18,133,3,4,0,0,140,2513,64,56,26,3,2662
140071400,4,3,0,59,162,3,7,3,0,175,4609,66,72,80,0,4827
140074870,0,0,0,66,415,31,33,48,5,532,7310,435,253,107,10,8115
140075274,0,0,0,16,71,0,0,4,0,75,1398,5,14,25,0,1442
140076100,0,0,0,11,92,5,3,0,0,100,1860,39,47,23,0,1969
140150800,3,0,0,27,95,0,7,36,0,138,2182,15,101,67,0,2365
140152350,0,0,0,43,342,14,35,13,49,453,4552,148,235,74,53,5062
140152900,0,3,0,23,157,9,20,24,0,210,3315,127,179,79,3,3703
140154600,0,3,0,32,140,3,7,8,0,158,2462,38,55,56,0,2611
140156200,0,3,0,60,369,22,31,47,0,469,5254,202,214,114,6,5790
140158100,0,0,0,13,75,4,5,0,0,84,1439,35,63,8,0,1545
140206150,20,3,0,92,634,97,77,82,0,890,12463,1067,930,175,11,14646
145056181,0,3,0,24,199,8,3,43,0,253,3483,49,13,179,3,3727
145056470,19,3,0,91,436,124,283,45,0,888,9826,2265,2675,118,10,14894
145101050,0,0,0,18,31,0,0,5,0,36,950,32,0,17,0,999
145103311,3,3,0,50,308,35,41,29,0,413,7169,575,487,176,7,8414
145103314,0,0,0,19,129,0,0,6,0,135,2373,33,4,41,23,2474
145103700,0,0,0,19,55,4,0,4,0,63,1409,28,20,29,0,1486
145106184,0,0,0,6,89,0,0,10,0,99,1398,32,6,40,0,1476
145107640,0,3,0,34,135,3,3,3,0,144,2810,41,21,43,0,2915
145108710,0,0,0,49,261,11,9,20,0,301,5117,171,64,75,0,5427
145108750,15,0,0,51,268,17,23,3,0,311,4313,188,235,39,6,4781
145150550,12,9,0,124,521,61,92,53,0,727,10926,916,1143,437,14,13436
145152750,25,10,3,171,706,110,111,108,3,1038,12722,1105,988,502,21,15338
145201000,0,0,0,11,43,0,0,3,0,46,1000,13,14,12,0,1039
145202050,3,0,0,30,166,19,11,13,0,209,3624,198,130,57,7,4016
145207050,10,3,4,43,197,52,98,122,465,934,2101,371,491,190,525,3678
150057751,53,3,0,168,617,68,183,39,0,907,17117,981,2343,184,20,20645
150102000,5,0,0,19,89,0,12,4,0,105,1469,3,59,21,0,1552
150102200,5,0,0,22,148,3,13,5,0,169,2848,40,150,21,0,3059
150103500,0,3,0,24,57,3,7,5,0,72,1317,22,57,58,0,1454
150104300,0,0,0,14,109,6,3,3,5,126,1876,56,13,16,14,1975
150104950,0,0,0,7,63,0,0,0,0,63,1127,0,10,11,9,1157
150105800,0,0,0,23,156,3,20,34,0,213,2185,35,107,60,5,2392
150107350,0,0,0,23,95,3,9,5,0,112,2181,15,121,33,6,2356
150107500,6,0,0,34,198,13,25,19,17,272,3969,83,278,66,17,4413
150107754,0,0,0,27,58,0,0,3,0,61,1660,9,3,24,0,1696
150151600,0,3,0,17,54,0,3,6,0,63,953,6,33,64,0,1056
150153450,3,3,0,64,515,58,103,21,0,697,7631,570,667,89,0,8957
150153850,0,0,0,10,47,0,16,7,0,70,1108,0,82,59,3,1252
150154750,6,0,0,23,227,16,58,9,0,310,3534,176,279,49,0,4038
150155550,0,0,0,11,51,0,0,4,0,55,808,0,39,28,0,875
155050050,9,3,0,164,706,78,322,18,3,1127,14856,1106,3288,135,16,19401
155053341,0,0,0,13,79,0,0,0,0,79,1291,7,9,7,0,1314
155102300,10,3,0,38,195,13,30,31,0,269,3915,145,418,123,9,4610
155103342,4,0,0,26,147,9,3,11,0,170,2371,35,21,34,6,2467
155107450,0,0,0,16,62,0,6,11,0,79,1273,0,37,29,0,1339
155107700,0,0,0,4,37,0,0,3,0,40,462,0,0,7,0,469
155150650,0,6,0,43,143,14,27,9,0,193,2935,151,174,121,0,3381
155151860,0,0,0,14,28,0,0,0,0,28,570,0,0,7,0,577
155152500,3,0,0,14,190,22,15,11,0,238,2682,176,140,84,9,3091
155154250,0,0,0,11,38,0,3,3,0,44,548,9,19,3,3,582
155155500,10,3,0,61,130,3,27,17,0,177,2487,26,243,100,11,2867
155157800,3,0,0,21,116,0,6,16,0,138,1477,12,90,60,4,1643
155200300,0,0,3,13,70,3,10,29,0,112,823,25,31,48,3,930
155208200,0,3,0,26,168,3,9,30,0,210,2374,35,102,217,5,2733
160101250,5,5,3,63,561,39,55,24,0,679,7409,114,354,167,12,8056
160101700,0,5,3,32,70,0,3,15,3,91,681,0,45,110,57,893
160108809,0,3,0,19,11,0,0,13,0,24,260,0,0,62,3,325
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
