region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
105157151,484,0,3,0,5,9,13,26,20,8,31,14,24,153,3,0,0,0,3,5,11,16,21,21,47,21,148,13,9,15,37,68,50,167,113,82,48,83,99,784,0,0,3,0,6,3,7,4,4,4,3,684,718,40,50,44,123,238,362,1279,1581,1632,1895,3725,1859,12828,4,3,3,34,96,133,331,262,136,149,93,186,1430,4,14,57,151,167,121,146,92,48,22,25,107,954,0,6,3,10,11,8,21,12,12,8,10,19,120,9,3,25,35,17,12,16,4,3,3,3,17,147,35,36,127,176,168,137,220,107,63,31,44,152,1296,0,0,3,0,3,4,5,0,0,0,0,43,58,52,62,218,406,462,415,739,477,262,213,175,524,4005,219,257,358,1511,1646,1832,3414,3240,3124,3023,5553,3229,27406
105157152,557,0,0,0,11,3,8,40,22,15,41,20,30,190,0,0,0,0,3,0,16,18,30,22,69,34,192,13,11,28,31,66,37,156,127,96,50,66,84,765,0,0,0,0,0,0,5,4,9,4,3,756,781,35,40,45,110,232,342,1549,2218,2394,2692,5054,2173,16884,3,4,6,22,83,113,314,288,169,179,115,190,1486,0,16,60,139,150,134,155,110,42,23,23,98,950,3,0,10,6,14,7,21,13,9,4,6,18,111,6,3,25,35,17,12,7,11,0,0,0,11,127,20,32,140,142,145,115,210,75,51,30,29,121,1110,0,0,6,0,0,0,0,0,0,0,0,27,33,32,55,247,344,409,381,707,497,271,236,173,465,3817,155,214,376,1437,1515,1778,3570,3770,3839,3756,6632,3329,30371
105200351,957,6,3,11,22,36,32,49,22,6,8,3,40,238,0,3,0,0,3,3,15,14,8,4,10,17,77,54,67,113,253,331,168,361,181,115,48,64,231,1986,0,4,6,8,11,15,14,5,5,4,0,406,478,80,116,235,577,868,801,1643,1091,739,480,614,1105,8349,5,5,6,35,70,69,157,79,43,32,19,41,561,0,14,48,82,74,53,76,27,20,8,6,53,461,3,3,3,12,9,7,14,3,4,0,0,15,73,14,16,45,37,19,6,17,3,0,0,3,13,173,73,54,267,302,296,143,276,100,48,33,15,201,1808,3,0,3,4,3,3,3,0,0,0,0,69,88,98,92,372,472,471,281,543,212,115,73,43,392,3164,289,338,716,1862,1776,1442,2653,1613,1088,649,780,1800,15006
105200353,771,7,4,6,16,24,20,52,28,7,11,3,49,227,0,0,4,0,0,8,12,9,12,11,20,20,96,34,59,92,230,272,161,304,193,98,46,61,225,1775,3,0,3,3,7,9,8,9,8,0,3,371,424,67,99,186,456,687,662,1611,1266,968,669,929,1153,8753,5,3,7,32,69,69,182,111,59,36,28,91,692,0,3,61,81,79,57,97,41,19,14,7,35,494,0,4,0,3,6,5,16,9,5,0,0,16,64,6,9,49,39,17,12,12,9,3,0,4,12,172,48,55,288,314,313,175,267,128,57,37,24,216,1922,4,4,0,7,0,3,3,0,4,0,0,55,80,63,78,405,476,484,321,577,298,147,87,63,425,3424,241,319,693,1952,1720,1426,2742,1932,1413,900,1200,1947,16485
105200355,365,3,0,3,4,12,13,18,21,8,12,11,16,121,0,0,0,0,3,5,9,12,12,7,15,20,83,12,9,18,62,94,46,173,107,48,31,37,75,712,0,0,0,0,3,3,7,5,0,0,0,302,320,30,30,38,136,264,362,1116,1175,1115,909,1568,868,7611,4,3,5,19,51,59,170,152,86,64,50,93,756,0,4,33,78,73,58,85,40,25,6,7,44,453,0,3,3,4,5,5,10,4,3,9,0,17,63,0,12,22,22,8,4,3,3,0,0,0,12,86,29,23,121,171,182,106,195,66,46,18,30,101,1088,0,0,0,0,0,3,6,0,0,0,0,31,40,33,45,184,294,319,235,469,265,160,97,87,298,2486,126,184,301,1161,1131,1060,2169,1909,1765,1292,2093,1514,14705
105201550,1695,5,10,23,39,47,43,104,50,9,20,16,74,440,3,3,0,0,4,10,31,26,27,14,43,50,211,101,113,176,393,467,276,638,341,193,105,159,384,3346,6,5,5,11,20,21,22,19,10,4,3,946,1072,176,207,413,1003,1554,1524,3391,2469,1838,1355,2190,2427,18547,3,5,18,75,159,188,353,253,106,107,61,153,1481,5,13,136,206,183,122,143,69,31,18,10,92,1028,0,0,10,25,28,12,27,16,8,3,6,33,168,26,22,101,76,35,21,32,15,3,6,0,31,368,114,114,460,525,426,280,502,217,119,68,51,290,3166,6,0,3,9,5,5,8,0,0,0,0,114,150,154,154,728,916,836,628,1065,570,267,202,128,713,6361,689,709,1459,4149,3547,3177,5936,4005,2834,1928,2939,4034,35406
105252851,1431,11,8,23,25,46,59,78,29,20,18,16,93,426,0,0,0,0,8,5,27,15,20,7,14,33,129,118,160,195,594,676,416,760,417,206,100,125,441,4208,3,7,13,13,22,21,21,22,3,4,3,749,881,189,245,402,1085,1681,1481,2932,1954,1288,719,921,1991,14888,6,12,32,89,173,186,300,170,109,54,31,130,1292,4,30,188,223,151,100,142,46,30,13,11,85,1023,3,4,20,18,34,19,31,9,11,3,3,35,190,14,33,137,95,44,33,48,17,5,3,4,35,468,177,140,832,735,696,405,672,254,125,48,49,392,4525,5,5,15,7,9,6,10,4,4,0,0,162,227,209,224,1224,1167,1107,749,1203,500,284,121,98,839,7725,636,743,1857,4178,3729,2923,5120,3004,1925,1012,1206,3467,29800
105252854,806,3,0,3,15,24,26,47,35,18,14,14,58,257,0,0,3,0,3,3,10,12,17,11,20,20,99,36,51,70,195,284,188,454,303,139,76,99,245,2140,0,0,5,0,8,8,17,12,4,7,4,454,519,82,92,135,366,725,730,1926,1661,1379,928,1443,1494,10961,3,6,8,34,63,85,220,120,83,59,43,82,806,5,10,44,97,91,56,94,45,19,9,13,38,521,3,3,6,8,22,5,16,13,5,5,4,17,107,4,6,54,29,18,13,25,10,7,0,7,21,194,46,73,285,277,259,141,258,142,80,33,31,186,1811,0,0,4,4,0,0,4,0,0,0,3,49,64,61,98,401,449,453,300,617,330,194,106,101,393,3503,259,351,628,1886,1604,1452,3147,2409,1935,1186,1735,2258,18850
105254901,892,0,0,11,28,29,40,78,40,19,15,13,53,326,0,0,4,0,3,4,23,25,28,14,21,20,142,51,98,123,314,442,274,469,232,113,54,68,277,2515,0,3,4,3,19,7,25,14,6,3,5,697,786,84,154,200,554,1028,990,2587,2094,1721,1231,1663,1830,14136,6,9,10,42,141,155,357,186,124,85,62,140,1317,0,11,80,145,137,93,125,51,26,18,3,89,778,0,0,11,16,9,16,26,18,4,10,4,28,142,15,20,86,80,37,20,23,5,7,3,0,35,331,75,97,489,551,452,254,396,145,65,40,39,290,2893,4,0,5,0,5,3,10,3,0,0,0,129,159,100,137,681,834,781,541,937,408,226,156,108,711,5620,325,494,1006,2711,2505,2189,4494,3251,2687,1728,2214,3123,26727
105254904,602,0,4,4,12,24,29,72,29,10,10,11,40,245,3,0,0,0,0,7,21,25,29,17,36,32,170,40,37,41,112,171,117,251,163,75,32,57,144,1240,3,3,3,9,8,3,28,7,3,6,3,520,596,103,74,96,313,594,685,2103,1972,1803,1260,1783,1499,12285,3,4,4,28,88,97,230,151,90,55,36,80,866,0,8,49,102,90,70,93,38,18,13,6,49,536,3,3,4,4,3,4,21,9,6,3,3,14,77,5,4,30,28,13,9,13,8,8,3,3,9,133,26,40,181,206,157,77,186,90,52,29,18,113,1175,0,0,0,0,4,6,8,0,0,0,0,54,72,37,59,268,368,355,263,551,296,174,103,66,319,2859,234,230,431,1317,1270,1306,3223,2761,2548,1578,2166,2164,19228
105301450,249,0,0,4,6,4,15,22,19,8,10,4,19,111,0,0,0,0,0,3,6,20,10,8,31,17,95,13,10,10,28,47,28,66,58,26,10,22,45,363,3,0,0,0,3,0,10,3,3,0,3,319,344,33,21,34,83,170,281,1058,1455,1448,1148,1787,976,8494,3,3,0,17,69,91,233,163,91,65,44,83,862,4,3,33,75,91,67,86,42,14,5,5,50,475,0,3,4,9,7,11,12,10,6,4,3,8,77,3,3,27,25,22,3,7,3,0,0,0,5,98,6,19,90,118,97,56,95,53,20,10,6,69,639,0,3,0,0,5,0,0,0,0,0,0,22,30,16,34,154,244,291,228,433,271,131,84,58,237,2181,99,133,230,858,880,901,2056,2322,2296,1636,2356,1543,15310
