region_id,C11_All_in_ns_1PF_1C,C11_All_in_ns_1PF_2C,C11_All_in_ns_1PF_3C,C11_All_in_ns_1_pa_fa_4m_c,C11_All_in_ns_1_pa_fa_w_To,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1_pa_fa_4mor_ch,C11_Tot_T
105658000,83,29,4,4,120,2864,1433,363,87,4747
105703101,29,6,0,0,35,1441,855,310,60,2666
105703104,79,42,16,12,149,3005,1457,530,187,5179
105708551,74,33,19,4,130,2277,1306,527,251,4361
105708554,68,35,15,6,124,2408,1267,452,188,4315
110051720,54,25,10,3,92,1546,806,308,138,2798
110054651,63,23,9,8,103,1697,863,305,133,2998
110054653,44,23,3,0,70,2083,1059,354,92,3588
110054655,44,20,8,7,79,1405,801,286,126,2618
110055050,53,22,14,9,98,1687,994,343,172,3196
110055903,39,5,8,3,55,1448,561,156,54,2219
110055904,38,14,9,0,61,1169,657,231,91,2148
110055905,47,18,4,4,73,1644,746,191,71,2652
110056400,53,22,13,3,91,1629,884,335,133,2981
110102700,6,5,0,0,11,186,88,36,14,324
110103050,3,0,0,0,3,92,51,15,7,165
110103320,40,12,0,0,52,910,426,156,78,1570
110105650,11,8,3,4,26,353,179,80,50,662
110107000,14,12,0,0,26,437,253,104,41,835
110107620,12,6,0,3,21,277,165,57,21,520
115054400,12,0,4,0,16,417,210,66,30,723
115056900,61,25,6,10,102,1784,1025,368,172,3349
115058451,82,20,11,0,113,2653,1330,385,111,4479
115058454,72,53,8,9,142,2375,1400,482,208,4465
115076951,29,15,4,3,51,914,537,201,87,1739
115106952,59,17,5,3,84,1529,762,263,115,2669
115108350,26,14,5,0,45,1029,541,179,84,1833
120057554,44,25,4,5,78,1578,763,223,98,2662
120057556,8,4,0,0,12,280,190,79,21,570
120074851,22,10,8,8,48,1060,480,180,82,1802
120100250,29,10,3,5,47,1157,554,160,66,1937
120101350,16,4,4,5,29,1079,443,133,29,1684
120104550,9,4,0,0,13,264,119,50,23,456
120104854,6,4,0,4,14,332,157,61,24,574
120106611,18,8,0,3,29,337,205,85,46,673
120106612,6,3,3,3,15,255,158,57,23,493
120107558,11,7,0,3,21,620,308,112,52,1092
125011801,43,22,9,9,83,1513,781,273,115,2682
125036381,35,15,4,0,54,1163,638,168,62,2031
125050600,0,8,0,0,8,402,197,70,27,696
125051736,15,8,0,0,23,501,242,105,38,886
125051737,30,14,5,3,52,705,370,142,77,1294
125051738,3,0,4,0,7,133,85,36,22,276
125051804,11,3,4,0,18,467,264,89,50,870
125055700,17,8,3,3,31,524,279,117,73,993
125103380,51,17,12,10,90,1321,667,238,154,2380
125104350,40,15,13,5,73,886,470,198,130,1684
125106385,21,3,3,3,30,726,386,152,68,1332
125108859,0,0,0,0,0,6,4,0,0,10
130057311,45,13,9,4,71,1306,692,258,153,2409
130103550,10,12,3,0,25,278,147,75,33,533
130103660,5,4,0,0,9,97,43,22,3,165
130104201,3,3,0,0,6,78,48,13,9,148
130104920,7,3,0,0,10,204,85,40,19,348
130107314,15,3,3,0,21,243,99,56,30,428
130150111,18,9,4,3,34,514,271,98,63,946
130150112,3,0,0,0,3,57,24,10,8,99
130153010,14,6,3,0,23,209,104,50,25,388
130153650,0,3,3,0,6,95,38,21,20,174
130154202,12,10,3,0,25,297,170,74,48,589
130157400,4,4,0,0,8,158,67,46,22,293
130157650,3,0,0,0,3,118,54,32,17,221
130157850,0,0,4,0,4,58,17,17,7,99
130205300,21,12,4,11,48,338,181,71,60,650
130205750,13,11,3,3,30,271,151,70,36,528
135012601,38,16,11,4,69,960,530,228,141,1859
135052604,8,0,0,0,8,57,37,4,3,101
135052950,4,0,4,0,8,99,56,34,12,201
135055271,12,12,3,0,27,453,193,82,32,760
135055850,11,8,0,0,19,176,88,53,33,350
135058020,16,7,0,0,23,205,112,45,26,388
135058150,17,3,0,0,20,230,126,45,38,439
135100950,3,3,0,0,6,71,29,15,13,128
135102150,5,4,0,3,12,110,64,42,18,234
135107900,14,9,8,4,35,190,79,39,36,344
135107950,3,5,3,0,11,66,32,9,15,122
135151150,13,0,3,5,21,70,23,16,13,122
135151200,0,3,0,3,6,60,35,17,9,121
135151750,7,0,0,0,7,110,33,20,12,175
140030471,20,13,5,3,41,793,415,182,85,1475
140070473,4,0,0,0,4,86,44,13,9,152
140070850,3,0,0,0,3,171,67,28,15,281
140071400,3,3,3,0,9,229,128,36,26,419
140074870,15,7,3,0,25,557,262,88,55,962
140075274,8,3,0,0,11,86,44,11,3,144
140076100,3,4,0,0,7,93,45,29,17,184
140150800,7,0,0,0,7,108,48,19,12,187
140152350,11,3,4,3,21,233,125,64,34,456
140152900,7,3,3,3,16,223,113,53,23,412
140154600,10,6,4,0,20,153,66,46,15,280
140156200,18,4,0,4,26,385,194,77,42,698
140158100,0,0,0,0,0,85,39,12,6,142
140206150,39,17,13,10,79,976,492,208,122,1798
145056181,5,3,0,0,8,130,72,20,9,231
145056470,28,12,8,3,51,936,475,158,59,1628
145101050,3,0,0,0,3,55,26,6,7,94
145103311,16,7,0,0,23,645,320,128,33,1126
145103314,3,6,0,0,9,107,58,18,8,191
145103700,3,0,0,0,3,78,33,16,6,133
145106184,0,4,0,0,4,70,38,13,6,127
145107640,6,3,0,0,9,145,75,24,0,244
145108710,5,0,0,0,5,253,123,44,16,436
145108750,14,4,0,0,18,304,147,77,30,558
145150550,19,17,8,0,44,737,392,149,60,1338
145152750,38,13,7,6,64,878,469,145,97,1589
145201000,0,0,3,0,3,56,26,6,6,94
145202050,5,4,0,0,9,237,108,41,17,403
145207050,4,0,0,0,4,117,52,17,0,186
150057751,38,19,10,12,79,1337,721,294,157,2509
150102000,0,0,3,0,3,71,39,21,12,143
150102200,5,0,3,0,8,173,74,37,18,302
150103500,3,3,3,0,9,71,31,19,4,125
150104300,4,0,0,0,4,135,55,20,14,224
150104950,3,0,0,0,3,61,20,9,0,90
150105800,10,3,3,0,16,151,59,38,18,266
150107350,3,0,0,0,3,127,59,25,16,227
150107500,8,3,0,3,14,244,124,47,22,437
150107754,5,0,0,0,5,83,33,10,6,132
150151600,4,0,0,0,4,41,24,10,11,86
150153450,21,5,3,4,33,490,244,108,56,898
150153850,6,3,0,3,12,62,41,16,12,131
150154750,11,4,6,0,21,219,153,62,33,467
150155550,3,0,0,0,3,52,31,13,8,104
155050050,31,16,5,4,56,1228,639,235,107,2209
155053341,0,5,0,0,5,59,26,17,4,106
155102300,16,0,0,0,16,207,105,53,16,381
155103342,3,3,3,0,9,122,59,30,18,229
155107450,0,3,0,0,3,52,36,13,3,104
155107700,3,0,0,0,3,17,13,3,0,33
155150650,3,3,3,0,9,156,78,38,3,275
155151860,0,0,0,0,0,19,12,0,0,31
155152500,13,5,0,0,18,198,97,38,22,355
155154250,5,0,0,0,5,26,8,0,3,37
155155500,0,6,0,4,10,116,70,22,9,217
155157800,4,7,0,0,11,60,32,15,6,113
155200300,6,0,0,0,6,43,17,9,3,72
155208200,9,0,4,0,13,147,61,38,9,255
160101250,20,10,5,7,42,570,296,127,54,1047
160101700,3,0,0,0,3,71,18,17,14,120
160108809,4,0,0,0,4,12,4,3,0,19
185019779,0,0,0,0,0,0,0,0,0,0
