region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
105406251,3321,868,384,4573,1553,381,70,35,2039,125,51,176,2215,638,324,3177,1282,366,57,35,1740,86,24,110,1850,587,284,2721,1171,294,57,30,1552,50,29,79,1631,600,278,2509,798,246,44,21,1109,60,24,84,1193,679,215,2087,435,202,37,10,684,36,14,50,734,758,135,1627,141,91,14,6,252,3,4,7,259,679,115,1053,23,34,0,0,57,0,4,4,61,680,94,835,3,19,3,0,25,0,6,6,31,1846,249,2126,17073,5735,758,516,24082,1213,716,1929,26011,12285,4053,42349
105406252,2468,644,118,3230,1695,652,50,43,2440,93,46,139,2579,624,108,3311,1928,674,55,63,2720,95,57,152,2872,627,101,3600,1682,630,79,45,2436,55,40,95,2531,645,131,3307,1239,498,68,34,1839,60,32,92,1931,759,119,2809,707,362,37,14,1120,45,17,62,1182,988,78,2248,194,187,25,13,419,0,9,9,428,1126,78,1632,49,78,7,6,140,5,0,5,145,1197,89,1431,19,36,11,7,73,0,3,3,76,2714,398,3188,13855,5946,716,462,20979,747,546,1293,22272,13123,1692,37087
105406253,2368,462,70,2900,1530,526,51,32,2139,70,29,99,2238,369,74,2681,1399,478,40,30,1947,62,29,91,2038,293,78,2409,1222,378,53,26,1679,48,21,69,1748,350,79,2177,1019,343,42,18,1422,43,18,61,1483,455,63,2001,603,342,46,19,1010,21,15,36,1046,874,60,1980,189,207,16,10,422,8,3,11,433,1244,49,1726,34,60,6,3,103,0,0,0,103,1158,64,1325,16,22,0,0,38,0,4,4,42,2322,338,2702,11925,4910,606,349,17790,650,371,1021,18811,9932,1217,29960
105406254,1422,699,192,2313,727,317,40,45,1129,95,39,134,1263,719,188,2170,740,320,29,47,1136,69,41,110,1246,731,167,2144,709,268,33,48,1058,56,28,84,1142,709,139,1990,544,214,39,35,832,40,26,66,898,764,143,1805,320,114,20,9,463,21,12,33,496,785,97,1378,77,50,6,6,139,0,0,0,139,837,95,1071,17,29,0,4,50,0,0,0,50,665,80,795,3,10,3,5,21,0,0,0,21,1444,184,1649,7309,3437,437,529,11712,849,470,1319,13031,11540,2271,26842
105450900,3808,776,207,4791,2718,1361,132,61,4272,96,60,156,4428,798,249,5475,2844,1338,135,78,4395,88,62,150,4545,679,284,5508,3110,1373,169,49,4701,91,44,135,4836,826,245,5907,2609,1268,161,49,4087,83,49,132,4219,1345,231,5795,1441,1158,120,30,2749,68,66,134,2883,2275,224,5382,400,549,57,15,1021,10,20,30,1051,2746,159,3956,74,181,13,8,276,3,9,12,288,2288,129,2705,18,93,11,18,140,3,8,11,151,4419,483,5053,20666,12278,1435,569,34948,1043,803,1846,36794,20360,2884,60038
105453800,3345,600,180,4125,2562,1069,114,75,3820,78,50,128,3948,595,245,4788,2622,962,101,77,3762,82,59,141,3903,591,190,4684,2538,860,118,67,3583,65,29,94,3677,592,183,4452,1686,718,91,58,2553,59,26,85,2638,822,173,3633,1012,660,85,31,1788,35,34,69,1857,1335,184,3376,333,336,21,11,701,6,8,14,715,1576,148,2439,82,118,12,12,224,0,0,0,224,1393,142,1759,35,56,10,7,108,0,3,3,111,2558,264,2933,20104,8953,1124,733,30914,894,633,1527,32441,13801,2359,48601
105456351,5146,1200,305,6651,3496,1159,152,127,4934,162,106,268,5202,1104,296,6602,3645,1149,136,127,5057,134,69,203,5260,1034,287,6581,3630,1227,185,111,5153,140,54,194,5347,1240,303,6890,2795,903,161,89,3948,104,45,149,4097,1544,262,5903,1615,672,101,62,2450,74,45,119,2569,2339,260,5168,366,234,29,23,652,8,10,18,670,2368,237,3275,65,70,12,5,152,0,4,4,156,1784,191,2131,22,28,8,6,64,0,0,0,64,2832,534,3430,31135,11943,1703,1275,46056,1941,1069,3010,49066,23060,3926,76052
105456354,5151,868,209,6228,3211,1157,134,102,4604,113,64,177,4781,744,168,5693,3189,995,115,83,4382,104,48,152,4534,670,213,5417,3009,896,137,79,4121,101,52,153,4274,793,192,5259,2310,802,142,60,3314,88,33,121,3435,1121,177,4733,1379,673,110,40,2202,40,39,79,2281,1913,178,4372,364,292,38,7,701,8,5,13,714,2003,122,2839,69,92,10,8,179,0,4,4,183,1669,115,1967,20,28,6,6,60,0,3,3,63,3055,373,3491,27492,10805,1572,871,40740,1272,785,2057,42797,17765,2622,63184
105530751,7664,1252,241,9157,4587,1466,148,102,6303,164,91,255,6558,1006,189,7753,4380,1143,135,116,5774,119,60,179,5953,887,186,7026,3530,975,102,80,4687,132,56,188,4875,911,167,5953,2797,842,123,56,3818,101,38,139,3957,1298,167,5422,1576,632,88,52,2348,69,44,113,2461,1865,147,4473,401,249,25,19,694,15,4,19,713,1908,136,2757,60,78,11,6,155,0,3,3,158,1565,111,1834,15,25,4,3,47,0,0,0,47,2577,228,2852,35875,12856,1760,1046,51537,1598,1171,2769,54306,20552,2439,77297
105530752,5570,1388,289,7247,3441,1125,122,130,4818,213,112,325,5143,1241,227,6611,3489,1026,113,106,4734,197,87,284,5018,1231,265,6514,3281,933,116,119,4449,163,71,234,4683,1324,278,6285,2452,802,120,80,3454,129,67,196,3650,1640,231,5521,1389,643,78,55,2165,83,58,141,2306,2175,209,4690,377,238,22,15,652,6,20,26,678,2552,184,3414,62,73,15,14,164,0,5,5,169,2254,175,2598,15,32,10,6,63,0,0,0,63,4463,538,5064,29279,11297,1410,1259,43245,2194,1321,3515,46760,26432,3634,76826
105530753,4978,1710,355,7043,3385,1011,125,131,4652,229,110,339,4991,1679,404,7074,3451,952,124,120,4647,247,95,342,4989,1491,345,6825,2928,776,138,123,3965,176,64,240,4205,1504,287,5996,2042,565,108,74,2789,125,41,166,2955,1703,279,4937,1149,455,79,52,1735,67,37,104,1839,2326,280,4445,294,185,23,16,518,6,11,17,535,2475,248,3258,43,29,7,4,83,4,3,7,90,1833,189,2112,10,10,6,3,29,3,3,6,35,2738,354,3127,25992,9664,1343,1356,38355,2694,1322,4016,42371,27652,4406,74429
105554100,632,136,30,798,544,193,14,7,758,21,6,27,785,158,31,974,535,194,11,5,745,14,10,24,769,143,25,937,479,166,16,7,668,17,5,22,690,134,28,852,423,158,30,6,617,9,6,15,632,164,20,816,311,179,16,3,509,6,6,12,521,289,26,836,115,103,12,7,237,3,0,3,240,321,25,586,39,64,7,6,116,0,3,3,119,322,12,453,12,38,3,3,56,0,0,0,56,1316,80,1452,3758,1781,215,80,5834,124,95,219,6053,4090,376,10519
105554700,2228,311,96,2635,1392,483,53,29,1957,42,22,64,2021,325,73,2419,1358,447,43,25,1873,47,27,74,1947,253,52,2252,1224,396,47,17,1684,40,16,56,1740,245,58,2043,925,389,37,18,1369,27,17,44,1413,329,61,1803,627,368,30,16,1041,17,17,34,1075,545,58,1678,235,233,10,5,483,12,0,12,495,715,49,1259,50,121,10,3,184,0,4,4,188,670,46,904,22,53,4,6,85,0,0,0,85,1825,161,2071,11367,4614,582,237,16800,375,268,643,17443,7177,971,25591
105555350,1671,308,151,2130,1162,354,46,19,1581,27,24,51,1632,364,127,2123,1110,338,43,22,1513,53,30,83,1596,354,123,2073,993,352,54,13,1412,37,12,49,1461,298,92,1851,772,304,40,11,1127,33,10,43,1170,317,105,1592,477,402,45,17,941,14,20,34,975,550,103,1628,256,279,21,7,563,0,10,10,573,738,83,1394,61,143,13,0,217,0,0,0,217,650,64,931,35,108,15,6,164,0,3,3,167,1787,190,2144,8813,3784,503,180,13280,275,231,506,13786,6655,1525,21966
105555950,5394,618,560,6572,2934,676,109,36,3755,113,32,145,3900,440,387,4727,2288,509,79,26,2902,116,32,148,3050,427,331,3808,2133,554,76,34,2797,111,26,137,2934,459,293,3686,1712,621,74,20,2427,72,38,110,2537,607,257,3401,1158,854,76,13,2101,52,39,91,2192,1092,259,3543,487,553,38,14,1092,10,23,33,1125,1361,194,2680,148,238,21,3,410,5,8,13,423,1201,174,1798,50,141,16,7,214,6,3,9,223,2676,378,3277,28149,7916,1289,391,37745,970,498,1468,39213,11426,4675,55314
105556700,6505,1211,315,8031,4038,1477,145,97,5757,144,91,235,5992,1019,272,7283,4091,1452,117,107,5767,159,83,242,6009,926,294,7229,3658,1287,126,92,5163,127,63,190,5353,1013,253,6619,2795,1069,116,53,4033,108,59,167,4200,1327,243,5770,1592,939,114,46,2691,60,56,116,2807,2093,200,5100,528,477,35,19,1059,8,13,21,1080,2430,160,3670,122,221,26,11,380,3,5,8,388,2662,176,3226,38,110,14,7,169,0,5,5,174,6817,723,7714,33732,14180,1613,908,50433,1538,1558,3096,53529,28410,4198,86137
105558250,4624,847,247,5718,3001,1028,115,62,4206,117,57,174,4380,873,196,5449,2690,953,105,77,3825,81,40,121,3946,755,198,4899,2326,802,70,47,3245,88,45,133,3378,691,166,4235,1752,736,101,41,2630,60,34,94,2724,797,161,3682,1070,802,60,30,1962,37,37,74,2036,1314,148,3498,351,375,32,14,772,7,19,26,798,1499,114,2411,101,191,18,9,319,0,10,10,329,1397,109,1835,35,115,12,13,175,6,6,12,187,3958,360,4505,22445,9357,1178,546,33526,851,781,1632,35158,16782,2694,54634
105604001,3469,626,64,4159,2761,1232,98,52,4143,67,66,133,4276,669,100,5045,3341,1212,106,75,4734,89,65,154,4888,595,109,5592,3244,1123,96,72,4535,95,44,139,4674,582,93,5349,2273,904,112,41,3330,66,31,97,3427,819,90,4336,1289,883,68,41,2281,44,29,73,2354,1383,94,3831,446,440,52,9,947,14,16,30,977,1707,74,2758,82,140,12,12,246,0,0,0,246,1623,65,1934,36,87,15,11,149,0,0,0,149,3833,501,4483,20919,10928,1110,557,33514,730,762,1492,35006,15863,1471,52340
105604004,5388,1010,156,6554,3733,1483,141,74,5431,139,98,237,5668,940,154,6762,3840,1477,117,81,5515,146,69,215,5730,776,163,6669,3623,1341,112,67,5143,113,60,173,5316,820,135,6271,2743,1053,115,46,3957,88,46,134,4091,1102,118,5311,1503,928,91,37,2559,64,38,102,2661,1787,118,4566,514,622,38,11,1185,9,18,27,1212,2308,88,3608,118,274,16,10,418,3,7,10,428,2490,103,3021,48,149,5,17,219,0,0,0,219,5817,416,6452,28165,13733,1464,675,44037,1229,1211,2440,46477,23578,2132,72187
105604500,4707,1077,172,5956,4333,1825,152,77,6387,119,115,234,6621,1359,227,8207,5025,1915,134,90,7164,181,103,284,7448,1312,195,8955,4624,1765,166,78,6633,144,52,196,6829,1154,188,8171,3294,1406,149,63,4912,124,47,171,5083,1373,175,6631,2008,1444,145,35,3632,69,44,113,3745,2208,141,6094,822,955,85,15,1877,11,28,39,1916,2892,128,4936,233,503,44,27,807,4,11,15,822,2960,125,3907,119,358,35,30,542,4,5,9,551,8649,737,9937,30149,17038,1717,743,49647,1141,1171,2312,51959,30795,2796,85550
105607421,4622,860,102,5584,3222,1209,112,80,4623,96,67,163,4786,706,121,5613,3367,1098,94,81,4640,103,42,145,4785,521,101,5407,3216,967,99,74,4356,85,38,123,4479,613,108,5200,2484,933,112,51,3580,74,40,114,3694,859,89,4642,1634,878,99,44,2655,62,50,112,2767,1700,90,4557,513,493,51,24,1081,16,16,32,1113,2134,75,3322,82,188,14,10,294,0,6,6,300,1810,79,2189,23,70,3,4,100,0,0,0,100,2912,169,3181,25093,11131,1311,714,38249,873,821,1694,39943,16681,1405,58029
105607423,3763,589,105,4457,2781,1051,78,53,3963,54,49,103,4066,524,111,4701,2608,848,77,56,3589,76,27,103,3692,419,96,4207,2271,717,83,56,3127,67,27,94,3221,416,88,3725,1683,658,82,42,2465,58,22,80,2545,583,97,3225,1074,586,53,28,1741,30,23,53,1794,974,94,2862,364,322,20,16,722,4,8,12,734,1231,66,2031,85,130,11,0,226,0,0,0,226,1038,50,1314,27,60,13,8,108,0,0,0,108,1790,87,1985,18206,8457,920,540,28123,588,549,1137,29260,10812,1109,41181
105607425,2011,415,59,2485,1505,635,45,37,2222,42,35,77,2299,435,70,2804,1794,670,62,45,2571,49,38,87,2658,434,73,3165,1853,643,49,34,2579,43,25,68,2647,439,62,3148,1529,600,77,37,2243,41,29,70,2313,630,58,3001,826,539,60,23,1448,29,23,52,1500,1077,64,2641,313,328,41,13,695,6,10,16,711,1400,64,2175,81,117,9,7,214,4,0,4,218,1109,40,1367,16,44,7,0,67,3,3,6,73,1702,112,1887,12759,6259,666,353,20037,451,493,944,20981,10878,855,32714
105655150,3066,500,227,3793,1732,684,69,23,2508,51,37,88,2596,454,165,3215,1590,626,46,24,2286,54,37,91,2377,397,162,2936,1299,520,71,21,1911,51,20,71,1982,325,142,2449,900,425,47,15,1387,29,19,48,1435,399,124,1958,546,480,46,12,1084,28,20,48,1132,687,117,1936,201,304,22,6,533,3,11,14,547,972,100,1619,62,151,12,5,230,3,3,6,236,806,76,1118,23,74,9,6,112,0,0,0,112,2150,290,2552,13488,5939,773,257,20457,417,363,780,21237,8567,2173,31977
105656370,3220,502,124,3846,2144,1082,81,66,3373,44,51,95,3468,502,152,4122,2470,1114,88,75,3747,69,40,109,3856,391,139,4386,2317,1045,104,49,3515,68,49,117,3632,436,122,4190,1883,996,94,40,3013,41,38,79,3092,700,129,3921,1060,912,83,38,2093,33,43,76,2169,1319,134,3622,425,559,44,17,1045,13,16,29,1074,1753,116,2943,112,219,18,6,355,0,4,4,359,1590,92,2041,47,102,14,9,172,0,0,0,172,3811,386,4369,16615,9917,977,547,28056,495,526,1021,29077,13532,1775,44384
105658000,9722,1376,394,11492,6445,2765,242,116,9568,153,133,286,9854,1339,331,11524,6061,2482,201,152,8896,192,83,275,9171,1046,314,10531,5005,1992,200,108,7305,146,67,213,7518,980,279,8777,3690,1725,195,73,5683,109,66,175,5858,1331,258,7447,2172,1579,140,73,3964,67,74,141,4105,2534,199,6838,752,964,69,42,1827,12,16,28,1855,3723,172,5750,196,418,32,15,661,5,10,15,676,3809,212,4697,71,232,11,25,339,4,7,11,350,9669,781,10800,45709,22073,2440,1242,71464,1393,1182,2575,74039,32388,4150,110577
105703101,3164,583,126,3873,2166,1175,109,72,3522,86,53,139,3661,587,149,4397,2428,1205,103,70,3806,101,40,141,3947,513,151,4611,2483,1159,136,64,3842,83,57,140,3982,675,191,4848,1883,1014,139,40,3076,64,38,102,3178,1038,156,4372,946,829,93,24,1892,32,59,91,1983,1871,173,4027,263,374,33,6,676,0,15,15,691,2467,135,3293,58,124,11,6,199,0,5,5,204,2422,147,2773,18,75,7,6,106,3,3,6,112,6310,714,7136,16891,10601,1171,554,29217,878,717,1595,30812,19712,2462,52986
105703104,4768,1087,307,6162,3066,1440,169,93,4768,176,94,270,5038,1006,331,6375,3262,1481,175,101,5019,169,94,263,5282,1063,333,6678,3159,1358,175,89,4781,149,67,216,4997,1308,367,6672,2429,1212,165,66,3872,126,63,189,4061,1612,272,5945,1365,992,136,45,2538,88,65,153,2691,2774,268,5733,407,502,33,19,961,11,18,29,990,3516,313,4819,84,190,16,11,301,3,3,6,307,3150,283,3740,31,81,17,16,145,0,4,4,149,7297,1164,8610,24601,13389,1754,902,40646,1891,1123,3014,43660,28312,4750,76722
105708551,3689,934,219,4842,2394,1122,117,90,3723,156,82,238,3961,935,229,5125,2334,1022,118,98,3572,130,60,190,3762,887,176,4825,2134,954,147,63,3298,129,51,180,3478,1065,187,4730,1542,774,120,54,2490,101,41,142,2632,1582,169,4383,801,587,77,37,1502,75,31,106,1608,2719,195,4522,195,257,29,13,494,0,14,14,508,3509,204,4221,39,88,11,6,144,3,3,6,150,3390,235,3775,11,28,11,13,63,0,3,3,66,6348,712,7126,17505,9547,1275,781,29108,1706,860,2566,31674,25960,3029,60663
105708554,3369,867,193,4429,2247,1109,91,66,3513,143,76,219,3732,786,202,4720,2448,1052,117,86,3703,152,70,222,3925,770,207,4902,2372,1056,127,79,3634,128,60,188,3822,917,213,4952,1750,887,103,52,2792,95,43,138,2930,1237,165,4332,895,668,84,26,1673,50,51,101,1774,2103,178,4055,254,299,35,14,602,4,10,14,616,2592,187,3395,44,97,15,0,156,4,3,7,163,2418,175,2756,23,43,11,3,80,3,3,6,86,5296,798,6180,17879,10140,1171,708,29898,1586,939,2525,32423,21301,3017,56741
110051720,2489,733,135,3357,1576,701,87,71,2435,77,42,119,2554,690,135,3379,1534,633,83,61,2311,76,36,112,2423,677,149,3249,1532,648,98,57,2335,65,33,98,2433,895,163,3491,1131,595,97,33,1856,34,24,58,1914,1227,161,3302,625,452,66,29,1172,29,28,57,1229,1817,182,3228,158,162,19,14,353,3,6,9,362,1867,110,2339,30,49,9,3,91,0,4,4,95,1384,104,1583,20,25,8,7,60,0,3,3,63,2831,271,3165,12802,6622,898,615,20937,918,534,1452,22389,15507,2003,39899
110054651,2764,663,96,3523,2060,1031,107,60,3258,90,52,142,3400,645,117,4162,2150,987,114,54,3305,81,45,126,3431,712,132,4275,2197,889,134,49,3269,65,39,104,3373,845,155,4373,1551,810,130,39,2530,56,41,97,2627,1270,130,4027,740,595,68,31,1434,40,22,62,1496,2329,139,3964,201,238,25,16,480,0,8,8,488,2712,133,3333,44,72,7,6,129,3,0,3,132,2342,137,2611,14,47,0,14,75,0,3,3,78,4693,609,5380,15138,8974,1078,522,25712,933,632,1565,27277,19289,2085,48651
110054653,4285,705,119,5109,2696,1201,146,81,4124,73,46,119,4243,677,113,5033,2724,1089,129,73,4015,87,53,140,4155,711,119,4985,2750,1059,129,65,4003,77,31,108,4111,844,127,5082,2041,952,153,51,3197,60,24,84,3281,1324,106,4711,1042,714,94,31,1881,33,36,69,1950,2262,102,4314,258,319,22,12,611,0,9,9,620,2594,121,3335,57,104,6,6,173,0,3,3,176,2319,116,2611,23,52,8,6,89,0,0,0,89,5192,325,5606,21969,11436,1498,734,35637,1027,707,1734,37371,20374,1722,59467
110054655,2238,611,87,2936,1516,741,78,56,2391,76,47,123,2514,527,86,3127,1626,791,86,54,2557,68,50,118,2675,648,98,3421,1734,747,123,57,2661,54,38,92,2753,813,94,3660,1377,685,90,35,2187,35,28,63,2250,1178,95,3523,726,569,75,20,1390,28,25,53,1443,2019,105,3567,206,274,26,3,509,5,5,10,519,2460,110,3089,39,103,7,10,159,0,3,3,162,2147,104,2413,12,49,4,4,69,0,3,3,72,4706,541,5319,12324,7155,919,474,20872,816,556,1372,22244,18391,1705,42340
110055050,3735,812,172,4719,2486,1050,134,72,3742,91,62,153,3895,712,185,4792,2419,956,91,64,3530,83,40,123,3653,700,173,4526,2390,868,101,51,3410,56,21,77,3487,820,166,4473,1694,715,108,48,2565,44,25,69,2634,1215,135,3984,831,564,81,34,1510,29,18,47,1557,1904,132,3593,219,215,26,5,465,3,3,6,471,2054,121,2646,48,81,0,3,132,0,3,3,135,1723,129,1987,18,43,13,11,85,0,0,0,85,3365,412,3862,19601,9538,1212,616,30967,988,660,1648,32615,17303,2285,52203
110055903,2662,548,165,3375,1632,721,97,41,2491,95,49,144,2635,558,151,3344,1676,670,87,30,2463,71,41,112,2575,667,175,3417,1781,658,122,32,2593,82,33,115,2708,725,206,3639,1357,576,91,25,2049,51,21,72,2121,981,138,3240,692,460,40,16,1208,26,28,54,1262,1322,160,2744,204,209,17,9,439,5,3,8,447,1388,131,1966,39,75,9,4,127,0,0,0,127,1282,105,1514,19,61,3,6,89,0,3,3,92,3140,313,3545,16093,7843,1114,378,25428,914,638,1552,26980,13531,2415,42926
110055904,2320,512,106,2938,1375,605,68,45,2093,58,40,98,2191,450,94,2735,1479,598,53,34,2164,50,23,73,2237,474,69,2780,1352,537,72,41,2002,34,28,62,2064,512,92,2668,1005,477,82,30,1594,26,21,47,1641,823,59,2523,513,322,47,10,892,19,20,39,931,1373,80,2384,111,118,16,16,261,3,6,9,270,1549,73,1892,24,40,6,3,73,0,0,0,73,1340,78,1491,9,20,3,3,35,0,0,0,35,3034,265,3334,11731,6421,824,421,19397,649,663,1312,20709,13586,1430,35725
110055905,3036,549,167,3752,1813,912,120,43,2888,90,43,133,3021,524,168,3713,1871,826,101,51,2849,77,31,108,2957,560,169,3686,1794,732,116,35,2677,56,28,84,2761,645,168,3574,1295,576,85,27,1983,41,22,63,2046,837,126,3009,603,451,44,19,1117,25,15,40,1157,1338,145,2640,151,240,26,6,423,0,8,8,431,1652,153,2236,32,81,6,8,127,0,0,0,127,1616,148,1891,16,38,11,7,72,0,3,3,75,4336,710,5121,15030,8521,1133,410,25094,814,650,1464,26558,15184,2623,44365
110056400,3051,705,150,3906,2061,945,112,56,3174,102,59,161,3335,625,180,4140,2244,1031,117,57,3449,102,49,151,3600,709,180,4489,2015,909,151,58,3133,88,60,148,3281,856,205,4342,1542,831,103,49,2525,66,45,111,2636,1341,190,4167,825,710,73,25,1633,44,28,72,1705,2479,180,4364,196,300,40,11,547,7,8,15,562,3185,234,3981,54,113,8,7,182,0,3,3,185,2783,187,3155,14,51,7,5,77,0,0,0,77,4527,580,5184,15711,8863,1191,553,26318,1113,644,1757,28075,20596,2705,51376
110102700,368,80,19,467,259,154,16,16,445,9,3,12,457,75,27,559,314,156,18,9,497,14,3,17,514,110,17,641,320,148,13,17,498,11,4,15,513,143,25,681,239,118,14,8,379,8,9,17,396,205,20,621,151,102,12,5,270,4,8,12,282,319,21,622,61,51,7,0,119,0,5,5,124,352,18,494,29,34,4,0,67,0,0,0,67,291,27,385,24,25,4,6,59,0,0,0,59,479,36,574,2159,1249,152,99,3659,111,58,169,3828,2535,266,6629
110103050,189,50,8,247,136,84,0,8,228,8,6,14,242,58,10,310,163,78,9,8,258,4,3,7,265,56,6,327,166,62,11,3,242,4,0,4,246,93,13,352,128,64,5,10,207,0,3,3,210,121,18,349,102,91,10,0,203,4,6,10,213,212,16,441,50,43,9,0,102,0,0,0,102,271,9,382,16,21,0,0,37,0,0,0,37,221,13,271,4,23,6,0,33,0,0,0,33,466,43,542,1162,675,76,47,1960,69,38,107,2067,1762,162,3991
110103320,1176,335,75,1586,712,472,35,31,1250,82,26,108,1358,357,69,1784,839,574,49,31,1493,65,29,94,1587,448,90,2125,895,525,65,28,1513,52,34,86,1599,623,98,2320,733,525,79,21,1358,54,35,89,1447,938,122,2507,402,446,58,12,918,45,32,77,995,1833,131,2959,130,210,26,14,380,0,7,7,387,2508,151,3046,46,87,15,7,155,0,4,4,159,2315,148,2622,24,33,11,12,80,0,0,0,80,4264,618,4962,5760,4514,544,264,11082,645,350,995,12077,15272,1755,29104
110105650,865,193,77,1135,604,194,27,26,851,22,14,36,887,187,89,1163,669,205,26,22,922,23,7,30,952,176,66,1194,580,177,29,19,805,18,10,28,833,179,60,1072,458,140,20,21,639,14,6,20,659,225,54,938,226,129,19,11,385,4,6,10,395,335,51,781,86,67,5,8,166,0,0,0,166,385,32,583,18,24,0,3,45,0,3,3,48,295,34,377,12,14,3,10,39,0,0,0,39,584,100,723,5215,1927,279,221,7642,250,120,370,8012,3616,842,12470
110107000,1304,262,68,1634,1022,365,38,40,1465,23,13,36,1501,221,84,1806,976,343,27,25,1371,14,12,26,1397,228,69,1694,893,300,52,20,1265,16,6,22,1287,254,60,1601,615,228,37,17,897,6,7,13,910,340,61,1311,349,152,31,13,545,11,0,11,556,543,58,1157,107,106,3,7,223,0,4,4,227,487,44,758,29,27,3,0,59,0,0,0,59,446,29,534,25,33,4,0,62,0,0,0,62,878,79,1019,7999,2996,411,303,11709,242,156,398,12107,5003,821,17931
110107620,709,145,52,906,482,183,24,23,712,12,8,20,732,112,38,882,531,190,20,13,754,14,8,22,776,110,44,930,564,168,25,17,774,15,9,24,798,146,34,978,442,165,23,18,648,13,4,17,665,192,39,896,281,129,23,0,433,4,7,11,444,340,35,819,91,82,12,6,191,0,3,3,194,460,42,696,43,40,6,6,95,3,0,3,98,393,33,524,26,31,3,4,64,0,0,0,64,860,85,1009,4406,1761,249,171,6587,166,83,249,6836,3481,558,10875
115054400,913,163,18,1094,600,332,38,10,980,22,13,35,1015,166,23,1204,751,367,31,22,1171,23,17,40,1211,134,36,1381,840,375,54,32,1301,17,14,31,1332,197,42,1571,657,322,69,14,1062,23,12,35,1097,399,48,1544,282,229,29,7,547,7,13,20,567,738,21,1326,79,143,15,0,237,3,6,9,246,888,35,1169,25,47,0,3,75,0,0,0,75,794,29,898,15,35,6,6,62,0,0,0,62,1774,137,1973,5115,3248,432,173,8968,233,189,422,9390,6194,520,16104
