region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
105154150,864,13485,0,0,0,0,0,0,44,0,3,0,0,47,224,95,54,6,3,382,496,342,275,82,32,1227,80,146,166,92,61,545,12,4,0,4,3,23,856,587,498,184,99,2224,8,7,7,3,3,28,192,42,11,0,0,245,1630,1028,568,122,24,3372,277,337,295,110,53,1072,28,26,27,18,11,110,25,27,12,3,3,70,2160,1467,920,256,94,4897,0,0,0,0,0,0,3,0,0,0,0,3,24,11,10,3,0,48,11,5,7,3,6,32,3,0,0,0,0,3,3,0,0,0,0,3,44,16,17,6,6,89,0,3,0,0,0,3,7450,5030,5038,2117,1063,20698
105154450,609,9154,0,0,0,0,0,0,7,3,0,0,0,10,133,75,31,9,3,251,270,170,175,43,18,676,32,36,33,31,21,153,8,6,0,0,3,17,450,290,239,83,45,1107,12,3,3,0,0,18,116,31,8,0,0,155,1382,944,468,101,21,2916,372,364,316,125,61,1238,11,3,12,9,6,41,31,16,6,3,0,56,1924,1361,813,238,88,4424,3,0,0,0,0,3,4,3,0,0,0,7,13,8,0,0,0,21,3,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,23,15,5,0,0,43,3,3,4,0,0,10,5186,3702,3609,1499,742,14738
105156650,1147,13854,3,0,0,0,0,3,33,7,3,0,0,43,487,207,134,28,11,867,606,435,410,134,51,1636,88,100,133,87,57,465,13,11,6,0,3,33,1230,760,686,249,122,3047,30,8,6,0,3,47,362,52,13,3,0,430,2808,1785,991,261,65,5910,377,288,215,109,68,1057,20,10,19,7,7,63,64,25,23,7,4,123,3661,2168,1267,387,147,7630,0,0,0,0,0,0,18,3,0,0,0,21,31,15,13,3,7,69,10,5,15,6,0,36,5,0,0,6,0,11,0,0,0,0,0,0,64,23,28,15,7,137,18,10,11,3,0,42,9567,6008,5369,2343,1423,24710
105157151,844,18227,0,0,0,0,0,0,33,3,0,0,0,36,460,120,34,8,3,625,1261,575,437,107,19,2399,87,64,73,33,15,272,17,0,3,3,3,26,1858,762,547,151,40,3358,13,0,0,0,0,13,373,26,6,0,0,405,2688,877,311,43,15,3934,597,228,180,45,5,1055,21,12,10,5,0,48,48,5,3,3,0,59,3740,1148,510,96,20,5514,4,0,0,0,0,4,20,3,0,0,0,23,18,8,8,0,3,37,6,6,0,5,3,20,0,0,0,0,0,0,0,0,0,0,0,0,48,17,8,5,6,84,4,0,3,0,0,7,11977,5570,6053,2680,910,27190
105157152,1137,25326,0,3,0,0,0,3,27,3,3,0,0,33,299,85,26,3,0,413,671,445,355,85,25,1581,36,35,51,35,18,175,16,5,3,0,0,24,1049,576,438,123,43,2229,0,3,0,0,0,3,65,3,3,0,0,71,1227,455,181,22,4,1889,175,95,60,26,4,360,3,3,5,4,0,15,17,3,3,0,0,23,1487,562,252,52,8,2361,4,0,0,0,0,4,9,0,0,0,0,9,13,7,3,0,0,23,4,8,4,0,0,16,0,3,0,0,0,3,0,0,0,0,0,0,30,18,7,0,0,55,3,0,3,0,0,6,10547,6474,8201,3567,1188,29977
105200351,1432,8099,0,0,0,0,0,0,18,3,0,0,0,21,161,78,69,29,7,344,288,277,344,203,144,1256,82,121,179,141,164,687,20,16,12,0,5,53,569,495,604,373,320,2361,4,0,3,3,0,10,56,13,3,3,3,78,1148,877,671,228,72,2996,123,164,201,79,64,631,5,12,14,7,11,49,39,22,11,9,6,87,1375,1088,903,329,156,3851,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,11,4,3,0,3,0,10,0,5,3,0,4,12,0,0,0,0,0,0,9,11,6,3,4,33,8,8,7,4,5,32,3882,3202,3269,2106,1917,14376
105200353,1525,12793,3,0,0,3,3,9,30,3,3,0,0,36,189,81,82,19,3,374,349,323,314,174,87,1247,103,126,164,125,112,630,10,9,3,12,3,37,684,542,566,333,208,2333,8,3,3,0,0,14,44,4,5,3,0,56,149,79,53,10,4,295,55,59,47,28,16,205,0,7,9,10,7,33,9,4,4,0,0,17,265,156,121,51,27,620,0,0,0,0,0,0,6,0,0,0,0,6,5,5,3,3,0,16,3,3,7,3,3,19,3,3,3,0,3,12,0,0,0,0,0,0,17,11,13,6,6,53,10,8,8,3,0,29,4761,3319,3675,2307,1766,15828
105200355,697,11590,0,0,0,0,0,0,20,3,0,0,0,23,153,52,20,7,3,235,485,322,278,86,20,1191,188,211,273,139,72,883,7,7,5,3,0,22,853,595,576,235,95,2354,3,0,0,0,0,3,49,5,0,0,0,54,150,36,16,3,0,205,50,40,25,3,3,121,3,8,6,6,3,26,6,0,0,0,0,6,261,89,47,12,6,415,0,0,0,0,0,0,0,0,3,0,0,3,9,5,4,3,0,21,8,4,5,5,3,25,0,0,3,0,0,3,0,0,0,0,0,0,17,9,15,8,3,52,0,0,0,0,0,0,5170,3227,3621,1592,801,14411
105201550,1861,19978,5,0,3,3,3,14,54,7,3,4,0,68,585,405,243,79,30,1342,375,363,391,150,82,1361,106,140,188,114,106,654,19,16,9,9,3,56,1144,931,837,359,224,3495,29,16,11,0,3,59,332,113,18,3,0,466,3489,2586,1766,620,206,8667,286,351,340,171,110,1258,28,22,42,26,30,148,115,80,62,31,11,299,4279,3168,2239,851,360,10897,0,0,0,0,0,0,6,0,0,0,0,6,40,20,18,3,4,85,4,14,14,7,7,46,0,5,3,4,0,12,3,0,6,0,0,9,53,39,41,14,11,158,36,29,15,14,11,105,11668,8583,8074,3841,2467,34633
105252851,2819,19507,9,3,3,3,0,18,75,13,3,0,0,91,427,261,177,89,17,971,551,723,702,390,214,2580,73,106,207,154,182,722,25,23,24,18,12,102,1160,1129,1116,654,425,4484,8,8,4,0,3,23,188,43,24,4,0,259,1318,987,659,206,74,3244,94,140,136,85,53,508,7,10,8,9,11,45,52,37,28,3,7,127,1667,1225,859,307,148,4206,0,0,0,0,0,0,12,3,0,0,0,15,12,8,7,3,0,30,3,5,0,5,0,13,0,0,3,0,4,7,0,0,0,0,0,0,27,16,10,8,4,65,8,3,3,3,4,21,8094,6471,6391,3927,3400,28283
105252854,1779,16004,3,0,3,0,0,6,10,4,0,0,0,14,38,6,8,4,3,59,254,294,263,119,57,987,78,91,145,83,62,459,11,14,9,3,3,40,394,409,428,209,125,1565,0,0,0,0,0,0,10,3,0,0,0,13,6,3,0,0,3,12,12,8,12,4,0,36,0,3,0,0,3,6,0,0,3,0,0,3,28,17,15,4,6,70,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,6,6,3,0,0,15,10,0,7,3,3,23,4254,3936,4778,2796,1913,17677
105254901,1866,19216,0,3,3,0,0,6,29,4,0,0,0,33,332,163,114,39,11,659,510,408,373,167,84,1542,95,89,115,72,63,434,42,13,5,4,4,68,1008,680,610,282,162,2742,11,3,3,3,0,20,77,14,11,3,0,105,1200,833,585,179,49,2846,220,228,225,104,63,840,13,4,5,8,5,35,55,24,13,4,3,99,1576,1106,842,301,120,3945,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,6,0,3,3,0,0,6,0,3,0,0,0,3,3,0,0,0,0,3,6,12,3,0,0,21,4,11,3,0,4,22,8144,6033,6453,3164,2152,25946
105254904,1886,16058,3,0,0,0,0,3,7,0,0,0,3,10,62,17,5,0,0,84,256,238,246,108,42,890,151,170,296,186,143,946,10,6,7,4,3,30,489,431,554,298,191,1963,0,0,0,0,0,0,3,3,0,0,0,6,3,3,0,0,0,6,4,0,4,0,0,8,3,3,0,0,0,6,0,0,0,0,0,0,13,9,4,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,0,0,10,0,4,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,10,7,6,0,0,23,3,0,3,0,0,6,3767,3763,5408,3061,2077,18076
105301450,918,14253,0,0,0,0,0,0,12,0,0,0,0,12,96,11,3,0,0,110,120,48,47,6,0,221,58,35,78,33,21,225,4,0,0,0,0,4,290,94,128,39,21,572,0,0,0,0,0,0,8,3,0,0,0,11,48,0,3,0,0,51,3,3,0,0,3,9,0,3,3,0,0,6,0,0,0,0,0,0,59,9,6,0,3,77,0,0,0,0,0,0,10,0,0,0,0,10,20,4,0,0,0,24,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,30,4,3,3,0,40,11,3,4,0,3,21,4911,3058,4205,1844,945,14963
105301501,1318,15890,3,3,3,0,3,12,9,5,3,0,0,17,499,224,104,38,7,872,638,516,391,166,112,1823,38,43,60,38,69,248,17,7,8,10,9,51,1204,798,569,252,200,3023,0,0,0,0,0,0,10,0,0,0,0,10,62,19,23,3,3,110,27,24,19,4,3,77,3,7,0,0,0,10,3,0,0,0,0,3,105,50,42,7,6,210,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,22,11,10,3,4,50,6,9,13,0,9,37,0,0,0,0,0,0,31,23,23,3,13,93,3,3,0,3,0,9,5994,4637,4820,2237,1537,19225
105301504,1369,15915,0,0,0,3,0,3,15,0,0,0,3,18,255,86,23,8,0,372,401,273,172,75,45,966,82,66,65,40,34,287,11,3,4,3,0,21,764,428,264,129,82,1667,3,0,0,0,0,3,27,3,0,0,0,30,277,69,21,9,0,376,92,22,10,0,0,124,3,0,3,0,0,6,12,3,0,0,0,15,414,97,34,9,0,554,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,6,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,6,6,0,0,15,0,3,3,0,0,6,6492,4214,4012,1988,1451,18157
105308400,769,11119,0,0,0,0,0,0,9,0,0,0,0,9,108,6,3,3,0,120,47,8,6,0,6,67,8,0,4,3,0,15,0,0,0,0,0,0,172,14,13,6,6,211,0,0,0,3,0,3,11,0,0,0,0,11,35,12,6,0,0,53,9,0,0,0,0,9,3,6,0,0,0,9,0,0,4,0,0,4,58,18,10,3,0,89,0,0,0,0,0,0,11,4,0,0,0,15,3,3,3,3,0,12,5,5,3,3,0,16,3,0,3,3,0,9,0,0,0,0,0,0,22,12,9,9,0,52,0,0,0,0,0,0,4086,2317,2800,1493,775,11471
105350150,252,4668,3,0,0,0,0,3,36,3,3,0,0,42,278,144,94,15,5,536,176,143,179,36,16,550,25,27,32,22,7,113,9,3,0,0,0,12,527,320,308,73,28,1256,21,8,3,0,3,35,342,66,19,0,3,430,1613,887,490,108,19,3117,126,131,122,46,20,445,3,11,6,9,3,32,21,16,8,0,3,48,2126,1119,648,163,51,4107,0,0,0,0,0,0,4,0,0,0,0,4,15,3,0,0,0,18,10,4,7,0,0,21,3,0,0,0,3,6,0,0,0,0,0,0,32,7,7,0,3,49,7,3,5,0,0,15,4220,2500,2269,772,334,10095
105351300,381,4543,0,0,3,0,0,3,11,0,3,0,0,14,122,56,53,11,0,242,117,105,120,33,13,388,27,26,48,36,15,152,10,3,3,0,0,16,287,190,230,80,28,815,26,4,3,3,3,39,137,39,7,3,0,186,632,533,311,62,17,1555,104,111,115,49,22,401,4,7,12,3,5,31,19,11,10,7,0,47,922,705,458,127,47,2259,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,11,5,3,0,6,0,14,0,3,0,0,3,6,0,0,0,0,0,0,16,9,0,6,3,34,4,0,0,0,0,4,2618,1841,1915,822,459,7655
105351521,284,5288,3,0,0,0,0,3,5,3,0,0,0,8,95,42,24,0,0,161,251,211,164,40,10,676,33,35,44,24,5,141,3,3,0,0,0,6,390,294,232,64,15,995,6,0,3,0,0,9,232,40,6,0,0,278,1180,631,276,49,9,2145,609,341,312,92,17,1371,17,12,21,12,4,66,17,8,5,0,0,30,2061,1032,623,153,30,3899,0,0,0,0,0,0,3,0,0,0,0,3,8,4,4,0,0,16,4,13,3,0,0,20,3,0,0,3,3,9,3,0,0,0,0,3,21,17,7,3,3,51,20,8,0,0,0,28,4090,2532,2392,915,332,10261
