region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
105154150,3,0,3,4,31,79,356,477,276,148,49,27,1453,0,0,8,20,30,25,28,18,14,4,0,0,147,0,0,3,8,64,76,199,102,56,21,7,15,551,0,0,3,3,14,12,38,31,17,9,3,10,140,0,3,17,98,114,95,110,58,20,6,3,44,568,0,5,54,66,51,29,33,13,5,5,0,14,275,3,0,7,18,12,7,11,4,0,0,0,5,67,0,0,3,3,4,5,15,13,5,3,0,4,55,86,40,1011,648,380,165,129,36,9,3,12,119,2638,3,0,33,21,13,5,0,0,0,0,0,256,331,95,48,1142,889,713,498,919,752,402,199,74,494,6225,3,3,0,27,55,121,406,507,372,227,169,240,2130,0,3,4,20,31,40,52,47,19,8,0,29,253,0,0,9,45,102,194,620,476,410,157,86,202,2301,0,0,6,10,17,21,68,85,65,28,14,49,363,3,3,37,191,265
105154450,0,0,4,10,22,65,268,359,201,144,49,16,1138,3,0,6,19,12,14,22,12,11,0,0,0,99,0,0,0,6,23,55,117,85,69,15,11,9,390,0,0,0,0,8,10,20,22,19,7,3,9,98,3,0,11,68,79,72,81,81,23,11,4,37,470,0,3,27,45,24,20,24,13,0,3,3,8,170,0,0,4,9,10,7,5,6,0,0,0,7,48,0,3,0,4,4,6,10,10,7,3,0,6,53,61,30,561,394,241,109,104,54,27,7,8,85,1681,0,0,18,8,4,0,3,0,3,3,0,223,262,67,36,631,563,427,358,654,642,360,193,78,400,4409,4,0,3,15,44,63,280,345,265,181,179,174,1553,0,0,4,17,16,23,63,35,20,10,17,21,226,0,3,0,24,55,100,376,338,338,144,74,148,1600,0,0,3,5,13,25,60,52,63,23,23,37,304,0,3,23,126,170
105156650,0,0,3,17,57,126,561,577,303,164,46,37,1891,0,0,16,39,40,30,44,13,17,6,3,3,211,0,3,3,29,75,95,241,138,69,22,5,15,695,3,0,0,8,13,21,57,44,21,18,0,13,198,3,3,20,146,152,150,163,78,19,11,5,56,806,0,8,48,73,57,35,27,10,4,0,3,17,282,0,0,6,16,13,16,10,6,0,0,0,17,84,0,0,3,5,5,13,21,15,8,0,0,0,70,106,60,1392,678,350,129,111,30,15,3,5,183,3062,0,3,36,14,15,4,4,0,3,0,0,370,449,112,77,1527,1025,777,619,1239,911,459,224,67,711,7748,3,3,8,21,47,145,577,630,384,214,123,270,2425,0,3,5,28,33,38,68,48,23,8,4,36,294,0,0,6,44,126,216,602,439,303,99,52,158,2045,0,0,5,11,20,36,105,106,59,17,11,52,422,3,5,52,278,363
105157151,3,0,6,16,40,91,619,847,534,310,106,45,2617,3,3,7,44,36,47,73,44,38,10,9,11,325,0,0,3,21,79,129,345,276,157,59,21,22,1112,0,3,0,4,15,15,67,53,40,21,3,16,237,0,0,15,79,118,133,202,162,50,18,4,66,847,0,3,54,107,79,49,71,36,19,4,7,21,450,0,0,4,19,15,14,27,11,3,0,0,6,99,0,0,4,4,7,5,20,29,20,9,4,12,114,28,34,1050,1077,614,297,289,112,64,13,25,199,3802,0,0,21,23,13,7,7,3,0,0,3,458,535,34,43,1164,1394,1016,787,1720,1573,925,444,182,856,10138,3,0,3,8,19,71,319,485,477,315,339,301,2340,0,0,4,13,29,35,99,80,43,18,23,54,398,0,0,5,41,128,236,985,917,766,305,216,363,3962,0,0,0,5,19,28,108,126,130,47,25,81,569,3,3,15,78,166
105157152,4,0,3,15,41,102,563,980,655,311,84,56,2814,0,0,9,22,35,28,70,28,13,7,3,6,221,0,0,4,18,79,139,381,275,163,49,13,23,1144,0,0,3,5,14,22,47,74,44,20,0,14,243,3,0,11,65,141,123,225,138,41,12,5,60,824,0,9,47,106,90,41,54,23,9,3,0,20,402,0,3,7,9,12,12,20,12,4,3,0,6,88,0,0,4,5,12,6,23,19,24,6,3,6,108,33,31,793,786,393,134,120,30,8,3,6,88,2425,0,3,20,16,7,4,0,0,0,0,0,325,375,40,46,901,1047,824,611,1503,1579,961,414,114,604,8644,3,0,3,14,39,89,426,852,819,523,426,457,3651,3,3,4,22,46,54,139,106,74,29,15,52,547,4,0,7,48,181,336,1643,1556,1163,456,261,623,6278,0,0,0,10,27,51,187,208,156,73,35,112,859,3,4,20,97,246
105200351,3,3,0,8,28,74,223,141,70,26,11,16,603,0,0,4,11,8,10,13,7,0,3,0,0,56,3,0,3,9,30,55,79,42,9,4,0,3,237,0,0,3,3,3,8,15,16,5,3,0,4,60,3,0,13,95,95,57,73,24,6,0,3,40,409,0,3,32,46,29,10,8,4,0,0,0,14,146,0,3,10,16,9,5,5,3,3,0,0,6,60,0,0,0,3,5,6,8,6,3,3,0,4,38,61,42,809,267,141,42,32,6,4,3,3,90,1500,0,0,21,5,3,0,0,0,0,0,0,170,199,70,51,895,463,351,267,456,249,100,42,17,347,3308,0,3,6,18,54,78,317,275,122,55,43,124,1095,0,0,5,21,34,21,28,24,10,0,3,24,170,0,0,4,26,75,82,260,159,75,27,12,72,792,0,0,0,15,16,18,55,35,20,8,12,24,203,0,4,58,252,354
105200353,0,0,3,11,21,60,275,252,90,40,22,25,799,0,0,5,17,20,17,17,7,3,0,0,4,90,0,0,3,9,47,74,136,55,15,6,3,8,356,0,0,0,3,13,20,32,17,5,3,0,4,97,0,3,9,76,103,62,80,32,5,3,0,53,426,0,0,37,44,37,16,12,4,0,0,0,13,163,0,0,6,9,14,6,8,0,3,0,0,5,51,0,0,0,3,3,9,15,4,4,0,0,0,38,34,33,1104,491,219,70,44,13,3,3,3,133,2150,3,0,46,15,10,3,3,0,0,0,0,220,300,37,36,1213,678,487,337,622,384,128,55,28,465,4470,0,0,5,19,53,114,415,450,292,114,72,183,1717,0,0,3,18,22,30,40,32,18,3,4,15,185,4,3,4,22,92,150,434,322,192,67,38,150,1478,0,0,3,3,20,32,56,45,34,13,6,36,248,0,3,36,180,307
105200355,0,0,3,7,31,51,290,377,206,76,14,21,1076,0,0,7,8,15,18,10,13,8,3,3,4,89,0,0,0,8,43,52,168,94,42,17,3,5,432,0,0,0,4,7,8,29,31,19,4,0,5,107,0,0,5,54,84,67,82,46,10,0,3,35,386,0,4,32,59,32,18,20,4,0,0,0,10,179,0,0,4,6,9,8,4,4,4,3,0,0,42,0,0,0,3,3,4,13,14,5,4,0,7,53,28,28,851,560,256,77,64,14,5,0,5,106,1994,0,0,27,22,7,3,3,0,0,0,0,180,242,28,32,929,731,487,306,683,597,299,107,28,373,4600,0,0,3,11,35,71,302,405,302,134,110,180,1553,0,0,3,12,18,10,59,42,20,6,0,16,186,3,0,5,16,81,139,574,475,329,89,43,171,1925,0,0,3,3,8,29,87,75,51,29,9,43,337,3,0,19,91,173
105201550,3,3,4,27,69,187,614,539,247,114,27,45,1879,0,4,14,52,40,35,41,19,7,3,0,5,220,0,0,0,35,95,126,246,109,40,20,4,20,695,0,0,4,17,28,23,56,39,24,6,3,14,214,0,5,49,257,262,158,163,56,13,5,0,86,1054,3,16,80,123,62,34,36,9,3,0,0,37,403,3,0,15,27,21,21,13,5,3,3,0,19,130,0,0,6,7,10,7,23,14,6,3,0,11,87,152,75,2158,772,404,114,98,28,5,0,4,249,4059,7,3,54,27,14,5,6,0,3,0,0,413,532,168,106,2384,1344,1005,710,1296,818,351,154,38,899,9273,3,3,9,43,142,262,853,658,437,188,145,362,3105,0,0,10,42,66,69,113,57,27,8,5,60,457,0,3,12,69,203,290,787,489,287,95,55,226,2516,3,0,9,22,42,60,139,108,52,31,16,70,552,9,14,132,627,775
105252851,0,0,3,19,66,161,408,240,92,26,8,33,1056,3,0,10,17,25,16,24,9,3,0,0,6,113,3,0,3,26,73,89,144,56,16,5,0,14,429,3,0,3,8,8,22,30,21,5,3,0,9,112,4,4,36,223,225,112,142,29,3,0,3,100,881,0,10,63,82,44,24,19,3,3,0,0,18,266,0,0,18,24,17,10,7,3,0,0,0,19,98,0,0,7,6,11,9,15,6,3,0,0,9,66,99,97,2098,573,298,69,61,15,0,0,0,190,3500,3,3,67,29,11,4,5,0,0,0,0,330,452,115,114,2308,1007,778,516,855,382,125,34,11,728,6973,0,3,14,52,109,211,694,518,242,109,61,188,2201,0,3,9,24,43,32,90,32,11,8,7,36,295,0,0,4,44,129,188,476,264,104,38,20,132,1399,3,0,6,12,30,33,104,78,19,10,5,41,341,0,8,101,504,680
105252854,3,0,0,12,50,85,286,229,105,41,12,20,843,0,0,0,8,12,11,15,8,0,0,0,0,54,0,0,0,15,24,55,96,44,21,4,0,16,275,0,0,3,3,11,10,34,20,5,0,0,3,89,0,3,9,105,117,81,98,32,3,0,0,42,490,0,0,30,40,17,8,13,0,0,0,0,10,118,0,3,6,14,11,3,5,3,0,0,0,12,57,0,0,0,0,4,5,14,14,0,0,3,5,45,37,31,896,196,128,31,34,10,5,0,3,74,1445,0,0,16,4,5,0,3,0,0,0,0,142,170,40,37,960,397,379,289,598,360,139,45,18,324,3586,4,3,5,21,66,159,633,660,376,182,125,340,2574,0,3,3,18,35,39,78,41,26,11,11,35,300,0,3,6,30,121,211,670,438,244,64,57,227,2071,0,3,3,14,26,35,108,81,39,23,7,51,390,0,5,42,246,412
105254901,0,0,4,10,47,137,588,575,209,80,22,45,1717,0,3,6,22,17,17,31,14,3,3,0,5,121,0,0,3,20,64,110,230,112,43,11,0,26,619,0,3,5,0,10,19,60,39,15,4,3,8,166,0,0,19,129,192,161,146,51,11,4,3,88,804,0,6,53,65,32,23,27,0,0,0,0,16,222,3,3,10,16,20,17,11,3,3,0,0,17,103,0,0,3,3,5,4,18,15,5,0,3,10,66,55,34,1321,424,220,56,38,14,3,0,0,132,2297,0,3,32,6,9,4,3,0,0,0,0,359,416,58,52,1456,695,616,548,1152,823,292,102,31,706,6531,0,0,7,25,46,122,651,688,399,206,118,299,2561,0,3,4,19,29,33,72,43,21,8,4,27,263,0,0,11,20,150,250,819,494,283,104,50,207,2388,0,0,0,10,21,47,134,125,57,12,16,47,469,3,4,39,282,544
105254904,0,3,8,9,34,105,479,428,163,68,16,30,1343,0,0,3,7,13,10,15,10,6,3,0,3,70,0,0,3,9,41,52,115,64,30,4,4,11,333,0,0,0,3,6,12,39,29,9,6,0,11,115,3,0,12,66,81,62,66,32,4,0,3,43,372,0,0,11,17,28,8,7,3,0,0,0,11,85,0,0,5,12,8,6,7,3,0,0,0,4,45,0,0,3,3,4,5,12,7,10,0,0,10,54,32,12,438,131,86,17,17,10,0,0,0,48,791,3,0,6,4,3,0,0,0,3,0,0,127,146,38,15,489,261,304,277,757,586,225,81,23,298,3354,3,0,7,16,55,165,722,703,392,145,111,330,2649,0,0,3,12,22,37,77,42,13,11,6,25,248,0,3,5,27,130,227,730,431,187,60,44,163,2007,0,0,4,7,23,44,148,117,51,23,12,52,481,0,0,26,193,361
105301450,0,0,6,9,27,61,371,424,201,63,21,26,1209,0,3,0,7,10,12,22,19,4,5,3,4,89,0,3,0,11,38,55,162,103,45,13,3,9,442,0,0,0,0,9,17,28,29,22,3,0,6,114,0,0,3,42,70,66,117,47,8,0,3,27,383,0,4,10,50,22,14,19,6,0,0,3,10,138,0,0,7,11,6,7,8,3,0,0,0,4,46,3,0,0,3,0,3,6,15,6,0,0,0,36,9,13,372,218,119,34,26,7,4,3,4,46,855,0,0,8,4,5,0,0,0,0,0,0,135,152,12,23,406,355,306,269,759,653,290,87,37,267,3464,0,0,4,11,20,56,319,471,336,150,82,181,1630,0,0,3,7,24,24,70,41,14,4,3,16,206,3,3,3,24,89,175,740,510,223,82,48,133,2033,0,0,0,6,11,46,104,77,45,14,12,30,345,3,0,8,61,175
105301501,0,0,3,7,31,105,458,359,139,48,8,32,1190,0,3,5,16,15,17,10,11,4,3,0,3,87,3,0,3,18,56,89,194,94,41,3,3,10,514,0,0,0,7,10,18,46,36,11,0,0,8,136,3,3,16,103,144,94,144,34,8,3,0,43,595,0,3,28,50,24,13,19,0,0,0,0,7,144,0,0,7,13,12,13,12,3,0,0,0,8,68,0,0,0,0,3,3,12,6,4,0,0,4,32,35,25,668,295,149,46,22,5,3,0,3,67,1318,0,0,15,6,7,0,0,0,0,0,0,162,190,41,34,745,515,451,398,917,548,210,57,14,344,4274,3,0,0,18,49,133,644,698,384,166,89,295,2479,0,0,6,24,36,25,86,39,11,5,9,26,267,0,0,8,44,112,273,918,510,256,72,36,203,2432,0,3,3,7,25,47,135,100,36,9,5,63,433,3,3,23,202,419
105301504,0,0,5,3,35,103,424,388,167,55,11,35,1226,0,0,4,21,16,16,32,8,4,3,0,0,104,0,0,5,16,58,101,205,112,43,10,3,12,565,0,0,0,6,12,17,41,36,14,3,0,9,138,0,0,12,92,160,133,138,46,4,0,3,52,640,0,3,38,56,32,18,16,5,0,0,3,10,181,0,0,4,11,14,8,8,3,0,0,0,13,61,0,0,3,3,5,3,10,17,4,0,3,6,54,21,17,613,314,161,49,35,9,0,0,3,52,1274,0,0,27,9,6,3,0,0,0,0,0,172,217,21,20,711,531,499,451,909,624,236,71,26,361,4460,0,3,6,7,29,77,481,556,363,166,126,284,2098,0,0,0,15,25,24,58,43,17,10,0,16,208,0,0,7,23,128,240,767,515,234,99,51,256,2320,0,0,3,6,13,29,121,99,43,13,9,54,390,0,4,22,155,330
105308400,5,0,6,11,25,48,261,275,125,33,12,24,825,3,0,7,16,15,15,24,11,6,3,0,3,103,0,0,6,21,53,63,160,80,32,13,4,5,437,0,3,0,4,8,8,23,24,7,5,0,4,86,0,0,4,34,73,64,106,27,12,0,3,35,358,0,3,21,36,26,13,15,3,0,0,0,10,127,0,0,3,8,4,10,5,3,3,0,0,5,41,3,0,0,4,5,4,10,10,4,3,3,3,49,16,13,434,236,130,42,26,5,4,0,3,52,961,0,0,13,9,4,0,0,0,0,0,0,118,144,27,19,494,379,343,267,630,438,193,57,25,259,3131,0,0,3,19,31,41,238,251,213,99,53,142,1090,0,0,0,12,17,31,42,28,17,7,4,20,178,0,0,9,35,92,171,556,387,190,52,29,162,1683,0,0,3,7,16,34,88,47,34,14,3,43,289,0,0,6,68,196
105350150,3,0,3,11,20,47,236,305,254,130,46,6,1061,0,0,9,28,18,25,20,7,5,3,3,3,121,0,0,0,11,33,35,117,85,49,17,7,4,358,0,0,0,4,3,11,18,22,10,10,4,4,86,3,0,8,58,63,56,78,51,12,10,3,26,368,0,7,28,32,26,10,12,3,3,0,0,10,131,0,3,3,3,4,0,9,4,3,0,0,4,33,3,3,0,4,3,5,8,7,7,3,4,6,53,46,28,469,198,97,36,40,8,6,3,3,53,987,0,0,13,8,3,0,3,0,3,0,0,178,208,55,41,533,357,270,225,541,492,352,176,70,294,3406,3,0,3,8,23,62,178,207,181,120,82,100,967,0,0,4,13,18,19,25,15,10,8,3,10,125,0,0,3,16,53,85,216,202,167,91,52,58,943,0,0,0,8,15,14,39,28,23,17,11,15,170,0,0,21,95,113
105351300,0,0,0,3,9,36,136,168,95,61,23,5,536,0,0,6,11,11,10,7,5,5,3,0,3,61,0,0,0,5,24,25,57,38,22,3,0,5,179,0,0,3,0,5,5,18,12,9,3,0,4,59,0,0,3,42,43,33,42,31,10,4,3,11,222,0,7,28,25,18,6,18,4,0,0,0,3,109,0,0,4,3,6,3,0,0,0,0,0,5,21,0,3,0,3,3,0,3,0,3,3,0,0,18,51,10,376,151,89,23,33,15,3,0,4,43,798,0,0,12,3,0,0,3,0,0,0,0,96,114,51,20,432,246,208,141,317,273,147,77,30,175,2117,0,0,3,10,29,36,136,165,142,99,71,89,780,0,0,3,7,6,17,24,12,9,3,5,9,95,0,0,0,15,44,40,196,154,123,74,33,62,741,0,0,0,4,7,7,24,35,23,16,11,18,145,0,0,12,76,97
105351521,0,0,0,0,16,21,122,183,172,153,53,10,730,0,0,5,6,10,3,13,12,4,0,0,3,56,0,0,3,5,12,21,69,60,46,18,6,4,244,0,0,0,3,0,6,11,14,15,10,0,6,65,0,0,0,23,35,25,46,39,14,4,3,15,204,0,0,9,27,20,14,17,5,3,3,3,3,104,0,0,4,6,4,5,7,3,3,0,0,5,37,0,0,0,0,3,3,4,5,3,5,4,3,30,31,15,285,189,89,31,22,17,8,3,0,33,723,0,0,8,5,3,0,0,0,0,0,0,100,116,31,15,314,264,192,129,311,338,268,196,69,182,2309,0,3,4,6,19,24,123,190,174,112,100,102,857,0,3,0,6,13,8,27,22,10,5,6,19,119,0,0,3,12,36,73,218,226,203,81,42,75,969,0,0,0,3,6,5,27,36,36,12,9,11,145,0,0,8,38,84
105351524,3,0,0,9,6,23,164,345,348,342,157,23,1420,3,0,0,11,10,11,19,11,9,10,4,3,91,0,0,3,5,22,41,113,70,101,46,10,6,417,0,0,3,5,4,5,17,22,26,15,4,7,108,0,3,3,26,28,29,66,84,26,17,0,12,294,0,3,16,27,22,13,26,7,8,3,3,8,136,0,0,3,6,3,4,5,9,3,0,0,7,40,0,0,3,0,3,3,11,12,8,16,3,3,62,16,16,423,245,124,55,62,26,17,4,4,49,1041,0,0,12,3,3,0,0,0,0,0,0,202,220,22,22,466,337,225,184,483,586,546,453,185,320,3829,0,0,0,4,16,24,104,148,159,121,126,96,798,0,0,0,7,10,11,26,22,14,9,10,13,122,3,0,3,12,28,64,200,196,227,105,65,73,976,0,0,0,3,3,5,17,29,24,23,20,16,140,3,0,7,23,54
105357100,3,0,0,3,10,19,93,116,83,43,28,4,402,0,0,3,10,3,3,10,10,5,3,0,0,47,0,0,3,8,17,11,50,26,23,9,5,4,156,0,0,0,4,4,3,9,8,4,3,3,0,38,0,0,9,35,41,19,42,27,10,3,0,10,196,0,0,15,12,18,13,12,6,3,3,0,3,85,0,0,3,3,6,0,4,3,0,0,0,3,22,0,0,0,0,3,0,3,3,0,0,0,3,12,41,18,277,139,80,41,45,26,7,5,3,41,723,0,0,8,7,3,0,0,0,0,0,0,107,125,44,18,318,221,185,109,268,225,135,69,39,175,1806,3,0,3,5,27,48,180,179,176,132,144,114,1011,0,3,3,11,16,13,21,25,11,7,13,20,143,0,0,4,21,34,42,166,146,157,74,73,93,810,0,0,3,5,9,9,17,24,28,12,13,24,144,0,0,20,69,112
105400200,0,0,3,8,36,58,217,186,79,45,11,20,663,0,0,5,7,16,10,20,6,4,0,0,3,71,0,0,0,13,39,38,75,35,12,6,0,7,225,0,0,0,3,11,6,14,14,0,5,0,4,57,0,0,29,94,99,60,66,28,6,3,0,41,426,3,6,40,41,19,7,5,4,0,0,0,11,136,3,0,5,16,13,6,8,0,0,0,0,10,61,0,0,3,3,5,3,3,8,3,0,0,4,32,75,43,741,230,122,30,39,5,0,0,3,87,1375,3,0,18,17,4,0,4,3,0,0,0,148,197,84,49,844,432,364,218,451,289,104,59,14,335,3243,0,0,9,21,70,128,400,319,153,62,59,150,1371,0,0,11,18,26,16,46,15,7,0,4,19,162,3,0,3,37,66,80,242,148,55,30,20,79,763,0,0,3,14,12,22,52,42,26,9,5,18,203,3,3,52,308,355
105403950,3,3,3,12,41,113,568,599,242,90,19,34,1727,0,0,4,29,20,24,27,10,9,0,0,3,126,0,0,3,24,77,116,259,125,50,10,3,19,686,0,0,0,6,10,24,48,29,14,4,0,21,156,3,3,20,156,187,134,194,75,20,4,0,84,880,3,9,46,86,31,26,19,5,0,3,0,18,246,0,0,9,12,16,8,13,4,0,3,0,17,82,0,0,0,3,4,8,19,15,6,0,3,7,65,67,53,1263,552,269,78,56,10,0,0,3,119,2470,3,0,42,20,16,5,0,3,0,0,0,282,371,79,68,1390,900,671,536,1203,875,341,114,28,604,6809,3,0,3,27,42,142,493,602,345,180,101,219,2157,0,0,3,22,24,34,72,36,32,8,11,40,282,0,0,5,33,124,206,729,482,260,92,64,197,2192,0,0,5,9,17,32,119,97,41,19,12,55,406,3,8,42,243,399
105406251,0,0,4,9,29,44,243,329,183,89,18,10,958,0,3,4,17,10,13,13,5,0,0,0,3,68,3,0,0,12,30,49,105,62,22,6,0,6,295,0,0,3,3,9,8,34,15,13,3,3,6,97,0,3,12,57,101,64,92,36,8,3,0,29,405,0,4,19,35,15,7,4,0,3,0,0,4,91,0,3,0,4,9,4,5,0,0,0,0,3,28,0,0,3,0,3,3,5,5,3,0,3,4,29,62,28,318,133,59,24,24,7,3,0,0,38,696,3,3,16,3,3,0,3,0,0,0,0,161,192,68,44,379,273,268,216,528,459,235,101,24,264,2859,0,3,3,5,27,59,206,186,113,43,29,50,724,0,0,3,16,15,17,24,10,6,0,3,9,103,0,0,4,15,49,67,146,84,62,16,8,37,488,0,0,3,10,5,7,25,19,14,5,6,12,106,0,0,35,132,179
105406252,0,0,3,5,18,33,169,325,233,106,33,14,939,0,0,5,10,22,9,20,11,0,3,3,3,86,3,3,0,10,19,39,114,62,57,12,5,7,331,0,0,3,0,4,6,16,18,14,6,3,8,78,3,0,5,28,51,50,68,54,12,4,3,13,291,0,3,19,38,27,19,30,8,4,3,0,5,156,0,0,7,3,8,3,6,6,0,0,0,3,36,0,0,4,0,3,4,7,6,10,3,3,0,40,48,24,476,335,178,87,61,21,17,3,5,61,1316,0,0,14,8,5,0,3,0,0,0,0,160,190,54,30,536,437,335,250,494,511,347,140,55,274,3463,3,0,3,6,15,50,213,285,227,148,103,128,1181,0,0,5,11,31,11,41,32,14,3,3,16,167,0,0,6,12,67,90,383,344,248,85,49,127,1411,0,0,3,4,6,23,44,53,42,20,15,27,237,3,3,9,95,143
