region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
105051100,151,224,120,32,12,6,124,979,0,0,35,49,35,20,41,17,5,0,3,34,239,0,0,3,9,9,11,23,7,0,0,0,15,77,0,0,0,0,3,11,12,18,9,4,0,12,69,23,11,69,102,75,105,144,51,17,15,8,99,719,0,0,7,7,0,3,0,3,0,0,0,203,223,23,14,142,321,412,508,1090,752,382,157,91,748,4640,0,0,14,77,91,73,113,37,20,6,0,57,488,0,5,59,93,45,27,32,10,5,3,0,34,313,0,0,6,7,10,8,13,3,3,0,0,10,60,0,8,26,14,7,3,3,0,0,0,0,4,65,7,37,207,160,96,69,96,17,17,3,0,102,811,0,0,0,3,0,0,3,0,0,0,0,19,25,7,50,312,354,249,180,260,67,45,12,0,226,1762,68,91,1039,998,916,899,1802,1138,549,233,109,1220,9062,0,0,0,3,9,11,188,169,164,90
105054800,65,145,297,80,33,33,91,825,3,0,9,13,13,16,40,23,9,4,0,20,150,0,0,3,4,4,6,11,14,4,3,0,5,54,0,0,0,0,3,3,3,13,11,5,10,6,54,7,9,29,52,54,44,77,33,10,7,3,54,379,0,0,0,0,3,0,4,3,0,0,0,225,235,13,9,48,130,188,235,647,842,646,434,353,643,4188,0,3,10,29,67,89,171,145,26,15,5,92,652,0,7,44,50,44,35,43,21,7,3,3,27,284,0,3,6,5,6,12,5,4,0,0,0,11,52,4,8,27,14,3,3,4,0,0,0,0,5,68,8,40,150,128,81,62,63,22,21,3,0,61,639,0,0,0,3,0,3,0,0,0,0,0,12,18,12,61,237,229,201,204,286,192,54,21,8,208,1713,39,86,648,586,613,673,1632,2023,1661,1453,920,1337,11671,3,3,0,9,4,8,188,245,447,472
105055200,204,345,251,70,33,15,143,1420,0,3,34,85,60,47,59,39,8,5,3,52,395,0,3,7,25,21,27,27,23,9,7,4,33,186,0,0,0,3,6,6,18,15,8,5,3,30,94,28,10,180,197,174,145,289,122,58,17,18,221,1459,0,0,3,4,4,5,4,0,0,0,0,365,385,37,22,277,523,575,676,1449,1153,702,364,179,1115,7072,0,4,11,79,127,124,201,106,28,9,3,79,771,0,6,67,132,64,34,57,11,8,3,0,42,424,0,3,10,12,5,9,10,6,3,0,0,13,71,7,17,67,20,12,9,7,3,3,0,0,24,169,24,87,337,252,139,87,133,42,26,3,10,154,1294,0,3,4,7,4,3,3,0,0,0,0,36,60,31,120,496,502,351,266,411,168,68,15,13,348,2789,130,188,1650,1505,1421,1332,3023,2434,1650,886,391,2031,16641,4,3,0,7,14,11,390,475,638,565
105057201,10,15,21,9,4,0,12,89,0,0,3,4,4,3,3,3,0,0,0,0,20,0,0,0,0,0,0,0,3,3,0,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,3,5,5,10,14,7,8,9,3,3,3,3,10,80,0,0,0,0,0,0,0,0,0,0,0,42,42,5,8,16,26,36,34,59,49,42,28,28,86,417,0,0,3,9,11,0,14,11,9,3,0,11,71,0,3,11,11,7,3,6,3,0,3,0,3,50,0,0,0,0,0,0,0,3,0,0,0,4,7,0,3,3,3,0,0,3,0,0,0,0,4,16,30,13,44,16,11,6,18,5,5,0,3,16,167,0,0,3,0,0,0,0,0,0,0,0,4,7,30,19,64,39,29,9,41,22,14,6,3,42,318,71,37,126,115,131,101,238,272,201,167,141,242,1842,0,0,0,0,3,4,77,71,82,72
105057204,27,48,78,20,8,8,12,251,0,0,5,8,3,16,6,5,6,3,0,6,58,0,0,3,0,3,0,0,6,3,3,3,4,25,0,0,0,0,0,3,3,7,0,3,0,3,19,14,3,15,16,13,15,19,9,0,4,0,19,127,0,0,0,0,0,0,0,0,0,0,3,82,85,14,3,26,57,62,83,179,227,141,96,118,167,1173,0,0,3,26,22,26,45,50,12,8,4,22,218,0,3,12,25,21,7,7,6,4,0,0,9,94,0,0,3,9,3,3,4,0,0,0,0,6,28,0,4,18,7,3,0,4,0,0,0,0,5,41,9,32,97,80,35,25,26,11,6,3,3,41,368,0,0,0,0,0,0,0,0,0,0,0,4,4,9,39,133,147,84,61,86,67,22,11,7,87,753,53,62,343,412,371,394,990,1201,949,782,479,692,6728,3,3,0,6,8,7,234,288,397,386
105057205,56,92,99,20,10,9,40,427,0,0,12,51,11,11,23,11,4,3,3,13,142,0,0,0,6,4,9,8,9,3,0,0,12,51,0,0,0,0,3,0,5,6,4,0,0,3,21,11,6,60,73,43,42,70,24,6,6,3,54,398,0,0,0,3,3,3,0,3,0,0,0,111,123,11,9,80,199,161,182,439,442,219,155,84,323,2304,0,0,11,44,47,47,93,49,15,4,3,54,367,0,4,41,64,30,16,18,8,0,0,0,25,206,0,0,4,6,9,6,9,0,0,0,0,6,40,3,18,43,13,4,5,7,0,0,0,0,8,101,26,74,302,158,77,54,55,22,6,3,0,99,876,0,0,3,3,0,0,0,0,0,0,0,21,27,29,96,404,288,167,128,182,79,21,7,3,213,1617,75,134,993,690,544,501,1195,1292,889,582,266,905,8066,4,0,3,4,6,13,270,432,617,514
105057206,29,55,69,16,13,6,16,267,0,3,5,16,6,6,12,8,0,3,3,5,67,0,0,0,5,3,3,6,4,0,3,0,6,30,0,0,0,0,0,0,3,3,3,0,3,4,16,5,6,25,37,21,19,37,7,3,3,0,19,182,0,0,0,3,0,0,0,0,0,0,0,91,94,8,9,42,99,80,86,206,200,143,116,124,194,1307,3,3,10,25,31,37,53,41,18,3,3,27,254,0,4,35,37,15,8,16,4,0,0,0,18,137,0,3,0,5,3,3,0,3,3,0,0,3,23,0,7,36,9,3,0,0,0,0,0,0,6,61,16,39,159,80,43,33,34,12,4,0,0,66,486,0,0,0,0,0,0,3,3,0,0,0,11,17,19,56,240,156,95,81,106,63,25,3,3,131,978,58,91,479,416,315,308,760,852,625,512,320,605,5341,4,0,0,8,10,13,190,262,343,299
105106550,261,550,561,171,85,62,268,2302,0,5,39,66,80,54,105,96,37,17,13,69,581,0,3,6,12,17,23,47,44,15,5,7,53,232,0,0,0,3,5,8,32,36,24,14,17,39,178,33,30,90,134,147,137,266,153,90,44,40,204,1368,0,0,0,7,3,8,5,5,3,0,3,619,653,36,47,180,402,673,827,2219,2355,1692,936,663,1952,11982,4,0,22,111,166,188,339,199,66,20,14,173,1302,0,11,128,178,130,77,98,42,10,3,0,92,769,0,6,9,18,24,16,20,6,3,0,3,31,136,5,17,79,33,11,10,10,4,0,0,0,21,190,73,118,443,330,232,163,245,83,50,12,10,260,2019,0,0,9,8,6,4,5,3,0,0,0,40,75,82,152,690,678,569,458,717,337,129,35,27,617,4491,236,256,2148,2052,2051,2003,4562,4324,2989,1660,1047,3567,26895,6,4,3,7,20,23,456,617,806,578
105108050,85,169,308,91,37,31,134,979,0,0,13,24,26,18,42,26,16,7,13,32,217,0,0,0,5,5,6,14,15,5,3,0,16,69,0,0,0,0,0,0,8,15,12,5,0,15,55,14,9,35,42,27,39,75,41,17,10,13,68,390,0,0,0,3,0,3,3,3,4,3,0,291,310,23,13,65,153,212,283,790,992,791,475,392,937,5126,3,0,12,49,89,103,176,96,32,8,6,86,660,0,8,52,86,66,37,42,36,10,0,3,52,392,0,0,6,11,8,8,4,4,4,0,0,7,52,5,8,33,17,6,0,3,3,0,0,0,10,85,31,28,153,137,83,61,97,39,24,5,6,97,761,0,3,3,3,0,0,4,0,0,0,0,10,23,39,47,259,303,252,209,326,178,70,13,15,262,1973,97,93,782,892,893,887,2103,2194,1601,1130,751,1826,13249,4,0,0,6,13,8,193,295,410,304
105108500,41,100,431,124,77,115,150,1083,0,0,6,15,10,16,21,25,22,15,21,25,176,0,0,0,3,5,3,9,21,7,8,4,17,77,0,0,0,0,0,0,0,0,15,11,11,22,59,15,8,12,15,16,14,41,32,17,9,23,49,251,0,3,0,0,0,0,3,0,0,3,0,279,288,21,14,29,71,78,135,374,826,673,577,744,915,4457,0,3,7,15,41,61,95,107,41,18,11,68,467,0,3,19,53,47,35,34,30,12,6,3,34,276,0,3,0,6,3,0,5,10,4,4,0,12,47,3,5,10,6,0,3,6,3,0,0,0,6,42,18,15,64,45,54,56,71,49,26,15,7,91,511,0,0,0,3,0,0,0,3,3,0,0,12,21,21,29,100,128,145,155,211,202,86,43,21,223,1364,64,59,269,399,454,535,1283,1938,1652,1387,1419,1682,11141,6,3,0,0,5,4,108,165,239,237
