region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
105051100,826,1508,1071,1148,507,317,5377,360,379,182,175,66,23,1185,120,209,169,141,52,35,726,480,588,351,316,118,58,1911,427,215,117,84,20,10,873,659,877,655,472,154,57,2874,453,367,205,147,48,18,1238,4,9,3,3,0,0,19,1543,1468,980,706,222,85,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,19,11,6,6,90,28,20,19,11,6,6,90,30,23,10,14,4,0,81,2907,3607,2431,2195,857,466,12463,935,1555,1081,1187,556,243,5557,329,336,213,162,49,30,1119,188,242,173,171,58,26,858,517,578,386,333,107,56,1977,459,222,107,64,21,11,884,883,980,689,498,135,45,3230,528,518,211,96,26,13,1392,3,4,0,3,4,0,14,1873,1724,1007,661,186,69,5520,0,0,0,0,3,0,3,0,0,0,0,0,0,0,26,23,14,7,7,5,82,26,23,14,7,10,5,85,0,3,3,0
105054800,1594,2802,1623,1197,316,117,7649,956,1270,437,176,55,13,2907,999,1822,833,463,136,36,4289,1955,3092,1270,639,191,49,7196,747,453,117,48,17,12,1394,878,573,85,27,3,3,1569,955,787,181,38,5,0,1966,62,43,8,3,0,0,116,2642,1856,391,116,25,15,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,85,39,24,9,3,255,95,85,39,24,9,3,255,41,51,13,13,4,3,125,6327,7886,3336,1989,545,187,20270,1519,2589,1413,1172,341,103,7137,985,1367,543,387,80,19,3381,957,1690,829,513,109,28,4126,1942,3057,1372,900,189,47,7507,748,477,131,50,16,5,1427,1000,671,102,25,8,4,1810,930,764,159,54,14,0,1921,41,25,8,3,0,0,77,2719,1937,400,132,38,9,5235,4,0,0,0,0,0,4,3,4,0,0,0,0,7,114,96,24,22,3,3,262,121,100,24,22,3,3,273,0,3,0,0
105055200,1634,2963,1974,1739,693,596,9599,1389,2079,911,461,127,74,5041,569,1006,602,369,110,48,2704,1958,3085,1513,830,237,122,7745,2304,1463,516,254,78,48,4663,1626,1148,509,290,74,42,3689,464,431,144,75,20,12,1146,127,68,37,24,8,0,264,4521,3110,1206,643,180,102,9762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,197,110,84,40,29,667,207,197,110,84,40,29,667,65,43,29,17,3,8,165,8385,9398,4832,3313,1153,857,27938,2032,3437,2049,1731,676,472,10397,1255,2011,808,509,123,51,4757,557,937,488,392,105,45,2524,1812,2948,1296,901,228,96,7281,2076,1429,426,200,59,29,4219,1885,1479,463,206,66,19,4118,688,594,162,94,13,6,1557,55,37,10,11,0,0,113,4704,3539,1061,511,138,54,10007,3,0,3,3,3,0,12,0,0,0,0,0,0,0,106,129,64,35,14,10,358,109,129,67,38,17,10,370,4,14,3,3
105057201,3,4,0,0,0,0,7,0,0,0,0,0,0,0,54,68,39,21,13,14,209,54,68,39,21,13,14,209,89,42,11,3,0,0,145,66,7,7,5,0,0,85,1369,1556,566,313,103,45,3952,3,3,0,0,0,0,6,1527,1608,584,321,103,45,4188,0,0,0,0,0,0,0,107,0,0,0,0,0,107,5,4,3,3,0,0,15,112,4,3,3,0,0,122,17,22,0,5,3,0,47,1713,1706,626,350,119,59,4573,65,65,39,41,14,8,232,17,15,0,0,0,0,32,125,84,43,36,11,4,303,142,99,43,36,11,4,335,131,183,84,67,18,12,495,49,34,13,6,0,0,102,1607,1792,614,488,128,51,4680,7,5,3,3,4,0,22,1794,2014,714,564,150,63,5299,0,0,4,4,0,0,8,76,0,0,0,0,0,76,10,0,3,5,0,0,18,86,0,7,9,0,0,102,9,19,10,8
105057204,35,65,28,34,16,7,185,106,121,24,14,5,3,273,1046,1493,687,365,148,51,3790,1152,1614,711,379,153,54,4063,538,323,69,28,8,0,966,1487,938,150,52,9,4,2640,6436,3790,556,133,27,7,10949,22,3,0,0,0,0,25,8483,5054,775,213,44,11,14580,0,0,0,0,0,0,0,136,0,0,0,0,0,136,18,17,5,9,0,4,53,154,17,5,9,0,4,189,228,137,23,9,6,0,403,10052,6887,1542,644,219,76,19420,113,103,42,46,18,7,329,99,116,37,16,3,0,271,1040,1366,561,351,133,57,3508,1139,1482,598,367,136,57,3779,479,290,56,27,10,9,871,1584,907,161,49,16,0,2717,6338,4243,505,173,26,8,11293,25,8,6,0,0,0,39,8426,5448,728,249,52,17,14920,6,0,0,0,0,0,6,178,0,0,0,0,0,178,22,15,6,8,3,3,57,206,15,6,8,3,3,241,18,9,3,5
105057205,200,353,250,217,76,70,1166,799,1035,362,165,46,21,2428,1013,1670,932,504,182,80,4381,1812,2705,1294,669,228,101,6809,516,280,98,24,13,3,934,992,699,186,67,18,4,1966,2630,2006,650,247,60,26,5619,19,4,4,3,0,0,30,4157,2989,938,341,91,33,8549,0,0,0,0,0,0,0,15,0,0,0,0,0,15,57,44,23,14,14,8,160,72,44,23,14,14,8,175,63,45,17,13,5,3,146,6304,6136,2522,1254,414,215,16845,390,651,344,271,109,58,1823,559,866,285,157,43,11,1921,878,1615,812,510,168,75,4058,1437,2481,1097,667,211,86,5979,414,300,86,34,11,7,852,1310,997,225,77,19,3,2631,3805,3614,1006,392,92,27,8936,5,10,3,0,0,0,18,5534,4921,1320,503,122,37,12437,3,0,0,0,0,0,3,62,0,0,0,0,0,62,46,47,17,13,5,0,128,111,47,17,13,5,0,193,5,8,3,5
105057206,82,142,93,61,39,18,435,328,304,125,57,25,14,853,574,1036,551,336,101,71,2669,902,1340,676,393,126,85,3522,392,211,80,29,9,3,724,669,434,100,41,7,3,1254,2000,2387,666,259,64,38,5414,66,26,5,0,0,0,97,3127,3058,851,329,80,44,7489,0,0,0,0,0,0,0,36,0,0,0,0,0,36,20,24,9,8,4,0,65,56,24,9,8,4,0,101,49,65,26,8,3,0,151,4216,4629,1655,799,252,147,11698,212,243,123,113,54,32,777,274,274,103,69,15,0,735,593,1023,471,313,94,51,2545,867,1297,574,382,109,51,3280,337,233,64,22,3,0,659,823,632,142,47,11,6,1661,2801,3229,829,400,94,39,7392,4,4,3,0,0,0,11,3965,4098,1038,469,108,45,9723,0,0,0,0,0,0,0,22,3,0,0,0,0,25,28,32,10,9,5,5,89,50,35,10,9,5,5,114,0,0,3,0
105106550,1991,4012,2660,3137,1445,670,13915,954,1288,788,713,189,59,3991,511,962,747,720,242,84,3266,1465,2250,1535,1433,431,143,7257,1969,1785,728,355,86,20,4943,3728,4007,1446,563,134,49,9927,2647,3004,1120,472,117,26,7386,90,45,16,16,6,0,173,8434,8841,3310,1406,343,95,22429,0,0,0,0,0,0,0,3,3,0,0,0,0,6,125,145,82,58,27,10,447,128,148,82,58,27,10,453,158,159,60,43,24,3,447,12176,15410,7647,6077,2270,921,44501,2361,4372,2826,3300,1502,655,15016,884,1176,709,741,208,45,3763,549,892,626,641,202,64,2974,1433,2068,1335,1382,410,109,6737,2179,2044,749,359,59,22,5412,3978,4086,1261,569,122,36,10052,2597,3031,1040,430,104,19,7221,34,28,6,6,0,6,80,8788,9189,3056,1364,285,83,22765,5,4,0,0,0,3,12,5,0,0,0,0,0,5,82,108,43,16,6,6,261,92,112,43,16,6,9,278,13,24,10,6
105108050,763,1263,835,1098,432,170,4561,676,995,571,374,98,31,2745,397,628,385,404,137,48,1999,1073,1623,956,778,235,79,4744,1238,1312,430,230,38,14,3262,2180,2348,587,227,39,17,5398,2257,2293,639,246,69,11,5515,35,17,8,8,0,0,68,5710,5970,1664,711,146,42,14243,0,0,0,0,0,0,0,8,0,0,0,0,0,8,45,56,34,19,0,5,159,53,56,34,19,0,5,167,139,106,33,10,4,3,295,7738,9018,3522,2616,817,299,24010,998,1489,878,1247,515,160,5287,530,765,431,388,104,29,2247,350,597,357,383,119,36,1842,880,1362,788,771,223,65,4089,1341,1463,414,211,51,12,3492,2173,2203,550,220,35,13,5194,1942,1848,468,203,54,7,4522,19,21,7,4,0,0,51,5475,5535,1439,638,140,32,13259,0,4,0,0,0,0,4,20,0,0,0,0,0,20,44,52,19,12,11,3,141,64,56,19,12,11,3,165,0,3,3,3
105108500,669,1287,795,1109,601,203,4664,247,251,119,65,19,6,707,962,1505,765,494,128,33,3887,1209,1756,884,559,147,39,4594,637,735,202,92,16,6,1688,1310,1244,289,123,26,7,2999,2815,1985,395,132,27,6,5360,24,20,4,0,0,0,48,4786,3984,890,347,69,19,10095,0,0,0,0,0,0,0,3,0,0,0,0,0,3,49,61,15,12,3,0,140,52,61,15,12,3,0,143,119,138,64,39,19,3,382,6835,7226,2648,2066,839,264,19878,756,1468,774,1053,625,218,4894,189,211,73,83,21,3,580,851,1442,671,522,130,24,3640,1040,1653,744,605,151,27,4220,753,752,269,152,42,12,1980,1233,1337,337,176,24,5,3112,2677,1917,378,156,29,7,5164,6,3,0,3,3,0,15,4669,4009,984,487,98,24,10271,0,0,0,0,0,0,0,13,3,0,0,0,0,16,46,41,12,13,3,0,115,59,44,12,13,3,0,131,23,14,3,5
