region_id,C01_Aus_BP_B_OS,C01_Aus_Fa_O_B_OS,C01_Aus_Mo_O_B_OS,C01_Aus_BP_B_Aus,C01_Aus_Bplace_NS,C01_Aus_Tot_resp,C01_Aus_Ab_BP_B_OS,C01_Aus_Ab_Fa_O_B_OS,C01_Aus_Ab_Mo_O_B_OS,C01_Aus_Ab_BP_B_Aus,C01_Aus_Abor_Bplace_NS,C01_Aus_Abor_Tot_respons,C01_Chi_BP_B_OS,C01_Chi_Fa_O_B_OS,C01_Chi_Mo_O_B_OS,C01_Chi_BP_B_Aus,C01_Chi_Bplace_NS,C01_Chi_Tot_resp,C01_Cro_BP_B_OS,C01_Cro_Fa_O_B_OS,C01_Cro_Mo_O_B_OS,C01_Cro_BP_B_Aus,C01_Cro_Bplace_NS,C01_Cro_Tot_resp,C01_Dut_BP_B_OS,C01_Dut_Fa_O_B_OS,C01_Dut_Mo_O_B_OS,C01_Dut_BP_B_Aus,C01_Dut_Bplace_NS,C01_Dut_Tot_resp,C01_Eng_BP_B_OS,C01_Eng_Fa_O_B_OS,C01_Eng_Mo_O_B_OS,C01_Eng_BP_B_Aus,C01_Eng_Bplace_NS,C01_Eng_Tot_resp,C01_Fil_BP_B_OS,C01_Fil_Fa_O_B_OS,C01_Fil_Mo_O_B_OS,C01_Fil_BP_B_Aus,C01_Fil_Bplace_NS,C01_Fil_Tot_resp,C01_Fre_BP_B_OS,C01_Fre_Fa_O_B_OS,C01_Fre_Mo_O_B_OS,C01_Fre_BP_B_Aus,C01_Fre_Bplace_NS,C01_Fre_Tot_resp,C01_Ger_BP_B_OS,C01_Ger_Fa_O_B_OS,C01_Ger_Mo_O_B_OS,C01_Ger_BP_B_Aus,C01_Ger_Bplace_NS,C01_Ger_Tot_resp,C01_Gre_BP_B_OS,C01_Gre_Fa_O_B_OS,C01_Gre_Mo_O_B_OS,C01_Gre_BP_B_Aus,C01_Gre_Bplace_NS,C01_Gre_Tot_resp,C01_Hun_BP_B_OS,C01_Hun_Fa_O_B_OS,C01_Hun_Mo_O_B_OS,C01_Hun_BP_B_Aus,C01_Hun_Bplace_NS,C01_Hun_Tot_resp,C01_Ind_BP_B_OS,C01_Ind_Fa_O_B_OS,C01_Ind_Mo_O_B_OS,C01_Ind_BP_B_Aus,C01_Ind_Bplace_NS,C01_Ind_Tot_resp,C01_Iri_BP_B_OS,C01_Iri_Fa_O_B_OS,C01_Iri_Mo_O_B_OS,C01_Iri_BP_B_Aus,C01_Iri_Bplace_NS,C01_Iri_Tot_resp,C01_Ita_BP_B_OS,C01_Ita_Fa_O_B_OS,C01_Ita_Mo_O_B_OS,C01_Ita_BP_B_Aus,C01_Ita_Bplace_NS,C01_Ita_Tot_resp,C01_Kor_BP_B_OS,C01_Kor_Fa_O_B_OS,C01_Kor_Mo_O_B_OS,C01_Kor_BP_B_Aus,C01_Kor_Bplace_NS,C01_Kor_Tot_resp,C01_Leb_BP_B_OS,C01_Leb_Fa_O_B_OS,C01_Leb_Mo_O_B_OS,C01_Leb_BP_B_Aus,C01_Leb_Bplace_NS,C01_Leb_Tot_resp,C01_Mac_BP_B_OS,C01_Mac_Fa_O_B_OS,C01_Mac_Mo_O_B_OS,C01_Mac_BP_B_Aus,C01_Mac_Bplace_NS,C01_Mac_Tot_resp,C01_Mal_BP_B_OS,C01_Mal_Fa_O_B_OS,C01_Mal_Mo_O_B_OS,C01_Mal_BP_B_Aus,C01_Mal_Bplace_NS,C01_Mal_Tot_resp,C01_Mao_BP_B_OS,C01_Mao_Fa_O_B_OS,C01_Mao_Mo_O_B_OS,C01_Mao_BP_B_Aus,C01_Mao_Bplace_NS,C01_Mao_Tot_resp,C01_NZ_BP_B_OS,C01_NZ_Fa_O_B_OS,C01_NZ_Mo_O_B_OS,C01_NZ_BP_B_Aus,C01_NZ_Bplace_NS,C01_NZ_Tot_resp,C01_Pol_BP_B_OS,C01_Pol_Fa_O_B_OS,C01_Pol_Mo_O_B_OS,C01_Pol_BP_B_Aus,C01_Pol_Bplace_NS,C01_Pol_Tot_resp,C01_Rus_BP_B_OS,C01_Rus_Fa_O_B_OS,C01_Rus_Mo_O_B_OS,C01_Rus_BP_B_Aus,C01_Rus_Birthplac_ns,C01_Rus_Tot_resp,C01_Sco_BP_B_OS,C01_Sco_Fa_O_B_OS,C01_Sco_Mo_O_B_OS,C01_Sco_BP_B_Aus,C01_Sco_Birthplac_ns,C01_Sco_Tot_resp,C01_Ser_BP_B_OS,C01_Ser_Fa_O_B_OS,C01_Ser_Mo_O_B_OS,C01_Ser_BP_B_Aus,C01_Ser_Bplace_NS,C01_Ser_Tot_resp,C01_Sinh_BP_B_OS,C01_Sinh_Fa_O_B_OS,C01_Sinh_Mo_O_B_OS,C01_Sinh_BP_B_Aus,C01_Sinh_Bplace_NS,C01_Sinh_Tot_resp,C01_SAf_BP_B_OS,C01_SAf_Fa_O_B_OS,C01_SAf_Mo_O_B_OS,C01_SAf_BP_B_Aus,C01_SAf_Bplace_NS,C01_SAf_Tot_resp,C01_Span_BP_B_OS,C01_Span_Fa_O_B_OS,C01_Span_Mo_O_B_OS,C01_Span_BP_B_Aus,C01_Span_Bplace_NS,C01_Span_Tot_resp,C01_Turk_BP_B_OS,C01_Turk_Fa_O_B_OS,C01_Turk_Mo_O_B_OS,C01_Turk_BP_B_Aus,C01_Turk_Bplace_NS,C01_Turk_Tot_resp,C01_Viet_BP_B_OS,C01_Viet_Fa_O_B_OS,C01_Viet_Mo_O_B_OS,C01_Viet_BP_B_Aus,C01_Viet_Bplace_NS,C01_Viet_Tot_resp,C01_Wel_BP_B_OS,C01_Wel_Fa_O_B_OS,C01_Wel_Mo_O_B_OS,C01_Wel_BP_B_Aus,C01_Wel_Bplace_NS,C01_Wel_Tot_resp,C01_Oth_BP_B_OS,C01_Oth_Fa_O_B_OS,C01_Oth_Mo_O_B_OS,C01_Oth_BP_B_Aus,C01_Oth_Bplace_NS,C01_Oth_Tot_resp,C01_Anc_ns_BP_B_OS,C01_Anc_ns_Fa_O_B_OS,C01_Anc_ns_Mo_O_B_OS,C01_Anc_ns_BP_B_Aus,C01_Anc_ns_Bplace_NS,C01_Anc_NS_T_resp,C01_Tot_res_Bo_par_bo_os,C01_Tot_res_Fa_onl_bo_os,C01_Tot_res_Mo_onl_bo_os,C01_Tot_res_Bo_pa_bo_Aus,C01_Tot_resp_Bplace_ns,C01_Tot_resp_Tot_resp,C01_T_P_BP_B_OS,C01_T_P_Fa_only_bor_os
105154150,455,1785,1075,13763,508,17586,11,4,0,27,0,42,10466,110,114,118,340,11148,775,50,12,59,41,937,259,44,27,58,4,392,3097,1678,974,9618,434,15801,704,5,32,7,45,793,148,18,10,81,3,260,408,140,49,667,26,1290,3042,364,143,681,134,4364,200,16,14,18,0,248,995,14,19,5,28,1061,692,549,271,4094,140,5746,1771,307,140,507,92,2817,336,4,6,4,20,370,1666,102,57,79,105,2009,1696,83,24,60,80,1943,352,49,29,57,3,490,610,12,8,6,59,695,248,58,39,13,4,362,198,16,20,30,0,264,143,13,7,21,3,187,457,182,113,627,22,1401,256,20,3,12,3,294,129,0,6,0,5,140,108,11,0,5,3,127,338,27,14,16,12,407,104,0,3,5,6,118,317,0,3,0,14,334,84,28,11,104,3,230,4612,301,198,290,210,5611,787,94,84,792,2593,4350,35464,6084,3505,31824,4940,81817,33144,4182
105154450,370,1232,845,8776,289,11512,5,0,3,15,0,23,6144,68,94,113,159,6578,823,59,15,70,39,1006,146,31,21,35,3,236,2220,1133,705,6747,275,11080,401,3,18,4,23,449,111,19,12,50,0,192,339,88,45,438,20,930,3466,415,136,815,155,4987,135,27,4,10,0,176,718,13,7,3,21,762,553,409,211,3017,96,4286,1483,344,92,504,83,2506,151,0,3,0,4,158,1150,144,45,72,78,1489,1117,64,23,40,48,1292,250,46,13,30,7,346,397,13,13,4,18,445,215,31,31,19,11,307,161,22,9,25,6,223,231,23,13,13,7,287,355,121,76,450,11,1013,293,19,0,3,5,320,55,3,3,3,3,67,145,0,3,0,3,151,294,12,11,11,8,336,99,3,0,3,5,110,133,3,0,0,3,139,59,21,14,62,3,159,3242,226,116,178,115,3877,549,101,71,560,1873,3154,25810,4693,2652,22070,3371,58596,24055,3263
105156650,875,1590,1083,11204,559,15311,14,5,3,38,7,67,7568,98,112,83,242,8103,689,47,11,45,16,808,229,40,36,47,4,356,3656,1499,953,8333,445,14886,1219,8,58,5,58,1348,193,25,11,87,5,321,536,122,64,532,31,1285,7496,695,309,1113,385,9998,263,23,6,19,7,318,1019,13,7,9,33,1081,955,546,246,3870,142,5759,2885,403,136,554,191,4169,219,3,3,3,3,231,5003,258,62,128,378,5829,5038,224,69,136,226,5693,760,93,48,69,33,1003,1011,40,28,6,50,1135,352,46,45,20,30,493,281,26,22,27,11,367,319,11,5,13,11,359,574,170,95,558,26,1423,809,37,15,18,33,912,93,5,0,0,3,101,161,7,7,0,3,178,910,18,25,23,56,1032,330,9,6,7,18,370,483,3,3,0,7,496,85,18,15,60,0,178,8012,372,190,283,331,9188,1411,149,102,827,4564,7053,53448,6603,3775,28117,7908,99851,50083,4663
105157151,507,3203,2144,29559,845,36258,4,3,3,35,4,49,1827,87,69,135,57,2175,375,43,18,27,10,473,642,135,74,152,20,1023,6724,3341,2180,21393,763,34401,419,3,63,7,31,523,238,40,16,183,4,481,881,269,140,1351,52,2693,2164,372,144,607,93,3380,181,27,9,16,9,242,468,22,11,5,10,516,1329,984,583,8369,194,11459,1862,479,179,962,94,3576,97,4,3,8,4,116,498,47,23,80,23,671,266,19,4,19,8,316,451,119,45,148,14,777,546,38,12,19,62,677,406,85,72,35,19,617,293,56,25,54,10,438,236,31,20,27,4,318,891,322,193,1271,37,2714,240,30,5,18,11,304,76,3,8,7,0,94,211,23,14,8,3,259,232,22,12,48,8,322,85,3,6,8,3,105,130,0,3,4,4,141,174,56,32,173,7,442,3414,375,285,568,122,4764,546,204,150,1815,2755,5470,26413,10445,6545,67111,5280,115794,23418,7160
105157152,517,4127,2649,37773,1003,46069,8,5,0,35,4,52,1899,83,78,174,42,2276,470,58,34,46,22,630,802,209,90,282,21,1404,7469,3917,2608,24119,897,39010,362,7,51,12,18,450,209,52,45,187,10,503,1005,316,196,1559,63,3139,1543,344,157,531,104,2679,198,50,12,31,0,291,770,21,19,18,22,850,1488,1093,593,9128,250,12552,1644,540,163,1055,72,3474,134,5,5,0,4,148,687,94,28,83,65,957,623,57,21,20,22,743,520,141,81,153,17,912,267,35,20,18,15,355,358,120,69,70,18,635,455,52,35,87,4,633,170,35,17,52,7,281,1002,398,235,1552,64,3251,201,24,8,34,13,280,94,8,5,9,0,116,325,13,17,11,11,377,362,29,27,52,12,482,94,6,3,3,13,119,124,3,6,0,3,136,198,56,38,173,7,472,3583,474,360,640,171,5228,551,261,157,2115,1914,4998,28132,12633,7827,80022,4888,133502,24810,8378
105200351,974,583,377,3564,405,5903,10,3,0,32,3,48,3942,16,30,44,176,4208,213,9,3,12,10,247,87,12,3,15,0,117,1158,432,295,2506,209,4600,498,3,24,0,16,541,139,10,4,19,9,181,274,48,10,164,15,511,2424,170,81,300,138,3113,111,10,0,7,0,128,866,7,3,6,27,909,271,122,73,1101,48,1615,1580,220,84,274,62,2220,1001,0,3,7,45,1056,11162,714,278,266,744,13164,1006,58,10,26,52,1152,200,27,9,10,10,256,304,3,10,0,17,334,79,16,7,3,3,108,461,19,6,10,25,521,119,0,0,9,0,128,149,35,26,119,0,329,188,10,3,4,6,211,153,0,3,0,0,156,25,0,5,0,0,30,231,9,4,10,9,263,192,9,0,5,5,211,4125,9,21,14,237,4406,24,3,7,16,0,50,6029,278,80,119,420,6926,1413,92,60,303,2664,4532,39408,2927,1519,8965,5355,58174,37556,2262
105200353,884,1287,741,9990,458,13360,16,5,0,27,0,48,3534,47,56,40,170,3847,406,17,6,21,29,479,181,27,16,25,4,253,2004,1053,606,6211,316,10190,353,5,22,0,16,396,135,9,6,49,10,209,575,98,43,423,24,1163,1889,228,109,302,118,2646,178,13,4,11,0,206,540,12,12,10,11,585,497,295,167,2287,72,3318,2047,314,104,418,62,2945,222,0,0,0,11,233,6235,500,177,228,422,7562,1429,85,21,40,58,1633,349,51,26,58,15,499,293,18,11,11,24,357,116,40,24,26,6,212,658,39,14,45,12,768,190,9,4,29,3,235,299,105,55,321,9,789,331,22,9,0,13,375,91,3,3,0,3,100,63,3,0,5,0,71,295,6,8,18,12,339,216,4,5,6,12,243,4927,8,28,5,239,5207,51,15,7,52,0,125,4914,317,143,232,282,5888,1152,140,70,792,2630,4784,35070,4775,2497,21682,5041,69065,32979,3408
105200355,337,1525,952,15016,533,18363,0,5,0,43,3,51,2145,37,30,87,72,2371,217,17,12,26,11,283,194,60,16,48,6,324,2412,1484,841,9877,445,15059,260,4,37,0,18,319,107,20,9,73,5,214,393,106,54,610,34,1197,1481,178,58,320,52,2089,104,18,5,11,0,138,624,11,4,3,19,661,576,428,193,3726,116,5039,910,230,74,453,29,1696,92,0,0,7,3,102,1522,154,51,75,129,1931,378,39,7,23,22,469,335,61,34,58,18,506,195,11,13,18,12,249,147,50,25,22,16,260,252,17,17,28,4,318,60,8,6,10,3,87,336,154,95,546,16,1147,105,7,3,7,10,132,79,3,3,3,0,88,59,10,3,3,0,75,243,13,11,18,6,291,49,5,0,0,3,57,915,3,8,0,37,963,61,23,7,66,3,160,2433,211,92,249,114,3099,491,120,71,932,974,2588,17512,5012,2731,32358,2713,60326,16115,3458
105201550,1726,1632,1028,10323,726,15435,42,11,6,46,4,109,15330,82,141,122,612,16287,547,37,8,22,10,624,206,42,23,21,14,306,3350,1440,844,7640,528,13802,2147,17,91,10,134,2399,335,8,7,60,10,420,704,139,80,533,41,1497,12335,956,358,1371,612,15632,312,30,16,8,6,372,2557,40,37,6,72,2712,936,518,299,3695,122,5570,5254,594,220,745,212,7025,3451,12,14,9,156,3642,12845,786,312,472,818,15233,623,42,15,24,42,746,462,69,29,67,16,643,749,17,25,9,43,843,265,32,26,18,23,364,436,26,12,17,14,505,189,9,3,9,7,217,433,147,91,434,37,1142,508,15,3,12,18,556,296,7,0,3,15,321,105,5,4,0,11,125,741,22,17,18,26,824,551,30,5,9,37,632,4274,7,23,20,227,4551,71,23,10,48,3,155,17115,540,299,321,868,19143,3062,207,128,882,7261,11540,91957,7542,4174,26974,12725,143372,87541,5459
105252851,1367,1296,793,8783,726,12965,7,6,0,35,6,54,16581,47,116,80,930,17754,1399,61,21,54,49,1584,263,29,20,35,11,358,2762,1091,623,5786,458,10720,1067,16,56,4,70,1213,133,14,7,31,14,199,971,129,62,393,42,1597,766,86,27,111,43,1033,255,11,3,11,4,284,725,11,3,10,49,798,532,291,190,1923,97,3033,4546,526,158,512,233,5975,97,0,0,0,5,102,2548,217,91,71,198,3125,645,31,8,19,36,739,1128,105,58,109,41,1441,351,22,18,7,27,425,172,22,13,12,8,227,1027,67,16,30,37,1177,738,13,9,29,26,815,350,85,61,288,17,801,3262,91,30,51,157,3591,78,0,3,0,4,85,44,4,0,3,0,51,1840,22,32,18,63,1975,607,28,10,6,58,709,16214,43,87,89,966,17399,51,14,8,33,4,110,18838,359,197,227,1182,20803,3293,169,91,793,4424,8770,82657,4906,2811,19553,9985,119912,78249,3481
105252854,981,932,549,5791,316,8569,8,9,3,24,8,52,6793,34,43,71,296,7237,2609,172,68,111,130,3090,160,32,12,29,5,238,1551,641,360,2992,204,5748,1454,12,26,3,50,1545,199,12,3,16,9,239,460,72,43,239,21,835,717,102,35,176,51,1081,213,15,3,24,5,260,960,8,8,0,49,1025,403,186,93,1057,51,1790,5777,1062,295,1412,257,8803,21,0,0,0,3,24,824,81,20,21,49,995,1097,42,27,37,40,1243,1623,230,102,310,67,2332,167,10,6,6,9,198,141,11,15,11,8,186,495,52,22,71,20,660,298,33,6,16,4,357,172,57,49,142,15,435,1827,81,31,82,97,2118,146,3,6,0,3,158,29,4,0,0,0,33,1765,35,20,12,95,1927,754,19,13,7,58,851,5877,9,45,28,348,6307,25,7,3,21,3,59,15295,309,214,139,806,16763,1806,125,82,431,1797,4241,54647,4397,2202,13279,4874,79399,51287,3196
105254901,1103,2176,1319,18219,923,23740,15,9,3,111,6,144,2771,45,50,91,104,3061,1036,56,15,39,29,1175,320,61,58,78,13,530,3880,1839,1163,11664,682,19228,1251,9,50,6,78,1394,227,19,17,84,13,360,819,178,96,789,47,1929,1795,252,69,369,118,2603,292,42,9,17,12,372,3708,18,43,10,136,3915,798,504,292,3783,143,5520,3170,510,234,821,159,4894,74,0,0,3,0,77,4128,359,125,136,324,5072,899,76,23,34,36,1068,595,132,42,103,30,902,443,23,11,4,32,513,237,57,37,39,21,391,1128,40,39,70,29,1306,208,15,5,17,12,257,626,193,111,549,38,1517,3202,88,23,24,106,3443,326,7,3,5,13,354,190,10,9,7,5,221,1124,46,17,26,68,1281,565,18,10,11,17,621,2841,20,23,14,194,3092,105,38,13,85,3,244,11282,470,270,414,634,13070,1854,228,123,1379,3670,7254,51012,7538,4302,39001,7695,109548,47641,5255
105254904,756,1154,740,7999,422,11071,16,7,0,36,3,62,2659,23,47,55,136,2920,852,67,42,79,22,1062,174,49,37,52,10,322,2024,785,604,4485,304,8202,2028,13,27,3,104,2175,212,17,9,25,9,272,487,114,56,366,23,1046,642,174,75,184,42,1117,170,13,6,16,7,212,3246,14,16,10,139,3425,391,187,158,1420,41,2197,4067,835,314,1262,244,6722,27,3,0,3,0,33,1209,111,27,65,95,1507,654,54,15,36,31,790,1185,278,88,319,36,1906,197,9,12,3,37,258,144,26,19,5,14,208,410,26,19,47,20,522,168,19,9,12,9,217,283,68,42,208,19,620,1226,95,33,37,35,1426,135,3,0,3,9,150,97,7,14,3,3,124,1018,35,32,16,90,1191,415,31,13,11,29,499,1915,7,7,6,67,2002,56,4,8,33,3,104,9192,301,197,171,486,10347,1135,144,94,701,2171,4245,37190,4673,2760,17671,4660,66954,34371,3339
105301450,240,1714,1158,15326,492,18930,3,6,3,40,0,52,417,24,19,46,25,531,245,31,9,27,7,319,302,77,58,78,11,526,3448,1693,1104,9188,376,15809,199,5,16,3,4,227,83,17,10,56,0,166,492,155,103,662,37,1449,196,72,28,122,9,427,130,18,10,19,4,181,190,13,0,8,9,220,685,381,220,2854,97,4237,1041,345,110,642,59,2197,13,0,0,3,0,16,248,44,15,39,21,367,35,3,7,0,3,48,498,102,59,169,31,859,89,27,9,9,3,137,174,50,37,18,8,287,191,33,18,44,7,293,71,4,6,31,6,118,516,178,121,507,31,1353,189,27,11,37,7,271,56,0,0,3,0,59,88,0,5,5,4,102,153,12,16,11,6,198,54,0,0,0,0,54,30,0,0,0,3,33,90,34,15,60,3,202,1357,190,102,240,55,1944,263,93,69,1057,997,2479,11786,5348,3338,31304,2315,54091,10341,3579
105301501,738,2433,1680,20454,1042,26347,8,17,10,119,6,160,1481,34,50,79,58,1702,522,43,21,26,24,636,376,123,46,94,18,657,4810,2224,1436,12532,843,21845,1863,20,93,13,144,2133,275,27,17,73,18,410,723,194,128,837,49,1931,502,123,47,136,34,842,232,22,12,21,10,297,2065,21,21,6,96,2209,1004,559,303,3829,165,5860,977,313,108,546,69,2013,49,3,3,3,6,64,974,117,16,48,59,1214,190,16,10,3,17,236,452,123,56,142,17,790,541,44,37,6,32,660,272,58,38,38,21,427,600,43,30,61,17,751,200,20,10,18,0,248,746,206,123,614,33,1722,317,32,7,27,11,394,260,10,0,3,9,282,335,9,5,5,18,372,675,34,33,42,27,811,133,15,7,0,14,169,360,8,3,4,24,399,144,28,18,94,3,287,8169,435,269,325,548,9746,1149,205,140,1581,3500,6575,31142,7559,4777,41779,6932,92189,28178,5081
105301504,521,2355,1697,20306,863,25742,3,6,4,85,3,101,807,33,34,70,37,981,378,40,12,19,10,459,398,108,53,118,22,699,5048,2212,1512,12495,711,21978,937,9,59,10,69,1084,170,31,10,94,7,312,732,198,138,869,49,1986,404,77,36,131,40,688,230,16,23,24,4,297,1044,23,18,9,34,1128,936,540,332,4172,163,6143,737,215,86,537,59,1634,30,0,0,3,0,33,717,49,20,42,58,886,151,8,3,3,3,168,380,89,44,131,12,656,340,20,34,22,14,430,259,55,48,43,19,424,487,41,24,48,17,617,234,7,14,24,4,283,810,240,127,652,41,1870,236,31,22,20,21,330,204,3,5,5,4,221,404,9,12,9,4,438,505,16,16,33,21,591,78,7,3,0,5,93,345,7,5,4,27,388,127,29,19,85,5,265,5151,331,179,351,356,6368,773,176,152,1535,2416,5052,23576,6981,4741,41949,5098,82345,21068,4692
105308400,198,1464,945,13741,537,16885,0,0,0,38,0,38,84,14,3,35,6,142,170,19,9,11,4,213,352,83,33,73,9,550,3041,1384,972,8085,390,13872,66,3,10,3,3,85,56,13,20,46,3,138,452,123,94,587,28,1284,120,44,20,74,7,265,105,17,6,20,3,151,44,0,7,3,4,58,526,325,199,2677,107,3834,516,162,59,387,38,1162,12,0,0,0,0,12,145,14,8,12,19,198,10,0,5,0,0,15,351,95,65,171,18,700,36,14,9,5,3,67,95,29,29,13,7,173,111,24,12,30,6,183,42,10,5,16,3,76,348,145,79,409,16,997,102,18,6,33,0,159,3,0,3,0,0,6,38,3,3,3,4,51,35,0,0,14,3,52,15,5,0,0,0,20,22,0,0,0,0,22,69,19,13,52,5,158,930,165,81,216,43,1435,174,74,67,981,1074,2370,8268,4266,2762,27735,2340,45371,7224,2835
105350150,284,881,508,5281,257,7211,8,0,0,38,0,46,4879,50,52,52,162,5195,281,21,7,12,6,327,152,27,25,31,6,241,1849,805,463,3965,175,7257,813,5,17,3,30,868,130,7,10,42,0,189,356,79,49,344,12,840,977,91,34,150,79,1331,158,12,7,10,5,192,1070,17,9,6,16,1118,685,397,190,2414,90,3776,3652,421,151,392,184,4800,622,0,6,0,24,652,718,40,27,53,22,860,17,6,3,3,0,29,137,22,12,17,5,193,150,4,3,7,6,170,168,18,21,9,5,221,436,32,14,23,20,525,190,14,8,14,4,230,292,92,62,364,17,827,211,10,3,10,8,242,164,7,3,0,4,178,53,5,3,3,6,70,448,16,4,17,17,502,161,3,4,6,16,190,223,3,0,0,7,233,58,12,8,58,3,139,3358,207,111,174,121,3971,511,51,31,323,2307,3223,23211,3355,1845,13821,3614,45846,21546,2213
105351300,239,497,371,3171,140,4418,20,5,0,8,0,33,4511,49,65,43,160,4828,425,6,14,13,17,475,58,17,5,11,3,94,931,475,303,2414,102,4225,283,4,13,0,13,313,98,10,8,27,7,150,204,37,22,205,5,473,1102,95,32,162,64,1455,115,5,12,9,3,144,854,5,12,6,19,896,484,226,116,1406,30,2262,2362,264,121,369,105,3221,1519,0,8,3,34,1564,1295,121,63,85,97,1661,31,3,3,3,0,40,106,13,11,16,6,152,74,3,4,3,3,87,106,13,8,4,3,134,228,11,4,16,3,262,269,12,8,21,4,314,165,48,26,182,6,427,158,3,4,5,11,181,242,0,4,3,0,249,42,4,0,0,0,46,207,8,4,11,3,233,91,0,0,0,8,99,236,0,3,0,7,246,18,3,0,20,0,41,2370,126,61,113,84,2754,440,40,22,196,1405,2103,19283,2103,1327,8525,2342,33580,18224,1439
105351521,163,704,427,4794,154,6242,5,0,0,11,0,16,2049,46,57,56,61,2269,198,19,9,20,7,253,126,29,15,26,3,199,1305,634,398,3250,117,5704,186,0,8,0,8,202,42,9,7,25,0,83,237,56,47,259,6,605,851,99,45,168,26,1189,96,10,0,6,4,116,356,7,3,7,7,380,468,250,138,1807,50,2713,3162,483,182,618,162,4607,612,0,5,4,19,640,612,63,29,53,26,783,22,7,3,0,0,32,171,33,11,34,0,249,84,7,3,3,0,97,126,15,11,13,4,169,124,20,6,15,5,170,164,18,6,16,3,207,160,61,29,243,13,506,120,6,7,7,7,147,134,0,0,0,3,137,69,3,4,3,0,79,152,9,11,14,6,192,111,15,0,3,5,134,86,0,4,0,6,96,39,12,8,33,3,95,1437,118,114,114,43,1826,277,56,27,252,901,1513,13744,2789,1614,11854,1649,31650,12793,1898
105351524,177,992,661,6611,191,8632,3,0,0,5,0,8,1143,68,42,63,38,1354,155,19,5,9,0,188,146,40,30,29,3,248,2003,931,578,5000,158,8670,131,0,6,3,11,151,99,22,6,37,3,167,240,76,47,346,12,721,1071,148,42,192,49,1502,117,13,6,7,0,143,171,5,7,0,10,193,650,388,229,2735,68,4070,4489,538,206,722,193,6148,151,0,3,3,0,157,210,39,10,24,10,293,18,0,3,0,3,24,169,30,12,18,3,232,84,3,5,3,9,104,177,29,15,5,14,240,145,25,18,14,0,202,66,10,3,9,0,88,319,108,92,398,19,936,96,5,8,14,0,123,67,0,0,0,3,70,80,4,3,3,3,93,231,16,15,17,3,282,161,11,0,5,7,184,50,3,0,0,11,64,61,10,6,72,4,153,1414,175,118,152,34,1893,269,56,29,341,1744,2439,14363,3764,2205,16837,2603,39772,13067,2566
105357100,197,422,254,2999,137,4009,16,0,0,3,0,19,4071,64,63,75,139,4412,249,6,8,27,12,302,75,14,7,9,0,105,741,387,238,2209,82,3657,244,3,15,0,10,272,65,3,0,25,0,93,188,36,22,165,4,415,742,85,40,167,41,1075,111,3,0,3,11,128,1204,11,4,6,45,1270,295,157,95,1262,31,1840,1306,205,93,326,60,1990,1866,0,5,8,53,1932,1165,138,73,131,39,1546,25,0,4,0,0,29,90,23,7,15,0,135,84,3,6,0,9,102,79,9,10,0,0,98,163,11,4,7,7,192,306,12,11,14,10,353,121,39,27,161,6,354,150,6,6,0,5,167,1230,3,0,3,48,1284,23,4,3,3,3,36,113,4,3,10,3,133,134,6,3,3,5,151,309,0,8,3,8,328,22,8,6,18,0,54,2737,102,74,86,95,3094,493,49,27,193,1024,1786,18614,1813,1116,7931,1887,31361,17672,1276
105400200,713,554,357,3949,329,5902,20,3,0,13,0,36,9959,27,55,35,388,10464,812,32,4,20,24,892,66,17,9,19,0,111,1204,440,266,2823,198,4931,1404,7,32,3,89,1535,67,4,3,14,5,93,197,39,33,179,15,463,612,41,16,46,33,748,85,5,0,0,0,90,1215,7,7,4,49,1282,288,150,60,1210,35,1743,810,105,31,129,51,1126,1038,0,8,4,20,1070,4607,367,79,136,271,5460,103,0,0,0,3,106,188,15,5,16,6,230,301,7,7,3,13,331,98,19,14,5,6,142,252,12,10,18,6,298,516,18,0,20,9,563,168,45,41,157,12,423,237,10,4,3,5,259,800,0,0,0,19,819,39,3,3,0,3,48,321,9,7,11,11,359,3787,84,69,23,285,4248,1364,5,8,4,68,1449,25,9,0,17,0,51,8068,159,104,125,487,8943,1410,69,36,353,4376,6244,40774,2262,1268,9339,6816,60459,38990,1669
105403950,996,1896,1252,14965,738,19847,19,5,3,53,3,83,4095,41,63,97,144,4440,1201,68,27,48,39,1383,319,73,30,62,8,492,3474,1693,1127,9911,589,16794,1538,5,55,10,85,1693,179,13,22,88,9,311,592,153,113,653,32,1543,1345,132,47,211,92,1827,210,35,10,23,13,291,2693,27,26,22,81,2849,942,542,294,3758,147,5683,2476,457,168,639,118,3858,646,0,0,6,35,687,6766,546,186,311,471,8280,73,0,0,6,3,82,2935,311,163,313,111,3833,777,26,25,19,50,897,328,40,25,28,23,444,565,36,28,57,25,711,268,20,15,32,6,341,503,174,94,551,21,1343,518,31,15,19,22,605,1005,9,10,3,30,1057,126,5,8,5,3,147,591,21,21,18,32,683,1026,46,26,15,40,1153,604,4,8,0,34,650,80,19,19,59,0,177,8555,376,183,280,433,9827,1413,171,126,1025,3822,6557,46858,6975,4189,33287,7259,98568,43649,4900
