"region_id",M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_199_15_19_yrs,M_1_199_20_24_yrs,M_1_199_25_34_yrs,M_1_199_35_44_yrs,M_1_199_45_54_yrs,M_1_199_55_64_yrs,M_1_199_65_74_yrs,M_1_199_75_84_yrs,M_1_199_85ov,M_1_199_Tot,M_200_299_15_19_yrs,M_200_299_20_24_yrs,M_200_299_25_34_yrs,M_200_299_35_44_yrs,M_200_299_45_54_yrs,M_200_299_55_64_yrs,M_200_299_65_74_yrs,M_200_299_75_84_yrs,M_200_299_85ov,M_200_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_599_15_19_yrs,M_400_599_20_24_yrs,M_400_599_25_34_yrs,M_400_599_35_44_yrs,M_400_599_45_54_yrs,M_400_599_55_64_yrs,M_400_599_65_74_yrs,M_400_599_75_84_yrs,M_400_599_85ov,M_400_599_Tot,M_600_799_15_19_yrs,M_600_799_20_24_yrs,M_600_799_25_34_yrs,M_600_799_35_44_yrs,M_600_799_45_54_yrs,M_600_799_55_64_yrs,M_600_799_65_74_yrs,M_600_799_75_84_yrs,M_600_799_85ov,M_600_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1999_15_19_yrs,M_1500_1999_20_24_yrs,M_1500_1999_25_34_yrs,M_1500_1999_35_44_yrs,M_1500_1999_45_54_yrs,M_1500_1999_55_64_yrs,M_1500_1999_65_74_yrs,M_1500_1999_75_84_yrs,M_1500_1999_85ov,M_1500_1999_Tot,M_2000_more_15_19_yrs,M_2000_more_20_24_yrs,M_2000_more_25_34_yrs,M_2000_more_35_44_yrs,M_2000_more_45_54_yrs,M_2000_more_55_64_yrs,M_2000_more_65_74_yrs,M_2000_more_75_84_yrs,M_2000_more_85ov,M_2000_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_199_15_19_yrs,F_1_199_20_24_yrs,F_1_199_25_34_yrs,F_1_199_35_44_yrs,F_1_199_45_54_yrs,F_1_199_55_64_yrs,F_1_199_65_74_yrs,F_1_199_75_84_yrs,F_1_199_85ov,F_1_199_Tot,F_200_299_15_19_yrs,F_200_299_20_24_yrs,F_200_299_25_34_yrs,F_200_299_35_44_yrs,F_200_299_45_54_yrs,F_200_299_55_64_yrs,F_200_299_65_74_yrs,F_200_299_75_84_yrs,F_200_299_85ov,F_200_299_Tot,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_599_15_19_yrs,F_400_599_20_24_yrs,F_400_599_25_34_yrs,F_400_599_35_44_yrs,F_400_599_45_54_yrs,F_400_599_55_64_yrs,F_400_599_65_74_yrs,F_400_599_75_84_yrs,F_400_599_85ov,F_400_599_Tot,F_600_799_15_19_yrs,F_600_799_20_24_yrs,F_600_799_25_34_yrs,F_600_799_35_44_yrs,F_600_799_45_54_yrs,F_600_799_55_64_yrs,F_600_799_65_74_yrs,F_600_799_75_84_yrs,F_600_799_85ov,F_600_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot
"1RNSW",28976,4409,3539,3597,4517,6447,2721,1213,408,55827,24480,5699,3296,3589,4688,6762,5666,2483,611,57274,6247,8141,8081,8617,11420,18472,30288,20913,4225,116404,6040,5813,6100,7868,12286,16964,23670,16959,5244,100944,6279,11087,10865,11821,15318,19557,20411,11120,3424,109882,2765,12759,18438,17668,19944,19605,10229,3941,1339,106688,856,7459,17241,17429,19278,16997,6420,1800,670,88150,339,5173,16815,18388,19269,15199,4560,1175,409,81327,118,2350,12045,14357,14531,9685,2242,621,223,56172,67,1806,12724,20355,20701,12971,2040,503,211,71378,113,989,9037,17611,19224,12216,2591,701,241,62723,9635,6185,10818,11796,12463,11237,8823,7449,3558,81964,85915,71870,128999,153096,173639,166112,119661,68878,20563,988733,24499,4313,7394,8423,11024,14979,3542,1631,779,76584,30140,7347,10882,12888,10947,12582,6962,3033,1049,95830,6998,9817,12134,14499,16346,28617,34452,18970,4854,146687,4912,8742,13119,16556,18860,23421,32796,27855,13494,159755,4788,14509,23408,28898,29647,24886,20880,13723,6676,167415,1408,11423,20265,23936,26248,17350,7248,3560,1514,112952,306,4679,12692,14593,16971,10954,3257,1453,670,65575
"1GSYD",63443,21385,15724,9606,9149,11253,6167,2822,787,140336,36045,15976,7192,5697,5991,7960,7796,4072,1041,91770,8499,14129,13324,11709,13944,18739,30267,22759,5171,138541,6849,12394,12941,10475,12850,15398,21647,16472,5946,114972,6725,20180,23516,18113,20078,20518,20415,12188,4143,145876,3124,21973,38406,28441,27806,23734,12758,5149,1787,163178,1023,15117,41001,30806,29163,23006,8867,2767,1057,152807,393,11012,44184,35382,30825,23507,7986,2024,825,156138,127,4538,34850,30105,24687,16561,4709,1225,483,117285,95,2347,39239,44697,36700,22651,4771,1261,480,152241,156,960,33686,70278,60047,33057,7785,1974,694,208637,15449,14369,29745,24020,21100,16658,11628,8953,4857,146779,141928,154380,333808,319329,292340,233042,144796,81666,27271,1728560,56242,21701,33522,31036,25256,25921,8681,3995,1739,208093,42276,19119,20835,25866,17772,16393,9973,5132,1844,159210,9353,16694,20450,23453,23757,32211,35574,22417,6651,190560,5244,14198,19530,22218,22662,25238,34657,31411,17032,192190,5148,20910,36154,38976,37414,30005,23701,15702,8451,216461,2237,21792,39358,36631,37176,25310,10858,5050,2451,180863,571,13837,36038,28105,28473,18568,5791,2438,1259,135080
"19799",0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,3,3,0,6,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,6,0,3,3,6,7,9,12,15,0,55,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,5,0,8,0,3,0,3,0,4,0,0,0,10,0,0,0,0,0,3,6,3,3,15,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,0,3
"19499",90,113,129,101,83,74,23,6,3,622,122,67,88,85,66,51,15,6,3,503,37,109,215,259,237,171,152,32,7,1219,16,55,98,195,208,156,174,45,11,958,26,61,113,102,79,108,75,16,6,586,30,70,133,89,82,68,40,3,0,515,6,60,121,66,61,59,19,4,0,396,3,34,105,78,39,33,13,3,0,308,0,19,76,38,31,21,4,0,0,189,0,10,91,56,44,34,7,0,0,242,0,6,77,80,57,20,6,0,0,246,55,97,251,223,232,167,96,30,20,1171,385,701,1497,1372,1219,962,624,145,50,6955,93,96,134,77,85,84,14,6,5,594,115,57,80,64,51,57,11,3,3,441,49,91,140,127,117,152,106,16,6,804,22,61,107,78,101,126,89,20,19,623,29,102,155,76,77,98,39,14,10,600,15,67,108,45,50,41,19,3,0,348,5,38,98,41,38,19,6,3,0,248
