"region_id",M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
"1RNSW",164,2753,4358,4989,4943,2659,925,188,20979,71,964,1810,2376,2712,927,268,36,9164,3638,15097,16692,14385,14564,7050,2711,761,74898,2347,7544,12344,12746,11793,6583,2971,741,57069,1037,1523,1695,2161,2715,1697,765,198,11791,21655,41952,48951,56283,46784,31156,15213,3762,265756,2679,2180,1533,1366,1108,559,217,29,9671,25371,45655,52179,59810,50607,33412,16195,3989,287218,687,1194,1471,1949,2164,1597,856,252,10170,15224,11408,12843,14493,14322,13674,12382,4879,99225,47502,84615,101697,110748,101105,65902,36308,10846,558723,230,3438,4782,4592,3909,1373,279,47,18650,245,2473,3878,4593,4251,1282,303,57,17082,6592,27434,26795,21266,16837,7648,2830,793,110195,4735,12655,18535,20137,16420,8858,3564,920,85824,1971,2896,4889,6008,5372,2851,1114,374,25475,16218,25897,25670,24955,13778,4392,1961,630,113501,4439,4340,4221,4130,2633,951,251,82,21047,22628,33133,34780,35093,21783,8194,3326,1086,160023,852,1227,2296,4367,4465,2931,1480,577,18195,12493,8083,11042,13904,15888,17977,18403,10626,108416,47775,88443,102108,103952,83553,48263,30185,14106,518385,394,6191
"1GSYD",1470,29094,28221,22988,15415,6857,2157,487,106689,330,4546,5921,5007,4184,1421,453,95,21957,19971,81618,66974,50478,35344,15567,6423,1910,278285,12258,32285,32525,26375,18263,9430,4496,1388,137020,1811,3232,3692,4201,4097,2557,1085,271,20946,26565,57533,63655,62560,47887,30723,15812,4683,309418,2854,3012,2421,2059,1562,790,271,72,13041,31230,63777,69768,68820,53546,34070,17168,5026,343405,2400,5445,5454,5521,4809,3205,2009,809,29652,28268,30077,24681,22952,19404,15777,12812,6016,159987,95927,246842,233544,202141,150965,86327,45518,15731,1076995,2531,32131,25669,17138,10393,3318,827,181,92188,711,7643,8940,8133,6230,1983,550,115,34305,29166,109014,81398,52988,31565,12104,4937,1498,322670,15977,38483,44645,36481,25704,12714,5649,1841,181494,2762,5251,8643,9241,7496,3740,1640,775,39548,20098,33019,29259,24459,13662,5349,2675,1112,129633,4247,5616,5619,4964,3061,1018,374,145,25044,27107,43886,43521,38664,24219,10107,4689,2032,194225,2435,5225,6871,9075,8408,5455,3227,1406,42102,23926,24793,22757,22080,21119,19421,19725,14628,168449,101853,261175,233801,184559,127638,65102,39604,21701,1035433,4001,61225
"19799",0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,3,3,0,20,0,0,0,3,0,0,0,0,3,3,3,4,3,4,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,14,3,3,7,6,7,8,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,7,0,0,0,3,6,6,7,0,22,0,0
"19499",7,73,42,11,12,14,3,0,162,3,10,11,9,8,3,0,0,44,85,230,110,73,69,27,4,0,598,26,71,54,57,55,30,7,0,300,9,21,8,10,13,7,0,0,68,91,240,217,201,169,147,16,6,1087,28,15,11,8,3,6,0,0,71,128,276,236,219,185,160,16,6,1226,6,23,14,14,12,6,4,3,82,214,383,449,467,295,154,42,23,2027,469,1066,916,850,636,394,76,32,4439,9,89,36,21,29,0,0,0,184,0,24,6,22,11,3,0,0,66,97,311,117,58,70,24,7,0,684,42,83,77,55,67,19,3,0,346,19,21,23,27,21,11,0,3,125,78,100,55,71,42,13,3,0,362,33,21,14,12,10,3,0,0,93,130,142,92,110,73,27,3,3,580,9,22,11,14,18,9,0,3,86,153,200,163,140,114,87,48,34,939,440,871,502,420,382,169,61,40,2885,16,162
