"region_id",P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
"1RNSW",1551,1649,3757,6130,14008,28461,32009,30756,16607,134928,116,209,535,879,1324,1583,1770,1721,664,8801,8361,9014,16545,19705,22816,23927,26221,26703,14396,167688,78994,140714,261731,315830,353374,332818,242412,151140,58504,1935517
"1GSYD",1232,1807,5763,10618,20236,35514,37854,33550,16833,163407,252,941,3341,4721,7912,8899,8812,8573,2883,46334,14527,23241,51595,43251,40741,36554,32357,29938,19361,291565,128475,305919,676165,652903,594390,475181,297863,185074,80966,3396936
"19799",0,0,0,0,0,3,6,7,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,7,0,20,0,6,5,9,11,29,26,21,3,110
"19499",36,30,55,74,96,111,96,45,17,560,3,7,9,21,23,17,6,8,0,94,122,223,567,598,595,391,239,87,65,2887,585,1311,2653,2101,1890,1674,971,242,121,11548
